"year","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2017","1-Pers.- Haushalt","49.6","44.79","3796","24","32","60","80","150","48.63","50.57","0","600","41.6666679382324","45"
"2017","Alleinerziehende","77.73","69.5","3959","40","54","100","120","200","76.5","78.96","0","500","70","72"
"2017","Paar mit Kind(ern)","92.09","83.21","20709","50","66.67","110","146","220","91.5","92.68","0","500","87.5","90"
"2017","Sonstige","97.76","99","1246","41.67","60","120","160","300","94.7","100.82","0","300","91.6666641235352","100"
"2018","(Ehe-)Paar ohne Kind(er)","74.47","69.79","8920","40","50","90","116.67","198.33","73.74","75.2","0","416.67","68.1666641235352","70"
"2018","1-Pers.- Haushalt","49.22","44.88","3975","24.58","32","60","80","150","48.32","50.12","0","583.33","41.6666679382324","44"
"2018","Alleinerziehende","77.37","69.62","3878","40","50","98.33","120","244","76.03","78.71","0","400","70","72"
"2018","Paar mit Kind(ern)","91.64","84.83","19601","50","66.67","108.33","140","208.33","91.07","92.21","0","416.67","88","90"
"2018","Sonstige","95.98","89","1200","50","66.67","120","150","220","93.24","98.72","0","300","91.6666641235352","100"
"2019","(Ehe-)Paar ohne Kind(er)","74.94","69.92","9869","40","50","90","116.67","200","74.08","75.8","0","666.67","70","70.8333358764648"
"2019","1-Pers.- Haushalt","49.39","44.88","4128","24","33","60","80","140","48.51","50.27","0","458.33","44","45"
"2019","Alleinerziehende","78.25","69.83","3652","41","50","95","116.67","250","76.96","79.54","0","400","70","73"
"2019","Paar mit Kind(ern)","91.37","84.92","19571","50","66","110","140","208.33","90.72","92.02","0","500","91.6666641235352","91.6666641235352"
"2019","Sonstige","92.61","83.17","1053","45.83","61","115","155","255","89.25","95.97","0","500","83.3333358764648","95"
"2020","(Ehe-)Paar ohne Kind(er)","75.78","69.96","10119","40","52","91.67","116.67","200","74.95","76.61","0","1250","69","70"
"2020","1-Pers.- Haushalt","51.85","44.96","5368","25","34","62.5","83.33","166.67","51.02","52.68","0","500","42","45"
"2020","Alleinerziehende","80.32","77.75","4244","40","55","100","125","208.33","79.07","81.57","0","333.33","71","75"
"2020","Paar mit Kind(ern)","93.46","84.75","26798","50","66.67","110","149","250","92.86","94.06","0","1000","90","90"
"2020","Sonstige","93.34","90.83","2287","50","66.67","116","150","225","90.95","95.73","0","466.67","88","94"
