"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","51.8","47.5","675","48.65","54.95"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","73.5","67.5","1854","72.11","74.89"
"2012","Alleinerziehende","2","65.82","59.5","1671","64.36","67.28"
"2012","Alleinerziehende","3","70.33","65.5","864","68.1","72.56"
"2012","Alleinerziehende","4","73.7","61.5","714","71.03","76.37"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","72.11","73.5","339","69.03","75.19"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","89.29","83.29","3350","87.83","90.75"
"2012","Paar mit Kind(ern)","2","87.62","83.29","4775","86.58","88.66"
"2012","Paar mit Kind(ern)","3","86.18","79.58","5123","85.19","87.17"
"2012","Paar mit Kind(ern)","4","89.12","83.29","5054","88.1","90.14"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","89.19","83.29","4152","87.98","90.4"
"2012","Sonstige","1 Einkommensschwächstes Quintil","93.86","92.33","225","84.2","103.52"
"2012","Sonstige","2","98.3","86.17","150","90.55","106.05"
"2012","Sonstige","3","114.99","87.5","140","107.17","122.81"
"2012","Sonstige","4","90.35","92.25","132","85.31","95.39"
"2012","Sonstige","5 Einkommensstärkstes Quintil","97.41","90.83","71","83.8","111.02"
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","63.81","59.5","802","62.04","65.58"
"2013","(Ehe-)Paar ohne Kind(er)","2","67.97","60.92","1062","66.27","69.67"
"2013","(Ehe-)Paar ohne Kind(er)","3","70.07","64.5","1654","68.44","71.7"
"2013","(Ehe-)Paar ohne Kind(er)","4","72.23","66.33","2292","70.96","73.5"
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","76.08","69.88","3042","74.79","77.37"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","43.19","39.5","756","41.67","44.71"
"2013","1-Pers.- Haushalt","2","45.89","39.5","577","43.93","47.85"
"2013","1-Pers.- Haushalt","3","46.99","41.33","643","45.2","48.78"
"2013","1-Pers.- Haushalt","4","50.56","43.88","861","48.46","52.66"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","53.46","45.96","785","50.91","56.01"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","76.82","71.33","1919","75.28","78.36"
"2013","Alleinerziehende","2","71.4","65.5","1751","69.84","72.96"
"2013","Alleinerziehende","3","76.79","69.54","967","74.81","78.77"
"2013","Alleinerziehende","4","79.49","74.17","695","76.71","82.27"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","76.25","70.5","357","72.55","79.95"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","95.09","84.5","4407","93.74","96.44"
"2013","Paar mit Kind(ern)","2","93.91","84.79","5474","92.81","95.01"
"2013","Paar mit Kind(ern)","3","91.07","83.17","5347","90.08","92.06"
"2013","Paar mit Kind(ern)","4","91.73","83.17","5966","90.77","92.69"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","90.49","83.17","4756","89.29","91.69"
"2013","Sonstige","1 Einkommensschwächstes Quintil","100.23","99","600","96.15","104.31"
"2013","Sonstige","2","82.34","80.5","390","78.5","86.18"
"2013","Sonstige","3","82.99","69","298","78.75","87.23"
"2013","Sonstige","4","91.61","86.33","327","86.82","96.4"
"2013","Sonstige","5 Einkommensstärkstes Quintil","94.09","93.5","104","88.59","99.59"
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","67.81","64.58","684","65.82","69.8"
"2014","(Ehe-)Paar ohne Kind(er)","2","72.54","66.33","932","70.59","74.49"
"2014","(Ehe-)Paar ohne Kind(er)","3","75.47","68.29","1490","73.58","77.36"
"2014","(Ehe-)Paar ohne Kind(er)","4","74.8","69.79","2274","73.3","76.3"
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","78.72","73.79","3074","77.34","80.1"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","42.93","39.79","667","41.09","44.77"
"2014","1-Pers.- Haushalt","2","48.44","42.5","555","46.3","50.58"
"2014","1-Pers.- Haushalt","3","45.63","41.83","611","43.88","47.38"
"2014","1-Pers.- Haushalt","4","53.28","49.38","818","50.88","55.68"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","53.97","49.08","766","51.52","56.42"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","75.74","69.5","1448","73.85","77.63"
"2014","Alleinerziehende","2","72.75","66.33","1395","70.89","74.61"
"2014","Alleinerziehende","3","78.25","70.42","839","76","80.5"
"2014","Alleinerziehende","4","76.21","69.38","605","73.48","78.94"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","85.64","75.5","299","81.87","89.41"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","94.4","89.5","3015","92.81","95.99"
"2014","Paar mit Kind(ern)","2","94.6","89.5","4406","93.35","95.85"
"2014","Paar mit Kind(ern)","3","93.55","89.62","4767","92.43","94.67"
"2014","Paar mit Kind(ern)","4","91.18","84.58","5349","90.17","92.19"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","95.55","83.25","4719","94.22","96.88"
"2014","Sonstige","1 Einkommensschwächstes Quintil","98.74","97.5","459","93.64","103.84"
"2014","Sonstige","2","94.64","90.5","248","87.55","101.73"
"2014","Sonstige","3","80.57","81.67","253","76.59","84.55"
"2014","Sonstige","4","90.42","79.58","278","85.21","95.63"
"2014","Sonstige","5 Einkommensstärkstes Quintil","78.59","68.75","92","71.41","85.77"
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","57.99","55.5","504","56.23","59.75"
"2015","(Ehe-)Paar ohne Kind(er)","2","70.21","65.5","452","67.52","72.9"
"2015","(Ehe-)Paar ohne Kind(er)","3","60.61","56.5","834","58.9","62.32"
"2015","(Ehe-)Paar ohne Kind(er)","4","66.25","59.5","1028","64.41","68.09"
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","67.01","62.5","1258","65.37","68.65"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","40.28","35.5","582","38.77","41.79"
"2015","1-Pers.- Haushalt","2","43.61","39.5","435","41.54","45.68"
"2015","1-Pers.- Haushalt","3","45.13","39.5","463","42.82","47.44"
"2015","1-Pers.- Haushalt","4","45.42","39.5","614","43.55","47.29"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","44.52","39.5","470","42.44","46.6"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","73.79","66.5","1131","71.62","75.96"
"2015","Alleinerziehende","2","72.58","66.5","1178","70.26","74.9"
"2015","Alleinerziehende","3","73.04","69.5","563","70.29","75.79"
"2015","Alleinerziehende","4","61.76","55.5","385","58.72","64.8"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","67.78","64.5","127","62.38","73.18"
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","95.58","84.5","2664","93.92","97.24"
"2015","Paar mit Kind(ern)","2","94.45","83.5","2730","92.89","96.01"
"2015","Paar mit Kind(ern)","3","85.79","79.5","2212","84.24","87.34"
"2015","Paar mit Kind(ern)","4","85.41","78.5","1983","83.19","87.63"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","79.67","71.5","1294","77.48","81.86"
"2015","Sonstige","1 Einkommensschwächstes Quintil","98.86","88.5","401","93.48","104.24"
"2015","Sonstige","2","87.37","89","200","82.51","92.23"
"2015","Sonstige","3","78.73","74.5","162","68.56","88.9"
"2015","Sonstige","4","86.37","78.5","129","79.88","92.86"
"2015","Sonstige","5 Einkommensstärkstes Quintil","52.02","49","44","43.85","60.19"
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","67.14","63.5","490","64.58","69.7"
"2016","(Ehe-)Paar ohne Kind(er)","2","72.19","68.88","728","70.01","74.37"
"2016","(Ehe-)Paar ohne Kind(er)","3","71.69","67.96","1366","69.49","73.89"
"2016","(Ehe-)Paar ohne Kind(er)","4","73.85","69.79","2170","72.38","75.32"
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","76.28","74.46","3264","74.99","77.57"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","39.07","37.75","583","37.25","40.89"
"2016","1-Pers.- Haushalt","2","47","40.08","479","44.53","49.47"
"2016","1-Pers.- Haushalt","3","48.67","44.5","592","46.58","50.76"
"2016","1-Pers.- Haushalt","4","53.35","47.5","905","50.9","55.8"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","54.28","49.58","783","51.61","56.95"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","75.38","69","1055","72.72","78.04"
"2016","Alleinerziehende","2","77.09","69.5","1164","74.88","79.3"
"2016","Alleinerziehende","3","74.03","69","732","71.87","76.19"
"2016","Alleinerziehende","4","77.61","69.17","660","74.97","80.25"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","82.73","80.12","309","78.75","86.71"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","92.89","84.17","2437","91.14","94.64"
"2016","Paar mit Kind(ern)","2","96.59","89.5","3491","95.07","98.11"
"2016","Paar mit Kind(ern)","3","89.24","89","3801","88.04","90.44"
"2016","Paar mit Kind(ern)","4","90.15","82.83","5132","89.01","91.29"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","92.2","82.96","4846","90.96","93.44"
"2016","Sonstige","1 Einkommensschwächstes Quintil","99.05","89.5","384","94.64","103.46"
"2016","Sonstige","2","95.88","93.33","214","90.24","101.52"
"2016","Sonstige","3","89.68","80.5","197","81.61","97.75"
"2016","Sonstige","4","93.87","92.5","181","87.81","99.93"
"2016","Sonstige","5 Einkommensstärkstes Quintil","91.69","81.5","111","84.69","98.69"
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","70.99","65.83","492","68.27","73.71"
"2017","(Ehe-)Paar ohne Kind(er)","2","68.88","69.58","692","66.82","70.94"
"2017","(Ehe-)Paar ohne Kind(er)","3","73.18","69.75","1446","71.04","75.32"
"2017","(Ehe-)Paar ohne Kind(er)","4","72.69","69.58","2326","71.35","74.03"
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","78.94","74.58","4096","77.77","80.11"
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","41.79","39.5","613","39.85","43.73"
"2017","1-Pers.- Haushalt","2","46.35","41.83","523","44.09","48.61"
"2017","1-Pers.- Haushalt","3","48.58","44.5","589","46.37","50.79"
"2017","1-Pers.- Haushalt","4","50.95","44.79","1068","49.06","52.84"
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","54.84","49.5","1003","52.69","56.99"
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","76.96","70.5","970","74.43","79.49"
"2017","Alleinerziehende","2","72.83","66.83","1052","70.61","75.05"
"2017","Alleinerziehende","3","73.09","68.5","787","70.76","75.42"
"2017","Alleinerziehende","4","85.19","74","703","81.63","88.75"
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","85.84","79.46","447","82.34","89.34"
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","100.16","91.33","2133","98.04","102.28"
"2017","Paar mit Kind(ern)","2","92.88","89.5","3061","91.37","94.39"
"2017","Paar mit Kind(ern)","3","88.95","83.17","4149","87.67","90.23"
"2017","Paar mit Kind(ern)","4","91.6","83.17","5524","90.58","92.62"
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","91.59","83.21","5842","90.45","92.73"
"2017","Sonstige","1 Einkommensschwächstes Quintil","109.51","95","336","102.74","116.28"
"2017","Sonstige","2","93.15","83.17","290","87.32","98.98"
"2017","Sonstige","3","96.94","106.67","152","87.75","106.13"
"2017","Sonstige","4","93.63","97.5","306","87.99","99.27"
"2017","Sonstige","5 Einkommensstärkstes Quintil","95.37","83.17","162","87.85","102.89"
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","65.41","59.17","506","62.79","68.03"
"2018","(Ehe-)Paar ohne Kind(er)","2","70.81","69.5","572","68.23","73.39"
"2018","(Ehe-)Paar ohne Kind(er)","3","72.52","67.46","1348","70.94","74.1"
"2018","(Ehe-)Paar ohne Kind(er)","4","72.58","69.79","2290","71.18","73.98"
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","77.7","72.92","4204","76.55","78.85"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","40.56","39.5","619","38.62","42.5"
"2018","1-Pers.- Haushalt","2","46.39","40.42","557","44.35","48.43"
"2018","1-Pers.- Haushalt","3","48.46","41.83","597","46.42","50.5"
"2018","1-Pers.- Haushalt","4","49.09","43.58","1094","47.54","50.64"
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","54.98","49.92","1108","52.88","57.08"
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","80.55","72.25","861","77.5","83.6"
"2018","Alleinerziehende","2","75.94","70.92","1002","73.26","78.62"
"2018","Alleinerziehende","3","74.67","63.88","755","71.51","77.83"
"2018","Alleinerziehende","4","77.59","70.42","835","74.89","80.29"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","78.33","74.5","425","74.86","81.8"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","103.64","97.5","1831","101.25","106.03"
"2018","Paar mit Kind(ern)","2","91.79","89.42","2554","90.11","93.47"
"2018","Paar mit Kind(ern)","3","91.83","89.5","3758","90.57","93.09"
"2018","Paar mit Kind(ern)","4","92.21","87.71","5603","91.23","93.19"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","88.51","82.92","5855","87.52","89.5"
"2018","Sonstige","1 Einkommensschwächstes Quintil","104.57","94.83","308","98.44","110.7"
"2018","Sonstige","2","107.59","95.83","217","101.61","113.57"
"2018","Sonstige","3","93.08","88","226","85.99","100.17"
"2018","Sonstige","4","91.41","80.33","245","86.98","95.84"
"2018","Sonstige","5 Einkommensstärkstes Quintil","88.72","74.58","204","82.45","94.99"
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","69.23","59.17","391","65.24","73.22"
"2019","(Ehe-)Paar ohne Kind(er)","2","74.02","71.25","608","71.28","76.76"
"2019","(Ehe-)Paar ohne Kind(er)","3","71.8","69.92","1154","69.52","74.08"
"2019","(Ehe-)Paar ohne Kind(er)","4","74.81","67.96","2292","73.37","76.25"
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","76.47","69.75","5424","75.2","77.74"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","40.63","38.5","586","38.82","42.44"
"2019","1-Pers.- Haushalt","2","46.01","43.25","519","44.09","47.93"
"2019","1-Pers.- Haushalt","3","48.05","44.79","566","45.93","50.17"
"2019","1-Pers.- Haushalt","4","50.86","48.5","1085","49.26","52.46"
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","53.78","49.79","1369","51.97","55.59"
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","80.69","74.5","669","77.67","83.71"
"2019","Alleinerziehende","2","74.39","71.5","866","71.87","76.91"
"2019","Alleinerziehende","3","78.84","66.33","700","75.49","82.19"
"2019","Alleinerziehende","4","76.13","72.5","793","73.89","78.37"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","83.51","79","624","80.1","86.92"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","98.58","89","1387","95.8","101.36"
"2019","Paar mit Kind(ern)","2","93.78","89.17","2043","91.58","95.98"
"2019","Paar mit Kind(ern)","3","91.73","91.33","3060","90.28","93.18"
"2019","Paar mit Kind(ern)","4","90.39","83.25","5349","89.26","91.52"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","90.08","83.29","7732","89","91.16"
"2019","Sonstige","1 Einkommensschwächstes Quintil","76.23","73.5","187","67.28","85.18"
"2019","Sonstige","2","104.12","98.5","180","96.8","111.44"
"2019","Sonstige","3","79.89","86.67","147","72.65","87.13"
"2019","Sonstige","4","102.88","81.67","289","96.81","108.95"
"2019","Sonstige","5 Einkommensstärkstes Quintil","91.31","82.17","250","83.46","99.16"
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","67.11","64","562","64.13","70.09"
"2020","(Ehe-)Paar ohne Kind(er)","2","73.06","71.5","642","70.71","75.41"
"2020","(Ehe-)Paar ohne Kind(er)","3","75.76","72.5","1117","73.64","77.88"
"2020","(Ehe-)Paar ohne Kind(er)","4","74.64","69.96","2446","73.24","76.04"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","77.34","69.67","5352","76.05","78.63"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","42.43","39.5","903","40.71","44.15"
"2020","1-Pers.- Haushalt","2","46.96","41.92","734","44.94","48.98"
"2020","1-Pers.- Haushalt","3","51.18","42.83","767","49.27","53.09"
"2020","1-Pers.- Haushalt","4","54.31","48.96","1333","52.66","55.96"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","55.38","49.5","1631","53.66","57.1"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","84.1","79.5","1110","81.37","86.83"
"2020","Alleinerziehende","2","83.27","79.58","877","80.68","85.86"
"2020","Alleinerziehende","3","73.1","69.5","753","70.35","75.85"
"2020","Alleinerziehende","4","82.05","78.5","859","79.48","84.62"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","79.19","74.46","645","75.78","82.6"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","97.79","89.5","6177","96.36","99.22"
"2020","Paar mit Kind(ern)","2","93.08","89.58","4617","91.8","94.36"
"2020","Paar mit Kind(ern)","3","95.07","83.17","3386","93.49","96.65"
"2020","Paar mit Kind(ern)","4","95.36","89.79","5274","94.21","96.51"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","90.89","83.25","7344","89.65","92.13"
"2020","Sonstige","1 Einkommensschwächstes Quintil","90.94","79.5","941","86.92","94.96"
"2020","Sonstige","2","85.66","76","382","80.56","90.76"
"2020","Sonstige","3","93.96","97.5","322","87.65","100.27"
"2020","Sonstige","4","93.81","90.83","354","89.56","98.06"
"2020","Sonstige","5 Einkommensstärkstes Quintil","97.65","99.17","288","89.65","105.65"
