"hlf0192","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2003","3","Ostdeutschland","1324","0.885957817105646","0.869845174367237","0.902070459844055"
"Ja","2003","4","Westdeutschland","4425","0.914859363828159","0.906959043686396","0.922759683969922"
"Ja","2003","4","Ostdeutschland","911","0.891808271200031","0.872929913982606","0.910686628417456"
"Ja","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2003","2","Westdeutschland","347","0.0879853786005216","0.0797088544203938","0.0962619027806495"
"Nein","2003","2","Ostdeutschland","144","0.0908680431793777","0.0768502103169943","0.104885876041761"
"Nein","2003","3","Westdeutschland","292","0.0644787720587852","0.0573982003940343","0.0715593437235362"
"Nein","2003","3","Ostdeutschland","171","0.114042182894354","0.0979295401559446","0.130154825632763"
"Nein","2003","4","Westdeutschland","369","0.0851406361718405","0.0772403160300775","0.0930409563136036"
"Nein","2003","4","Ostdeutschland","129","0.108191728799969","0.0893133715825444","0.127070086017394"
"Nein","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2004","2","Westdeutschland","","","",""
"Ja","2004","2","Ostdeutschland","","","",""
"Ja","2004","3","Westdeutschland","","","",""
"Ja","2004","3","Ostdeutschland","","","",""
"Ja","2004","4","Westdeutschland","","","",""
"Ja","2004","4","Ostdeutschland","","","",""
"Ja","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2004","2","Westdeutschland","","","",""
"Nein","2004","2","Ostdeutschland","","","",""
"Nein","2004","3","Westdeutschland","","","",""
"Nein","2004","3","Ostdeutschland","","","",""
"Nein","2004","4","Westdeutschland","","","",""
"Nein","2004","4","Ostdeutschland","","","",""
"Nein","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2005","2","Westdeutschland","3757","0.919255053979197","0.910855052680678","0.927655055277716"
"Ja","2005","2","Ostdeutschland","1279","0.909589025892505","0.894694513963855","0.924483537821155"
"Ja","2005","3","Westdeutschland","3900","0.923303266261019","0.915218682338329","0.931387850183709"
"Ja","2005","3","Ostdeutschland","1194","0.893926239235062","0.877578602105238","0.910273876364885"
"Ja","2005","4","Westdeutschland","4202","0.924082482586896","0.916331713042967","0.931833252130825"
"Ja","2005","4","Ostdeutschland","883","0.897644778403786","0.878500358850078","0.916789197957494"
"Ja","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2005","2","Westdeutschland","284","0.0807449460208034","0.0723449447222844","0.0891449473193225"
"Nein","2005","2","Ostdeutschland","145","0.0904109741074949","0.075516462178845","0.105305486036145"
"Nein","2005","3","Westdeutschland","262","0.0766967337389811","0.068612149816291","0.0847813176616713"
"Nein","2005","3","Ostdeutschland","169","0.106073760764938","0.0897261236351146","0.122421397894762"
"Nein","2005","4","Westdeutschland","284","0.0759175174131043","0.0681667478691753","0.0836682869570333"
"Nein","2005","4","Ostdeutschland","80","0.102355221596214","0.0832108020425063","0.121499641149922"
"Nein","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2006","2","Westdeutschland","","","",""
"Ja","2006","2","Ostdeutschland","","","",""
"Ja","2006","3","Westdeutschland","","","",""
"Ja","2006","3","Ostdeutschland","","","",""
"Ja","2006","4","Westdeutschland","","","",""
"Ja","2006","4","Ostdeutschland","","","",""
"Ja","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2006","2","Westdeutschland","","","",""
"Nein","2006","2","Ostdeutschland","","","",""
"Nein","2006","3","Westdeutschland","","","",""
"Nein","2006","3","Ostdeutschland","","","",""
"Nein","2006","4","Westdeutschland","","","",""
"Nein","2006","4","Ostdeutschland","","","",""
"Nein","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2007","2","Westdeutschland","3641","0.932209143834532","0.924281794883864","0.940136492785199"
"Ja","2007","2","Ostdeutschland","1417","0.904664124977686","0.889972637684256","0.919355612271116"
"Ja","2007","3","Westdeutschland","3869","0.920878592504413","0.912672082329191","0.929085102679636"
"Ja","2007","3","Ostdeutschland","1287","0.906696762344381","0.891637476203454","0.921756048485308"
"Ja","2007","4","Westdeutschland","4349","0.919107416929308","0.911302077809367","0.926912756049249"
"Ja","2007","4","Ostdeutschland","892","0.886361411797132","0.866998236488495","0.905724587105769"
"Ja","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2007","2","Westdeutschland","222","0.0677908561654682","0.0598635072148008","0.0757182051161356"
"Nein","2007","2","Ostdeutschland","118","0.0953358750223138","0.0806443877288839","0.110027362315744"
"Nein","2007","3","Westdeutschland","287","0.079121407495587","0.0709148973203644","0.0873279176708095"
"Nein","2007","3","Ostdeutschland","146","0.093303237655619","0.0782439515146917","0.108362523796546"
"Nein","2007","4","Westdeutschland","339","0.0808925830706917","0.0730872439507505","0.0886979221906328"
"Nein","2007","4","Ostdeutschland","140","0.113638588202868","0.0942754128942313","0.133001763511505"
"Nein","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2008","2","Westdeutschland","","","",""
"Ja","2008","2","Ostdeutschland","","","",""
"Ja","2008","3","Westdeutschland","","","",""
"Ja","2008","3","Ostdeutschland","","","",""
"Ja","2008","4","Westdeutschland","","","",""
"Ja","2008","4","Ostdeutschland","","","",""
"Ja","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2008","2","Westdeutschland","","","",""
"Nein","2008","2","Ostdeutschland","","","",""
"Nein","2008","3","Westdeutschland","","","",""
"Nein","2008","3","Ostdeutschland","","","",""
"Nein","2008","4","Westdeutschland","","","",""
"Nein","2008","4","Ostdeutschland","","","",""
"Nein","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2009","2","Westdeutschland","","","",""
"Ja","2009","2","Ostdeutschland","","","",""
"Ja","2009","3","Westdeutschland","","","",""
"Ja","2009","3","Ostdeutschland","","","",""
"Ja","2009","4","Westdeutschland","","","",""
"Ja","2009","4","Ostdeutschland","","","",""
"Ja","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2009","2","Westdeutschland","","","",""
"Nein","2009","2","Ostdeutschland","","","",""
"Nein","2009","3","Westdeutschland","","","",""
"Nein","2009","3","Ostdeutschland","","","",""
"Nein","2009","4","Westdeutschland","","","",""
"Nein","2009","4","Ostdeutschland","","","",""
"Nein","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2010","2","Westdeutschland","","","",""
"Ja","2010","2","Ostdeutschland","","","",""
"Ja","2010","3","Westdeutschland","","","",""
"Ja","2010","3","Ostdeutschland","","","",""
"Ja","2010","4","Westdeutschland","","","",""
"Ja","2010","4","Ostdeutschland","","","",""
"Ja","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2010","2","Westdeutschland","","","",""
"Nein","2010","2","Ostdeutschland","","","",""
"Nein","2010","3","Westdeutschland","","","",""
"Nein","2010","3","Ostdeutschland","","","",""
"Nein","2010","4","Westdeutschland","","","",""
"Nein","2010","4","Ostdeutschland","","","",""
"Nein","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2011","2","Westdeutschland","3151","0.911727447736658","0.90219452017367","0.921260375299646"
"Ja","2011","2","Ostdeutschland","1138","0.903528310083462","0.887360754911748","0.919695865255177"
"Ja","2011","3","Westdeutschland","3588","0.934032219329316","0.926140965343569","0.941923473315063"
"Ja","2011","3","Ostdeutschland","1285","0.92384724282819","0.909968115661348","0.937726369995032"
"Ja","2011","4","Westdeutschland","4799","0.930858187050118","0.923935455833683","0.937780918266553"
"Ja","2011","4","Ostdeutschland","1214","0.882041887714065","0.864873608879131","0.899210166549"
"Ja","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2011","2","Westdeutschland","251","0.0882725522633419","0.0787396247003534","0.0978054798263303"
"Nein","2011","2","Ostdeutschland","143","0.0964716899165376","0.080304134744823","0.112639245088252"
"Nein","2011","3","Westdeutschland","213","0.0659677806706839","0.0580765266849366","0.0738590346564312"
"Nein","2011","3","Ostdeutschland","118","0.0761527571718099","0.0622736300049676","0.0900318843386522"
"Nein","2011","4","Westdeutschland","360","0.0691418129498818","0.0622190817334465","0.0760645441663171"
"Nein","2011","4","Ostdeutschland","142","0.117958112285935","0.100789833451","0.135126391120869"
"Nein","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2012","2","Westdeutschland","","","",""
"Ja","2012","2","Ostdeutschland","","","",""
"Ja","2012","3","Westdeutschland","","","",""
"Ja","2012","3","Ostdeutschland","","","",""
"Ja","2012","4","Westdeutschland","","","",""
"Ja","2012","4","Ostdeutschland","","","",""
"Ja","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2012","2","Westdeutschland","","","",""
"Nein","2012","2","Ostdeutschland","","","",""
"Nein","2012","3","Westdeutschland","","","",""
"Nein","2012","3","Ostdeutschland","","","",""
"Nein","2012","4","Westdeutschland","","","",""
"Nein","2012","4","Ostdeutschland","","","",""
"Nein","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2013","2","Westdeutschland","4365","0.925733428445573","0.918176733623919","0.933290123267226"
"Ja","2013","2","Ostdeutschland","1079","0.91546771577003","0.899682130512149","0.931253301027912"
"Ja","2013","3","Westdeutschland","4584","0.928493718766975","0.921293807883536","0.935693629650414"
"Ja","2013","3","Ostdeutschland","1226","0.935492389556034","0.922255261336275","0.948729517775792"
"Ja","2013","4","Westdeutschland","5797","0.921213004047126","0.914525914129927","0.927900093964325"
"Ja","2013","4","Ostdeutschland","1274","0.902922681630858","0.887403147791744","0.918442215469971"
"Ja","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2013","2","Westdeutschland","260","0.0742665715544274","0.0667098767327735","0.0818232663760813"
"Nein","2013","2","Ostdeutschland","114","0.0845322842299698","0.0687466989720883","0.100317869487851"
"Nein","2013","3","Westdeutschland","336","0.0715062812330245","0.0643063703495854","0.0787061921164636"
"Nein","2013","3","Ostdeutschland","97","0.0645076104439666","0.051270482224208","0.0777447386637251"
"Nein","2013","4","Westdeutschland","438","0.0787869959528744","0.0720999060356754","0.0854740858700735"
"Nein","2013","4","Ostdeutschland","124","0.0970773183691422","0.0815577845300287","0.112596852208256"
"Nein","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2014","2","Westdeutschland","","","",""
"Ja","2014","2","Ostdeutschland","","","",""
"Ja","2014","3","Westdeutschland","","","",""
"Ja","2014","3","Ostdeutschland","","","",""
"Ja","2014","4","Westdeutschland","","","",""
"Ja","2014","4","Ostdeutschland","","","",""
"Ja","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2014","2","Westdeutschland","","","",""
"Nein","2014","2","Ostdeutschland","","","",""
"Nein","2014","3","Westdeutschland","","","",""
"Nein","2014","3","Ostdeutschland","","","",""
"Nein","2014","4","Westdeutschland","","","",""
"Nein","2014","4","Ostdeutschland","","","",""
"Nein","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2015","2","Westdeutschland","5256","0.906471086231137","0.898897521875154","0.91404465058712"
"Ja","2015","2","Ostdeutschland","1321","0.855578963987149","0.837942313787995","0.873215614186303"
"Ja","2015","3","Westdeutschland","5790","0.922977877266449","0.916330394178677","0.92962536035422"
"Ja","2015","3","Ostdeutschland","1606","0.915878126742886","0.902997886096809","0.928758367388964"
"Ja","2015","4","Westdeutschland","7105","0.917186038539781","0.911032254273668","0.923339822805894"
"Ja","2015","4","Ostdeutschland","1633","0.911252664776628","0.898166074179114","0.924339255374142"
"Ja","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2015","2","Westdeutschland","422","0.0935289137688631","0.0859553494128802","0.101102478124846"
"Nein","2015","2","Ostdeutschland","205","0.144421036012851","0.126784385813697","0.162057686212005"
"Nein","2015","3","Westdeutschland","390","0.0770221227335511","0.0703746396457796","0.0836696058213227"
"Nein","2015","3","Ostdeutschland","178","0.0841218732571138","0.0712416326110364","0.0970021139031912"
"Nein","2015","4","Westdeutschland","600","0.0828139614602189","0.0766601771941057","0.088967745726332"
"Nein","2015","4","Ostdeutschland","181","0.0887473352233715","0.0756607446258574","0.101833925820886"
"Nein","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2016","2","Westdeutschland","4754","0.921603564255098","0.914216359359457","0.92899076915074"
"Ja","2016","2","Ostdeutschland","1246","0.913899962079722","0.899008025976684","0.92879189818276"
"Ja","2016","3","Westdeutschland","4958","0.925397093043301","0.918318628113699","0.932475557972903"
"Ja","2016","3","Ostdeutschland","1398","0.92118953389096","0.907865784846523","0.934513282935397"
"Ja","2016","4","Westdeutschland","6896","0.930043081330318","0.924237708717975","0.935848453942661"
"Ja","2016","4","Ostdeutschland","1718","0.912876841054211","0.900011978686291","0.92574170342213"
"Ja","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2016","2","Westdeutschland","332","0.0783964357449017","0.0710092308492604","0.0857836406405429"
"Nein","2016","2","Ostdeutschland","117","0.0861000379202782","0.0712081018172405","0.100991974023316"
"Nein","2016","3","Westdeutschland","335","0.0746029069566987","0.0675244420270967","0.0816813718863008"
"Nein","2016","3","Ostdeutschland","173","0.0788104661090402","0.0654867170646035","0.0921342151534768"
"Nein","2016","4","Westdeutschland","520","0.0699569186696818","0.0641515460573385","0.0757622912820251"
"Nein","2016","4","Ostdeutschland","128","0.0871231589457893","0.0742582965778695","0.0999880213137092"
"Nein","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2017","2","Westdeutschland","4805","0.944578533195104","0.938310755712131","0.950846310678077"
"Ja","2017","2","Ostdeutschland","1288","0.874835650383564","0.85761853249701","0.892052768270118"
"Ja","2017","3","Westdeutschland","5398","0.915422682927579","0.90821621784905","0.922629148006107"
"Ja","2017","3","Ostdeutschland","1506","0.93830357536046","0.92662322223036","0.94998392849056"
"Ja","2017","4","Westdeutschland","7632","0.941727318951136","0.936612825843544","0.946841812058729"
"Ja","2017","4","Ostdeutschland","1890","0.908628368548762","0.896328184117187","0.920928552980337"
"Ja","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2017","2","Westdeutschland","314","0.0554214668048965","0.0491536893219235","0.0616892442878695"
"Nein","2017","2","Ostdeutschland","131","0.125164349616436","0.107947231729882","0.14238146750299"
"Nein","2017","3","Westdeutschland","329","0.0845773170724212","0.0773708519938928","0.0917837821509496"
"Nein","2017","3","Ostdeutschland","124","0.0616964246395401","0.0500160715094396","0.0733767777696405"
"Nein","2017","4","Westdeutschland","427","0.0582726810488635","0.0531581879412712","0.0633871741564557"
"Nein","2017","4","Ostdeutschland","218","0.0913716314512381","0.0790714470196634","0.103671815882813"
"Nein","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2018","2","Westdeutschland","4663","0.914406319186477","0.906658019824463","0.92215461854849"
"Ja","2018","2","Ostdeutschland","1168","0.871075006910309","0.852872176043428","0.889277837777191"
"Ja","2018","3","Westdeutschland","5155","0.929090181403863","0.922300583716918","0.935879779090809"
"Ja","2018","3","Ostdeutschland","1462","0.925629144361942","0.912752946354813","0.938505342369071"
"Ja","2018","4","Westdeutschland","7615","0.941407634155959","0.936287936509277","0.946527331802641"
"Ja","2018","4","Ostdeutschland","2047","0.888046416227054","0.875066880321468","0.901025952132639"
"Ja","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2018","2","Westdeutschland","345","0.0855936808135234","0.0778453814515095","0.0933419801755372"
"Nein","2018","2","Ostdeutschland","134","0.128924993089691","0.110722162222809","0.147127823956572"
"Nein","2018","3","Westdeutschland","335","0.0709098185961369","0.0641202209091914","0.0776994162830824"
"Nein","2018","3","Ostdeutschland","133","0.0743708556380579","0.0614946576309294","0.0872470536451865"
"Nein","2018","4","Westdeutschland","469","0.0585923658440412","0.0534726681973589","0.0637120634907234"
"Nein","2018","4","Ostdeutschland","220","0.111953583772946","0.0989740478673605","0.124933119678532"
"Nein","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2019","2","Westdeutschland","3035","0.922741843343512","0.913583460870658","0.931900225816367"
"Ja","2019","2","Ostdeutschland","902","0.883872686253778","0.863844880120482","0.903900492387073"
"Ja","2019","3","Westdeutschland","4133","0.927588233525676","0.919947779920665","0.935228687130687"
"Ja","2019","3","Ostdeutschland","1243","0.893351487330281","0.876940793365334","0.909762181295227"
"Ja","2019","4","Westdeutschland","7129","0.942184732216789","0.936946792211513","0.947422672222064"
"Ja","2019","4","Ostdeutschland","2183","0.913525348964573","0.902310998080109","0.924739699849036"
"Ja","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
