"ple0097","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Gesetzliche KV","2000","Hauptschule","kein Migrationshintergrund","8091","0.942453129241534","0.937528574512794","0.947377683970274"
"Gesetzliche KV","2000","Hauptschule","direkter Migrationshintergrund","1700","0.96517716435493","0.956580356418672","0.973773972291187"
"Gesetzliche KV","2000","Hauptschule","indirekter Migrationshintergrund","330","0.981323417050186","0.966869420979546","0.995777413120826"
"Gesetzliche KV","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2000","Realschule","kein Migrationshintergrund","5190","0.88968932393064","0.881624184770248","0.897754463091031"
"Gesetzliche KV","2000","Realschule","direkter Migrationshintergrund","241","0.930204773587932","0.898931010422566","0.961478536753297"
"Gesetzliche KV","2000","Realschule","indirekter Migrationshintergrund","222","0.963399860000864","0.939236976426178","0.98756274357555"
"Gesetzliche KV","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2000","(Fach-)Abitur","kein Migrationshintergrund","1438","0.830489252769163","0.812778171014098","0.848200334524228"
"Gesetzliche KV","2000","(Fach-)Abitur","direkter Migrationshintergrund","469","0.915890332704654","0.891488941270295","0.940291724139012"
"Gesetzliche KV","2000","(Fach-)Abitur","indirekter Migrationshintergrund","110","0.837719752794859","0.772560252727272","0.902879252862446"
"Gesetzliche KV","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2000","AkademikerIn","kein Migrationshintergrund","2384","0.686678600173552","0.671001835359449","0.702355364987655"
"Gesetzliche KV","2000","AkademikerIn","direkter Migrationshintergrund","334","0.835155957553094","0.79870348641383","0.871608428692357"
"Gesetzliche KV","2000","AkademikerIn","indirekter Migrationshintergrund","43","0.804973572840022","0.698302245310863","0.911644900369181"
"Gesetzliche KV","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2000","(noch) kein Abschluss","kein Migrationshintergrund","78","0.176281919573076","0.141383276836193","0.21118056230996"
"Private KV","2000","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Private KV","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Private KV","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2000","Hauptschule","kein Migrationshintergrund","461","0.0531966808378917","0.0484510015511851","0.0579423601245982"
"Private KV","2000","Hauptschule","direkter Migrationshintergrund","39","0.0280787570342992","0.0203322465103805","0.0358252675582178"
"Private KV","2000","Hauptschule","indirekter Migrationshintergrund","5","","",""
"Private KV","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2000","Realschule","kein Migrationshintergrund","568","0.103982637584493","0.0961244474997307","0.111840827669254"
"Private KV","2000","Realschule","direkter Migrationshintergrund","13","","",""
"Private KV","2000","Realschule","indirekter Migrationshintergrund","9","","",""
"Private KV","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2000","(Fach-)Abitur","kein Migrationshintergrund","274","0.16411724142999","0.14663370639383","0.181600776466149"
"Private KV","2000","(Fach-)Abitur","direkter Migrationshintergrund","23","","",""
"Private KV","2000","(Fach-)Abitur","indirekter Migrationshintergrund","8","","",""
"Private KV","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2000","AkademikerIn","kein Migrationshintergrund","963","0.307785165227417","0.292185008900298","0.323385321554536"
"Private KV","2000","AkademikerIn","direkter Migrationshintergrund","60","0.153264432241192","0.117872754824604","0.18865610965778"
"Private KV","2000","AkademikerIn","indirekter Migrationshintergrund","10","","",""
"Private KV","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2000","(noch) kein Abschluss","kein Migrationshintergrund","5","","",""
"Weder-noch","2000","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Weder-noch","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Weder-noch","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2000","Hauptschule","kein Migrationshintergrund","39","0.00435018992057412","0.00295852830754489","0.00574185153360336"
"Weder-noch","2000","Hauptschule","direkter Migrationshintergrund","8","","",""
"Weder-noch","2000","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Weder-noch","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2000","Realschule","kein Migrationshintergrund","38","0.00632803848486786","0.00428658270899437","0.00836949426074135"
"Weder-noch","2000","Realschule","direkter Migrationshintergrund","1","","",""
"Weder-noch","2000","Realschule","indirekter Migrationshintergrund","1","","",""
"Weder-noch","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2000","(Fach-)Abitur","kein Migrationshintergrund","12","","",""
"Weder-noch","2000","(Fach-)Abitur","direkter Migrationshintergrund","5","","",""
"Weder-noch","2000","(Fach-)Abitur","indirekter Migrationshintergrund","5","","",""
"Weder-noch","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2000","AkademikerIn","kein Migrationshintergrund","16","","",""
"Weder-noch","2000","AkademikerIn","direkter Migrationshintergrund","4","","",""
"Weder-noch","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Weder-noch","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2001","(noch) kein Abschluss","kein Migrationshintergrund","427","0.819381495827691","0.786220541832842","0.85254244982254"
"Gesetzliche KV","2001","(noch) kein Abschluss","direkter Migrationshintergrund","273","0.990136581643291","0.978477755391525","1.00179540789506"
"Gesetzliche KV","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","68","0.882929666538047","0.811118958162943","0.954740374913151"
"Gesetzliche KV","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2001","Hauptschule","kein Migrationshintergrund","7109","0.944836946994199","0.939679098691517","0.949994795296881"
"Gesetzliche KV","2001","Hauptschule","direkter Migrationshintergrund","1520","0.964709669914513","0.955559403216768","0.973859936612258"
"Gesetzliche KV","2001","Hauptschule","indirekter Migrationshintergrund","297","0.98709435288343","0.974343651647528","0.999845054119333"
"Gesetzliche KV","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2001","Realschule","kein Migrationshintergrund","4782","0.886538401844032","0.878034294598806","0.895042509089258"
"Gesetzliche KV","2001","Realschule","direkter Migrationshintergrund","220","0.949158436761797","0.920768594669662","0.977548278853931"
"Gesetzliche KV","2001","Realschule","indirekter Migrationshintergrund","192","0.940433554647232","0.907875010864925","0.972992098429538"
"Gesetzliche KV","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2001","(Fach-)Abitur","kein Migrationshintergrund","1365","0.819584168505508","0.800996227437001","0.838172109574014"
"Gesetzliche KV","2001","(Fach-)Abitur","direkter Migrationshintergrund","436","0.921837247178965","0.897253821505764","0.946420672852165"
"Gesetzliche KV","2001","(Fach-)Abitur","indirekter Migrationshintergrund","107","0.838956427323474","0.773190814843818","0.904722039803129"
"Gesetzliche KV","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2001","AkademikerIn","kein Migrationshintergrund","2222","0.683667437295303","0.667383392401413","0.699951482189193"
"Gesetzliche KV","2001","AkademikerIn","direkter Migrationshintergrund","295","0.824252482334377","0.784990771354554","0.863514193314199"
"Gesetzliche KV","2001","AkademikerIn","indirekter Migrationshintergrund","45","0.791286565202686","0.684848694896684","0.897724435508689"
"Gesetzliche KV","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2001","(noch) kein Abschluss","kein Migrationshintergrund","85","0.164935923210625","0.132945473298174","0.196926373123077"
"Private KV","2001","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Private KV","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Private KV","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2001","Hauptschule","kein Migrationshintergrund","387","0.0506535827108377","0.0456992698774726","0.0556078955442027"
"Private KV","2001","Hauptschule","direkter Migrationshintergrund","31","0.0269393359868313","0.0189101599838689","0.0349685119897938"
"Private KV","2001","Hauptschule","indirekter Migrationshintergrund","4","","",""
"Private KV","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2001","Realschule","kein Migrationshintergrund","522","0.106403725988324","0.0981356473875008","0.114671804589148"
"Private KV","2001","Realschule","direkter Migrationshintergrund","10","","",""
"Private KV","2001","Realschule","indirekter Migrationshintergrund","8","","",""
"Private KV","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2001","(Fach-)Abitur","kein Migrationshintergrund","261","0.167829589444773","0.14976460527738","0.185894573612166"
"Private KV","2001","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Private KV","2001","(Fach-)Abitur","indirekter Migrationshintergrund","10","","",""
"Private KV","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2001","AkademikerIn","kein Migrationshintergrund","895","0.311079130794887","0.294868944633643","0.32728931695613"
"Private KV","2001","AkademikerIn","direkter Migrationshintergrund","63","0.164831341197721","0.126557550250165","0.203105132145278"
"Private KV","2001","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"Private KV","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2001","(noch) kein Abschluss","kein Migrationshintergrund","5","","",""
"Weder-noch","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Weder-noch","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Weder-noch","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2001","Hauptschule","kein Migrationshintergrund","30","0.00450947029496343","0.00299574413747479","0.00602319645245206"
"Weder-noch","2001","Hauptschule","direkter Migrationshintergrund","11","","",""
"Weder-noch","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Weder-noch","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2001","Realschule","kein Migrationshintergrund","39","0.00705787216764395","0.00481319253216594","0.00930255180312195"
"Weder-noch","2001","Realschule","direkter Migrationshintergrund","","","",""
"Weder-noch","2001","Realschule","indirekter Migrationshintergrund","3","","",""
"Weder-noch","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2001","(Fach-)Abitur","kein Migrationshintergrund","18","","",""
"Weder-noch","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Weder-noch","2001","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Weder-noch","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2001","AkademikerIn","kein Migrationshintergrund","16","","",""
"Weder-noch","2001","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Weder-noch","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Weder-noch","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2002","(noch) kein Abschluss","kein Migrationshintergrund","445","0.840257179056149","0.80991331611019","0.870601042002108"
"Gesetzliche KV","2002","(noch) kein Abschluss","direkter Migrationshintergrund","257","0.997028932604906","0.990400538211959","1.00365732699785"
"Gesetzliche KV","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","81","0.940871728268089","0.891591857876877","0.990151598659302"
"Gesetzliche KV","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2002","Hauptschule","kein Migrationshintergrund","6784","0.946146811920176","0.940938646099357","0.951354977740995"
"Gesetzliche KV","2002","Hauptschule","direkter Migrationshintergrund","1395","0.968862013415658","0.959890967636032","0.977833059195285"
"Gesetzliche KV","2002","Hauptschule","indirekter Migrationshintergrund","253","0.977933817213437","0.960112238412795","0.99575539601408"
"Gesetzliche KV","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2002","Realschule","kein Migrationshintergrund","4899","0.892895727334801","0.884762761950311","0.901028692719291"
"Gesetzliche KV","2002","Realschule","direkter Migrationshintergrund","210","0.948583606497599","0.919854390455799","0.977312822539398"
"Gesetzliche KV","2002","Realschule","indirekter Migrationshintergrund","195","0.966989412828671","0.942650543302883","0.991328282354459"
"Gesetzliche KV","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2002","(Fach-)Abitur","kein Migrationshintergrund","1510","0.834150572411392","0.81735976314624","0.850941381676544"
"Gesetzliche KV","2002","(Fach-)Abitur","direkter Migrationshintergrund","412","0.923210585124502","0.898360386571763","0.948060783677242"
"Gesetzliche KV","2002","(Fach-)Abitur","indirekter Migrationshintergrund","108","0.817655566803486","0.751023284444259","0.884287849162713"
"Gesetzliche KV","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2002","AkademikerIn","kein Migrationshintergrund","2521","0.673808255093891","0.659447448989313","0.68816906119847"
"Gesetzliche KV","2002","AkademikerIn","direkter Migrationshintergrund","304","0.853481847767142","0.818519975905212","0.888443719629072"
"Gesetzliche KV","2002","AkademikerIn","indirekter Migrationshintergrund","53","0.820870863911493","0.728359164378647","0.913382563444339"
"Gesetzliche KV","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2002","(noch) kein Abschluss","kein Migrationshintergrund","111","0.144892924980062","0.115739611856216","0.174046238103908"
"Private KV","2002","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Private KV","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"Private KV","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2002","Hauptschule","kein Migrationshintergrund","411","0.0511528796693822","0.0460697288636056","0.0562360304751589"
"Private KV","2002","Hauptschule","direkter Migrationshintergrund","38","0.0257306626446976","0.0175529499678028","0.0339083753215924"
"Private KV","2002","Hauptschule","indirekter Migrationshintergrund","8","","",""
"Private KV","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2002","Realschule","kein Migrationshintergrund","620","0.101040852960776","0.0931146783932103","0.108967027528341"
"Private KV","2002","Realschule","direkter Migrationshintergrund","17","","",""
"Private KV","2002","Realschule","indirekter Migrationshintergrund","9","","",""
"Private KV","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2002","(Fach-)Abitur","kein Migrationshintergrund","357","0.1575609324346","0.141113961146313","0.174007903722887"
"Private KV","2002","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Private KV","2002","(Fach-)Abitur","indirekter Migrationshintergrund","19","","",""
"Private KV","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2002","AkademikerIn","kein Migrationshintergrund","1547","0.321716844854919","0.30740760418844","0.336026085521398"
"Private KV","2002","AkademikerIn","direkter Migrationshintergrund","88","0.14209283936194","0.107573851077935","0.176611827645945"
"Private KV","2002","AkademikerIn","indirekter Migrationshintergrund","13","","",""
"Private KV","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2002","(noch) kein Abschluss","kein Migrationshintergrund","4","","",""
"Weder-noch","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Weder-noch","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Weder-noch","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2002","Hauptschule","kein Migrationshintergrund","21","","",""
"Weder-noch","2002","Hauptschule","direkter Migrationshintergrund","7","","",""
"Weder-noch","2002","Hauptschule","indirekter Migrationshintergrund","","","",""
"Weder-noch","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2002","Realschule","kein Migrationshintergrund","35","0.00606341970442301","0.00402176024179773","0.00810507916704829"
"Weder-noch","2002","Realschule","direkter Migrationshintergrund","","","",""
"Weder-noch","2002","Realschule","indirekter Migrationshintergrund","3","","",""
"Weder-noch","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2002","(Fach-)Abitur","kein Migrationshintergrund","18","","",""
"Weder-noch","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Weder-noch","2002","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Weder-noch","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2002","AkademikerIn","kein Migrationshintergrund","26","","",""
"Weder-noch","2002","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Weder-noch","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Weder-noch","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2003","(noch) kein Abschluss","kein Migrationshintergrund","472","0.834542859126811","0.804379417408649","0.864706300844974"
"Gesetzliche KV","2003","(noch) kein Abschluss","direkter Migrationshintergrund","230","0.991327501576245","0.979447380838273","1.00320762231422"
"Gesetzliche KV","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","66","0.868782187173026","0.793852720590139","0.943711653755912"
"Gesetzliche KV","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2003","Hauptschule","kein Migrationshintergrund","6420","0.945080423259383","0.939679785627033","0.950481060891732"
"Gesetzliche KV","2003","Hauptschule","direkter Migrationshintergrund","1324","0.973603553862388","0.965080363902065","0.982126743822711"
"Gesetzliche KV","2003","Hauptschule","indirekter Migrationshintergrund","249","0.978444644712046","0.960689375876492","0.996199913547601"
"Gesetzliche KV","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2003","Realschule","kein Migrationshintergrund","4742","0.895200633621195","0.887003854631487","0.903397412610904"
"Gesetzliche KV","2003","Realschule","direkter Migrationshintergrund","198","0.95299878050048","0.924374196799501","0.981623364201458"
"Gesetzliche KV","2003","Realschule","indirekter Migrationshintergrund","195","0.972935406174172","0.950667685327454","0.99520312702089"
"Gesetzliche KV","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2003","(Fach-)Abitur","kein Migrationshintergrund","1493","0.831175573042946","0.814170082471887","0.848181063614005"
"Gesetzliche KV","2003","(Fach-)Abitur","direkter Migrationshintergrund","381","0.934202530055021","0.91008625708384","0.958318803026202"
"Gesetzliche KV","2003","(Fach-)Abitur","indirekter Migrationshintergrund","117","0.814867052847526","0.749828174315866","0.879905931379185"
"Gesetzliche KV","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gesetzliche KV","2003","AkademikerIn","kein Migrationshintergrund","2433","0.677015762527298","0.662360478585523","0.691671046469073"
"Gesetzliche KV","2003","AkademikerIn","direkter Migrationshintergrund","293","0.857968713292292","0.82235127797704","0.893586148607544"
"Gesetzliche KV","2003","AkademikerIn","indirekter Migrationshintergrund","50","0.831559857859837","0.739143813840777","0.923975901878898"
"Gesetzliche KV","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2003","(noch) kein Abschluss","kein Migrationshintergrund","104","0.146008307039074","0.117344793843263","0.174671820234884"
"Private KV","2003","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Private KV","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Private KV","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2003","Hauptschule","kein Migrationshintergrund","388","0.0500581096902235","0.0448887969612994","0.0552274224191475"
"Private KV","2003","Hauptschule","direkter Migrationshintergrund","29","","",""
"Private KV","2003","Hauptschule","indirekter Migrationshintergrund","6","","",""
"Private KV","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2003","Realschule","kein Migrationshintergrund","584","0.0980180317086161","0.0900609169268203","0.105975146490412"
"Private KV","2003","Realschule","direkter Migrationshintergrund","11","","",""
"Private KV","2003","Realschule","indirekter Migrationshintergrund","9","","",""
"Private KV","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2003","(Fach-)Abitur","kein Migrationshintergrund","359","0.164451741621492","0.147623833010877","0.181279650232107"
"Private KV","2003","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"Private KV","2003","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Private KV","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Private KV","2003","AkademikerIn","kein Migrationshintergrund","1455","0.318278200332048","0.303679599938639","0.332876800725457"
"Private KV","2003","AkademikerIn","direkter Migrationshintergrund","75","0.137434440384052","0.102304391510399","0.172564489257704"
"Private KV","2003","AkademikerIn","indirekter Migrationshintergrund","13","","",""
"Private KV","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weder-noch","2003","(noch) kein Abschluss","kein Migrationshintergrund","7","","",""
"Weder-noch","2003","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
