year,pgisced97,sex,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Post-secondary Non-tertiary Level,male,Private health insurance,0.10751,65,490,0.08006,0.13497
2002,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.91762,607,668,0.89675,0.93848
2002,Post-secondary Non-tertiary Level,female,Private health insurance,0.07219,61,668,0.05254,0.09183
2002,First Stage of Tertiary Education,male,Statutory health insurance,0.84713,827,998,0.82479,0.86947
2002,First Stage of Tertiary Education,male,Private health insurance,0.14231,171,998,0.12062,0.16399
2002,First Stage of Tertiary Education,female,Statutory health insurance,0.91791,655,731,0.89799,0.93782
2002,First Stage of Tertiary Education,female,Private health insurance,0.08102,76,731,0.06123,0.10081
2002,Second Stage of Tertiary Education,male,Statutory health insurance,0.66536,1559,2579,0.64715,0.68358
2002,Second Stage of Tertiary Education,male,Private health insurance,0.33011,1020,2579,0.31196,0.34827
2002,Second Stage of Tertiary Education,female,Statutory health insurance,0.74320,1319,1947,0.72379,0.76261
2002,Second Stage of Tertiary Education,female,Private health insurance,0.25256,628,1947,0.23325,0.27186
2003,No answer / don't know,male,Statutory health insurance,0.92613,111,111,0.87726,0.97501
2003,No answer / don't know,female,Statutory health insurance,0.93081,108,108,0.88272,0.97889
2003,Pre-primary Level,male,Statutory health insurance,0.84731,240,298,0.80640,0.88822
2003,Pre-primary Level,male,Private health insurance,0.14218,58,298,0.10246,0.18190
2003,Pre-primary Level,female,Statutory health insurance,0.82626,258,313,0.78422,0.86830
2003,Pre-primary Level,female,Private health insurance,0.17004,55,313,0.12836,0.21173
2003,Primary Level,male,Statutory health insurance,0.95544,105,105,0.91578,0.99509
2003,Primary Level,female,Statutory health insurance,0.96546,159,159,0.93699,0.99394
2003,Lower Secondary Level,male,Statutory health insurance,0.98223,885,885,0.97352,0.99094
2003,Lower Secondary Level,female,Statutory health insurance,0.97162,1764,1815,0.96398,0.97926
2003,Lower Secondary Level,female,Private health insurance,0.02407,51,1815,0.01702,0.03113
2003,Upper Secondary Level,male,Statutory health insurance,0.89061,4685,5315,0.88222,0.89901
2003,Upper Secondary Level,male,Private health insurance,0.09731,572,5315,0.08934,0.10527
2003,Upper Secondary Level,male,No insurance,0.01208,58,5315,0.00914,0.01502
2003,Upper Secondary Level,female,Statutory health insurance,0.94016,5348,5774,0.93404,0.94628
2003,Upper Secondary Level,female,Private health insurance,0.05900,426,5774,0.05293,0.06508
2003,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.87870,411,477,0.84937,0.90803
2003,Post-secondary Non-tertiary Level,male,Private health insurance,0.11988,66,477,0.09070,0.14906
2003,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.92604,612,670,0.90621,0.94587
2003,Post-secondary Non-tertiary Level,female,Private health insurance,0.06890,58,670,0.04971,0.08809
2003,First Stage of Tertiary Education,male,Statutory health insurance,0.83181,791,966,0.80821,0.85541
2003,First Stage of Tertiary Education,male,Private health insurance,0.15893,175,966,0.13586,0.18200
2003,First Stage of Tertiary Education,female,Statutory health insurance,0.93056,645,710,0.91185,0.94928
2003,First Stage of Tertiary Education,female,Private health insurance,0.06887,65,710,0.05023,0.08751
2003,Second Stage of Tertiary Education,male,Statutory health insurance,0.66730,1484,2433,0.64857,0.68603
2003,Second Stage of Tertiary Education,male,Private health insurance,0.32720,949,2433,0.30856,0.34585
2003,Second Stage of Tertiary Education,female,Statutory health insurance,0.74794,1292,1886,0.72834,0.76755
2003,Second Stage of Tertiary Education,female,Private health insurance,0.24860,594,1886,0.22909,0.26811
2004,No answer / don't know,male,Statutory health insurance,0.94811,127,127,0.90939,0.98684
2004,No answer / don't know,female,Statutory health insurance,0.94003,117,117,0.89683,0.98324
2004,Pre-primary Level,male,Statutory health insurance,0.87855,238,302,0.84165,0.91546
2004,Pre-primary Level,male,Private health insurance,0.12145,64,302,0.08454,0.15835
2004,Pre-primary Level,female,Statutory health insurance,0.87278,261,325,0.83650,0.90906
2004,Pre-primary Level,female,Private health insurance,0.12722,64,325,0.09094,0.16350
2004,Primary Level,male,Statutory health insurance,0.99871,98,98,0.99158,1.00585
2004,Primary Level,female,Statutory health insurance,0.97927,153,153,0.95661,1.00192
2004,Lower Secondary Level,male,Statutory health insurance,0.98248,810,810,0.97344,0.99152
2004,Lower Secondary Level,female,Statutory health insurance,0.97710,1678,1727,0.97005,0.98416
2004,Lower Secondary Level,female,Private health insurance,0.02290,49,1727,0.01584,0.02995
2004,Upper Secondary Level,male,Statutory health insurance,0.90082,4554,5098,0.89261,0.90902
2004,Upper Secondary Level,male,Private health insurance,0.09918,544,5098,0.09098,0.10739
2004,Upper Secondary Level,female,Statutory health insurance,0.94438,5204,5594,0.93837,0.95038
2004,Upper Secondary Level,female,Private health insurance,0.05562,390,5594,0.04962,0.06163
2004,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.87341,410,474,0.84344,0.90338
2004,Post-secondary Non-tertiary Level,male,Private health insurance,0.12659,64,474,0.09662,0.15656
2004,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.92522,609,672,0.90532,0.94512
2004,Post-secondary Non-tertiary Level,female,Private health insurance,0.07478,63,672,0.05488,0.09468
2004,First Stage of Tertiary Education,male,Statutory health insurance,0.85315,765,921,0.83028,0.87603
2004,First Stage of Tertiary Education,male,Private health insurance,0.14685,156,921,0.12397,0.16972
2004,First Stage of Tertiary Education,female,Statutory health insurance,0.93013,637,703,0.91127,0.94899
2004,First Stage of Tertiary Education,female,Private health insurance,0.06987,66,703,0.05101,0.08873
2004,Second Stage of Tertiary Education,male,Statutory health insurance,0.66768,1445,2397,0.64882,0.68654
2004,Second Stage of Tertiary Education,male,Private health insurance,0.33232,952,2397,0.31346,0.35118
2004,Second Stage of Tertiary Education,female,Statutory health insurance,0.74979,1278,1868,0.73015,0.76944
2004,Second Stage of Tertiary Education,female,Private health insurance,0.25021,590,1868,0.23056,0.26985
2005,No answer / don't know,male,Statutory health insurance,0.92557,140,140,0.88194,0.96921
2005,No answer / don't know,female,Statutory health insurance,0.94722,138,138,0.90978,0.98466
2005,Pre-primary Level,male,Statutory health insurance,0.88283,241,307,0.84679,0.91886
2005,Pre-primary Level,male,Private health insurance,0.11717,66,307,0.08114,0.15321
2005,Pre-primary Level,female,Statutory health insurance,0.85013,269,336,0.81191,0.88836
2005,Pre-primary Level,female,Private health insurance,0.14987,67,336,0.11164,0.18809
2005,Primary Level,male,Statutory health insurance,0.94494,96,96,0.89907,0.99081
2005,Primary Level,female,Statutory health insurance,0.99176,141,141,0.97678,1.00673
2005,Lower Secondary Level,male,Statutory health insurance,0.98495,750,750,0.97624,0.99367
2005,Lower Secondary Level,female,Statutory health insurance,0.98143,1558,1600,0.97482,0.98805
2005,Lower Secondary Level,female,Private health insurance,0.01857,42,1600,0.01195,0.02518
2005,Upper Secondary Level,male,Statutory health insurance,0.90089,4298,4806,0.89244,0.90933
2005,Upper Secondary Level,male,Private health insurance,0.09911,508,4806,0.09067,0.10756
2005,Upper Secondary Level,female,Statutory health insurance,0.94250,4945,5316,0.93624,0.94876
2005,Upper Secondary Level,female,Private health insurance,0.05750,371,5316,0.05124,0.06376
2005,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.87585,393,458,0.84561,0.90608
2005,Post-secondary Non-tertiary Level,male,Private health insurance,0.12415,65,458,0.09392,0.15439
2005,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.94445,608,661,0.92697,0.96192
2005,Post-secondary Non-tertiary Level,female,Private health insurance,0.05555,53,661,0.03808,0.07303
2005,First Stage of Tertiary Education,male,Statutory health insurance,0.84155,716,878,0.81738,0.86571
2005,First Stage of Tertiary Education,male,Private health insurance,0.15845,162,878,0.13429,0.18262
2005,First Stage of Tertiary Education,female,Statutory health insurance,0.91493,593,659,0.89362,0.93625
2005,First Stage of Tertiary Education,female,Private health insurance,0.08507,66,659,0.06375,0.10638
2005,Second Stage of Tertiary Education,male,Statutory health insurance,0.67413,1394,2278,0.65487,0.69338
2005,Second Stage of Tertiary Education,male,Private health insurance,0.32587,884,2278,0.30662,0.34513
2005,Second Stage of Tertiary Education,female,Statutory health insurance,0.74983,1264,1843,0.73005,0.76961
2005,Second Stage of Tertiary Education,female,Private health insurance,0.25017,579,1843,0.23039,0.26995
2006,No answer / don't know,male,Statutory health insurance,0.91621,152,152,0.87201,0.96040
2006,No answer / don't know,female,Statutory health insurance,0.96936,151,151,0.94178,0.99694
2006,Pre-primary Level,male,Statutory health insurance,0.82401,138,195,0.77042,0.87759
2006,Pre-primary Level,male,Private health insurance,0.17599,57,195,0.12241,0.22958
2006,Pre-primary Level,female,Statutory health insurance,0.84148,149,197,0.79034,0.89261
2006,Pre-primary Level,female,Private health insurance,0.15852,48,197,0.10739,0.20966
2006,Primary Level,male,Statutory health insurance,0.94430,92,92,0.89718,0.99142
2006,Lower Secondary Level,male,Statutory health insurance,0.97986,740,740,0.96973,0.98999
2006,Lower Secondary Level,female,Statutory health insurance,0.97499,1648,1701,0.96757,0.98242
2006,Lower Secondary Level,female,Private health insurance,0.02501,53,1701,0.01758,0.03243
2006,Upper Secondary Level,male,Statutory health insurance,0.90167,4657,5215,0.89359,0.90975
2006,Upper Secondary Level,male,Private health insurance,0.09833,558,5215,0.09025,0.10641
2006,Upper Secondary Level,female,Statutory health insurance,0.94217,5359,5774,0.93615,0.94819
2006,Upper Secondary Level,female,Private health insurance,0.05783,415,5774,0.05181,0.06385
2006,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.87067,409,477,0.84053,0.90082
2006,Post-secondary Non-tertiary Level,male,Private health insurance,0.12933,68,477,0.09918,0.15947
2006,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.94957,678,731,0.93370,0.96545
2006,Post-secondary Non-tertiary Level,female,Private health insurance,0.05043,53,731,0.03455,0.06630
2006,First Stage of Tertiary Education,male,Statutory health insurance,0.83580,757,931,0.81199,0.85961
2006,First Stage of Tertiary Education,male,Private health insurance,0.16420,174,931,0.14039,0.18801
2006,First Stage of Tertiary Education,female,Statutory health insurance,0.92255,634,700,0.90274,0.94237
2006,First Stage of Tertiary Education,female,Private health insurance,0.07745,66,700,0.05763,0.09726
2006,Second Stage of Tertiary Education,male,Statutory health insurance,0.65228,1540,2528,0.63372,0.67085
2006,Second Stage of Tertiary Education,male,Private health insurance,0.34772,988,2528,0.32915,0.36628
2006,Second Stage of Tertiary Education,female,Statutory health insurance,0.74608,1397,2019,0.72709,0.76507
2006,Second Stage of Tertiary Education,female,Private health insurance,0.25392,622,2019,0.23493,0.27291
2007,No answer / don't know,male,Statutory health insurance,0.95102,155,155,0.91693,0.98511
2007,No answer / don't know,female,Statutory health insurance,0.95698,149,149,0.92429,0.98967
2007,Pre-primary Level,male,Statutory health insurance,0.86523,128,159,0.81198,0.91847
2007,Pre-primary Level,male,Private health insurance,0.13477,31,159,0.08153,0.18802
2007,Pre-primary Level,female,Statutory health insurance,0.84965,136,177,0.79685,0.90246
2007,Pre-primary Level,female,Private health insurance,0.15035,41,177,0.09754,0.20315
2007,Primary Level,male,Statutory health insurance,0.92912,74,74,0.87025,0.98799
2007,Primary Level,female,Statutory health insurance,0.99650,136,136,0.98653,1.00646
2007,Lower Secondary Level,male,Statutory health insurance,0.96401,655,655,0.94974,0.97829
2007,Lower Secondary Level,female,Statutory health insurance,0.97578,1450,1502,0.96800,0.98356
2007,Lower Secondary Level,female,Private health insurance,0.02422,52,1502,0.01644,0.03200
2007,Upper Secondary Level,male,Statutory health insurance,0.90449,4329,4833,0.89620,0.91278
2007,Upper Secondary Level,male,Private health insurance,0.09551,504,4833,0.08722,0.10380
2007,Upper Secondary Level,female,Statutory health insurance,0.94309,5008,5376,0.93690,0.94929
2007,Upper Secondary Level,female,Private health insurance,0.05691,368,5376,0.05071,0.06310
2007,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.87305,394,457,0.84249,0.90360
2007,Post-secondary Non-tertiary Level,male,Private health insurance,0.12695,63,457,0.09640,0.15751
2007,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.93696,641,698,0.91892,0.95501
2007,Post-secondary Non-tertiary Level,female,Private health insurance,0.06304,57,698,0.04499,0.08108
2007,First Stage of Tertiary Education,male,Statutory health insurance,0.83519,718,880,0.81067,0.85972
2007,First Stage of Tertiary Education,male,Private health insurance,0.16481,162,880,0.14028,0.18933
2007,First Stage of Tertiary Education,female,Statutory health insurance,0.92316,571,634,0.90242,0.94391
2007,First Stage of Tertiary Education,female,Private health insurance,0.07684,63,634,0.05609,0.09758
2007,Second Stage of Tertiary Education,male,Statutory health insurance,0.65167,1453,2381,0.63253,0.67081
2007,Second Stage of Tertiary Education,male,Private health insurance,0.34833,928,2381,0.32919,0.36747
2007,Second Stage of Tertiary Education,female,Statutory health insurance,0.75066,1365,1969,0.73155,0.76978
2007,Second Stage of Tertiary Education,female,Private health insurance,0.24934,604,1969,0.23022,0.26845
2008,No answer / don't know,male,Statutory health insurance,0.92907,146,146,0.88728,0.97085
2008,No answer / don't know,female,Statutory health insurance,0.97260,162,162,0.94739,0.99782
2008,Pre-primary Level,male,Statutory health insurance,0.86088,141,141,0.80355,0.91821
2008,Pre-primary Level,female,Statutory health insurance,0.86810,143,184,0.81907,0.91713
2008,Pre-primary Level,female,Private health insurance,0.13190,41,184,0.08287,0.18093
2008,Primary Level,male,Statutory health insurance,0.91477,68,68,0.84790,0.98163
2008,Primary Level,female,Statutory health insurance,0.99262,111,111,0.97663,1.00861
2008,Lower Secondary Level,male,Statutory health insurance,0.97144,609,609,0.95820,0.98468
2008,Lower Secondary Level,female,Statutory health insurance,0.97813,1335,1378,0.97041,0.98586
2008,Lower Secondary Level,female,Private health insurance,0.02187,43,1378,0.01414,0.02959
2008,Upper Secondary Level,male,Statutory health insurance,0.90188,4106,4601,0.89328,0.91047
2008,Upper Secondary Level,male,Private health insurance,0.09812,495,4601,0.08953,0.10672
2008,Upper Secondary Level,female,Statutory health insurance,0.94602,4776,5115,0.93982,0.95221
2008,Upper Secondary Level,female,Private health insurance,0.05398,339,5115,0.04779,0.06018
2008,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.88792,377,434,0.85820,0.91763
2008,Post-secondary Non-tertiary Level,male,Private health insurance,0.11208,57,434,0.08237,0.14180
2008,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.94738,607,654,0.93026,0.96451
2008,Post-secondary Non-tertiary Level,female,Private health insurance,0.05262,47,654,0.03549,0.06974
2008,First Stage of Tertiary Education,male,Statutory health insurance,0.83099,668,828,0.80545,0.85653
2008,First Stage of Tertiary Education,male,Private health insurance,0.16901,160,828,0.14347,0.19455
2008,First Stage of Tertiary Education,female,Statutory health insurance,0.91753,523,582,0.89516,0.93989
2008,First Stage of Tertiary Education,female,Private health insurance,0.08247,59,582,0.06011,0.10484
2008,Second Stage of Tertiary Education,male,Statutory health insurance,0.66051,1420,2286,0.64109,0.67993
2008,Second Stage of Tertiary Education,male,Private health insurance,0.33949,866,2286,0.32007,0.35891
2008,Second Stage of Tertiary Education,female,Statutory health insurance,0.75888,1320,1891,0.73959,0.77816
2008,Second Stage of Tertiary Education,female,Private health insurance,0.24112,571,1891,0.22184,0.26041
2009,No answer / don't know,male,Statutory health insurance,0.95131,156,156,0.91743,0.98519
2009,No answer / don't know,female,Statutory health insurance,0.94350,141,141,0.90526,0.98175
2009,Pre-primary Level,male,Statutory health insurance,0.88757,135,167,0.83951,0.93562
2009,Pre-primary Level,male,Private health insurance,0.11243,32,167,0.06438,0.16049
2009,Pre-primary Level,female,Statutory health insurance,0.79888,104,144,0.73318,0.86458
2009,Pre-primary Level,female,Private health insurance,0.20112,40,144,0.13542,0.26682
2009,Primary Level,male,Statutory health insurance,0.91225,64,64,0.84238,0.98211
2009,Lower Secondary Level,male,Statutory health insurance,0.97034,541,541,0.95603,0.98465
2009,Lower Secondary Level,female,Statutory health insurance,0.97692,1195,1231,0.96853,0.98531
2009,Lower Secondary Level,female,Private health insurance,0.02308,36,1231,0.01469,0.03147
2009,Upper Secondary Level,male,Statutory health insurance,0.89630,3804,4270,0.88715,0.90544
2009,Upper Secondary Level,male,Private health insurance,0.10370,466,4270,0.09456,0.11285
2009,Upper Secondary Level,female,Statutory health insurance,0.94643,4478,4785,0.94005,0.95281
2009,Upper Secondary Level,female,Private health insurance,0.05357,307,4785,0.04719,0.05995
2009,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.87592,331,387,0.84303,0.90880
2009,Post-secondary Non-tertiary Level,male,Private health insurance,0.12408,56,387,0.09120,0.15697
2009,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.95092,566,607,0.93371,0.96812
2009,Post-secondary Non-tertiary Level,female,Private health insurance,0.04908,41,607,0.03188,0.06629
2009,First Stage of Tertiary Education,male,Statutory health insurance,0.83272,632,780,0.80651,0.85893
2009,First Stage of Tertiary Education,male,Private health insurance,0.16728,148,780,0.14107,0.19349
2009,First Stage of Tertiary Education,female,Statutory health insurance,0.90526,493,547,0.88070,0.92983
2009,First Stage of Tertiary Education,female,Private health insurance,0.09474,54,547,0.07017,0.11930
2009,Second Stage of Tertiary Education,male,Statutory health insurance,0.66707,1355,2183,0.64730,0.68684
2009,Second Stage of Tertiary Education,male,Private health insurance,0.33293,828,2183,0.31316,0.35270
2009,Second Stage of Tertiary Education,female,Statutory health insurance,0.75238,1292,1848,0.73269,0.77206
2009,Second Stage of Tertiary Education,female,Private health insurance,0.24762,556,1848,0.22794,0.26731
2010,No answer / don't know,male,Statutory health insurance,0.95334,147,147,0.91912,0.98755
2010,No answer / don't know,female,Statutory health insurance,0.93709,150,150,0.89810,0.97607
2010,Pre-primary Level,male,Statutory health insurance,0.83565,181,226,0.78722,0.88407
2010,Pre-primary Level,male,Private health insurance,0.16435,45,226,0.11593,0.21278
2010,Pre-primary Level,female,Statutory health insurance,0.80337,153,189,0.74655,0.86018
2010,Pre-primary Level,female,Private health insurance,0.19663,36,189,0.13982,0.25345
2010,Primary Level,male,Statutory health insurance,0.91604,126,126,0.86743,0.96466
2010,Primary Level,female,Statutory health insurance,0.99204,207,207,0.97990,1.00417
2010,Lower Secondary Level,male,Statutory health insurance,0.98005,780,780,0.97023,0.98987
2010,Lower Secondary Level,female,Statutory health insurance,0.98084,1602,1643,0.97421,0.98747
2010,Lower Secondary Level,female,Private health insurance,0.01916,41,1643,0.01253,0.02579
2010,Upper Secondary Level,male,Statutory health insurance,0.89781,4713,5261,0.88962,0.90600
2010,Upper Secondary Level,male,Private health insurance,0.10219,548,5261,0.09400,0.11038
2010,Upper Secondary Level,female,Statutory health insurance,0.94408,6120,6479,0.93848,0.94967
2010,Upper Secondary Level,female,Private health insurance,0.05592,359,6479,0.05033,0.06152
2010,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.85606,516,596,0.82785,0.88426
2010,Post-secondary Non-tertiary Level,male,Private health insurance,0.14394,80,596,0.11574,0.17215
2010,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.94367,1054,1111,0.93011,0.95723
2010,Post-secondary Non-tertiary Level,female,Private health insurance,0.05633,57,1111,0.04277,0.06989
2010,First Stage of Tertiary Education,male,Statutory health insurance,0.82907,779,959,0.80524,0.85291
