year,quintil_oecd,sex,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,4th Quintile,male,Private health insurance,0.16152,344,1863,0.14481,0.17824
2009,4th Quintile,female,Statutory health insurance,0.89961,1674,1902,0.88610,0.91312
2009,4th Quintile,female,Private health insurance,0.10039,228,1902,0.08688,0.11390
2009,5th Quintile,male,Statutory health insurance,0.62552,1474,2458,0.60638,0.64465
2009,5th Quintile,male,Private health insurance,0.37448,984,2458,0.35535,0.39362
2009,5th Quintile,female,Statutory health insurance,0.75831,1689,2344,0.74098,0.77565
2009,5th Quintile,female,Private health insurance,0.24169,655,2344,0.22435,0.25902
2010,1st Quintile,male,Statutory health insurance,0.95914,1018,1064,0.94724,0.97104
2010,1st Quintile,male,Private health insurance,0.04086,46,1064,0.02896,0.05276
2010,1st Quintile,female,Statutory health insurance,0.97790,1473,1506,0.97048,0.98533
2010,1st Quintile,female,Private health insurance,0.02210,33,1506,0.01467,0.02952
2010,2nd Quintile,male,Statutory health insurance,0.96240,1291,1356,0.95227,0.97253
2010,2nd Quintile,male,Private health insurance,0.03760,65,1356,0.02747,0.04773
2010,2nd Quintile,female,Statutory health insurance,0.97427,1606,1654,0.96663,0.98190
2010,2nd Quintile,female,Private health insurance,0.02573,48,1654,0.01810,0.03337
2010,3rd Quintile,male,Statutory health insurance,0.93319,1418,1543,0.92072,0.94565
2010,3rd Quintile,male,Private health insurance,0.06681,125,1543,0.05435,0.07928
2010,3rd Quintile,female,Statutory health insurance,0.95849,1580,1662,0.94889,0.96808
2010,3rd Quintile,female,Private health insurance,0.04151,82,1662,0.03192,0.05111
2010,4th Quintile,male,Statutory health insurance,0.81981,1408,1737,0.80172,0.83789
2010,4th Quintile,male,Private health insurance,0.18019,329,1737,0.16211,0.19828
2010,4th Quintile,female,Statutory health insurance,0.88755,1524,1735,0.87268,0.90242
2010,4th Quintile,female,Private health insurance,0.11245,211,1735,0.09758,0.12732
2010,5th Quintile,male,Statutory health insurance,0.63199,1301,2214,0.61190,0.65209
2010,5th Quintile,male,Private health insurance,0.36801,913,2214,0.34791,0.38810
2010,5th Quintile,female,Statutory health insurance,0.75514,1530,2149,0.73696,0.77333
2010,5th Quintile,female,Private health insurance,0.24486,619,2149,0.22667,0.26304
2011,1st Quintile,male,Statutory health insurance,0.96340,1753,1813,0.95475,0.97204
2011,1st Quintile,male,Private health insurance,0.03660,60,1813,0.02796,0.04525
2011,1st Quintile,female,Statutory health insurance,0.98444,2726,2765,0.97983,0.98906
2011,1st Quintile,female,Private health insurance,0.01556,39,2765,0.01094,0.02017
2011,2nd Quintile,male,Statutory health insurance,0.94835,1793,1882,0.93834,0.95835
2011,2nd Quintile,male,Private health insurance,0.05165,89,1882,0.04165,0.06166
2011,2nd Quintile,female,Statutory health insurance,0.98202,2382,2434,0.97674,0.98730
2011,2nd Quintile,female,Private health insurance,0.01798,52,2434,0.01270,0.02326
2011,3rd Quintile,male,Statutory health insurance,0.91758,1723,1912,0.90525,0.92991
2011,3rd Quintile,male,Private health insurance,0.08242,189,1912,0.07009,0.09475
2011,3rd Quintile,female,Statutory health insurance,0.95826,2087,2208,0.94992,0.96661
2011,3rd Quintile,female,Private health insurance,0.04174,121,2208,0.03339,0.05008
2011,4th Quintile,male,Statutory health insurance,0.80804,1592,2036,0.79093,0.82516
2011,4th Quintile,male,Private health insurance,0.19196,444,2036,0.17484,0.20907
2011,4th Quintile,female,Statutory health insurance,0.87683,1801,2087,0.86273,0.89093
2011,4th Quintile,female,Private health insurance,0.12317,286,2087,0.10907,0.13727
2011,5th Quintile,male,Statutory health insurance,0.62335,1355,2347,0.60375,0.64296
2011,5th Quintile,male,Private health insurance,0.37665,992,2347,0.35704,0.39625
2011,5th Quintile,female,Statutory health insurance,0.74723,1662,2369,0.72972,0.76473
2011,5th Quintile,female,Private health insurance,0.25277,707,2369,0.23527,0.27028
2012,1st Quintile,male,Statutory health insurance,0.96282,2024,2078,0.95469,0.97096
2012,1st Quintile,male,Private health insurance,0.03718,54,2078,0.02904,0.04531
2012,1st Quintile,female,Statutory health insurance,0.97425,3184,3244,0.96880,0.97970
2012,1st Quintile,female,Private health insurance,0.02575,60,3244,0.02030,0.03120
2012,2nd Quintile,male,Statutory health insurance,0.94420,2025,2144,0.93448,0.95392
2012,2nd Quintile,male,Private health insurance,0.05580,119,2144,0.04608,0.06552
2012,2nd Quintile,female,Statutory health insurance,0.97801,2731,2798,0.97257,0.98344
2012,2nd Quintile,female,Private health insurance,0.02199,67,2798,0.01656,0.02743
2012,3rd Quintile,male,Statutory health insurance,0.91203,2019,2258,0.90034,0.92371
2012,3rd Quintile,male,Private health insurance,0.08797,239,2258,0.07629,0.09966
2012,3rd Quintile,female,Statutory health insurance,0.96258,2430,2566,0.95523,0.96992
2012,3rd Quintile,female,Private health insurance,0.03742,136,2566,0.03008,0.04477
2012,4th Quintile,male,Statutory health insurance,0.83175,1843,2312,0.81650,0.84701
2012,4th Quintile,male,Private health insurance,0.16825,469,2312,0.15299,0.18350
2012,4th Quintile,female,Statutory health insurance,0.88759,2180,2491,0.87519,0.90000
2012,4th Quintile,female,Private health insurance,0.11241,311,2491,0.10000,0.12481
2012,5th Quintile,male,Statutory health insurance,0.61689,1507,2613,0.59825,0.63554
2012,5th Quintile,male,Private health insurance,0.38311,1106,2613,0.36446,0.40175
2012,5th Quintile,female,Statutory health insurance,0.74602,1870,2644,0.72942,0.76261
2012,5th Quintile,female,Private health insurance,0.25398,774,2644,0.23739,0.27058
2013,1st Quintile,male,Statutory health insurance,0.96448,1943,1997,0.95636,0.97260
2013,1st Quintile,male,Private health insurance,0.03552,54,1997,0.02740,0.04364
2013,1st Quintile,female,Statutory health insurance,0.97969,3107,3163,0.97478,0.98461
2013,1st Quintile,female,Private health insurance,0.02031,56,3163,0.01539,0.02522
2013,2nd Quintile,male,Statutory health insurance,0.93915,2146,2272,0.92931,0.94898
2013,2nd Quintile,male,Private health insurance,0.06085,126,2272,0.05102,0.07069
2013,2nd Quintile,female,Statutory health insurance,0.97641,2895,2968,0.97094,0.98187
2013,2nd Quintile,female,Private health insurance,0.02359,73,2968,0.01813,0.02906
2013,3rd Quintile,male,Statutory health insurance,0.91839,2031,2270,0.90713,0.92966
2013,3rd Quintile,male,Private health insurance,0.08161,239,2270,0.07034,0.09287
2013,3rd Quintile,female,Statutory health insurance,0.95348,2463,2625,0.94542,0.96153
2013,3rd Quintile,female,Private health insurance,0.04652,162,2625,0.03847,0.05458
2013,4th Quintile,male,Statutory health insurance,0.80271,1858,2320,0.78652,0.81891
2013,4th Quintile,male,Private health insurance,0.19729,462,2320,0.18109,0.21348
2013,4th Quintile,female,Statutory health insurance,0.88605,2218,2529,0.87366,0.89843
2013,4th Quintile,female,Private health insurance,0.11395,311,2529,0.10157,0.12634
2013,5th Quintile,male,Statutory health insurance,0.62649,1626,2740,0.60838,0.64461
2013,5th Quintile,male,Private health insurance,0.37351,1114,2740,0.35539,0.39162
2013,5th Quintile,female,Statutory health insurance,0.72587,1973,2761,0.70923,0.74251
2013,5th Quintile,female,Private health insurance,0.27413,788,2761,0.25749,0.29077
2014,1st Quintile,male,Statutory health insurance,0.96884,2325,2385,0.96187,0.97582
2014,1st Quintile,male,Private health insurance,0.03116,60,2385,0.02418,0.03813
2014,1st Quintile,female,Statutory health insurance,0.98038,3371,3425,0.97574,0.98503
2014,1st Quintile,female,Private health insurance,0.01962,54,3425,0.01497,0.02426
2014,2nd Quintile,male,Statutory health insurance,0.94994,2345,2455,0.94131,0.95857
2014,2nd Quintile,male,Private health insurance,0.05006,110,2455,0.04143,0.05869
2014,2nd Quintile,female,Statutory health insurance,0.97450,2974,3049,0.96891,0.98010
2014,2nd Quintile,female,Private health insurance,0.02550,75,3049,0.01990,0.03109
2014,3rd Quintile,male,Statutory health insurance,0.91109,2165,2379,0.89965,0.92253
2014,3rd Quintile,male,Private health insurance,0.08891,214,2379,0.07747,0.10035
2014,3rd Quintile,female,Statutory health insurance,0.94712,2620,2771,0.93879,0.95545
2014,3rd Quintile,female,Private health insurance,0.05288,151,2771,0.04455,0.06121
2014,4th Quintile,male,Statutory health insurance,0.83073,2028,2464,0.81592,0.84554
2014,4th Quintile,male,Private health insurance,0.16927,436,2464,0.15446,0.18408
2014,4th Quintile,female,Statutory health insurance,0.88605,2367,2683,0.87403,0.89808
2014,4th Quintile,female,Private health insurance,0.11395,316,2683,0.10192,0.12597
2014,5th Quintile,male,Statutory health insurance,0.63908,1654,2716,0.62102,0.65715
2014,5th Quintile,male,Private health insurance,0.36092,1062,2716,0.34285,0.37898
2014,5th Quintile,female,Statutory health insurance,0.73635,1937,2679,0.71966,0.75304
2014,5th Quintile,female,Private health insurance,0.26365,742,2679,0.24696,0.28034
2015,1st Quintile,male,Statutory health insurance,0.95782,2060,2127,0.94928,0.96636
2015,1st Quintile,male,Private health insurance,0.04218,67,2127,0.03364,0.05072
2015,1st Quintile,female,Statutory health insurance,0.97564,2941,2990,0.97011,0.98117
2015,1st Quintile,female,Private health insurance,0.02436,49,2990,0.01883,0.02989
2015,2nd Quintile,male,Statutory health insurance,0.94505,2177,2280,0.93569,0.95440
2015,2nd Quintile,male,Private health insurance,0.05495,103,2280,0.04560,0.06431
2015,2nd Quintile,female,Statutory health insurance,0.97457,2896,2979,0.96892,0.98023
2015,2nd Quintile,female,Private health insurance,0.02543,83,2979,0.01977,0.03108
2015,3rd Quintile,male,Statutory health insurance,0.91627,2039,2243,0.90480,0.92774
2015,3rd Quintile,male,Private health insurance,0.08373,204,2243,0.07226,0.09520
2015,3rd Quintile,female,Statutory health insurance,0.94068,2443,2597,0.93159,0.94976
2015,3rd Quintile,female,Private health insurance,0.05932,154,2597,0.05024,0.06841
2015,4th Quintile,male,Statutory health insurance,0.83431,1877,2280,0.81905,0.84958
2015,4th Quintile,male,Private health insurance,0.16569,403,2280,0.15042,0.18095
2015,4th Quintile,female,Statutory health insurance,0.89096,2184,2479,0.87869,0.90324
2015,4th Quintile,female,Private health insurance,0.10904,295,2479,0.09676,0.12131
2015,5th Quintile,male,Statutory health insurance,0.61780,1539,2548,0.59893,0.63667
2015,5th Quintile,male,Private health insurance,0.38220,1009,2548,0.36333,0.40107
2015,5th Quintile,female,Statutory health insurance,0.73075,1850,2558,0.71356,0.74795
2015,5th Quintile,female,Private health insurance,0.26925,708,2558,0.25205,0.28644
2016,1st Quintile,male,Statutory health insurance,0.96003,2063,2122,0.95170,0.96837
2016,1st Quintile,male,Private health insurance,0.03997,59,2122,0.03163,0.04830
2016,1st Quintile,female,Statutory health insurance,0.97802,2886,2929,0.97271,0.98333
2016,1st Quintile,female,Private health insurance,0.02198,43,2929,0.01667,0.02729
2016,2nd Quintile,male,Statutory health insurance,0.96452,2153,2228,0.95684,0.97221
2016,2nd Quintile,male,Private health insurance,0.03548,75,2228,0.02779,0.04316
