year,bula_h,migback,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,"Rhineland-Palatinate, Saarland",No migration background,Private health insurance,0.13226,169,1181,0.11293,0.15159
2000,"Rhineland-Palatinate, Saarland",Direct migration background,Statutory health insurance,0.96150,231,231,0.93664,0.98637
2000,"Rhineland-Palatinate, Saarland",Indirect migration background,Statutory health insurance,0.96822,37,37,0.91091,1.02552
2000,Baden-Wuerttemberg,No migration background,Statutory health insurance,0.84343,1646,1950,0.82730,0.85956
2000,Baden-Wuerttemberg,No migration background,Private health insurance,0.15132,304,1950,0.13541,0.16723
2000,Baden-Wuerttemberg,Direct migration background,Statutory health insurance,0.96039,737,737,0.94630,0.97448
2000,Baden-Wuerttemberg,Indirect migration background,Statutory health insurance,0.92495,217,217,0.88982,0.96009
2000,Bavaria,No migration background,Statutory health insurance,0.83320,2357,2785,0.81935,0.84705
2000,Bavaria,No migration background,Private health insurance,0.16133,428,2785,0.14767,0.17500
2000,Bavaria,Direct migration background,Statutory health insurance,0.87720,414,451,0.84687,0.90752
2000,Bavaria,Direct migration background,Private health insurance,0.11094,37,451,0.08192,0.13995
2000,Bavaria,Indirect migration background,Statutory health insurance,0.94629,106,106,0.90317,0.98942
2000,Berlin,No migration background,Statutory health insurance,0.86770,615,706,0.84269,0.89271
2000,Berlin,No migration background,Private health insurance,0.12927,91,706,0.10450,0.15404
2000,Berlin,Direct migration background,Statutory health insurance,0.95315,70,70,0.90329,1.00301
2000,Brandenburg,No migration background,Statutory health insurance,0.95185,944,987,0.93848,0.96521
2000,Brandenburg,No migration background,Private health insurance,0.04406,43,987,0.03125,0.05687
2000,Mecklenburg-Western Pomerania,No migration background,Statutory health insurance,0.93382,504,543,0.91289,0.95475
2000,Mecklenburg-Western Pomerania,No migration background,Private health insurance,0.06249,39,543,0.04211,0.08287
2000,Saxony,No migration background,Statutory health insurance,0.94425,1624,1722,0.93340,0.95509
2000,Saxony,No migration background,Private health insurance,0.05327,98,1722,0.04266,0.06388
2000,Saxony,Direct migration background,Statutory health insurance,0.97275,38,38,0.92029,1.02521
2000,Saxony-Anhalt,No migration background,Statutory health insurance,0.96529,973,1013,0.95402,0.97657
2000,Saxony-Anhalt,No migration background,Private health insurance,0.03321,40,1013,0.02217,0.04425
2000,Thuringa,No migration background,Statutory health insurance,0.95505,977,1021,0.94233,0.96776
2000,Thuringa,No migration background,Private health insurance,0.04131,44,1021,0.02909,0.05352
2001,Schleswig-Holstein,No migration background,Statutory health insurance,0.84291,481,572,0.81307,0.87276
2001,Schleswig-Holstein,No migration background,Private health insurance,0.14226,91,572,0.11361,0.17092
2001,Schleswig-Holstein,Direct migration background,Statutory health insurance,0.94809,57,57,0.88999,1.00619
2001,Hamburg,No migration background,Statutory health insurance,0.83927,196,236,0.79231,0.88623
2001,Hamburg,No migration background,Private health insurance,0.14419,40,236,0.09927,0.18910
2001,Lower Saxony,No migration background,Statutory health insurance,0.88737,1373,1556,0.87166,0.90309
2001,Lower Saxony,No migration background,Private health insurance,0.10332,183,1556,0.08819,0.11845
2001,Lower Saxony,Direct migration background,Statutory health insurance,0.98292,226,226,0.96600,0.99985
2001,Lower Saxony,Indirect migration background,Statutory health insurance,0.94015,47,47,0.87160,1.00870
2001,Bremen,No migration background,Statutory health insurance,0.93416,114,114,0.88844,0.97989
2001,North Rhine-Westphalia,No migration background,Statutory health insurance,0.85494,3065,3601,0.84344,0.86645
2001,North Rhine-Westphalia,No migration background,Private health insurance,0.13874,536,3601,0.12745,0.15003
2001,North Rhine-Westphalia,Direct migration background,Statutory health insurance,0.94437,759,791,0.92839,0.96036
2001,North Rhine-Westphalia,Direct migration background,Private health insurance,0.04825,32,791,0.03330,0.06319
2001,North Rhine-Westphalia,Indirect migration background,Statutory health insurance,0.92429,211,211,0.88852,0.96007
2001,Hesse,No migration background,Statutory health insurance,0.84393,938,1098,0.82245,0.86540
2001,Hesse,No migration background,Private health insurance,0.15267,160,1098,0.13139,0.17395
2001,Hesse,Direct migration background,Statutory health insurance,0.91695,282,282,0.88469,0.94922
2001,Hesse,Indirect migration background,Statutory health insurance,0.84565,67,67,0.75848,0.93281
2001,"Rhineland-Palatinate, Saarland",No migration background,Statutory health insurance,0.85517,926,1096,0.83433,0.87602
2001,"Rhineland-Palatinate, Saarland",No migration background,Private health insurance,0.14305,170,1096,0.12232,0.16379
2001,"Rhineland-Palatinate, Saarland",Direct migration background,Statutory health insurance,0.95376,213,213,0.92550,0.98203
2001,"Rhineland-Palatinate, Saarland",Indirect migration background,Statutory health insurance,0.95636,31,31,0.88325,1.02946
2001,Baden-Wuerttemberg,No migration background,Statutory health insurance,0.84318,1473,1735,0.82606,0.86030
2001,Baden-Wuerttemberg,No migration background,Private health insurance,0.14998,262,1735,0.13317,0.16679
2001,Baden-Wuerttemberg,Direct migration background,Statutory health insurance,0.94803,631,631,0.93070,0.96537
2001,Baden-Wuerttemberg,Indirect migration background,Statutory health insurance,0.93380,185,185,0.89787,0.96972
2001,Bavaria,No migration background,Statutory health insurance,0.84099,2135,2499,0.82665,0.85533
2001,Bavaria,No migration background,Private health insurance,0.15397,364,2499,0.13981,0.16812
2001,Bavaria,Direct migration background,Statutory health insurance,0.87787,378,411,0.84617,0.90956
2001,Bavaria,Direct migration background,Private health insurance,0.11054,33,411,0.08019,0.14089
2001,Bavaria,Indirect migration background,Statutory health insurance,0.94160,106,106,0.89675,0.98645
2001,Berlin,No migration background,Statutory health insurance,0.85242,599,690,0.82593,0.87890
2001,Berlin,No migration background,Private health insurance,0.14496,91,690,0.11867,0.17125
2001,Berlin,Direct migration background,Statutory health insurance,0.93261,62,62,0.86969,0.99552
2001,Brandenburg,No migration background,Statutory health insurance,0.94462,886,928,0.92990,0.95935
2001,Brandenburg,No migration background,Private health insurance,0.04669,42,928,0.03311,0.06027
2001,Mecklenburg-Western Pomerania,No migration background,Statutory health insurance,0.92823,458,490,0.90535,0.95111
2001,Mecklenburg-Western Pomerania,No migration background,Private health insurance,0.05666,32,490,0.03616,0.07715
2001,Saxony,No migration background,Statutory health insurance,0.93893,1506,1597,0.92718,0.95068
2001,Saxony,No migration background,Private health insurance,0.05653,91,1597,0.04520,0.06786
2001,Saxony-Anhalt,No migration background,Statutory health insurance,0.96660,926,963,0.95524,0.97795
2001,Saxony-Anhalt,No migration background,Private health insurance,0.03290,37,963,0.02163,0.04418
2001,Thuringa,No migration background,Statutory health insurance,0.95187,896,945,0.93822,0.96553
2001,Thuringa,No migration background,Private health insurance,0.04658,49,945,0.03314,0.06003
2002,Schleswig-Holstein,No migration background,Statutory health insurance,0.83955,514,632,0.81091,0.86819
2002,Schleswig-Holstein,No migration background,Private health insurance,0.14908,118,632,0.12129,0.17687
2002,Schleswig-Holstein,Direct migration background,Statutory health insurance,0.94278,61,61,0.88401,1.00155
2002,Hamburg,No migration background,Statutory health insurance,0.87531,232,290,0.83723,0.91340
2002,Hamburg,No migration background,Private health insurance,0.12412,58,290,0.08611,0.16214
2002,Lower Saxony,No migration background,Statutory health insurance,0.87569,1428,1698,0.85999,0.89139
2002,Lower Saxony,No migration background,Private health insurance,0.11626,270,1698,0.10101,0.13151
2002,Lower Saxony,Direct migration background,Statutory health insurance,0.96979,202,202,0.94613,0.99345
2002,Lower Saxony,Indirect migration background,Statutory health insurance,0.94411,47,47,0.87772,1.01049
2002,Bremen,No migration background,Statutory health insurance,0.94921,129,129,0.91117,0.98725
2002,North Rhine-Westphalia,No migration background,Statutory health insurance,0.86866,3119,3849,0.85798,0.87933
2002,North Rhine-Westphalia,No migration background,Private health insurance,0.12874,730,3849,0.11815,0.13932
2002,North Rhine-Westphalia,Direct migration background,Statutory health insurance,0.94169,714,765,0.92507,0.95831
2002,North Rhine-Westphalia,Direct migration background,Private health insurance,0.05750,51,765,0.04099,0.07400
2002,North Rhine-Westphalia,Indirect migration background,Statutory health insurance,0.90080,205,205,0.85977,0.94182
2002,Hesse,No migration background,Statutory health insurance,0.84368,1010,1272,0.82372,0.86365
2002,Hesse,No migration background,Private health insurance,0.15390,262,1272,0.13406,0.17374
2002,Hesse,Direct migration background,Statutory health insurance,0.92281,270,270,0.89091,0.95470
2002,Hesse,Indirect migration background,Statutory health insurance,0.90849,60,60,0.83492,0.98206
2002,"Rhineland-Palatinate, Saarland",No migration background,Statutory health insurance,0.86412,921,1122,0.84406,0.88418
2002,"Rhineland-Palatinate, Saarland",No migration background,Private health insurance,0.13288,201,1122,0.11301,0.15275
2002,"Rhineland-Palatinate, Saarland",Direct migration background,Statutory health insurance,0.96281,203,203,0.93672,0.98891
2002,"Rhineland-Palatinate, Saarland",Indirect migration background,Statutory health insurance,0.97679,33,33,0.92463,1.02896
2002,Baden-Wuerttemberg,No migration background,Statutory health insurance,0.84783,1576,1958,0.83191,0.86374
2002,Baden-Wuerttemberg,No migration background,Private health insurance,0.14722,382,1958,0.13152,0.16292
2002,Baden-Wuerttemberg,Direct migration background,Statutory health insurance,0.97088,598,598,0.95739,0.98437
2002,Baden-Wuerttemberg,Indirect migration background,Statutory health insurance,0.94514,193,193,0.91293,0.97735
2002,Bavaria,No migration background,Statutory health insurance,0.83896,2189,2741,0.82519,0.85272
2002,Bavaria,No migration background,Private health insurance,0.15688,552,2741,0.14327,0.17050
2002,Bavaria,Direct migration background,Statutory health insurance,0.90343,354,394,0.87423,0.93263
2002,Bavaria,Direct migration background,Private health insurance,0.08702,40,394,0.05916,0.11489
2002,Bavaria,Indirect migration background,Statutory health insurance,0.94908,95,95,0.90463,0.99352
2002,Berlin,No migration background,Statutory health insurance,0.84590,578,717,0.81945,0.87234
2002,Berlin,No migration background,Private health insurance,0.14817,139,717,0.12215,0.17419
2002,Berlin,Direct migration background,Statutory health insurance,0.94306,63,63,0.88538,1.00074
2002,Berlin,Indirect migration background,Statutory health insurance,0.97130,33,33,0.91345,1.02915
2002,Brandenburg,No migration background,Statutory health insurance,0.96479,894,941,0.95300,0.97657
2002,Brandenburg,No migration background,Private health insurance,0.02774,47,941,0.01724,0.03824
2002,Mecklenburg-Western Pomerania,No migration background,Statutory health insurance,0.95067,451,497,0.93161,0.96973
2002,Mecklenburg-Western Pomerania,No migration background,Private health insurance,0.04508,46,497,0.02682,0.06335
2002,Saxony,No migration background,Statutory health insurance,0.94302,1491,1610,0.93170,0.95435
2002,Saxony,No migration background,Private health insurance,0.05499,119,1610,0.04385,0.06613
2002,Saxony-Anhalt,No migration background,Statutory health insurance,0.96181,878,931,0.94949,0.97413
2002,Saxony-Anhalt,No migration background,Private health insurance,0.03151,53,931,0.02029,0.04274
2002,Thuringa,No migration background,Statutory health insurance,0.93779,878,941,0.92235,0.95323
2002,Thuringa,No migration background,Private health insurance,0.05675,63,941,0.04196,0.07154
2003,Schleswig-Holstein,No migration background,Statutory health insurance,0.84073,486,587,0.81111,0.87036
2003,Schleswig-Holstein,No migration background,Private health insurance,0.14815,101,587,0.11939,0.17691
2003,Schleswig-Holstein,Direct migration background,Statutory health insurance,0.94429,58,58,0.88474,1.00383
2003,Hamburg,No migration background,Statutory health insurance,0.89707,212,259,0.85999,0.93415
2003,Hamburg,No migration background,Private health insurance,0.10293,47,259,0.06585,0.14001
2003,Lower Saxony,No migration background,Statutory health insurance,0.87459,1380,1633,0.85852,0.89066
2003,Lower Saxony,No migration background,Private health insurance,0.11407,253,1633,0.09865,0.12949
2003,Lower Saxony,Direct migration background,Statutory health insurance,0.98639,202,202,0.97037,1.00241
2003,Lower Saxony,Indirect migration background,Statutory health insurance,0.94696,43,43,0.87919,1.01474
2003,Bremen,No migration background,Statutory health insurance,0.91576,124,124,0.86668,0.96485
2003,North Rhine-Westphalia,No migration background,Statutory health insurance,0.87073,3005,3699,0.85991,0.88154
2003,North Rhine-Westphalia,No migration background,Private health insurance,0.12458,694,3699,0.11394,0.13522
2003,North Rhine-Westphalia,Direct migration background,Statutory health insurance,0.94239,660,705,0.92518,0.95960
2003,North Rhine-Westphalia,Direct migration background,Private health insurance,0.05075,45,705,0.03454,0.06697
2003,North Rhine-Westphalia,Indirect migration background,Statutory health insurance,0.90304,201,201,0.86204,0.94405
2003,Hesse,No migration background,Statutory health insurance,0.83721,938,1175,0.81609,0.85832
2003,Hesse,No migration background,Private health insurance,0.15462,237,1175,0.13394,0.17531
2003,Hesse,Direct migration background,Statutory health insurance,0.94176,234,234,0.91168,0.97183
2003,Hesse,Indirect migration background,Statutory health insurance,0.90175,56,56,0.82309,0.98042
2003,"Rhineland-Palatinate, Saarland",No migration background,Statutory health insurance,0.86017,917,1114,0.83979,0.88054
2003,"Rhineland-Palatinate, Saarland",No migration background,Private health insurance,0.13801,197,1114,0.11775,0.15827
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Statutory health insurance,0.94458,184,184,0.91143,0.97773
2003,"Rhineland-Palatinate, Saarland",Indirect migration background,Statutory health insurance,0.98311,39,39,0.94214,1.02408
2003,Baden-Wuerttemberg,No migration background,Statutory health insurance,0.84803,1520,1887,0.83183,0.86423
2003,Baden-Wuerttemberg,No migration background,Private health insurance,0.14600,367,1887,0.13006,0.16194
2003,Baden-Wuerttemberg,Direct migration background,Statutory health insurance,0.97298,567,567,0.95963,0.98634
2003,Baden-Wuerttemberg,Indirect migration background,Statutory health insurance,0.92179,183,183,0.88279,0.96080
2003,Bavaria,No migration background,Statutory health insurance,0.83390,2071,2595,0.81958,0.84822
2003,Bavaria,No migration background,Private health insurance,0.16133,524,2595,0.14717,0.17548
2003,Bavaria,Direct migration background,Statutory health insurance,0.90665,351,390,0.87774,0.93556
2003,Bavaria,Direct migration background,Private health insurance,0.08334,39,390,0.05587,0.11081
2003,Bavaria,Indirect migration background,Statutory health insurance,0.95047,110,110,0.90973,0.99120
2003,Berlin,No migration background,Statutory health insurance,0.84550,574,714,0.81898,0.87203
2003,Berlin,No migration background,Private health insurance,0.15011,140,714,0.12389,0.17633
2003,Berlin,Direct migration background,Statutory health insurance,0.98059,64,64,0.94652,1.01466
2003,Brandenburg,No migration background,Statutory health insurance,0.95752,870,919,0.94448,0.97057
2003,Brandenburg,No migration background,Private health insurance,0.03547,49,919,0.02350,0.04743
2003,Mecklenburg-Western Pomerania,No migration background,Statutory health insurance,0.94919,458,505,0.93002,0.96836
2003,Mecklenburg-Western Pomerania,No migration background,Private health insurance,0.04751,47,505,0.02894,0.06608
2003,Saxony,No migration background,Statutory health insurance,0.93915,1454,1573,0.92733,0.95097
2003,Saxony,No migration background,Private health insurance,0.05891,119,1573,0.04727,0.07055
2003,Saxony-Anhalt,No migration background,Statutory health insurance,0.96221,852,901,0.94976,0.97467
2003,Saxony-Anhalt,No migration background,Private health insurance,0.03261,49,901,0.02101,0.04422
2003,Thuringa,No migration background,Statutory health insurance,0.93809,862,929,0.92258,0.95359
2003,Thuringa,No migration background,Private health insurance,0.05529,67,929,0.04058,0.06999
2004,Schleswig-Holstein,No migration background,Statutory health insurance,0.85434,480,586,0.82575,0.88293
2004,Schleswig-Holstein,No migration background,Private health insurance,0.14566,106,586,0.11707,0.17425
2004,Schleswig-Holstein,Direct migration background,Statutory health insurance,0.87949,56,56,0.79345,0.96553
2004,Hamburg,No migration background,Statutory health insurance,0.88148,209,256,0.84181,0.92115
2004,Hamburg,No migration background,Private health insurance,0.11852,47,256,0.07885,0.15819
2004,Lower Saxony,No migration background,Statutory health insurance,0.88459,1354,1609,0.86897,0.90021
2004,Lower Saxony,No migration background,Private health insurance,0.11541,255,1609,0.09979,0.13103
2004,Lower Saxony,Direct migration background,Statutory health insurance,0.98758,199,199,0.97215,1.00301
2004,Lower Saxony,Indirect migration background,Statutory health insurance,0.95040,46,46,0.88697,1.01384
2004,Bremen,No migration background,Statutory health insurance,0.92487,122,122,0.87791,0.97184
2004,North Rhine-Westphalia,No migration background,Statutory health insurance,0.87176,2916,3591,0.86082,0.88269
2004,North Rhine-Westphalia,No migration background,Private health insurance,0.12824,675,3591,0.11731,0.13918
2004,North Rhine-Westphalia,Direct migration background,Statutory health insurance,0.95368,641,684,0.93792,0.96945
2004,North Rhine-Westphalia,Direct migration background,Private health insurance,0.04632,43,684,0.03055,0.06208
2004,North Rhine-Westphalia,Indirect migration background,Statutory health insurance,0.92584,198,198,0.88925,0.96243
2004,Hesse,No migration background,Statutory health insurance,0.83784,883,1121,0.81625,0.85943
2004,Hesse,No migration background,Private health insurance,0.16216,238,1121,0.14057,0.18375
2004,Hesse,Direct migration background,Statutory health insurance,0.96468,225,225,0.94050,0.98885
2004,Hesse,Indirect migration background,Statutory health insurance,0.93948,61,61,0.87914,0.99981
2004,"Rhineland-Palatinate, Saarland",No migration background,Statutory health insurance,0.87574,872,1064,0.85591,0.89557
2004,"Rhineland-Palatinate, Saarland",No migration background,Private health insurance,0.12426,192,1064,0.10443,0.14409
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Statutory health insurance,0.95483,184,184,0.92474,0.98492
2004,"Rhineland-Palatinate, Saarland",Indirect migration background,Statutory health insurance,0.99323,42,42,0.96812,1.01833
2004,Baden-Wuerttemberg,No migration background,Statutory health insurance,0.85738,1482,1828,0.84135,0.87342
2004,Baden-Wuerttemberg,No migration background,Private health insurance,0.14262,346,1828,0.12658,0.15865
2004,Baden-Wuerttemberg,Direct migration background,Statutory health insurance,0.97152,542,542,0.95750,0.98554
2004,Baden-Wuerttemberg,Indirect migration background,Statutory health insurance,0.92981,186,186,0.89300,0.96662
2004,Bavaria,No migration background,Statutory health insurance,0.84198,2012,2517,0.82773,0.85624
2004,Bavaria,No migration background,Private health insurance,0.15802,505,2517,0.14376,0.17227
2004,Bavaria,Direct migration background,Statutory health insurance,0.91103,334,376,0.88221,0.93985
2004,Bavaria,Direct migration background,Private health insurance,0.08897,42,376,0.06015,0.11779
2004,Bavaria,Indirect migration background,Statutory health insurance,0.95986,113,113,0.92351,0.99621
2004,Berlin,No migration background,Statutory health insurance,0.85916,571,699,0.83335,0.88497
2004,Berlin,No migration background,Private health insurance,0.14084,128,699,0.11503,0.16665
2004,Berlin,Direct migration background,Statutory health insurance,0.96769,57,57,0.92137,1.01400
2004,Berlin,Indirect migration background,Statutory health insurance,0.98894,36,36,0.95430,1.02359
2004,Brandenburg,No migration background,Statutory health insurance,0.96093,828,880,0.94812,0.97374
2004,Brandenburg,No migration background,Private health insurance,0.03907,52,880,0.02626,0.05188
2004,Mecklenburg-Western Pomerania,No migration background,Statutory health insurance,0.96117,445,489,0.94403,0.97831
2004,Mecklenburg-Western Pomerania,No migration background,Private health insurance,0.03883,44,489,0.02169,0.05597
2004,Saxony,No migration background,Statutory health insurance,0.93668,1415,1531,0.92448,0.94889
2004,Saxony,No migration background,Private health insurance,0.06332,116,1531,0.05111,0.07552
2004,Saxony-Anhalt,No migration background,Statutory health insurance,0.96578,831,890,0.95384,0.97773
2004,Saxony-Anhalt,No migration background,Private health insurance,0.03422,59,890,0.02227,0.04616
2004,Thuringa,No migration background,Statutory health insurance,0.94761,855,917,0.93318,0.96204
2004,Thuringa,No migration background,Private health insurance,0.05239,62,917,0.03796,0.06682
2005,Schleswig-Holstein,No migration background,Statutory health insurance,0.84574,460,565,0.81593,0.87555
2005,Schleswig-Holstein,No migration background,Private health insurance,0.15426,105,565,0.12445,0.18407
2005,Schleswig-Holstein,Direct migration background,Statutory health insurance,0.92479,58,58,0.85632,0.99326
2005,Hamburg,No migration background,Statutory health insurance,0.91501,214,253,0.88058,0.94945
2005,Hamburg,No migration background,Private health insurance,0.08499,39,253,0.05055,0.11942
2005,Lower Saxony,No migration background,Statutory health insurance,0.88709,1286,1518,0.87116,0.90301
2005,Lower Saxony,No migration background,Private health insurance,0.11291,232,1518,0.09699,0.12884
2005,Lower Saxony,Direct migration background,Statutory health insurance,0.97742,189,189,0.95618,0.99865
2005,Lower Saxony,Indirect migration background,Statutory health insurance,0.94694,43,43,0.87915,1.01473
2005,Bremen,No migration background,Statutory health insurance,0.93213,109,109,0.88469,0.97957
2005,North Rhine-Westphalia,No migration background,Statutory health insurance,0.86659,2763,3422,0.85520,0.87799
2005,North Rhine-Westphalia,No migration background,Private health insurance,0.13341,659,3422,0.12201,0.14480
2005,North Rhine-Westphalia,Direct migration background,Statutory health insurance,0.94999,598,644,0.93314,0.96684
2005,North Rhine-Westphalia,Direct migration background,Private health insurance,0.05001,46,644,0.03316,0.06686
2005,North Rhine-Westphalia,Indirect migration background,Statutory health insurance,0.94366,218,218,0.91298,0.97434
2005,Hesse,No migration background,Statutory health insurance,0.84031,847,1073,0.81838,0.86224
2005,Hesse,No migration background,Private health insurance,0.15969,226,1073,0.13776,0.18162
2005,Hesse,Direct migration background,Statutory health insurance,0.97251,205,205,0.95007,0.99495
2005,Hesse,Indirect migration background,Statutory health insurance,0.96103,61,61,0.91206,1.01000
2005,"Rhineland-Palatinate, Saarland",No migration background,Statutory health insurance,0.87931,825,1003,0.85914,0.89948
2005,"Rhineland-Palatinate, Saarland",No migration background,Private health insurance,0.12069,178,1003,0.10052,0.14086
2005,"Rhineland-Palatinate, Saarland",Direct migration background,Statutory health insurance,0.94484,167,167,0.91012,0.97957
2005,"Rhineland-Palatinate, Saarland",Indirect migration background,Statutory health insurance,0.99261,45,45,0.96731,1.01792
2005,Baden-Wuerttemberg,No migration background,Statutory health insurance,0.84876,1411,1752,0.83198,0.86554
2005,Baden-Wuerttemberg,No migration background,Private health insurance,0.15124,341,1752,0.13446,0.16802
2005,Baden-Wuerttemberg,Direct migration background,Statutory health insurance,0.97647,514,514,0.96335,0.98959
2005,Baden-Wuerttemberg,Indirect migration background,Statutory health insurance,0.93943,196,196,0.90595,0.97291
2005,Bavaria,No migration background,Statutory health insurance,0.83331,1922,2408,0.81842,0.84820
2005,Bavaria,No migration background,Private health insurance,0.16669,486,2408,0.15180,0.18158
2005,Bavaria,Direct migration background,Statutory health insurance,0.89997,294,335,0.86779,0.93215
2005,Bavaria,Direct migration background,Private health insurance,0.10003,41,335,0.06785,0.13221
2005,Bavaria,Indirect migration background,Statutory health insurance,0.94371,107,107,0.89984,0.98759
2005,Berlin,No migration background,Statutory health insurance,0.88491,549,662,0.86058,0.90924
2005,Berlin,No migration background,Private health insurance,0.11509,113,662,0.09076,0.13942
2005,Berlin,Direct migration background,Statutory health insurance,0.97563,49,49,0.93200,1.01925
2005,Berlin,Indirect migration background,Statutory health insurance,0.96831,32,32,0.90664,1.02998
2005,Brandenburg,No migration background,Statutory health insurance,0.95950,803,850,0.94624,0.97276
