year,pgisced97,sampreg,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.89158,894,984,0.87215,0.91102
2000,Post-secondary Non-tertiary Level,West,Private health insurance,0.10165,90,984,0.08276,0.12054
2000,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.90648,114,114,0.85280,0.96017
2000,First Stage of Tertiary Education,West,Statutory health insurance,0.85768,1173,1360,0.83911,0.87626
2000,First Stage of Tertiary Education,West,Private health insurance,0.13332,187,1360,0.11525,0.15139
2000,First Stage of Tertiary Education,East,Statutory health insurance,0.94129,475,506,0.92079,0.96179
2000,First Stage of Tertiary Education,East,Private health insurance,0.05871,31,506,0.03821,0.07921
2000,Second Stage of Tertiary Education,West,Statutory health insurance,0.63995,1616,2508,0.62116,0.65874
2000,Second Stage of Tertiary Education,West,Private health insurance,0.35205,892,2508,0.33336,0.37075
2000,Second Stage of Tertiary Education,East,Statutory health insurance,0.89682,1144,1284,0.88017,0.91346
2000,Second Stage of Tertiary Education,East,Private health insurance,0.10209,140,1284,0.08552,0.11866
2001,No answer / don't know,West,Statutory health insurance,0.93277,84,84,0.87889,0.98664
2001,Pre-primary Level,West,Statutory health insurance,0.77610,298,383,0.73430,0.81791
2001,Pre-primary Level,West,Private health insurance,0.22120,85,383,0.17958,0.26282
2001,Pre-primary Level,East,Statutory health insurance,0.91232,144,144,0.86596,0.95868
2001,Primary Level,West,Statutory health insurance,0.98752,294,294,0.97480,1.00023
2001,Lower Secondary Level,West,Statutory health insurance,0.96394,2545,2620,0.95680,0.97108
2001,Lower Secondary Level,West,Private health insurance,0.03133,75,2620,0.02465,0.03800
2001,Lower Secondary Level,East,Statutory health insurance,0.98782,443,443,0.97760,0.99805
2001,Upper Secondary Level,West,Statutory health insurance,0.90139,7724,8574,0.89508,0.90770
2001,Upper Secondary Level,West,Private health insurance,0.09094,786,8574,0.08485,0.09702
2001,Upper Secondary Level,West,No insurance,0.00768,64,8574,0.00583,0.00952
2001,Upper Secondary Level,East,Statutory health insurance,0.96151,2889,2984,0.95461,0.96841
2001,Upper Secondary Level,East,Private health insurance,0.03307,95,2984,0.02665,0.03948
2001,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.88543,849,941,0.86506,0.90579
2001,Post-secondary Non-tertiary Level,West,Private health insurance,0.10957,92,941,0.08960,0.12953
2001,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.92496,114,114,0.87638,0.97353
2001,First Stage of Tertiary Education,West,Statutory health insurance,0.85034,1053,1223,0.83034,0.87034
2001,First Stage of Tertiary Education,West,Private health insurance,0.14151,170,1223,0.12197,0.16105
2001,First Stage of Tertiary Education,East,Statutory health insurance,0.93642,415,415,0.91291,0.95992
2001,Second Stage of Tertiary Education,West,Statutory health insurance,0.63653,1478,2313,0.61693,0.65614
2001,Second Stage of Tertiary Education,West,Private health insurance,0.35659,835,2313,0.33706,0.37611
2001,Second Stage of Tertiary Education,East,Statutory health insurance,0.89151,1084,1218,0.87403,0.90898
2001,Second Stage of Tertiary Education,East,Private health insurance,0.10553,134,1218,0.08827,0.12279
2002,No answer / don't know,West,Statutory health insurance,0.94022,127,127,0.89883,0.98162
2002,No answer / don't know,East,Statutory health insurance,0.99778,50,50,0.98460,1.01096
2002,Pre-primary Level,West,Statutory health insurance,0.83930,355,457,0.80559,0.87301
2002,Pre-primary Level,West,Private health insurance,0.16070,102,457,0.12699,0.19441
2002,Pre-primary Level,East,Statutory health insurance,0.94839,140,140,0.91161,0.98517
2002,Primary Level,West,Statutory health insurance,0.97875,266,266,0.96138,0.99611
2002,Lower Secondary Level,West,Statutory health insurance,0.96380,2368,2465,0.95642,0.97117
2002,Lower Secondary Level,West,Private health insurance,0.03442,97,2465,0.02722,0.04161
2002,Lower Secondary Level,East,Statutory health insurance,0.99427,416,416,0.98701,1.00153
2002,Upper Secondary Level,West,Statutory health insurance,0.90519,7712,8703,0.89904,0.91135
2002,Upper Secondary Level,West,Private health insurance,0.09065,945,8703,0.08462,0.09669
2002,Upper Secondary Level,West,No insurance,0.00415,46,8703,0.00280,0.00551
2002,Upper Secondary Level,East,Statutory health insurance,0.96396,2769,2862,0.95713,0.97079
2002,Upper Secondary Level,East,Private health insurance,0.02907,93,2862,0.02291,0.03522
2002,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.90069,904,1023,0.88236,0.91903
2002,Post-secondary Non-tertiary Level,West,Private health insurance,0.09091,119,1023,0.07329,0.10854
2002,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.94479,128,128,0.90507,0.98451
2002,First Stage of Tertiary Education,West,Statutory health insurance,0.85983,1067,1277,0.84078,0.87888
2002,First Stage of Tertiary Education,West,Private health insurance,0.13161,210,1277,0.11306,0.15016
2002,First Stage of Tertiary Education,East,Statutory health insurance,0.93401,415,452,0.91109,0.95692
2002,First Stage of Tertiary Education,East,Private health insurance,0.06599,37,452,0.04308,0.08891
2002,Second Stage of Tertiary Education,West,Statutory health insurance,0.63228,1771,3206,0.61559,0.64897
2002,Second Stage of Tertiary Education,West,Private health insurance,0.36234,1435,3206,0.34569,0.37898
2002,Second Stage of Tertiary Education,East,Statutory health insurance,0.88596,1107,1320,0.86881,0.90312
2002,Second Stage of Tertiary Education,East,Private health insurance,0.11243,213,1320,0.09539,0.12948
2003,No answer / don't know,West,Statutory health insurance,0.92280,161,161,0.88144,0.96416
2003,No answer / don't know,East,Statutory health insurance,0.95677,58,58,0.90397,1.00957
2003,Pre-primary Level,West,Statutory health insurance,0.80185,348,449,0.76494,0.83876
2003,Pre-primary Level,West,Private health insurance,0.18883,101,449,0.15259,0.22507
2003,Pre-primary Level,East,Statutory health insurance,0.96498,150,150,0.93547,0.99450
2003,Primary Level,West,Statutory health insurance,0.96427,250,250,0.94121,0.98733
2003,Lower Secondary Level,West,Statutory health insurance,0.97321,2244,2311,0.96662,0.97979
2003,Lower Secondary Level,West,Private health insurance,0.02348,67,2311,0.01730,0.02965
2003,Lower Secondary Level,East,Statutory health insurance,0.98843,405,405,0.97800,0.99886
2003,Upper Secondary Level,West,Statutory health insurance,0.90506,7347,8289,0.89875,0.91137
2003,Upper Secondary Level,West,Private health insurance,0.08867,892,8289,0.08255,0.09479
2003,Upper Secondary Level,West,No insurance,0.00628,50,8289,0.00458,0.00798
2003,Upper Secondary Level,East,Statutory health insurance,0.95837,2686,2792,0.95096,0.96578
2003,Upper Secondary Level,East,Private health insurance,0.03481,106,2792,0.02801,0.04161
2003,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.90417,889,1005,0.88596,0.92238
2003,Post-secondary Non-tertiary Level,West,Private health insurance,0.09205,116,1005,0.07417,0.10993
2003,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.91950,134,134,0.87327,0.96574
2003,First Stage of Tertiary Education,West,Statutory health insurance,0.85609,1017,1224,0.83642,0.87576
2003,First Stage of Tertiary Education,West,Private health insurance,0.13666,207,1224,0.11740,0.15591
2003,First Stage of Tertiary Education,East,Statutory health insurance,0.93146,419,452,0.90814,0.95478
2003,First Stage of Tertiary Education,East,Private health insurance,0.06854,33,452,0.04522,0.09186
2003,Second Stage of Tertiary Education,West,Statutory health insurance,0.63723,1699,3032,0.62011,0.65434
2003,Second Stage of Tertiary Education,West,Private health insurance,0.35691,1333,3032,0.33986,0.37397
2003,Second Stage of Tertiary Education,East,Statutory health insurance,0.89139,1077,1287,0.87438,0.90840
2003,Second Stage of Tertiary Education,East,Private health insurance,0.10760,210,1287,0.09067,0.12454
2004,No answer / don't know,West,Statutory health insurance,0.94194,185,185,0.90814,0.97573
2004,No answer / don't know,East,Statutory health insurance,0.95522,59,59,0.90200,1.00845
2004,Pre-primary Level,West,Statutory health insurance,0.85572,354,466,0.82378,0.88766
2004,Pre-primary Level,West,Private health insurance,0.14428,112,466,0.11234,0.17622
2004,Pre-primary Level,East,Statutory health insurance,0.96035,145,145,0.92847,0.99222
2004,Primary Level,West,Statutory health insurance,0.98712,234,234,0.97265,1.00160
2004,Lower Secondary Level,West,Statutory health insurance,0.97656,2124,2191,0.97022,0.98290
2004,Lower Secondary Level,West,Private health insurance,0.02344,67,2191,0.01710,0.02978
2004,Lower Secondary Level,East,Statutory health insurance,0.99597,364,364,0.98945,1.00249
2004,Upper Secondary Level,West,Statutory health insurance,0.91222,7134,7961,0.90600,0.91844
2004,Upper Secondary Level,West,Private health insurance,0.08778,827,7961,0.08156,0.09400
2004,Upper Secondary Level,East,Statutory health insurance,0.96638,2624,2731,0.95962,0.97314
2004,Upper Secondary Level,East,Private health insurance,0.03362,107,2731,0.02686,0.04038
2004,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.89870,875,995,0.87994,0.91746
2004,Post-secondary Non-tertiary Level,West,Private health insurance,0.10130,120,995,0.08254,0.12006
2004,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.93992,144,144,0.90097,0.97887
2004,First Stage of Tertiary Education,West,Statutory health insurance,0.87648,1004,1191,0.85779,0.89517
2004,First Stage of Tertiary Education,West,Private health insurance,0.12352,187,1191,0.10483,0.14221
2004,First Stage of Tertiary Education,East,Statutory health insurance,0.91583,398,433,0.88965,0.94201
2004,First Stage of Tertiary Education,East,Private health insurance,0.08417,35,433,0.05799,0.11035
2004,Second Stage of Tertiary Education,West,Statutory health insurance,0.63995,1656,2992,0.62274,0.65715
2004,Second Stage of Tertiary Education,West,Private health insurance,0.36005,1336,2992,0.34285,0.37726
2004,Second Stage of Tertiary Education,East,Statutory health insurance,0.88946,1067,1273,0.87223,0.90669
2004,Second Stage of Tertiary Education,East,Private health insurance,0.11054,206,1273,0.09331,0.12777
2005,No answer / don't know,West,Statutory health insurance,0.92601,207,207,0.89027,0.96176
2005,No answer / don't know,East,Statutory health insurance,0.98557,71,71,0.95763,1.01351
2005,Pre-primary Level,West,Statutory health insurance,0.84414,379,497,0.81222,0.87606
2005,Pre-primary Level,West,Private health insurance,0.15586,118,497,0.12394,0.18778
2005,Pre-primary Level,East,Statutory health insurance,0.96351,131,131,0.93128,0.99574
2005,Primary Level,West,Statutory health insurance,0.96694,220,220,0.94325,0.99062
2005,Lower Secondary Level,West,Statutory health insurance,0.98113,1973,2028,0.97520,0.98705
2005,Lower Secondary Level,West,Private health insurance,0.01887,55,2028,0.01295,0.02480
2005,Lower Secondary Level,East,Statutory health insurance,0.99424,335,335,0.98612,1.00235
2005,Upper Secondary Level,West,Statutory health insurance,0.91144,6760,7538,0.90503,0.91786
2005,Upper Secondary Level,West,Private health insurance,0.08856,778,7538,0.08214,0.09497
2005,Upper Secondary Level,East,Statutory health insurance,0.96545,2483,2584,0.95841,0.97250
2005,Upper Secondary Level,East,Private health insurance,0.03455,101,2584,0.02750,0.04159
2005,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.91025,846,959,0.89215,0.92835
2005,Post-secondary Non-tertiary Level,West,Private health insurance,0.08975,113,959,0.07165,0.10785
2005,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.95321,155,155,0.91985,0.98656
2005,First Stage of Tertiary Education,West,Statutory health insurance,0.85729,928,1121,0.83681,0.87778
2005,First Stage of Tertiary Education,West,Private health insurance,0.14271,193,1121,0.12222,0.16319
2005,First Stage of Tertiary Education,East,Statutory health insurance,0.92379,381,416,0.89827,0.94932
2005,First Stage of Tertiary Education,East,Private health insurance,0.07621,35,416,0.05068,0.10173
2005,Second Stage of Tertiary Education,West,Statutory health insurance,0.64626,1609,2882,0.62880,0.66372
2005,Second Stage of Tertiary Education,West,Private health insurance,0.35374,1273,2882,0.33628,0.37120
2005,Second Stage of Tertiary Education,East,Statutory health insurance,0.89142,1049,1239,0.87409,0.90875
2005,Second Stage of Tertiary Education,East,Private health insurance,0.10858,190,1239,0.09125,0.12591
2006,No answer / don't know,West,Statutory health insurance,0.93921,233,233,0.90846,0.96996
2006,No answer / don't know,East,Statutory health insurance,0.94941,70,70,0.89770,1.00112
2006,Pre-primary Level,West,Statutory health insurance,0.82088,230,320,0.77880,0.86296
2006,Pre-primary Level,West,Private health insurance,0.17912,90,320,0.13704,0.22120
2006,Pre-primary Level,East,Statutory health insurance,0.90535,57,57,0.82867,0.98202
2006,Primary Level,West,Statutory health insurance,0.97091,213,213,0.94829,0.99353
2006,Lower Secondary Level,West,Statutory health insurance,0.97551,2028,2097,0.96889,0.98212
2006,Lower Secondary Level,West,Private health insurance,0.02449,69,2097,0.01788,0.03111
2006,Lower Secondary Level,East,Statutory health insurance,0.98400,360,360,0.97101,0.99698
2006,Upper Secondary Level,West,Statutory health insurance,0.91182,7341,8206,0.90569,0.91796
2006,Upper Secondary Level,West,Private health insurance,0.08818,865,8206,0.08204,0.09431
2006,Upper Secondary Level,East,Statutory health insurance,0.96360,2675,2783,0.95664,0.97056
2006,Upper Secondary Level,East,Private health insurance,0.03640,108,2783,0.02944,0.04336
2006,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.90786,920,1038,0.89025,0.92546
2006,Post-secondary Non-tertiary Level,West,Private health insurance,0.09214,118,1038,0.07454,0.10975
2006,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.98554,167,167,0.96738,1.00370
2006,First Stage of Tertiary Education,West,Statutory health insurance,0.85886,1004,1209,0.83923,0.87849
2006,First Stage of Tertiary Education,West,Private health insurance,0.14114,205,1209,0.12151,0.16077
2006,First Stage of Tertiary Education,East,Statutory health insurance,0.92039,387,422,0.89453,0.94624
2006,First Stage of Tertiary Education,East,Private health insurance,0.07961,35,422,0.05376,0.10547
2006,Second Stage of Tertiary Education,West,Statutory health insurance,0.63373,1814,3224,0.61710,0.65036
2006,Second Stage of Tertiary Education,West,Private health insurance,0.36627,1410,3224,0.34964,0.38290
2006,Second Stage of Tertiary Education,East,Statutory health insurance,0.88191,1123,1323,0.86451,0.89931
2006,Second Stage of Tertiary Education,East,Private health insurance,0.11809,200,1323,0.10069,0.13549
2007,No answer / don't know,West,Statutory health insurance,0.94740,230,230,0.91848,0.97631
2007,No answer / don't know,East,Statutory health insurance,0.98515,74,74,0.95740,1.01290
2007,Pre-primary Level,West,Statutory health insurance,0.84508,194,256,0.80066,0.88949
2007,Pre-primary Level,West,Private health insurance,0.15492,62,256,0.11051,0.19934
2007,Pre-primary Level,East,Statutory health insurance,0.91228,70,70,0.84553,0.97903
2007,Primary Level,West,Statutory health insurance,0.96298,187,187,0.93585,0.99012
2007,Lower Secondary Level,West,Statutory health insurance,0.96956,1784,1855,0.96174,0.97738
2007,Lower Secondary Level,West,Private health insurance,0.03044,71,1855,0.02262,0.03826
2007,Lower Secondary Level,East,Statutory health insurance,0.99118,321,321,0.98094,1.00142
2007,Upper Secondary Level,West,Statutory health insurance,0.91512,6836,7605,0.90886,0.92139
2007,Upper Secondary Level,West,Private health insurance,0.08488,769,7605,0.07861,0.09114
2007,Upper Secondary Level,East,Statutory health insurance,0.95966,2501,2604,0.95210,0.96722
2007,Upper Secondary Level,East,Private health insurance,0.04034,103,2604,0.03278,0.04790
2007,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.90226,876,992,0.88377,0.92075
2007,Post-secondary Non-tertiary Level,West,Private health insurance,0.09774,116,992,0.07925,0.11623
2007,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.98201,159,159,0.96129,1.00274
2007,First Stage of Tertiary Education,West,Statutory health insurance,0.86030,928,1115,0.83994,0.88066
2007,First Stage of Tertiary Education,West,Private health insurance,0.13970,187,1115,0.11934,0.16006
2007,First Stage of Tertiary Education,East,Statutory health insurance,0.91073,361,399,0.88271,0.93874
2007,First Stage of Tertiary Education,East,Private health insurance,0.08927,38,399,0.06126,0.11729
2007,Second Stage of Tertiary Education,West,Statutory health insurance,0.63768,1731,3062,0.62065,0.65470
2007,Second Stage of Tertiary Education,West,Private health insurance,0.36232,1331,3062,0.34530,0.37935
2007,Second Stage of Tertiary Education,East,Statutory health insurance,0.87991,1087,1288,0.86215,0.89767
2007,Second Stage of Tertiary Education,East,Private health insurance,0.12009,201,1288,0.10233,0.13785
2008,No answer / don't know,West,Statutory health insurance,0.93935,229,229,0.90836,0.97033
2008,No answer / don't know,East,Statutory health insurance,0.99529,79,79,0.98011,1.01048
2008,Pre-primary Level,West,Statutory health insurance,0.86319,215,273,0.82235,0.90403
2008,Pre-primary Level,West,Private health insurance,0.13681,58,273,0.09597,0.17765
2008,Pre-primary Level,East,Statutory health insurance,0.86975,69,69,0.78975,0.94975
2008,Primary Level,West,Statutory health insurance,0.95371,160,160,0.92105,0.98637
2008,Lower Secondary Level,West,Statutory health insurance,0.97460,1646,1705,0.96713,0.98207
2008,Lower Secondary Level,West,Private health insurance,0.02540,59,1705,0.01793,0.03287
2008,Lower Secondary Level,East,Statutory health insurance,0.98714,298,298,0.97433,0.99995
2008,Upper Secondary Level,West,Statutory health insurance,0.91579,6488,7219,0.90939,0.92220
2008,Upper Secondary Level,West,Private health insurance,0.08421,731,7219,0.07780,0.09061
2008,Upper Secondary Level,East,Statutory health insurance,0.95907,2394,2497,0.95130,0.96684
2008,Upper Secondary Level,East,Private health insurance,0.04093,103,2497,0.03316,0.04870
2008,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.91817,826,924,0.90048,0.93585
2008,Post-secondary Non-tertiary Level,West,Private health insurance,0.08183,98,924,0.06415,0.09952
2008,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.95199,158,158,0.91855,0.98543
2008,First Stage of Tertiary Education,West,Statutory health insurance,0.85394,853,1035,0.83242,0.87547
2008,First Stage of Tertiary Education,West,Private health insurance,0.14606,182,1035,0.12453,0.16758
2008,First Stage of Tertiary Education,East,Statutory health insurance,0.91184,338,375,0.88310,0.94057
2008,First Stage of Tertiary Education,East,Private health insurance,0.08816,37,375,0.05943,0.11690
2008,Second Stage of Tertiary Education,West,Statutory health insurance,0.64639,1680,2939,0.62910,0.66367
2008,Second Stage of Tertiary Education,West,Private health insurance,0.35361,1259,2939,0.33633,0.37090
2008,Second Stage of Tertiary Education,East,Statutory health insurance,0.89635,1060,1238,0.87936,0.91333
2008,Second Stage of Tertiary Education,East,Private health insurance,0.10365,178,1238,0.08667,0.12064
2009,No answer / don't know,West,Statutory health insurance,0.94155,215,215,0.91012,0.97298
2009,No answer / don't know,East,Statutory health insurance,0.97963,82,82,0.94886,1.01039
2009,Pre-primary Level,West,Statutory health insurance,0.84929,196,256,0.80537,0.89320
2009,Pre-primary Level,West,Private health insurance,0.15071,60,256,0.10680,0.19463
2009,Pre-primary Level,East,Statutory health insurance,0.82899,43,43,0.71512,0.94286
2009,Primary Level,West,Statutory health insurance,0.95536,147,147,0.92186,0.98886
2009,Lower Secondary Level,West,Statutory health insurance,0.97453,1478,1524,0.96662,0.98245
2009,Lower Secondary Level,West,Private health insurance,0.02547,46,1524,0.01755,0.03338
2009,Lower Secondary Level,East,Statutory health insurance,0.97727,258,258,0.95905,0.99549
2009,Upper Secondary Level,West,Statutory health insurance,0.91318,5983,6661,0.90642,0.91994
2009,Upper Secondary Level,West,Private health insurance,0.08682,678,6661,0.08006,0.09358
2009,Upper Secondary Level,East,Statutory health insurance,0.95718,2299,2394,0.94907,0.96529
2009,Upper Secondary Level,East,Private health insurance,0.04282,95,2394,0.03471,0.05093
2009,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.91392,753,843,0.89497,0.93286
2009,Post-secondary Non-tertiary Level,West,Private health insurance,0.08608,90,843,0.06714,0.10503
2009,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.96401,144,144,0.93348,0.99454
2009,First Stage of Tertiary Education,West,Statutory health insurance,0.84852,789,956,0.82578,0.87126
2009,First Stage of Tertiary Education,West,Private health insurance,0.15148,167,956,0.12874,0.17422
2009,First Stage of Tertiary Education,East,Statutory health insurance,0.91195,336,371,0.88307,0.94082
2009,First Stage of Tertiary Education,East,Private health insurance,0.08805,35,371,0.05918,0.11693
2009,Second Stage of Tertiary Education,West,Statutory health insurance,0.65374,1620,2824,0.63619,0.67129
2009,Second Stage of Tertiary Education,West,Private health insurance,0.34626,1204,2824,0.32871,0.36381
2009,Second Stage of Tertiary Education,East,Statutory health insurance,0.87795,1027,1207,0.85947,0.89642
2009,Second Stage of Tertiary Education,East,Private health insurance,0.12205,180,1207,0.10358,0.14053
2010,No answer / don't know,West,Statutory health insurance,0.93986,233,233,0.90926,0.97045
2010,No answer / don't know,East,Statutory health insurance,0.97803,64,64,0.94184,1.01423
2010,Pre-primary Level,West,Statutory health insurance,0.82870,296,368,0.79015,0.86725
2010,Pre-primary Level,West,Private health insurance,0.17130,72,368,0.13275,0.20985
2010,Pre-primary Level,East,Statutory health insurance,0.73011,38,38,0.58708,0.87315
2010,Primary Level,West,Statutory health insurance,0.95652,304,304,0.93356,0.97949
2010,Lower Secondary Level,West,Statutory health insurance,0.98002,2055,2110,0.97404,0.98599
2010,Lower Secondary Level,West,Private health insurance,0.01998,55,2110,0.01401,0.02596
2010,Lower Secondary Level,East,Statutory health insurance,0.98527,327,327,0.97220,0.99835
2010,Upper Secondary Level,West,Statutory health insurance,0.91435,8038,8809,0.90850,0.92019
2010,Upper Secondary Level,West,Private health insurance,0.08565,771,8809,0.07981,0.09150
2010,Upper Secondary Level,East,Statutory health insurance,0.95078,2795,2931,0.94295,0.95861
2010,Upper Secondary Level,East,Private health insurance,0.04922,136,2931,0.04139,0.05705
2010,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.90168,1328,1452,0.88636,0.91700
2010,Post-secondary Non-tertiary Level,West,Private health insurance,0.09832,124,1452,0.08300,0.11364
2010,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.93511,242,242,0.90401,0.96621
2010,First Stage of Tertiary Education,West,Statutory health insurance,0.85353,1000,1195,0.83348,0.87359
2010,First Stage of Tertiary Education,West,Private health insurance,0.14647,195,1195,0.12641,0.16652
2010,First Stage of Tertiary Education,East,Statutory health insurance,0.90246,370,414,0.87385,0.93108
2010,First Stage of Tertiary Education,East,Private health insurance,0.09754,44,414,0.06892,0.12615
2010,Second Stage of Tertiary Education,West,Statutory health insurance,0.64416,2406,3969,0.62926,0.65906
2010,Second Stage of Tertiary Education,West,Private health insurance,0.35584,1563,3969,0.34094,0.37074
2010,Second Stage of Tertiary Education,East,Statutory health insurance,0.88773,1188,1395,0.87116,0.90430
2010,Second Stage of Tertiary Education,East,Private health insurance,0.11227,207,1395,0.09570,0.12884
2011,No answer / don't know,West,Statutory health insurance,0.92763,424,462,0.90397,0.95128
2011,No answer / don't know,West,Private health insurance,0.07237,38,462,0.04872,0.09603
2011,No answer / don't know,East,Statutory health insurance,0.95097,101,101,0.90865,0.99329
2011,Pre-primary Level,West,Statutory health insurance,0.80339,348,423,0.76547,0.84131
2011,Pre-primary Level,West,Private health insurance,0.19661,75,423,0.15869,0.23453
2011,Pre-primary Level,East,Statutory health insurance,0.87303,42,42,0.77112,0.97494
2011,Primary Level,West,Statutory health insurance,0.95596,351,351,0.93446,0.97746
2011,Lower Secondary Level,West,Statutory health insurance,0.97415,2462,2539,0.96798,0.98032
2011,Lower Secondary Level,West,Private health insurance,0.02585,77,2539,0.01968,0.03202
2011,Lower Secondary Level,East,Statutory health insurance,0.98839,395,395,0.97782,0.99897
2011,Upper Secondary Level,West,Statutory health insurance,0.91259,9570,10496,0.90719,0.91800
2011,Upper Secondary Level,West,Private health insurance,0.08741,926,10496,0.08200,0.09281
2011,Upper Secondary Level,East,Statutory health insurance,0.95052,3227,3380,0.94321,0.95783
2011,Upper Secondary Level,East,Private health insurance,0.04948,153,3380,0.04217,0.05679
2011,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.90733,1572,1708,0.89357,0.92108
2011,Post-secondary Non-tertiary Level,West,Private health insurance,0.09267,136,1708,0.07892,0.10643
2011,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.89352,275,275,0.85700,0.93004
2011,First Stage of Tertiary Education,West,Statutory health insurance,0.84916,1154,1377,0.83025,0.86807
2011,First Stage of Tertiary Education,West,Private health insurance,0.15084,223,1377,0.13193,0.16975
2011,First Stage of Tertiary Education,East,Statutory health insurance,0.89711,420,467,0.86953,0.92470
2011,First Stage of Tertiary Education,East,Private health insurance,0.10289,47,467,0.07530,0.13047
2011,Second Stage of Tertiary Education,West,Statutory health insurance,0.64203,2829,4637,0.62823,0.65583
2011,Second Stage of Tertiary Education,West,Private health insurance,0.35797,1808,4637,0.34417,0.37177
