year,bula_h,quintil_oecd,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Schleswig-Holstein,5th Quintile,Statutory health insurance,0.68039,114,174,0.61090,0.74988
2001,Schleswig-Holstein,5th Quintile,Private health insurance,0.31961,60,174,0.25012,0.38910
2001,Hamburg,1st Quintile,Statutory health insurance,0.84252,43,43,0.73236,0.95268
2001,Hamburg,3rd Quintile,Statutory health insurance,0.99105,44,44,0.96289,1.01920
2001,Hamburg,4th Quintile,Statutory health insurance,0.93411,43,43,0.85908,1.00914
2001,Hamburg,5th Quintile,Statutory health insurance,0.60461,52,86,0.50066,0.70855
2001,Hamburg,5th Quintile,Private health insurance,0.39539,34,86,0.29145,0.49934
2001,Lower Saxony,1st Quintile,Statutory health insurance,0.98046,296,296,0.96467,0.99626
2001,Lower Saxony,2nd Quintile,Statutory health insurance,0.96380,304,304,0.94276,0.98483
2001,Lower Saxony,3rd Quintile,Statutory health insurance,0.92525,356,388,0.89905,0.95146
2001,Lower Saxony,3rd Quintile,Private health insurance,0.06910,32,388,0.04383,0.09437
2001,Lower Saxony,4th Quintile,Statutory health insurance,0.87476,377,426,0.84329,0.90623
2001,Lower Saxony,4th Quintile,Private health insurance,0.11167,49,426,0.08172,0.14161
2001,Lower Saxony,5th Quintile,Statutory health insurance,0.77548,313,410,0.73504,0.81592
2001,Lower Saxony,5th Quintile,Private health insurance,0.21897,97,410,0.17889,0.25905
2001,Bremen,4th Quintile,Statutory health insurance,0.93352,38,38,0.85325,1.01379
2001,North Rhine-Westphalia,1st Quintile,Statutory health insurance,0.97573,800,800,0.96506,0.98640
2001,North Rhine-Westphalia,2nd Quintile,Statutory health insurance,0.95039,804,840,0.93570,0.96508
2001,North Rhine-Westphalia,2nd Quintile,Private health insurance,0.03922,36,840,0.02608,0.05235
2001,North Rhine-Westphalia,3rd Quintile,Statutory health insurance,0.93754,850,913,0.92183,0.95324
2001,North Rhine-Westphalia,3rd Quintile,Private health insurance,0.05961,63,913,0.04425,0.07498
2001,North Rhine-Westphalia,4th Quintile,Statutory health insurance,0.87654,853,971,0.85584,0.89724
2001,North Rhine-Westphalia,4th Quintile,Private health insurance,0.11633,118,971,0.09615,0.13651
2001,North Rhine-Westphalia,5th Quintile,Statutory health insurance,0.67699,727,1076,0.64903,0.70494
2001,North Rhine-Westphalia,5th Quintile,Private health insurance,0.31516,349,1076,0.28739,0.34294
2001,Hesse,1st Quintile,Statutory health insurance,0.97868,237,237,0.96024,0.99711
2001,Hesse,2nd Quintile,Statutory health insurance,0.94741,248,248,0.91957,0.97525
2001,Hesse,3rd Quintile,Statutory health insurance,0.91527,294,294,0.88338,0.94716
2001,Hesse,4th Quintile,Statutory health insurance,0.86015,218,255,0.81750,0.90281
2001,Hesse,4th Quintile,Private health insurance,0.13720,37,255,0.09489,0.17951
2001,Hesse,5th Quintile,Statutory health insurance,0.69720,290,404,0.65234,0.74206
2001,Hesse,5th Quintile,Private health insurance,0.30011,114,404,0.25537,0.34486
2001,"Rhineland-Palatinate, Saarland",1st Quintile,Statutory health insurance,0.98268,240,240,0.96614,0.99922
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,Statutory health insurance,0.94543,258,258,0.91765,0.97320
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,Statutory health insurance,0.91496,226,226,0.87852,0.95141
2001,"Rhineland-Palatinate, Saarland",4th Quintile,Statutory health insurance,0.83420,285,348,0.79507,0.87333
2001,"Rhineland-Palatinate, Saarland",4th Quintile,Private health insurance,0.16580,63,348,0.12667,0.20493
2001,"Rhineland-Palatinate, Saarland",5th Quintile,Statutory health insurance,0.66624,161,237,0.60608,0.72641
2001,"Rhineland-Palatinate, Saarland",5th Quintile,Private health insurance,0.33285,76,237,0.27273,0.39298
2001,Baden-Wuerttemberg,1st Quintile,Statutory health insurance,0.94699,381,381,0.92446,0.96952
2001,Baden-Wuerttemberg,2nd Quintile,Statutory health insurance,0.93517,455,455,0.91252,0.95782
2001,Baden-Wuerttemberg,3rd Quintile,Statutory health insurance,0.91854,482,519,0.89499,0.94210
2001,Baden-Wuerttemberg,3rd Quintile,Private health insurance,0.07090,37,519,0.04880,0.09301
2001,Baden-Wuerttemberg,4th Quintile,Statutory health insurance,0.88836,511,573,0.86255,0.91416
2001,Baden-Wuerttemberg,4th Quintile,Private health insurance,0.10796,62,573,0.08253,0.13339
2001,Baden-Wuerttemberg,5th Quintile,Statutory health insurance,0.72183,460,615,0.68639,0.75727
2001,Baden-Wuerttemberg,5th Quintile,Private health insurance,0.26715,155,615,0.23215,0.30215
2001,Bavaria,1st Quintile,Statutory health insurance,0.94137,400,400,0.91832,0.96442
2001,Bavaria,2nd Quintile,Statutory health insurance,0.95532,496,496,0.93712,0.97352
2001,Bavaria,3rd Quintile,Statutory health insurance,0.92119,544,583,0.89930,0.94308
2001,Bavaria,3rd Quintile,Private health insurance,0.07477,39,583,0.05340,0.09614
2001,Bavaria,4th Quintile,Statutory health insurance,0.86742,641,740,0.84297,0.89187
2001,Bavaria,4th Quintile,Private health insurance,0.12598,99,740,0.10206,0.14991
2001,Bavaria,5th Quintile,Statutory health insurance,0.65825,538,768,0.62469,0.69182
2001,Bavaria,5th Quintile,Private health insurance,0.33804,230,768,0.30456,0.37151
2001,Berlin,1st Quintile,Statutory health insurance,0.95790,176,176,0.92815,0.98766
2001,Berlin,2nd Quintile,Statutory health insurance,0.93846,118,118,0.89492,0.98201
2001,Berlin,3rd Quintile,Statutory health insurance,0.91939,131,131,0.87259,0.96619
2001,Berlin,4th Quintile,Statutory health insurance,0.85076,153,153,0.79411,0.90741
2001,Berlin,5th Quintile,Statutory health insurance,0.66379,113,160,0.59036,0.73722
2001,Berlin,5th Quintile,Private health insurance,0.33621,47,160,0.26278,0.40964
2001,Brandenburg,1st Quintile,Statutory health insurance,0.98478,186,186,0.96714,1.00242
2001,Brandenburg,2nd Quintile,Statutory health insurance,0.96540,231,231,0.94178,0.98902
2001,Brandenburg,3rd Quintile,Statutory health insurance,0.97510,224,224,0.95465,0.99555
2001,Brandenburg,4th Quintile,Statutory health insurance,0.91920,162,162,0.87711,0.96130
2001,Brandenburg,5th Quintile,Statutory health insurance,0.82390,103,103,0.74998,0.89782
2001,Mecklenburg-Western Pomerania,1st Quintile,Statutory health insurance,0.96930,123,123,0.93869,0.99991
2001,Mecklenburg-Western Pomerania,2nd Quintile,Statutory health insurance,0.97177,132,132,0.94340,1.00013
2001,Mecklenburg-Western Pomerania,3rd Quintile,Statutory health insurance,0.95277,104,104,0.91180,0.99373
2001,Mecklenburg-Western Pomerania,4th Quintile,Statutory health insurance,0.89112,59,59,0.81096,0.97128
2001,Mecklenburg-Western Pomerania,5th Quintile,Statutory health insurance,0.70906,55,55,0.58792,0.83020
2001,Saxony,1st Quintile,Statutory health insurance,0.98096,368,368,0.96698,0.99494
2001,Saxony,2nd Quintile,Statutory health insurance,0.96729,452,452,0.95088,0.98371
2001,Saxony,3rd Quintile,Statutory health insurance,0.96751,377,377,0.94959,0.98543
2001,Saxony,4th Quintile,Statutory health insurance,0.91939,232,232,0.88428,0.95450
2001,Saxony,5th Quintile,Statutory health insurance,0.70253,116,152,0.62961,0.77544
2001,Saxony,5th Quintile,Private health insurance,0.26842,36,152,0.19773,0.33910
2001,Saxony-Anhalt,1st Quintile,Statutory health insurance,0.99019,191,191,0.97617,1.00420
2001,Saxony-Anhalt,2nd Quintile,Statutory health insurance,0.97705,249,249,0.95841,0.99569
2001,Saxony-Anhalt,3rd Quintile,Statutory health insurance,0.99217,246,246,0.98113,1.00321
2001,Saxony-Anhalt,4th Quintile,Statutory health insurance,0.93697,181,181,0.90147,0.97248
2001,Saxony-Anhalt,5th Quintile,Statutory health insurance,0.85451,95,95,0.78323,0.92579
2001,Thuringa,1st Quintile,Statutory health insurance,0.98611,211,211,0.97029,1.00194
2001,Thuringa,2nd Quintile,Statutory health insurance,0.96445,233,233,0.94062,0.98828
2001,Thuringa,3rd Quintile,Statutory health insurance,0.97329,240,240,0.95285,0.99373
2001,Thuringa,4th Quintile,Statutory health insurance,0.89459,155,155,0.84609,0.94309
2001,Thuringa,5th Quintile,Statutory health insurance,0.84048,76,76,0.75761,0.92335
2002,Schleswig-Holstein,1st Quintile,Statutory health insurance,0.97141,88,88,0.93639,1.00643
2002,Schleswig-Holstein,2nd Quintile,Statutory health insurance,0.93018,101,101,0.88023,0.98013
2002,Schleswig-Holstein,3rd Quintile,Statutory health insurance,0.93941,114,114,0.89542,0.98340
2002,Schleswig-Holstein,4th Quintile,Statutory health insurance,0.80006,95,95,0.71920,0.88091
2002,Schleswig-Holstein,5th Quintile,Statutory health insurance,0.70377,131,194,0.63935,0.76819
2002,Schleswig-Holstein,5th Quintile,Private health insurance,0.29458,63,194,0.23027,0.35890
2002,Hamburg,1st Quintile,Statutory health insurance,0.87945,48,48,0.78636,0.97254
2002,Hamburg,3rd Quintile,Statutory health insurance,0.99697,39,39,0.97948,1.01445
2002,Hamburg,4th Quintile,Statutory health insurance,0.93051,53,53,0.86140,0.99963
2002,Hamburg,5th Quintile,Statutory health insurance,0.73874,57,57,0.62368,0.85381
2002,Lower Saxony,1st Quintile,Statutory health insurance,0.98459,284,284,0.97024,0.99894
2002,Lower Saxony,2nd Quintile,Statutory health insurance,0.95421,286,286,0.92995,0.97848
2002,Lower Saxony,3rd Quintile,Statutory health insurance,0.90758,302,302,0.87486,0.94030
2002,Lower Saxony,4th Quintile,Statutory health insurance,0.90584,357,404,0.87732,0.93435
2002,Lower Saxony,4th Quintile,Private health insurance,0.09209,47,404,0.06386,0.12032
2002,Lower Saxony,5th Quintile,Statutory health insurance,0.75269,359,467,0.71352,0.79187
2002,Lower Saxony,5th Quintile,Private health insurance,0.23401,108,467,0.19557,0.27245
2002,North Rhine-Westphalia,1st Quintile,Statutory health insurance,0.97535,680,680,0.96369,0.98702
2002,North Rhine-Westphalia,2nd Quintile,Statutory health insurance,0.95528,777,811,0.94105,0.96951
2002,North Rhine-Westphalia,2nd Quintile,Private health insurance,0.04287,34,811,0.02892,0.05682
2002,North Rhine-Westphalia,3rd Quintile,Statutory health insurance,0.93329,756,828,0.91628,0.95029
2002,North Rhine-Westphalia,3rd Quintile,Private health insurance,0.06262,72,828,0.04610,0.07913
2002,North Rhine-Westphalia,4th Quintile,Statutory health insurance,0.90937,752,848,0.89004,0.92871
2002,North Rhine-Westphalia,4th Quintile,Private health insurance,0.08966,96,848,0.07042,0.10890
2002,North Rhine-Westphalia,5th Quintile,Statutory health insurance,0.73969,833,1166,0.71450,0.76489
2002,North Rhine-Westphalia,5th Quintile,Private health insurance,0.25564,333,1166,0.23059,0.28069
2002,Hesse,1st Quintile,Statutory health insurance,0.98329,228,228,0.96661,0.99997
2002,Hesse,2nd Quintile,Statutory health insurance,0.95626,211,211,0.92860,0.98392
2002,Hesse,3rd Quintile,Statutory health insurance,0.94956,247,247,0.92221,0.97691
2002,Hesse,4th Quintile,Statutory health insurance,0.87003,220,255,0.82867,0.91138
2002,Hesse,4th Quintile,Private health insurance,0.12997,35,255,0.08862,0.17133
2002,Hesse,5th Quintile,Statutory health insurance,0.70040,307,425,0.65679,0.74400
2002,Hesse,5th Quintile,Private health insurance,0.29516,118,425,0.25174,0.33857
2002,"Rhineland-Palatinate, Saarland",1st Quintile,Statutory health insurance,0.98152,225,225,0.96388,0.99916
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,Statutory health insurance,0.95410,221,221,0.92644,0.98175
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,Statutory health insurance,0.91535,228,228,0.87913,0.95156
2002,"Rhineland-Palatinate, Saarland",4th Quintile,Statutory health insurance,0.82017,247,309,0.77728,0.86306
2002,"Rhineland-Palatinate, Saarland",4th Quintile,Private health insurance,0.17619,62,309,0.13364,0.21873
2002,"Rhineland-Palatinate, Saarland",5th Quintile,Statutory health insurance,0.75247,175,248,0.69865,0.80630
2002,"Rhineland-Palatinate, Saarland",5th Quintile,Private health insurance,0.23873,73,248,0.18557,0.29190
2002,Baden-Wuerttemberg,1st Quintile,Statutory health insurance,0.98155,341,341,0.96725,0.99586
2002,Baden-Wuerttemberg,2nd Quintile,Statutory health insurance,0.96104,397,397,0.94198,0.98009
2002,Baden-Wuerttemberg,3rd Quintile,Statutory health insurance,0.91027,424,461,0.88415,0.93639
2002,Baden-Wuerttemberg,3rd Quintile,Private health insurance,0.08362,37,461,0.05832,0.10891
2002,Baden-Wuerttemberg,4th Quintile,Statutory health insurance,0.91071,499,551,0.88688,0.93454
2002,Baden-Wuerttemberg,4th Quintile,Private health insurance,0.08795,52,551,0.06428,0.11162
2002,Baden-Wuerttemberg,5th Quintile,Statutory health insurance,0.75108,530,706,0.71917,0.78300
2002,Baden-Wuerttemberg,5th Quintile,Private health insurance,0.23852,176,706,0.20706,0.26997
2002,Bavaria,1st Quintile,Statutory health insurance,0.92204,334,334,0.89325,0.95084
2002,Bavaria,2nd Quintile,Statutory health insurance,0.97349,485,485,0.95918,0.98780
2002,Bavaria,3rd Quintile,Statutory health insurance,0.92473,422,422,0.89953,0.94993
