year,pgisced97,quintil_oecd,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,First Stage of Tertiary Education,5th Quintile,Private health insurance,0.26081,55,243,0.20549,0.31613
2000,Second Stage of Tertiary Education,1st Quintile,Statutory health insurance,0.95487,127,127,0.91863,0.99112
2000,Second Stage of Tertiary Education,2nd Quintile,Statutory health insurance,0.93806,226,226,0.90656,0.96956
2000,Second Stage of Tertiary Education,3rd Quintile,Statutory health insurance,0.90410,330,369,0.87402,0.93419
2000,Second Stage of Tertiary Education,3rd Quintile,Private health insurance,0.09405,39,369,0.06423,0.12388
2000,Second Stage of Tertiary Education,4th Quintile,Statutory health insurance,0.79875,398,489,0.76317,0.83432
2000,Second Stage of Tertiary Education,4th Quintile,Private health insurance,0.19358,91,489,0.15852,0.22863
2000,Second Stage of Tertiary Education,5th Quintile,Statutory health insurance,0.55695,505,832,0.52317,0.59072
2000,Second Stage of Tertiary Education,5th Quintile,Private health insurance,0.43726,327,832,0.40353,0.47099
2001,No answer / don't know,1st Quintile,Statutory health insurance,0.95537,43,43,0.89292,1.01782
2001,Pre-primary Level,1st Quintile,Statutory health insurance,0.97201,112,112,0.94132,1.00269
2001,Pre-primary Level,2nd Quintile,Statutory health insurance,0.87805,110,110,0.81662,0.93948
2001,Pre-primary Level,3rd Quintile,Statutory health insurance,0.84155,88,88,0.76481,0.91828
2001,Pre-primary Level,4th Quintile,Statutory health insurance,0.69156,76,76,0.58703,0.79609
2001,Pre-primary Level,5th Quintile,Statutory health insurance,0.58875,56,95,0.48927,0.68822
2001,Pre-primary Level,5th Quintile,Private health insurance,0.41125,39,95,0.31178,0.51073
2001,Primary Level,2nd Quintile,Statutory health insurance,0.95567,85,85,0.91165,0.99969
2001,Lower Secondary Level,1st Quintile,Statutory health insurance,0.98967,986,986,0.98336,0.99599
2001,Lower Secondary Level,2nd Quintile,Statutory health insurance,0.98039,770,770,0.97059,0.99019
2001,Lower Secondary Level,3rd Quintile,Statutory health insurance,0.95888,575,575,0.94263,0.97512
2001,Lower Secondary Level,4th Quintile,Statutory health insurance,0.96192,448,448,0.94418,0.97966
2001,Lower Secondary Level,5th Quintile,Statutory health insurance,0.85140,209,240,0.80631,0.89650
2001,Lower Secondary Level,5th Quintile,Private health insurance,0.14652,31,240,0.10169,0.19135
2001,Upper Secondary Level,1st Quintile,Statutory health insurance,0.97032,1966,2009,0.96289,0.97774
2001,Upper Secondary Level,1st Quintile,Private health insurance,0.02279,43,2009,0.01627,0.02932
2001,Upper Secondary Level,2nd Quintile,Statutory health insurance,0.95628,2397,2477,0.94822,0.96433
2001,Upper Secondary Level,2nd Quintile,Private health insurance,0.03763,80,2477,0.03014,0.04513
2001,Upper Secondary Level,3rd Quintile,Statutory health insurance,0.94005,2472,2612,0.93095,0.94916
2001,Upper Secondary Level,3rd Quintile,Private health insurance,0.05440,140,2612,0.04570,0.06310
2001,Upper Secondary Level,4th Quintile,Statutory health insurance,0.89307,2220,2470,0.88088,0.90526
2001,Upper Secondary Level,4th Quintile,Private health insurance,0.09803,250,2470,0.08630,0.10976
2001,Upper Secondary Level,5th Quintile,Statutory health insurance,0.79690,1557,1924,0.77892,0.81488
2001,Upper Secondary Level,5th Quintile,Private health insurance,0.19409,367,1924,0.17641,0.21177
2001,Post-secondary Non-tertiary Level,1st Quintile,Statutory health insurance,0.90459,151,151,0.85757,0.95160
2001,Post-secondary Non-tertiary Level,2nd Quintile,Statutory health insurance,0.92883,179,179,0.89106,0.96660
2001,Post-secondary Non-tertiary Level,3rd Quintile,Statutory health insurance,0.95632,194,194,0.92749,0.98516
2001,Post-secondary Non-tertiary Level,4th Quintile,Statutory health insurance,0.93597,216,216,0.90324,0.96869
2001,Post-secondary Non-tertiary Level,5th Quintile,Statutory health insurance,0.77289,223,281,0.72382,0.82197
2001,Post-secondary Non-tertiary Level,5th Quintile,Private health insurance,0.22711,58,281,0.17803,0.27618
2001,First Stage of Tertiary Education,1st Quintile,Statutory health insurance,0.98261,151,151,0.96169,1.00353
2001,First Stage of Tertiary Education,2nd Quintile,Statutory health insurance,0.96461,285,285,0.94312,0.98610
2001,First Stage of Tertiary Education,3rd Quintile,Statutory health insurance,0.92736,373,404,0.90202,0.95270
2001,First Stage of Tertiary Education,3rd Quintile,Private health insurance,0.06625,31,404,0.04197,0.09054
2001,First Stage of Tertiary Education,4th Quintile,Statutory health insurance,0.86589,368,423,0.83337,0.89840
2001,First Stage of Tertiary Education,4th Quintile,Private health insurance,0.12975,55,423,0.09769,0.16181
2001,First Stage of Tertiary Education,5th Quintile,Statutory health insurance,0.71765,291,393,0.67309,0.76222
2001,First Stage of Tertiary Education,5th Quintile,Private health insurance,0.27468,102,393,0.23049,0.31886
2001,Second Stage of Tertiary Education,1st Quintile,Statutory health insurance,0.90177,216,216,0.86198,0.94155
2001,Second Stage of Tertiary Education,2nd Quintile,Statutory health insurance,0.90330,325,325,0.87111,0.93548
2001,Second Stage of Tertiary Education,3rd Quintile,Statutory health insurance,0.88415,484,546,0.85728,0.91102
2001,Second Stage of Tertiary Education,3rd Quintile,Private health insurance,0.11482,62,546,0.08805,0.14159
2001,Second Stage of Tertiary Education,4th Quintile,Statutory health insurance,0.78182,663,849,0.75402,0.80962
2001,Second Stage of Tertiary Education,4th Quintile,Private health insurance,0.21055,186,849,0.18311,0.23799
2001,Second Stage of Tertiary Education,5th Quintile,Statutory health insurance,0.53028,874,1546,0.50540,0.55517
2001,Second Stage of Tertiary Education,5th Quintile,Private health insurance,0.46644,672,1546,0.44156,0.49131
2002,No answer / don't know,1st Quintile,Statutory health insurance,0.99284,62,62,0.97169,1.01400
2002,No answer / don't know,2nd Quintile,Statutory health insurance,0.96900,41,41,0.91529,1.02271
2002,Pre-primary Level,1st Quintile,Statutory health insurance,0.98477,102,102,0.96088,1.00865
2002,Pre-primary Level,2nd Quintile,Statutory health insurance,0.90616,95,95,0.84722,0.96511
2002,Pre-primary Level,3rd Quintile,Statutory health insurance,0.88782,114,114,0.82963,0.94601
2002,Pre-primary Level,4th Quintile,Statutory health insurance,0.83520,73,73,0.74951,0.92090
2002,Pre-primary Level,5th Quintile,Statutory health insurance,0.60045,70,110,0.50849,0.69240
2002,Pre-primary Level,5th Quintile,Private health insurance,0.39955,40,110,0.30760,0.49151
2002,Primary Level,1st Quintile,Statutory health insurance,0.96812,127,127,0.93745,0.99880
2002,Primary Level,2nd Quintile,Statutory health insurance,0.96540,72,72,0.92289,1.00791
2002,Primary Level,3rd Quintile,Statutory health insurance,0.99625,43,43,0.97777,1.01473
2002,Lower Secondary Level,1st Quintile,Statutory health insurance,0.98819,868,868,0.98100,0.99538
2002,Lower Secondary Level,2nd Quintile,Statutory health insurance,0.97906,703,703,0.96847,0.98965
2002,Lower Secondary Level,3rd Quintile,Statutory health insurance,0.97231,490,490,0.95777,0.98686
2002,Lower Secondary Level,4th Quintile,Statutory health insurance,0.94058,423,423,0.91802,0.96313
2002,Lower Secondary Level,5th Quintile,Statutory health insurance,0.90681,236,236,0.86964,0.94398
2002,Upper Secondary Level,1st Quintile,Statutory health insurance,0.97292,1725,1725,0.96526,0.98058
2002,Upper Secondary Level,2nd Quintile,Statutory health insurance,0.96070,2170,2249,0.95267,0.96873
2002,Upper Secondary Level,2nd Quintile,Private health insurance,0.03713,79,2249,0.02932,0.04495
2002,Upper Secondary Level,3rd Quintile,Statutory health insurance,0.93347,2198,2338,0.92336,0.94357
2002,Upper Secondary Level,3rd Quintile,Private health insurance,0.06002,140,2338,0.05039,0.06966
2002,Upper Secondary Level,4th Quintile,Statutory health insurance,0.91001,2106,2308,0.89833,0.92168
2002,Upper Secondary Level,4th Quintile,Private health insurance,0.08597,202,2308,0.07453,0.09741
2002,Upper Secondary Level,5th Quintile,Statutory health insurance,0.82247,1834,2228,0.80660,0.83834
2002,Upper Secondary Level,5th Quintile,Private health insurance,0.17194,394,2228,0.15627,0.18761
2002,Post-secondary Non-tertiary Level,1st Quintile,Statutory health insurance,0.93870,164,164,0.90187,0.97553
2002,Post-secondary Non-tertiary Level,2nd Quintile,Statutory health insurance,0.96628,161,161,0.93831,0.99425
2002,Post-secondary Non-tertiary Level,3rd Quintile,Statutory health insurance,0.98265,156,156,0.96209,1.00321
2002,Post-secondary Non-tertiary Level,4th Quintile,Statutory health insurance,0.94605,212,212,0.91557,0.97653
2002,Post-secondary Non-tertiary Level,5th Quintile,Statutory health insurance,0.78570,243,302,0.73934,0.83205
2002,Post-secondary Non-tertiary Level,5th Quintile,Private health insurance,0.20734,59,302,0.16154,0.25314
2002,First Stage of Tertiary Education,1st Quintile,Statutory health insurance,0.96755,143,143,0.93841,0.99670
2002,First Stage of Tertiary Education,2nd Quintile,Statutory health insurance,0.96537,273,273,0.94364,0.98710
2002,First Stage of Tertiary Education,3rd Quintile,Statutory health insurance,0.92715,298,330,0.89907,0.95523
2002,First Stage of Tertiary Education,3rd Quintile,Private health insurance,0.07018,32,330,0.04257,0.09778
2002,First Stage of Tertiary Education,4th Quintile,Statutory health insurance,0.84128,355,410,0.80586,0.87669
2002,First Stage of Tertiary Education,4th Quintile,Private health insurance,0.15121,55,410,0.11649,0.18593
2002,First Stage of Tertiary Education,5th Quintile,Statutory health insurance,0.78629,333,430,0.74750,0.82508
2002,First Stage of Tertiary Education,5th Quintile,Private health insurance,0.20298,97,430,0.16492,0.24104
2002,Second Stage of Tertiary Education,1st Quintile,Statutory health insurance,0.92655,194,194,0.88974,0.96335
2002,Second Stage of Tertiary Education,2nd Quintile,Statutory health insurance,0.92363,262,262,0.89140,0.95585
2002,Second Stage of Tertiary Education,3rd Quintile,Statutory health insurance,0.86469,415,479,0.83403,0.89536
2002,Second Stage of Tertiary Education,3rd Quintile,Private health insurance,0.12881,64,479,0.09878,0.15884
2002,Second Stage of Tertiary Education,4th Quintile,Statutory health insurance,0.79565,639,813,0.76792,0.82339
2002,Second Stage of Tertiary Education,4th Quintile,Private health insurance,0.20435,174,813,0.17661,0.23208
2002,Second Stage of Tertiary Education,5th Quintile,Statutory health insurance,0.57254,930,1600,0.54829,0.59679
2002,Second Stage of Tertiary Education,5th Quintile,Private health insurance,0.42190,670,1600,0.39769,0.44610
2003,No answer / don't know,1st Quintile,Statutory health insurance,0.97140,76,76,0.93367,1.00912
2003,No answer / don't know,2nd Quintile,Statutory health insurance,0.96174,43,43,0.90373,1.01976
2003,No answer / don't know,3rd Quintile,Statutory health insurance,0.92187,41,41,0.83870,1.00504
2003,No answer / don't know,4th Quintile,Statutory health insurance,0.88650,39,39,0.78564,0.98735
2003,Pre-primary Level,1st Quintile,Statutory health insurance,0.98814,96,96,0.96637,1.00991
2003,Pre-primary Level,2nd Quintile,Statutory health insurance,0.95355,97,97,0.91145,0.99565
2003,Pre-primary Level,3rd Quintile,Statutory health insurance,0.83860,98,98,0.76538,0.91181
2003,Pre-primary Level,4th Quintile,Statutory health insurance,0.73957,93,126,0.66263,0.81651
2003,Pre-primary Level,4th Quintile,Private health insurance,0.25232,33,126,0.17618,0.32846
2003,Pre-primary Level,5th Quintile,Statutory health insurance,0.62598,114,176,0.55429,0.69768
2003,Pre-primary Level,5th Quintile,Private health insurance,0.36814,62,176,0.29668,0.43960
2003,Primary Level,1st Quintile,Statutory health insurance,0.97100,128,128,0.94181,1.00018
2003,Primary Level,2nd Quintile,Statutory health insurance,0.97275,65,65,0.93286,1.01264
2003,Primary Level,3rd Quintile,Statutory health insurance,0.90397,35,35,0.80493,1.00301
2003,Lower Secondary Level,1st Quintile,Statutory health insurance,0.99468,835,835,0.98974,0.99962
2003,Lower Secondary Level,2nd Quintile,Statutory health insurance,0.97945,687,687,0.96883,0.99007
2003,Lower Secondary Level,3rd Quintile,Statutory health insurance,0.98154,478,478,0.96946,0.99362
2003,Lower Secondary Level,4th Quintile,Statutory health insurance,0.95873,395,395,0.93909,0.97837
2003,Lower Secondary Level,5th Quintile,Statutory health insurance,0.89147,254,285,0.85529,0.92764
2003,Lower Secondary Level,5th Quintile,Private health insurance,0.10326,31,285,0.06787,0.13865
2003,Upper Secondary Level,1st Quintile,Statutory health insurance,0.96885,1700,1741,0.96068,0.97701
2003,Upper Secondary Level,1st Quintile,Private health insurance,0.02473,41,1741,0.01744,0.03203
2003,Upper Secondary Level,2nd Quintile,Statutory health insurance,0.97355,2194,2253,0.96692,0.98018
2003,Upper Secondary Level,2nd Quintile,Private health insurance,0.02357,59,2253,0.01731,0.02984
2003,Upper Secondary Level,3rd Quintile,Statutory health insurance,0.92315,2159,2312,0.91229,0.93401
2003,Upper Secondary Level,3rd Quintile,Private health insurance,0.06799,153,2312,0.05772,0.07825
2003,Upper Secondary Level,4th Quintile,Statutory health insurance,0.90491,2050,2264,0.89283,0.91700
2003,Upper Secondary Level,4th Quintile,Private health insurance,0.08795,214,2264,0.07628,0.09962
2003,Upper Secondary Level,5th Quintile,Statutory health insurance,0.79870,1930,2460,0.78286,0.81455
2003,Upper Secondary Level,5th Quintile,Private health insurance,0.19645,530,2460,0.18075,0.21216
2003,Post-secondary Non-tertiary Level,1st Quintile,Statutory health insurance,0.98341,148,148,0.96276,1.00406
2003,Post-secondary Non-tertiary Level,2nd Quintile,Statutory health insurance,0.96348,148,148,0.93316,0.99380
2003,Post-secondary Non-tertiary Level,3rd Quintile,Statutory health insurance,0.91835,189,189,0.87921,0.95749
2003,Post-secondary Non-tertiary Level,4th Quintile,Statutory health insurance,0.93694,235,235,0.90579,0.96808
2003,Post-secondary Non-tertiary Level,5th Quintile,Statutory health insurance,0.77602,303,391,0.73464,0.81740
2003,Post-secondary Non-tertiary Level,5th Quintile,Private health insurance,0.22147,88,391,0.18026,0.26268
2003,First Stage of Tertiary Education,1st Quintile,Statutory health insurance,0.95381,136,136,0.91841,0.98922
2003,First Stage of Tertiary Education,2nd Quintile,Statutory health insurance,0.95659,248,248,0.93117,0.98200
2003,First Stage of Tertiary Education,3rd Quintile,Statutory health insurance,0.95236,319,319,0.92895,0.97577
2003,First Stage of Tertiary Education,4th Quintile,Statutory health insurance,0.86371,375,434,0.83139,0.89603
2003,First Stage of Tertiary Education,4th Quintile,Private health insurance,0.13463,59,434,0.10248,0.16678
2003,First Stage of Tertiary Education,5th Quintile,Statutory health insurance,0.72305,358,500,0.68379,0.76232
2003,First Stage of Tertiary Education,5th Quintile,Private health insurance,0.26600,142,500,0.22723,0.30477
2003,Second Stage of Tertiary Education,1st Quintile,Statutory health insurance,0.91667,198,198,0.87807,0.95526
2003,Second Stage of Tertiary Education,2nd Quintile,Statutory health insurance,0.92106,251,251,0.88764,0.95449
2003,Second Stage of Tertiary Education,3rd Quintile,Statutory health insurance,0.87398,445,507,0.84506,0.90289
2003,Second Stage of Tertiary Education,3rd Quintile,Private health insurance,0.12602,62,507,0.09711,0.15494
2003,Second Stage of Tertiary Education,4th Quintile,Statutory health insurance,0.81185,673,871,0.78587,0.83782
2003,Second Stage of Tertiary Education,4th Quintile,Private health insurance,0.18233,198,871,0.15667,0.20798
2003,Second Stage of Tertiary Education,5th Quintile,Statutory health insurance,0.51915,1209,2457,0.49939,0.53891
2003,Second Stage of Tertiary Education,5th Quintile,Private health insurance,0.47662,1248,2457,0.45687,0.49637
2004,No answer / don't know,1st Quintile,Statutory health insurance,0.98308,82,82,0.95499,1.01117
2004,No answer / don't know,2nd Quintile,Statutory health insurance,0.98894,53,53,0.96051,1.01737
2004,No answer / don't know,3rd Quintile,Statutory health insurance,0.95975,45,45,0.90167,1.01782
2004,No answer / don't know,4th Quintile,Statutory health insurance,0.90921,35,35,0.81264,1.00579
2004,Pre-primary Level,1st Quintile,Statutory health insurance,0.98097,101,101,0.95419,1.00775
2004,Pre-primary Level,2nd Quintile,Statutory health insurance,0.94290,108,108,0.89893,0.98687
2004,Pre-primary Level,3rd Quintile,Statutory health insurance,0.94156,105,105,0.89648,0.98664
2004,Pre-primary Level,4th Quintile,Statutory health insurance,0.83320,91,123,0.76705,0.89935
2004,Pre-primary Level,4th Quintile,Private health insurance,0.16680,32,123,0.10065,0.23295
2004,Pre-primary Level,5th Quintile,Statutory health insurance,0.57035,94,168,0.49527,0.64543
2004,Pre-primary Level,5th Quintile,Private health insurance,0.42965,74,168,0.35457,0.50473
2004,Primary Level,1st Quintile,Statutory health insurance,0.98658,126,126,0.96641,1.00675
2004,Primary Level,3rd Quintile,Statutory health insurance,0.96407,33,33,0.89958,1.02856
2004,Lower Secondary Level,1st Quintile,Statutory health insurance,0.98353,768,768,0.97452,0.99253
2004,Lower Secondary Level,2nd Quintile,Statutory health insurance,0.99386,668,668,0.98793,0.99979
2004,Lower Secondary Level,3rd Quintile,Statutory health insurance,0.98323,479,479,0.97172,0.99474
2004,Lower Secondary Level,4th Quintile,Statutory health insurance,0.97154,356,356,0.95425,0.98884
2004,Lower Secondary Level,5th Quintile,Statutory health insurance,0.90453,215,249,0.86796,0.94111
2004,Lower Secondary Level,5th Quintile,Private health insurance,0.09547,34,249,0.05889,0.13204
2004,Upper Secondary Level,1st Quintile,Statutory health insurance,0.97851,1626,1670,0.97156,0.98547
2004,Upper Secondary Level,1st Quintile,Private health insurance,0.02149,44,1670,0.01453,0.02844
2004,Upper Secondary Level,2nd Quintile,Statutory health insurance,0.97005,2094,2159,0.96286,0.97724
2004,Upper Secondary Level,2nd Quintile,Private health insurance,0.02995,65,2159,0.02276,0.03714
2004,Upper Secondary Level,3rd Quintile,Statutory health insurance,0.94036,2130,2254,0.93058,0.95013
2004,Upper Secondary Level,3rd Quintile,Private health insurance,0.05964,124,2254,0.04987,0.06942
2004,Upper Secondary Level,4th Quintile,Statutory health insurance,0.91512,2075,2277,0.90366,0.92657
2004,Upper Secondary Level,4th Quintile,Private health insurance,0.08488,202,2277,0.07343,0.09634
2004,Upper Secondary Level,5th Quintile,Statutory health insurance,0.79683,1832,2331,0.78049,0.81317
2004,Upper Secondary Level,5th Quintile,Private health insurance,0.20317,499,2331,0.18683,0.21951
2004,Post-secondary Non-tertiary Level,1st Quintile,Statutory health insurance,0.95320,139,139,0.91796,0.98844
2004,Post-secondary Non-tertiary Level,2nd Quintile,Statutory health insurance,0.98622,155,155,0.96781,1.00463
2004,Post-secondary Non-tertiary Level,3rd Quintile,Statutory health insurance,0.93760,184,184,0.90255,0.97264
2004,Post-secondary Non-tertiary Level,4th Quintile,Statutory health insurance,0.93072,230,230,0.89784,0.96361
2004,Post-secondary Non-tertiary Level,5th Quintile,Statutory health insurance,0.76970,311,401,0.72844,0.81096
2004,Post-secondary Non-tertiary Level,5th Quintile,Private health insurance,0.23030,90,401,0.18904,0.27156
2004,First Stage of Tertiary Education,1st Quintile,Statutory health insurance,0.97996,128,128,0.95558,1.00433
2004,First Stage of Tertiary Education,2nd Quintile,Statutory health insurance,0.97157,225,225,0.94981,0.99334
2004,First Stage of Tertiary Education,3rd Quintile,Statutory health insurance,0.91935,346,346,0.89062,0.94808
2004,First Stage of Tertiary Education,4th Quintile,Statutory health insurance,0.86089,335,391,0.82655,0.89524
2004,First Stage of Tertiary Education,4th Quintile,Private health insurance,0.13911,56,391,0.10476,0.17345
2004,First Stage of Tertiary Education,5th Quintile,Statutory health insurance,0.78217,368,493,0.74570,0.81864
2004,First Stage of Tertiary Education,5th Quintile,Private health insurance,0.21783,125,493,0.18136,0.25430
2004,Second Stage of Tertiary Education,1st Quintile,Statutory health insurance,0.92489,181,181,0.88638,0.96339
2004,Second Stage of Tertiary Education,2nd Quintile,Statutory health insurance,0.95115,288,288,0.92621,0.97609
2004,Second Stage of Tertiary Education,3rd Quintile,Statutory health insurance,0.88737,404,462,0.85851,0.91623
2004,Second Stage of Tertiary Education,3rd Quintile,Private health insurance,0.11263,58,462,0.08377,0.14149
2004,Second Stage of Tertiary Education,4th Quintile,Statutory health insurance,0.81128,658,845,0.78488,0.83768
2004,Second Stage of Tertiary Education,4th Quintile,Private health insurance,0.18872,187,845,0.16232,0.21512
2004,Second Stage of Tertiary Education,5th Quintile,Statutory health insurance,0.52213,1192,2452,0.50236,0.54191
2004,Second Stage of Tertiary Education,5th Quintile,Private health insurance,0.47787,1260,2452,0.45809,0.49764
2005,No answer / don't know,1st Quintile,Statutory health insurance,0.98049,86,86,0.95109,1.00989
