"ple0097","year","bula_h","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Weder-noch","1999","Sachsen-Anhalt","Laendlicher Raum","1","","",""
"Weder-noch","1999","Thueringen","Staedtischer Raum","2","","",""
"Weder-noch","1999","Thueringen","Laendlicher Raum","2","","",""
"Gesetzliche KV","2000","Schleswig-Holstein","Staedtischer Raum","231","0.816872690164202","0.772126002876661","0.861619377451742"
"Gesetzliche KV","2000","Schleswig-Holstein","Laendlicher Raum","357","0.873235707334533","0.841302372462554","0.905169042206513"
"Gesetzliche KV","2000","Hamburg","Staedtischer Raum","258","0.878253842356137","0.841127888544189","0.915379796168085"
"Gesetzliche KV","2000","Hamburg","Laendlicher Raum","","","",""
"Gesetzliche KV","2000","Niedersachsen","Staedtischer Raum","846","0.868159495256336","0.846857985234716","0.889461005277956"
"Gesetzliche KV","2000","Niedersachsen","Laendlicher Raum","953","0.912667153013091","0.895647307385428","0.929686998640755"
"Gesetzliche KV","2000","Bremen","Staedtischer Raum","176","0.944039586692852","0.911008171673662","0.977071001712041"
"Gesetzliche KV","2000","Bremen","Laendlicher Raum","","","",""
"Gesetzliche KV","2000","Nordrhein-Westfalen","Staedtischer Raum","4358","0.873329925302842","0.86410711957926","0.882552731026423"
"Gesetzliche KV","2000","Nordrhein-Westfalen","Laendlicher Raum","126","0.904850676552877","0.856589797420935","0.953111555684819"
"Gesetzliche KV","2000","Hessen","Staedtischer Raum","1185","0.873915038116282","0.856128710548956","0.891701365683609"
"Gesetzliche KV","2000","Hessen","Laendlicher Raum","285","0.868130881375149","0.831680821290742","0.904580941459555"
"Gesetzliche KV","2000","Rheinland-Pfalz,Saarland","Staedtischer Raum","967","0.88431667337001","0.865423986667876","0.903209360072144"
"Gesetzliche KV","2000","Rheinland-Pfalz,Saarland","Laendlicher Raum","313","0.873810512719273","0.839508700809114","0.908112324629433"
"Gesetzliche KV","2000","Baden-Wuerttemberg","Staedtischer Raum","2354","0.881298682789782","0.8689888923166","0.893608473262963"
"Gesetzliche KV","2000","Baden-Wuerttemberg","Laendlicher Raum","246","0.803253045047371","0.758491303343195","0.848014786751547"
"Gesetzliche KV","2000","Bayern","Staedtischer Raum","1281","0.813464571440479","0.794059618271222","0.832869524609736"
"Gesetzliche KV","2000","Bayern","Laendlicher Raum","1596","0.869579915197828","0.854112415814715","0.885047414580941"
"Gesetzliche KV","2000","Saarland","Staedtischer Raum","","","",""
"Gesetzliche KV","2000","Saarland","Laendlicher Raum","","","",""
"Gesetzliche KV","2000","Berlin","Staedtischer Raum","711","0.880025546993892","0.857621089110947","0.902430004876837"
"Gesetzliche KV","2000","Berlin","Laendlicher Raum","","","",""
"Gesetzliche KV","2000","Brandenburg","Staedtischer Raum","61","0.846385366905848","0.761306065985777","0.931464667825919"
"Gesetzliche KV","2000","Brandenburg","Laendlicher Raum","908","0.961103651588051","0.948795765961029","0.973411537215074"
"Gesetzliche KV","2000","Mecklenburg-Vorpommern","Staedtischer Raum","71","0.932191097684687","0.876034787909947","0.988347407459427"
"Gesetzliche KV","2000","Mecklenburg-Vorpommern","Laendlicher Raum","452","0.932627502095408","0.910387561961091","0.954867442229724"
"Gesetzliche KV","2000","Sachsen","Staedtischer Raum","772","0.924559713334058","0.906678572262623","0.942440854405493"
"Gesetzliche KV","2000","Sachsen","Laendlicher Raum","897","0.958891305495634","0.946178838790315","0.971603772200953"
"Gesetzliche KV","2000","Sachsen-Anhalt","Staedtischer Raum","196","0.960658474527699","0.934110915944918","0.987206033110481"
"Gesetzliche KV","2000","Sachsen-Anhalt","Laendlicher Raum","821","0.966489890175536","0.954419932727466","0.978559847623606"
"Gesetzliche KV","2000","Thueringen","Staedtischer Raum","270","0.950188394771282","0.924886150120583","0.975490639421981"
"Gesetzliche KV","2000","Thueringen","Laendlicher Raum","733","0.958970168586215","0.944941388866037","0.972998948306392"
"Private KV","2000","Schleswig-Holstein","Staedtischer Raum","53","0.16976120094451","0.126327396198075","0.213195005690945"
"Private KV","2000","Schleswig-Holstein","Laendlicher Raum","54","0.114601710545886","0.0840282250489435","0.145175196042828"
"Private KV","2000","Hamburg","Staedtischer Raum","40","0.121746157643863","0.084620203831915","0.158872111455811"
"Private KV","2000","Hamburg","Laendlicher Raum","","","",""
"Private KV","2000","Niedersachsen","Staedtischer Raum","113","0.118366806978627","0.0980270792500412","0.138706534707212"
"Private KV","2000","Niedersachsen","Laendlicher Raum","97","0.0814058970740276","0.064920464130943","0.0978913300171122"
"Private KV","2000","Bremen","Staedtischer Raum","7","","",""
"Private KV","2000","Bremen","Laendlicher Raum","","","",""
"Private KV","2000","Nordrhein-Westfalen","Staedtischer Raum","608","0.120837896541554","0.111799884111705","0.129875908971403"
"Private KV","2000","Nordrhein-Westfalen","Laendlicher Raum","10","","",""
"Private KV","2000","Hessen","Staedtischer Raum","146","0.120073159178616","0.102656442560365","0.137489875796868"
"Private KV","2000","Hessen","Laendlicher Raum","43","0.121820083666938","0.0865841899603776","0.157055977373498"
"Private KV","2000","Rheinland-Pfalz,Saarland","Staedtischer Raum","133","0.114568866339707","0.0957555597181956","0.133382172961218"
"Private KV","2000","Rheinland-Pfalz,Saarland","Laendlicher Raum","46","0.125389015503496","0.0911805139833381","0.159597517023653"
"Private KV","2000","Baden-Wuerttemberg","Staedtischer Raum","283","0.112973570294575","0.100925484867829","0.125021655721321"
"Private KV","2000","Baden-Wuerttemberg","Laendlicher Raum","52","0.182032304795014","0.138584375130506","0.225480234459521"
"Private KV","2000","Bayern","Staedtischer Raum","253","0.177525978190233","0.158490900015403","0.196561056365064"
"Private KV","2000","Bayern","Laendlicher Raum","218","0.126997807941797","0.11170458929612","0.142291026587475"
"Private KV","2000","Saarland","Staedtischer Raum","","","",""
"Private KV","2000","Saarland","Laendlicher Raum","","","",""
"Private KV","2000","Berlin","Staedtischer Raum","95","0.117346660163986","0.0951558651420382","0.139537455185934"
"Private KV","2000","Berlin","Laendlicher Raum","","","",""
"Private KV","2000","Brandenburg","Staedtischer Raum","8","","",""
"Private KV","2000","Brandenburg","Laendlicher Raum","35","0.0346310316492733","0.0229918270048682","0.0462702362936785"
"Private KV","2000","Mecklenburg-Vorpommern","Staedtischer Raum","6","","",""
"Private KV","2000","Mecklenburg-Vorpommern","Laendlicher Raum","34","0.0633401301943879","0.0417294412287494","0.0849508191600265"
"Private KV","2000","Sachsen","Staedtischer Raum","61","0.0699797887444588","0.052707154026946","0.0872524234619715"
"Private KV","2000","Sachsen","Laendlicher Raum","40","0.0411086945043661","0.0283962277990474","0.0538211612096847"
"Private KV","2000","Sachsen-Anhalt","Staedtischer Raum","9","","",""
"Private KV","2000","Sachsen-Anhalt","Laendlicher Raum","32","0.0327908913464122","0.0208467219064846","0.0447350607863399"
"Private KV","2000","Thueringen","Staedtischer Raum","13","","",""
"Private KV","2000","Thueringen","Laendlicher Raum","31","0.0374664187253582","0.0240357846279257","0.0508970528227907"
"Weder-noch","2000","Schleswig-Holstein","Staedtischer Raum","3","","",""
"Weder-noch","2000","Schleswig-Holstein","Laendlicher Raum","6","","",""
"Weder-noch","2000","Hamburg","Staedtischer Raum","","","",""
"Weder-noch","2000","Hamburg","Laendlicher Raum","","","",""
"Weder-noch","2000","Niedersachsen","Staedtischer Raum","10","","",""
"Weder-noch","2000","Niedersachsen","Laendlicher Raum","7","","",""
"Weder-noch","2000","Bremen","Staedtischer Raum","3","","",""
"Weder-noch","2000","Bremen","Laendlicher Raum","","","",""
"Weder-noch","2000","Nordrhein-Westfalen","Staedtischer Raum","30","0.00583217815560442","0.0037207217543663","0.00794363455684254"
"Weder-noch","2000","Nordrhein-Westfalen","Laendlicher Raum","6","","",""
"Weder-noch","2000","Hessen","Staedtischer Raum","7","","",""
"Weder-noch","2000","Hessen","Laendlicher Raum","3","","",""
"Weder-noch","2000","Rheinland-Pfalz,Saarland","Staedtischer Raum","1","","",""
"Weder-noch","2000","Rheinland-Pfalz,Saarland","Laendlicher Raum","1","","",""
"Weder-noch","2000","Baden-Wuerttemberg","Staedtischer Raum","15","","",""
"Weder-noch","2000","Baden-Wuerttemberg","Laendlicher Raum","5","","",""
"Weder-noch","2000","Bayern","Staedtischer Raum","14","","",""
"Weder-noch","2000","Bayern","Laendlicher Raum","7","","",""
"Weder-noch","2000","Saarland","Staedtischer Raum","","","",""
"Weder-noch","2000","Saarland","Laendlicher Raum","","","",""
"Weder-noch","2000","Berlin","Staedtischer Raum","2","","",""
"Weder-noch","2000","Berlin","Laendlicher Raum","","","",""
"Weder-noch","2000","Brandenburg","Staedtischer Raum","","","",""
"Weder-noch","2000","Brandenburg","Laendlicher Raum","5","","",""
"Weder-noch","2000","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Weder-noch","2000","Mecklenburg-Vorpommern","Laendlicher Raum","2","","",""
"Weder-noch","2000","Sachsen","Staedtischer Raum","5","","",""
"Weder-noch","2000","Sachsen","Laendlicher Raum","","","",""
"Weder-noch","2000","Sachsen-Anhalt","Staedtischer Raum","1","","",""
"Weder-noch","2000","Sachsen-Anhalt","Laendlicher Raum","1","","",""
"Weder-noch","2000","Thueringen","Staedtischer Raum","1","","",""
"Weder-noch","2000","Thueringen","Laendlicher Raum","4","","",""
"Gesetzliche KV","2001","Schleswig-Holstein","Staedtischer Raum","227","0.834572181351876","0.790736296876509","0.878408065827244"
"Gesetzliche KV","2001","Schleswig-Holstein","Laendlicher Raum","320","0.868347571771536","0.833942507762203","0.902752635780869"
"Gesetzliche KV","2001","Hamburg","Staedtischer Raum","227","0.842476854197809","0.799342431809069","0.885611276586549"
"Gesetzliche KV","2001","Hamburg","Laendlicher Raum","","","",""
"Gesetzliche KV","2001","Niedersachsen","Staedtischer Raum","779","0.881643038757974","0.860408613771674","0.902877463744273"
"Gesetzliche KV","2001","Niedersachsen","Laendlicher Raum","867","0.914357571613321","0.896692634591816","0.932022508634825"
"Gesetzliche KV","2001","Bremen","Staedtischer Raum","146","0.939879989717123","0.902697027128919","0.977062952305328"
"Gesetzliche KV","2001","Bremen","Laendlicher Raum","","","",""
"Gesetzliche KV","2001","Nordrhein-Westfalen","Staedtischer Raum","3929","0.869962879041159","0.860164034899487","0.879761723182831"
"Gesetzliche KV","2001","Nordrhein-Westfalen","Laendlicher Raum","106","0.911600221941075","0.860596436658454","0.962604007223696"
"Gesetzliche KV","2001","Hessen","Staedtischer Raum","1022","0.848298041313929","0.827821291943593","0.868774790684266"
"Gesetzliche KV","2001","Hessen","Laendlicher Raum","265","0.895976835165987","0.86154516878664","0.930408501545334"
"Gesetzliche KV","2001","Rheinland-Pfalz,Saarland","Staedtischer Raum","890","0.872566054840399","0.852152065699852","0.892980043980947"
"Gesetzliche KV","2001","Rheinland-Pfalz,Saarland","Laendlicher Raum","280","0.866488945283058","0.829680176097397","0.903297714468719"
"Gesetzliche KV","2001","Baden-Wuerttemberg","Staedtischer Raum","2074","0.875695208188974","0.862335949223359","0.88905446715459"
"Gesetzliche KV","2001","Baden-Wuerttemberg","Laendlicher Raum","215","0.811192109204918","0.763251887578566","0.85913233083127"
"Gesetzliche KV","2001","Bayern","Staedtischer Raum","1183","0.817558556215174","0.797428519336118","0.837688593094229"
"Gesetzliche KV","2001","Bayern","Laendlicher Raum","1436","0.878402519300638","0.862507386764216","0.89429765183706"
"Gesetzliche KV","2001","Saarland","Staedtischer Raum","","","",""
"Gesetzliche KV","2001","Saarland","Laendlicher Raum","","","",""
"Gesetzliche KV","2001","Berlin","Staedtischer Raum","691","0.864973312862349","0.841127026783262","0.888819598941436"
"Gesetzliche KV","2001","Berlin","Laendlicher Raum","","","",""
"Gesetzliche KV","2001","Brandenburg","Staedtischer Raum","63","0.898666997922266","0.827463980759064","0.969870015085468"
"Gesetzliche KV","2001","Brandenburg","Laendlicher Raum","843","0.949773047490401","0.935399478566305","0.964146616414496"
"Gesetzliche KV","2001","Mecklenburg-Vorpommern","Staedtischer Raum","62","0.939827465952671","0.882885309955969","0.996769621949373"
"Gesetzliche KV","2001","Mecklenburg-Vorpommern","Laendlicher Raum","411","0.924614325423313","0.900084593207761","0.949144057638865"
"Gesetzliche KV","2001","Sachsen","Staedtischer Raum","736","0.933202107619322","0.915791906792552","0.950612308446092"
"Gesetzliche KV","2001","Sachsen","Laendlicher Raum","809","0.945469067287961","0.930222452809029","0.960715681766893"
"Gesetzliche KV","2001","Sachsen-Anhalt","Staedtischer Raum","180","0.96267297376394","0.935576033610136","0.989769913917744"
"Gesetzliche KV","2001","Sachsen-Anhalt","Laendlicher Raum","782","0.965937886194445","0.953477075834257","0.978398696554633"
"Gesetzliche KV","2001","Thueringen","Staedtischer Raum","265","0.950226867740835","0.924753860774686","0.975699874706983"
"Gesetzliche KV","2001","Thueringen","Laendlicher Raum","650","0.953008120418222","0.937183641021771","0.968832599814673"
"Private KV","2001","Schleswig-Holstein","Staedtischer Raum","48","0.159860986882019","0.11662549830903","0.203096475455008"
"Private KV","2001","Schleswig-Holstein","Laendlicher Raum","46","0.11259757946067","0.0804324008054895","0.14476275811585"
"Private KV","2001","Hamburg","Staedtischer Raum","44","0.142514264068037","0.10112235769157","0.183906170444504"
"Private KV","2001","Hamburg","Laendlicher Raum","","","",""
"Private KV","2001","Niedersachsen","Staedtischer Raum","102","0.109545520164154","0.0890149796624321","0.130076060665877"
"Private KV","2001","Niedersachsen","Laendlicher Raum","88","0.0771120942689489","0.0602719696696394","0.0939522188682585"
"Private KV","2001","Bremen","Staedtischer Raum","8","","",""
"Private KV","2001","Bremen","Laendlicher Raum","","","",""
"Private KV","2001","Nordrhein-Westfalen","Staedtischer Raum","570","0.123248654742537","0.113671861077793","0.132825448407281"
"Private KV","2001","Nordrhein-Westfalen","Laendlicher Raum","11","","",""
"Private KV","2001","Hessen","Staedtischer Raum","153","0.146574181599559","0.126385739059646","0.166762624139473"
"Private KV","2001","Hessen","Laendlicher Raum","33","0.0925941277785758","0.0599024556383337","0.125285799918818"
"Private KV","2001","Rheinland-Pfalz,Saarland","Staedtischer Raum","131","0.124488170088329","0.104277476902685","0.144698863273973"
"Private KV","2001","Rheinland-Pfalz,Saarland","Laendlicher Raum","48","0.133511054716942","0.0967022855312808","0.170319823902603"
"Private KV","2001","Baden-Wuerttemberg","Staedtischer Raum","252","0.117453533308108","0.104416950127797","0.130490116488419"
"Private KV","2001","Baden-Wuerttemberg","Laendlicher Raum","39","0.18008322382996","0.1330126358831","0.227153811776821"
"Private KV","2001","Bayern","Staedtischer Raum","219","0.173706874448695","0.153959972983874","0.193453775913517"
"Private KV","2001","Bayern","Laendlicher Raum","184","0.118686172554329","0.102956472799724","0.134415872308934"
"Private KV","2001","Saarland","Staedtischer Raum","","","",""
"Private KV","2001","Saarland","Laendlicher Raum","","","",""
"Private KV","2001","Berlin","Staedtischer Raum","95","0.13114237222847","0.107588874144315","0.154695870312625"
"Private KV","2001","Berlin","Laendlicher Raum","","","",""
"Private KV","2001","Brandenburg","Staedtischer Raum","6","","",""
"Private KV","2001","Brandenburg","Laendlicher Raum","36","0.041092659304103","0.0280292442230974","0.0541560743851087"
"Private KV","2001","Mecklenburg-Vorpommern","Staedtischer Raum","5","","",""
"Private KV","2001","Mecklenburg-Vorpommern","Laendlicher Raum","28","","",""
"Private KV","2001","Sachsen","Staedtischer Raum","52","0.0640501189096685","0.0469766875745678","0.0811235502447691"
"Private KV","2001","Sachsen","Laendlicher Raum","40","0.0486918469511044","0.0342402105211278","0.063143483381081"
"Private KV","2001","Sachsen-Anhalt","Staedtischer Raum","8","","",""
"Private KV","2001","Sachsen-Anhalt","Laendlicher Raum","31","0.0334676117596909","0.0211122218435932","0.0458230016757885"
"Private KV","2001","Thueringen","Staedtischer Raum","14","","",""
"Private KV","2001","Thueringen","Laendlicher Raum","36","0.0454754103455395","0.0298959791989215","0.0610548414921576"
"Weder-noch","2001","Schleswig-Holstein","Staedtischer Raum","1","","",""
"Weder-noch","2001","Schleswig-Holstein","Laendlicher Raum","5","","",""
"Weder-noch","2001","Hamburg","Staedtischer Raum","3","","",""
"Weder-noch","2001","Hamburg","Laendlicher Raum","","","",""
"Weder-noch","2001","Niedersachsen","Staedtischer Raum","8","","",""
"Weder-noch","2001","Niedersachsen","Laendlicher Raum","9","","",""
"Weder-noch","2001","Bremen","Staedtischer Raum","3","","",""
"Weder-noch","2001","Bremen","Laendlicher Raum","","","",""
"Weder-noch","2001","Nordrhein-Westfalen","Staedtischer Raum","27","","",""
"Weder-noch","2001","Nordrhein-Westfalen","Laendlicher Raum","2","","",""
"Weder-noch","2001","Hessen","Staedtischer Raum","4","","",""
"Weder-noch","2001","Hessen","Laendlicher Raum","4","","",""
"Weder-noch","2001","Rheinland-Pfalz,Saarland","Staedtischer Raum","4","","",""
"Weder-noch","2001","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Weder-noch","2001","Baden-Wuerttemberg","Staedtischer Raum","17","","",""
"Weder-noch","2001","Baden-Wuerttemberg","Laendlicher Raum","2","","",""
"Weder-noch","2001","Bayern","Staedtischer Raum","12","","",""
"Weder-noch","2001","Bayern","Laendlicher Raum","4","","",""
"Weder-noch","2001","Saarland","Staedtischer Raum","","","",""
"Weder-noch","2001","Saarland","Laendlicher Raum","","","",""
"Weder-noch","2001","Berlin","Staedtischer Raum","3","","",""
"Weder-noch","2001","Berlin","Laendlicher Raum","","","",""
"Weder-noch","2001","Brandenburg","Staedtischer Raum","","","",""
"Weder-noch","2001","Brandenburg","Laendlicher Raum","8","","",""
"Weder-noch","2001","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Weder-noch","2001","Mecklenburg-Vorpommern","Laendlicher Raum","6","","",""
"Weder-noch","2001","Sachsen","Staedtischer Raum","2","","",""
"Weder-noch","2001","Sachsen","Laendlicher Raum","3","","",""
"Weder-noch","2001","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Weder-noch","2001","Sachsen-Anhalt","Laendlicher Raum","1","","",""
"Weder-noch","2001","Thueringen","Staedtischer Raum","1","","",""
"Weder-noch","2001","Thueringen","Laendlicher Raum","1","","",""
"Gesetzliche KV","2002","Schleswig-Holstein","Staedtischer Raum","248","0.840348934899535","0.799376229564059","0.881321640235012"
"Gesetzliche KV","2002","Schleswig-Holstein","Laendlicher Raum","340","0.858193596295042","0.824467371027764","0.89191982156232"
"Gesetzliche KV","2002","Hamburg","Staedtischer Raum","262","0.883943648052659","0.848959854426725","0.918927441678594"
"Gesetzliche KV","2002","Hamburg","Laendlicher Raum","","","",""
"Gesetzliche KV","2002","Niedersachsen","Staedtischer Raum","804","0.883769065988762","0.863505463414998","0.904032668562526"
"Gesetzliche KV","2002","Niedersachsen","Laendlicher Raum","873","0.889249436762686","0.869962094569752","0.90853677895562"
"Gesetzliche KV","2002","Bremen","Staedtischer Raum","153","0.9491314492564","0.916293824796827","0.981969073715974"
"Gesetzliche KV","2002","Bremen","Laendlicher Raum","","","",""
"Gesetzliche KV","2002","Nordrhein-Westfalen","Staedtischer Raum","3937","0.880859593311695","0.871640156075595","0.890079030547795"
"Gesetzliche KV","2002","Nordrhein-Westfalen","Laendlicher Raum","101","0.895409838800616","0.84019403044328","0.950625647157953"
"Gesetzliche KV","2002","Hessen","Staedtischer Raum","1087","0.853858969842452","0.834924134095551","0.872793805589353"
"Gesetzliche KV","2002","Hessen","Laendlicher Raum","253","0.893911779453391","0.859180120159005","0.928643438747778"
"Gesetzliche KV","2002","Rheinland-Pfalz,Saarland","Staedtischer Raum","876","0.879663694610212","0.859861406101382","0.899465983119042"
