year,migback,quintil_oecd,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,2nd Quintile,Private health insurance,0.04156,112,2835,0.03421,0.04890
2007,No migration background,3rd Quintile,Statutory health insurance,0.94318,3070,3278,0.93525,0.95110
2007,No migration background,3rd Quintile,Private health insurance,0.05682,208,3278,0.04890,0.06475
2007,No migration background,4th Quintile,Statutory health insurance,0.87282,3257,3810,0.86224,0.88340
2007,No migration background,4th Quintile,Private health insurance,0.12718,553,3810,0.11660,0.13776
2007,No migration background,5th Quintile,Statutory health insurance,0.67761,3343,5130,0.66482,0.69040
2007,No migration background,5th Quintile,Private health insurance,0.32239,1787,5130,0.30960,0.33518
2007,Direct migration background,1st Quintile,Statutory health insurance,0.99204,613,613,0.98500,0.99908
2007,Direct migration background,2nd Quintile,Statutory health insurance,0.99397,488,488,0.98709,1.00085
2007,Direct migration background,3rd Quintile,Statutory health insurance,0.95984,364,364,0.93965,0.98004
2007,Direct migration background,4th Quintile,Statutory health insurance,0.94084,298,298,0.91401,0.96767
2007,Direct migration background,5th Quintile,Statutory health insurance,0.74867,218,291,0.69874,0.79859
2007,Direct migration background,5th Quintile,Private health insurance,0.25133,73,291,0.20141,0.30126
2007,Indirect migration background,1st Quintile,Statutory health insurance,0.98235,176,176,0.96284,1.00186
2007,Indirect migration background,2nd Quintile,Statutory health insurance,0.97735,151,151,0.95353,1.00116
2007,Indirect migration background,3rd Quintile,Statutory health insurance,0.96871,157,157,0.94139,0.99603
2007,Indirect migration background,4th Quintile,Statutory health insurance,0.90672,122,122,0.85491,0.95854
2007,Indirect migration background,5th Quintile,Statutory health insurance,0.77412,98,131,0.70223,0.84600
2007,Indirect migration background,5th Quintile,Private health insurance,0.22588,33,131,0.15400,0.29777
2008,No migration background,1st Quintile,Statutory health insurance,0.96856,2108,2183,0.96123,0.97588
2008,No migration background,1st Quintile,Private health insurance,0.03144,75,2183,0.02412,0.03877
2008,No migration background,2nd Quintile,Statutory health insurance,0.96043,2694,2814,0.95322,0.96763
2008,No migration background,2nd Quintile,Private health insurance,0.03957,120,2814,0.03237,0.04678
2008,No migration background,3rd Quintile,Statutory health insurance,0.93440,3037,3272,0.92592,0.94289
2008,No migration background,3rd Quintile,Private health insurance,0.06560,235,3272,0.05711,0.07408
2008,No migration background,4th Quintile,Statutory health insurance,0.87108,2947,3461,0.85991,0.88225
2008,No migration background,4th Quintile,Private health insurance,0.12892,514,3461,0.11775,0.14009
2008,No migration background,5th Quintile,Statutory health insurance,0.69428,3221,4872,0.68135,0.70722
2008,No migration background,5th Quintile,Private health insurance,0.30572,1651,4872,0.29278,0.31865
2008,Direct migration background,1st Quintile,Statutory health insurance,0.98087,591,591,0.96981,0.99192
2008,Direct migration background,2nd Quintile,Statutory health insurance,0.99724,407,407,0.99213,1.00234
2008,Direct migration background,3rd Quintile,Statutory health insurance,0.96554,353,353,0.94648,0.98460
2008,Direct migration background,4th Quintile,Statutory health insurance,0.95568,269,269,0.93104,0.98032
2008,Direct migration background,5th Quintile,Statutory health insurance,0.71865,179,243,0.66199,0.77530
2008,Direct migration background,5th Quintile,Private health insurance,0.28135,64,243,0.22470,0.33801
2008,Indirect migration background,1st Quintile,Statutory health insurance,0.96329,186,186,0.93619,0.99039
2008,Indirect migration background,2nd Quintile,Statutory health insurance,0.98931,142,142,0.97233,1.00628
2008,Indirect migration background,3rd Quintile,Statutory health insurance,0.94969,157,157,0.91539,0.98399
2008,Indirect migration background,4th Quintile,Statutory health insurance,0.94385,111,111,0.90083,0.98687
2008,Indirect migration background,5th Quintile,Statutory health insurance,0.80013,108,108,0.72436,0.87590
2009,No migration background,1st Quintile,Statutory health insurance,0.96486,2100,2172,0.95711,0.97260
2009,No migration background,1st Quintile,Private health insurance,0.03514,72,2172,0.02740,0.04289
2009,No migration background,2nd Quintile,Statutory health insurance,0.96559,2537,2631,0.95862,0.97256
2009,No migration background,2nd Quintile,Private health insurance,0.03441,94,2631,0.02744,0.04138
2009,No migration background,3rd Quintile,Statutory health insurance,0.92954,2786,2994,0.92037,0.93871
2009,No migration background,3rd Quintile,Private health insurance,0.07046,208,2994,0.06129,0.07963
2009,No migration background,4th Quintile,Statutory health insurance,0.85771,2823,3372,0.84591,0.86950
2009,No migration background,4th Quintile,Private health insurance,0.14229,549,3372,0.13050,0.15409
2009,No migration background,5th Quintile,Statutory health insurance,0.68300,2912,4458,0.66934,0.69667
2009,No migration background,5th Quintile,Private health insurance,0.31700,1546,4458,0.30333,0.33066
2009,Direct migration background,1st Quintile,Statutory health insurance,0.99720,513,513,0.99263,1.00178
2009,Direct migration background,2nd Quintile,Statutory health insurance,0.97469,374,374,0.95875,0.99063
2009,Direct migration background,3rd Quintile,Statutory health insurance,0.98955,278,278,0.97758,1.00153
2009,Direct migration background,4th Quintile,Statutory health insurance,0.95123,250,250,0.92447,0.97798
2009,Direct migration background,5th Quintile,Statutory health insurance,0.68722,151,216,0.62525,0.74919
2009,Direct migration background,5th Quintile,Private health insurance,0.31278,65,216,0.25081,0.37475
2009,Indirect migration background,1st Quintile,Statutory health insurance,0.98813,174,174,0.97199,1.00427
2009,Indirect migration background,2nd Quintile,Statutory health insurance,0.97734,144,144,0.95295,1.00173
2009,Indirect migration background,3rd Quintile,Statutory health insurance,0.96823,118,118,0.93645,1.00001
2009,Indirect migration background,4th Quintile,Statutory health insurance,0.95452,120,120,0.91708,0.99195
2009,Indirect migration background,5th Quintile,Statutory health insurance,0.78180,100,100,0.70044,0.86316
2010,No migration background,1st Quintile,Statutory health insurance,0.96296,1880,1949,0.95457,0.97135
2010,No migration background,1st Quintile,Private health insurance,0.03704,69,1949,0.02865,0.04543
2010,No migration background,2nd Quintile,Statutory health insurance,0.96513,2440,2545,0.95800,0.97226
2010,No migration background,2nd Quintile,Private health insurance,0.03487,105,2545,0.02774,0.04200
2010,No migration background,3rd Quintile,Statutory health insurance,0.94063,2610,2803,0.93188,0.94938
2010,No migration background,3rd Quintile,Private health insurance,0.05937,193,2803,0.05062,0.06812
2010,No migration background,4th Quintile,Statutory health insurance,0.84137,2640,3155,0.82861,0.85412
2010,No migration background,4th Quintile,Private health insurance,0.15863,515,3155,0.14588,0.17139
2010,No migration background,5th Quintile,Statutory health insurance,0.68599,2601,4046,0.67168,0.70029
2010,No migration background,5th Quintile,Private health insurance,0.31401,1445,4046,0.29971,0.32832
2010,Direct migration background,1st Quintile,Statutory health insurance,0.98834,451,451,0.97843,0.99826
2010,Direct migration background,2nd Quintile,Statutory health insurance,0.99541,332,332,0.98813,1.00269
2010,Direct migration background,3rd Quintile,Statutory health insurance,0.97406,254,254,0.95448,0.99365
2010,Direct migration background,4th Quintile,Statutory health insurance,0.92727,204,204,0.89154,0.96299
2010,Direct migration background,5th Quintile,Statutory health insurance,0.66900,136,196,0.60295,0.73505
2010,Direct migration background,5th Quintile,Private health insurance,0.33100,60,196,0.26495,0.39705
2010,Indirect migration background,1st Quintile,Statutory health insurance,0.98146,160,160,0.96050,1.00243
2010,Indirect migration background,2nd Quintile,Statutory health insurance,0.95069,125,125,0.91258,0.98880
2010,Indirect migration background,3rd Quintile,Statutory health insurance,0.97558,134,134,0.94935,1.00181
2010,Indirect migration background,4th Quintile,Statutory health insurance,0.95267,88,88,0.90805,0.99729
2010,Indirect migration background,5th Quintile,Statutory health insurance,0.82150,94,94,0.74367,0.89932
2011,No migration background,1st Quintile,Statutory health insurance,0.96759,3223,3310,0.96156,0.97363
2011,No migration background,1st Quintile,Private health insurance,0.03241,87,3310,0.02637,0.03844
2011,No migration background,2nd Quintile,Statutory health insurance,0.96137,3362,3491,0.95498,0.96776
2011,No migration background,2nd Quintile,Private health insurance,0.03863,129,3491,0.03224,0.04502
2011,No migration background,3rd Quintile,Statutory health insurance,0.94108,3298,3575,0.93336,0.94880
2011,No migration background,3rd Quintile,Private health insurance,0.05892,277,3575,0.05120,0.06664
2011,No migration background,4th Quintile,Statutory health insurance,0.83003,2998,3683,0.81790,0.84216
2011,No migration background,4th Quintile,Private health insurance,0.16997,685,3683,0.15784,0.18210
2011,No migration background,5th Quintile,Statutory health insurance,0.67424,2708,4287,0.66021,0.68827
2011,No migration background,5th Quintile,Private health insurance,0.32576,1579,4287,0.31173,0.33979
2011,Direct migration background,1st Quintile,Statutory health insurance,0.99713,974,974,0.99376,1.00049
2011,Direct migration background,2nd Quintile,Statutory health insurance,0.99156,604,604,0.98426,0.99886
2011,Direct migration background,3rd Quintile,Statutory health insurance,0.91654,347,347,0.88740,0.94568
2011,Direct migration background,4th Quintile,Statutory health insurance,0.92239,257,257,0.88961,0.95516
2011,Direct migration background,5th Quintile,Statutory health insurance,0.69421,181,258,0.63788,0.75054
2011,Direct migration background,5th Quintile,Private health insurance,0.30579,77,258,0.24946,0.36212
2011,Indirect migration background,1st Quintile,Statutory health insurance,0.99346,282,282,0.98404,1.00289
2011,Indirect migration background,2nd Quintile,Statutory health insurance,0.96348,209,209,0.93799,0.98898
2011,Indirect migration background,3rd Quintile,Statutory health insurance,0.94995,165,165,0.91657,0.98332
2011,Indirect migration background,4th Quintile,Statutory health insurance,0.93679,138,138,0.89604,0.97754
2011,Indirect migration background,5th Quintile,Statutory health insurance,0.83206,128,171,0.77586,0.88825
2011,Indirect migration background,5th Quintile,Private health insurance,0.16794,43,171,0.11175,0.22414
2012,No migration background,1st Quintile,Statutory health insurance,0.96157,3833,3934,0.95557,0.96758
2012,No migration background,1st Quintile,Private health insurance,0.03843,101,3934,0.03242,0.04443
2012,No migration background,2nd Quintile,Statutory health insurance,0.95941,3833,3998,0.95329,0.96553
2012,No migration background,2nd Quintile,Private health insurance,0.04059,165,3998,0.03447,0.04671
2012,No migration background,3rd Quintile,Statutory health insurance,0.93145,3831,4175,0.92379,0.93912
2012,No migration background,3rd Quintile,Private health insurance,0.06855,344,4175,0.06088,0.07621
2012,No migration background,4th Quintile,Statutory health insurance,0.84902,3561,4288,0.83830,0.85974
2012,No migration background,4th Quintile,Private health insurance,0.15098,727,4288,0.14026,0.16170
2012,No migration background,5th Quintile,Statutory health insurance,0.66601,3027,4794,0.65265,0.67936
2012,No migration background,5th Quintile,Private health insurance,0.33399,1767,4794,0.32064,0.34735
2012,Direct migration background,1st Quintile,Statutory health insurance,0.99381,1052,1052,0.98906,0.99855
2012,Direct migration background,2nd Quintile,Statutory health insurance,0.97272,682,682,0.96049,0.98496
2012,Direct migration background,3rd Quintile,Statutory health insurance,0.96479,436,436,0.94746,0.98211
2012,Direct migration background,4th Quintile,Statutory health insurance,0.94697,314,345,0.92329,0.97066
2012,Direct migration background,4th Quintile,Private health insurance,0.05303,31,345,0.02934,0.07671
2012,Direct migration background,5th Quintile,Statutory health insurance,0.74705,223,292,0.69710,0.79699
2012,Direct migration background,5th Quintile,Private health insurance,0.25295,69,292,0.20301,0.30290
2012,Indirect migration background,1st Quintile,Statutory health insurance,0.97232,323,323,0.95440,0.99024
2012,Indirect migration background,2nd Quintile,Statutory health insurance,0.97249,241,241,0.95180,0.99318
2012,Indirect migration background,3rd Quintile,Statutory health insurance,0.98029,182,182,0.96004,1.00054
2012,Indirect migration background,4th Quintile,Statutory health insurance,0.91215,148,148,0.86639,0.95791
2012,Indirect migration background,5th Quintile,Statutory health insurance,0.79906,127,171,0.73882,0.85929
2012,Indirect migration background,5th Quintile,Private health insurance,0.20094,44,171,0.14071,0.26118
2013,No migration background,1st Quintile,Statutory health insurance,0.96990,3756,3857,0.96451,0.97529
2013,No migration background,1st Quintile,Private health insurance,0.03010,101,3857,0.02471,0.03549
2013,No migration background,2nd Quintile,Statutory health insurance,0.95483,4081,4263,0.94859,0.96106
2013,No migration background,2nd Quintile,Private health insurance,0.04517,182,4263,0.03894,0.05141
2013,No migration background,3rd Quintile,Statutory health insurance,0.93167,3856,4226,0.92406,0.93928
2013,No migration background,3rd Quintile,Private health insurance,0.06833,370,4226,0.06072,0.07594
