year,pgisced97,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,First Stage of Tertiary Education,Statutory health insurance,0.87156,1309,1537,0.85483,0.88829
2005,First Stage of Tertiary Education,Private health insurance,0.12844,228,1537,0.11171,0.14517
2005,Second Stage of Tertiary Education,Statutory health insurance,0.70700,2658,4121,0.69311,0.72090
2005,Second Stage of Tertiary Education,Private health insurance,0.29300,1463,4121,0.27910,0.30689
2006,No answer / don't know,Statutory health insurance,0.94081,303,303,0.91420,0.96743
2006,Pre-primary Level,Statutory health insurance,0.83246,287,392,0.79544,0.86948
2006,Pre-primary Level,Private health insurance,0.16754,105,392,0.13052,0.20456
2006,Primary Level,Statutory health insurance,0.97326,235,235,0.95259,0.99393
2006,Lower Secondary Level,Statutory health insurance,0.97652,2388,2463,0.97053,0.98250
2006,Lower Secondary Level,Private health insurance,0.02348,75,2463,0.01750,0.02947
2006,Upper Secondary Level,Statutory health insurance,0.92221,10016,10989,0.91720,0.92721
2006,Upper Secondary Level,Private health insurance,0.07779,973,10989,0.07279,0.08280
2006,Post-secondary Non-tertiary Level,Statutory health insurance,0.91566,1087,1208,0.89998,0.93134
2006,Post-secondary Non-tertiary Level,Private health insurance,0.08434,121,1208,0.06866,0.10002
2006,First Stage of Tertiary Education,Statutory health insurance,0.87177,1391,1631,0.85554,0.88801
2006,First Stage of Tertiary Education,Private health insurance,0.12823,240,1631,0.11199,0.14446
2006,Second Stage of Tertiary Education,Statutory health insurance,0.69295,2937,4547,0.67954,0.70636
2006,Second Stage of Tertiary Education,Private health insurance,0.30705,1610,4547,0.29364,0.32046
2007,No answer / don't know,Statutory health insurance,0.95372,304,304,0.93006,0.97737
2007,Pre-primary Level,Statutory health insurance,0.85726,264,336,0.81980,0.89472
2007,Pre-primary Level,Private health insurance,0.14274,72,336,0.10528,0.18020
2007,Primary Level,Statutory health insurance,0.96676,210,210,0.94245,0.99106
2007,Lower Secondary Level,Statutory health insurance,0.97211,2105,2180,0.96519,0.97902
2007,Lower Secondary Level,Private health insurance,0.02789,75,2180,0.02098,0.03481
2007,Upper Secondary Level,Statutory health insurance,0.92409,9337,10209,0.91896,0.92923
2007,Upper Secondary Level,Private health insurance,0.07591,872,10209,0.07077,0.08104
2007,Post-secondary Non-tertiary Level,Statutory health insurance,0.91016,1035,1155,0.89366,0.92666
2007,Post-secondary Non-tertiary Level,Private health insurance,0.08984,120,1155,0.07334,0.10634
2007,First Stage of Tertiary Education,Statutory health insurance,0.87117,1289,1514,0.85429,0.88805
2007,First Stage of Tertiary Education,Private health insurance,0.12883,225,1514,0.11195,0.14571
2007,Second Stage of Tertiary Education,Statutory health insurance,0.69513,2818,4350,0.68145,0.70882
2007,Second Stage of Tertiary Education,Private health insurance,0.30487,1532,4350,0.29118,0.31855
2008,No answer / don't know,Statutory health insurance,0.94937,308,308,0.92484,0.97389
2008,Pre-primary Level,Statutory health insurance,0.86453,284,355,0.82887,0.90018
2008,Pre-primary Level,Private health insurance,0.13547,71,355,0.09982,0.17113
2008,Primary Level,Statutory health insurance,0.95783,179,179,0.92830,0.98736
2008,Lower Secondary Level,Statutory health insurance,0.97600,1944,2007,0.96930,0.98270
2008,Lower Secondary Level,Private health insurance,0.02400,63,2007,0.01730,0.03070
2008,Upper Secondary Level,Statutory health insurance,0.92434,8882,9716,0.91908,0.92960
2008,Upper Secondary Level,Private health insurance,0.07566,834,9716,0.07040,0.08092
2008,Post-secondary Non-tertiary Level,Statutory health insurance,0.92176,984,1088,0.90580,0.93772
2008,Post-secondary Non-tertiary Level,Private health insurance,0.07824,104,1088,0.06228,0.09420
2008,First Stage of Tertiary Education,Statutory health insurance,0.86617,1191,1410,0.84839,0.88394
2008,First Stage of Tertiary Education,Private health insurance,0.13383,219,1410,0.11606,0.15161
2008,Second Stage of Tertiary Education,Statutory health insurance,0.70368,2740,4177,0.68983,0.71753
2008,Second Stage of Tertiary Education,Private health insurance,0.29632,1437,4177,0.28247,0.31017
2009,No answer / don't know,Statutory health insurance,0.94778,297,297,0.92243,0.97312
2009,Pre-primary Level,Statutory health insurance,0.84588,239,311,0.80568,0.88607
2009,Pre-primary Level,Private health insurance,0.15412,72,311,0.11393,0.19432
2009,Primary Level,Statutory health insurance,0.95897,162,162,0.92832,0.98961
2009,Lower Secondary Level,Statutory health insurance,0.97483,1736,1787,0.96757,0.98210
2009,Lower Secondary Level,Private health insurance,0.02517,51,1787,0.01790,0.03243
2009,Upper Secondary Level,Statutory health insurance,0.92195,8282,9055,0.91642,0.92747
2009,Upper Secondary Level,Private health insurance,0.07805,773,9055,0.07253,0.08358
2009,Post-secondary Non-tertiary Level,Statutory health insurance,0.91970,897,994,0.90280,0.93660
2009,Post-secondary Non-tertiary Level,Private health insurance,0.08030,97,994,0.06340,0.09720
2009,First Stage of Tertiary Education,Statutory health insurance,0.86252,1125,1327,0.84398,0.88105
2009,First Stage of Tertiary Education,Private health insurance,0.13748,202,1327,0.11895,0.15602
2009,Second Stage of Tertiary Education,Statutory health insurance,0.70475,2647,4031,0.69066,0.71883
2009,Second Stage of Tertiary Education,Private health insurance,0.29525,1384,4031,0.28117,0.30934
2010,No answer / don't know,Statutory health insurance,0.94635,297,297,0.92068,0.97202
2010,Pre-primary Level,Statutory health insurance,0.82098,334,415,0.78405,0.85791
2010,Pre-primary Level,Private health insurance,0.17902,81,415,0.14209,0.21595
2010,Primary Level,Statutory health insurance,0.95918,333,333,0.93790,0.98047
2010,Lower Secondary Level,Statutory health insurance,0.98057,2382,2441,0.97510,0.98605
2010,Lower Secondary Level,Private health insurance,0.01943,59,2441,0.01395,0.02490
2010,Upper Secondary Level,Statutory health insurance,0.92156,10833,11740,0.91669,0.92642
2010,Upper Secondary Level,Private health insurance,0.07844,907,11740,0.07358,0.08331
2010,Post-secondary Non-tertiary Level,Statutory health insurance,0.90559,1570,1707,0.89171,0.91946
2010,Post-secondary Non-tertiary Level,Private health insurance,0.09441,137,1707,0.08054,0.10829
2010,First Stage of Tertiary Education,Statutory health insurance,0.86426,1370,1609,0.84752,0.88100
2010,First Stage of Tertiary Education,Private health insurance,0.13574,239,1609,0.11900,0.15248
2010,Second Stage of Tertiary Education,Statutory health insurance,0.69777,3594,5364,0.68548,0.71006
2010,Second Stage of Tertiary Education,Private health insurance,0.30223,1770,5364,0.28994,0.31452
2011,No answer / don't know,Statutory health insurance,0.93038,525,571,0.90948,0.95127
2011,No answer / don't know,Private health insurance,0.06962,46,571,0.04873,0.09052
2011,Pre-primary Level,Statutory health insurance,0.80906,390,472,0.77357,0.84456
2011,Pre-primary Level,Private health insurance,0.19094,82,472,0.15544,0.22643
2011,Primary Level,Statutory health insurance,0.95999,398,398,0.94071,0.97927
2011,Lower Secondary Level,Statutory health insurance,0.97573,2857,2939,0.97017,0.98129
2011,Lower Secondary Level,Private health insurance,0.02427,82,2939,0.01871,0.02983
2011,Upper Secondary Level,Statutory health insurance,0.92014,12797,13876,0.91563,0.92465
2011,Upper Secondary Level,Private health insurance,0.07986,1079,13876,0.07535,0.08437
2011,Post-secondary Non-tertiary Level,Statutory health insurance,0.90573,1847,1998,0.89291,0.91854
2011,Post-secondary Non-tertiary Level,Private health insurance,0.09427,151,1998,0.08146,0.10709
2011,First Stage of Tertiary Education,Statutory health insurance,0.85987,1574,1844,0.84402,0.87572
2011,First Stage of Tertiary Education,Private health insurance,0.14013,270,1844,0.12428,0.15598
2011,Second Stage of Tertiary Education,Statutory health insurance,0.69284,4143,6198,0.68135,0.70432
2011,Second Stage of Tertiary Education,Private health insurance,0.30716,2055,6198,0.29568,0.31865
2012,No answer / don't know,Statutory health insurance,0.95486,391,391,0.93426,0.97547
2012,Pre-primary Level,Statutory health insurance,0.83834,394,470,0.80503,0.87166
2012,Pre-primary Level,Private health insurance,0.16166,76,470,0.12834,0.19497
2012,Primary Level,Statutory health insurance,0.96101,380,380,0.94152,0.98050
2012,Lower Secondary Level,Statutory health insurance,0.97094,2802,2895,0.96482,0.97706
2012,Lower Secondary Level,Private health insurance,0.02906,93,2895,0.02294,0.03518
2012,Upper Secondary Level,Statutory health insurance,0.92494,12500,13529,0.92050,0.92938
2012,Upper Secondary Level,Private health insurance,0.07506,1029,13529,0.07062,0.07950
2012,Post-secondary Non-tertiary Level,Statutory health insurance,0.90934,1809,1960,0.89662,0.92205
2012,Post-secondary Non-tertiary Level,Private health insurance,0.09066,151,1960,0.07795,0.10338
2012,First Stage of Tertiary Education,Statutory health insurance,0.84294,1525,1801,0.82613,0.85975
2012,First Stage of Tertiary Education,Private health insurance,0.15706,276,1801,0.14025,0.17387
2012,Second Stage of Tertiary Education,Statutory health insurance,0.68775,4129,6134,0.67615,0.69935
2012,Second Stage of Tertiary Education,Private health insurance,0.31225,2005,6134,0.30065,0.32385
2013,No answer / don't know,Statutory health insurance,0.93590,517,550,0.91541,0.95639
2013,No answer / don't know,Private health insurance,0.06410,33,550,0.04361,0.08459
2013,Pre-primary Level,Statutory health insurance,0.85482,562,623,0.82714,0.88251
2013,Pre-primary Level,Private health insurance,0.14518,61,623,0.11749,0.17286
2013,Primary Level,Statutory health insurance,0.95378,617,617,0.93720,0.97036
2013,Lower Secondary Level,Statutory health insurance,0.97222,3619,3702,0.96693,0.97751
2013,Lower Secondary Level,Private health insurance,0.02778,83,3702,0.02249,0.03307
2013,Upper Secondary Level,Statutory health insurance,0.92421,13179,14139,0.91985,0.92858
2013,Upper Secondary Level,Private health insurance,0.07579,960,14139,0.07142,0.08015
2013,Post-secondary Non-tertiary Level,Statutory health insurance,0.91808,2214,2358,0.90701,0.92915
2013,Post-secondary Non-tertiary Level,Private health insurance,0.08192,144,2358,0.07085,0.09299
2013,First Stage of Tertiary Education,Statutory health insurance,0.83986,1451,1721,0.82252,0.85719
2013,First Stage of Tertiary Education,Private health insurance,0.16014,270,1721,0.14281,0.17748
2013,Second Stage of Tertiary Education,Statutory health insurance,0.69078,4840,6850,0.67984,0.70173
2013,Second Stage of Tertiary Education,Private health insurance,0.30922,2010,6850,0.29827,0.32016
2014,No answer / don't know,Statutory health insurance,0.94782,577,610,0.93016,0.96548
2014,No answer / don't know,Private health insurance,0.05218,33,610,0.03452,0.06984
2014,Pre-primary Level,Statutory health insurance,0.88583,404,444,0.85621,0.91544
2014,Pre-primary Level,Private health insurance,0.11417,40,444,0.08456,0.14379
2014,Primary Level,Statutory health insurance,0.94569,492,492,0.92565,0.96574
2014,Lower Secondary Level,Statutory health insurance,0.97111,3017,3103,0.96521,0.97700
2014,Lower Secondary Level,Private health insurance,0.02889,86,3103,0.02300,0.03479
2014,Upper Secondary Level,Statutory health insurance,0.92700,11654,12513,0.92245,0.93156
2014,Upper Secondary Level,Private health insurance,0.07300,859,12513,0.06844,0.07755
2014,Post-secondary Non-tertiary Level,Statutory health insurance,0.93231,1919,2040,0.92140,0.94321
2014,Post-secondary Non-tertiary Level,Private health insurance,0.06769,121,2040,0.05679,0.07860
2014,First Stage of Tertiary Education,Statutory health insurance,0.84441,1340,1588,0.82658,0.86225
2014,First Stage of Tertiary Education,Private health insurance,0.15559,248,1588,0.13775,0.17342
2014,Second Stage of Tertiary Education,Statutory health insurance,0.69329,4390,6213,0.68182,0.70476
2014,Second Stage of Tertiary Education,Private health insurance,0.30671,1823,6213,0.29524,0.31818
2015,No answer / don't know,Statutory health insurance,0.94366,600,638,0.92575,0.96156
2015,No answer / don't know,Private health insurance,0.05634,38,638,0.03844,0.07425
2015,Pre-primary Level,Statutory health insurance,0.88357,334,375,0.85107,0.91608
2015,Pre-primary Level,Private health insurance,0.11643,41,375,0.08392,0.14893
2015,Primary Level,Statutory health insurance,0.95553,521,521,0.93781,0.97325
2015,Lower Secondary Level,Statutory health insurance,0.97059,2874,2957,0.96450,0.97668
2015,Lower Secondary Level,Private health insurance,0.02941,83,2957,0.02332,0.03550
2015,Upper Secondary Level,Statutory health insurance,0.92430,11302,12138,0.91960,0.92901
2015,Upper Secondary Level,Private health insurance,0.07570,836,12138,0.07099,0.08040
2015,Post-secondary Non-tertiary Level,Statutory health insurance,0.92100,2035,2155,0.90961,0.93239
2015,Post-secondary Non-tertiary Level,Private health insurance,0.07900,120,2155,0.06761,0.09039
2015,First Stage of Tertiary Education,Statutory health insurance,0.84430,1289,1527,0.82611,0.86250
2015,First Stage of Tertiary Education,Private health insurance,0.15570,238,1527,0.13750,0.17389
2015,Second Stage of Tertiary Education,Statutory health insurance,0.69754,4644,6402,0.68629,0.70880
2015,Second Stage of Tertiary Education,Private health insurance,0.30246,1758,6402,0.29120,0.31371
2016,No answer / don't know,Statutory health insurance,0.93912,559,595,0.91989,0.95835
2016,No answer / don't know,Private health insurance,0.06088,36,595,0.04165,0.08011
2016,Pre-primary Level,Statutory health insurance,0.85071,294,338,0.81266,0.88876
2016,Pre-primary Level,Private health insurance,0.14929,44,338,0.11124,0.18734
2016,Primary Level,Statutory health insurance,0.95591,409,409,0.93599,0.97583
2016,Lower Secondary Level,Statutory health insurance,0.96985,2515,2589,0.96326,0.97644
2016,Lower Secondary Level,Private health insurance,0.03015,74,2589,0.02356,0.03674
2016,Upper Secondary Level,Statutory health insurance,0.92717,10256,10997,0.92232,0.93203
2016,Upper Secondary Level,Private health insurance,0.07283,741,10997,0.06797,0.07768
2016,Post-secondary Non-tertiary Level,Statutory health insurance,0.94780,1922,2021,0.93810,0.95750
2016,Post-secondary Non-tertiary Level,Private health insurance,0.05220,99,2021,0.04250,0.06190
2016,First Stage of Tertiary Education,Statutory health insurance,0.84106,1189,1400,0.82190,0.86022
2016,First Stage of Tertiary Education,Private health insurance,0.15894,211,1400,0.13978,0.17810
2016,Second Stage of Tertiary Education,Statutory health insurance,0.70097,4228,5894,0.68928,0.71266
2016,Second Stage of Tertiary Education,Private health insurance,0.29903,1666,5894,0.28734,0.31072
2017,No answer / don't know,Statutory health insurance,0.95058,575,610,0.93337,0.96780
2017,No answer / don't know,Private health insurance,0.04942,35,610,0.03220,0.06663
2017,Pre-primary Level,Statutory health insurance,0.86449,354,408,0.83124,0.89774
2017,Pre-primary Level,Private health insurance,0.13551,54,408,0.10226,0.16876
2017,Primary Level,Statutory health insurance,0.96030,445,445,0.94213,0.97846
2017,Lower Secondary Level,Statutory health insurance,0.97260,2655,2737,0.96648,0.97871
2017,Lower Secondary Level,Private health insurance,0.02740,82,2737,0.02129,0.03352
2017,Upper Secondary Level,Statutory health insurance,0.92536,11209,12046,0.92067,0.93005
2017,Upper Secondary Level,Private health insurance,0.07464,837,12046,0.06995,0.07933
2017,Post-secondary Non-tertiary Level,Statutory health insurance,0.93892,2086,2208,0.92893,0.94891
2017,Post-secondary Non-tertiary Level,Private health insurance,0.06108,122,2208,0.05109,0.07107
2017,First Stage of Tertiary Education,Statutory health insurance,0.83505,1280,1524,0.81641,0.85369
2017,First Stage of Tertiary Education,Private health insurance,0.16495,244,1524,0.14631,0.18359
2017,Second Stage of Tertiary Education,Statutory health insurance,0.70859,4674,6501,0.69754,0.71964
2017,Second Stage of Tertiary Education,Private health insurance,0.29141,1827,6501,0.28036,0.30246
2018,No answer / don't know,Statutory health insurance,0.96664,608,608,0.95236,0.98093
2018,Pre-primary Level,Statutory health insurance,0.89525,307,342,0.86275,0.92775
2018,Pre-primary Level,Private health insurance,0.10475,35,342,0.07225,0.13725
2018,Primary Level,Statutory health insurance,0.97410,486,486,0.95996,0.98823
2018,Lower Secondary Level,Statutory health insurance,0.97217,2620,2697,0.96596,0.97838
2018,Lower Secondary Level,Private health insurance,0.02783,77,2697,0.02162,0.03404
2018,Upper Secondary Level,Statutory health insurance,0.92662,10742,11520,0.92186,0.93138
2018,Upper Secondary Level,Private health insurance,0.07338,778,11520,0.06862,0.07814
2018,Post-secondary Non-tertiary Level,Statutory health insurance,0.93606,2020,2127,0.92566,0.94646
2018,Post-secondary Non-tertiary Level,Private health insurance,0.06394,107,2127,0.05354,0.07434
2018,First Stage of Tertiary Education,Statutory health insurance,0.84005,1226,1444,0.82114,0.85896
2018,First Stage of Tertiary Education,Private health insurance,0.15995,218,1444,0.14104,0.17886
2018,Second Stage of Tertiary Education,Statutory health insurance,0.71729,4620,6352,0.70621,0.72836
2018,Second Stage of Tertiary Education,Private health insurance,0.28271,1732,6352,0.27164,0.29379
2019,No answer / don't know,Statutory health insurance,0.95549,526,569,0.93853,0.97245
2019,No answer / don't know,Private health insurance,0.04451,43,569,0.02755,0.06147
2019,Pre-primary Level,Statutory health insurance,0.88778,292,327,0.85352,0.92204
2019,Pre-primary Level,Private health insurance,0.11222,35,327,0.07796,0.14648
2019,Primary Level,Statutory health insurance,0.97748,380,380,0.96254,0.99242
2019,Lower Secondary Level,Statutory health insurance,0.97188,2320,2418,0.96528,0.97847
2019,Lower Secondary Level,Private health insurance,0.02812,98,2418,0.02153,0.03472
2019,Upper Secondary Level,Statutory health insurance,0.92657,10136,11133,0.92172,0.93141
2019,Upper Secondary Level,Private health insurance,0.07343,997,11133,0.06859,0.07828
2019,Post-secondary Non-tertiary Level,Statutory health insurance,0.93701,1966,2171,0.92679,0.94724
2019,Post-secondary Non-tertiary Level,Private health insurance,0.06299,205,2171,0.05276,0.07321
2019,First Stage of Tertiary Education,Statutory health insurance,0.83673,1277,1651,0.81889,0.85456
2019,First Stage of Tertiary Education,Private health insurance,0.16327,374,1651,0.14544,0.18111
2019,Second Stage of Tertiary Education,Statutory health insurance,0.71671,4782,7006,0.70615,0.72726
2019,Second Stage of Tertiary Education,Private health insurance,0.28329,2224,7006,0.27274,0.29385
2020,No answer / don't know,Statutory health insurance,0.96109,831,863,0.94818,0.97400
2020,No answer / don't know,Private health insurance,0.03891,32,863,0.02600,0.05182
2020,Pre-primary Level,Statutory health insurance,0.87675,299,347,0.84211,0.91138
2020,Pre-primary Level,Private health insurance,0.12325,48,347,0.08862,0.15789
2020,Primary Level,Statutory health insurance,0.97571,1459,1459,0.96781,0.98362
2020,Lower Secondary Level,Statutory health insurance,0.96643,2942,3025,0.96001,0.97285
2020,Lower Secondary Level,Private health insurance,0.03357,83,3025,0.02715,0.03999
2020,Upper Secondary Level,Statutory health insurance,0.93104,10315,11157,0.92634,0.93574
2020,Upper Secondary Level,Private health insurance,0.06896,842,11157,0.06426,0.07366
2020,Post-secondary Non-tertiary Level,Statutory health insurance,0.93966,2175,2339,0.93001,0.94931
2020,Post-secondary Non-tertiary Level,Private health insurance,0.06034,164,2339,0.05069,0.06999
2020,First Stage of Tertiary Education,Statutory health insurance,0.83590,1150,1455,0.81686,0.85494
2020,First Stage of Tertiary Education,Private health insurance,0.16410,305,1455,0.14506,0.18314
2020,Second Stage of Tertiary Education,Statutory health insurance,0.72112,5640,7661,0.71108,0.73117
2020,Second Stage of Tertiary Education,Private health insurance,0.27888,2021,7661,0.26883,0.28892
2022,No answer / don't know,Statutory health insurance,0.87880,2854,3176,0.86745,0.89015
2022,No answer / don't know,Private health insurance,0.12120,322,3176,0.10985,0.13255
2022,Pre-primary Level,Statutory health insurance,0.87168,256,303,0.83396,0.90940
2022,Pre-primary Level,Private health insurance,0.12832,47,303,0.09060,0.16604
2022,Primary Level,Statutory health insurance,0.93472,288,288,0.90614,0.96330
2022,Lower Secondary Level,Statutory health insurance,0.96507,1497,1560,0.95596,0.97419
2022,Lower Secondary Level,Private health insurance,0.03493,63,1560,0.02581,0.04404
2022,Upper Secondary Level,Statutory health insurance,0.91721,8101,8848,0.91147,0.92295
