year,quintil_oecd,regtyp,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,3rd Quintile,Urban regions,Statutory health insurance,0.94875,2182,2325,0.93979,0.95772
2007,3rd Quintile,Urban regions,Private health insurance,0.05125,143,2325,0.04228,0.06021
2007,3rd Quintile,Rural regions,Statutory health insurance,0.94145,1409,1498,0.92956,0.95334
2007,3rd Quintile,Rural regions,Private health insurance,0.05855,89,1498,0.04666,0.07044
2007,4th Quintile,Urban regions,Statutory health insurance,0.87838,2379,2781,0.86623,0.89053
2007,4th Quintile,Urban regions,Private health insurance,0.12162,402,2781,0.10947,0.13377
2007,4th Quintile,Rural regions,Statutory health insurance,0.88272,1298,1488,0.86637,0.89908
2007,4th Quintile,Rural regions,Private health insurance,0.11728,190,1488,0.10092,0.13363
2007,5th Quintile,Urban regions,Statutory health insurance,0.67403,2668,4123,0.65972,0.68834
2007,5th Quintile,Urban regions,Private health insurance,0.32597,1455,4123,0.31166,0.34028
2007,5th Quintile,Rural regions,Statutory health insurance,0.71503,991,1429,0.69161,0.73844
2007,5th Quintile,Rural regions,Private health insurance,0.28497,438,1429,0.26156,0.30839
2008,1st Quintile,Urban regions,Statutory health insurance,0.96889,1803,1873,0.96102,0.97675
2008,1st Quintile,Urban regions,Private health insurance,0.03111,70,1873,0.02325,0.03898
2008,1st Quintile,Rural regions,Statutory health insurance,0.97566,1082,1082,0.96647,0.98485
2008,2nd Quintile,Urban regions,Statutory health insurance,0.96705,1979,2056,0.95933,0.97477
2008,2nd Quintile,Urban regions,Private health insurance,0.03295,77,2056,0.02523,0.04067
2008,2nd Quintile,Rural regions,Statutory health insurance,0.96793,1264,1312,0.95839,0.97747
2008,2nd Quintile,Rural regions,Private health insurance,0.03207,48,1312,0.02253,0.04161
2008,3rd Quintile,Urban regions,Statutory health insurance,0.93603,2098,2275,0.92597,0.94609
2008,3rd Quintile,Urban regions,Private health insurance,0.06397,177,2275,0.05391,0.07403
2008,3rd Quintile,Rural regions,Statutory health insurance,0.94442,1449,1533,0.93295,0.95589
2008,3rd Quintile,Rural regions,Private health insurance,0.05558,84,1533,0.04411,0.06705
2008,4th Quintile,Urban regions,Statutory health insurance,0.88190,2187,2558,0.86939,0.89441
2008,4th Quintile,Urban regions,Private health insurance,0.11810,371,2558,0.10559,0.13061
2008,4th Quintile,Rural regions,Statutory health insurance,0.87836,1140,1312,0.86066,0.89605
2008,4th Quintile,Rural regions,Private health insurance,0.12164,172,1312,0.10395,0.13934
2008,5th Quintile,Urban regions,Statutory health insurance,0.69068,2579,3910,0.67619,0.70517
2008,5th Quintile,Urban regions,Private health insurance,0.30932,1331,3910,0.29483,0.32381
2008,5th Quintile,Rural regions,Statutory health insurance,0.72236,929,1343,0.69839,0.74632
2008,5th Quintile,Rural regions,Private health insurance,0.27764,414,1343,0.25368,0.30161
2009,1st Quintile,Urban regions,Statutory health insurance,0.97360,1742,1795,0.96618,0.98102
2009,1st Quintile,Urban regions,Private health insurance,0.02640,53,1795,0.01898,0.03382
2009,1st Quintile,Rural regions,Statutory health insurance,0.97360,1045,1045,0.96388,0.98333
2009,2nd Quintile,Urban regions,Statutory health insurance,0.97369,1829,1895,0.96648,0.98090
2009,2nd Quintile,Urban regions,Private health insurance,0.02631,66,1895,0.01910,0.03352
2009,2nd Quintile,Rural regions,Statutory health insurance,0.95596,1226,1263,0.94464,0.96728
2009,2nd Quintile,Rural regions,Private health insurance,0.04404,37,1263,0.03272,0.05536
2009,3rd Quintile,Urban regions,Statutory health insurance,0.93920,1880,2023,0.92878,0.94961
2009,3rd Quintile,Urban regions,Private health insurance,0.06080,143,2023,0.05039,0.07122
2009,3rd Quintile,Rural regions,Statutory health insurance,0.93484,1302,1380,0.92181,0.94786
2009,3rd Quintile,Rural regions,Private health insurance,0.06516,78,1380,0.05214,0.07819
2009,4th Quintile,Urban regions,Statutory health insurance,0.86590,2076,2450,0.85240,0.87939
2009,4th Quintile,Urban regions,Private health insurance,0.13410,374,2450,0.12061,0.14760
2009,4th Quintile,Rural regions,Statutory health insurance,0.87321,1117,1315,0.85522,0.89120
2009,4th Quintile,Rural regions,Private health insurance,0.12679,198,1315,0.10880,0.14478
2009,5th Quintile,Urban regions,Statutory health insurance,0.67745,2282,3538,0.66204,0.69285
2009,5th Quintile,Urban regions,Private health insurance,0.32255,1256,3538,0.30715,0.33796
2009,5th Quintile,Rural regions,Statutory health insurance,0.71299,881,1264,0.68804,0.73794
2009,5th Quintile,Rural regions,Private health insurance,0.28701,383,1264,0.26206,0.31196
2010,1st Quintile,Urban regions,Statutory health insurance,0.96828,1596,1654,0.95983,0.97673
2010,1st Quintile,Urban regions,Private health insurance,0.03172,58,1654,0.02327,0.04017
2010,1st Quintile,Rural regions,Statutory health insurance,0.97237,895,895,0.96163,0.98312
2010,2nd Quintile,Urban regions,Statutory health insurance,0.96945,1698,1773,0.96143,0.97746
2010,2nd Quintile,Urban regions,Private health insurance,0.03055,75,1773,0.02254,0.03857
2010,2nd Quintile,Rural regions,Statutory health insurance,0.96762,1199,1237,0.95776,0.97749
2010,2nd Quintile,Rural regions,Private health insurance,0.03238,38,1237,0.02251,0.04224
2010,3rd Quintile,Urban regions,Statutory health insurance,0.94757,1766,1893,0.93753,0.95762
2010,3rd Quintile,Urban regions,Private health insurance,0.05243,127,1893,0.04238,0.06247
2010,3rd Quintile,Rural regions,Statutory health insurance,0.94413,1232,1312,0.93170,0.95656
2010,3rd Quintile,Rural regions,Private health insurance,0.05587,80,1312,0.04344,0.06830
2010,4th Quintile,Urban regions,Statutory health insurance,0.86218,1913,2264,0.84797,0.87638
2010,4th Quintile,Urban regions,Private health insurance,0.13782,351,2264,0.12362,0.15203
2010,4th Quintile,Rural regions,Statutory health insurance,0.82915,1019,1208,0.80792,0.85039
2010,4th Quintile,Rural regions,Private health insurance,0.17085,189,1208,0.14961,0.19208
2010,5th Quintile,Urban regions,Statutory health insurance,0.68775,2126,3316,0.67198,0.70353
2010,5th Quintile,Urban regions,Private health insurance,0.31225,1190,3316,0.29647,0.32802
2010,5th Quintile,Rural regions,Statutory health insurance,0.69370,705,1047,0.66576,0.72163
2010,5th Quintile,Rural regions,Private health insurance,0.30630,342,1047,0.27837,0.33424
2011,1st Quintile,Urban regions,Statutory health insurance,0.97423,2713,2792,0.96835,0.98011
2011,1st Quintile,Urban regions,Private health insurance,0.02577,79,2792,0.01989,0.03165
2011,1st Quintile,Rural regions,Statutory health insurance,0.97735,1766,1766,0.97040,0.98429
2011,2nd Quintile,Urban regions,Statutory health insurance,0.96556,2446,2528,0.95845,0.97267
2011,2nd Quintile,Urban regions,Private health insurance,0.03444,82,2528,0.02733,0.04155
2011,2nd Quintile,Rural regions,Statutory health insurance,0.96848,1729,1788,0.96038,0.97658
2011,2nd Quintile,Rural regions,Private health insurance,0.03152,59,1788,0.02342,0.03962
2011,3rd Quintile,Urban regions,Statutory health insurance,0.94106,2311,2503,0.93184,0.95029
2011,3rd Quintile,Urban regions,Private health insurance,0.05894,192,2503,0.04971,0.06816
2011,3rd Quintile,Rural regions,Statutory health insurance,0.93473,1499,1617,0.92268,0.94677
2011,3rd Quintile,Rural regions,Private health insurance,0.06527,118,1617,0.05323,0.07732
2011,4th Quintile,Urban regions,Statutory health insurance,0.84528,2279,2783,0.83184,0.85872
2011,4th Quintile,Urban regions,Private health insurance,0.15472,504,2783,0.14128,0.16816
2011,4th Quintile,Rural regions,Statutory health insurance,0.83194,1114,1340,0.81191,0.85197
2011,4th Quintile,Rural regions,Private health insurance,0.16806,226,1340,0.14803,0.18809
2011,5th Quintile,Urban regions,Statutory health insurance,0.67339,2200,3529,0.65791,0.68886
2011,5th Quintile,Urban regions,Private health insurance,0.32661,1329,3529,0.31114,0.34209
2011,5th Quintile,Rural regions,Statutory health insurance,0.70756,817,1187,0.68167,0.73345
2011,5th Quintile,Rural regions,Private health insurance,0.29244,370,1187,0.26655,0.31833
2012,1st Quintile,Urban regions,Statutory health insurance,0.96513,3205,3286,0.95885,0.97140
2012,1st Quintile,Urban regions,Private health insurance,0.03487,81,3286,0.02860,0.04115
2012,1st Quintile,Rural regions,Statutory health insurance,0.97685,2003,2036,0.97031,0.98338
2012,1st Quintile,Rural regions,Private health insurance,0.02315,33,2036,0.01662,0.02969
2012,2nd Quintile,Urban regions,Statutory health insurance,0.95887,2824,2945,0.95169,0.96604
2012,2nd Quintile,Urban regions,Private health insurance,0.04113,121,2945,0.03396,0.04831
2012,2nd Quintile,Rural regions,Statutory health insurance,0.96940,1932,1997,0.96184,0.97695
2012,2nd Quintile,Rural regions,Private health insurance,0.03060,65,1997,0.02305,0.03816
2012,3rd Quintile,Urban regions,Statutory health insurance,0.93784,2616,2869,0.92900,0.94667
2012,3rd Quintile,Urban regions,Private health insurance,0.06216,253,2869,0.05333,0.07100
2012,3rd Quintile,Rural regions,Statutory health insurance,0.93756,1833,1955,0.92684,0.94829
2012,3rd Quintile,Rural regions,Private health insurance,0.06244,122,1955,0.05171,0.07316
2012,4th Quintile,Urban regions,Statutory health insurance,0.85801,2570,3088,0.84569,0.87032
2012,4th Quintile,Urban regions,Private health insurance,0.14199,518,3088,0.12968,0.15431
2012,4th Quintile,Rural regions,Statutory health insurance,0.86294,1453,1715,0.84666,0.87922
2012,4th Quintile,Rural regions,Private health insurance,0.13706,262,1715,0.12078,0.15334
2012,5th Quintile,Urban regions,Statutory health insurance,0.66649,2424,3860,0.65162,0.68137
2012,5th Quintile,Urban regions,Private health insurance,0.33351,1436,3860,0.31863,0.34838
2012,5th Quintile,Rural regions,Statutory health insurance,0.71139,953,1397,0.68762,0.73516
2012,5th Quintile,Rural regions,Private health insurance,0.28861,444,1397,0.26484,0.31238
2013,1st Quintile,Urban regions,Statutory health insurance,0.96865,3017,3099,0.96252,0.97479
2013,1st Quintile,Urban regions,Private health insurance,0.03135,82,3099,0.02521,0.03748
2013,1st Quintile,Rural regions,Statutory health insurance,0.98033,2033,2033,0.97429,0.98637
2013,2nd Quintile,Urban regions,Statutory health insurance,0.95772,2943,3064,0.95059,0.96484
2013,2nd Quintile,Urban regions,Private health insurance,0.04228,121,3064,0.03516,0.04941
2013,2nd Quintile,Rural regions,Statutory health insurance,0.96230,2098,2176,0.95430,0.97031
2013,2nd Quintile,Rural regions,Private health insurance,0.03770,78,2176,0.02969,0.04570
2013,3rd Quintile,Urban regions,Statutory health insurance,0.93155,2685,2950,0.92243,0.94066
2013,3rd Quintile,Urban regions,Private health insurance,0.06845,265,2950,0.05934,0.07757
2013,3rd Quintile,Rural regions,Statutory health insurance,0.94437,1809,1945,0.93418,0.95456
2013,3rd Quintile,Rural regions,Private health insurance,0.05563,136,1945,0.04544,0.06582
2013,4th Quintile,Urban regions,Statutory health insurance,0.84335,2581,3074,0.83050,0.85620
2013,4th Quintile,Urban regions,Private health insurance,0.15665,493,3074,0.14380,0.16950
2013,4th Quintile,Rural regions,Statutory health insurance,0.84488,1495,1775,0.82804,0.86173
2013,4th Quintile,Rural regions,Private health insurance,0.15512,280,1775,0.13827,0.17196
2013,5th Quintile,Urban regions,Statutory health insurance,0.66666,2659,4124,0.65227,0.68105
2013,5th Quintile,Urban regions,Private health insurance,0.33334,1465,4124,0.31895,0.34773
2013,5th Quintile,Rural regions,Statutory health insurance,0.69804,940,1377,0.67378,0.72229
2013,5th Quintile,Rural regions,Private health insurance,0.30196,437,1377,0.27771,0.32622
2014,1st Quintile,Urban regions,Statutory health insurance,0.97583,3617,3698,0.97088,0.98078
2014,1st Quintile,Urban regions,Private health insurance,0.02417,81,3698,0.01922,0.02912
2014,1st Quintile,Rural regions,Statutory health insurance,0.97410,2079,2112,0.96733,0.98088
2014,1st Quintile,Rural regions,Private health insurance,0.02590,33,2112,0.01912,0.03267
2014,2nd Quintile,Urban regions,Statutory health insurance,0.95996,3250,3374,0.95335,0.96658
2014,2nd Quintile,Urban regions,Private health insurance,0.04004,124,3374,0.03342,0.04665
2014,2nd Quintile,Rural regions,Statutory health insurance,0.96864,2069,2130,0.96123,0.97604
2014,2nd Quintile,Rural regions,Private health insurance,0.03136,61,2130,0.02396,0.03877
2014,3rd Quintile,Urban regions,Statutory health insurance,0.92988,2961,3176,0.92100,0.93876
2014,3rd Quintile,Urban regions,Private health insurance,0.07012,215,3176,0.06124,0.07900
2014,3rd Quintile,Rural regions,Statutory health insurance,0.92919,1824,1974,0.91787,0.94051
2014,3rd Quintile,Rural regions,Private health insurance,0.07081,150,1974,0.05949,0.08213
2014,4th Quintile,Urban regions,Statutory health insurance,0.84981,2837,3344,0.83769,0.86192
2014,4th Quintile,Urban regions,Private health insurance,0.15019,507,3344,0.13808,0.16231
2014,4th Quintile,Rural regions,Statutory health insurance,0.87422,1558,1803,0.85891,0.88953
2014,4th Quintile,Rural regions,Private health insurance,0.12578,245,1803,0.11047,0.14109
2014,5th Quintile,Urban regions,Statutory health insurance,0.68540,2655,4018,0.67104,0.69976
2014,5th Quintile,Urban regions,Private health insurance,0.31460,1363,4018,0.30024,0.32896
2014,5th Quintile,Rural regions,Statutory health insurance,0.68079,936,1377,0.65616,0.70542
2014,5th Quintile,Rural regions,Private health insurance,0.31921,441,1377,0.29458,0.34384
2015,1st Quintile,Urban regions,Statutory health insurance,0.96393,3146,3229,0.95750,0.97036
2015,1st Quintile,Urban regions,Private health insurance,0.03607,83,3229,0.02964,0.04250
2015,1st Quintile,Rural regions,Statutory health insurance,0.97439,1855,1888,0.96726,0.98152
2015,1st Quintile,Rural regions,Private health insurance,0.02561,33,1888,0.01848,0.03274
2015,2nd Quintile,Urban regions,Statutory health insurance,0.95540,3027,3150,0.94819,0.96261
2015,2nd Quintile,Urban regions,Private health insurance,0.04460,123,3150,0.03739,0.05181
2015,2nd Quintile,Rural regions,Statutory health insurance,0.97134,2046,2109,0.96421,0.97846
