year,age_gr,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,46-65 y.,North Rhine-Westphalia,White-collar worker,0.17745,139,854,0.15181,0.20309
1984,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.23114,160,854,0.20285,0.25943
1984,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.23093,212,854,0.20265,0.25921
1984,46-65 y.,Hesse,Blue-collar worker,0.21167,122,346,0.16856,0.25477
1984,46-65 y.,Hesse,White-collar worker,0.22698,75,346,0.18278,0.27118
1984,46-65 y.,Hesse,Not employed: Pensioner,0.25063,78,346,0.20490,0.29636
1984,46-65 y.,Hesse,Not employed: no further information,0.17115,71,346,0.13140,0.21089
1984,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.21769,78,245,0.16591,0.26947
1984,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.14524,37,245,0.10103,0.18945
1984,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.21073,54,245,0.15956,0.26191
1984,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.27608,76,245,0.21999,0.33218
1984,46-65 y.,Baden-Wuerttemberg,Self-employed,0.08289,39,610,0.06099,0.10478
1984,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.28438,258,610,0.24855,0.32021
1984,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.22747,109,610,0.19418,0.26076
1984,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.18046,86,610,0.14991,0.21100
1984,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.17726,118,610,0.14693,0.20759
1984,46-65 y.,Bavaria,Self-employed,0.09359,50,564,0.06953,0.11765
1984,46-65 y.,Bavaria,Blue-collar worker,0.21160,174,564,0.17786,0.24534
1984,46-65 y.,Bavaria,White-collar worker,0.20708,115,564,0.17361,0.24055
1984,46-65 y.,Bavaria,Not employed: Pensioner,0.18847,97,564,0.15617,0.22078
1984,46-65 y.,Bavaria,Not employed: no further information,0.21919,128,564,0.18502,0.25337
1984,46-65 y.,Berlin,Blue-collar worker,0.26162,41,41,0.12541,0.39783
1984,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.89364,38,38,0.79429,0.99298
1984,66 and older,Hamburg,Not employed: Pensioner,0.97877,45,45,0.93618,1.02136
1984,66 and older,Lower Saxony,Not employed: Pensioner,0.90616,136,136,0.85696,0.95535
1984,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.86937,239,239,0.82656,0.91219
1984,66 and older,Hesse,Not employed: Pensioner,0.88651,90,90,0.82061,0.95241
1984,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.86578,95,95,0.79687,0.93470
1984,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.91657,192,192,0.87736,0.95579
1984,66 and older,Bavaria,Not employed: Pensioner,0.86516,200,200,0.81771,0.91262
1984,66 and older,Berlin,Not employed: Pensioner,0.94126,44,44,0.87097,1.01154
1985,17-29 y.,Lower Saxony,Blue-collar worker,0.15490,48,230,0.10804,0.20176
1985,17-29 y.,Lower Saxony,White-collar worker,0.15052,42,230,0.10421,0.19684
1985,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.48879,140,230,0.42405,0.55354
1985,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.19900,201,808,0.17145,0.22654
1985,17-29 y.,North Rhine-Westphalia,White-collar worker,0.19077,135,808,0.16366,0.21788
1985,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.39668,324,808,0.36293,0.43043
1985,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05983,52,808,0.04346,0.07619
1985,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.08235,96,808,0.06339,0.10132
1985,17-29 y.,Hesse,Blue-collar worker,0.20017,88,292,0.15420,0.24615
1985,17-29 y.,Hesse,White-collar worker,0.21473,56,292,0.16755,0.26191
1985,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.38619,106,292,0.33025,0.44213
1985,17-29 y.,Hesse,Not employed: no further information,0.07876,42,292,0.04781,0.10971
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.28584,71,181,0.21983,0.35184
1985,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.19328,40,181,0.13560,0.25097
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.28857,70,181,0.22238,0.35476
1985,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.27240,206,551,0.23520,0.30961
1985,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.20191,93,551,0.16836,0.23545
1985,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.34607,188,551,0.30632,0.38583
1985,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.07169,64,551,0.05013,0.09325
1985,17-29 y.,Bavaria,Blue-collar worker,0.24901,137,452,0.20909,0.28892
1985,17-29 y.,Bavaria,White-collar worker,0.23774,116,452,0.19845,0.27702
1985,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.31121,157,452,0.26848,0.35394
1985,17-29 y.,Bavaria,Not employed: no further information,0.05857,42,452,0.03690,0.08024
1985,30-45 y.,Schleswig-Holstein,Blue-collar worker,0.24184,35,80,0.14742,0.33627
1985,30-45 y.,Schleswig-Holstein,White-collar worker,0.37279,45,80,0.26616,0.47942
1985,30-45 y.,Hamburg,White-collar worker,0.55766,43,43,0.40746,0.70787
1985,30-45 y.,Lower Saxony,Self-employed,0.10066,34,325,0.06790,0.13342
1985,30-45 y.,Lower Saxony,Blue-collar worker,0.20704,87,325,0.16292,0.25116
1985,30-45 y.,Lower Saxony,Civil servant,0.10331,31,325,0.07017,0.13646
1985,30-45 y.,Lower Saxony,White-collar worker,0.34385,106,325,0.29213,0.39558
1985,30-45 y.,Lower Saxony,Not employed: no further information,0.17131,67,325,0.13029,0.21234
1985,30-45 y.,North Rhine-Westphalia,Self-employed,0.05218,51,973,0.03820,0.06616
1985,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.24859,311,973,0.22142,0.27576
1985,30-45 y.,North Rhine-Westphalia,Civil servant,0.09286,73,973,0.07462,0.11111
1985,30-45 y.,North Rhine-Westphalia,White-collar worker,0.32569,258,973,0.29622,0.35515
1985,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.04813,48,973,0.03467,0.06159
1985,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.20805,232,973,0.18253,0.23357
1985,30-45 y.,Hesse,Blue-collar worker,0.29483,128,273,0.24064,0.34902
1985,30-45 y.,Hesse,White-collar worker,0.33113,85,273,0.27520,0.38706
1985,30-45 y.,Hesse,Not employed: no further information,0.15265,60,273,0.10991,0.19539
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.25990,57,138,0.18646,0.33335
1985,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.28883,41,138,0.21294,0.36473
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.23795,40,138,0.16665,0.30926
1985,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.31035,278,577,0.27257,0.34813
1985,30-45 y.,Baden-Wuerttemberg,Civil servant,0.09252,42,577,0.06885,0.11618
1985,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.29092,130,577,0.25383,0.32801
1985,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.18938,127,577,0.15738,0.22137
1985,30-45 y.,Bavaria,Self-employed,0.09408,49,577,0.07024,0.11793
1985,30-45 y.,Bavaria,Blue-collar worker,0.23437,197,577,0.19978,0.26897
1985,30-45 y.,Bavaria,Civil servant,0.07173,37,577,0.05065,0.09280
1985,30-45 y.,Bavaria,White-collar worker,0.36054,183,577,0.32133,0.39976
1985,30-45 y.,Bavaria,Not employed: no further information,0.18319,111,577,0.15160,0.21478
1985,30-45 y.,Berlin,Blue-collar worker,0.23448,41,83,0.14278,0.32618
1985,30-45 y.,Berlin,White-collar worker,0.43997,42,83,0.33253,0.54741
1985,46-65 y.,Lower Saxony,Blue-collar worker,0.21060,77,272,0.16206,0.25915
1985,46-65 y.,Lower Saxony,White-collar worker,0.19817,63,272,0.15071,0.24563
1985,46-65 y.,Lower Saxony,Not employed: Pensioner,0.24476,70,272,0.19357,0.29595
1985,46-65 y.,Lower Saxony,Not employed: no further information,0.18044,62,272,0.13466,0.22623
1985,46-65 y.,North Rhine-Westphalia,Self-employed,0.06727,54,859,0.05051,0.08403
1985,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.20398,245,859,0.17702,0.23095
1985,46-65 y.,North Rhine-Westphalia,Civil servant,0.04386,31,859,0.03016,0.05756
1985,46-65 y.,North Rhine-Westphalia,White-collar worker,0.19277,149,859,0.16638,0.21917
1985,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.23197,151,859,0.20373,0.26021
1985,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.04278,41,859,0.02924,0.05632
1985,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.21604,188,859,0.18850,0.24358
1985,46-65 y.,Hesse,Blue-collar worker,0.19897,103,314,0.15475,0.24320
1985,46-65 y.,Hesse,White-collar worker,0.22347,73,314,0.17732,0.26962
1985,46-65 y.,Hesse,Not employed: Pensioner,0.26832,77,314,0.21923,0.31741
1985,46-65 y.,Hesse,Not employed: no further information,0.15533,61,314,0.11520,0.19546
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.23951,75,195,0.17946,0.29957
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.20442,50,195,0.14767,0.26117
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.26965,70,195,0.20720,0.33210
1985,46-65 y.,Baden-Wuerttemberg,Self-employed,0.10483,49,569,0.07963,0.13002
1985,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.27616,234,569,0.23939,0.31293
1985,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.24942,109,569,0.21384,0.28500
1985,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.17630,78,569,0.14496,0.20764
1985,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.14360,99,569,0.11476,0.17245
1985,46-65 y.,Bavaria,Self-employed,0.11277,58,513,0.08537,0.14017
1985,46-65 y.,Bavaria,Blue-collar worker,0.19922,150,513,0.16462,0.23381
1985,46-65 y.,Bavaria,White-collar worker,0.19501,103,513,0.16069,0.22933
1985,46-65 y.,Bavaria,Not employed: Pensioner,0.21540,100,513,0.17979,0.25101
1985,46-65 y.,Bavaria,Not employed: no further information,0.18689,102,513,0.15312,0.22065
1985,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.94424,36,36,0.86822,1.02026
1985,66 and older,Hamburg,Not employed: Pensioner,0.97513,43,43,0.92802,1.02223
1985,66 and older,Lower Saxony,Not employed: Pensioner,0.92828,116,116,0.88112,0.97544
1985,66 and older,Bremen,Not employed: Pensioner,0.93469,31,31,0.84628,1.02310
1985,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.89843,217,217,0.85815,0.93872
1985,66 and older,Hesse,Not employed: Pensioner,0.89198,83,83,0.82480,0.95917
1985,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.91271,87,87,0.85306,0.97237
1985,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.90002,157,157,0.85295,0.94709
1985,66 and older,Bavaria,Not employed: Pensioner,0.87908,179,179,0.83118,0.92698
1985,66 and older,Berlin,Not employed: Pensioner,0.95076,36,36,0.87908,1.02244
1986,17-29 y.,Lower Saxony,Blue-collar worker,0.16695,62,250,0.12063,0.21327
1986,17-29 y.,Lower Saxony,White-collar worker,0.15794,46,250,0.11264,0.20324
1986,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.44334,142,250,0.38164,0.50505
1986,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.19540,193,764,0.16726,0.22353
1986,17-29 y.,North Rhine-Westphalia,White-collar worker,0.17743,119,764,0.15032,0.20454
1986,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.39527,321,764,0.36058,0.42996
1986,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05482,53,764,0.03866,0.07097
1986,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.07768,78,764,0.05868,0.09667
1986,17-29 y.,Hesse,Blue-collar worker,0.21853,84,278,0.16986,0.26720
1986,17-29 y.,Hesse,White-collar worker,0.23438,56,278,0.18450,0.28427
1986,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.39608,106,278,0.33848,0.45368
1986,17-29 y.,Hesse,Not employed: no further information,0.05823,32,278,0.03065,0.08581
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.27307,67,184,0.20851,0.33762
1986,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.21984,47,184,0.15984,0.27985
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.28758,70,184,0.22200,0.35316
1986,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.29782,214,554,0.25971,0.33594
1986,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.20122,95,554,0.16780,0.23463
1986,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.30848,187,554,0.26999,0.34698
1986,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.07224,58,554,0.05066,0.09382
1986,17-29 y.,Bavaria,Blue-collar worker,0.23888,122,425,0.19829,0.27947
1986,17-29 y.,Bavaria,White-collar worker,0.25850,115,425,0.21683,0.30017
1986,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.30497,155,425,0.26115,0.34880
1986,17-29 y.,Bavaria,Not employed: no further information,0.04962,33,425,0.02895,0.07029
1986,30-45 y.,Schleswig-Holstein,Blue-collar worker,0.24273,34,67,0.13929,0.34617
1986,30-45 y.,Schleswig-Holstein,White-collar worker,0.34316,33,67,0.22862,0.45770
1986,30-45 y.,Hamburg,White-collar worker,0.52842,38,38,0.36757,0.68927
1986,30-45 y.,Lower Saxony,Self-employed,0.10839,32,278,0.07178,0.14499
1986,30-45 y.,Lower Saxony,Blue-collar worker,0.23918,88,278,0.18895,0.28942
1986,30-45 y.,Lower Saxony,White-collar worker,0.32687,96,278,0.27163,0.38211
1986,30-45 y.,Lower Saxony,Not employed: no further information,0.17378,62,278,0.12915,0.21840
1986,30-45 y.,North Rhine-Westphalia,Self-employed,0.05153,52,914,0.03719,0.06587
1986,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.23698,273,914,0.20939,0.26456
1986,30-45 y.,North Rhine-Westphalia,Civil servant,0.08810,69,914,0.06971,0.10648
1986,30-45 y.,North Rhine-Westphalia,White-collar worker,0.32266,243,914,0.29233,0.35298
1986,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05918,51,914,0.04388,0.07449
1986,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.21436,226,914,0.18774,0.24098
1986,30-45 y.,Hesse,Blue-collar worker,0.25529,111,257,0.20188,0.30870
1986,30-45 y.,Hesse,White-collar worker,0.35279,86,257,0.29426,0.41133
1986,30-45 y.,Hesse,Not employed: no further information,0.16103,60,257,0.11601,0.20606
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.28739,61,150,0.21472,0.36005
1986,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.27282,43,150,0.20130,0.34434
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.25503,46,150,0.18505,0.32502
1986,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.28600,257,543,0.24795,0.32404
1986,30-45 y.,Baden-Wuerttemberg,Civil servant,0.09332,37,543,0.06883,0.11781
1986,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.29970,127,543,0.26113,0.33827
1986,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.20300,122,543,0.16913,0.23686
1986,30-45 y.,Bavaria,Self-employed,0.09179,43,535,0.06730,0.11628
1986,30-45 y.,Bavaria,Blue-collar worker,0.24765,183,535,0.21104,0.28427
1986,30-45 y.,Bavaria,Civil servant,0.08782,44,535,0.06381,0.11182
1986,30-45 y.,Bavaria,White-collar worker,0.35325,167,535,0.31271,0.39379
1986,30-45 y.,Bavaria,Not employed: no further information,0.16607,98,535,0.13451,0.19764
1986,30-45 y.,Berlin,Blue-collar worker,0.25948,38,69,0.15529,0.36367
1986,30-45 y.,Berlin,White-collar worker,0.36803,31,69,0.25341,0.48266
1986,46-65 y.,Lower Saxony,Blue-collar worker,0.19876,74,270,0.15107,0.24645
1986,46-65 y.,Lower Saxony,White-collar worker,0.18401,62,270,0.13771,0.23032
1986,46-65 y.,Lower Saxony,Not employed: Pensioner,0.23722,68,270,0.18639,0.28806
1986,46-65 y.,Lower Saxony,Not employed: no further information,0.19295,66,270,0.14580,0.24011
1986,46-65 y.,North Rhine-Westphalia,Self-employed,0.06783,56,855,0.05097,0.08470
1986,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.20895,255,855,0.18168,0.23622
1986,46-65 y.,North Rhine-Westphalia,Civil servant,0.04325,32,855,0.02961,0.05689
1986,46-65 y.,North Rhine-Westphalia,White-collar worker,0.18177,135,855,0.15590,0.20763
1986,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.23001,145,855,0.20178,0.25824
1986,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.04492,42,855,0.03103,0.05882
1986,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.22129,190,855,0.19345,0.24914
1986,46-65 y.,Hesse,Blue-collar worker,0.19772,92,281,0.15107,0.24437
1986,46-65 y.,Hesse,White-collar worker,0.25919,74,281,0.20786,0.31052
1986,46-65 y.,Hesse,Not employed: Pensioner,0.26949,66,281,0.21752,0.32146
1986,46-65 y.,Hesse,Not employed: no further information,0.13193,49,281,0.09229,0.17157
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.24585,75,223,0.18921,0.30250
1986,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.13334,31,223,0.08862,0.17805
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.21909,51,223,0.16468,0.27350
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.25860,66,223,0.20100,0.31620
1986,46-65 y.,Baden-Wuerttemberg,Self-employed,0.08864,44,571,0.06530,0.11197
1986,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.29339,247,571,0.25601,0.33077
1986,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.24844,108,571,0.21296,0.28391
1986,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.17234,80,571,0.14133,0.20334
1986,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.13898,92,571,0.11058,0.16738
1986,46-65 y.,Bavaria,Self-employed,0.12553,60,483,0.09595,0.15511
1986,46-65 y.,Bavaria,Blue-collar worker,0.19002,137,483,0.15499,0.22504
1986,46-65 y.,Bavaria,White-collar worker,0.19018,99,483,0.15514,0.22521
1986,46-65 y.,Bavaria,Not employed: Pensioner,0.21303,87,483,0.17648,0.24959
1986,46-65 y.,Bavaria,Not employed: no further information,0.19439,100,483,0.15906,0.22972
1986,46-65 y.,Berlin,Blue-collar worker,0.20996,32,65,0.11017,0.30974
1986,46-65 y.,Berlin,White-collar worker,0.34974,33,65,0.23290,0.46658
1986,66 and older,Hamburg,Not employed: Pensioner,0.99575,40,40,0.97532,1.01617
1986,66 and older,Lower Saxony,Not employed: Pensioner,0.92105,110,110,0.87043,0.97167
1986,66 and older,Bremen,Not employed: Pensioner,0.93716,31,31,0.85032,1.02400
1986,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.90554,209,209,0.86580,0.94529
1986,66 and older,Hesse,Not employed: Pensioner,0.89364,81,81,0.82608,0.96120
1986,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.91834,87,87,0.86046,0.97622
1986,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.94810,147,147,0.91212,0.98408
1986,66 and older,Bavaria,Not employed: Pensioner,0.89522,167,167,0.84863,0.94181
1986,66 and older,Berlin,Not employed: Pensioner,0.94748,34,34,0.87137,1.02359
1987,17-29 y.,Lower Saxony,Blue-collar worker,0.14057,55,247,0.09713,0.18400
1987,17-29 y.,Lower Saxony,White-collar worker,0.20289,58,247,0.15263,0.25314
1987,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.40195,134,247,0.34068,0.46322
1987,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.21362,187,755,0.18437,0.24288
1987,17-29 y.,North Rhine-Westphalia,White-collar worker,0.20898,131,755,0.17996,0.23800
1987,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.36777,316,755,0.33336,0.40219
1987,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05268,47,755,0.03673,0.06862
1987,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.07001,74,755,0.05179,0.08822
1987,17-29 y.,Hesse,Blue-collar worker,0.26334,96,283,0.21193,0.31475
1987,17-29 y.,Hesse,White-collar worker,0.20053,44,283,0.15380,0.24726
