year,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,male,Apprentice/ Trainee/ Intern,0.08004,606,5164,0.07264,0.08744
1987,male,Not employed: Pensioner,0.15555,637,5164,0.14566,0.16544
1987,male,Not employed: Military/Community Service,0.01023,53,5164,0.00749,0.01298
1987,male,Not employed: registered unemployed,0.03325,249,5164,0.02836,0.03814
1987,male,Not employed: no further information,0.00762,64,5164,0.00525,0.00999
1987,female,Self-employed,0.03145,201,5266,0.02673,0.03616
1987,female,Blue-collar worker,0.09479,865,5266,0.08688,0.10271
1987,female,Civil servant,0.01580,92,5266,0.01243,0.01917
1987,female,White-collar worker,0.18230,1083,5266,0.17187,0.19273
1987,female,Apprentice/ Trainee/ Intern,0.06147,477,5266,0.05499,0.06796
1987,female,Not employed: Pensioner,0.22729,858,5266,0.21597,0.23861
1987,female,Not employed: registered unemployed,0.02864,222,5266,0.02414,0.03315
1987,female,Not employed: no further information,0.20226,1468,5266,0.19141,0.21312
1988,male,Self-employed,0.05663,313,4922,0.05018,0.06309
1988,male,Blue-collar worker,0.23638,1831,4922,0.22451,0.24825
1988,male,Civil servant,0.06321,323,4922,0.05641,0.07001
1988,male,White-collar worker,0.17673,899,4922,0.16607,0.18738
1988,male,Apprentice/ Trainee/ Intern,0.08007,550,4922,0.07249,0.08765
1988,male,Not employed: Pensioner,0.15678,631,4922,0.14662,0.16693
1988,male,Not employed: Military/Community Service,0.01035,54,4922,0.00752,0.01318
1988,male,Not employed: registered unemployed,0.03443,246,4922,0.02934,0.03952
1988,male,Not employed: no further information,0.00921,75,4922,0.00654,0.01187
1988,female,Self-employed,0.03134,188,5029,0.02652,0.03615
1988,female,Blue-collar worker,0.09118,824,5029,0.08322,0.09914
1988,female,Civil servant,0.01684,87,5029,0.01328,0.02040
1988,female,White-collar worker,0.19005,1050,5029,0.17921,0.20090
1988,female,Apprentice/ Trainee/ Intern,0.05866,443,5029,0.05216,0.06515
1988,female,Not employed: Pensioner,0.22883,826,5029,0.21722,0.24045
1988,female,Not employed: registered unemployed,0.02977,211,5029,0.02507,0.03447
1988,female,Not employed: no further information,0.19575,1400,5029,0.18478,0.20671
1989,male,Self-employed,0.05328,284,4750,0.04689,0.05967
1989,male,Blue-collar worker,0.23553,1784,4750,0.22346,0.24760
1989,male,Civil servant,0.06069,301,4750,0.05390,0.06748
1989,male,White-collar worker,0.18646,926,4750,0.17539,0.19754
1989,male,Apprentice/ Trainee/ Intern,0.08506,522,4750,0.07713,0.09300
1989,male,Not employed: Pensioner,0.15578,608,4750,0.14546,0.16609
1989,male,Not employed: Military/Community Service,0.00805,47,4750,0.00551,0.01059
1989,male,Not employed: registered unemployed,0.02526,172,4750,0.02080,0.02973
1989,male,Not employed: no further information,0.01380,106,4750,0.01048,0.01712
1989,female,Self-employed,0.02899,175,4891,0.02429,0.03369
1989,female,Blue-collar worker,0.09120,809,4891,0.08313,0.09927
1989,female,Civil servant,0.01704,83,4891,0.01341,0.02067
1989,female,White-collar worker,0.20194,1093,4891,0.19069,0.21319
1989,female,Apprentice/ Trainee/ Intern,0.05554,404,4891,0.04912,0.06196
1989,female,Not employed: Pensioner,0.23435,834,4891,0.22248,0.24623
1989,female,Not employed: registered unemployed,0.02319,152,4891,0.01897,0.02741
1989,female,Not employed: no further information,0.19239,1341,4891,0.18134,0.20343
1990,male,Self-employed,0.05020,362,6744,0.04499,0.05541
1990,male,Blue-collar worker,0.26484,2806,6744,0.25431,0.27537
1990,male,Civil servant,0.04857,289,6744,0.04344,0.05370
1990,male,White-collar worker,0.18741,1463,6744,0.17809,0.19672
1990,male,Apprentice/ Trainee/ Intern,0.07428,628,6744,0.06802,0.08054
1990,male,Not employed: Pensioner,0.14265,830,6744,0.13430,0.15099
1990,male,Not employed: Military/Community Service,0.00935,77,6744,0.00705,0.01164
1990,male,Not employed: registered unemployed,0.02026,173,6744,0.01690,0.02363
1990,male,Not employed: no further information,0.01238,116,6744,0.00974,0.01501
1990,female,Self-employed,0.02424,203,7092,0.02066,0.02782
1990,female,Blue-collar worker,0.10697,1295,7092,0.09978,0.11417
1990,female,Civil servant,0.01461,88,7092,0.01182,0.01740
1990,female,White-collar worker,0.23079,2133,7092,0.22098,0.24059
1990,female,Apprentice/ Trainee/ Intern,0.05076,507,7092,0.04565,0.05586
1990,female,Not employed: Pensioner,0.22676,1284,7092,0.21701,0.23650
1990,female,Not employed: registered unemployed,0.01650,143,7092,0.01353,0.01946
1990,female,Not employed: no further information,0.15932,1439,7092,0.15080,0.16783
1991,male,Self-employed,0.05335,401,6619,0.04793,0.05876
1991,male,Blue-collar worker,0.25411,2611,6619,0.24362,0.26460
1991,male,Civil servant,0.04971,315,6619,0.04447,0.05494
1991,male,White-collar worker,0.18438,1362,6619,0.17503,0.19372
1991,male,Apprentice/ Trainee/ Intern,0.06858,617,6619,0.06249,0.07467
1991,male,Not employed: Pensioner,0.15253,873,6619,0.14387,0.16119
1991,male,Not employed: Military/Community Service,0.00783,62,6619,0.00570,0.00995
1991,male,Not employed: registered unemployed,0.03013,295,6619,0.02601,0.03424
1991,male,Not employed: no further information,0.00900,83,6619,0.00672,0.01127
1991,female,Self-employed,0.02509,205,6938,0.02141,0.02877
1991,female,Blue-collar worker,0.10400,1189,6938,0.09682,0.11118
1991,female,Civil servant,0.01477,96,6938,0.01193,0.01761
1991,female,White-collar worker,0.22417,1971,6938,0.21436,0.23399
1991,female,Apprentice/ Trainee/ Intern,0.05174,519,6938,0.04652,0.05695
1991,female,Not employed: Pensioner,0.23493,1295,6938,0.22496,0.24491
1991,female,Not employed: registered unemployed,0.02756,317,6938,0.02371,0.03142
1991,female,Not employed: no further information,0.15135,1346,6938,0.14292,0.15979
1992,male,Self-employed,0.05578,401,6455,0.05019,0.06138
1992,male,Blue-collar worker,0.23952,2407,6455,0.22910,0.24993
1992,male,Civil servant,0.04586,296,6455,0.04076,0.05097
1992,male,White-collar worker,0.18528,1315,6455,0.17581,0.19476
1992,male,Apprentice/ Trainee/ Intern,0.06802,612,6455,0.06188,0.07417
1992,male,Not employed: Pensioner,0.16348,938,6455,0.15446,0.17250
1992,male,Not employed: Military/Community Service,0.00695,52,6455,0.00493,0.00898
1992,male,Not employed: registered unemployed,0.03940,364,6455,0.03465,0.04414
1992,male,Not employed: no further information,0.00840,70,6455,0.00617,0.01063
1992,female,Self-employed,0.02395,202,6842,0.02033,0.02758
1992,female,Blue-collar worker,0.08518,977,6842,0.07856,0.09179
1992,female,Civil servant,0.01448,90,6842,0.01164,0.01731
1992,female,White-collar worker,0.22213,1906,6842,0.21228,0.23199
1992,female,Apprentice/ Trainee/ Intern,0.05522,567,6842,0.04981,0.06063
1992,female,Not employed: Pensioner,0.23973,1332,6842,0.22962,0.24985
1992,female,Not employed: registered unemployed,0.04238,491,6842,0.03760,0.04715
1992,female,Not employed: no further information,0.14941,1277,6842,0.14096,0.15786
1993,male,Self-employed,0.05754,414,6361,0.05181,0.06326
1993,male,Blue-collar worker,0.23133,2264,6361,0.22097,0.24170
1993,male,Civil servant,0.04999,310,6361,0.04464,0.05535
1993,male,White-collar worker,0.17775,1258,6361,0.16835,0.18714
1993,male,Apprentice/ Trainee/ Intern,0.06940,606,6361,0.06316,0.07565
1993,male,Not employed: Pensioner,0.16599,968,6361,0.15684,0.17513
1993,male,Not employed: Military/Community Service,0.00714,52,6361,0.00507,0.00921
1993,male,Not employed: registered unemployed,0.04703,411,6361,0.04183,0.05224
1993,male,Not employed: no further information,0.00788,78,6361,0.00571,0.01006
1993,female,Self-employed,0.02549,208,6724,0.02172,0.02926
1993,female,Blue-collar worker,0.08848,949,6724,0.08170,0.09527
1993,female,Civil servant,0.01565,101,6724,0.01269,0.01862
1993,female,White-collar worker,0.21880,1848,6724,0.20892,0.22868
1993,female,Apprentice/ Trainee/ Intern,0.05292,549,6724,0.04757,0.05827
1993,female,Not employed: Pensioner,0.24001,1342,6724,0.22980,0.25022
1993,female,Not employed: registered unemployed,0.04519,501,6724,0.04022,0.05015
1993,female,Not employed: no further information,0.14299,1226,6724,0.13463,0.15136
1994,male,Self-employed,0.05776,424,6209,0.05196,0.06357
1994,male,Blue-collar worker,0.21979,2088,6209,0.20949,0.23009
1994,male,Civil servant,0.05108,315,6209,0.04561,0.05656
1994,male,White-collar worker,0.17756,1260,6209,0.16805,0.18707
1994,male,Apprentice/ Trainee/ Intern,0.06195,536,6209,0.05595,0.06794
1994,male,Not employed: Pensioner,0.16888,960,6209,0.15956,0.17820
1994,male,Not employed: Military/Community Service,0.00751,60,6209,0.00537,0.00966
1994,male,Not employed: registered unemployed,0.05606,487,6209,0.05034,0.06178
1994,male,Not employed: no further information,0.00923,79,6209,0.00685,0.01161
1994,female,Self-employed,0.02464,195,6654,0.02091,0.02837
1994,female,Blue-collar worker,0.07907,853,6654,0.07259,0.08556
1994,female,Civil servant,0.01803,114,6654,0.01483,0.02123
1994,female,White-collar worker,0.22046,1849,6654,0.21050,0.23042
1994,female,Apprentice/ Trainee/ Intern,0.05043,535,6654,0.04517,0.05569
1994,female,Not employed: Pensioner,0.24213,1335,6654,0.23184,0.25243
1994,female,Not employed: registered unemployed,0.05223,548,6654,0.04689,0.05758
1994,female,Not employed: no further information,0.14540,1225,6654,0.13693,0.15388
1995,male,Self-employed,0.05500,416,6403,0.04942,0.06059
1995,male,Blue-collar worker,0.21952,2209,6403,0.20938,0.22966
1995,male,Civil servant,0.04756,302,6403,0.04235,0.05278
1995,male,White-collar worker,0.18134,1307,6403,0.17190,0.19077
1995,male,Apprentice/ Trainee/ Intern,0.06653,605,6403,0.06043,0.07264
1995,male,Not employed: Pensioner,0.17007,981,6403,0.16087,0.17928
1995,male,Not employed: Military/Community Service,0.00686,50,6403,0.00484,0.00888
1995,male,Not employed: registered unemployed,0.05306,455,6403,0.04757,0.05855
1995,male,Not employed: no further information,0.00904,78,6403,0.00672,0.01135
1995,female,Self-employed,0.02468,201,6866,0.02101,0.02835
1995,female,Blue-collar worker,0.07642,873,6866,0.07013,0.08270
1995,female,Civil servant,0.01893,127,6866,0.01571,0.02216
1995,female,White-collar worker,0.22039,1948,6866,0.21058,0.23019
1995,female,Apprentice/ Trainee/ Intern,0.05191,557,6866,0.04666,0.05715
1995,female,Not employed: Pensioner,0.24550,1354,6866,0.23532,0.25568
1995,female,Not employed: registered unemployed,0.05222,540,6866,0.04696,0.05748
1995,female,Not employed: no further information,0.14134,1266,6866,0.13310,0.14958
1996,male,Self-employed,0.05964,435,6281,0.05378,0.06549
1996,male,Blue-collar worker,0.21070,2077,6281,0.20062,0.22079
1996,male,Civil servant,0.04529,286,6281,0.04014,0.05043
1996,male,White-collar worker,0.18317,1298,6281,0.17361,0.19274
1996,male,Apprentice/ Trainee/ Intern,0.06166,570,6281,0.05571,0.06761
1996,male,Not employed: Pensioner,0.17542,992,6281,0.16602,0.18483
1996,male,Not employed: Military/Community Service,0.00631,49,6281,0.00435,0.00826
1996,male,Not employed: registered unemployed,0.05510,481,6281,0.04945,0.06074
1996,male,Not employed: no further information,0.01026,93,6281,0.00777,0.01275
1996,female,Self-employed,0.02610,211,6747,0.02229,0.02990
1996,female,Blue-collar worker,0.08062,862,6747,0.07412,0.08711
1996,female,Civil servant,0.01789,127,6747,0.01473,0.02106
1996,female,White-collar worker,0.21803,1897,6747,0.20818,0.22789
1996,female,Apprentice/ Trainee/ Intern,0.05246,548,6747,0.04714,0.05778
1996,female,Not employed: Pensioner,0.24661,1355,6747,0.23632,0.25689
1996,female,Not employed: registered unemployed,0.05151,513,6747,0.04624,0.05679
1996,female,Not employed: no further information,0.13946,1234,6747,0.13119,0.14773
1997,male,Self-employed,0.05769,423,6201,0.05189,0.06350
1997,male,Blue-collar worker,0.19846,1929,6201,0.18853,0.20839
1997,male,Civil servant,0.04655,291,6201,0.04130,0.05179
1997,male,White-collar worker,0.18556,1301,6201,0.17589,0.19524
1997,male,Apprentice/ Trainee/ Intern,0.06195,583,6201,0.05595,0.06795
1997,male,Not employed: Pensioner,0.18268,1021,6201,0.17306,0.19230
1997,male,Not employed: Military/Community Service,0.00684,58,6201,0.00479,0.00889
1997,male,Not employed: registered unemployed,0.06335,525,6201,0.05729,0.06941
1997,male,Not employed: no further information,0.00870,70,6201,0.00639,0.01101
1997,female,Self-employed,0.02586,213,6608,0.02203,0.02969
1997,female,Blue-collar worker,0.07133,736,6608,0.06512,0.07753
1997,female,Civil servant,0.01860,139,6608,0.01534,0.02185
1997,female,White-collar worker,0.21985,1889,6608,0.20987,0.22984
1997,female,Apprentice/ Trainee/ Intern,0.05566,552,6608,0.05013,0.06119
1997,female,Not employed: Pensioner,0.25201,1376,6608,0.24154,0.26248
1997,female,Not employed: registered unemployed,0.05222,513,6608,0.04686,0.05759
1997,female,Not employed: no further information,0.13806,1190,6608,0.12974,0.14637
1998,male,Self-employed,0.05854,478,6882,0.05299,0.06408
1998,male,Blue-collar worker,0.20253,2046,6882,0.19303,0.21203
1998,male,Civil servant,0.04287,323,6882,0.03809,0.04766
1998,male,White-collar worker,0.18731,1475,6882,0.17809,0.19653
1998,male,Apprentice/ Trainee/ Intern,0.06587,643,6882,0.06001,0.07173
1998,male,Not employed: Pensioner,0.18700,1233,6882,0.17778,0.19621
1998,male,Not employed: Military/Community Service,0.00497,50,6882,0.00331,0.00663
1998,male,Not employed: registered unemployed,0.05936,562,6882,0.05378,0.06495
1998,male,Not employed: no further information,0.00802,72,6882,0.00591,0.01012
1998,female,Self-employed,0.02552,242,7342,0.02191,0.02913
1998,female,Blue-collar worker,0.07189,796,7342,0.06598,0.07780
1998,female,Civil servant,0.01949,158,7342,0.01633,0.02265
1998,female,White-collar worker,0.21949,2088,7342,0.21002,0.22896
1998,female,Apprentice/ Trainee/ Intern,0.05861,619,7342,0.05323,0.06398
1998,female,Not employed: Pensioner,0.24775,1567,7342,0.23787,0.25763
1998,female,Not employed: registered unemployed,0.05012,531,7342,0.04513,0.05511
1998,female,Not employed: no further information,0.14091,1341,7342,0.13295,0.14887
1999,male,Self-employed,0.06203,476,6606,0.05621,0.06785
1999,male,Blue-collar worker,0.20949,1997,6606,0.19968,0.21931
1999,male,Civil servant,0.04055,298,6606,0.03579,0.04530
1999,male,White-collar worker,0.18708,1457,6606,0.17767,0.19648
1999,male,Apprentice/ Trainee/ Intern,0.06396,592,6606,0.05806,0.06986
1999,male,Not employed: Pensioner,0.19204,1208,6606,0.18254,0.20154
1999,male,Not employed: Military/Community Service,0.00558,51,6606,0.00379,0.00738
1999,male,Not employed: registered unemployed,0.05172,463,6606,0.04638,0.05707
1999,male,Not employed: no further information,0.00745,64,6606,0.00537,0.00952
1999,female,Self-employed,0.03057,261,7063,0.02655,0.03458
1999,female,Blue-collar worker,0.07754,814,7063,0.07130,0.08378
1999,female,Civil servant,0.01934,155,7063,0.01613,0.02255
1999,female,White-collar worker,0.22960,2093,7063,0.21979,0.23941
1999,female,Apprentice/ Trainee/ Intern,0.05797,596,7063,0.05252,0.06342
1999,female,Not employed: Pensioner,0.24998,1527,7063,0.23988,0.26008
1999,female,Not employed: registered unemployed,0.04136,423,7063,0.03671,0.04600
1999,female,Not employed: no further information,0.12882,1194,7063,0.12100,0.13663
2000,male,Self-employed,0.06584,886,11561,0.06132,0.07037
2000,male,Blue-collar worker,0.21071,3126,11561,0.20327,0.21814
2000,male,Civil servant,0.03769,568,11561,0.03422,0.04116
2000,male,White-collar worker,0.18923,2639,11561,0.18209,0.19638
2000,male,Apprentice/ Trainee/ Intern,0.06044,965,11561,0.05610,0.06479
2000,male,Not employed: Pensioner,0.19204,2413,11561,0.18486,0.19923
2000,male,Not employed: Military/Community Service,0.00582,99,11561,0.00444,0.00721
2000,male,Not employed: registered unemployed,0.04403,718,11561,0.04029,0.04777
2000,male,Not employed: no further information,0.01041,147,11561,0.00856,0.01226
2000,female,Self-employed,0.03084,466,12492,0.02781,0.03388
2000,female,Blue-collar worker,0.08063,1330,12492,0.07586,0.08541
2000,female,Civil servant,0.01664,275,12492,0.01440,0.01889
2000,female,White-collar worker,0.23508,3678,12492,0.22764,0.24252
2000,female,Apprentice/ Trainee/ Intern,0.05313,955,12492,0.04920,0.05706
2000,female,Not employed: Pensioner,0.24447,2874,12492,0.23693,0.25201
2000,female,Not employed: registered unemployed,0.03730,691,12492,0.03398,0.04062
2000,female,Not employed: no further information,0.13599,2223,12492,0.12998,0.14200
2001,male,Self-employed,0.06589,801,10510,0.06115,0.07063
2001,male,Blue-collar worker,0.20278,2758,10510,0.19510,0.21047
2001,male,Civil servant,0.03850,520,10510,0.03482,0.04218
2001,male,White-collar worker,0.19130,2423,10510,0.18378,0.19882
2001,male,Apprentice/ Trainee/ Intern,0.05945,868,10510,0.05493,0.06398
2001,male,Not employed: Pensioner,0.19667,2268,10510,0.18907,0.20427
2001,male,Not employed: Military/Community Service,0.00739,93,10510,0.00576,0.00903
2001,male,Not employed: registered unemployed,0.04944,667,10510,0.04529,0.05358
2001,male,Not employed: no further information,0.00849,112,10510,0.00674,0.01024
2001,female,Self-employed,0.02935,411,11368,0.02625,0.03245
2001,female,Blue-collar worker,0.08318,1238,11368,0.07811,0.08826
2001,female,Civil servant,0.01824,260,11368,0.01578,0.02070
2001,female,White-collar worker,0.23336,3378,11368,0.22558,0.24114
2001,female,Apprentice/ Trainee/ Intern,0.05770,940,11368,0.05341,0.06198
2001,female,Not employed: Pensioner,0.24831,2666,11368,0.24037,0.25626
2001,female,Not employed: registered unemployed,0.04076,648,11368,0.03713,0.04440
2001,female,Not employed: no further information,0.12310,1827,11368,0.11706,0.12914
2002,male,Self-employed,0.06093,953,11106,0.05648,0.06538
2002,male,Blue-collar worker,0.19653,2493,11106,0.18914,0.20392
2002,male,Civil servant,0.03546,647,11106,0.03202,0.03890
2002,male,White-collar worker,0.18845,2753,11106,0.18118,0.19573
2002,male,Apprentice/ Trainee/ Intern,0.06261,961,11106,0.05810,0.06711
2002,male,Not employed: Pensioner,0.20501,2393,11106,0.19750,0.21252
2002,male,Not employed: Military/Community Service,0.00550,90,11106,0.00412,0.00687
2002,male,Not employed: registered unemployed,0.05499,676,11106,0.05075,0.05923
2002,male,Not employed: no further information,0.01152,140,11106,0.00953,0.01350
2002,female,Self-employed,0.02618,475,11881,0.02331,0.02905
2002,female,Blue-collar worker,0.08762,1152,11881,0.08253,0.09270
2002,female,Civil servant,0.01732,433,11881,0.01497,0.01966
2002,female,White-collar worker,0.23108,3686,11881,0.22350,0.23866
2002,female,Apprentice/ Trainee/ Intern,0.05972,1004,11881,0.05546,0.06398
2002,female,Not employed: Pensioner,0.25099,2697,11881,0.24320,0.25879
2002,female,Not employed: registered unemployed,0.04516,634,11881,0.04143,0.04890
2002,female,Not employed: no further information,0.11998,1800,11881,0.11414,0.12582
2003,male,Self-employed,0.06107,897,10667,0.05653,0.06562
2003,male,Blue-collar worker,0.19082,2314,10667,0.18337,0.19828
2003,male,Civil servant,0.03585,592,10667,0.03232,0.03938
2003,male,White-collar worker,0.18643,2596,10667,0.17904,0.19383
2003,male,Apprentice/ Trainee/ Intern,0.06344,940,10667,0.05881,0.06806
2003,male,Not employed: Pensioner,0.20925,2397,10667,0.20153,0.21697
2003,male,Not employed: Military/Community Service,0.00507,78,10667,0.00372,0.00641
2003,male,Not employed: registered unemployed,0.06327,735,10667,0.05865,0.06789
2003,male,Not employed: no further information,0.00926,118,10667,0.00744,0.01107
2003,female,Self-employed,0.02558,441,11460,0.02269,0.02847
2003,female,Blue-collar worker,0.08354,1088,11460,0.07847,0.08860
2003,female,Civil servant,0.01763,406,11460,0.01522,0.02004
2003,female,White-collar worker,0.23561,3571,11460,0.22784,0.24338
2003,female,Apprentice/ Trainee/ Intern,0.05615,957,11460,0.05193,0.06036
2003,female,Not employed: Pensioner,0.25406,2675,11460,0.24608,0.26203
2003,female,Not employed: registered unemployed,0.04828,669,11460,0.04436,0.05221
2003,female,Not employed: no further information,0.11701,1653,11460,0.11112,0.12289
2004,male,Self-employed,0.06493,917,10371,0.06019,0.06967
2004,male,Blue-collar worker,0.18668,2208,10371,0.17918,0.19418
2004,male,Civil servant,0.03552,567,10371,0.03196,0.03908
2004,male,White-collar worker,0.18263,2484,10371,0.17519,0.19006
2004,male,Apprentice/ Trainee/ Intern,0.06782,956,10371,0.06298,0.07265
2004,male,Not employed: Pensioner,0.21047,2350,10371,0.20262,0.21831
2004,male,Not employed: Military/Community Service,0.00377,57,10371,0.00259,0.00495
2004,male,Not employed: registered unemployed,0.06645,725,10371,0.06166,0.07124
2004,male,Not employed: no further information,0.01016,107,10371,0.00823,0.01209
2004,female,Self-employed,0.02681,446,11208,0.02382,0.02980
2004,female,Blue-collar worker,0.08469,1050,11208,0.07953,0.08984
2004,female,Civil servant,0.01657,384,11208,0.01420,0.01893
2004,female,White-collar worker,0.23524,3481,11208,0.22739,0.24310
2004,female,Apprentice/ Trainee/ Intern,0.06098,985,11208,0.05655,0.06541
2004,female,Not employed: Pensioner,0.25810,2661,11208,0.25000,0.26620
2004,female,Not employed: registered unemployed,0.05071,665,11208,0.04665,0.05477
2004,female,Not employed: no further information,0.10882,1536,11208,0.10305,0.11458
2005,male,Self-employed,0.06189,838,9890,0.05714,0.06664
2005,male,Blue-collar worker,0.19158,2096,9890,0.18382,0.19933
2005,male,Civil servant,0.03677,541,9890,0.03306,0.04047
2005,male,White-collar worker,0.18470,2337,9890,0.17706,0.19235
2005,male,Apprentice/ Trainee/ Intern,0.07029,899,9890,0.06525,0.07533
2005,male,Not employed: Pensioner,0.20557,2323,9890,0.19760,0.21353
2005,male,Not employed: Military/Community Service,0.00286,41,9890,0.00181,0.00391
2005,male,Not employed: registered unemployed,0.06789,705,9890,0.06293,0.07284
2005,male,Not employed: no further information,0.00986,110,9890,0.00791,0.01180
2005,female,Self-employed,0.02826,459,10777,0.02513,0.03138
2005,female,Blue-collar worker,0.08908,1020,10777,0.08370,0.09446
2005,female,Civil servant,0.01855,375,10777,0.01600,0.02110
2005,female,White-collar worker,0.23773,3301,10777,0.22969,0.24577
2005,female,Apprentice/ Trainee/ Intern,0.06394,936,10777,0.05932,0.06856
2005,female,Not employed: Pensioner,0.25127,2642,10777,0.24308,0.25946
2005,female,Not employed: registered unemployed,0.05105,623,10777,0.04689,0.05521
2005,female,Not employed: no further information,0.10826,1421,10777,0.10239,0.11413
2006,male,Self-employed,0.06584,935,10607,0.06112,0.07056
2006,male,Blue-collar worker,0.18740,2160,10607,0.17997,0.19483
2006,male,Civil servant,0.03676,560,10607,0.03318,0.04034
2006,male,White-collar worker,0.18720,2464,10607,0.17977,0.19462
2006,male,Apprentice/ Trainee/ Intern,0.05749,751,10607,0.05306,0.06192
2006,male,Not employed: Pensioner,0.20685,2671,10607,0.19914,0.21455
2006,male,Not employed: Military/Community Service,0.00430,59,10607,0.00305,0.00554
2006,male,Not employed: registered unemployed,0.06503,729,10607,0.06034,0.06973
2006,male,Not employed: no further information,0.02290,278,10607,0.02005,0.02574
2006,female,Self-employed,0.03174,526,11611,0.02855,0.03493
2006,female,Blue-collar worker,0.07960,1023,11611,0.07468,0.08452
2006,female,Civil servant,0.01833,384,11611,0.01589,0.02077
2006,female,White-collar worker,0.24014,3571,11611,0.23237,0.24791
2006,female,Apprentice/ Trainee/ Intern,0.05347,805,11611,0.04938,0.05756
2006,female,Not employed: Pensioner,0.25440,2969,11611,0.24647,0.26232
2006,female,Not employed: registered unemployed,0.05549,702,11611,0.05133,0.05966
2006,female,Not employed: no further information,0.11469,1631,11611,0.10890,0.12049
2007,male,Self-employed,0.06354,843,9939,0.05875,0.06834
2007,male,Blue-collar worker,0.19926,2112,9939,0.19140,0.20711
2007,male,Civil servant,0.03716,524,9939,0.03344,0.04088
2007,male,White-collar worker,0.19029,2340,9939,0.18257,0.19801
2007,male,Apprentice/ Trainee/ Intern,0.05566,707,9939,0.05116,0.06017
