year,age_gr,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,17-29 y.,Blue-collar worker,0.24223,794,2996,0.22688,0.25757
1987,17-29 y.,Civil servant,0.03612,83,2996,0.02944,0.04281
1987,17-29 y.,White-collar worker,0.23264,552,2996,0.21751,0.24777
1987,17-29 y.,Apprentice/ Trainee/ Intern,0.32806,1046,2996,0.31125,0.34488
1987,17-29 y.,Not employed: Military/Community Service,0.02407,53,2996,0.01858,0.02956
1987,17-29 y.,Not employed: registered unemployed,0.04890,163,2996,0.04118,0.05662
1987,17-29 y.,Not employed: no further information,0.06762,255,2996,0.05863,0.07662
1987,30-45 y.,Self-employed,0.07861,221,3105,0.06914,0.08808
1987,30-45 y.,Blue-collar worker,0.26253,1073,3105,0.24706,0.27801
1987,30-45 y.,Civil servant,0.08443,213,3105,0.07465,0.09421
1987,30-45 y.,White-collar worker,0.33339,855,3105,0.31681,0.34998
1987,30-45 y.,Not employed: registered unemployed,0.03930,127,3105,0.03246,0.04613
1987,30-45 y.,Not employed: no further information,0.17971,616,3105,0.16620,0.19321
1987,46-65 y.,Self-employed,0.08088,238,3198,0.07143,0.09033
1987,46-65 y.,Blue-collar worker,0.22652,956,3198,0.21201,0.24103
1987,46-65 y.,Civil servant,0.05213,147,3198,0.04443,0.05984
1987,46-65 y.,White-collar worker,0.21005,578,3198,0.19593,0.22417
1987,46-65 y.,Not employed: Pensioner,0.19705,504,3198,0.18326,0.21084
1987,46-65 y.,Not employed: registered unemployed,0.04687,181,3198,0.03955,0.05420
1987,46-65 y.,Not employed: no further information,0.18203,594,3198,0.16865,0.19540
1987,66 and older,Not employed: Pensioner,0.91556,963,1030,0.89857,0.93255
1987,66 and older,Not employed: no further information,0.05440,67,1030,0.04054,0.06826
1988,17-29 y.,Self-employed,0.02289,59,2857,0.01740,0.02837
1988,17-29 y.,Blue-collar worker,0.23258,765,2857,0.21709,0.24808
1988,17-29 y.,Civil servant,0.03596,79,2857,0.02913,0.04279
1988,17-29 y.,White-collar worker,0.22627,497,2857,0.21092,0.24161
1988,17-29 y.,Apprentice/ Trainee/ Intern,0.32373,956,2857,0.30657,0.34089
1988,17-29 y.,Not employed: Military/Community Service,0.02480,54,2857,0.01910,0.03051
1988,17-29 y.,Not employed: registered unemployed,0.04797,156,2857,0.04013,0.05580
1988,17-29 y.,Not employed: no further information,0.08033,291,2857,0.07036,0.09030
1988,30-45 y.,Self-employed,0.07209,198,2894,0.06266,0.08151
1988,30-45 y.,Blue-collar worker,0.25924,989,2894,0.24327,0.27520
1988,30-45 y.,Civil servant,0.08590,192,2894,0.07568,0.09611
1988,30-45 y.,White-collar worker,0.34724,834,2894,0.32989,0.36459
1988,30-45 y.,Not employed: registered unemployed,0.04271,115,2894,0.03535,0.05008
1988,30-45 y.,Not employed: no further information,0.16951,566,2894,0.15584,0.18319
1988,46-65 y.,Self-employed,0.07870,223,3098,0.06921,0.08818
1988,46-65 y.,Blue-collar worker,0.21688,896,3098,0.20237,0.23140
1988,46-65 y.,Civil servant,0.05053,139,3098,0.04282,0.05824
1988,46-65 y.,White-collar worker,0.23244,608,3098,0.21757,0.24732
1988,46-65 y.,Not employed: Pensioner,0.19143,481,3098,0.17757,0.20528
1988,46-65 y.,Not employed: registered unemployed,0.04872,185,3098,0.04114,0.05630
1988,46-65 y.,Not employed: no further information,0.17575,566,3098,0.16235,0.18916
1988,66 and older,Not employed: Pensioner,0.92487,946,998,0.90851,0.94123
1988,66 and older,Not employed: no further information,0.04194,52,998,0.02950,0.05439
1989,17-29 y.,Self-employed,0.01948,48,2813,0.01437,0.02459
1989,17-29 y.,Blue-collar worker,0.23756,784,2813,0.22183,0.25329
1989,17-29 y.,Civil servant,0.03087,71,2813,0.02448,0.03726
1989,17-29 y.,White-collar worker,0.24877,567,2813,0.23280,0.26475
1989,17-29 y.,Apprentice/ Trainee/ Intern,0.32867,893,2813,0.31131,0.34603
1989,17-29 y.,Not employed: Military/Community Service,0.01917,47,2813,0.01410,0.02424
1989,17-29 y.,Not employed: registered unemployed,0.03628,111,2813,0.02937,0.04319
1989,17-29 y.,Not employed: no further information,0.07201,292,2813,0.06246,0.08157
1989,30-45 y.,Self-employed,0.07363,196,2788,0.06393,0.08332
1989,30-45 y.,Blue-collar worker,0.26073,958,2788,0.24443,0.27703
1989,30-45 y.,Civil servant,0.08346,178,2788,0.07320,0.09373
1989,30-45 y.,White-collar worker,0.36125,838,2788,0.34341,0.37908
1989,30-45 y.,Not employed: registered unemployed,0.02559,71,2788,0.01973,0.03145
1989,30-45 y.,Not employed: no further information,0.17613,547,2788,0.16199,0.19027
1989,46-65 y.,Self-employed,0.06977,196,2971,0.06061,0.07893
1989,46-65 y.,Blue-collar worker,0.20773,845,2971,0.19314,0.22232
1989,46-65 y.,Civil servant,0.05155,135,2971,0.04360,0.05950
1989,46-65 y.,White-collar worker,0.24184,605,2971,0.22644,0.25724
1989,46-65 y.,Not employed: Pensioner,0.19754,476,2971,0.18322,0.21185
1989,46-65 y.,Not employed: registered unemployed,0.04247,142,2971,0.03521,0.04972
1989,46-65 y.,Not employed: no further information,0.18464,572,2971,0.17068,0.19859
1989,66 and older,Not employed: Pensioner,0.93924,936,972,0.92421,0.95426
1989,66 and older,Not employed: no further information,0.02841,36,972,0.01796,0.03886
1990,17-29 y.,Self-employed,0.01834,65,3833,0.01410,0.02259
1990,17-29 y.,Blue-collar worker,0.27085,1204,3833,0.25677,0.28492
1990,17-29 y.,Civil servant,0.02611,71,3833,0.02106,0.03116
1990,17-29 y.,White-collar worker,0.24611,836,3833,0.23247,0.25974
1990,17-29 y.,Apprentice/ Trainee/ Intern,0.29867,1087,3833,0.28418,0.31316
1990,17-29 y.,Not employed: Military/Community Service,0.02303,77,3833,0.01828,0.02778
1990,17-29 y.,Not employed: registered unemployed,0.02575,100,3833,0.02073,0.03076
1990,17-29 y.,Not employed: no further information,0.08308,393,3833,0.07434,0.09181
1990,30-45 y.,Self-employed,0.06701,242,4256,0.05950,0.07452
1990,30-45 y.,Blue-collar worker,0.29747,1589,4256,0.28373,0.31120
1990,30-45 y.,Civil servant,0.06633,174,4256,0.05885,0.07380
1990,30-45 y.,White-collar worker,0.39371,1604,4256,0.37903,0.40839
1990,30-45 y.,Apprentice/ Trainee/ Intern,0.01081,36,4256,0.00770,0.01392
1990,30-45 y.,Not employed: registered unemployed,0.02103,74,4256,0.01672,0.02534
1990,30-45 y.,Not employed: no further information,0.13315,537,4256,0.12294,0.14336
1990,46-65 y.,Self-employed,0.06193,235,4240,0.05467,0.06918
1990,46-65 y.,Blue-collar worker,0.24051,1298,4240,0.22764,0.25337
1990,46-65 y.,Civil servant,0.04240,132,4240,0.03634,0.04847
1990,46-65 y.,White-collar worker,0.27688,1142,4240,0.26341,0.29035
1990,46-65 y.,Not employed: Pensioner,0.18962,696,4240,0.17782,0.20142
1990,46-65 y.,Not employed: registered unemployed,0.03245,142,4240,0.02712,0.03779
1990,46-65 y.,Not employed: no further information,0.14992,595,4240,0.13918,0.16067
1990,66 and older,Not employed: Pensioner,0.95502,1382,1382,0.94409,0.96596
1991,17-29 y.,Self-employed,0.01924,67,3676,0.01480,0.02368
1991,17-29 y.,Blue-collar worker,0.26220,1081,3676,0.24798,0.27642
1991,17-29 y.,Civil servant,0.02785,82,3676,0.02253,0.03317
1991,17-29 y.,White-collar worker,0.24480,777,3676,0.23090,0.25870
1991,17-29 y.,Apprentice/ Trainee/ Intern,0.29320,1071,3676,0.27848,0.30792
1991,17-29 y.,Not employed: Military/Community Service,0.02005,62,3676,0.01552,0.02459
1991,17-29 y.,Not employed: registered unemployed,0.04220,173,3676,0.03570,0.04870
1991,17-29 y.,Not employed: no further information,0.08401,363,3676,0.07504,0.09298
1991,30-45 y.,Self-employed,0.06779,268,4282,0.06026,0.07532
1991,30-45 y.,Blue-collar worker,0.28800,1529,4282,0.27443,0.30156
1991,30-45 y.,Civil servant,0.06556,192,4282,0.05814,0.07297
1991,30-45 y.,White-collar worker,0.38995,1543,4282,0.37534,0.40456
1991,30-45 y.,Apprentice/ Trainee/ Intern,0.01731,57,4282,0.01341,0.02122
1991,30-45 y.,Not employed: registered unemployed,0.03898,206,4282,0.03318,0.04478
1991,30-45 y.,Not employed: no further information,0.12395,487,4282,0.11408,0.13382
1991,46-65 y.,Self-employed,0.06678,246,4117,0.05915,0.07441
1991,46-65 y.,Blue-collar worker,0.23251,1184,4117,0.21960,0.24542
1991,46-65 y.,Civil servant,0.04363,136,4117,0.03739,0.04987
1991,46-65 y.,White-collar worker,0.26462,1007,4117,0.25115,0.27810
1991,46-65 y.,Not employed: Pensioner,0.20692,768,4117,0.19454,0.21929
1991,46-65 y.,Not employed: registered unemployed,0.04503,228,4117,0.03869,0.05136
1991,46-65 y.,Not employed: no further information,0.13672,548,4117,0.12622,0.14721
1991,66 and older,Not employed: Pensioner,0.95724,1368,1399,0.94664,0.96785
1991,66 and older,Not employed: no further information,0.01735,31,1399,0.01051,0.02420
1992,17-29 y.,Self-employed,0.01724,69,3562,0.01296,0.02151
1992,17-29 y.,Blue-collar worker,0.23049,929,3562,0.21666,0.24432
1992,17-29 y.,Civil servant,0.02523,75,3562,0.02008,0.03038
1992,17-29 y.,White-collar worker,0.25224,771,3562,0.23797,0.26650
1992,17-29 y.,Apprentice/ Trainee/ Intern,0.31017,1094,3562,0.29498,0.32537
1992,17-29 y.,Not employed: Military/Community Service,0.01827,51,3562,0.01388,0.02267
1992,17-29 y.,Not employed: registered unemployed,0.05673,218,3562,0.04914,0.06433
1992,17-29 y.,Not employed: no further information,0.08612,355,3562,0.07690,0.09533
1992,30-45 y.,Self-employed,0.07152,272,4254,0.06378,0.07927
1992,30-45 y.,Blue-collar worker,0.27234,1400,4254,0.25897,0.28572
1992,30-45 y.,Civil servant,0.06051,183,4254,0.05334,0.06767
1992,30-45 y.,White-collar worker,0.38986,1521,4254,0.37520,0.40452
1992,30-45 y.,Apprentice/ Trainee/ Intern,0.01746,72,4254,0.01352,0.02139
1992,30-45 y.,Not employed: Pensioner,0.00830,33,4254,0.00557,0.01103
1992,30-45 y.,Not employed: registered unemployed,0.05256,294,4254,0.04585,0.05926
1992,30-45 y.,Not employed: no further information,0.12585,479,4254,0.11589,0.13582
1992,46-65 y.,Self-employed,0.06836,242,4016,0.06055,0.07617
1992,46-65 y.,Blue-collar worker,0.20796,1053,4016,0.19541,0.22051
1992,46-65 y.,Civil servant,0.04209,128,4016,0.03587,0.04830
1992,46-65 y.,White-collar worker,0.25647,926,4016,0.24296,0.26998
1992,46-65 y.,Not employed: Pensioner,0.22414,842,4016,0.21124,0.23704
1992,46-65 y.,Not employed: registered unemployed,0.06859,338,4016,0.06077,0.07640
1992,46-65 y.,Not employed: no further information,0.12861,487,4016,0.11825,0.13896
1992,66 and older,Not employed: Pensioner,0.96647,1391,1391,0.95700,0.97593
1993,17-29 y.,Self-employed,0.01974,79,3473,0.01512,0.02437
1993,17-29 y.,Blue-collar worker,0.22258,859,3473,0.20874,0.23641
1993,17-29 y.,Civil servant,0.02939,80,3473,0.02377,0.03501
1993,17-29 y.,White-collar worker,0.24348,747,3473,0.22920,0.25775
1993,17-29 y.,Apprentice/ Trainee/ Intern,0.32012,1076,3473,0.30461,0.33564
1993,17-29 y.,Not employed: Military/Community Service,0.01963,52,3473,0.01501,0.02424
1993,17-29 y.,Not employed: registered unemployed,0.06607,248,3473,0.05781,0.07434
1993,17-29 y.,Not employed: no further information,0.07544,332,3473,0.06666,0.08423
1993,30-45 y.,Self-employed,0.08259,301,4191,0.07425,0.09092
1993,30-45 y.,Blue-collar worker,0.26595,1343,4191,0.25257,0.27933
1993,30-45 y.,Civil servant,0.06218,190,4191,0.05487,0.06949
1993,30-45 y.,White-collar worker,0.38607,1488,4191,0.37133,0.40081
1993,30-45 y.,Apprentice/ Trainee/ Intern,0.01422,68,4191,0.01063,0.01780
1993,30-45 y.,Not employed: Pensioner,0.00639,31,4191,0.00398,0.00881
1993,30-45 y.,Not employed: registered unemployed,0.05690,298,4191,0.04988,0.06391
1993,30-45 y.,Not employed: no further information,0.12279,472,4191,0.11285,0.13273
1993,46-65 y.,Self-employed,0.06296,226,3936,0.05538,0.07055
1993,46-65 y.,Blue-collar worker,0.21015,1004,3936,0.19742,0.22288
1993,46-65 y.,Civil servant,0.04755,141,3936,0.04090,0.05420
1993,46-65 y.,White-collar worker,0.24393,867,3936,0.23051,0.25734
1993,46-65 y.,Not employed: Pensioner,0.22624,859,3936,0.21317,0.23932
1993,46-65 y.,Not employed: registered unemployed,0.07964,364,3936,0.07118,0.08810
1993,46-65 y.,Not employed: no further information,0.12523,475,3936,0.11489,0.13557
1993,66 and older,Not employed: Pensioner,0.96825,1417,1417,0.95911,0.97738
1994,17-29 y.,Self-employed,0.02062,73,3335,0.01580,0.02545
1994,17-29 y.,Blue-collar worker,0.20944,771,3335,0.19563,0.22325
1994,17-29 y.,Civil servant,0.03557,96,3335,0.02928,0.04185
1994,17-29 y.,White-collar worker,0.23759,716,3335,0.22314,0.25203
1994,17-29 y.,Apprentice/ Trainee/ Intern,0.30909,1003,3335,0.29341,0.32478
1994,17-29 y.,Not employed: Military/Community Service,0.02179,60,3335,0.01683,0.02674
1994,17-29 y.,Not employed: registered unemployed,0.08010,279,3335,0.07089,0.08932
1994,17-29 y.,Not employed: no further information,0.08251,337,3335,0.07317,0.09185
1994,30-45 y.,Self-employed,0.08509,322,4146,0.07659,0.09358
1994,30-45 y.,Blue-collar worker,0.25657,1233,4146,0.24327,0.26986
1994,30-45 y.,Civil servant,0.06425,196,4146,0.05678,0.07171
1994,30-45 y.,White-collar worker,0.38184,1484,4146,0.36705,0.39664
1994,30-45 y.,Apprentice/ Trainee/ Intern,0.01383,59,4146,0.01027,0.01738
1994,30-45 y.,Not employed: Pensioner,0.00918,39,4146,0.00628,0.01209
1994,30-45 y.,Not employed: registered unemployed,0.06737,346,4146,0.05974,0.07500
1994,30-45 y.,Not employed: no further information,0.12137,467,4146,0.11143,0.13131
1994,46-65 y.,Self-employed,0.05873,209,3878,0.05132,0.06613
1994,46-65 y.,Blue-collar worker,0.19049,929,3878,0.17813,0.20285
1994,46-65 y.,Civil servant,0.04835,137,3878,0.04160,0.05510
1994,46-65 y.,White-collar worker,0.25681,907,3878,0.24306,0.27056
1994,46-65 y.,Not employed: Pensioner,0.21962,816,3878,0.20659,0.23266
1994,46-65 y.,Not employed: registered unemployed,0.09275,407,3878,0.08362,0.10188
1994,46-65 y.,Not employed: no further information,0.12939,473,3878,0.11882,0.13995
1994,66 and older,Not employed: Pensioner,0.96721,1435,1435,0.95799,0.97642
1995,17-29 y.,Self-employed,0.01781,62,3341,0.01332,0.02229
1995,17-29 y.,Blue-collar worker,0.20555,762,3341,0.19185,0.21926
1995,17-29 y.,Civil servant,0.02894,82,3341,0.02325,0.03462
1995,17-29 y.,White-collar worker,0.23488,728,3341,0.22050,0.24925
1995,17-29 y.,Apprentice/ Trainee/ Intern,0.33257,1085,3341,0.31660,0.34855
1995,17-29 y.,Not employed: Military/Community Service,0.02075,50,3341,0.01591,0.02558
1995,17-29 y.,Not employed: registered unemployed,0.06918,235,3341,0.06057,0.07779
1995,17-29 y.,Not employed: no further information,0.08472,337,3341,0.07527,0.09416
1995,30-45 y.,Self-employed,0.08049,326,4436,0.07248,0.08850
1995,30-45 y.,Blue-collar worker,0.25781,1363,4436,0.24493,0.27068
1995,30-45 y.,Civil servant,0.06589,206,4436,0.05858,0.07319
1995,30-45 y.,White-collar worker,0.37788,1565,4436,0.36361,0.39215
1995,30-45 y.,Apprentice/ Trainee/ Intern,0.01746,63,4436,0.01360,0.02131
1995,30-45 y.,Not employed: Pensioner,0.00869,38,4436,0.00596,0.01142
1995,30-45 y.,Not employed: registered unemployed,0.06584,342,4436,0.05854,0.07314
1995,30-45 y.,Not employed: no further information,0.12487,533,4436,0.11515,0.13460
1995,46-65 y.,Self-employed,0.05773,212,3952,0.05046,0.06500
1995,46-65 y.,Blue-collar worker,0.18634,947,3952,0.17420,0.19848
1995,46-65 y.,Civil servant,0.04587,141,3952,0.03935,0.05240
1995,46-65 y.,White-collar worker,0.26596,957,3952,0.25218,0.27974
1995,46-65 y.,Not employed: Pensioner,0.22770,835,3952,0.21463,0.24078
1995,46-65 y.,Not employed: registered unemployed,0.09604,417,3952,0.08685,0.10522
1995,46-65 y.,Not employed: no further information,0.11603,443,3952,0.10605,0.12602
1995,66 and older,Not employed: Pensioner,0.96122,1456,1487,0.95140,0.97103
1995,66 and older,Not employed: no further information,0.01390,31,1487,0.00795,0.01985
1996,17-29 y.,Self-employed,0.02270,66,3151,0.01750,0.02791
1996,17-29 y.,Blue-collar worker,0.20485,686,3151,0.19076,0.21895
1996,17-29 y.,Civil servant,0.02926,80,3151,0.02337,0.03514
1996,17-29 y.,White-collar worker,0.22660,681,3151,0.21199,0.24122
1996,17-29 y.,Apprentice/ Trainee/ Intern,0.32770,1019,3151,0.31131,0.34409
1996,17-29 y.,Not employed: Military/Community Service,0.01892,48,3151,0.01416,0.02367
1996,17-29 y.,Not employed: registered unemployed,0.07368,242,3151,0.06456,0.08281
1996,17-29 y.,Not employed: no further information,0.09215,329,3151,0.08205,0.10225
1996,30-45 y.,Self-employed,0.07935,328,4427,0.07138,0.08731
1996,30-45 y.,Blue-collar worker,0.25683,1353,4427,0.24396,0.26971
1996,30-45 y.,Civil servant,0.05878,192,4427,0.05185,0.06571
1996,30-45 y.,White-collar worker,0.39373,1585,4427,0.37934,0.40813
1996,30-45 y.,Apprentice/ Trainee/ Intern,0.01849,78,4427,0.01452,0.02246
1996,30-45 y.,Not employed: Pensioner,0.00809,36,4427,0.00545,0.01073
1996,30-45 y.,Not employed: registered unemployed,0.06261,318,4427,0.05547,0.06975
1996,30-45 y.,Not employed: no further information,0.11899,537,4427,0.10946,0.12853
1996,46-65 y.,Self-employed,0.06264,226,3878,0.05501,0.07027
1996,46-65 y.,Blue-collar worker,0.18215,893,3878,0.17000,0.19430
1996,46-65 y.,Civil servant,0.04604,141,3878,0.03944,0.05263
1996,46-65 y.,White-collar worker,0.25661,924,3878,0.24286,0.27036
1996,46-65 y.,Not employed: Pensioner,0.23112,832,3878,0.21785,0.24439
1996,46-65 y.,Not employed: registered unemployed,0.09971,433,3878,0.09028,0.10914
1996,46-65 y.,Not employed: no further information,0.11400,429,3878,0.10400,0.12400
1996,66 and older,Not employed: Pensioner,0.95535,1472,1504,0.94491,0.96579
1996,66 and older,Not employed: no further information,0.01609,32,1504,0.00973,0.02245
1997,17-29 y.,Self-employed,0.02408,70,3015,0.01861,0.02956
1997,17-29 y.,Blue-collar worker,0.18866,594,3015,0.17469,0.20263
1997,17-29 y.,Civil servant,0.03204,81,3015,0.02576,0.03833
1997,17-29 y.,White-collar worker,0.21725,650,3015,0.20253,0.23197
1997,17-29 y.,Apprentice/ Trainee/ Intern,0.35069,1041,3015,0.33365,0.36772
1997,17-29 y.,Not employed: Military/Community Service,0.02195,58,3015,0.01672,0.02718
1997,17-29 y.,Not employed: registered unemployed,0.07597,236,3015,0.06651,0.08543
1997,17-29 y.,Not employed: no further information,0.08307,285,3015,0.07322,0.09293
1997,30-45 y.,Self-employed,0.07759,322,4358,0.06964,0.08553
1997,30-45 y.,Blue-collar worker,0.24370,1253,4358,0.23095,0.25645
1997,30-45 y.,Civil servant,0.06067,205,4358,0.05358,0.06776
1997,30-45 y.,White-collar worker,0.39456,1579,4358,0.38005,0.40908
1997,30-45 y.,Apprentice/ Trainee/ Intern,0.01877,81,4358,0.01474,0.02280
1997,30-45 y.,Not employed: Pensioner,0.00920,40,4358,0.00636,0.01203
1997,30-45 y.,Not employed: registered unemployed,0.07314,345,4358,0.06541,0.08087
1997,30-45 y.,Not employed: no further information,0.12058,533,4358,0.11091,0.13025
1997,46-65 y.,Self-employed,0.05973,218,3837,0.05223,0.06723
1997,46-65 y.,Blue-collar worker,0.16500,813,3837,0.15326,0.17675
1997,46-65 y.,Civil servant,0.04638,144,3837,0.03973,0.05304
1997,46-65 y.,White-collar worker,0.26952,955,3837,0.25548,0.28357
1997,46-65 y.,Not employed: Pensioner,0.23898,838,3837,0.22548,0.25247
1997,46-65 y.,Not employed: registered unemployed,0.10469,455,3837,0.09500,0.11438
1997,46-65 y.,Not employed: no further information,0.11264,414,3837,0.10263,0.12264
1997,66 and older,Not employed: Pensioner,0.96152,1515,1515,0.95184,0.97121
1998,17-29 y.,Self-employed,0.01814,56,3154,0.01348,0.02280
1998,17-29 y.,Blue-collar worker,0.18130,585,3154,0.16785,0.19475
1998,17-29 y.,Civil servant,0.02634,76,3154,0.02075,0.03193
1998,17-29 y.,White-collar worker,0.22288,690,3154,0.20836,0.23741
1998,17-29 y.,Apprentice/ Trainee/ Intern,0.37186,1155,3154,0.35499,0.38873
1998,17-29 y.,Not employed: Military/Community Service,0.01621,50,3154,0.01180,0.02062
1998,17-29 y.,Not employed: registered unemployed,0.06845,235,3154,0.05964,0.07726
1998,17-29 y.,Not employed: no further information,0.09035,307,3154,0.08034,0.10036
1998,30-45 y.,Self-employed,0.07966,369,4821,0.07201,0.08730
1998,30-45 y.,Blue-collar worker,0.24913,1362,4821,0.23692,0.26134
1998,30-45 y.,Civil servant,0.05406,219,4821,0.04767,0.06044
1998,30-45 y.,White-collar worker,0.39521,1775,4821,0.38141,0.40901
1998,30-45 y.,Apprentice/ Trainee/ Intern,0.02298,95,4821,0.01875,0.02721
1998,30-45 y.,Not employed: Pensioner,0.00879,44,4821,0.00616,0.01143
1998,30-45 y.,Not employed: registered unemployed,0.06989,367,4821,0.06269,0.07709
1998,30-45 y.,Not employed: no further information,0.11899,590,4821,0.10985,0.12813
1998,46-65 y.,Self-employed,0.06445,273,4377,0.05718,0.07173
1998,46-65 y.,Blue-collar worker,0.17026,886,4377,0.15912,0.18140
1998,46-65 y.,Civil servant,0.05022,186,4377,0.04375,0.05669
1998,46-65 y.,White-collar worker,0.26421,1088,4377,0.25115,0.27728
