year,quintil_oecd,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,1st Quintile,Rural regions,Not employed: no further information,0.14769,99,395,0.11266,0.18272
1986,2nd Quintile,Urban regions,Self-employed,0.02350,44,1558,0.01598,0.03103
1986,2nd Quintile,Urban regions,Blue-collar worker,0.16979,492,1558,0.15114,0.18844
1986,2nd Quintile,Urban regions,White-collar worker,0.10164,181,1558,0.08663,0.11665
1986,2nd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.07566,182,1558,0.06252,0.08879
1986,2nd Quintile,Urban regions,Not employed: Pensioner,0.23777,258,1558,0.21662,0.25892
1986,2nd Quintile,Urban regions,Not employed: registered unemployed,0.02558,68,1558,0.01774,0.03342
1986,2nd Quintile,Urban regions,Not employed: no further information,0.14409,333,1558,0.12665,0.16154
1986,2nd Quintile,Rural regions,Blue-collar worker,0.15937,130,426,0.12457,0.19417
1986,2nd Quintile,Rural regions,White-collar worker,0.09798,63,426,0.06972,0.12625
1986,2nd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.06657,48,426,0.04287,0.09027
1986,2nd Quintile,Rural regions,Not employed: Pensioner,0.21103,82,426,0.17224,0.24982
1986,2nd Quintile,Rural regions,Not employed: no further information,0.13645,103,426,0.10382,0.16909
1986,3rd Quintile,Urban regions,Self-employed,0.03121,55,1632,0.02277,0.03965
1986,3rd Quintile,Urban regions,Blue-collar worker,0.19595,550,1632,0.17669,0.21522
1986,3rd Quintile,Urban regions,Civil servant,0.03414,60,1632,0.02533,0.04296
1986,3rd Quintile,Urban regions,White-collar worker,0.17769,306,1632,0.15914,0.19624
1986,3rd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.09313,195,1632,0.07902,0.10723
1986,3rd Quintile,Urban regions,Not employed: Pensioner,0.18375,216,1632,0.16495,0.20254
1986,3rd Quintile,Urban regions,Not employed: registered unemployed,0.01843,51,1632,0.01190,0.02496
1986,3rd Quintile,Urban regions,Not employed: no further information,0.09795,199,1632,0.08353,0.11238
1986,3rd Quintile,Rural regions,Blue-collar worker,0.16764,111,398,0.13090,0.20439
1986,3rd Quintile,Rural regions,White-collar worker,0.16773,92,398,0.13097,0.20448
1986,3rd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.07859,50,398,0.05212,0.10507
1986,3rd Quintile,Rural regions,Not employed: Pensioner,0.18119,75,398,0.14330,0.21908
1986,3rd Quintile,Rural regions,Not employed: no further information,0.11881,70,398,0.08698,0.15063
1986,4th Quintile,Urban regions,Self-employed,0.02634,59,1776,0.01889,0.03380
1986,4th Quintile,Urban regions,Blue-collar worker,0.21539,585,1776,0.19626,0.23451
1986,4th Quintile,Urban regions,Civil servant,0.05059,86,1776,0.04040,0.06079
1986,4th Quintile,Urban regions,White-collar worker,0.24565,450,1776,0.22562,0.26567
1986,4th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.06765,151,1776,0.05596,0.07933
1986,4th Quintile,Urban regions,Not employed: Pensioner,0.15183,199,1776,0.13514,0.16853
1986,4th Quintile,Urban regions,Not employed: registered unemployed,0.01979,44,1776,0.01331,0.02627
1986,4th Quintile,Urban regions,Not employed: no further information,0.09839,202,1776,0.08453,0.11225
1986,4th Quintile,Rural regions,Blue-collar worker,0.20330,120,389,0.16325,0.24335
1986,4th Quintile,Rural regions,Civil servant,0.06565,32,389,0.04101,0.09030
1986,4th Quintile,Rural regions,White-collar worker,0.19098,98,389,0.15187,0.23009
1986,4th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.07175,36,389,0.04607,0.09743
1986,4th Quintile,Rural regions,Not employed: Pensioner,0.17893,67,389,0.14079,0.21707
1986,4th Quintile,Rural regions,Not employed: no further information,0.07260,36,389,0.04678,0.09842
1986,5th Quintile,Urban regions,Self-employed,0.09046,182,1690,0.07678,0.10414
1986,5th Quintile,Urban regions,Blue-collar worker,0.11550,282,1690,0.10026,0.13075
1986,5th Quintile,Urban regions,Civil servant,0.07982,146,1690,0.06689,0.09274
1986,5th Quintile,Urban regions,White-collar worker,0.32197,579,1690,0.29968,0.34425
1986,5th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.06032,125,1690,0.04897,0.07168
1986,5th Quintile,Urban regions,Not employed: Pensioner,0.13868,188,1690,0.12219,0.15516
1986,5th Quintile,Urban regions,Not employed: registered unemployed,0.01303,31,1690,0.00762,0.01844
1986,5th Quintile,Urban regions,Not employed: no further information,0.08183,157,1690,0.06876,0.09491
1986,5th Quintile,Rural regions,Self-employed,0.15849,66,365,0.12097,0.19600
1986,5th Quintile,Rural regions,Blue-collar worker,0.12073,72,365,0.08726,0.15420
1986,5th Quintile,Rural regions,Civil servant,0.11158,49,365,0.07923,0.14392
1986,5th Quintile,Rural regions,White-collar worker,0.24276,107,365,0.19872,0.28681
1986,5th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.07922,33,365,0.05148,0.10697
1986,5th Quintile,Rural regions,Not employed: Pensioner,0.11187,38,365,0.07949,0.14426
1987,1st Quintile,Urban regions,Blue-collar worker,0.12838,390,1524,0.11158,0.14518
1987,1st Quintile,Urban regions,White-collar worker,0.04543,87,1524,0.03497,0.05589
1987,1st Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.09541,220,1524,0.08066,0.11017
1987,1st Quintile,Urban regions,Not employed: Pensioner,0.29814,308,1524,0.27516,0.32111
1987,1st Quintile,Urban regions,Not employed: registered unemployed,0.06622,156,1524,0.05373,0.07871
1987,1st Quintile,Urban regions,Not employed: no further information,0.13956,363,1524,0.12216,0.15696
1987,1st Quintile,Rural regions,Blue-collar worker,0.11493,97,419,0.08435,0.14550
1987,1st Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.06586,52,419,0.04208,0.08964
1987,1st Quintile,Rural regions,Not employed: Pensioner,0.28021,112,419,0.23715,0.32326
1987,1st Quintile,Rural regions,Not employed: registered unemployed,0.06729,51,419,0.04328,0.09131
1987,1st Quintile,Rural regions,Not employed: no further information,0.14133,107,419,0.10794,0.17473
1987,2nd Quintile,Urban regions,Self-employed,0.02387,43,1587,0.01635,0.03138
1987,2nd Quintile,Urban regions,Blue-collar worker,0.17918,509,1587,0.16031,0.19806
1987,2nd Quintile,Urban regions,Civil servant,0.01743,33,1587,0.01099,0.02387
1987,2nd Quintile,Urban regions,White-collar worker,0.11301,189,1587,0.09743,0.12860
1987,2nd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.07033,189,1587,0.05774,0.08291
1987,2nd Quintile,Urban regions,Not employed: Pensioner,0.21923,239,1587,0.19887,0.23959
1987,2nd Quintile,Urban regions,Not employed: registered unemployed,0.02337,66,1587,0.01594,0.03081
1987,2nd Quintile,Urban regions,Not employed: no further information,0.14144,319,1587,0.12429,0.15859
1987,2nd Quintile,Rural regions,Blue-collar worker,0.18046,143,418,0.14355,0.21737
1987,2nd Quintile,Rural regions,White-collar worker,0.13128,74,418,0.09887,0.16370
1987,2nd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.06165,45,418,0.03856,0.08474
1987,2nd Quintile,Rural regions,Not employed: Pensioner,0.20696,80,418,0.16808,0.24585
1987,2nd Quintile,Rural regions,Not employed: no further information,0.11053,76,418,0.08044,0.14063
1987,3rd Quintile,Urban regions,Self-employed,0.02683,62,1623,0.01896,0.03469
1987,3rd Quintile,Urban regions,Blue-collar worker,0.19277,532,1623,0.17358,0.21197
1987,3rd Quintile,Urban regions,Civil servant,0.03348,55,1623,0.02473,0.04224
1987,3rd Quintile,Urban regions,White-collar worker,0.16913,293,1623,0.15088,0.18737
1987,3rd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.07322,181,1623,0.06055,0.08590
1987,3rd Quintile,Urban regions,Not employed: Pensioner,0.18546,222,1623,0.16654,0.20437
1987,3rd Quintile,Urban regions,Not employed: registered unemployed,0.02736,62,1623,0.01942,0.03530
1987,3rd Quintile,Urban regions,Not employed: no further information,0.10749,216,1623,0.09241,0.12256
1987,3rd Quintile,Rural regions,Self-employed,0.06299,37,430,0.04000,0.08598
1987,3rd Quintile,Rural regions,Blue-collar worker,0.16814,110,430,0.13275,0.20353
1987,3rd Quintile,Rural regions,White-collar worker,0.16025,92,430,0.12554,0.19497
1987,3rd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.07681,54,430,0.05162,0.10201
1987,3rd Quintile,Rural regions,Not employed: Pensioner,0.19905,79,430,0.16126,0.23683
1987,3rd Quintile,Rural regions,Not employed: no further information,0.10625,58,430,0.07709,0.13541
1987,4th Quintile,Urban regions,Self-employed,0.04033,81,1716,0.03102,0.04964
1987,4th Quintile,Urban regions,Blue-collar worker,0.21490,543,1716,0.19546,0.23434
1987,4th Quintile,Urban regions,Civil servant,0.04885,86,1716,0.03865,0.05905
1987,4th Quintile,Urban regions,White-collar worker,0.24388,429,1716,0.22356,0.26420
1987,4th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.06504,150,1716,0.05336,0.07671
1987,4th Quintile,Urban regions,Not employed: Pensioner,0.14860,200,1716,0.13176,0.16543
1987,4th Quintile,Urban regions,Not employed: registered unemployed,0.02127,45,1716,0.01444,0.02810
1987,4th Quintile,Urban regions,Not employed: no further information,0.09206,182,1716,0.07838,0.10574
1987,4th Quintile,Rural regions,Blue-collar worker,0.18392,113,381,0.14496,0.22287
1987,4th Quintile,Rural regions,Civil servant,0.07420,37,381,0.04784,0.10055
1987,4th Quintile,Rural regions,White-collar worker,0.22745,110,381,0.18530,0.26959
1987,4th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05333,33,381,0.03074,0.07593
1987,4th Quintile,Rural regions,Not employed: Pensioner,0.12482,46,381,0.09159,0.15805
1987,4th Quintile,Rural regions,Not employed: no further information,0.09023,42,381,0.06142,0.11904
1987,5th Quintile,Urban regions,Self-employed,0.08426,164,1702,0.07106,0.09746
1987,5th Quintile,Urban regions,Blue-collar worker,0.13074,313,1702,0.11472,0.14676
1987,5th Quintile,Urban regions,Civil servant,0.07928,145,1702,0.06644,0.09212
1987,5th Quintile,Urban regions,White-collar worker,0.32705,593,1702,0.30476,0.34935
1987,5th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.05731,128,1702,0.04626,0.06835
1987,5th Quintile,Urban regions,Not employed: Pensioner,0.12141,171,1702,0.10589,0.13693
1987,5th Quintile,Urban regions,Not employed: registered unemployed,0.01706,38,1702,0.01091,0.02322
1987,5th Quintile,Urban regions,Not employed: no further information,0.07752,150,1702,0.06481,0.09023
1987,5th Quintile,Rural regions,Self-employed,0.14430,61,321,0.10580,0.18281
1987,5th Quintile,Rural regions,Blue-collar worker,0.14870,78,321,0.10972,0.18769
1987,5th Quintile,Rural regions,Civil servant,0.11627,45,321,0.08115,0.15140
1987,5th Quintile,Rural regions,White-collar worker,0.22880,99,321,0.18278,0.27483
1987,5th Quintile,Rural regions,Not employed: Pensioner,0.12999,38,321,0.09314,0.16683
1988,1st Quintile,Urban regions,Self-employed,0.01933,33,1520,0.01240,0.02625
1988,1st Quintile,Urban regions,Blue-collar worker,0.13199,385,1520,0.11497,0.14901
1988,1st Quintile,Urban regions,White-collar worker,0.05420,99,1520,0.04281,0.06559
1988,1st Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.10267,223,1520,0.08740,0.11793
1988,1st Quintile,Urban regions,Not employed: Pensioner,0.26136,276,1520,0.23926,0.28345
1988,1st Quintile,Urban regions,Not employed: registered unemployed,0.05400,132,1520,0.04264,0.06537
1988,1st Quintile,Urban regions,Not employed: no further information,0.14932,372,1520,0.13139,0.16724
1988,1st Quintile,Rural regions,Blue-collar worker,0.13784,107,400,0.10401,0.17167
1988,1st Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05416,39,400,0.03195,0.07637
1988,1st Quintile,Rural regions,Not employed: Pensioner,0.29036,104,400,0.24582,0.33490
1988,1st Quintile,Rural regions,Not employed: registered unemployed,0.08245,49,400,0.05546,0.10943
1988,1st Quintile,Rural regions,Not employed: no further information,0.13860,101,400,0.10470,0.17251
1988,2nd Quintile,Urban regions,Self-employed,0.02587,54,1528,0.01791,0.03383
1988,2nd Quintile,Urban regions,Blue-collar worker,0.15501,461,1528,0.13686,0.17317
1988,2nd Quintile,Urban regions,White-collar worker,0.11980,209,1528,0.10351,0.13608
1988,2nd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.06652,174,1528,0.05402,0.07902
1988,2nd Quintile,Urban regions,Not employed: Pensioner,0.26169,280,1528,0.23964,0.28373
1988,2nd Quintile,Urban regions,Not employed: registered unemployed,0.02256,51,1528,0.01511,0.03000
1988,2nd Quintile,Urban regions,Not employed: no further information,0.12343,299,1528,0.10693,0.13993
1988,2nd Quintile,Rural regions,Blue-collar worker,0.12604,99,377,0.09249,0.15959
1988,2nd Quintile,Rural regions,White-collar worker,0.12473,71,377,0.09133,0.15813
1988,2nd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.06001,41,377,0.03600,0.08401
1988,2nd Quintile,Rural regions,Not employed: Pensioner,0.22609,84,377,0.18381,0.26837
1988,2nd Quintile,Rural regions,Not employed: no further information,0.14661,82,377,0.11086,0.18237
1988,3rd Quintile,Urban regions,Self-employed,0.02658,50,1569,0.01862,0.03454
1988,3rd Quintile,Urban regions,Blue-collar worker,0.19439,512,1569,0.17480,0.21398
1988,3rd Quintile,Urban regions,Civil servant,0.03230,50,1569,0.02355,0.04105
1988,3rd Quintile,Urban regions,White-collar worker,0.17830,287,1569,0.15935,0.19725
1988,3rd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.08820,189,1569,0.07416,0.10223
1988,3rd Quintile,Urban regions,Not employed: Pensioner,0.16927,200,1569,0.15071,0.18783
1988,3rd Quintile,Urban regions,Not employed: registered unemployed,0.03031,71,1569,0.02182,0.03879
1988,3rd Quintile,Urban regions,Not employed: no further information,0.10570,210,1569,0.09048,0.12092
1988,3rd Quintile,Rural regions,Blue-collar worker,0.20043,122,353,0.15861,0.24225
1988,3rd Quintile,Rural regions,White-collar worker,0.14990,74,353,0.11261,0.18720
1988,3rd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.08123,48,353,0.05269,0.10977
1988,3rd Quintile,Rural regions,Not employed: Pensioner,0.16133,58,353,0.12291,0.19976
1988,3rd Quintile,Rural regions,Not employed: no further information,0.10008,51,353,0.06872,0.13143
1988,4th Quintile,Urban regions,Self-employed,0.02478,51,1600,0.01716,0.03240
1988,4th Quintile,Urban regions,Blue-collar worker,0.21860,512,1600,0.19834,0.23886
1988,4th Quintile,Urban regions,Civil servant,0.04855,77,1600,0.03801,0.05908
1988,4th Quintile,Urban regions,White-collar worker,0.25248,403,1600,0.23119,0.27378
1988,4th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.05491,124,1600,0.04374,0.06607
1988,4th Quintile,Urban regions,Not employed: Pensioner,0.15327,193,1600,0.13562,0.17093
1988,4th Quintile,Urban regions,Not employed: registered unemployed,0.02822,62,1600,0.02010,0.03634
1988,4th Quintile,Urban regions,Not employed: no further information,0.09301,178,1600,0.07877,0.10725
1988,4th Quintile,Rural regions,Self-employed,0.07355,37,430,0.04885,0.09826
1988,4th Quintile,Rural regions,Blue-collar worker,0.18043,123,430,0.14404,0.21682
1988,4th Quintile,Rural regions,Civil servant,0.06178,31,430,0.03900,0.08456
1988,4th Quintile,Rural regions,White-collar worker,0.21356,111,430,0.17478,0.25234
1988,4th Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.06819,41,430,0.04434,0.09204
1988,4th Quintile,Rural regions,Not employed: Pensioner,0.14249,55,430,0.10942,0.17557
1988,4th Quintile,Rural regions,Not employed: no further information,0.05956,32,430,0.03716,0.08195
1988,5th Quintile,Urban regions,Self-employed,0.08645,162,1569,0.07254,0.10036
1988,5th Quintile,Urban regions,Blue-collar worker,0.11409,270,1569,0.09835,0.12982
1988,5th Quintile,Urban regions,Civil servant,0.08459,145,1569,0.07082,0.09837
1988,5th Quintile,Urban regions,White-collar worker,0.36041,598,1569,0.33664,0.38417
1988,5th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.04640,96,1569,0.03598,0.05681
1988,5th Quintile,Urban regions,Not employed: Pensioner,0.12558,167,1569,0.10917,0.14198
1988,5th Quintile,Urban regions,Not employed: no further information,0.06802,131,1569,0.05556,0.08049
1988,5th Quintile,Rural regions,Self-employed,0.16704,61,285,0.12366,0.21042
1988,5th Quintile,Rural regions,Blue-collar worker,0.13991,63,285,0.09956,0.18025
1988,5th Quintile,Rural regions,Civil servant,0.11072,39,285,0.07422,0.14721
1988,5th Quintile,Rural regions,White-collar worker,0.22676,82,285,0.17806,0.27546
1988,5th Quintile,Rural regions,Not employed: Pensioner,0.15437,40,285,0.11235,0.19639
1989,1st Quintile,Urban regions,Blue-collar worker,0.12174,392,1495,0.10516,0.13832
1989,1st Quintile,Urban regions,White-collar worker,0.06536,110,1495,0.05283,0.07790
1989,1st Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.09771,211,1495,0.08265,0.11276
1989,1st Quintile,Urban regions,Not employed: Pensioner,0.29196,305,1495,0.26891,0.31502
1989,1st Quintile,Urban regions,Not employed: registered unemployed,0.04633,99,1495,0.03568,0.05699
1989,1st Quintile,Urban regions,Not employed: no further information,0.13479,378,1495,0.11747,0.15210
1989,1st Quintile,Rural regions,Blue-collar worker,0.10635,85,312,0.07209,0.14062
1989,1st Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.07958,43,312,0.04950,0.10966
1989,1st Quintile,Rural regions,Not employed: Pensioner,0.31693,97,312,0.26522,0.36865
1989,1st Quintile,Rural regions,Not employed: no further information,0.13466,87,312,0.09673,0.17260
1989,2nd Quintile,Urban regions,Self-employed,0.02511,48,1511,0.01722,0.03300
1989,2nd Quintile,Urban regions,Blue-collar worker,0.17621,498,1511,0.15699,0.19543
1989,2nd Quintile,Urban regions,White-collar worker,0.13066,214,1511,0.11366,0.14765
1989,2nd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.06398,156,1511,0.05163,0.07632
1989,2nd Quintile,Urban regions,Not employed: Pensioner,0.21644,228,1511,0.19567,0.23721
1989,2nd Quintile,Urban regions,Not employed: registered unemployed,0.02749,66,1511,0.01924,0.03573
1989,2nd Quintile,Urban regions,Not employed: no further information,0.13274,301,1511,0.11563,0.14986
1989,2nd Quintile,Rural regions,Blue-collar worker,0.16960,116,372,0.13141,0.20779
1989,2nd Quintile,Rural regions,White-collar worker,0.11351,64,372,0.08123,0.14579
1989,2nd Quintile,Rural regions,Apprentice/ Trainee/ Intern,0.05850,42,372,0.03462,0.08238
1989,2nd Quintile,Rural regions,Not employed: Pensioner,0.19857,75,372,0.15798,0.23917
1989,2nd Quintile,Rural regions,Not employed: no further information,0.11782,75,372,0.08502,0.15063
1989,3rd Quintile,Urban regions,Self-employed,0.01791,33,1486,0.01117,0.02466
1989,3rd Quintile,Urban regions,Blue-collar worker,0.20463,488,1486,0.18411,0.22515
1989,3rd Quintile,Urban regions,Civil servant,0.02894,47,1486,0.02042,0.03747
1989,3rd Quintile,Urban regions,White-collar worker,0.19418,310,1486,0.17406,0.21430
1989,3rd Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.07718,153,1486,0.06360,0.09075
1989,3rd Quintile,Urban regions,Not employed: Pensioner,0.18359,221,1486,0.16389,0.20328
1989,3rd Quintile,Urban regions,Not employed: registered unemployed,0.01625,32,1486,0.00982,0.02268
1989,3rd Quintile,Urban regions,Not employed: no further information,0.10612,202,1486,0.09046,0.12179
1989,3rd Quintile,Rural regions,Blue-collar worker,0.19228,113,312,0.14848,0.23608
1989,3rd Quintile,Rural regions,White-collar worker,0.15891,83,312,0.11828,0.19954
1989,3rd Quintile,Rural regions,Not employed: Pensioner,0.19123,67,312,0.14753,0.23494
1989,3rd Quintile,Rural regions,Not employed: no further information,0.10803,49,312,0.07353,0.14253
1989,4th Quintile,Urban regions,Self-employed,0.03743,64,1547,0.02797,0.04689
1989,4th Quintile,Urban regions,Blue-collar worker,0.19713,478,1547,0.17730,0.21696
1989,4th Quintile,Urban regions,Civil servant,0.05079,78,1547,0.03985,0.06174
1989,4th Quintile,Urban regions,White-collar worker,0.26224,419,1547,0.24031,0.28416
1989,4th Quintile,Urban regions,Apprentice/ Trainee/ Intern,0.07603,144,1547,0.06282,0.08925
1989,4th Quintile,Urban regions,Not employed: Pensioner,0.15759,190,1547,0.13943,0.17575
1989,4th Quintile,Urban regions,Not employed: no further information,0.09393,174,1547,0.07939,0.10847
1989,4th Quintile,Rural regions,Self-employed,0.07489,32,388,0.04866,0.10111
1989,4th Quintile,Rural regions,Blue-collar worker,0.17333,111,388,0.13562,0.21105
