year,age_gr,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,30-45 y.,Direct migration background,White-collar worker,0.13433,92,1355,0.11617,0.15249
1984,30-45 y.,Direct migration background,Not employed: registered unemployed,0.05890,61,1355,0.04636,0.07144
1984,30-45 y.,Direct migration background,Not employed: no further information,0.20831,290,1355,0.18668,0.22995
1984,46-65 y.,No migration background,Self-employed,0.07866,205,2589,0.06829,0.08903
1984,46-65 y.,No migration background,Blue-collar worker,0.20742,553,2589,0.19180,0.22304
1984,46-65 y.,No migration background,Civil servant,0.04920,133,2589,0.04087,0.05753
1984,46-65 y.,No migration background,White-collar worker,0.20604,550,2589,0.19045,0.22162
1984,46-65 y.,No migration background,Not employed: Pensioner,0.22542,542,2589,0.20932,0.24152
1984,46-65 y.,No migration background,Not employed: registered unemployed,0.01904,46,2589,0.01377,0.02431
1984,46-65 y.,No migration background,Not employed: no further information,0.21176,560,2589,0.19602,0.22750
1984,46-65 y.,Direct migration background,Blue-collar worker,0.40755,542,908,0.37557,0.43953
1984,46-65 y.,Direct migration background,White-collar worker,0.14258,60,908,0.11982,0.16533
1984,46-65 y.,Direct migration background,Not employed: Pensioner,0.17081,77,908,0.14632,0.19530
1984,46-65 y.,Direct migration background,Not employed: registered unemployed,0.05260,61,908,0.03807,0.06713
1984,46-65 y.,Direct migration background,Not employed: no further information,0.17338,168,908,0.14874,0.19801
1984,66 and older,No migration background,Not employed: Pensioner,0.89332,1083,1180,0.87570,0.91094
1984,66 and older,No migration background,Not employed: no further information,0.07180,97,1180,0.05706,0.08654
1985,17-29 y.,No migration background,Self-employed,0.02266,52,2199,0.01644,0.02888
1985,17-29 y.,No migration background,Blue-collar worker,0.20603,449,2199,0.18913,0.22294
1985,17-29 y.,No migration background,Civil servant,0.03978,90,2199,0.03161,0.04795
1985,17-29 y.,No migration background,White-collar worker,0.21365,468,2199,0.19651,0.23078
1985,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.37823,819,2199,0.35796,0.39850
1985,17-29 y.,No migration background,Not employed: Military/Community Service,0.01621,37,2199,0.01093,0.02149
1985,17-29 y.,No migration background,Not employed: registered unemployed,0.05650,118,2199,0.04685,0.06615
1985,17-29 y.,No migration background,Not employed: no further information,0.06694,166,2199,0.05649,0.07739
1985,17-29 y.,Direct migration background,Blue-collar worker,0.37454,334,798,0.34094,0.40815
1985,17-29 y.,Direct migration background,White-collar worker,0.11507,60,798,0.09292,0.13723
1985,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.25998,186,798,0.22952,0.29043
1985,17-29 y.,Direct migration background,Not employed: registered unemployed,0.07640,71,798,0.05796,0.09484
1985,17-29 y.,Direct migration background,Not employed: no further information,0.14578,147,798,0.12128,0.17028
1985,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.43696,66,66,0.31638,0.55754
1985,30-45 y.,No migration background,Self-employed,0.07715,178,2235,0.06608,0.08821
1985,30-45 y.,No migration background,Blue-collar worker,0.21412,473,2235,0.19711,0.23113
1985,30-45 y.,No migration background,Civil servant,0.09480,216,2235,0.08266,0.10695
1985,30-45 y.,No migration background,White-collar worker,0.37084,834,2235,0.35081,0.39087
1985,30-45 y.,No migration background,Not employed: registered unemployed,0.04604,98,2235,0.03735,0.05473
1985,30-45 y.,No migration background,Not employed: no further information,0.17950,436,2235,0.16359,0.19542
1985,30-45 y.,Direct migration background,Self-employed,0.04932,48,1155,0.03683,0.06182
1985,30-45 y.,Direct migration background,Blue-collar worker,0.49225,691,1155,0.46340,0.52109
1985,30-45 y.,Direct migration background,White-collar worker,0.14904,102,1155,0.12849,0.16959
1985,30-45 y.,Direct migration background,Not employed: registered unemployed,0.07607,70,1155,0.06077,0.09137
1985,30-45 y.,Direct migration background,Not employed: no further information,0.19849,244,1155,0.17547,0.22150
1985,46-65 y.,No migration background,Self-employed,0.08091,200,2427,0.07006,0.09176
1985,46-65 y.,No migration background,Blue-collar worker,0.19808,485,2427,0.18222,0.21394
1985,46-65 y.,No migration background,Civil servant,0.05415,139,2427,0.04514,0.06315
1985,46-65 y.,No migration background,White-collar worker,0.21542,540,2427,0.19906,0.23178
1985,46-65 y.,No migration background,Not employed: Pensioner,0.22518,498,2427,0.20856,0.24180
1985,46-65 y.,No migration background,Not employed: registered unemployed,0.03507,80,2427,0.02775,0.04239
1985,46-65 y.,No migration background,Not employed: no further information,0.19120,485,2427,0.17555,0.20685
1985,46-65 y.,Direct migration background,Blue-collar worker,0.38536,478,827,0.35217,0.41855
1985,46-65 y.,Direct migration background,White-collar worker,0.12735,59,827,0.10462,0.15009
1985,46-65 y.,Direct migration background,Not employed: Pensioner,0.21582,88,827,0.18776,0.24387
1985,46-65 y.,Direct migration background,Not employed: registered unemployed,0.05257,59,827,0.03735,0.06779
1985,46-65 y.,Direct migration background,Not employed: no further information,0.16301,143,827,0.13782,0.18821
1985,66 and older,No migration background,Not employed: Pensioner,0.91165,956,1021,0.89423,0.92906
1985,66 and older,No migration background,Not employed: no further information,0.05387,65,1021,0.04001,0.06772
1986,17-29 y.,No migration background,Self-employed,0.02460,53,2125,0.01801,0.03119
1986,17-29 y.,No migration background,Blue-collar worker,0.21369,451,2125,0.19626,0.23112
1986,17-29 y.,No migration background,Civil servant,0.04242,87,2125,0.03385,0.05099
1986,17-29 y.,No migration background,White-collar worker,0.22448,465,2125,0.20673,0.24222
1986,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.36208,786,2125,0.34164,0.38251
1986,17-29 y.,No migration background,Not employed: Military/Community Service,0.02292,47,2125,0.01656,0.02929
1986,17-29 y.,No migration background,Not employed: registered unemployed,0.04789,97,2125,0.03881,0.05697
1986,17-29 y.,No migration background,Not employed: no further information,0.06078,139,2125,0.05061,0.07094
1986,17-29 y.,Direct migration background,Blue-collar worker,0.37660,332,780,0.34257,0.41062
1986,17-29 y.,Direct migration background,White-collar worker,0.11909,58,780,0.09635,0.14184
1986,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.25632,199,780,0.22566,0.28698
1986,17-29 y.,Direct migration background,Not employed: registered unemployed,0.07460,69,780,0.05615,0.09305
1986,17-29 y.,Direct migration background,Not employed: no further information,0.14300,122,780,0.11842,0.16758
1986,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.46550,73,73,0.35028,0.58072
1986,30-45 y.,No migration background,Self-employed,0.07569,167,2101,0.06438,0.08700
1986,30-45 y.,No migration background,Blue-collar worker,0.21599,448,2101,0.19839,0.23359
1986,30-45 y.,No migration background,Civil servant,0.09549,204,2101,0.08292,0.10806
1986,30-45 y.,No migration background,White-collar worker,0.36229,765,2101,0.34173,0.38285
1986,30-45 y.,No migration background,Not employed: registered unemployed,0.04357,88,2101,0.03484,0.05231
1986,30-45 y.,No migration background,Not employed: no further information,0.18660,429,2101,0.16994,0.20327
1986,30-45 y.,Direct migration background,Self-employed,0.05980,50,1070,0.04558,0.07401
1986,30-45 y.,Direct migration background,Blue-collar worker,0.46511,623,1070,0.43520,0.49501
1986,30-45 y.,Direct migration background,White-collar worker,0.15875,100,1070,0.13684,0.18065
1986,30-45 y.,Direct migration background,Not employed: registered unemployed,0.07716,62,1070,0.06116,0.09316
1986,30-45 y.,Direct migration background,Not employed: no further information,0.20041,235,1070,0.17642,0.22441
1986,46-65 y.,No migration background,Self-employed,0.08008,192,2336,0.06907,0.09108
1986,46-65 y.,No migration background,Blue-collar worker,0.19821,470,2336,0.18204,0.21438
1986,46-65 y.,No migration background,Civil servant,0.05091,132,2336,0.04199,0.05982
1986,46-65 y.,No migration background,White-collar worker,0.21968,531,2336,0.20289,0.23648
1986,46-65 y.,No migration background,Not employed: Pensioner,0.22364,466,2336,0.20674,0.24054
1986,46-65 y.,No migration background,Not employed: registered unemployed,0.03592,81,2336,0.02837,0.04347
1986,46-65 y.,No migration background,Not employed: no further information,0.18997,464,2336,0.17406,0.20588
1986,46-65 y.,Direct migration background,Self-employed,0.05658,39,868,0.04120,0.07196
1986,46-65 y.,Direct migration background,Blue-collar worker,0.40238,491,868,0.36974,0.43503
1986,46-65 y.,Direct migration background,White-collar worker,0.11458,51,868,0.09338,0.13578
1986,46-65 y.,Direct migration background,Not employed: Pensioner,0.19774,85,868,0.17123,0.22425
1986,46-65 y.,Direct migration background,Not employed: registered unemployed,0.04514,60,868,0.03132,0.05896
1986,46-65 y.,Direct migration background,Not employed: no further information,0.16457,142,868,0.13989,0.18925
1986,66 and older,No migration background,Not employed: Pensioner,0.92006,892,949,0.90280,0.93733
1986,66 and older,No migration background,Not employed: no further information,0.05121,57,949,0.03718,0.06524
1986,66 and older,Direct migration background,Not employed: Pensioner,0.85890,40,40,0.74964,0.96816
1987,17-29 y.,No migration background,Self-employed,0.01694,38,2068,0.01138,0.02251
1987,17-29 y.,No migration background,Blue-collar worker,0.23007,449,2068,0.21192,0.24821
1987,17-29 y.,No migration background,Civil servant,0.03921,79,2068,0.03084,0.04758
1987,17-29 y.,No migration background,White-collar worker,0.24595,469,2068,0.22739,0.26452
1987,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.33430,761,2068,0.31396,0.35464
1987,17-29 y.,No migration background,Not employed: Military/Community Service,0.02637,50,2068,0.01946,0.03327
1987,17-29 y.,No migration background,Not employed: registered unemployed,0.04595,92,2068,0.03693,0.05498
1987,17-29 y.,No migration background,Not employed: no further information,0.06073,130,2068,0.05043,0.07102
1987,17-29 y.,Direct migration background,Blue-collar worker,0.38547,322,773,0.35113,0.41980
1987,17-29 y.,Direct migration background,White-collar worker,0.10949,66,773,0.08747,0.13152
1987,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.26862,208,773,0.23735,0.29989
1987,17-29 y.,Direct migration background,Not employed: registered unemployed,0.07012,63,773,0.05211,0.08813
1987,17-29 y.,Direct migration background,Not employed: no further information,0.12867,114,773,0.10505,0.15229
1987,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.37489,77,77,0.26605,0.48373
1987,30-45 y.,No migration background,Self-employed,0.08324,174,2054,0.07129,0.09519
1987,30-45 y.,No migration background,Blue-collar worker,0.22530,464,2054,0.20723,0.24337
1987,30-45 y.,No migration background,Civil servant,0.09682,200,2054,0.08403,0.10961
1987,30-45 y.,No migration background,White-collar worker,0.36464,752,2054,0.34382,0.38546
1987,30-45 y.,No migration background,Not employed: registered unemployed,0.03689,74,2054,0.02874,0.04504
1987,30-45 y.,No migration background,Not employed: no further information,0.17520,390,2054,0.15876,0.19165
1987,30-45 y.,Direct migration background,Self-employed,0.05457,47,1020,0.04062,0.06852
1987,30-45 y.,Direct migration background,Blue-collar worker,0.48917,604,1020,0.45847,0.51986
1987,30-45 y.,Direct migration background,White-collar worker,0.15632,98,1020,0.13402,0.17862
1987,30-45 y.,Direct migration background,Not employed: registered unemployed,0.05515,52,1020,0.04114,0.06917
1987,30-45 y.,Direct migration background,Not employed: no further information,0.20388,219,1020,0.17914,0.22862
1987,46-65 y.,No migration background,Self-employed,0.08275,191,2276,0.07143,0.09407
1987,46-65 y.,No migration background,Blue-collar worker,0.20523,470,2276,0.18863,0.22183
1987,46-65 y.,No migration background,Civil servant,0.05700,142,2276,0.04747,0.06652
1987,46-65 y.,No migration background,White-collar worker,0.22299,521,2276,0.20589,0.24010
1987,46-65 y.,No migration background,Not employed: Pensioner,0.19925,410,2276,0.18284,0.21567
1987,46-65 y.,No migration background,Not employed: registered unemployed,0.04395,95,2276,0.03553,0.05238
1987,46-65 y.,No migration background,Not employed: no further information,0.18635,447,2276,0.17035,0.20235
1987,46-65 y.,Direct migration background,Self-employed,0.05850,45,905,0.04320,0.07379
1987,46-65 y.,Direct migration background,Blue-collar worker,0.39099,483,905,0.35918,0.42280
1987,46-65 y.,Direct migration background,White-collar worker,0.12203,55,905,0.10069,0.14337
1987,46-65 y.,Direct migration background,Not employed: Pensioner,0.18195,92,905,0.15680,0.20710
1987,46-65 y.,Direct migration background,Not employed: registered unemployed,0.07135,86,905,0.05457,0.08813
1987,46-65 y.,Direct migration background,Not employed: no further information,0.15722,144,905,0.13349,0.18095
1987,66 and older,No migration background,Not employed: Pensioner,0.91852,917,974,0.90133,0.93571
1987,66 and older,No migration background,Not employed: no further information,0.05097,57,974,0.03715,0.06479
1987,66 and older,Direct migration background,Not employed: Pensioner,0.84376,44,44,0.73523,0.95228
1988,17-29 y.,No migration background,Self-employed,0.02398,46,1905,0.01711,0.03085
1988,17-29 y.,No migration background,Blue-collar worker,0.21759,394,1905,0.19906,0.23613
1988,17-29 y.,No migration background,Civil servant,0.03900,74,1905,0.03030,0.04769
1988,17-29 y.,No migration background,White-collar worker,0.23969,419,1905,0.22052,0.25887
1988,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.33040,686,1905,0.30927,0.35152
1988,17-29 y.,No migration background,Not employed: Military/Community Service,0.02728,50,1905,0.01996,0.03460
1988,17-29 y.,No migration background,Not employed: registered unemployed,0.04746,88,1905,0.03791,0.05702
1988,17-29 y.,No migration background,Not employed: no further information,0.07357,148,1905,0.06185,0.08530
1988,17-29 y.,Direct migration background,Blue-collar worker,0.39999,327,748,0.36486,0.43512
1988,17-29 y.,Direct migration background,White-collar worker,0.11703,61,748,0.09398,0.14008
1988,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.24938,173,748,0.21835,0.28041
1988,17-29 y.,Direct migration background,Not employed: registered unemployed,0.04991,62,748,0.03429,0.06552
1988,17-29 y.,Direct migration background,Not employed: no further information,0.14069,125,748,0.11576,0.16563
1988,17-29 y.,Indirect migration background,Blue-collar worker,0.18090,44,141,0.11713,0.24466
1988,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.43452,97,141,0.35240,0.51663
1988,30-45 y.,No migration background,Self-employed,0.07662,158,1960,0.06484,0.08840
1988,30-45 y.,No migration background,Blue-collar worker,0.22660,449,1960,0.20806,0.24513
1988,30-45 y.,No migration background,Civil servant,0.09744,188,1960,0.08431,0.11058
1988,30-45 y.,No migration background,White-collar worker,0.37328,730,1960,0.35186,0.39470
1988,30-45 y.,No migration background,Not employed: registered unemployed,0.04047,73,1960,0.03175,0.04920
1988,30-45 y.,No migration background,Not employed: no further information,0.16482,362,1960,0.14839,0.18125
1988,30-45 y.,Direct migration background,Self-employed,0.04502,40,912,0.03156,0.05849
1988,30-45 y.,Direct migration background,Blue-collar worker,0.47220,533,912,0.43979,0.50462
1988,30-45 y.,Direct migration background,White-collar worker,0.18109,99,912,0.15608,0.20610
1988,30-45 y.,Direct migration background,Not employed: registered unemployed,0.05835,41,912,0.04313,0.07357
1988,30-45 y.,Direct migration background,Not employed: no further information,0.20215,199,912,0.17607,0.22823
1988,46-65 y.,No migration background,Self-employed,0.08095,179,2185,0.06951,0.09239
1988,46-65 y.,No migration background,Blue-collar worker,0.19609,435,2185,0.17943,0.21274
1988,46-65 y.,No migration background,Civil servant,0.05551,135,2185,0.04590,0.06511
1988,46-65 y.,No migration background,White-collar worker,0.24862,551,2185,0.23049,0.26674
1988,46-65 y.,No migration background,Not employed: Pensioner,0.19201,381,2185,0.17549,0.20853
1988,46-65 y.,No migration background,Not employed: registered unemployed,0.04329,87,2185,0.03475,0.05182
1988,46-65 y.,No migration background,Not employed: no further information,0.17936,417,2185,0.16327,0.19545
1988,46-65 y.,Direct migration background,Self-employed,0.05463,42,898,0.03976,0.06950
1988,46-65 y.,Direct migration background,Blue-collar worker,0.37601,458,898,0.34431,0.40771
1988,46-65 y.,Direct migration background,White-collar worker,0.11948,55,898,0.09825,0.14070
1988,46-65 y.,Direct migration background,Not employed: Pensioner,0.18687,98,898,0.16136,0.21239
1988,46-65 y.,Direct migration background,Not employed: registered unemployed,0.09205,98,898,0.07313,0.11096
1988,46-65 y.,Direct migration background,Not employed: no further information,0.15515,147,898,0.13146,0.17884
1988,66 and older,No migration background,Not employed: Pensioner,0.92963,893,934,0.91321,0.94604
1988,66 and older,No migration background,Not employed: no further information,0.03779,41,934,0.02555,0.05003
1988,66 and older,Direct migration background,Not employed: Pensioner,0.85296,51,51,0.75479,0.95112
1989,17-29 y.,No migration background,Self-employed,0.01925,36,1856,0.01300,0.02551
1989,17-29 y.,No migration background,Blue-collar worker,0.22498,412,1856,0.20598,0.24399
1989,17-29 y.,No migration background,Civil servant,0.03348,67,1856,0.02530,0.04167
1989,17-29 y.,No migration background,White-collar worker,0.26746,469,1856,0.24731,0.28760
1989,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.33738,636,1856,0.31586,0.35890
1989,17-29 y.,No migration background,Not employed: Military/Community Service,0.02124,46,1856,0.01468,0.02780
1989,17-29 y.,No migration background,Not employed: registered unemployed,0.03284,63,1856,0.02473,0.04095
1989,17-29 y.,No migration background,Not employed: no further information,0.06212,127,1856,0.05114,0.07311
1989,17-29 y.,Direct migration background,Blue-collar worker,0.38120,326,723,0.34578,0.41663
1989,17-29 y.,Direct migration background,White-collar worker,0.12876,70,723,0.10433,0.15320
1989,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.20742,140,723,0.17785,0.23700
1989,17-29 y.,Direct migration background,Not employed: registered unemployed,0.06307,39,723,0.04534,0.08080
1989,17-29 y.,Direct migration background,Not employed: no further information,0.16965,148,723,0.14227,0.19703
1989,17-29 y.,Indirect migration background,Blue-collar worker,0.17307,46,163,0.11481,0.23133
1989,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.56222,117,163,0.48582,0.63862
1989,30-45 y.,No migration background,Self-employed,0.07861,161,1908,0.06653,0.09069
1989,30-45 y.,No migration background,Blue-collar worker,0.22509,435,1908,0.20634,0.24383
1989,30-45 y.,No migration background,Civil servant,0.09483,174,1908,0.08168,0.10798
1989,30-45 y.,No migration background,White-collar worker,0.38833,737,1908,0.36646,0.41020
1989,30-45 y.,No migration background,Not employed: registered unemployed,0.02394,45,1908,0.01708,0.03080
1989,30-45 y.,No migration background,Not employed: no further information,0.17034,356,1908,0.15347,0.18722
1989,30-45 y.,Direct migration background,Self-employed,0.04114,34,831,0.02763,0.05466
1989,30-45 y.,Direct migration background,Blue-collar worker,0.49503,516,831,0.46102,0.52905
1989,30-45 y.,Direct migration background,White-collar worker,0.18582,94,831,0.15936,0.21228
1989,30-45 y.,Direct migration background,Not employed: no further information,0.21641,187,831,0.18839,0.24442
1989,46-65 y.,No migration background,Self-employed,0.07375,163,2057,0.06245,0.08504
1989,46-65 y.,No migration background,Blue-collar worker,0.18123,375,2057,0.16458,0.19788
1989,46-65 y.,No migration background,Civil servant,0.05815,133,2057,0.04804,0.06827
1989,46-65 y.,No migration background,White-collar worker,0.26121,546,2057,0.24222,0.28020
1989,46-65 y.,No migration background,Not employed: Pensioner,0.19828,366,2057,0.18105,0.21552
1989,46-65 y.,No migration background,Not employed: registered unemployed,0.04013,82,2057,0.03165,0.04861
1989,46-65 y.,No migration background,Not employed: no further information,0.18451,392,2057,0.16774,0.20127
1989,46-65 y.,Direct migration background,Self-employed,0.03501,31,901,0.02300,0.04702
1989,46-65 y.,Direct migration background,Blue-collar worker,0.39152,466,901,0.35963,0.42341
1989,46-65 y.,Direct migration background,White-collar worker,0.11863,57,901,0.09750,0.13975
1989,46-65 y.,Direct migration background,Not employed: Pensioner,0.19260,108,901,0.16683,0.21836
1989,46-65 y.,Direct migration background,Not employed: registered unemployed,0.06053,60,901,0.04495,0.07611
1989,46-65 y.,Direct migration background,Not employed: no further information,0.19332,179,901,0.16752,0.21912
1989,66 and older,No migration background,Not employed: Pensioner,0.94043,873,873,0.92472,0.95614
1989,66 and older,Direct migration background,Not employed: Pensioner,0.94248,61,61,0.88356,1.00139
1990,17-29 y.,No migration background,Self-employed,0.01851,50,2872,0.01358,0.02344
1990,17-29 y.,No migration background,Blue-collar worker,0.26576,843,2872,0.24960,0.28192
1990,17-29 y.,No migration background,Civil servant,0.02908,70,2872,0.02294,0.03523
1990,17-29 y.,No migration background,White-collar worker,0.25960,732,2872,0.24356,0.27564
1990,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.30211,822,2872,0.28531,0.31890
1990,17-29 y.,No migration background,Not employed: Military/Community Service,0.02535,74,2872,0.01960,0.03110
1990,17-29 y.,No migration background,Not employed: registered unemployed,0.02405,53,2872,0.01845,0.02966
1990,17-29 y.,No migration background,Not employed: no further information,0.07406,228,2872,0.06448,0.08364
1990,17-29 y.,Direct migration background,Blue-collar worker,0.37413,303,687,0.33792,0.41034
1990,17-29 y.,Direct migration background,White-collar worker,0.14662,73,687,0.12015,0.17309
1990,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.21850,130,687,0.18757,0.24942
1990,17-29 y.,Direct migration background,Not employed: registered unemployed,0.04721,40,687,0.03134,0.06308
1990,17-29 y.,Direct migration background,Not employed: no further information,0.17666,141,687,0.14812,0.20520
1990,17-29 y.,Indirect migration background,Blue-collar worker,0.17615,58,224,0.12615,0.22615
1990,17-29 y.,Indirect migration background,White-collar worker,0.16004,31,224,0.11192,0.20816
1990,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.51882,135,224,0.45324,0.58440
1990,30-45 y.,No migration background,Self-employed,0.06889,204,3375,0.06035,0.07744
1990,30-45 y.,No migration background,Blue-collar worker,0.27502,1069,3375,0.25995,0.29008
1990,30-45 y.,No migration background,Civil servant,0.07456,172,3375,0.06570,0.08343
1990,30-45 y.,No migration background,White-collar worker,0.41910,1484,3375,0.40245,0.43575
1990,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01135,32,3375,0.00778,0.01493
1990,30-45 y.,No migration background,Not employed: registered unemployed,0.02025,50,3375,0.01550,0.02501
1990,30-45 y.,No migration background,Not employed: no further information,0.12465,364,3375,0.11350,0.13580
1990,30-45 y.,Direct migration background,Self-employed,0.05379,37,831,0.03844,0.06914
1990,30-45 y.,Direct migration background,Blue-collar worker,0.49099,513,831,0.45698,0.52500
1990,30-45 y.,Direct migration background,White-collar worker,0.20637,114,831,0.17884,0.23391
1990,30-45 y.,Direct migration background,Not employed: no further information,0.20082,167,831,0.17356,0.22807
1990,46-65 y.,No migration background,Self-employed,0.06540,202,3243,0.05689,0.07391
1990,46-65 y.,No migration background,Blue-collar worker,0.21911,798,3243,0.20487,0.23335
1990,46-65 y.,No migration background,Civil servant,0.04703,128,3243,0.03974,0.05432
1990,46-65 y.,No migration background,White-collar worker,0.29553,1047,3243,0.27983,0.31124
1990,46-65 y.,No migration background,Not employed: Pensioner,0.19146,570,3243,0.17791,0.20500
1990,46-65 y.,No migration background,Not employed: registered unemployed,0.02732,64,3243,0.02171,0.03293
1990,46-65 y.,No migration background,Not employed: no further information,0.15061,434,3243,0.13830,0.16292
1990,46-65 y.,Direct migration background,Self-employed,0.03483,32,983,0.02337,0.04630
1990,46-65 y.,Direct migration background,Blue-collar worker,0.39421,496,983,0.36364,0.42477
1990,46-65 y.,Direct migration background,White-collar worker,0.15356,93,983,0.13101,0.17611
1990,46-65 y.,Direct migration background,Not employed: Pensioner,0.18107,125,983,0.15698,0.20515
1990,46-65 y.,Direct migration background,Not employed: registered unemployed,0.07015,78,983,0.05418,0.08612
1990,46-65 y.,Direct migration background,Not employed: no further information,0.14969,159,983,0.12737,0.17200
1990,66 and older,No migration background,Not employed: Pensioner,0.95505,1281,1281,0.94369,0.96640
1990,66 and older,Direct migration background,Not employed: Pensioner,0.97220,98,98,0.93948,1.00492
1991,17-29 y.,No migration background,Self-employed,0.01838,49,2704,0.01332,0.02345
1991,17-29 y.,No migration background,Blue-collar worker,0.25825,733,2704,0.24175,0.27475
1991,17-29 y.,No migration background,Civil servant,0.03088,80,2704,0.02436,0.03740
1991,17-29 y.,No migration background,White-collar worker,0.25831,662,2704,0.24181,0.27481
1991,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.29132,781,2704,0.27419,0.30845
1991,17-29 y.,No migration background,Not employed: Military/Community Service,0.02213,59,2704,0.01658,0.02768
1991,17-29 y.,No migration background,Not employed: registered unemployed,0.04104,129,2704,0.03356,0.04852
1991,17-29 y.,No migration background,Not employed: no further information,0.07808,211,2704,0.06797,0.08820
1991,17-29 y.,Direct migration background,Blue-collar worker,0.33124,280,645,0.29489,0.36760
1991,17-29 y.,Direct migration background,White-collar worker,0.15844,77,645,0.13023,0.18664
1991,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.23807,121,645,0.20518,0.27097
1991,17-29 y.,Direct migration background,Not employed: registered unemployed,0.05941,32,645,0.04116,0.07767
1991,17-29 y.,Direct migration background,Not employed: no further information,0.16466,135,645,0.13601,0.19330
1991,17-29 y.,Indirect migration background,Blue-collar worker,0.22608,68,275,0.17655,0.27561
1991,17-29 y.,Indirect migration background,White-collar worker,0.14313,38,275,0.10166,0.18460
1991,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.52985,169,275,0.47075,0.58895
1991,30-45 y.,No migration background,Self-employed,0.06871,227,3432,0.06025,0.07718
1991,30-45 y.,No migration background,Blue-collar worker,0.26540,1037,3432,0.25062,0.28017
1991,30-45 y.,No migration background,Civil servant,0.07342,189,3432,0.06469,0.08214
1991,30-45 y.,No migration background,White-collar worker,0.41190,1415,3432,0.39543,0.42837
1991,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01808,50,3432,0.01362,0.02254
1991,30-45 y.,No migration background,Not employed: registered unemployed,0.03928,174,3432,0.03278,0.04578
1991,30-45 y.,No migration background,Not employed: no further information,0.11677,340,3432,0.10602,0.12751
1991,30-45 y.,Direct migration background,Self-employed,0.06365,40,818,0.04691,0.08039
1991,30-45 y.,Direct migration background,Blue-collar worker,0.47178,484,818,0.43755,0.50602
