"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2015","AkademikerIn","maennlich","2.78","1.5","3174","2.73","2.83"
"2015","AkademikerIn","weiblich","2.44","1.5","3197","2.39","2.49"
"2015","Hauptschule","maennlich","3.18","2.5","3826","3.12","3.24"
"2015","Hauptschule","weiblich","2.75","1.5","3902","2.69","2.81"
"2015","Realschule","maennlich","3.17","2.5","2628","3.11","3.23"
"2015","Realschule","weiblich","2.73","1.5","3922","2.68","2.78"
"2016","(Fach-)Abitur","maennlich","1.94","1.5","300","1.78","2.1"
"2016","(Fach-)Abitur","weiblich","1.81","1","209","1.61","2.01"
"2016","(noch) kein Abschluss","maennlich","2.36","1","532","2.2","2.52"
"2016","(noch) kein Abschluss","weiblich","2.9","1.5","455","2.73","3.07"
"2016","AkademikerIn","maennlich","2.27","1","369","2.12","2.42"
"2016","AkademikerIn","weiblich","2.36","1","224","2.21","2.51"
"2016","Hauptschule","maennlich","2.72","1","391","2.55","2.89"
"2016","Hauptschule","weiblich","2.06","1.5","236","1.84","2.28"
"2016","Realschule","maennlich","","","","",""
"2016","Realschule","weiblich","","","","",""
"2017","(Fach-)Abitur","maennlich","1.51","1","138","1.31","1.71"
"2017","(Fach-)Abitur","weiblich","1.75","1","163","1.54","1.96"
"2017","(noch) kein Abschluss","maennlich","1.68","1","348","1.52","1.84"
"2017","(noch) kein Abschluss","weiblich","1.73","1","362","1.56","1.9"
"2017","AkademikerIn","maennlich","1.78","1","198","1.59","1.97"
"2017","AkademikerIn","weiblich","1.45","1","113","1.24","1.66"
"2017","Hauptschule","maennlich","1.68","1","211","1.48","1.88"
"2017","Hauptschule","weiblich","1.5","1","185","1.32","1.68"
"2017","Realschule","maennlich","","","","",""
"2017","Realschule","weiblich","","","","",""
"2018","(Fach-)Abitur","maennlich","1.98","1","31","1.36","2.6"
"2018","(Fach-)Abitur","weiblich","","","","",""
"2018","(noch) kein Abschluss","maennlich","1.76","1","62","1.33","2.19"
"2018","(noch) kein Abschluss","weiblich","2.27","1","83","1.89","2.65"
"2018","AkademikerIn","maennlich","","","","",""
"2018","AkademikerIn","weiblich","1.2","1","30","0.74","1.66"
"2018","Hauptschule","maennlich","2.14","1","39","1.73","2.55"
"2018","Hauptschule","weiblich","1.82","1","45","1.33","2.31"
"2018","Realschule","maennlich","","","","",""
"2018","Realschule","weiblich","","","","",""
"2019","(Fach-)Abitur","maennlich","","","","",""
"2019","(Fach-)Abitur","weiblich","","","","",""
"2019","(noch) kein Abschluss","maennlich","2.01","1","59","1.52","2.5"
"2019","(noch) kein Abschluss","weiblich","1.84","1","69","1.47","2.21"
"2019","AkademikerIn","maennlich","","","","",""
"2019","AkademikerIn","weiblich","","","","",""
"2019","Hauptschule","maennlich","","","","",""
"2019","Hauptschule","weiblich","","","","",""
"2019","Realschule","maennlich","","","","",""
"2019","Realschule","weiblich","","","","",""
"2020","(Fach-)Abitur","maennlich","2.77","1.5","2333","2.71","2.83"
"2020","(Fach-)Abitur","weiblich","2.33","1.5","2704","2.28","2.38"
"2020","(noch) kein Abschluss","maennlich","2.97","2.5","1247","2.87","3.07"
"2020","(noch) kein Abschluss","weiblich","2.9","1.5","997","2.8","3"
"2020","AkademikerIn","maennlich","2.81","2.5","4094","2.76","2.86"
"2020","AkademikerIn","weiblich","2.32","1.5","3660","2.28","2.36"
"2020","Hauptschule","maennlich","3.09","2.5","3513","3.03","3.15"
"2020","Hauptschule","weiblich","2.71","1.5","3195","2.65","2.77"
"2020","Realschule","maennlich","3.08","2.5","2601","3.02","3.14"
"2020","Realschule","weiblich","2.53","1.5","3646","2.48","2.58"
