"year","bildungsniveau","sampreg","mean","median","n","lower_confidence","upper_confidence"
"2011","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","",""
"2011","AkademikerIn","Ostdeutschland","","","","",""
"2011","AkademikerIn","Westdeutschland","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","",""
"2011","Hauptschule","Westdeutschland","","","","",""
"2011","Realschule","Ostdeutschland","","","","",""
"2011","Realschule","Westdeutschland","","","","",""
"2012","(Fach-)Abitur","Ostdeutschland","","","","",""
"2012","(Fach-)Abitur","Westdeutschland","","","","",""
"2012","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","","","","",""
"2012","AkademikerIn","Ostdeutschland","","","","",""
"2012","AkademikerIn","Westdeutschland","","","","",""
"2012","Hauptschule","Ostdeutschland","","","","",""
"2012","Hauptschule","Westdeutschland","","","","",""
"2012","Realschule","Ostdeutschland","","","","",""
"2012","Realschule","Westdeutschland","","","","",""
"2013","(Fach-)Abitur","Ostdeutschland","","","","",""
"2013","(Fach-)Abitur","Westdeutschland","","","","",""
"2013","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2013","(noch) kein Abschluss","Westdeutschland","","","","",""
"2013","AkademikerIn","Ostdeutschland","","","","",""
"2013","AkademikerIn","Westdeutschland","","","","",""
"2013","Hauptschule","Ostdeutschland","","","","",""
"2013","Hauptschule","Westdeutschland","","","","",""
"2013","Realschule","Ostdeutschland","","","","",""
"2013","Realschule","Westdeutschland","","","","",""
"2014","(Fach-)Abitur","Ostdeutschland","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","",""
"2014","Hauptschule","Westdeutschland","","","","",""
"2014","Realschule","Ostdeutschland","","","","",""
"2014","Realschule","Westdeutschland","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","2.69","1.5","519","2.55","2.83"
"2015","(Fach-)Abitur","Westdeutschland","2.67","1.5","3589","2.62","2.72"
"2015","(noch) kein Abschluss","Ostdeutschland","3.19","2.5","115","2.87","3.51"
"2015","(noch) kein Abschluss","Westdeutschland","3.04","2.5","819","2.92","3.16"
"2015","AkademikerIn","Ostdeutschland","2.76","1.5","1411","2.68","2.84"
"2015","AkademikerIn","Westdeutschland","2.59","1.5","4960","2.55","2.63"
"2015","Hauptschule","Ostdeutschland","3.1","2.5","1202","2.99","3.21"
"2015","Hauptschule","Westdeutschland","2.94","2.5","6526","2.9","2.98"
"2015","Realschule","Ostdeutschland","3.09","2.5","2006","3.01","3.17"
"2015","Realschule","Westdeutschland","2.87","1.5","4544","2.82","2.92"
"2016","(Fach-)Abitur","Ostdeutschland","1.21","1","80","1","1.42"
"2016","(Fach-)Abitur","Westdeutschland","1.96","1","429","1.82","2.1"
"2016","(noch) kein Abschluss","Ostdeutschland","2.36","1","163","2.03","2.69"
"2016","(noch) kein Abschluss","Westdeutschland","2.63","1.5","824","2.5","2.76"
"2016","AkademikerIn","Ostdeutschland","1.96","1.5","96","1.72","2.2"
"2016","AkademikerIn","Westdeutschland","2.37","1","497","2.25","2.49"
"2016","Hauptschule","Ostdeutschland","2.01","1","98","1.68","2.34"
"2016","Hauptschule","Westdeutschland","2.52","1.5","529","2.37","2.67"
"2016","Realschule","Ostdeutschland","","","","",""
"2016","Realschule","Westdeutschland","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","1.47","1","33","0.84","2.1"
"2017","(Fach-)Abitur","Westdeutschland","1.67","1","268","1.53","1.81"
"2017","(noch) kein Abschluss","Ostdeutschland","2.05","1","78","1.61","2.49"
"2017","(noch) kein Abschluss","Westdeutschland","1.66","1","632","1.54","1.78"
"2017","AkademikerIn","Ostdeutschland","1.67","1","34","1.2","2.14"
"2017","AkademikerIn","Westdeutschland","1.67","1","277","1.52","1.82"
"2017","Hauptschule","Ostdeutschland","1.51","1","45","1.07","1.95"
"2017","Hauptschule","Westdeutschland","1.62","1","351","1.48","1.76"
"2017","Realschule","Ostdeutschland","","","","",""
"2017","Realschule","Westdeutschland","","","","",""
"2018","(Fach-)Abitur","Ostdeutschland","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","2.33","1","52","1.86","2.8"
"2018","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","2.16","1","135","1.86","2.46"
"2018","AkademikerIn","Ostdeutschland","","","","",""
"2018","AkademikerIn","Westdeutschland","1.34","1","35","0.82","1.86"
"2018","Hauptschule","Ostdeutschland","","","","",""
"2018","Hauptschule","Westdeutschland","1.92","1","69","1.57","2.27"
"2018","Realschule","Ostdeutschland","","","","",""
"2018","Realschule","Westdeutschland","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","","","","",""
"2019","(Fach-)Abitur","Westdeutschland","","","","",""
"2019","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","1.96","1","116","1.65","2.27"
"2019","AkademikerIn","Ostdeutschland","","","","",""
"2019","AkademikerIn","Westdeutschland","","","","",""
"2019","Hauptschule","Ostdeutschland","","","","",""
"2019","Hauptschule","Westdeutschland","2.14","1.5","40","1.49","2.79"
"2019","Realschule","Ostdeutschland","","","","",""
"2019","Realschule","Westdeutschland","","","","",""
"2020","(Fach-)Abitur","Ostdeutschland","2.58","1.5","699","2.47","2.69"
"2020","(Fach-)Abitur","Westdeutschland","2.52","1.5","4341","2.47","2.57"
"2020","(noch) kein Abschluss","Ostdeutschland","3.18","2.5","308","3.02","3.34"
"2020","(noch) kein Abschluss","Westdeutschland","2.9","1.5","1936","2.82","2.98"
"2020","AkademikerIn","Ostdeutschland","2.69","1.5","1650","2.62","2.76"
"2020","AkademikerIn","Westdeutschland","2.56","1.5","6106","2.52","2.6"
"2020","Hauptschule","Ostdeutschland","2.97","1.5","993","2.86","3.08"
"2020","Hauptschule","Westdeutschland","2.89","2.5","5715","2.84","2.94"
"2020","Realschule","Ostdeutschland","2.92","2.5","1979","2.85","2.99"
"2020","Realschule","Westdeutschland","2.72","1.5","4269","2.67","2.77"
