year,migback,pgisced97,plj0175,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2012,Indirect migration background,Second Stage of Tertiary Education,Yes,0.3169665614842404,36,23924,0.3152156000568098,0.318717522911671
2012,Indirect migration background,Second Stage of Tertiary Education,No,0.6830334385157596,87,23924,0.681282477088329,0.6847843999431902
2013,No migration background,Pre-primary Level,Yes,1.0,334,23584,1.0,1.0
2013,No migration background,Primary Level,Yes,1.0,177,23584,1.0,1.0
2013,No migration background,Lower Secondary Level,Yes,0.9697166695640848,1850,23584,0.9695698072658337,0.9698635318623358
2013,No migration background,Lower Secondary Level,No,0.030283330435915256,45,23584,0.03013646813766422,0.030430192734166292
2013,No migration background,Upper Secondary Level,Yes,0.9751403151623456,10813,23584,0.975083383779416,0.9751972465452752
2013,No migration background,Upper Secondary Level,No,0.024859684837654415,271,23584,0.024802753454724744,0.024916616220584085
2013,No migration background,Post-secondary Non-tertiary Level,Yes,0.9685251099573076,1391,23584,0.9683370183367852,0.9687132015778299
2013,No migration background,Post-secondary Non-tertiary Level,No,0.03147489004269247,31,23584,0.03128679842217011,0.03166298166321484
2013,No migration background,First Stage of Tertiary Education,Yes,0.9783412914696773,1490,23584,0.9781968666457159,0.9784857162936387
2013,No migration background,First Stage of Tertiary Education,No,0.021658708530322653,42,23584,0.021514283706361315,0.02180313335428399
2013,No migration background,Second Stage of Tertiary Education,Yes,0.9667926332183088,5009,23584,0.9666875239421765,0.966897742494441
2013,No migration background,Second Stage of Tertiary Education,No,0.03320736678169106,162,23584,0.03310225750555876,0.033312476057823365
2013,Direct migration background,Lower Secondary Level,No,1.0,52,23584,1.0,1.0
2013,Direct migration background,Upper Secondary Level,Yes,0.47864638225508876,83,23584,0.4771422842535115,0.480150480256666
2013,Direct migration background,Upper Secondary Level,No,0.5213536177449112,143,23584,0.5198495197433339,0.5228577157464884
2013,Direct migration background,Post-secondary Non-tertiary Level,No,1.0,32,23584,1.0,1.0
2013,Direct migration background,Second Stage of Tertiary Education,Yes,0.5039269353243879,54,23584,0.501873907813402,0.5059799628353738
2013,Direct migration background,Second Stage of Tertiary Education,No,0.496073064675612,54,23584,0.4940200371646261,0.4981260921865979
2013,Indirect migration background,Pre-primary Level,No,1.0,126,23584,1.0,1.0
2013,Indirect migration background,Primary Level,No,1.0,43,23584,1.0,1.0
2013,Indirect migration background,Lower Secondary Level,Yes,0.15593677077404952,39,23584,0.1549319961950199,0.15694154535307914
2013,Indirect migration background,Lower Secondary Level,No,0.8440632292259506,326,23584,0.843058454646921,0.8450680038049802
2013,Indirect migration background,Upper Secondary Level,Yes,0.1522383391008282,88,23584,0.151541777572018,0.1529349006296384
2013,Indirect migration background,Upper Secondary Level,No,0.8477616608991718,543,23584,0.8470650993703616,0.8484582224279821
2013,Indirect migration background,Post-secondary Non-tertiary Level,No,1.0,96,23584,1.0,1.0
2013,Indirect migration background,First Stage of Tertiary Education,No,1.0,31,23584,1.0,1.0
2013,Indirect migration background,Second Stage of Tertiary Education,Yes,0.2686394918696848,38,23584,0.26731474527761573,0.2699642384617538
2013,Indirect migration background,Second Stage of Tertiary Education,No,0.7313605081303152,221,23584,0.7300357615382461,0.7326852547223842
2014,No migration background,Pre-primary Level,Yes,1.0,280,20368,1.0,1.0
2014,No migration background,Primary Level,Yes,1.0,165,20368,1.0,1.0
2014,No migration background,Lower Secondary Level,Yes,1.0,1660,20368,1.0,1.0
2014,No migration background,Upper Secondary Level,Yes,0.980484300440214,9684,20368,0.9804329554405338,0.9805356454398941
2014,No migration background,Upper Secondary Level,No,0.019515699559785965,198,20368,0.019464354560105788,0.019567044559466142
2014,No migration background,Post-secondary Non-tertiary Level,Yes,1.0,1247,20368,1.0,1.0
2014,No migration background,First Stage of Tertiary Education,Yes,0.9832676172604775,1374,20368,0.9831413126030054,0.9833939219179496
2014,No migration background,First Stage of Tertiary Education,No,0.01673238273952247,35,20368,0.016606078082050384,0.01685868739699456
2014,No migration background,Second Stage of Tertiary Education,Yes,0.9741692374494167,4631,20368,0.9740779206928964,0.974260554205937
2014,No migration background,Second Stage of Tertiary Education,No,0.02583076255058319,117,20368,0.025739445794062857,0.025922079307103524
2014,Direct migration background,Lower Secondary Level,No,1.0,52,20368,1.0,1.0
2014,Direct migration background,Upper Secondary Level,Yes,0.4103404289770549,77,20368,0.40887157700802096,0.4118092809460889
2014,Direct migration background,Upper Secondary Level,No,0.5896595710229452,124,20368,0.5881907190539112,0.5911284229919792
2014,Direct migration background,Second Stage of Tertiary Education,Yes,0.5154211574807172,47,20368,0.5133612137664963,0.517481101194938
2014,Direct migration background,Second Stage of Tertiary Education,No,0.4845788425192828,49,20368,0.482518898805062,0.4866387862335036
2014,Indirect migration background,Pre-primary Level,No,1.0,57,20368,1.0,1.0
2014,Indirect migration background,Lower Secondary Level,Yes,0.35495081010300616,40,20368,0.35292381781340726,0.35697780239260507
2014,Indirect migration background,Lower Secondary Level,No,0.6450491898969938,87,20368,0.6430221976073949,0.6470761821865927
2014,Indirect migration background,Upper Secondary Level,Yes,0.31207988637108575,95,20368,0.31095936219074827,0.3132004105514232
2014,Indirect migration background,Upper Secondary Level,No,0.6879201136289144,202,20368,0.6867995894485769,0.6890406378092518
2014,Indirect migration background,Post-secondary Non-tertiary Level,No,1.0,38,20368,1.0,1.0
2014,Indirect migration background,Second Stage of Tertiary Education,Yes,0.5392842701795232,37,20368,0.537525375758274,0.5410431646007724
2014,Indirect migration background,Second Stage of Tertiary Education,No,0.46071572982047687,72,20368,0.45895683539922766,0.4624746242417261
2015,No migration background,Pre-primary Level,Yes,1.0,210,19854,1.0,1.0
2015,No migration background,Primary Level,Yes,1.0,155,19854,1.0,1.0
2015,No migration background,Lower Secondary Level,Yes,1.0,1552,19854,1.0,1.0
2015,No migration background,Upper Secondary Level,Yes,0.9774449870039104,9252,19854,0.9773897527638054,0.9775002212440154
2015,No migration background,Upper Secondary Level,No,0.022555012996089585,212,19854,0.022499778755984613,0.022610247236194557
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.9673168210488358,1196,19854,0.967129316868915,0.9675043252287565
2015,No migration background,Post-secondary Non-tertiary Level,No,0.03268317895116425,32,19854,0.032495674771243536,0.03287068313108497
2015,No migration background,First Stage of Tertiary Education,Yes,0.9796251743132256,1328,19854,0.9794877342156194,0.9797626144108318
2015,No migration background,First Stage of Tertiary Education,No,0.02037482568677445,31,19854,0.020237385589168246,0.020512265784380652
2015,No migration background,Second Stage of Tertiary Education,Yes,0.9712579290753659,4531,19854,0.9711632833167464,0.9713525748339854
2015,No migration background,Second Stage of Tertiary Education,No,0.028742070924634055,130,19854,0.0286474251660146,0.02883671668325351
2015,Direct migration background,Lower Secondary Level,No,1.0,57,19854,1.0,1.0
2015,Direct migration background,Upper Secondary Level,Yes,0.4456330504372905,78,19854,0.4442581801399857,0.44700792073459533
2015,Direct migration background,Upper Secondary Level,No,0.5543669495627096,168,19854,0.5529920792654048,0.5557418198600144
2015,Direct migration background,Post-secondary Non-tertiary Level,No,1.0,38,19854,1.0,1.0
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.5151697222446022,47,19854,0.5131972605198153,0.5171421839693892
2015,Direct migration background,Second Stage of Tertiary Education,No,0.4848302777553977,59,19854,0.48285781603061084,0.4868027394801846
2015,Indirect migration background,Pre-primary Level,No,1.0,60,19854,1.0,1.0
2015,Indirect migration background,Lower Secondary Level,Yes,0.24720691818991275,39,19854,0.245647428387803,0.2487664079920225
2015,Indirect migration background,Lower Secondary Level,No,0.7527930818100873,127,19854,0.7512335920079776,0.754352571612197
2015,Indirect migration background,Upper Secondary Level,Yes,0.24463368210399442,87,19854,0.24368478065382845,0.24558258355416038
2015,Indirect migration background,Upper Secondary Level,No,0.7553663178960056,276,19854,0.7544174164458396,0.7563152193461716
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,1.0,45,19854,1.0,1.0
2015,Indirect migration background,Second Stage of Tertiary Education,Yes,0.3032135435604908,33,19854,0.3018516653604488,0.3045754217605328
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.6967864564395092,111,19854,0.6954245782394671,0.6981483346395513
2016,No migration background,Pre-primary Level,Yes,1.0,212,18418,1.0,1.0
2016,No migration background,Primary Level,Yes,1.0,129,18418,1.0,1.0
2016,No migration background,Lower Secondary Level,Yes,1.0,1442,18418,1.0,1.0
2016,No migration background,Upper Secondary Level,Yes,0.9755768037413323,8505,18418,0.9755190216910585,0.975634585791606
2016,No migration background,Upper Secondary Level,No,0.02442319625866771,205,18418,0.024365414208393985,0.024480978308941435
2016,No migration background,Post-secondary Non-tertiary Level,Yes,1.0,1146,18418,1.0,1.0
2016,No migration background,First Stage of Tertiary Education,Yes,1.0,1218,18418,1.0,1.0
2016,No migration background,Second Stage of Tertiary Education,Yes,0.9707482696299791,4286,18418,0.9706530673110356,0.9708434719489225
2016,No migration background,Second Stage of Tertiary Education,No,0.02925173037002091,128,18418,0.029156528051077494,0.029346932688964326
2016,Direct migration background,Lower Secondary Level,No,1.0,48,18418,1.0,1.0
2016,Direct migration background,Upper Secondary Level,Yes,0.42443136498163275,77,18418,0.4230517120371085,0.425811017926157
2016,Direct migration background,Upper Secondary Level,No,0.5755686350183673,160,18418,0.5741889820738431,0.5769482879628915
2016,Direct migration background,Post-secondary Non-tertiary Level,No,1.0,31,18418,1.0,1.0
2016,Direct migration background,Second Stage of Tertiary Education,Yes,0.5913414254041781,47,18418,0.589308005698675,0.5933748451096812
2016,Direct migration background,Second Stage of Tertiary Education,No,0.40865857459582183,53,18418,0.4066251548903187,0.41069199430132497
2016,Indirect migration background,Pre-primary Level,No,1.0,40,18418,1.0,1.0
2016,Indirect migration background,Lower Secondary Level,Yes,0.24198511569361938,46,18418,0.24061879742333903,0.24335143396389974
2016,Indirect migration background,Lower Secondary Level,No,0.7580148843063805,125,18418,0.7566485660361002,0.7593812025766609
2016,Indirect migration background,Upper Secondary Level,Yes,0.3234311618361894,94,18418,0.3224821935059531,0.32438013016642575
2016,Indirect migration background,Upper Secondary Level,No,0.6765688381638106,250,18418,0.6756198698335744,0.6775178064940469
2016,Indirect migration background,Post-secondary Non-tertiary Level,No,1.0,41,18418,1.0,1.0
2016,Indirect migration background,Second Stage of Tertiary Education,Yes,0.37923247124572845,40,18418,0.3778678143379638,0.3805971281534931
2016,Indirect migration background,Second Stage of Tertiary Education,No,0.6207675287542715,95,18418,0.6194028718465069,0.6221321856620362
2017,No migration background,Pre-primary Level,Yes,1.0,282,20905,1.0,1.0
2017,No migration background,Primary Level,Yes,1.0,162,20905,1.0,1.0
2017,No migration background,Lower Secondary Level,Yes,1.0,1649,20905,1.0,1.0
2017,No migration background,Upper Secondary Level,Yes,0.9756943350777908,9506,20905,0.9756363329887899,0.9757523371667917
2017,No migration background,Upper Secondary Level,No,0.024305664922209192,231,20905,0.02424766283320828,0.024363667011210104
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.9706707799426877,1397,20905,0.9704967201932109,0.9708448396921645
2017,No migration background,Post-secondary Non-tertiary Level,No,0.02932922005731224,34,20905,0.029155160307835406,0.029503279806789077
2017,No migration background,First Stage of Tertiary Education,Yes,0.9778518772804884,1341,20905,0.9777047979872006,0.9779989565737762
2017,No migration background,First Stage of Tertiary Education,No,0.022148122719511557,36,20905,0.02200104342622371,0.022295202012799404
2017,No migration background,Second Stage of Tertiary Education,Yes,0.9762334670941601,4914,20905,0.9761481948599581,0.9763187393283622
2017,No migration background,Second Stage of Tertiary Education,No,0.023766532905839858,115,20905,0.023681260671637824,0.02385180514004189
2017,Direct migration background,Lower Secondary Level,No,1.0,38,20905,1.0,1.0
2017,Direct migration background,Upper Secondary Level,Yes,0.39774185446524696,65,20905,0.3962545333071758,0.3992291756233181
2017,Direct migration background,Upper Secondary Level,No,0.602258145534753,166,20905,0.6007708243766818,0.6037454666928241
2017,Direct migration background,Post-secondary Non-tertiary Level,No,1.0,41,20905,1.0,1.0
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.5076686315806738,45,20905,0.5055771355967075,0.5097601275646401
2017,Direct migration background,Second Stage of Tertiary Education,No,0.49233136841932623,58,20905,0.49023987243535994,0.49442286440329253
2017,Indirect migration background,Pre-primary Level,No,1.0,52,20905,1.0,1.0
2017,Indirect migration background,Lower Secondary Level,Yes,0.24234755695195723,38,20905,0.24074636115530124,0.24394875274861322
2017,Indirect migration background,Lower Secondary Level,No,0.7576524430480428,107,20905,0.7560512472513868,0.7592536388446988
2017,Indirect migration background,Upper Secondary Level,Yes,0.2239420859960487,97,20905,0.22311331917616026,0.22477085281593714
2017,Indirect migration background,Upper Secondary Level,No,0.7760579140039513,317,20905,0.7752291471840629,0.7768866808238397
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,1.0,45,20905,1.0,1.0
2017,Indirect migration background,Second Stage of Tertiary Education,Yes,0.371425920020076,49,20905,0.37012248605528375,0.3727293539848683
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.628574079979924,120,20905,0.6272706460151317,0.6298775139447162
2018,No migration background,Pre-primary Level,Yes,1.0,218,20249,1.0,1.0
2018,No migration background,Primary Level,Yes,1.0,165,20249,1.0,1.0
2018,No migration background,Lower Secondary Level,Yes,0.981941793333986,1628,20249,0.9818222825196662,0.9820613041483058
2018,No migration background,Lower Secondary Level,No,0.018058206666014126,31,20249,0.017938695851694247,0.018177717480334005
2018,No migration background,Upper Secondary Level,Yes,0.9739966936410968,9092,20249,0.9739363737319979,0.9740570135501956
2018,No migration background,Upper Secondary Level,No,0.026003306358903307,227,20249,0.025942986449804528,0.026063626268002085
2018,No migration background,Post-secondary Non-tertiary Level,Yes,0.9711165063013457,1368,20249,0.970947350141608,0.9712856624610834
2018,No migration background,Post-secondary Non-tertiary Level,No,0.02888349369865429,32,20249,0.02871433753891665,0.02905264985839193
2018,No migration background,First Stage of Tertiary Education,Yes,0.9818271667604144,1283,20249,0.9816941173130702,0.9819602162077585
2018,No migration background,First Stage of Tertiary Education,No,0.018172833239585563,33,20249,0.018039783792241432,0.018305882686929693
2018,No migration background,Second Stage of Tertiary Education,Yes,0.9749944233804259,4791,20249,0.9749079569421532,0.9750808898186986
2018,No migration background,Second Stage of Tertiary Education,No,0.025005576619574282,120,20249,0.02491911018130156,0.025092043057847006
2018,Direct migration background,Lower Secondary Level,No,1.0,42,20249,1.0,1.0
2018,Direct migration background,Upper Secondary Level,Yes,0.34602730883467264,65,20249,0.34458190733009114,0.34747271033925414
2018,Direct migration background,Upper Secondary Level,No,0.6539726911653274,151,20249,0.6525272896607459,0.6554180926699089
2018,Direct migration background,Post-secondary Non-tertiary Level,No,1.0,39,20249,1.0,1.0
2018,Direct migration background,Second Stage of Tertiary Education,Yes,0.5205846756549553,39,20249,0.5186182969330129,0.5225510543768976
2018,Direct migration background,Second Stage of Tertiary Education,No,0.4794153243450448,57,20249,0.4774489456231024,0.4813817030669872
2018,Indirect migration background,Pre-primary Level,No,1.0,58,20249,1.0,1.0
2018,Indirect migration background,Lower Secondary Level,Yes,0.20570160996305575,35,20249,0.20426668685287552,0.20713653307323598
2018,Indirect migration background,Lower Secondary Level,No,0.7942983900369442,126,20249,0.792863466926764,0.7957333131471245
2018,Indirect migration background,Upper Secondary Level,Yes,0.26786066420568894,105,20249,0.2669941913096488,0.2687271371017291
2018,Indirect migration background,Upper Secondary Level,No,0.7321393357943111,326,20249,0.731272862898271,0.7330058086903513
2018,Indirect migration background,Post-secondary Non-tertiary Level,No,1.0,45,20249,1.0,1.0
2018,Indirect migration background,Second Stage of Tertiary Education,Yes,0.371243860191939,55,20249,0.36997056945126255,0.37251715093261545
2018,Indirect migration background,Second Stage of Tertiary Education,No,0.628756139808061,118,20249,0.6274828490673845,0.6300294305487375
2020,No migration background,Pre-primary Level,Yes,1.0,195,19371,1.0,1.0
2020,No migration background,Primary Level,Yes,1.0,122,19371,1.0,1.0
2020,No migration background,Lower Secondary Level,Yes,1.0,1421,19371,1.0,1.0
2020,No migration background,Upper Secondary Level,Yes,0.9753987341366297,8194,19371,0.9753397263076656,0.9754577419655938
2020,No migration background,Upper Secondary Level,No,0.02460126586337035,189,19371,0.024542258034406236,0.024660273692334467
2020,No migration background,Post-secondary Non-tertiary Level,Yes,1.0,1407,19371,1.0,1.0
2020,No migration background,First Stage of Tertiary Education,Yes,1.0,1305,19371,1.0,1.0
2020,No migration background,Second Stage of Tertiary Education,Yes,0.9775165486482118,5159,19371,0.9774372723391558,0.9775958249572678
2020,No migration background,Second Stage of Tertiary Education,No,0.02248345135178816,121,19371,0.022404175042732115,0.022562727660844203
2020,Direct migration background,Lower Secondary Level,No,1.0,31,19371,1.0,1.0
2020,Direct migration background,Upper Secondary Level,Yes,0.2987063497495221,59,19371,0.29732081542667044,0.30009188407237375
2020,Direct migration background,Upper Secondary Level,No,0.7012936502504779,134,19371,0.6999081159276263,0.7026791845733295
2020,Direct migration background,Post-secondary Non-tertiary Level,No,1.0,39,19371,1.0,1.0
2020,Direct migration background,Second Stage of Tertiary Education,Yes,0.44881546829584196,42,19371,0.44687561384416585,0.45075532274751806
2020,Direct migration background,Second Stage of Tertiary Education,No,0.5511845317041579,63,19371,0.5492446772524818,0.553124386155834
2020,Indirect migration background,Pre-primary Level,No,1.0,60,19371,1.0,1.0
2020,Indirect migration background,Lower Secondary Level,No,1.0,112,19371,1.0,1.0
2020,Indirect migration background,Upper Secondary Level,Yes,0.3244367890126469,112,19371,0.32351302845874474,0.32536054956654903
2020,Indirect migration background,Upper Secondary Level,No,0.6755632109873532,292,19371,0.674639450433451,0.6764869715412554
2020,Indirect migration background,Post-secondary Non-tertiary Level,Yes,0.2638576870698548,37,19371,0.2621991981857863,0.2655161759539233
2020,Indirect migration background,Post-secondary Non-tertiary Level,No,0.7361423129301453,56,19371,0.7344838240460768,0.7378008018142138
2020,Indirect migration background,Second Stage of Tertiary Education,Yes,0.3893747250746446,75,19371,0.38805538118842364,0.39069406896086556
2020,Indirect migration background,Second Stage of Tertiary Education,No,0.6106252749253555,146,19371,0.6093059310391344,0.6119446188115765
2021,No migration background,Pre-primary Level,Yes,1.0,106,13470,1.0,1.0
2021,No migration background,Primary Level,Yes,1.0,85,13470,1.0,1.0
2021,No migration background,Lower Secondary Level,Yes,1.0,869,13470,1.0,1.0
2021,No migration background,Upper Secondary Level,Yes,0.9723014100410255,5532,13470,0.972238277356871,0.9723645427251801
2021,No migration background,Upper Secondary Level,No,0.027698589958974434,159,13470,0.027635457274819884,0.027761722643128983
2021,No migration background,Post-secondary Non-tertiary Level,Yes,1.0,1015,13470,1.0,1.0
2021,No migration background,First Stage of Tertiary Education,Yes,1.0,882,13470,1.0,1.0
2021,No migration background,Second Stage of Tertiary Education,Yes,0.9770387553742885,3981,13470,0.9769605965412876,0.9771169142072894
2021,No migration background,Second Stage of Tertiary Education,No,0.022961244625711415,92,13470,0.022883085792710485,0.023039403458712346
2021,Direct migration background,Upper Secondary Level,Yes,0.2685812227931207,36,13470,0.26745290367823665,0.2697095419080047
2021,Direct migration background,Upper Secondary Level,No,0.7314187772068793,109,13470,0.7302904580919952,0.7325470963217634
2021,Direct migration background,Second Stage of Tertiary Education,No,1.0,55,13470,1.0,1.0
2021,Indirect migration background,Lower Secondary Level,No,1.0,60,13470,1.0,1.0
2021,Indirect migration background,Upper Secondary Level,Yes,0.3140504667188626,62,13470,0.31311003662141546,0.31499089681630976
2021,Indirect migration background,Upper Secondary Level,No,0.6859495332811375,214,13470,0.6850091031836903,0.6868899633785847
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,1.0,43,13470,1.0,1.0
2021,Indirect migration background,Second Stage of Tertiary Education,Yes,0.3502585301728697,49,13470,0.3491127913685424,0.35140426897719695
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.6497414698271304,121,13470,0.6485957310228031,0.6508872086314578
