year,age_gr,migback,plj0175,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,17-29 y.,No migration background,Yes,0.99470,2600,2600,0.99191,0.99749
2014,17-29 y.,Direct migration background,No,0.64174,46,46,0.50165,0.78184
2014,17-29 y.,Indirect migration background,Yes,0.33717,113,391,0.29026,0.38409
2014,17-29 y.,Indirect migration background,No,0.66283,278,391,0.61591,0.70974
2014,30-45 y.,No migration background,Yes,0.98356,5229,5301,0.98014,0.98698
2014,30-45 y.,No migration background,No,0.01644,72,5301,0.01302,0.01986
2014,30-45 y.,Direct migration background,Yes,0.26939,40,170,0.20251,0.33628
2014,30-45 y.,Direct migration background,No,0.73061,130,170,0.66372,0.79749
2014,30-45 y.,Indirect migration background,Yes,0.46684,95,248,0.40463,0.52906
2014,30-45 y.,Indirect migration background,No,0.53316,153,248,0.47094,0.59537
2014,46-65 y.,No migration background,Yes,0.97235,7212,7412,0.96862,0.97608
2014,46-65 y.,No migration background,No,0.02765,200,7412,0.02392,0.03138
2014,46-65 y.,Direct migration background,Yes,0.52754,79,155,0.44869,0.60639
2014,46-65 y.,Direct migration background,No,0.47246,76,155,0.39361,0.55131
2014,46-65 y.,Indirect migration background,Yes,0.46258,31,87,0.35720,0.56796
2014,46-65 y.,Indirect migration background,No,0.53742,56,87,0.43204,0.64280
2014,66 and older,No migration background,Yes,0.97945,4340,4445,0.97528,0.98362
2014,66 and older,No migration background,No,0.02055,105,4445,0.01638,0.02472
2014,66 and older,Direct migration background,Yes,0.55712,74,127,0.47039,0.64386
2014,66 and older,Direct migration background,No,0.44288,53,127,0.35614,0.52961
2015,17-29 y.,No migration background,Yes,0.99262,2528,2560,0.98931,0.99594
2015,17-29 y.,No migration background,No,0.00738,32,2560,0.00406,0.01069
2015,17-29 y.,Direct migration background,No,0.75001,55,55,0.63451,0.86550
2015,17-29 y.,Indirect migration background,Yes,0.26176,100,489,0.22276,0.30077
2015,17-29 y.,Indirect migration background,No,0.73824,389,489,0.69923,0.77724
2015,30-45 y.,No migration background,Yes,0.98134,4743,4816,0.97751,0.98516
2015,30-45 y.,No migration background,No,0.01866,73,4816,0.01484,0.02249
2015,30-45 y.,Direct migration background,Yes,0.32398,39,207,0.26007,0.38789
2015,30-45 y.,Direct migration background,No,0.67602,168,207,0.61211,0.73993
2015,30-45 y.,Indirect migration background,Yes,0.30547,89,302,0.25343,0.35750
2015,30-45 y.,Indirect migration background,No,0.69453,213,302,0.64250,0.74657
2015,46-65 y.,No migration background,Yes,0.96666,7016,7248,0.96252,0.97079
2015,46-65 y.,No migration background,No,0.03334,232,7248,0.02921,0.03748
2015,46-65 y.,Direct migration background,Yes,0.43509,63,180,0.36246,0.50772
2015,46-65 y.,Direct migration background,No,0.56491,117,180,0.49228,0.63754
2015,46-65 y.,Indirect migration background,No,0.77935,70,70,0.68150,0.87719
2015,66 and older,No migration background,Yes,0.97715,4301,4402,0.97274,0.98157
2015,66 and older,No migration background,No,0.02285,101,4402,0.01843,0.02726
2015,66 and older,Direct migration background,Yes,0.61055,76,122,0.52366,0.69744
2015,66 and older,Direct migration background,No,0.38945,46,122,0.30256,0.47634
2016,17-29 y.,No migration background,Yes,0.99287,2326,2326,0.98944,0.99629
2016,17-29 y.,Direct migration background,No,0.81059,68,68,0.71676,0.90441
2016,17-29 y.,Indirect migration background,Yes,0.31140,125,486,0.27019,0.35262
2016,17-29 y.,Indirect migration background,No,0.68860,361,486,0.64738,0.72981
2016,30-45 y.,No migration background,Yes,0.98567,4189,4242,0.98210,0.98925
2016,30-45 y.,No migration background,No,0.01433,53,4242,0.01075,0.01790
2016,30-45 y.,Direct migration background,Yes,0.32391,38,179,0.25517,0.39266
2016,30-45 y.,Direct migration background,No,0.67609,141,179,0.60734,0.74483
2016,30-45 y.,Indirect migration background,Yes,0.34801,92,281,0.29221,0.40380
2016,30-45 y.,Indirect migration background,No,0.65199,189,281,0.59620,0.70779
2016,46-65 y.,No migration background,Yes,0.96336,6601,6829,0.95891,0.96782
2016,46-65 y.,No migration background,No,0.03664,228,6829,0.03218,0.04109
2016,46-65 y.,Direct migration background,Yes,0.53666,82,184,0.46441,0.60891
2016,46-65 y.,Direct migration background,No,0.46334,102,184,0.39109,0.53559
2016,46-65 y.,Indirect migration background,No,0.67466,64,64,0.55897,0.79035
2016,66 and older,No migration background,Yes,0.97725,4142,4250,0.97277,0.98174
2016,66 and older,No migration background,No,0.02275,108,4250,0.01826,0.02723
2016,66 and older,Direct migration background,Yes,0.67374,68,103,0.58275,0.76473
2016,66 and older,Direct migration background,No,0.32626,35,103,0.23527,0.41725
2017,17-29 y.,No migration background,Yes,0.99103,2878,2913,0.98760,0.99445
2017,17-29 y.,No migration background,No,0.00897,35,2913,0.00555,0.01240
2017,17-29 y.,Direct migration background,No,0.78870,57,57,0.68177,0.89562
2017,17-29 y.,Indirect migration background,Yes,0.26551,134,550,0.22857,0.30245
2017,17-29 y.,Indirect migration background,No,0.73449,416,550,0.69755,0.77143
2017,30-45 y.,No migration background,Yes,0.98752,4499,4551,0.98430,0.99075
2017,30-45 y.,No migration background,No,0.01248,52,4551,0.00925,0.01570
2017,30-45 y.,Direct migration background,Yes,0.40582,40,187,0.33525,0.47639
2017,30-45 y.,Direct migration background,No,0.59418,147,187,0.52361,0.66475
2017,30-45 y.,Indirect migration background,Yes,0.29438,89,295,0.24228,0.34648
2017,30-45 y.,Indirect migration background,No,0.70562,206,295,0.65352,0.75772
2017,46-65 y.,No migration background,Yes,0.96763,7850,8103,0.96378,0.97149
2017,46-65 y.,No migration background,No,0.03237,253,8103,0.02851,0.03622
2017,46-65 y.,Direct migration background,Yes,0.43939,67,178,0.36627,0.51250
2017,46-65 y.,Direct migration background,No,0.56061,111,178,0.48750,0.63373
2017,46-65 y.,Indirect migration background,Yes,0.25496,36,119,0.17632,0.33360
2017,46-65 y.,Indirect migration background,No,0.74504,83,119,0.66640,0.82368
2017,66 and older,No migration background,Yes,0.97455,4358,4460,0.96993,0.97918
2017,66 and older,No migration background,No,0.02545,102,4460,0.02082,0.03007
2017,66 and older,Direct migration background,Yes,0.61902,65,112,0.52867,0.70936
2017,66 and older,Direct migration background,No,0.38098,47,112,0.29064,0.47133
2018,17-29 y.,No migration background,Yes,0.98943,2860,2893,0.98570,0.99315
2018,17-29 y.,No migration background,No,0.01057,33,2893,0.00685,0.01430
2018,17-29 y.,Direct migration background,No,0.87061,53,53,0.77939,0.96184
2018,17-29 y.,Indirect migration background,Yes,0.26608,128,582,0.23014,0.30201
2018,17-29 y.,Indirect migration background,No,0.73392,454,582,0.69799,0.76986
2018,30-45 y.,No migration background,Yes,0.99105,4171,4212,0.98820,0.99389
2018,30-45 y.,No migration background,No,0.00895,41,4212,0.00611,0.01180
2018,30-45 y.,Direct migration background,Yes,0.35241,33,176,0.28163,0.42319
2018,30-45 y.,Direct migration background,No,0.64759,143,176,0.57681,0.71837
2018,30-45 y.,Indirect migration background,Yes,0.34116,93,296,0.28706,0.39526
2018,30-45 y.,Indirect migration background,No,0.65884,203,296,0.60474,0.71294
2018,46-65 y.,No migration background,Yes,0.96913,7530,7763,0.96528,0.97298
2018,46-65 y.,No migration background,No,0.03087,233,7763,0.02702,0.03472
2018,46-65 y.,Direct migration background,Yes,0.45291,73,183,0.38059,0.52523
2018,46-65 y.,Direct migration background,No,0.54709,110,183,0.47477,0.61941
2018,46-65 y.,Indirect migration background,Yes,0.36950,47,135,0.28778,0.45123
2018,46-65 y.,Indirect migration background,No,0.63050,88,135,0.54877,0.71222
2018,66 and older,No migration background,Yes,0.96855,4336,4470,0.96343,0.97366
2018,66 and older,No migration background,No,0.03145,134,4470,0.02634,0.03657
2018,66 and older,Direct migration background,Yes,0.45435,45,96,0.35423,0.55448
2018,66 and older,Direct migration background,No,0.54565,51,96,0.44552,0.64577
2020,17-29 y.,No migration background,Yes,0.99225,2497,2497,0.98881,0.99569
2020,17-29 y.,Direct migration background,No,0.85642,42,42,0.74908,0.96376
2020,17-29 y.,Indirect migration background,Yes,0.26398,127,557,0.22734,0.30062
2020,17-29 y.,Indirect migration background,No,0.73602,430,557,0.69938,0.77266
2020,30-45 y.,No migration background,Yes,0.99451,3670,3670,0.99211,0.99690
2020,30-45 y.,Direct migration background,No,0.69777,117,117,0.61420,0.78134
2020,30-45 y.,Indirect migration background,Yes,0.37656,127,324,0.32372,0.42940
2020,30-45 y.,Indirect migration background,No,0.62344,197,324,0.57060,0.67628
2020,46-65 y.,No migration background,Yes,0.96991,7641,7860,0.96613,0.97368
2020,46-65 y.,No migration background,No,0.03009,219,7860,0.02632,0.03387
2020,46-65 y.,Direct migration background,Yes,0.37872,81,190,0.30957,0.44788
2020,46-65 y.,Direct migration background,No,0.62128,109,190,0.55212,0.69043
2020,46-65 y.,Indirect migration background,Yes,0.36228,49,154,0.28611,0.43844
2020,46-65 y.,Indirect migration background,No,0.63772,105,154,0.56156,0.71389
2020,66 and older,No migration background,Yes,0.97012,4236,4357,0.96506,0.97518
2020,66 and older,No migration background,No,0.02988,121,4357,0.02482,0.03494
2020,66 and older,Direct migration background,Yes,0.55107,45,94,0.44998,0.65216
2020,66 and older,Direct migration background,No,0.44893,49,94,0.34784,0.55002
2021,17-29 y.,No migration background,Yes,0.99071,1736,1736,0.98620,0.99523
2021,17-29 y.,Direct migration background,No,0.86633,33,33,0.74842,0.98424
2021,17-29 y.,Indirect migration background,Yes,0.30349,88,351,0.25532,0.35166
2021,17-29 y.,Indirect migration background,No,0.69651,263,351,0.64834,0.74468
2021,30-45 y.,No migration background,Yes,0.99339,2591,2591,0.99027,0.99651
2021,30-45 y.,Direct migration background,No,0.76612,102,102,0.68356,0.84867
2021,30-45 y.,Indirect migration background,Yes,0.28577,69,202,0.22332,0.34823
2021,30-45 y.,Indirect migration background,No,0.71423,133,202,0.65177,0.77668
2021,46-65 y.,No migration background,Yes,0.96186,5358,5531,0.95681,0.96691
2021,46-65 y.,No migration background,No,0.03814,173,5531,0.03309,0.04319
2021,46-65 y.,Direct migration background,Yes,0.21912,37,149,0.15247,0.28576
2021,46-65 y.,Direct migration background,No,0.78088,112,149,0.71424,0.84753
2021,46-65 y.,Indirect migration background,Yes,0.33668,33,108,0.24714,0.42623
2021,46-65 y.,Indirect migration background,No,0.66332,75,108,0.57377,0.75286
2021,66 and older,No migration background,Yes,0.97152,3074,3173,0.96573,0.97731
2021,66 and older,No migration background,No,0.02848,99,3173,0.02269,0.03427
2021,66 and older,Direct migration background,No,0.46533,48,48,0.32272,0.60793
2022,17-29 y.,No migration background,Yes,0.98324,2866,2920,0.97858,0.98790
2022,17-29 y.,No migration background,No,0.01676,54,2920,0.01210,0.02142
2022,17-29 y.,Direct migration background,No,0.83021,99,99,0.75587,0.90454
2022,17-29 y.,Indirect migration background,Yes,0.29357,107,420,0.24997,0.33718
2022,17-29 y.,Indirect migration background,No,0.70643,313,420,0.66282,0.75003
2022,30-45 y.,No migration background,Yes,0.99422,4579,4579,0.99203,0.99642
2022,30-45 y.,Direct migration background,No,0.79098,161,161,0.72797,0.85398
2022,30-45 y.,Indirect migration background,Yes,0.29845,128,372,0.25188,0.34501
2022,30-45 y.,Indirect migration background,No,0.70155,244,372,0.65499,0.74812
2022,46-65 y.,No migration background,Yes,0.97152,6860,7036,0.96764,0.97541
2022,46-65 y.,No migration background,No,0.02848,176,7036,0.02459,0.03236
2022,46-65 y.,Direct migration background,Yes,0.17902,38,193,0.12479,0.23324
2022,46-65 y.,Direct migration background,No,0.82098,155,193,0.76676,0.87521
2022,46-65 y.,Indirect migration background,Yes,0.48162,137,292,0.42421,0.53903
2022,46-65 y.,Indirect migration background,No,0.51838,155,292,0.46097,0.57579
2022,66 and older,No migration background,Yes,0.97053,3537,3654,0.96504,0.97601
2022,66 and older,No migration background,No,0.02947,117,3654,0.02399,0.03496
2022,66 and older,Direct migration background,Yes,0.43446,38,86,0.32908,0.53984
2022,66 and older,Direct migration background,No,0.56554,48,86,0.46016,0.67092
2022,66 and older,Indirect migration background,No,0.59011,33,33,0.41971,0.76052
