year,regtyp,sampreg,plj0175,proportion,n,lower_confidence,upper_confidence
2015,Staedtischer Raum,Westdeutschland,Nein,0.04934355019766704,38036,0.04716691499819368,0.05152018539714041
2015,Laendlicher Raum,Westdeutschland,Nein,0.015520523207574796,38036,0.014278255590868894,0.0167627908242807
2015,Laendlicher Raum,Ostdeutschland,Nein,0.005368734442871785,38036,0.004634346282296183,0.006103122603447387
2015,Staedtischer Raum,Ostdeutschland,Nein,0.002830787251696032,38036,0.0022968420375189483,0.0033647324658731157
2016,Staedtischer Raum,Westdeutschland,Ja,0.48665653017354377,41132,0.4818261484069132,0.49148691194017435
2016,Laendlicher Raum,Westdeutschland,Ja,0.2048969747811042,41132,0.20099624708561817,0.2087977024765902
2016,Laendlicher Raum,Ostdeutschland,Ja,0.15493105437005192,41132,0.15143416842650234,0.1584279403136015
2016,Staedtischer Raum,Ostdeutschland,Ja,0.08152886279033188,41132,0.07888429559321476,0.08417342998744899
2016,Staedtischer Raum,Westdeutschland,Nein,0.04702983274786347,41132,0.044983894470795475,0.04907577102493147
2016,Laendlicher Raum,Westdeutschland,Nein,0.01530959995805589,41132,0.014123017479611224,0.016496182436500556
2016,Laendlicher Raum,Ostdeutschland,Nein,0.006553767105332145,41132,0.005773966005204963,0.007333568205459327
2016,Staedtischer Raum,Ostdeutschland,Nein,0.003093378073716772,41132,0.0025567048844938466,0.003630051262939698
2017,Staedtischer Raum,Westdeutschland,Ja,0.48751276575991087,45410,0.48291533875482295,0.4921101927649988
2017,Laendlicher Raum,Westdeutschland,Ja,0.20768730851360134,45410,0.20395623672023327,0.2114183803069694
2017,Laendlicher Raum,Ostdeutschland,Ja,0.15411753783307028,45410,0.15079659528930914,0.15743848037683142
2017,Staedtischer Raum,Ostdeutschland,Ja,0.08035465602079658,45410,0.07785433350507269,0.08285497853652048
2017,Staedtischer Raum,Westdeutschland,Nein,0.0484170457710519,45410,0.04644279284304523,0.050391298699058576
2017,Laendlicher Raum,Westdeutschland,Nein,0.013137127471915328,45410,0.012089856821727306,0.01418439812210335
2017,Laendlicher Raum,Ostdeutschland,Nein,0.005802618141305357,45410,0.005104018073112429,0.006501218209498285
2017,Staedtischer Raum,Ostdeutschland,Nein,0.0029709404883483427,45410,0.0024703516004731104,0.003471529376223575
2018,Staedtischer Raum,Westdeutschland,Ja,0.4882662835249042,43121,0.48354823890930787,0.4929843281405005
2018,Laendlicher Raum,Westdeutschland,Ja,0.20038314176245212,43121,0.19660495674852432,0.2041613267763799
2018,Laendlicher Raum,Ostdeutschland,Ja,0.155316091954023,43121,0.15189734468381041,0.15873483922423556
2018,Staedtischer Raum,Ostdeutschland,Ja,0.08180076628352491,43121,0.07921399036976097,0.08438754219728885
2018,Staedtischer Raum,Westdeutschland,Nein,0.05110153256704981,43121,0.04902308776834371,0.05317997736575591
2018,Laendlicher Raum,Westdeutschland,Nein,0.013936781609195403,43121,0.012830297231881607,0.015043265986509199
2018,Laendlicher Raum,Ostdeutschland,Nein,0.005890804597701149,43121,0.005168507261019523,0.006613101934382776
2018,Staedtischer Raum,Ostdeutschland,Nein,0.0033045977011494252,43121,0.002762905996318229,0.0038462894059806216
2020,Staedtischer Raum,Westdeutschland,Ja,0.500450676014021,42741,0.4957104007694118,0.5051909512586303
2020,Laendlicher Raum,Westdeutschland,Ja,0.19344016024036054,42741,0.18969538850320772,0.19718493197751336
2020,Laendlicher Raum,Ostdeutschland,Ja,0.15237856785177767,42741,0.14897137559364892,0.1557857601099064
2020,Staedtischer Raum,Ostdeutschland,Ja,0.08122183274912369,42741,0.07863197770126323,0.08381168779698414
2020,Staedtischer Raum,Westdeutschland,Nein,0.04922383575363044,42741,0.047172859646457684,0.0512748118608032
2020,Laendlicher Raum,Westdeutschland,Nein,0.014772158237356035,42741,0.0136284268344916,0.01591588964022047
2020,Laendlicher Raum,Ostdeutschland,Nein,0.005358037055583375,42741,0.004665935258173961,0.006050138852992789
2020,Staedtischer Raum,Ostdeutschland,Nein,0.0031547320981472208,42741,0.002623078386802683,0.0036863858094917587
2021,Staedtischer Raum,Westdeutschland,Ja,0.5029024493841144,27598,0.49700342823451454,0.5088014705337144
2021,Laendlicher Raum,Westdeutschland,Ja,0.19411015149369956,27598,0.18944378083085056,0.19877652215654856
2021,Laendlicher Raum,Ostdeutschland,Ja,0.14604275803482938,27598,0.14187622008168246,0.1502092959879763
2021,Staedtischer Raum,Ostdeutschland,Ja,0.08063145971966587,27598,0.07741917267193976,0.08384374676739198
2021,Staedtischer Raum,Westdeutschland,Nein,0.05033271980744726,27598,0.0477532633381316,0.052912176276762916
2021,Laendlicher Raum,Westdeutschland,Nein,0.014795412714144132,27598,0.013370973172435342,0.016219852255852922
2021,Laendlicher Raum,Ostdeutschland,Nein,0.006300438906980036,27598,0.005366904740036774,0.007233973073923299
2021,Staedtischer Raum,Ostdeutschland,Nein,0.004884609939119354,27598,0.004062047390627605,0.005707172487611103
