year,age_gr,quintil_oecd,plj0175,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,4th Quintile,No,0.06114,89,1373,0.04846,0.07382
2013,30-45 y.,5th Quintile,Yes,0.94093,1177,1260,0.92790,0.95395
2013,30-45 y.,5th Quintile,No,0.05907,83,1260,0.04605,0.07210
2013,46-65 y.,1st Quintile,Yes,0.93176,1104,1197,0.91747,0.94605
2013,46-65 y.,1st Quintile,No,0.06824,93,1197,0.05395,0.08253
2013,46-65 y.,2nd Quintile,Yes,0.96380,1180,1241,0.95341,0.97420
2013,46-65 y.,2nd Quintile,No,0.03620,61,1241,0.02580,0.04659
2013,46-65 y.,3rd Quintile,Yes,0.94557,1410,1490,0.93405,0.95709
2013,46-65 y.,3rd Quintile,No,0.05443,80,1490,0.04291,0.06595
2013,46-65 y.,4th Quintile,Yes,0.95492,1685,1766,0.94524,0.96460
2013,46-65 y.,4th Quintile,No,0.04508,81,1766,0.03540,0.05476
2013,46-65 y.,5th Quintile,Yes,0.95467,2410,2518,0.94654,0.96280
2013,46-65 y.,5th Quintile,No,0.04533,108,2518,0.03720,0.05346
2013,66 and older,1st Quintile,Yes,0.95896,685,718,0.94444,0.97348
2013,66 and older,1st Quintile,No,0.04104,33,718,0.02652,0.05556
2013,66 and older,2nd Quintile,Yes,0.97114,1106,1140,0.96142,0.98086
2013,66 and older,2nd Quintile,No,0.02886,34,1140,0.01914,0.03858
2013,66 and older,3rd Quintile,Yes,0.95815,982,1022,0.94587,0.97044
2013,66 and older,3rd Quintile,No,0.04185,40,1022,0.02956,0.05413
2013,66 and older,4th Quintile,Yes,0.96590,810,810,0.95339,0.97840
2013,66 and older,5th Quintile,Yes,0.98098,910,910,0.97209,0.98986
2014,17-29 y.,1st Quintile,Yes,0.87984,776,917,0.85878,0.90089
2014,17-29 y.,1st Quintile,No,0.12016,141,917,0.09911,0.14122
2014,17-29 y.,2nd Quintile,Yes,0.90139,501,573,0.87695,0.92582
2014,17-29 y.,2nd Quintile,No,0.09861,72,573,0.07418,0.12305
2014,17-29 y.,3rd Quintile,Yes,0.92717,505,563,0.90568,0.94865
2014,17-29 y.,3rd Quintile,No,0.07283,58,563,0.05135,0.09432
2014,17-29 y.,4th Quintile,Yes,0.93984,550,598,0.92077,0.95892
2014,17-29 y.,4th Quintile,No,0.06016,48,598,0.04108,0.07923
2014,17-29 y.,5th Quintile,Yes,0.95647,396,396,0.93635,0.97660
2014,30-45 y.,1st Quintile,Yes,0.94997,895,966,0.93622,0.96373
2014,30-45 y.,1st Quintile,No,0.05003,71,966,0.03627,0.06378
2014,30-45 y.,2nd Quintile,Yes,0.94463,1082,1165,0.93149,0.95777
2014,30-45 y.,2nd Quintile,No,0.05537,83,1165,0.04223,0.06851
2014,30-45 y.,3rd Quintile,Yes,0.95383,1178,1245,0.94217,0.96549
2014,30-45 y.,3rd Quintile,No,0.04617,67,1245,0.03451,0.05783
2014,30-45 y.,4th Quintile,Yes,0.94642,1141,1216,0.93375,0.95908
2014,30-45 y.,4th Quintile,No,0.05358,75,1216,0.04092,0.06625
2014,30-45 y.,5th Quintile,Yes,0.95065,1068,1127,0.93800,0.96330
2014,30-45 y.,5th Quintile,No,0.04935,59,1127,0.03670,0.06200
2014,46-65 y.,1st Quintile,Yes,0.95208,1003,1064,0.93924,0.96492
2014,46-65 y.,1st Quintile,No,0.04792,61,1064,0.03508,0.06076
2014,46-65 y.,2nd Quintile,Yes,0.96408,1080,1135,0.95325,0.97491
2014,46-65 y.,2nd Quintile,No,0.03592,55,1135,0.02509,0.04675
2014,46-65 y.,3rd Quintile,Yes,0.95781,1263,1325,0.94698,0.96864
2014,46-65 y.,3rd Quintile,No,0.04219,62,1325,0.03136,0.05302
2014,46-65 y.,4th Quintile,Yes,0.96932,1703,1768,0.96128,0.97736
2014,46-65 y.,4th Quintile,No,0.03068,65,1768,0.02264,0.03872
2014,46-65 y.,5th Quintile,Yes,0.96098,2269,2358,0.95317,0.96880
2014,46-65 y.,5th Quintile,No,0.03902,89,2358,0.03120,0.04683
2014,66 and older,1st Quintile,Yes,0.96435,641,641,0.94998,0.97872
2014,66 and older,2nd Quintile,Yes,0.96257,1104,1150,0.95160,0.97355
2014,66 and older,2nd Quintile,No,0.03743,46,1150,0.02645,0.04840
2014,66 and older,3rd Quintile,Yes,0.96662,987,1023,0.95561,0.97764
2014,66 and older,3rd Quintile,No,0.03338,36,1023,0.02236,0.04439
2014,66 and older,4th Quintile,Yes,0.97988,833,833,0.97034,0.98942
2014,66 and older,5th Quintile,Yes,0.97777,849,849,0.96785,0.98769
2015,17-29 y.,1st Quintile,Yes,0.84133,695,891,0.81733,0.86534
2015,17-29 y.,1st Quintile,No,0.15867,196,891,0.13466,0.18267
2015,17-29 y.,2nd Quintile,Yes,0.87884,550,640,0.85354,0.90414
2015,17-29 y.,2nd Quintile,No,0.12116,90,640,0.09586,0.14646
2015,17-29 y.,3rd Quintile,Yes,0.90203,512,594,0.87811,0.92596
2015,17-29 y.,3rd Quintile,No,0.09797,82,594,0.07404,0.12189
2015,17-29 y.,4th Quintile,Yes,0.91956,490,543,0.89666,0.94246
2015,17-29 y.,4th Quintile,No,0.08044,53,543,0.05754,0.10334
2015,17-29 y.,5th Quintile,Yes,0.92202,378,413,0.89612,0.94791
2015,17-29 y.,5th Quintile,No,0.07798,35,413,0.05209,0.10388
2015,30-45 y.,1st Quintile,Yes,0.93036,835,938,0.91406,0.94666
2015,30-45 y.,1st Quintile,No,0.06964,103,938,0.05334,0.08594
2015,30-45 y.,2nd Quintile,Yes,0.92879,990,1078,0.91343,0.94415
2015,30-45 y.,2nd Quintile,No,0.07121,88,1078,0.05585,0.08657
2015,30-45 y.,3rd Quintile,Yes,0.93373,1040,1137,0.91926,0.94820
2015,30-45 y.,3rd Quintile,No,0.06627,97,1137,0.05180,0.08074
2015,30-45 y.,4th Quintile,Yes,0.91617,1023,1105,0.89983,0.93252
2015,30-45 y.,4th Quintile,No,0.08383,82,1105,0.06748,0.10017
2015,30-45 y.,5th Quintile,Yes,0.94173,929,1000,0.92721,0.95626
2015,30-45 y.,5th Quintile,No,0.05827,71,1000,0.04374,0.07279
2015,46-65 y.,1st Quintile,Yes,0.94866,943,1016,0.93508,0.96224
2015,46-65 y.,1st Quintile,No,0.05134,73,1016,0.03776,0.06492
2015,46-65 y.,2nd Quintile,Yes,0.95194,1118,1190,0.93978,0.96409
2015,46-65 y.,2nd Quintile,No,0.04806,72,1190,0.03591,0.06022
2015,46-65 y.,3rd Quintile,Yes,0.95387,1215,1286,0.94240,0.96534
2015,46-65 y.,3rd Quintile,No,0.04613,71,1286,0.03466,0.05760
2015,46-65 y.,4th Quintile,Yes,0.96046,1600,1690,0.95116,0.96975
2015,46-65 y.,4th Quintile,No,0.03954,90,1690,0.03025,0.04884
2015,46-65 y.,5th Quintile,Yes,0.94598,2205,2317,0.93677,0.95518
2015,46-65 y.,5th Quintile,No,0.05402,112,2317,0.04482,0.06323
2015,66 and older,1st Quintile,Yes,0.95175,581,612,0.93476,0.96874
2015,66 and older,1st Quintile,No,0.04825,31,612,0.03126,0.06524
2015,66 and older,2nd Quintile,Yes,0.96519,1125,1161,0.95464,0.97574
2015,66 and older,2nd Quintile,No,0.03481,36,1161,0.02426,0.04536
2015,66 and older,3rd Quintile,Yes,0.97132,976,1007,0.96100,0.98163
2015,66 and older,3rd Quintile,No,0.02868,31,1007,0.01837,0.03900
2015,66 and older,4th Quintile,Yes,0.97297,819,819,0.96186,0.98408
2015,66 and older,5th Quintile,Yes,0.97803,871,871,0.96829,0.98777
2016,17-29 y.,1st Quintile,Yes,0.84580,685,852,0.82154,0.87007
2016,17-29 y.,1st Quintile,No,0.15420,167,852,0.12993,0.17846
2016,17-29 y.,2nd Quintile,Yes,0.81881,483,613,0.78829,0.84932
2016,17-29 y.,2nd Quintile,No,0.18119,130,613,0.15068,0.21171
2016,17-29 y.,3rd Quintile,Yes,0.92328,494,564,0.90130,0.94527
2016,17-29 y.,3rd Quintile,No,0.07672,70,564,0.05473,0.09870
2016,17-29 y.,4th Quintile,Yes,0.90982,424,476,0.88406,0.93558
2016,17-29 y.,4th Quintile,No,0.09018,52,476,0.06442,0.11594
2016,17-29 y.,5th Quintile,Yes,0.93767,369,402,0.91400,0.96133
2016,17-29 y.,5th Quintile,No,0.06233,33,402,0.03867,0.08600
2016,30-45 y.,1st Quintile,Yes,0.93995,769,846,0.92393,0.95597
2016,30-45 y.,1st Quintile,No,0.06005,77,846,0.04403,0.07607
2016,30-45 y.,2nd Quintile,Yes,0.93507,848,935,0.91927,0.95087
2016,30-45 y.,2nd Quintile,No,0.06493,87,935,0.04913,0.08073
2016,30-45 y.,3rd Quintile,Yes,0.92259,899,982,0.90587,0.93931
2016,30-45 y.,3rd Quintile,No,0.07741,83,982,0.06069,0.09413
2016,30-45 y.,4th Quintile,Yes,0.93069,1005,1087,0.91558,0.94579
2016,30-45 y.,4th Quintile,No,0.06931,82,1087,0.05421,0.08442
2016,30-45 y.,5th Quintile,Yes,0.94379,797,851,0.92831,0.95927
2016,30-45 y.,5th Quintile,No,0.05621,54,851,0.04073,0.07169
2016,46-65 y.,1st Quintile,Yes,0.92728,833,903,0.91033,0.94422
2016,46-65 y.,1st Quintile,No,0.07272,70,903,0.05578,0.08967
2016,46-65 y.,2nd Quintile,Yes,0.96103,1069,1137,0.94977,0.97228
2016,46-65 y.,2nd Quintile,No,0.03897,68,1137,0.02772,0.05023
2016,46-65 y.,3rd Quintile,Yes,0.95875,1230,1293,0.94791,0.96959
2016,46-65 y.,3rd Quintile,No,0.04125,63,1293,0.03041,0.05209
2016,46-65 y.,4th Quintile,Yes,0.95448,1510,1592,0.94423,0.96472
2016,46-65 y.,4th Quintile,No,0.04552,82,1592,0.03528,0.05577
2016,46-65 y.,5th Quintile,Yes,0.94436,2070,2181,0.93474,0.95398
2016,46-65 y.,5th Quintile,No,0.05564,111,2181,0.04602,0.06526
2016,66 and older,1st Quintile,Yes,0.94723,522,558,0.92866,0.96580
2016,66 and older,1st Quintile,No,0.05277,36,558,0.03420,0.07134
2016,66 and older,2nd Quintile,Yes,0.97781,1077,1077,0.96901,0.98661
2016,66 and older,3rd Quintile,Yes,0.97291,924,924,0.96243,0.98338
2016,66 and older,4th Quintile,Yes,0.96774,794,826,0.95568,0.97980
2016,66 and older,4th Quintile,No,0.03226,32,826,0.02020,0.04432
2016,66 and older,5th Quintile,Yes,0.98347,894,894,0.97511,0.99183
2017,17-29 y.,1st Quintile,Yes,0.83006,656,830,0.80449,0.85563
2017,17-29 y.,1st Quintile,No,0.16994,174,830,0.14437,0.19551
2017,17-29 y.,2nd Quintile,Yes,0.83376,492,596,0.80385,0.86367
2017,17-29 y.,2nd Quintile,No,0.16624,104,596,0.13633,0.19615
2017,17-29 y.,3rd Quintile,Yes,0.91192,494,555,0.88832,0.93552
2017,17-29 y.,3rd Quintile,No,0.08808,61,555,0.06448,0.11168
2017,17-29 y.,4th Quintile,Yes,0.91834,474,530,0.89501,0.94168
2017,17-29 y.,4th Quintile,No,0.08166,56,530,0.05832,0.10499
2017,17-29 y.,5th Quintile,Yes,0.93436,359,402,0.91012,0.95860
2017,17-29 y.,5th Quintile,No,0.06564,43,402,0.04140,0.08988
2017,30-45 y.,1st Quintile,Yes,0.92866,679,766,0.91042,0.94690
2017,30-45 y.,1st Quintile,No,0.07134,87,766,0.05310,0.08958
2017,30-45 y.,2nd Quintile,Yes,0.93722,816,903,0.92139,0.95305
2017,30-45 y.,2nd Quintile,No,0.06278,87,903,0.04695,0.07861
2017,30-45 y.,3rd Quintile,Yes,0.93973,805,871,0.92391,0.95554
2017,30-45 y.,3rd Quintile,No,0.06027,66,871,0.04446,0.07609
2017,30-45 y.,4th Quintile,Yes,0.92567,862,920,0.90871,0.94263
2017,30-45 y.,4th Quintile,No,0.07433,58,920,0.05737,0.09129
2017,30-45 y.,5th Quintile,Yes,0.93524,704,764,0.91777,0.95270
2017,30-45 y.,5th Quintile,No,0.06476,60,764,0.04730,0.08223
2017,46-65 y.,1st Quintile,Yes,0.92937,822,888,0.91251,0.94624
2017,46-65 y.,1st Quintile,No,0.07063,66,888,0.05376,0.08749
2017,46-65 y.,2nd Quintile,Yes,0.95550,973,1046,0.94300,0.96801
2017,46-65 y.,2nd Quintile,No,0.04450,73,1046,0.03199,0.05700
2017,46-65 y.,3rd Quintile,Yes,0.95202,1184,1260,0.94022,0.96383
2017,46-65 y.,3rd Quintile,No,0.04798,76,1260,0.03617,0.05978
2017,46-65 y.,4th Quintile,Yes,0.96746,1498,1561,0.95866,0.97627
2017,46-65 y.,4th Quintile,No,0.03254,63,1561,0.02373,0.04134
2017,46-65 y.,5th Quintile,Yes,0.94659,1961,2059,0.93687,0.95630
2017,46-65 y.,5th Quintile,No,0.05341,98,2059,0.04370,0.06313
2017,66 and older,1st Quintile,Yes,0.95717,498,498,0.93937,0.97497
2017,66 and older,2nd Quintile,Yes,0.97327,1049,1049,0.96350,0.98303
2017,66 and older,3rd Quintile,Yes,0.95638,941,974,0.94355,0.96922
2017,66 and older,3rd Quintile,No,0.04362,33,974,0.03078,0.05645
2017,66 and older,4th Quintile,Yes,0.97794,778,778,0.96762,0.98827
2017,66 and older,5th Quintile,Yes,0.97313,849,849,0.96225,0.98401
2018,17-29 y.,1st Quintile,Yes,0.84496,742,934,0.82173,0.86818
2018,17-29 y.,1st Quintile,No,0.15504,192,934,0.13182,0.17827
2018,17-29 y.,2nd Quintile,Yes,0.82870,594,729,0.80133,0.85607
2018,17-29 y.,2nd Quintile,No,0.17130,135,729,0.14393,0.19867
2018,17-29 y.,3rd Quintile,Yes,0.86332,563,654,0.83697,0.88967
2018,17-29 y.,3rd Quintile,No,0.13668,91,654,0.11033,0.16303
2018,17-29 y.,4th Quintile,Yes,0.92168,549,600,0.90017,0.94320
2018,17-29 y.,4th Quintile,No,0.07832,51,600,0.05680,0.09983
2018,17-29 y.,5th Quintile,Yes,0.95656,406,439,0.93747,0.97565
2018,17-29 y.,5th Quintile,No,0.04344,33,439,0.02435,0.06253
2018,30-45 y.,1st Quintile,Yes,0.90743,662,733,0.88643,0.92842
2018,30-45 y.,1st Quintile,No,0.09257,71,733,0.07158,0.11357
2018,30-45 y.,2nd Quintile,Yes,0.92948,865,955,0.91324,0.94573
2018,30-45 y.,2nd Quintile,No,0.07052,90,955,0.05427,0.08676
2018,30-45 y.,3rd Quintile,Yes,0.93792,868,951,0.92258,0.95327
2018,30-45 y.,3rd Quintile,No,0.06208,83,951,0.04673,0.07742
2018,30-45 y.,4th Quintile,Yes,0.92632,903,971,0.90988,0.94276
2018,30-45 y.,4th Quintile,No,0.07368,68,971,0.05724,0.09012
2018,30-45 y.,5th Quintile,Yes,0.95242,825,881,0.93836,0.96649
2018,30-45 y.,5th Quintile,No,0.04758,56,881,0.03351,0.06164
2018,46-65 y.,1st Quintile,Yes,0.94399,928,1002,0.92975,0.95823
2018,46-65 y.,1st Quintile,No,0.05601,74,1002,0.04177,0.07025
2018,46-65 y.,2nd Quintile,Yes,0.96642,1195,1256,0.95646,0.97639
2018,46-65 y.,2nd Quintile,No,0.03358,61,1256,0.02361,0.04354
2018,46-65 y.,3rd Quintile,Yes,0.94370,1330,1409,0.93166,0.95574
2018,46-65 y.,3rd Quintile,No,0.05630,79,1409,0.04426,0.06834
2018,46-65 y.,4th Quintile,Yes,0.95814,1722,1807,0.94891,0.96738
2018,46-65 y.,4th Quintile,No,0.04186,85,1807,0.03262,0.05109
2018,46-65 y.,5th Quintile,Yes,0.95177,2247,2361,0.94313,0.96042
2018,46-65 y.,5th Quintile,No,0.04823,114,2361,0.03958,0.05687
2018,66 and older,1st Quintile,Yes,0.94339,519,552,0.92410,0.96269
2018,66 and older,1st Quintile,No,0.05661,33,552,0.03731,0.07590
2018,66 and older,2nd Quintile,Yes,0.96011,1038,1076,0.94841,0.97180
2018,66 and older,2nd Quintile,No,0.03989,38,1076,0.02820,0.05159
2018,66 and older,3rd Quintile,Yes,0.96650,943,981,0.95524,0.97777
2018,66 and older,3rd Quintile,No,0.03350,38,981,0.02223,0.04476
2018,66 and older,4th Quintile,Yes,0.96851,782,782,0.95627,0.98076
2018,66 and older,5th Quintile,Yes,0.95807,894,932,0.94520,0.97095
2018,66 and older,5th Quintile,No,0.04193,38,932,0.02905,0.05480
2020,17-29 y.,1st Quintile,Yes,0.84050,655,844,0.81578,0.86521
2020,17-29 y.,1st Quintile,No,0.15950,189,844,0.13479,0.18422
2020,17-29 y.,2nd Quintile,Yes,0.86360,541,653,0.83725,0.88994
2020,17-29 y.,2nd Quintile,No,0.13640,112,653,0.11006,0.16275
2020,17-29 y.,3rd Quintile,Yes,0.90684,522,603,0.88362,0.93006
2020,17-29 y.,3rd Quintile,No,0.09316,81,603,0.06994,0.11638
2020,17-29 y.,4th Quintile,Yes,0.92641,500,557,0.90471,0.94812
2020,17-29 y.,4th Quintile,No,0.07359,57,557,0.05188,0.09529
2020,17-29 y.,5th Quintile,Yes,0.93076,411,464,0.90763,0.95388
2020,17-29 y.,5th Quintile,No,0.06924,53,464,0.04612,0.09237
2020,30-45 y.,1st Quintile,Yes,0.90778,584,658,0.88566,0.92991
2020,30-45 y.,1st Quintile,No,0.09222,74,658,0.07009,0.11434
2020,30-45 y.,2nd Quintile,Yes,0.92366,772,851,0.90580,0.94151
2020,30-45 y.,2nd Quintile,No,0.07634,79,851,0.05849,0.09420
2020,30-45 y.,3rd Quintile,Yes,0.95816,776,828,0.94452,0.97181
2020,30-45 y.,3rd Quintile,No,0.04184,52,828,0.02819,0.05548
2020,30-45 y.,4th Quintile,Yes,0.93435,818,883,0.91801,0.95070
2020,30-45 y.,4th Quintile,No,0.06565,65,883,0.04930,0.08199
2020,30-45 y.,5th Quintile,Yes,0.93709,872,933,0.92151,0.95268
2020,30-45 y.,5th Quintile,No,0.06291,61,933,0.04732,0.07849
2020,46-65 y.,1st Quintile,Yes,0.93952,837,896,0.92390,0.95513
2020,46-65 y.,1st Quintile,No,0.06048,59,896,0.04487,0.07610
2020,46-65 y.,2nd Quintile,Yes,0.95354,1097,1163,0.94144,0.96564
2020,46-65 y.,2nd Quintile,No,0.04646,66,1163,0.03436,0.05856
2020,46-65 y.,3rd Quintile,Yes,0.94893,1306,1385,0.93733,0.96053
2020,46-65 y.,3rd Quintile,No,0.05107,79,1385,0.03947,0.06267
2020,46-65 y.,4th Quintile,Yes,0.96317,1680,1760,0.95437,0.97197
2020,46-65 y.,4th Quintile,No,0.03683,80,1760,0.02803,0.04563
2020,46-65 y.,5th Quintile,Yes,0.94683,2847,2995,0.93879,0.95486
2020,46-65 y.,5th Quintile,No,0.05317,148,2995,0.04514,0.06121
2020,66 and older,1st Quintile,Yes,0.95643,569,605,0.94015,0.97271
2020,66 and older,1st Quintile,No,0.04357,36,605,0.02729,0.05985
2020,66 and older,2nd Quintile,Yes,0.96865,1061,1097,0.95834,0.97897
2020,66 and older,2nd Quintile,No,0.03135,36,1097,0.02103,0.04166
2020,66 and older,3rd Quintile,Yes,0.95266,839,872,0.93856,0.96676
2020,66 and older,3rd Quintile,No,0.04734,33,872,0.03324,0.06144
2020,66 and older,4th Quintile,Yes,0.95876,797,831,0.94523,0.97229
2020,66 and older,4th Quintile,No,0.04124,34,831,0.02771,0.05477
2020,66 and older,5th Quintile,Yes,0.97671,1021,1064,0.96765,0.98578
2020,66 and older,5th Quintile,No,0.02329,43,1064,0.01422,0.03235
2021,17-29 y.,1st Quintile,Yes,0.84725,443,560,0.81742,0.87707
2021,17-29 y.,1st Quintile,No,0.15275,117,560,0.12293,0.18258
2021,17-29 y.,2nd Quintile,Yes,0.83482,388,469,0.80118,0.86847
2021,17-29 y.,2nd Quintile,No,0.16518,81,469,0.13153,0.19882
2021,17-29 y.,3rd Quintile,Yes,0.92737,370,418,0.90246,0.95228
2021,17-29 y.,3rd Quintile,No,0.07263,48,418,0.04772,0.09754
2021,17-29 y.,4th Quintile,Yes,0.94057,346,380,0.91677,0.96438
2021,17-29 y.,4th Quintile,No,0.05943,34,380,0.03562,0.08323
2021,17-29 y.,5th Quintile,Yes,0.91160,281,315,0.88020,0.94300
2021,17-29 y.,5th Quintile,No,0.08840,34,315,0.05700,0.11980
2021,30-45 y.,1st Quintile,Yes,0.92973,419,464,0.90645,0.95301
2021,30-45 y.,1st Quintile,No,0.07027,45,464,0.04699,0.09355
2021,30-45 y.,2nd Quintile,Yes,0.90476,495,558,0.88039,0.92914
2021,30-45 y.,2nd Quintile,No,0.09524,63,558,0.07086,0.11961
2021,30-45 y.,3rd Quintile,Yes,0.91826,581,632,0.89689,0.93964
2021,30-45 y.,3rd Quintile,No,0.08174,51,632,0.06036,0.10311
2021,30-45 y.,4th Quintile,Yes,0.95332,570,616,0.93665,0.97000
2021,30-45 y.,4th Quintile,No,0.04668,46,616,0.03000,0.06335
2021,30-45 y.,5th Quintile,Yes,0.92335,610,653,0.90292,0.94377
2021,30-45 y.,5th Quintile,No,0.07665,43,653,0.05623,0.09708
2021,46-65 y.,1st Quintile,Yes,0.94546,601,648,0.92796,0.96296
2021,46-65 y.,1st Quintile,No,0.05454,47,648,0.03704,0.07204
2021,46-65 y.,2nd Quintile,Yes,0.94392,794,851,0.92846,0.95939
2021,46-65 y.,2nd Quintile,No,0.05608,57,851,0.04061,0.07154
2021,46-65 y.,3rd Quintile,Yes,0.91809,921,986,0.90096,0.93521
2021,46-65 y.,3rd Quintile,No,0.08191,65,986,0.06479,0.09904
2021,46-65 y.,4th Quintile,Yes,0.93530,1128,1192,0.92133,0.94927
2021,46-65 y.,4th Quintile,No,0.06470,64,1192,0.05073,0.07867
2021,46-65 y.,5th Quintile,Yes,0.93775,1981,2107,0.92743,0.94807
2021,46-65 y.,5th Quintile,No,0.06225,126,2107,0.05193,0.07257
2021,66 and older,1st Quintile,Yes,0.93840,479,517,0.91765,0.95914
2021,66 and older,1st Quintile,No,0.06160,38,517,0.04086,0.08235
2021,66 and older,2nd Quintile,Yes,0.97206,733,733,0.96012,0.98400
2021,66 and older,3rd Quintile,Yes,0.95404,576,576,0.93692,0.97116
2021,66 and older,4th Quintile,Yes,0.98470,579,579,0.97469,0.99470
2021,66 and older,5th Quintile,Yes,0.95241,740,776,0.93742,0.96740
2021,66 and older,5th Quintile,No,0.04759,36,776,0.03260,0.06258
2022,17-29 y.,1st Quintile,Yes,0.81779,413,503,0.78402,0.85156
2022,17-29 y.,1st Quintile,No,0.18221,90,503,0.14844,0.21598
2022,17-29 y.,2nd Quintile,Yes,0.86807,342,411,0.83531,0.90083
2022,17-29 y.,2nd Quintile,No,0.13193,69,411,0.09917,0.16469
2022,17-29 y.,3rd Quintile,Yes,0.91649,318,367,0.88814,0.94483
2022,17-29 y.,3rd Quintile,No,0.08351,49,367,0.05517,0.11186
2022,17-29 y.,4th Quintile,Yes,0.93245,310,310,0.90446,0.96043
2022,17-29 y.,5th Quintile,Yes,0.91641,273,273,0.88351,0.94930
2022,30-45 y.,1st Quintile,Yes,0.93106,348,388,0.90582,0.95631
2022,30-45 y.,1st Quintile,No,0.06894,40,388,0.04369,0.09418
2022,30-45 y.,2nd Quintile,Yes,0.90677,477,521,0.88178,0.93176
