year,pgisced97,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Lower Secondary Level,Agree,0.46323,1228,2478,0.44359,0.48286
1995,Lower Secondary Level,Disagree,0.32063,738,2478,0.30225,0.33901
1995,Lower Secondary Level,Disagree completely,0.07884,171,2478,0.06823,0.08946
1995,Upper Secondary Level,Agree completely,0.13975,977,6694,0.13144,0.14806
1995,Upper Secondary Level,Agree,0.50276,3490,6694,0.49078,0.51474
1995,Upper Secondary Level,Disagree,0.29510,1903,6694,0.28418,0.30603
1995,Upper Secondary Level,Disagree completely,0.05725,324,6694,0.05168,0.06282
1995,Post-secondary Non-tertiary Level,Agree completely,0.17034,79,456,0.13579,0.20488
1995,Post-secondary Non-tertiary Level,Agree,0.58782,275,456,0.54259,0.63305
1995,Post-secondary Non-tertiary Level,Disagree,0.21400,102,456,0.17632,0.25169
1995,First Stage of Tertiary Education,Agree completely,0.13511,102,723,0.11018,0.16005
1995,First Stage of Tertiary Education,Agree,0.51145,399,723,0.47499,0.54791
1995,First Stage of Tertiary Education,Disagree,0.29483,222,723,0.26157,0.32809
1995,Second Stage of Tertiary Education,Agree completely,0.14692,241,1751,0.13033,0.16351
1995,Second Stage of Tertiary Education,Agree,0.55226,982,1751,0.52896,0.57555
1995,Second Stage of Tertiary Education,Disagree,0.26172,469,1751,0.24112,0.28231
1995,Second Stage of Tertiary Education,Disagree completely,0.03760,59,1751,0.02868,0.04651
1996,Pre-primary Level,Agree completely,0.21625,60,283,0.16820,0.26430
1996,Pre-primary Level,Agree,0.55776,164,283,0.49979,0.61573
1996,Pre-primary Level,Disagree,0.19567,59,283,0.14936,0.24197
1996,Primary Level,Agree completely,0.08402,44,483,0.05926,0.10879
1996,Primary Level,Agree,0.45121,235,483,0.40679,0.49563
1996,Primary Level,Disagree,0.34476,155,483,0.30233,0.38719
1996,Primary Level,Disagree completely,0.08732,49,483,0.06212,0.11252
1996,Lower Secondary Level,Agree completely,0.12443,347,2373,0.11115,0.13772
1996,Lower Secondary Level,Agree,0.41716,1051,2373,0.39732,0.43700
1996,Lower Secondary Level,Disagree,0.36691,801,2373,0.34751,0.38630
1996,Lower Secondary Level,Disagree completely,0.08375,174,2373,0.07260,0.09489
1996,Upper Secondary Level,Agree completely,0.12656,873,6602,0.11853,0.13458
1996,Upper Secondary Level,Agree,0.46642,3186,6602,0.45439,0.47846
1996,Upper Secondary Level,Disagree,0.34203,2161,6602,0.33059,0.35348
1996,Upper Secondary Level,Disagree completely,0.05999,382,6602,0.05426,0.06572
1996,Post-secondary Non-tertiary Level,Agree completely,0.12477,59,451,0.09423,0.15530
1996,Post-secondary Non-tertiary Level,Agree,0.60465,285,451,0.55947,0.64982
1996,Post-secondary Non-tertiary Level,Disagree,0.22955,107,451,0.19069,0.26840
1996,First Stage of Tertiary Education,Agree completely,0.12079,90,760,0.09761,0.14398
1996,First Stage of Tertiary Education,Agree,0.51226,400,760,0.47670,0.54782
1996,First Stage of Tertiary Education,Disagree,0.31424,238,760,0.28121,0.34726
1996,First Stage of Tertiary Education,Disagree completely,0.04548,32,760,0.03066,0.06030
1996,Second Stage of Tertiary Education,Agree completely,0.12587,219,1760,0.11037,0.14137
1996,Second Stage of Tertiary Education,Agree,0.55323,971,1760,0.53000,0.57647
1996,Second Stage of Tertiary Education,Disagree,0.27363,498,1760,0.25280,0.29447
1996,Second Stage of Tertiary Education,Disagree completely,0.04480,72,1760,0.03513,0.05446
1997,Pre-primary Level,Agree completely,0.18050,52,301,0.13698,0.22402
1997,Pre-primary Level,Agree,0.47290,153,301,0.41641,0.52940
1997,Pre-primary Level,Disagree,0.28764,96,301,0.23641,0.33886
1997,Primary Level,Agree,0.41198,207,431,0.36546,0.45851
1997,Primary Level,Disagree,0.35696,171,431,0.31168,0.40225
1997,Primary Level,Disagree completely,0.14234,53,431,0.10931,0.17536
1997,Lower Secondary Level,Agree completely,0.07315,208,2317,0.06255,0.08375
1997,Lower Secondary Level,Agree,0.36725,893,2317,0.34762,0.38689
1997,Lower Secondary Level,Disagree,0.42288,955,2317,0.40276,0.44300
1997,Lower Secondary Level,Disagree completely,0.13104,261,2317,0.11730,0.14478
1997,Upper Secondary Level,Agree completely,0.07930,517,6451,0.07271,0.08589
1997,Upper Secondary Level,Agree,0.39189,2612,6451,0.37997,0.40380
1997,Upper Secondary Level,Disagree,0.40462,2643,6451,0.39264,0.41660
1997,Upper Secondary Level,Disagree completely,0.11759,679,6451,0.10973,0.12545
1997,Post-secondary Non-tertiary Level,Agree completely,0.13348,62,450,0.10202,0.16494
1997,Post-secondary Non-tertiary Level,Agree,0.49454,224,450,0.44830,0.54079
1997,Post-secondary Non-tertiary Level,Disagree,0.27928,131,450,0.23778,0.32077
1997,Post-secondary Non-tertiary Level,Disagree completely,0.08558,33,450,0.05970,0.11145
1997,First Stage of Tertiary Education,Agree completely,0.06381,49,751,0.04632,0.08131
1997,First Stage of Tertiary Education,Agree,0.39480,313,751,0.35981,0.42978
1997,First Stage of Tertiary Education,Disagree,0.44884,326,751,0.41325,0.48444
1997,First Stage of Tertiary Education,Disagree completely,0.08658,63,751,0.06646,0.10671
1997,Second Stage of Tertiary Education,Agree completely,0.09778,153,1765,0.08392,0.11164
1997,Second Stage of Tertiary Education,Agree,0.47463,814,1765,0.45133,0.49794
1997,Second Stage of Tertiary Education,Disagree,0.34811,657,1765,0.32588,0.37034
1997,Second Stage of Tertiary Education,Disagree completely,0.07778,141,1765,0.06528,0.09028
2008,Pre-primary Level,Agree completely,0.12619,81,345,0.09110,0.16129
2008,Pre-primary Level,Agree,0.33277,195,345,0.28298,0.38257
2008,Pre-primary Level,Disagree,0.12077,69,345,0.08634,0.15521
2008,Primary Level,Agree,0.35895,68,142,0.27977,0.43813
2008,Primary Level,Disagree,0.37922,74,142,0.29913,0.45931
2008,Lower Secondary Level,Agree completely,0.09082,190,2000,0.07822,0.10342
2008,Lower Secondary Level,Agree,0.41431,853,2000,0.39271,0.43590
2008,Lower Secondary Level,Disagree,0.36922,773,2000,0.34806,0.39037
2008,Lower Secondary Level,Disagree completely,0.09359,184,2000,0.08082,0.10635
2008,Upper Secondary Level,Agree completely,0.08605,928,9693,0.08047,0.09164
2008,Upper Secondary Level,Agree,0.43371,4247,9693,0.42384,0.44358
2008,Upper Secondary Level,Disagree,0.39242,3767,9693,0.38270,0.40214
2008,Upper Secondary Level,Disagree completely,0.08203,751,9693,0.07656,0.08749
2008,Post-secondary Non-tertiary Level,Agree completely,0.10448,126,1087,0.08628,0.12267
2008,Post-secondary Non-tertiary Level,Agree,0.55841,612,1087,0.52887,0.58794
2008,Post-secondary Non-tertiary Level,Disagree,0.27784,303,1087,0.25120,0.30448
2008,Post-secondary Non-tertiary Level,Disagree completely,0.05100,46,1087,0.03792,0.06409
2008,First Stage of Tertiary Education,Agree completely,0.07058,115,1414,0.05723,0.08393
2008,First Stage of Tertiary Education,Agree,0.47629,667,1414,0.45025,0.50234
2008,First Stage of Tertiary Education,Disagree,0.37352,526,1414,0.34830,0.39875
2008,First Stage of Tertiary Education,Disagree completely,0.07915,106,1414,0.06507,0.09323
2008,Second Stage of Tertiary Education,Agree completely,0.13530,554,4186,0.12494,0.14566
2008,Second Stage of Tertiary Education,Agree,0.52478,2240,4186,0.50965,0.53991
2008,Second Stage of Tertiary Education,Disagree,0.29400,1225,4186,0.28020,0.30781
2008,Second Stage of Tertiary Education,Disagree completely,0.04363,167,4186,0.03744,0.04982
2013,Pre-primary Level,Agree completely,0.09810,74,230,0.05957,0.13663
2013,Pre-primary Level,Agree,0.22765,156,230,0.17334,0.28196
2013,Primary Level,Agree completely,0.09128,31,178,0.04885,0.13371
2013,Primary Level,Agree,0.27848,92,178,0.21244,0.34451
2013,Primary Level,Disagree,0.18848,55,178,0.13086,0.24609
2013,Lower Secondary Level,Agree completely,0.08695,245,1831,0.07404,0.09986
2013,Lower Secondary Level,Agree,0.39956,973,1831,0.37712,0.42200
2013,Lower Secondary Level,Disagree,0.22008,513,1831,0.20110,0.23906
2013,Lower Secondary Level,Disagree completely,0.04484,100,1831,0.03536,0.05432
2013,Upper Secondary Level,Agree completely,0.12309,1370,9368,0.11644,0.12974
2013,Upper Secondary Level,Agree,0.48411,5307,9368,0.47399,0.49423
2013,Upper Secondary Level,Disagree,0.23047,2340,9368,0.22195,0.23900
2013,Upper Secondary Level,Disagree completely,0.03259,351,9368,0.02899,0.03618
2013,Post-secondary Non-tertiary Level,Agree completely,0.12645,180,1078,0.10660,0.14630
2013,Post-secondary Non-tertiary Level,Agree,0.47531,718,1078,0.44549,0.50514
2013,Post-secondary Non-tertiary Level,Disagree,0.13882,180,1078,0.11817,0.15947
2013,First Stage of Tertiary Education,Agree completely,0.12594,175,1323,0.10805,0.14382
2013,First Stage of Tertiary Education,Agree,0.51612,765,1323,0.48919,0.54306
2013,First Stage of Tertiary Education,Disagree,0.25486,344,1323,0.23137,0.27835
2013,First Stage of Tertiary Education,Disagree completely,0.03017,39,1323,0.02095,0.03939
2013,Second Stage of Tertiary Education,Agree completely,0.17491,862,4450,0.16375,0.18607
2013,Second Stage of Tertiary Education,Agree,0.51536,2774,4450,0.50067,0.53004
2013,Second Stage of Tertiary Education,Disagree,0.14183,724,4450,0.13158,0.15208
2013,Second Stage of Tertiary Education,Disagree completely,0.02110,90,4450,0.01688,0.02533
2018,Pre-primary Level,Agree completely,0.10388,77,325,0.07066,0.13710
2018,Pre-primary Level,Agree,0.33684,198,325,0.28538,0.38831
2018,Pre-primary Level,Disagree,0.07878,50,325,0.04945,0.10811
2018,Primary Level,Agree completely,0.16027,105,476,0.12727,0.19326
2018,Primary Level,Agree,0.41593,225,476,0.37160,0.46025
2018,Primary Level,Disagree,0.21024,107,476,0.17359,0.24688
2018,Primary Level,Disagree completely,0.05246,39,476,0.03241,0.07251
2018,Lower Secondary Level,Agree completely,0.14926,476,2663,0.13573,0.16280
2018,Lower Secondary Level,Agree,0.46233,1317,2663,0.44339,0.48127
2018,Lower Secondary Level,Disagree,0.28550,714,2663,0.26835,0.30266
2018,Lower Secondary Level,Disagree completely,0.05365,156,2663,0.04509,0.06221
2018,Upper Secondary Level,Agree completely,0.13995,1668,11472,0.13360,0.14629
2018,Upper Secondary Level,Agree,0.49213,5854,11472,0.48298,0.50128
2018,Upper Secondary Level,Disagree,0.30082,3290,11472,0.29243,0.30921
2018,Upper Secondary Level,Disagree completely,0.05896,660,11472,0.05465,0.06327
2018,Post-secondary Non-tertiary Level,Agree completely,0.16586,404,2117,0.15001,0.18170
2018,Post-secondary Non-tertiary Level,Agree,0.54684,1195,2117,0.52563,0.56805
2018,Post-secondary Non-tertiary Level,Disagree,0.23948,444,2117,0.22130,0.25766
2018,Post-secondary Non-tertiary Level,Disagree completely,0.04048,74,2117,0.03208,0.04888
2018,First Stage of Tertiary Education,Agree completely,0.13063,186,1450,0.11328,0.14798
2018,First Stage of Tertiary Education,Agree,0.50000,751,1450,0.47425,0.52574
2018,First Stage of Tertiary Education,Disagree,0.31214,445,1450,0.28828,0.33599
2018,First Stage of Tertiary Education,Disagree completely,0.05283,68,1450,0.04131,0.06435
2018,Second Stage of Tertiary Education,Agree completely,0.19090,1226,6322,0.18121,0.20059
2018,Second Stage of Tertiary Education,Agree,0.56674,3690,6322,0.55452,0.57895
2018,Second Stage of Tertiary Education,Disagree,0.19797,1216,6322,0.18815,0.20779
2018,Second Stage of Tertiary Education,Disagree completely,0.03220,190,6322,0.02785,0.03655
