year,age_gr,pgisced97,plj0588,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,First Stage of Tertiary Education,Often,0.05002,34,767,0.03458,0.06546
2013,46-65 y.,First Stage of Tertiary Education,Sometimes,0.20236,146,767,0.17391,0.23081
2013,46-65 y.,First Stage of Tertiary Education,Seldom,0.48756,372,767,0.45216,0.52296
2013,46-65 y.,First Stage of Tertiary Education,Never,0.23118,215,767,0.20133,0.26104
2013,46-65 y.,Second Stage of Tertiary Education,Often,0.05822,100,2316,0.04868,0.06776
2013,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.15560,378,2316,0.14083,0.17036
2013,46-65 y.,Second Stage of Tertiary Education,Seldom,0.48145,1173,2316,0.46109,0.50180
2013,46-65 y.,Second Stage of Tertiary Education,Never,0.25232,665,2316,0.23463,0.27002
2013,66 and older,Lower Secondary Level,Often,0.06597,44,693,0.04747,0.08446
2013,66 and older,Lower Secondary Level,Sometimes,0.22780,155,693,0.19655,0.25905
2013,66 and older,Lower Secondary Level,Seldom,0.30343,225,693,0.26918,0.33769
2013,66 and older,Lower Secondary Level,Never,0.35029,269,693,0.31474,0.38583
2013,66 and older,Upper Secondary Level,Often,0.05068,125,2491,0.04206,0.05929
2013,66 and older,Upper Secondary Level,Sometimes,0.18939,455,2491,0.17400,0.20478
2013,66 and older,Upper Secondary Level,Seldom,0.36989,967,2491,0.35093,0.38885
2013,66 and older,Upper Secondary Level,Never,0.36434,944,2491,0.34544,0.38325
2013,66 and older,Post-secondary Non-tertiary Level,Seldom,0.31725,35,80,0.21462,0.41988
2013,66 and older,Post-secondary Non-tertiary Level,Never,0.26294,45,80,0.16587,0.36002
2013,66 and older,First Stage of Tertiary Education,Sometimes,0.21445,74,328,0.16996,0.25893
2013,66 and older,First Stage of Tertiary Education,Seldom,0.37813,137,328,0.32557,0.43069
2013,66 and older,First Stage of Tertiary Education,Never,0.34563,117,328,0.29409,0.39718
2013,66 and older,Second Stage of Tertiary Education,Often,0.02817,31,1138,0.01855,0.03779
2013,66 and older,Second Stage of Tertiary Education,Sometimes,0.16401,175,1138,0.14248,0.18553
2013,66 and older,Second Stage of Tertiary Education,Seldom,0.44924,514,1138,0.42032,0.47815
2013,66 and older,Second Stage of Tertiary Education,Never,0.33726,418,1138,0.30978,0.36474
2021,17-29 y.,Pre-primary Level,Sometimes,0.06596,38,158,0.02713,0.10479
2021,17-29 y.,Pre-primary Level,Seldom,0.29995,81,158,0.22827,0.37163
2021,17-29 y.,Pre-primary Level,Never,0.07326,39,158,0.03250,0.11402
2021,17-29 y.,Primary Level,Sometimes,0.34062,73,175,0.27020,0.41104
2021,17-29 y.,Primary Level,Seldom,0.12432,32,175,0.07530,0.17335
2021,17-29 y.,Primary Level,Never,0.30131,70,175,0.23313,0.36948
2021,17-29 y.,Lower Secondary Level,Often,0.10268,57,529,0.07679,0.12858
2021,17-29 y.,Lower Secondary Level,Sometimes,0.23017,142,529,0.19426,0.26607
2021,17-29 y.,Lower Secondary Level,Seldom,0.28338,175,529,0.24494,0.32181
2021,17-29 y.,Lower Secondary Level,Never,0.25956,155,529,0.22216,0.29695
2021,17-29 y.,Upper Secondary Level,Often,0.07724,94,1157,0.06185,0.09263
2021,17-29 y.,Upper Secondary Level,Sometimes,0.23965,323,1157,0.21505,0.26426
2021,17-29 y.,Upper Secondary Level,Seldom,0.41569,473,1157,0.38728,0.44411
2021,17-29 y.,Upper Secondary Level,Never,0.23560,267,1157,0.21114,0.26007
2021,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.24544,63,221,0.18857,0.30231
2021,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.49377,106,221,0.42770,0.55983
2021,17-29 y.,Post-secondary Non-tertiary Level,Never,0.21648,52,221,0.16205,0.27090
2021,17-29 y.,Second Stage of Tertiary Education,Often,0.07042,41,514,0.04828,0.09256
2021,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.23662,134,514,0.19985,0.27340
2021,17-29 y.,Second Stage of Tertiary Education,Seldom,0.47585,231,514,0.43263,0.51907
2021,17-29 y.,Second Stage of Tertiary Education,Never,0.19049,108,514,0.15651,0.22448
2021,30-45 y.,Primary Level,Very often,0.04535,37,453,0.02617,0.06453
2021,30-45 y.,Primary Level,Often,0.06606,58,453,0.04316,0.08896
2021,30-45 y.,Primary Level,Sometimes,0.28562,128,453,0.24397,0.32726
2021,30-45 y.,Primary Level,Seldom,0.27760,67,453,0.23632,0.31889
2021,30-45 y.,Primary Level,Never,0.18752,163,453,0.15153,0.22350
2021,30-45 y.,Lower Secondary Level,Often,0.11745,52,443,0.08743,0.14746
2021,30-45 y.,Lower Secondary Level,Sometimes,0.19710,108,443,0.16001,0.23419
2021,30-45 y.,Lower Secondary Level,Seldom,0.37263,139,443,0.32755,0.41770
2021,30-45 y.,Lower Secondary Level,Never,0.25144,144,443,0.21099,0.29189
2021,30-45 y.,Upper Secondary Level,Very often,0.02977,40,1528,0.02125,0.03830
2021,30-45 y.,Upper Secondary Level,Often,0.05556,110,1528,0.04407,0.06705
2021,30-45 y.,Upper Secondary Level,Sometimes,0.21656,311,1528,0.19590,0.23722
2021,30-45 y.,Upper Secondary Level,Seldom,0.44565,617,1528,0.42072,0.47058
2021,30-45 y.,Upper Secondary Level,Never,0.24545,450,1528,0.22387,0.26704
2021,30-45 y.,Post-secondary Non-tertiary Level,Often,0.05178,31,533,0.03295,0.07061
2021,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.19763,130,533,0.16379,0.23147
2021,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.45648,219,533,0.41415,0.49881
2021,30-45 y.,Post-secondary Non-tertiary Level,Never,0.27538,153,533,0.23742,0.31334
2021,30-45 y.,First Stage of Tertiary Education,Sometimes,0.20200,38,185,0.14399,0.26001
2021,30-45 y.,First Stage of Tertiary Education,Seldom,0.50840,102,185,0.43617,0.58064
2021,30-45 y.,First Stage of Tertiary Education,Never,0.24144,45,185,0.17961,0.30328
2021,30-45 y.,Second Stage of Tertiary Education,Very often,0.00701,32,1745,0.00309,0.01093
2021,30-45 y.,Second Stage of Tertiary Education,Often,0.05542,113,1745,0.04468,0.06615
2021,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.21241,418,1745,0.19321,0.23160
2021,30-45 y.,Second Stage of Tertiary Education,Seldom,0.49895,737,1745,0.47548,0.52242
2021,30-45 y.,Second Stage of Tertiary Education,Never,0.22248,445,1745,0.20296,0.24200
2021,46-65 y.,Primary Level,Sometimes,0.24455,62,173,0.18032,0.30879
2021,46-65 y.,Primary Level,Seldom,0.24633,35,173,0.18193,0.31072
2021,46-65 y.,Primary Level,Never,0.30787,76,173,0.23888,0.37686
2021,46-65 y.,Lower Secondary Level,Often,0.08256,47,398,0.05549,0.10964
2021,46-65 y.,Lower Secondary Level,Sometimes,0.18010,84,398,0.14230,0.21790
2021,46-65 y.,Lower Secondary Level,Seldom,0.45610,139,398,0.40711,0.50510
2021,46-65 y.,Lower Secondary Level,Never,0.22378,128,398,0.18278,0.26478
2021,46-65 y.,Upper Secondary Level,Very often,0.01078,40,2884,0.00701,0.01455
2021,46-65 y.,Upper Secondary Level,Often,0.05369,163,2884,0.04546,0.06192
2021,46-65 y.,Upper Secondary Level,Sometimes,0.20184,554,2884,0.18719,0.21649
2021,46-65 y.,Upper Secondary Level,Seldom,0.45311,1234,2884,0.43494,0.47128
2021,46-65 y.,Upper Secondary Level,Never,0.27596,893,2884,0.25965,0.29228
2021,46-65 y.,Post-secondary Non-tertiary Level,Often,0.07087,36,676,0.05151,0.09023
2021,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.21360,127,676,0.18268,0.24452
2021,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.45117,316,676,0.41363,0.48871
2021,46-65 y.,Post-secondary Non-tertiary Level,Never,0.22778,197,676,0.19614,0.25942
2021,46-65 y.,First Stage of Tertiary Education,Sometimes,0.16995,98,495,0.13683,0.20307
2021,46-65 y.,First Stage of Tertiary Education,Seldom,0.47247,246,495,0.42844,0.51649
2021,46-65 y.,First Stage of Tertiary Education,Never,0.31100,151,495,0.27018,0.35182
2021,46-65 y.,Second Stage of Tertiary Education,Often,0.05088,108,2256,0.04181,0.05995
2021,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.19020,396,2256,0.17400,0.20640
2021,46-65 y.,Second Stage of Tertiary Education,Seldom,0.47411,1090,2256,0.45350,0.49472
2021,46-65 y.,Second Stage of Tertiary Education,Never,0.27227,662,2256,0.25389,0.29064
2021,66 and older,Lower Secondary Level,Sometimes,0.16809,65,281,0.12429,0.21189
2021,66 and older,Lower Secondary Level,Seldom,0.51017,132,281,0.45161,0.56872
2021,66 and older,Lower Secondary Level,Never,0.21143,84,281,0.16360,0.25926
2021,66 and older,Upper Secondary Level,Often,0.05717,90,1686,0.04608,0.06825
2021,66 and older,Upper Secondary Level,Sometimes,0.19898,333,1686,0.17992,0.21804
2021,66 and older,Upper Secondary Level,Seldom,0.40551,712,1686,0.38207,0.42896
2021,66 and older,Upper Secondary Level,Never,0.31312,551,1686,0.29097,0.33526
2021,66 and older,Post-secondary Non-tertiary Level,Seldom,0.45932,40,80,0.34943,0.56921
2021,66 and older,Post-secondary Non-tertiary Level,Never,0.22208,40,80,0.13042,0.31374
2021,66 and older,First Stage of Tertiary Education,Sometimes,0.20541,53,244,0.15461,0.25621
2021,66 and older,First Stage of Tertiary Education,Seldom,0.47908,111,244,0.41627,0.54189
2021,66 and older,First Stage of Tertiary Education,Never,0.27162,80,244,0.21569,0.32755
2021,66 and older,Second Stage of Tertiary Education,Often,0.03631,39,1087,0.02518,0.04743
2021,66 and older,Second Stage of Tertiary Education,Sometimes,0.15802,169,1087,0.13632,0.17971
2021,66 and older,Second Stage of Tertiary Education,Seldom,0.46616,508,1087,0.43649,0.49583
2021,66 and older,Second Stage of Tertiary Education,Never,0.31801,371,1087,0.29031,0.34571
