year,pgisced97,quintil_oecd,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Secondary Level,5th Quintile,Satisfactory,0.36154,105,259,0.30291,0.42017
1992,Lower Secondary Level,5th Quintile,Poor,0.16460,47,259,0.11935,0.20985
1992,Upper Secondary Level,1st Quintile,Very good,0.13047,201,1385,0.11272,0.14821
1992,Upper Secondary Level,1st Quintile,Good,0.35170,551,1385,0.32654,0.37686
1992,Upper Secondary Level,1st Quintile,Satisfactory,0.30034,402,1385,0.27619,0.32449
1992,Upper Secondary Level,1st Quintile,Poor,0.13439,163,1385,0.11642,0.15236
1992,Upper Secondary Level,1st Quintile,Bad,0.08020,68,1385,0.06589,0.09451
1992,Upper Secondary Level,2nd Quintile,Very good,0.12595,223,1439,0.10880,0.14310
1992,Upper Secondary Level,2nd Quintile,Good,0.39036,638,1439,0.36514,0.41557
1992,Upper Secondary Level,2nd Quintile,Satisfactory,0.32820,413,1439,0.30393,0.35247
1992,Upper Secondary Level,2nd Quintile,Poor,0.11215,121,1439,0.09584,0.12845
1992,Upper Secondary Level,2nd Quintile,Bad,0.04171,44,1439,0.03138,0.05205
1992,Upper Secondary Level,3rd Quintile,Very good,0.12472,181,1323,0.10691,0.14253
1992,Upper Secondary Level,3rd Quintile,Good,0.40323,563,1323,0.37678,0.42967
1992,Upper Secondary Level,3rd Quintile,Satisfactory,0.30719,390,1323,0.28232,0.33206
1992,Upper Secondary Level,3rd Quintile,Poor,0.11600,137,1323,0.09874,0.13326
1992,Upper Secondary Level,3rd Quintile,Bad,0.04334,52,1323,0.03236,0.05431
1992,Upper Secondary Level,4th Quintile,Very good,0.14548,230,1369,0.12679,0.16416
1992,Upper Secondary Level,4th Quintile,Good,0.41908,592,1369,0.39293,0.44522
1992,Upper Secondary Level,4th Quintile,Satisfactory,0.28746,368,1369,0.26347,0.31144
1992,Upper Secondary Level,4th Quintile,Poor,0.11226,138,1369,0.09553,0.12899
1992,Upper Secondary Level,4th Quintile,Bad,0.03562,41,1369,0.02580,0.04544
1992,Upper Secondary Level,5th Quintile,Very good,0.13496,187,1172,0.11539,0.15453
1992,Upper Secondary Level,5th Quintile,Good,0.45346,538,1172,0.42495,0.48197
1992,Upper Secondary Level,5th Quintile,Satisfactory,0.28186,328,1172,0.25609,0.30762
1992,Upper Secondary Level,5th Quintile,Poor,0.11134,119,1172,0.09333,0.12936
1992,Post-secondary Non-tertiary Level,1st Quintile,Good,0.58019,35,35,0.41430,0.74608
1992,Post-secondary Non-tertiary Level,2nd Quintile,Good,0.52579,32,32,0.35001,0.70157
1992,Post-secondary Non-tertiary Level,3rd Quintile,Good,0.46676,31,31,0.28823,0.64529
1992,Post-secondary Non-tertiary Level,4th Quintile,Good,0.48659,39,39,0.32767,0.64551
1992,Post-secondary Non-tertiary Level,5th Quintile,Good,0.46137,44,44,0.31237,0.61038
1992,First Stage of Tertiary Education,1st Quintile,Satisfactory,0.40999,33,33,0.23958,0.58041
1992,First Stage of Tertiary Education,2nd Quintile,Good,0.38887,66,111,0.29777,0.47998
1992,First Stage of Tertiary Education,2nd Quintile,Satisfactory,0.31017,45,111,0.22373,0.39662
1992,First Stage of Tertiary Education,3rd Quintile,Good,0.37034,67,123,0.28465,0.45603
1992,First Stage of Tertiary Education,3rd Quintile,Satisfactory,0.37904,56,123,0.29295,0.46513
1992,First Stage of Tertiary Education,4th Quintile,Good,0.42670,68,105,0.33164,0.52176
1992,First Stage of Tertiary Education,4th Quintile,Satisfactory,0.26619,37,105,0.18124,0.35113
1992,First Stage of Tertiary Education,5th Quintile,Very good,0.13431,31,193,0.08607,0.18254
1992,First Stage of Tertiary Education,5th Quintile,Good,0.41595,90,193,0.34623,0.48567
1992,First Stage of Tertiary Education,5th Quintile,Satisfactory,0.33378,72,193,0.26708,0.40048
1992,Second Stage of Tertiary Education,1st Quintile,Good,0.36961,102,174,0.29768,0.44154
1992,Second Stage of Tertiary Education,1st Quintile,Satisfactory,0.30524,72,174,0.23662,0.37386
1992,Second Stage of Tertiary Education,2nd Quintile,Very good,0.20200,60,291,0.15579,0.24821
1992,Second Stage of Tertiary Education,2nd Quintile,Good,0.51285,171,291,0.45532,0.57037
1992,Second Stage of Tertiary Education,2nd Quintile,Satisfactory,0.20323,60,291,0.15692,0.24955
1992,Second Stage of Tertiary Education,3rd Quintile,Very good,0.16298,55,308,0.12166,0.20430
1992,Second Stage of Tertiary Education,3rd Quintile,Good,0.54431,187,308,0.48859,0.60002
1992,Second Stage of Tertiary Education,3rd Quintile,Satisfactory,0.21727,66,308,0.17114,0.26340
1992,Second Stage of Tertiary Education,4th Quintile,Very good,0.19185,53,259,0.14380,0.23990
1992,Second Stage of Tertiary Education,4th Quintile,Good,0.44576,135,259,0.38511,0.50641
1992,Second Stage of Tertiary Education,4th Quintile,Satisfactory,0.26025,71,259,0.20671,0.31379
1992,Second Stage of Tertiary Education,5th Quintile,Very good,0.16492,90,482,0.13175,0.19809
1992,Second Stage of Tertiary Education,5th Quintile,Good,0.46192,229,482,0.41736,0.50647
1992,Second Stage of Tertiary Education,5th Quintile,Satisfactory,0.26837,125,482,0.22877,0.30797
1992,Second Stage of Tertiary Education,5th Quintile,Poor,0.08241,38,482,0.05784,0.10699
1994,Pre-primary Level,3rd Quintile,Good,0.48896,33,33,0.31576,0.66216
1994,Primary Level,1st Quintile,Good,0.33818,69,175,0.26789,0.40848
1994,Primary Level,1st Quintile,Satisfactory,0.31455,57,175,0.24555,0.38354
1994,Primary Level,1st Quintile,Poor,0.16418,49,175,0.10914,0.21922
1994,Primary Level,2nd Quintile,Good,0.29496,45,84,0.19686,0.39307
1994,Primary Level,2nd Quintile,Satisfactory,0.30728,39,84,0.20802,0.40653
1994,Primary Level,3rd Quintile,Good,0.39279,39,75,0.28152,0.50406
1994,Primary Level,3rd Quintile,Satisfactory,0.32016,36,75,0.21386,0.42646
1994,Lower Secondary Level,1st Quintile,Very good,0.05220,64,723,0.03597,0.06842
1994,Lower Secondary Level,1st Quintile,Good,0.23567,231,723,0.20471,0.26663
1994,Lower Secondary Level,1st Quintile,Satisfactory,0.34269,215,723,0.30807,0.37731
1994,Lower Secondary Level,1st Quintile,Poor,0.23787,143,723,0.20682,0.26893
1994,Lower Secondary Level,1st Quintile,Bad,0.12919,70,723,0.10472,0.15365
1994,Lower Secondary Level,2nd Quintile,Very good,0.09367,59,555,0.06940,0.11793
1994,Lower Secondary Level,2nd Quintile,Good,0.31797,236,555,0.27919,0.35675
1994,Lower Secondary Level,2nd Quintile,Satisfactory,0.37456,176,555,0.33425,0.41486
1994,Lower Secondary Level,2nd Quintile,Poor,0.18221,84,555,0.15007,0.21436
1994,Lower Secondary Level,3rd Quintile,Very good,0.10892,65,508,0.08181,0.13604
1994,Lower Secondary Level,3rd Quintile,Good,0.31503,185,508,0.27459,0.35546
1994,Lower Secondary Level,3rd Quintile,Satisfactory,0.32613,166,508,0.28532,0.36694
1994,Lower Secondary Level,3rd Quintile,Poor,0.19184,92,508,0.15757,0.22612
1994,Lower Secondary Level,4th Quintile,Very good,0.07950,37,391,0.05265,0.10635
1994,Lower Secondary Level,4th Quintile,Good,0.33277,144,391,0.28601,0.37954
1994,Lower Secondary Level,4th Quintile,Satisfactory,0.35871,146,391,0.31110,0.40631
1994,Lower Secondary Level,4th Quintile,Poor,0.17027,64,391,0.13297,0.20757
1994,Lower Secondary Level,5th Quintile,Good,0.24685,74,215,0.18908,0.30462
1994,Lower Secondary Level,5th Quintile,Satisfactory,0.43392,95,215,0.36752,0.50032
1994,Lower Secondary Level,5th Quintile,Poor,0.16895,46,215,0.11875,0.21915
1994,Upper Secondary Level,1st Quintile,Very good,0.07574,118,1200,0.06076,0.09072
1994,Upper Secondary Level,1st Quintile,Good,0.32086,458,1200,0.29443,0.34728
1994,Upper Secondary Level,1st Quintile,Satisfactory,0.33754,371,1200,0.31078,0.36431
1994,Upper Secondary Level,1st Quintile,Poor,0.18817,187,1200,0.16605,0.21030
1994,Upper Secondary Level,1st Quintile,Bad,0.07399,66,1200,0.05917,0.08880
1994,Upper Secondary Level,2nd Quintile,Very good,0.06881,118,1408,0.05559,0.08204
1994,Upper Secondary Level,2nd Quintile,Good,0.39391,573,1408,0.36838,0.41944
1994,Upper Secondary Level,2nd Quintile,Satisfactory,0.35468,491,1408,0.32968,0.37968
1994,Upper Secondary Level,2nd Quintile,Poor,0.13712,180,1408,0.11915,0.15510
1994,Upper Secondary Level,2nd Quintile,Bad,0.04531,46,1408,0.03444,0.05618
1994,Upper Secondary Level,3rd Quintile,Very good,0.08456,146,1372,0.06983,0.09928
1994,Upper Secondary Level,3rd Quintile,Good,0.38374,566,1372,0.35800,0.40948
1994,Upper Secondary Level,3rd Quintile,Satisfactory,0.35725,461,1372,0.33188,0.38261
1994,Upper Secondary Level,3rd Quintile,Poor,0.13011,156,1372,0.11231,0.14792
1994,Upper Secondary Level,3rd Quintile,Bad,0.04041,43,1372,0.02998,0.05083
1994,Upper Secondary Level,4th Quintile,Very good,0.08924,151,1369,0.07414,0.10435
1994,Upper Secondary Level,4th Quintile,Good,0.40039,567,1369,0.37443,0.42636
1994,Upper Secondary Level,4th Quintile,Satisfactory,0.32556,435,1369,0.30073,0.35039
1994,Upper Secondary Level,4th Quintile,Poor,0.15017,182,1369,0.13124,0.16910
1994,Upper Secondary Level,4th Quintile,Bad,0.03114,34,1369,0.02194,0.04035
1994,Upper Secondary Level,5th Quintile,Very good,0.08177,126,1186,0.06617,0.09737
1994,Upper Secondary Level,5th Quintile,Good,0.40360,521,1186,0.37567,0.43154
1994,Upper Secondary Level,5th Quintile,Satisfactory,0.36567,401,1186,0.33825,0.39309
1994,Upper Secondary Level,5th Quintile,Poor,0.13200,138,1186,0.11273,0.15128
1994,Post-secondary Non-tertiary Level,1st Quintile,Good,0.44190,34,34,0.27246,0.61134
1994,Post-secondary Non-tertiary Level,3rd Quintile,Good,0.59575,46,46,0.45236,0.73914
1994,Post-secondary Non-tertiary Level,4th Quintile,Good,0.55801,53,84,0.45116,0.66485
1994,Post-secondary Non-tertiary Level,4th Quintile,Satisfactory,0.33722,31,84,0.23551,0.43893
1994,Post-secondary Non-tertiary Level,5th Quintile,Good,0.45242,40,40,0.29621,0.60864
1994,First Stage of Tertiary Education,1st Quintile,Good,0.33358,32,32,0.16760,0.49956
1994,First Stage of Tertiary Education,2nd Quintile,Good,0.34873,58,102,0.25579,0.44168
1994,First Stage of Tertiary Education,2nd Quintile,Satisfactory,0.33771,44,102,0.24547,0.42994
1994,First Stage of Tertiary Education,3rd Quintile,Good,0.37543,68,124,0.28985,0.46100
1994,First Stage of Tertiary Education,3rd Quintile,Satisfactory,0.37330,56,124,0.28782,0.45878
1994,First Stage of Tertiary Education,4th Quintile,Good,0.37594,65,123,0.28999,0.46189
1994,First Stage of Tertiary Education,4th Quintile,Satisfactory,0.38093,58,123,0.29476,0.46710
1994,First Stage of Tertiary Education,5th Quintile,Good,0.41085,81,178,0.33837,0.48334
1994,First Stage of Tertiary Education,5th Quintile,Satisfactory,0.29182,63,178,0.22485,0.35880
1994,First Stage of Tertiary Education,5th Quintile,Poor,0.17849,34,178,0.12208,0.23491
1994,Second Stage of Tertiary Education,1st Quintile,Good,0.30779,40,80,0.20600,0.40957
1994,Second Stage of Tertiary Education,1st Quintile,Satisfactory,0.37978,40,80,0.27276,0.48681
1994,Second Stage of Tertiary Education,2nd Quintile,Good,0.40952,110,193,0.33996,0.47908
1994,Second Stage of Tertiary Education,2nd Quintile,Satisfactory,0.31521,83,193,0.24949,0.38093
1994,Second Stage of Tertiary Education,3rd Quintile,Very good,0.10516,36,339,0.07245,0.13786
1994,Second Stage of Tertiary Education,3rd Quintile,Good,0.42962,156,339,0.37685,0.48240
1994,Second Stage of Tertiary Education,3rd Quintile,Satisfactory,0.29453,106,339,0.24594,0.34313
1994,Second Stage of Tertiary Education,3rd Quintile,Poor,0.13573,41,339,0.09921,0.17224
1994,Second Stage of Tertiary Education,4th Quintile,Good,0.47523,181,336,0.42176,0.52871
1994,Second Stage of Tertiary Education,4th Quintile,Satisfactory,0.34559,119,336,0.29466,0.39652
1994,Second Stage of Tertiary Education,4th Quintile,Poor,0.09961,36,336,0.06754,0.13168
1994,Second Stage of Tertiary Education,5th Quintile,Very good,0.09074,57,559,0.06691,0.11458
1994,Second Stage of Tertiary Education,5th Quintile,Good,0.51044,281,559,0.46896,0.55192
1994,Second Stage of Tertiary Education,5th Quintile,Satisfactory,0.27613,164,559,0.23904,0.31323
1994,Second Stage of Tertiary Education,5th Quintile,Poor,0.09806,57,559,0.07339,0.12274
1995,Pre-primary Level,2nd Quintile,Good,0.45766,31,31,0.27938,0.63594
1995,Pre-primary Level,3rd Quintile,Good,0.55286,39,39,0.39477,0.71095
1995,Primary Level,1st Quintile,Good,0.35094,65,175,0.28002,0.42185
1995,Primary Level,1st Quintile,Satisfactory,0.31029,65,175,0.24155,0.37903
1995,Primary Level,1st Quintile,Poor,0.24087,45,175,0.17733,0.30441
1995,Primary Level,2nd Quintile,Good,0.26598,49,144,0.19356,0.33840
1995,Primary Level,2nd Quintile,Satisfactory,0.34078,55,144,0.26309,0.41846
1995,Primary Level,2nd Quintile,Poor,0.27339,40,144,0.20034,0.34645
1995,Lower Secondary Level,1st Quintile,Very good,0.07373,77,714,0.05454,0.09291
1995,Lower Secondary Level,1st Quintile,Good,0.26002,237,714,0.22782,0.29221
1995,Lower Secondary Level,1st Quintile,Satisfactory,0.31540,198,714,0.28129,0.34950
1995,Lower Secondary Level,1st Quintile,Poor,0.21442,130,714,0.18430,0.24455
1995,Lower Secondary Level,1st Quintile,Bad,0.13085,72,714,0.10609,0.15560
1995,Lower Secondary Level,2nd Quintile,Very good,0.07990,67,593,0.05806,0.10174
1995,Lower Secondary Level,2nd Quintile,Good,0.27206,209,593,0.23621,0.30791
1995,Lower Secondary Level,2nd Quintile,Satisfactory,0.32115,163,593,0.28354,0.35877
1995,Lower Secondary Level,2nd Quintile,Poor,0.23534,119,593,0.20117,0.26951
1995,Lower Secondary Level,2nd Quintile,Bad,0.09032,35,593,0.06723,0.11341
1995,Lower Secondary Level,3rd Quintile,Very good,0.06925,48,494,0.04684,0.09166
1995,Lower Secondary Level,3rd Quintile,Good,0.32036,184,494,0.27917,0.36155
1995,Lower Secondary Level,3rd Quintile,Satisfactory,0.38302,183,494,0.34011,0.42593
1995,Lower Secondary Level,3rd Quintile,Poor,0.18152,79,494,0.14750,0.21555
1995,Lower Secondary Level,4th Quintile,Very good,0.08887,46,401,0.06098,0.11676
1995,Lower Secondary Level,4th Quintile,Good,0.31661,145,401,0.27102,0.36219
1995,Lower Secondary Level,4th Quintile,Satisfactory,0.36970,143,401,0.32239,0.41700
1995,Lower Secondary Level,4th Quintile,Poor,0.19277,67,401,0.15411,0.23143
1995,Lower Secondary Level,5th Quintile,Good,0.31864,92,224,0.25748,0.37979
1995,Lower Secondary Level,5th Quintile,Satisfactory,0.31462,73,224,0.25367,0.37557
1995,Lower Secondary Level,5th Quintile,Poor,0.26066,59,224,0.20304,0.31828
1995,Upper Secondary Level,1st Quintile,Very good,0.09571,129,1175,0.07888,0.11254
1995,Upper Secondary Level,1st Quintile,Good,0.34787,456,1175,0.32062,0.37511
1995,Upper Secondary Level,1st Quintile,Satisfactory,0.34435,370,1175,0.31717,0.37153
1995,Upper Secondary Level,1st Quintile,Poor,0.16964,178,1175,0.14817,0.19111
1995,Upper Secondary Level,1st Quintile,Bad,0.04042,42,1175,0.02916,0.05169
1995,Upper Secondary Level,2nd Quintile,Very good,0.05852,120,1516,0.04670,0.07034
1995,Upper Secondary Level,2nd Quintile,Good,0.36397,605,1516,0.33974,0.38820
1995,Upper Secondary Level,2nd Quintile,Satisfactory,0.34952,503,1516,0.32551,0.37353
1995,Upper Secondary Level,2nd Quintile,Poor,0.16001,214,1516,0.14154,0.17847
1995,Upper Secondary Level,2nd Quintile,Bad,0.06509,74,1516,0.05267,0.07751
1995,Upper Secondary Level,3rd Quintile,Very good,0.07484,128,1424,0.06117,0.08851
1995,Upper Secondary Level,3rd Quintile,Good,0.37372,584,1424,0.34859,0.39886
1995,Upper Secondary Level,3rd Quintile,Satisfactory,0.37296,493,1424,0.34783,0.39808
1995,Upper Secondary Level,3rd Quintile,Poor,0.13797,174,1424,0.12005,0.15589
1995,Upper Secondary Level,3rd Quintile,Bad,0.03847,45,1424,0.02847,0.04846
1995,Upper Secondary Level,4th Quintile,Very good,0.06455,119,1421,0.05177,0.07733
1995,Upper Secondary Level,4th Quintile,Good,0.40793,627,1421,0.38237,0.43350
1995,Upper Secondary Level,4th Quintile,Satisfactory,0.34348,467,1421,0.31878,0.36818
1995,Upper Secondary Level,4th Quintile,Poor,0.14603,173,1421,0.12766,0.16439
1995,Upper Secondary Level,4th Quintile,Bad,0.03500,35,1421,0.02544,0.04456
1995,Upper Secondary Level,5th Quintile,Very good,0.06948,100,1142,0.05472,0.08423
1995,Upper Secondary Level,5th Quintile,Good,0.43673,534,1142,0.40795,0.46551
1995,Upper Secondary Level,5th Quintile,Satisfactory,0.33986,373,1142,0.31238,0.36735
1995,Upper Secondary Level,5th Quintile,Poor,0.12051,135,1142,0.10162,0.13940
1995,Post-secondary Non-tertiary Level,1st Quintile,Good,0.52349,44,44,0.37421,0.67277
1995,Post-secondary Non-tertiary Level,2nd Quintile,Good,0.49713,46,46,0.35104,0.64322
1995,Post-secondary Non-tertiary Level,3rd Quintile,Good,0.44079,49,49,0.30034,0.58125
1995,Post-secondary Non-tertiary Level,4th Quintile,Good,0.59996,55,55,0.46929,0.73063
1995,Post-secondary Non-tertiary Level,5th Quintile,Good,0.51659,44,44,0.36722,0.66595
1995,First Stage of Tertiary Education,2nd Quintile,Good,0.27854,48,102,0.19111,0.36597
1995,First Stage of Tertiary Education,2nd Quintile,Satisfactory,0.45733,54,102,0.36018,0.55449
1995,First Stage of Tertiary Education,3rd Quintile,Good,0.35183,63,129,0.26910,0.43456
1995,First Stage of Tertiary Education,3rd Quintile,Satisfactory,0.38647,66,129,0.30211,0.47082
1995,First Stage of Tertiary Education,4th Quintile,Good,0.45299,87,142,0.37083,0.53516
1995,First Stage of Tertiary Education,4th Quintile,Satisfactory,0.30125,55,142,0.22552,0.37698
1995,First Stage of Tertiary Education,5th Quintile,Good,0.45756,90,158,0.37962,0.53549
1995,First Stage of Tertiary Education,5th Quintile,Satisfactory,0.33342,68,158,0.25968,0.40717
1995,Second Stage of Tertiary Education,1st Quintile,Good,0.33894,48,96,0.24375,0.43413
1995,Second Stage of Tertiary Education,1st Quintile,Satisfactory,0.35236,48,96,0.25630,0.44843
1995,Second Stage of Tertiary Education,2nd Quintile,Good,0.39471,113,200,0.32680,0.46262
1995,Second Stage of Tertiary Education,2nd Quintile,Satisfactory,0.35339,87,200,0.28697,0.41980
1995,Second Stage of Tertiary Education,3rd Quintile,Good,0.39696,127,282,0.33976,0.45417
1995,Second Stage of Tertiary Education,3rd Quintile,Satisfactory,0.37758,119,282,0.32090,0.43427
1995,Second Stage of Tertiary Education,3rd Quintile,Poor,0.12516,36,282,0.08647,0.16385
1995,Second Stage of Tertiary Education,4th Quintile,Very good,0.07297,32,394,0.04726,0.09869
1995,Second Stage of Tertiary Education,4th Quintile,Good,0.45691,190,394,0.40766,0.50616
1995,Second Stage of Tertiary Education,4th Quintile,Satisfactory,0.33071,124,394,0.28420,0.37723
1995,Second Stage of Tertiary Education,4th Quintile,Poor,0.12297,48,394,0.09050,0.15544
1995,Second Stage of Tertiary Education,5th Quintile,Very good,0.08047,58,619,0.05903,0.10192
1995,Second Stage of Tertiary Education,5th Quintile,Good,0.48372,312,619,0.44432,0.52312
1995,Second Stage of Tertiary Education,5th Quintile,Satisfactory,0.33710,206,619,0.29983,0.37437
1995,Second Stage of Tertiary Education,5th Quintile,Poor,0.07451,43,619,0.05381,0.09522
1996,Primary Level,1st Quintile,Good,0.27145,53,163,0.20297,0.33994
1996,Primary Level,1st Quintile,Satisfactory,0.37482,65,163,0.30027,0.44936
1996,Primary Level,1st Quintile,Poor,0.19000,45,163,0.12959,0.25041
1996,Primary Level,2nd Quintile,Good,0.31485,40,82,0.21370,0.41600
1996,Primary Level,2nd Quintile,Satisfactory,0.31616,42,82,0.21490,0.41742
1996,Primary Level,3rd Quintile,Satisfactory,0.40542,35,35,0.24038,0.57045
1996,Lower Secondary Level,1st Quintile,Very good,0.05444,65,755,0.03825,0.07064
1996,Lower Secondary Level,1st Quintile,Good,0.27870,254,755,0.24670,0.31070
1996,Lower Secondary Level,1st Quintile,Satisfactory,0.34634,239,755,0.31238,0.38030
1996,Lower Secondary Level,1st Quintile,Poor,0.21969,139,755,0.19014,0.24924
1996,Lower Secondary Level,1st Quintile,Bad,0.10083,58,755,0.07934,0.12232
1996,Lower Secondary Level,2nd Quintile,Very good,0.04745,42,505,0.02889,0.06601
1996,Lower Secondary Level,2nd Quintile,Good,0.27029,182,505,0.23152,0.30907
1996,Lower Secondary Level,2nd Quintile,Satisfactory,0.37582,178,505,0.33353,0.41810
1996,Lower Secondary Level,2nd Quintile,Poor,0.24940,103,505,0.21163,0.28718
1996,Lower Secondary Level,3rd Quintile,Very good,0.05622,41,453,0.03499,0.07746
1996,Lower Secondary Level,3rd Quintile,Good,0.31632,167,453,0.27344,0.35919
1996,Lower Secondary Level,3rd Quintile,Satisfactory,0.36905,170,453,0.32457,0.41354
1996,Lower Secondary Level,3rd Quintile,Poor,0.19039,75,453,0.15420,0.22659
1996,Lower Secondary Level,4th Quintile,Very good,0.09443,37,380,0.06499,0.12387
1996,Lower Secondary Level,4th Quintile,Good,0.32387,138,380,0.27676,0.37099
1996,Lower Secondary Level,4th Quintile,Satisfactory,0.39699,154,380,0.34774,0.44625
1996,Lower Secondary Level,4th Quintile,Poor,0.13577,51,380,0.10129,0.17026
1996,Lower Secondary Level,5th Quintile,Good,0.25429,66,186,0.19154,0.31704
1996,Lower Secondary Level,5th Quintile,Satisfactory,0.39481,76,186,0.32438,0.46525
1996,Lower Secondary Level,5th Quintile,Poor,0.20570,44,186,0.14746,0.26395
1996,Upper Secondary Level,1st Quintile,Very good,0.08158,110,1185,0.06599,0.09717
1996,Upper Secondary Level,1st Quintile,Good,0.33787,450,1185,0.31093,0.36481
1996,Upper Secondary Level,1st Quintile,Satisfactory,0.34662,397,1185,0.31952,0.37373
1996,Upper Secondary Level,1st Quintile,Poor,0.16316,173,1185,0.14211,0.18421
1996,Upper Secondary Level,1st Quintile,Bad,0.05727,55,1185,0.04403,0.07050
1996,Upper Secondary Level,2nd Quintile,Very good,0.07099,133,1424,0.05765,0.08433
1996,Upper Secondary Level,2nd Quintile,Good,0.34037,536,1424,0.31575,0.36499
1996,Upper Secondary Level,2nd Quintile,Satisfactory,0.39277,523,1424,0.36739,0.41814
1996,Upper Secondary Level,2nd Quintile,Poor,0.14420,180,1424,0.12595,0.16245
1996,Upper Secondary Level,2nd Quintile,Bad,0.04768,52,1424,0.03661,0.05876
1996,Upper Secondary Level,3rd Quintile,Very good,0.06535,119,1424,0.05251,0.07819
1996,Upper Secondary Level,3rd Quintile,Good,0.36486,574,1424,0.33985,0.38988
1996,Upper Secondary Level,3rd Quintile,Satisfactory,0.39510,525,1424,0.36970,0.42050
1996,Upper Secondary Level,3rd Quintile,Poor,0.13015,164,1424,0.11267,0.14763
1996,Upper Secondary Level,3rd Quintile,Bad,0.03883,42,1424,0.02879,0.04887
1996,Upper Secondary Level,4th Quintile,Very good,0.07905,127,1425,0.06504,0.09306
1996,Upper Secondary Level,4th Quintile,Good,0.38719,597,1425,0.36189,0.41249
1996,Upper Secondary Level,4th Quintile,Satisfactory,0.37363,486,1425,0.34850,0.39876
1996,Upper Secondary Level,4th Quintile,Poor,0.12901,178,1425,0.11160,0.14642
1996,Upper Secondary Level,4th Quintile,Bad,0.03098,37,1425,0.02198,0.03998
1996,Upper Secondary Level,5th Quintile,Very good,0.09197,124,1123,0.07506,0.10888
1996,Upper Secondary Level,5th Quintile,Good,0.39991,480,1123,0.37124,0.42857
1996,Upper Secondary Level,5th Quintile,Satisfactory,0.34995,387,1123,0.32205,0.37786
1996,Upper Secondary Level,5th Quintile,Poor,0.13647,132,1123,0.11639,0.15656
1996,Post-secondary Non-tertiary Level,1st Quintile,Good,0.60280,52,52,0.46851,0.73710
1996,Post-secondary Non-tertiary Level,2nd Quintile,Good,0.53091,44,44,0.38175,0.68008
1996,Post-secondary Non-tertiary Level,3rd Quintile,Good,0.51535,47,47,0.37093,0.65978
1996,Post-secondary Non-tertiary Level,4th Quintile,Good,0.46359,53,89,0.35940,0.56778
1996,Post-secondary Non-tertiary Level,4th Quintile,Satisfactory,0.32723,36,89,0.22920,0.42527
1996,Post-secondary Non-tertiary Level,5th Quintile,Good,0.51636,47,47,0.37194,0.66078
1996,First Stage of Tertiary Education,1st Quintile,Good,0.32235,31,31,0.15510,0.48959
1996,First Stage of Tertiary Education,2nd Quintile,Good,0.31137,47,93,0.21675,0.40599
1996,First Stage of Tertiary Education,2nd Quintile,Satisfactory,0.41065,46,93,0.31012,0.51117
1996,First Stage of Tertiary Education,3rd Quintile,Good,0.34115,66,133,0.26027,0.42203
1996,First Stage of Tertiary Education,3rd Quintile,Satisfactory,0.35819,67,133,0.27640,0.43999
