year,bula_h,pgisced97,ple0008,proportion,n,lower_confidence,upper_confidence
1992,Nordrhein-Westfalen,vocational + Abi,Gut,0.003061380682687892,17350,0.0022393288336719644,0.00388343253170382
1992,Nordrhein-Westfalen,higher vocational,Zufriedenstellend,0.002984846165620695,17350,0.0021731038463229588,0.003796588484918431
1992,Sachsen,higher education,Sehr gut,0.002755242614419103,17350,0.0019752560242803853,0.0035352292045578207
1992,Mecklenburg-Vorpommern,middle vocational,Sehr gut,0.002755242614419103,17350,0.0019752560242803853,0.0035352292045578207
1992,Bayern,higher education,Zufriedenstellend,0.002755242614419103,17350,0.0019752560242803853,0.0035352292045578207
1992,Bayern,higher vocational,Gut,0.002755242614419103,17350,0.0019752560242803853,0.0035352292045578207
1992,Sachsen-Anhalt,higher education,Zufriedenstellend,0.002755242614419103,17350,0.0019752560242803853,0.0035352292045578207
1992,Nordrhein-Westfalen,middle vocational,Schlecht,0.0026787080973519057,17350,0.001909601436630456,0.0034478147580733554
1992,"Rheinland-Pfalz,Saarland",middle vocational,Weniger gut,0.0026787080973519057,17350,0.001909601436630456,0.0034478147580733554
1992,Bayern,higher education,Sehr gut,0.0026787080973519057,17350,0.001909601436630456,0.0034478147580733554
1992,Berlin,middle vocational,Weniger gut,0.0026787080973519057,17350,0.001909601436630456,0.0034478147580733554
1992,"Rheinland-Pfalz,Saarland",general elemantary,Weniger gut,0.0026021735802847085,17350,0.0018441046939614717,0.0033602424666079453
1992,Berlin,middle vocational,Sehr gut,0.0026021735802847085,17350,0.0018441046939614717,0.0033602424666079453
1992,Thüringen,middle vocational,Weniger gut,0.0026021735802847085,17350,0.0018441046939614717,0.0033602424666079453
1992,Niedersachsen,general elemantary,Weniger gut,0.002525639063217511,17350,0.0017787727945107338,0.0032725053319242886
1992,Bayern,middle vocational,Schlecht,0.002525639063217511,17350,0.0017787727945107338,0.0032725053319242886
1992,Niedersachsen,higher education,Gut,0.002525639063217511,17350,0.0017787727945107338,0.0032725053319242886
1992,Berlin,general elemantary,Gut,0.002525639063217511,17350,0.0017787727945107338,0.0032725053319242886
1992,Nordrhein-Westfalen,higher education,Sehr gut,0.002449104546150314,17350,0.0017136132706561758,0.0031845958216444523
1992,Berlin,higher education,Zufriedenstellend,0.002449104546150314,17350,0.0017136132706561758,0.0031845958216444523
1992,Hamburg,middle vocational,Gut,0.002449104546150314,17350,0.0017136132706561758,0.0031845958216444523
1992,Hessen,general elemantary,Weniger gut,0.002449104546150314,17350,0.0017136132706561758,0.0031845958216444523
1992,Baden-Württemberg,vocational + Abi,Gut,0.0023725700290831166,17350,0.001648634247815619,0.003096505810350614
1992,Brandenburg,higher education,Sehr gut,0.0023725700290831166,17350,0.001648634247815619,0.003096505810350614
1992,Nordrhein-Westfalen,inadequately,Weniger gut,0.0023725700290831166,17350,0.001648634247815619,0.003096505810350614
1992,Sachsen,general elemantary,Gut,0.0022960355120159193,17350,0.0015838445119701811,0.0030082265120616575
1992,Niedersachsen,general elemantary,Sehr gut,0.002219500994948722,17350,0.0015192535874074351,0.002919748402490009
1992,Sachsen-Anhalt,general elemantary,Gut,0.0021429664778815248,17350,0.0014548718266410028,0.0028310611291220466
1992,Baden-Württemberg,higher vocational,Zufriedenstellend,0.0021429664778815248,17350,0.0014548718266410028,0.0028310611291220466
1992,Brandenburg,higher vocational,Gut,0.0021429664778815248,17350,0.0014548718266410028,0.0028310611291220466
1992,Brandenburg,middle vocational,Weniger gut,0.002066431960814327,17350,0.0013907105149220745,0.0027421534067065797
1992,Sachsen,higher vocational,Gut,0.002066431960814327,17350,0.0013907105149220745,0.0027421534067065797
1992,Hessen,general elemantary,Sehr gut,0.002066431960814327,17350,0.0013907105149220745,0.0027421534067065797
1992,Baden-Württemberg,higher education,Zufriedenstellend,0.002066431960814327,17350,0.0013907105149220745,0.0027421534067065797
1992,Mecklenburg-Vorpommern,higher education,Zufriedenstellend,0.002066431960814327,17350,0.0013907105149220745,0.0027421534067065797
1992,Thüringen,higher education,Zufriedenstellend,0.002066431960814327,17350,0.0013907105149220745,0.0027421534067065797
1992,Berlin,general elemantary,Zufriedenstellend,0.002066431960814327,17350,0.0013907105149220745,0.0027421534067065797
1992,Baden-Württemberg,middle vocational,Schlecht,0.002066431960814327,17350,0.0013907105149220745,0.0027421534067065797
1992,Niedersachsen,higher vocational,Gut,0.002066431960814327,17350,0.0013907105149220745,0.0027421534067065797
1992,Nordrhein-Westfalen,vocational + Abi,Zufriedenstellend,0.0019898974437471298,17350,0.0013267819923459463,0.0026530128951483133
1992,Nordrhein-Westfalen,general elemantary,Schlecht,0.0019898974437471298,17350,0.0013267819923459463,0.0026530128951483133
1992,Schleswig-Holstein,middle vocational,Sehr gut,0.0019898974437471298,17350,0.0013267819923459463,0.0026530128951483133
1992,Sachsen-Anhalt,general elemantary,Zufriedenstellend,0.0019133629266799327,17350,0.0012630997973156325,0.002563626056044233
1992,Nordrhein-Westfalen,-1,Gut,0.0019133629266799327,17350,0.0012630997973156325,0.002563626056044233
1992,Bayern,inadequately,Gut,0.0019133629266799327,17350,0.0012630997973156325,0.002563626056044233
1992,Bayern,inadequately,Zufriedenstellend,0.0019133629266799327,17350,0.0012630997973156325,0.002563626056044233
1992,Berlin,higher education,Sehr gut,0.0019133629266799327,17350,0.0012630997973156325,0.002563626056044233
1992,Bayern,vocational + Abi,Gut,0.0018368284096127354,17350,0.0011996788361139468,0.002473977983111524
1992,Niedersachsen,higher vocational,Zufriedenstellend,0.0018368284096127354,17350,0.0011996788361139468,0.002473977983111524
1992,Sachsen-Anhalt,higher education,Sehr gut,0.0018368284096127354,17350,0.0011996788361139468,0.002473977983111524
1992,"Rheinland-Pfalz,Saarland",general elemantary,Sehr gut,0.0018368284096127354,17350,0.0011996788361139468,0.002473977983111524
1992,Brandenburg,general elemantary,Gut,0.0018368284096127354,17350,0.0011996788361139468,0.002473977983111524
1992,Hamburg,middle vocational,Zufriedenstellend,0.0017602938925455381,17350,0.0011365355846376579,0.0023840522004534184
1992,Hessen,higher education,Sehr gut,0.0016837593754783406,17350,0.0010736883300796153,0.002293830420877066
1992,Schleswig-Holstein,middle vocational,Weniger gut,0.0016837593754783406,17350,0.0010736883300796153,0.002293830420877066
1992,"Rheinland-Pfalz,Saarland",higher education,Gut,0.0016837593754783406,17350,0.0010736883300796153,0.002293830420877066
1992,Nordrhein-Westfalen,higher vocational,Weniger gut,0.0016837593754783406,17350,0.0010736883300796153,0.002293830420877066
1992,Sachsen,higher vocational,Zufriedenstellend,0.0016837593754783406,17350,0.0010736883300796153,0.002293830420877066
1992,Niedersachsen,higher education,Sehr gut,0.0016072248584111434,17350,0.001011157462675507,0.00220329225414678
1992,Baden-Württemberg,general elemantary,Schlecht,0.0016072248584111434,17350,0.001011157462675507,0.00220329225414678
1992,Nordrhein-Westfalen,higher vocational,Sehr gut,0.0016072248584111434,17350,0.001011157462675507,0.00220329225414678
1992,Hessen,higher education,Zufriedenstellend,0.0016072248584111434,17350,0.001011157462675507,0.00220329225414678
1992,Sachsen,general elemantary,Weniger gut,0.0016072248584111434,17350,0.001011157462675507,0.00220329225414678
1992,Baden-Württemberg,higher education,Sehr gut,0.001530690341343946,17350,0.0009489658308068603,0.002112414851881032
1992,Sachsen-Anhalt,general elemantary,Weniger gut,0.001530690341343946,17350,0.0009489658308068603,0.002112414851881032
1992,Mecklenburg-Vorpommern,general elemantary,Gut,0.001530690341343946,17350,0.0009489658308068603,0.002112414851881032
1992,Sachsen-Anhalt,higher vocational,Gut,0.001530690341343946,17350,0.0009489658308068603,0.002112414851881032
1992,Thüringen,general elemantary,Zufriedenstellend,0.0014541558242767488,17350,0.0008871391771352929,0.0020211724714182047
1992,Bremen,middle vocational,Gut,0.0014541558242767488,17350,0.0008871391771352929,0.0020211724714182047
1992,Mecklenburg-Vorpommern,higher vocational,Gut,0.0014541558242767488,17350,0.0008871391771352929,0.0020211724714182047
1992,Mecklenburg-Vorpommern,middle vocational,Weniger gut,0.0014541558242767488,17350,0.0008871391771352929,0.0020211724714182047
1992,Schleswig-Holstein,general elemantary,Gut,0.0013776213072095515,17350,0.0008257066795841885,0.0019295359348349146
1992,Sachsen-Anhalt,general elemantary,Sehr gut,0.0013776213072095515,17350,0.0008257066795841885,0.0019295359348349146
1992,Sachsen,general elemantary,Sehr gut,0.0013776213072095515,17350,0.0008257066795841885,0.0019295359348349146
1992,Bayern,general elemantary,Schlecht,0.0013776213072095515,17350,0.0008257066795841885,0.0019295359348349146
1992,Bayern,higher vocational,Sehr gut,0.0013776213072095515,17350,0.0008257066795841885,0.0019295359348349146
1992,Hessen,inadequately,Gut,0.0013776213072095515,17350,0.0008257066795841885,0.0019295359348349146
1992,Hessen,general elemantary,Schlecht,0.0013010867901423542,17350,0.0007647016297272604,0.001837471950557448
1992,Nordrhein-Westfalen,inadequately,Sehr gut,0.0013010867901423542,17350,0.0007647016297272604,0.001837471950557448
1992,Mecklenburg-Vorpommern,general elemantary,Zufriedenstellend,0.0013010867901423542,17350,0.0007647016297272604,0.001837471950557448
1992,Sachsen-Anhalt,higher vocational,Zufriedenstellend,0.0013010867901423542,17350,0.0007647016297272604,0.001837471950557448
1992,Thüringen,general elemantary,Gut,0.0013010867901423542,17350,0.0007647016297272604,0.001837471950557448
1992,Niedersachsen,higher education,Zufriedenstellend,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Thüringen,higher education,Sehr gut,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Thüringen,middle vocational,Schlecht,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Berlin,general elemantary,Weniger gut,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Bremen,middle vocational,Zufriedenstellend,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Hessen,vocational + Abi,Gut,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Hessen,middle vocational,Schlecht,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Sachsen,middle vocational,Schlecht,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Hessen,inadequately,Weniger gut,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Brandenburg,general elemantary,Zufriedenstellend,0.001224552273075157,17350,0.0007041622938138466,0.0017449422523364675
1992,Niedersachsen,middle vocational,Schlecht,0.0011480177560079597,17350,0.0006441330203857874,0.0016519024916301318
1992,Hessen,inadequately,Zufriedenstellend,0.0011480177560079597,17350,0.0006441330203857874,0.0016519024916301318
1992,Hessen,higher vocational,Gut,0.0011480177560079597,17350,0.0006441330203857874,0.0016519024916301318
1992,Niedersachsen,general elemantary,Schlecht,0.0010714832389407624,17350,0.0005846656867244892,0.0015583007911570356
1992,Nordrhein-Westfalen,-1,Sehr gut,0.0010714832389407624,17350,0.0005846656867244892,0.0015583007911570356
1992,Brandenburg,higher vocational,Zufriedenstellend,0.0010714832389407624,17350,0.0005846656867244892,0.0015583007911570356
1992,Nordrhein-Westfalen,in school,Sehr gut,0.0010714832389407624,17350,0.0005846656867244892,0.0015583007911570356
1992,Thüringen,higher education,Weniger gut,0.0010714832389407624,17350,0.0005846656867244892,0.0015583007911570356
1992,Nordrhein-Westfalen,vocational + Abi,Sehr gut,0.0010714832389407624,17350,0.0005846656867244892,0.0015583007911570356
1992,Sachsen,vocational + Abi,Gut,0.0010714832389407624,17350,0.0005846656867244892,0.0015583007911570356
1992,Thüringen,higher vocational,Gut,0.0010714832389407624,17350,0.0005846656867244892,0.0015583007911570356
1992,Baden-Württemberg,vocational + Abi,Zufriedenstellend,0.0010714832389407624,17350,0.0005846656867244892,0.0015583007911570356
1992,Baden-Württemberg,inadequately,Sehr gut,0.0009949487218735649,17350,0.0005258216201473487,0.001464075823599781
1992,Hamburg,middle vocational,Weniger gut,0.0009949487218735649,17350,0.0005258216201473487,0.001464075823599781
1992,Niedersachsen,vocational + Abi,Gut,0.0009949487218735649,17350,0.0005258216201473487,0.001464075823599781
1992,Mecklenburg-Vorpommern,higher education,Sehr gut,0.0009949487218735649,17350,0.0005258216201473487,0.001464075823599781
1992,"Rheinland-Pfalz,Saarland",middle vocational,Schlecht,0.0009949487218735649,17350,0.0005258216201473487,0.001464075823599781
1992,Sachsen,higher education,Weniger gut,0.0009949487218735649,17350,0.0005258216201473487,0.001464075823599781
1992,Sachsen-Anhalt,middle vocational,Schlecht,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Hamburg,middle vocational,Sehr gut,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Nordrhein-Westfalen,-1,Zufriedenstellend,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Berlin,higher education,Weniger gut,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Berlin,higher vocational,Gut,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Berlin,inadequately,Weniger gut,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Hessen,higher vocational,Zufriedenstellend,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Niedersachsen,inadequately,Zufriedenstellend,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Baden-Württemberg,higher vocational,Sehr gut,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Bayern,higher education,Weniger gut,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,"Rheinland-Pfalz,Saarland",higher vocational,Gut,0.0009184142048063677,17350,0.00046767419983940957,0.001369154209773326
1992,Bremen,middle vocational,Sehr gut,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Schleswig-Holstein,general elemantary,Weniger gut,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Hamburg,general elemantary,Gut,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Nordrhein-Westfalen,higher education,Weniger gut,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Baden-Württemberg,vocational + Abi,Sehr gut,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Sachsen-Anhalt,higher education,Weniger gut,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,"Rheinland-Pfalz,Saarland",inadequately,Zufriedenstellend,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,"Rheinland-Pfalz,Saarland",general elemantary,Schlecht,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Thüringen,general elemantary,Weniger gut,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Schleswig-Holstein,general elemantary,Zufriedenstellend,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Bayern,vocational + Abi,Zufriedenstellend,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Nordrhein-Westfalen,in school,Gut,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Brandenburg,general elemantary,Weniger gut,0.0008418796877391703,17350,0.000410312459307069,0.0012734469161712716
1992,Berlin,general elemantary,Sehr gut,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Niedersachsen,inadequately,Schlecht,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,"Rheinland-Pfalz,Saarland",higher education,Zufriedenstellend,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Baden-Württemberg,-1,Gut,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Hamburg,general elemantary,Zufriedenstellend,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Hessen,-1,Sehr gut,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,"Rheinland-Pfalz,Saarland",inadequately,Gut,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Bayern,inadequately,Weniger gut,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Sachsen-Anhalt,higher education,Schlecht,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Nordrhein-Westfalen,vocational + Abi,Weniger gut,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Niedersachsen,higher vocational,Sehr gut,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Brandenburg,middle vocational,Schlecht,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Bayern,vocational + Abi,Sehr gut,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Berlin,middle vocational,Schlecht,0.000765345170671973,17350,0.0003538462043173832,0.0011768441370265629
1992,Thüringen,general elemantary,Sehr gut,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Thüringen,higher vocational,Zufriedenstellend,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Mecklenburg-Vorpommern,middle vocational,Schlecht,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Niedersachsen,vocational + Abi,Zufriedenstellend,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Bremen,general elemantary,Zufriedenstellend,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Berlin,-1,Gut,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Niedersachsen,inadequately,Gut,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,"Rheinland-Pfalz,Saarland",higher vocational,Zufriedenstellend,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Hessen,vocational + Abi,Sehr gut,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,"Rheinland-Pfalz,Saarland",vocational + Abi,Gut,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Baden-Württemberg,inadequately,Schlecht,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Berlin,higher vocational,Zufriedenstellend,0.0006888106536047758,17350,0.00029841350704680675,0.0010792078001627447
1992,Brandenburg,vocational + Abi,Gut,0.0006122761365375785,17350,0.00024419208248783965,0.0009803601905873172
1992,Sachsen-Anhalt,higher vocational,Sehr gut,0.0006122761365375785,17350,0.00024419208248783965,0.0009803601905873172
1992,Schleswig-Holstein,higher education,Gut,0.0006122761365375785,17350,0.00024419208248783965,0.0009803601905873172
1992,Bayern,in school,Gut,0.0006122761365375785,17350,0.00024419208248783965,0.0009803601905873172
1992,Nordrhein-Westfalen,inadequately,Schlecht,0.0006122761365375785,17350,0.00024419208248783965,0.0009803601905873172
