year,bula_h,regtyp,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Baden-Wuerttemberg,Rural regions,Poor,0.13460,32,220,0.08940,0.17981
1992,Bavaria,Urban regions,Very good,0.13485,134,839,0.11173,0.15798
1992,Bavaria,Urban regions,Good,0.39630,356,839,0.36319,0.42942
1992,Bavaria,Urban regions,Satisfactory,0.30852,232,839,0.27724,0.33979
1992,Bavaria,Urban regions,Poor,0.10431,78,839,0.08361,0.12500
1992,Bavaria,Urban regions,Bad,0.05602,39,839,0.04045,0.07159
1992,Bavaria,Rural regions,Very good,0.14765,136,795,0.12297,0.17232
1992,Bavaria,Rural regions,Good,0.38166,311,795,0.34787,0.41545
1992,Bavaria,Rural regions,Satisfactory,0.31327,242,795,0.28101,0.34554
1992,Bavaria,Rural regions,Poor,0.11193,75,795,0.09000,0.13387
1992,Bavaria,Rural regions,Bad,0.04549,31,795,0.03099,0.05998
1992,Berlin,Urban regions,Very good,0.12568,91,563,0.09827,0.15308
1992,Berlin,Urban regions,Good,0.38106,239,563,0.34091,0.42122
1992,Berlin,Urban regions,Satisfactory,0.29213,151,563,0.25454,0.32973
1992,Berlin,Urban regions,Poor,0.14871,82,563,0.11929,0.17813
1992,Brandenburg,Urban regions,Good,0.55034,34,34,0.38061,0.72007
1992,Brandenburg,Rural regions,Very good,0.13867,97,563,0.11010,0.16724
1992,Brandenburg,Rural regions,Good,0.39530,241,563,0.35488,0.43572
1992,Brandenburg,Rural regions,Satisfactory,0.34943,181,563,0.31001,0.38885
1992,Brandenburg,Rural regions,Poor,0.08640,44,563,0.06318,0.10963
1992,Mecklenburg-Western Pomerania,Rural regions,Very good,0.11877,51,321,0.08333,0.15422
1992,Mecklenburg-Western Pomerania,Rural regions,Good,0.47947,175,321,0.42473,0.53420
1992,Mecklenburg-Western Pomerania,Rural regions,Satisfactory,0.27836,95,321,0.22925,0.32746
1992,Saxony,Urban regions,Very good,0.11514,70,569,0.08889,0.14139
1992,Saxony,Urban regions,Good,0.41799,273,569,0.37742,0.45855
1992,Saxony,Urban regions,Satisfactory,0.33901,181,569,0.30008,0.37794
1992,Saxony,Urban regions,Poor,0.09312,45,569,0.06922,0.11702
1992,Saxony,Rural regions,Very good,0.13838,84,538,0.10918,0.16759
1992,Saxony,Rural regions,Good,0.40186,242,538,0.36039,0.44333
1992,Saxony,Rural regions,Satisfactory,0.32379,162,538,0.28421,0.36337
1992,Saxony,Rural regions,Poor,0.11523,50,538,0.08822,0.14223
1992,Saxony-Anhalt,Urban regions,Good,0.35298,73,125,0.26886,0.43710
1992,Saxony-Anhalt,Urban regions,Satisfactory,0.33485,52,125,0.25178,0.41792
1992,Saxony-Anhalt,Rural regions,Very good,0.19287,106,560,0.16016,0.22557
1992,Saxony-Anhalt,Rural regions,Good,0.37886,251,560,0.33865,0.41908
1992,Saxony-Anhalt,Rural regions,Satisfactory,0.26682,151,560,0.23016,0.30349
1992,Saxony-Anhalt,Rural regions,Poor,0.09987,52,560,0.07501,0.12472
1992,Thuringa,Urban regions,Good,0.42797,84,127,0.34158,0.51437
1992,Thuringa,Urban regions,Satisfactory,0.26273,43,127,0.18588,0.33958
1992,Thuringa,Rural regions,Very good,0.11670,64,462,0.08739,0.14601
1992,Thuringa,Rural regions,Good,0.42399,228,462,0.37888,0.46910
1992,Thuringa,Rural regions,Satisfactory,0.27812,122,462,0.23721,0.31902
1992,Thuringa,Rural regions,Poor,0.13609,48,462,0.10479,0.16739
1994,Schleswig-Holstein,Urban regions,Good,0.39345,53,91,0.29252,0.49437
1994,Schleswig-Holstein,Urban regions,Satisfactory,0.25958,38,91,0.16901,0.35016
1994,Schleswig-Holstein,Rural regions,Good,0.36870,59,106,0.27642,0.46098
1994,Schleswig-Holstein,Rural regions,Satisfactory,0.37152,47,106,0.27909,0.46394
1994,Hamburg,Urban regions,Good,0.42217,61,96,0.32285,0.52149
1994,Hamburg,Urban regions,Satisfactory,0.23472,35,96,0.14949,0.31994
1994,Lower Saxony,Urban regions,Very good,0.08139,50,462,0.05643,0.10635
1994,Lower Saxony,Urban regions,Good,0.41241,190,462,0.36747,0.45735
1994,Lower Saxony,Urban regions,Satisfactory,0.31829,153,462,0.27576,0.36081
1994,Lower Saxony,Urban regions,Poor,0.15800,69,462,0.12470,0.19129
1994,Lower Saxony,Rural regions,Very good,0.08679,45,462,0.06109,0.11249
1994,Lower Saxony,Rural regions,Good,0.36152,187,462,0.31766,0.40538
1994,Lower Saxony,Rural regions,Satisfactory,0.32945,173,462,0.28655,0.37236
1994,Lower Saxony,Rural regions,Poor,0.15401,57,462,0.12106,0.18696
1994,Bremen,Urban regions,Good,0.35474,33,33,0.18897,0.52051
1994,North Rhine-Westphalia,Urban regions,Very good,0.09127,267,2380,0.07969,0.10284
1994,North Rhine-Westphalia,Urban regions,Good,0.37146,948,2380,0.35204,0.39087
1994,North Rhine-Westphalia,Urban regions,Satisfactory,0.32743,719,2380,0.30858,0.34629
1994,North Rhine-Westphalia,Urban regions,Poor,0.16932,364,2380,0.15425,0.18439
1994,North Rhine-Westphalia,Urban regions,Bad,0.04052,82,2380,0.03260,0.04845
1994,Hesse,Urban regions,Very good,0.08390,87,794,0.06460,0.10320
1994,Hesse,Urban regions,Good,0.42780,357,794,0.39336,0.46223
1994,Hesse,Urban regions,Satisfactory,0.29565,208,794,0.26389,0.32741
1994,Hesse,Urban regions,Poor,0.14471,107,794,0.12022,0.16919
1994,Hesse,Urban regions,Bad,0.04794,35,794,0.03307,0.06281
1994,Hesse,Rural regions,Good,0.36462,49,80,0.25848,0.47076
1994,Hesse,Rural regions,Satisfactory,0.27079,31,80,0.17280,0.36878
1994,"Rhineland-Palatinate, Saarland",Urban regions,Very good,0.08710,51,498,0.06231,0.11189
1994,"Rhineland-Palatinate, Saarland",Urban regions,Good,0.38255,215,498,0.33982,0.42528
1994,"Rhineland-Palatinate, Saarland",Urban regions,Satisfactory,0.31627,145,498,0.27538,0.35715
1994,"Rhineland-Palatinate, Saarland",Urban regions,Poor,0.16864,87,498,0.13572,0.20156
1994,"Rhineland-Palatinate, Saarland",Rural regions,Good,0.37003,48,84,0.26616,0.47390
1994,"Rhineland-Palatinate, Saarland",Rural regions,Satisfactory,0.35719,36,84,0.25410,0.46027
1994,Baden-Wuerttemberg,Urban regions,Very good,0.08170,167,1511,0.06789,0.09552
1994,Baden-Wuerttemberg,Urban regions,Good,0.38758,626,1511,0.36301,0.41216
1994,Baden-Wuerttemberg,Urban regions,Satisfactory,0.34434,467,1511,0.32037,0.36830
1994,Baden-Wuerttemberg,Urban regions,Poor,0.14351,203,1511,0.12583,0.16119
1994,Baden-Wuerttemberg,Urban regions,Bad,0.04287,48,1511,0.03265,0.05308
1994,Baden-Wuerttemberg,Rural regions,Good,0.36277,85,180,0.29233,0.43321
1994,Baden-Wuerttemberg,Rural regions,Satisfactory,0.37455,64,180,0.30365,0.44546
1994,Baden-Wuerttemberg,Rural regions,Poor,0.12469,31,180,0.07629,0.17309
1994,Bavaria,Urban regions,Very good,0.09757,94,808,0.07709,0.11804
1994,Bavaria,Urban regions,Good,0.35558,315,808,0.32255,0.38861
1994,Bavaria,Urban regions,Satisfactory,0.36641,266,808,0.33317,0.39966
1994,Bavaria,Urban regions,Poor,0.13624,101,808,0.11257,0.15991
1994,Bavaria,Urban regions,Bad,0.04420,32,808,0.03002,0.05838
1994,Bavaria,Rural regions,Very good,0.11030,109,750,0.08787,0.13274
1994,Bavaria,Rural regions,Good,0.38405,319,750,0.34922,0.41888
1994,Bavaria,Rural regions,Satisfactory,0.33008,227,750,0.29641,0.36376
1994,Bavaria,Rural regions,Poor,0.13614,95,750,0.11158,0.16070
1994,Berlin,Urban regions,Very good,0.09222,52,530,0.06756,0.11688
1994,Berlin,Urban regions,Good,0.31091,197,530,0.27146,0.35035
1994,Berlin,Urban regions,Satisfactory,0.35679,179,530,0.31597,0.39762
1994,Berlin,Urban regions,Poor,0.19128,102,530,0.15777,0.22480
1994,Brandenburg,Rural regions,Very good,0.07985,52,531,0.05678,0.10293
1994,Brandenburg,Rural regions,Good,0.32500,198,531,0.28512,0.36487
1994,Brandenburg,Rural regions,Satisfactory,0.41412,212,531,0.37218,0.45606
1994,Brandenburg,Rural regions,Poor,0.14931,69,531,0.11897,0.17965
1994,Mecklenburg-Western Pomerania,Rural regions,Good,0.42745,156,312,0.37246,0.48243
1994,Mecklenburg-Western Pomerania,Rural regions,Satisfactory,0.33354,115,312,0.28114,0.38594
1994,Mecklenburg-Western Pomerania,Rural regions,Poor,0.10499,41,312,0.07092,0.13906
1994,Saxony,Urban regions,Very good,0.07246,46,566,0.05108,0.09383
1994,Saxony,Urban regions,Good,0.36898,239,566,0.32919,0.40877
1994,Saxony,Urban regions,Satisfactory,0.36505,205,566,0.32535,0.40475
1994,Saxony,Urban regions,Poor,0.15475,76,566,0.12493,0.18457
1994,Saxony,Rural regions,Very good,0.06626,48,523,0.04493,0.08760
1994,Saxony,Rural regions,Good,0.41100,233,523,0.36879,0.45320
1994,Saxony,Rural regions,Satisfactory,0.38642,195,523,0.34465,0.42820
1994,Saxony,Rural regions,Poor,0.08936,47,523,0.06489,0.11383
1994,Saxony-Anhalt,Urban regions,Good,0.35874,63,114,0.27031,0.44718
1994,Saxony-Anhalt,Urban regions,Satisfactory,0.36683,51,114,0.27797,0.45569
1994,Saxony-Anhalt,Rural regions,Very good,0.09156,49,530,0.06698,0.11614
1994,Saxony-Anhalt,Rural regions,Good,0.41173,241,530,0.36979,0.45367
1994,Saxony-Anhalt,Rural regions,Satisfactory,0.33293,170,530,0.29277,0.37309
1994,Saxony-Anhalt,Rural regions,Poor,0.12793,70,530,0.09947,0.15640
1994,Thuringa,Urban regions,Good,0.35312,71,137,0.27279,0.43345
1994,Thuringa,Urban regions,Satisfactory,0.34775,66,137,0.26771,0.42780
1994,Thuringa,Rural regions,Good,0.39049,202,431,0.34437,0.43660
1994,Thuringa,Rural regions,Satisfactory,0.39490,182,431,0.34869,0.44110
1994,Thuringa,Rural regions,Poor,0.10822,47,431,0.07886,0.13758
1995,Schleswig-Holstein,Urban regions,Good,0.43609,62,107,0.34168,0.53049
1995,Schleswig-Holstein,Urban regions,Satisfactory,0.32129,45,107,0.23239,0.41019
1995,Schleswig-Holstein,Rural regions,Good,0.35638,56,103,0.26343,0.44932
1995,Schleswig-Holstein,Rural regions,Satisfactory,0.37559,47,103,0.28161,0.46957
1995,Hamburg,Urban regions,Good,0.37882,55,89,0.27747,0.48017
1995,Hamburg,Urban regions,Satisfactory,0.26940,34,89,0.17670,0.36209
1995,Lower Saxony,Urban regions,Very good,0.07872,53,495,0.05497,0.10247
1995,Lower Saxony,Urban regions,Good,0.41773,213,495,0.37424,0.46122
1995,Lower Saxony,Urban regions,Satisfactory,0.30153,156,495,0.26106,0.34200
1995,Lower Saxony,Urban regions,Poor,0.16437,73,495,0.13169,0.19705
1995,Lower Saxony,Rural regions,Very good,0.06696,46,501,0.04505,0.08887
1995,Lower Saxony,Rural regions,Good,0.38066,221,501,0.33810,0.42322
1995,Lower Saxony,Rural regions,Satisfactory,0.35159,172,501,0.30974,0.39344
1995,Lower Saxony,Rural regions,Poor,0.15035,62,501,0.11902,0.18168
1995,Bremen,Urban regions,Satisfactory,0.30618,33,33,0.14648,0.46587
1995,North Rhine-Westphalia,Urban regions,Very good,0.08711,277,2504,0.07606,0.09816
1995,North Rhine-Westphalia,Urban regions,Good,0.38326,1047,2504,0.36421,0.40231
1995,North Rhine-Westphalia,Urban regions,Satisfactory,0.34549,761,2504,0.32686,0.36412
1995,North Rhine-Westphalia,Urban regions,Poor,0.14096,330,2504,0.12733,0.15460
1995,North Rhine-Westphalia,Urban regions,Bad,0.04318,89,2504,0.03522,0.05114
1995,North Rhine-Westphalia,Rural regions,Good,0.46485,36,36,0.29961,0.63009
1995,Hesse,Urban regions,Very good,0.07653,72,774,0.05779,0.09527
1995,Hesse,Urban regions,Good,0.42704,360,774,0.39217,0.46191
1995,Hesse,Urban regions,Satisfactory,0.32516,231,774,0.29214,0.35818
1995,Hesse,Urban regions,Poor,0.14146,111,774,0.11690,0.16603
1995,Hesse,Rural regions,Good,0.33197,55,96,0.23727,0.42667
1995,Hesse,Rural regions,Satisfactory,0.31577,41,96,0.22230,0.40925
1995,"Rhineland-Palatinate, Saarland",Urban regions,Very good,0.10847,66,554,0.08255,0.13439
1995,"Rhineland-Palatinate, Saarland",Urban regions,Good,0.37434,234,554,0.33401,0.41468
1995,"Rhineland-Palatinate, Saarland",Urban regions,Satisfactory,0.33888,179,554,0.29943,0.37833
1995,"Rhineland-Palatinate, Saarland",Urban regions,Poor,0.14366,75,554,0.11442,0.17289
1995,"Rhineland-Palatinate, Saarland",Rural regions,Good,0.36800,55,103,0.27440,0.46159
1995,"Rhineland-Palatinate, Saarland",Rural regions,Satisfactory,0.35264,48,103,0.25991,0.44536
1995,Baden-Wuerttemberg,Urban regions,Very good,0.07833,170,1564,0.06501,0.09165
1995,Baden-Wuerttemberg,Urban regions,Good,0.37695,648,1564,0.35292,0.40098
1995,Baden-Wuerttemberg,Urban regions,Satisfactory,0.35838,482,1564,0.33461,0.38216
1995,Baden-Wuerttemberg,Urban regions,Poor,0.14753,212,1564,0.12994,0.16511
1995,Baden-Wuerttemberg,Urban regions,Bad,0.03881,52,1564,0.02923,0.04838
1995,Baden-Wuerttemberg,Rural regions,Good,0.36613,81,159,0.29101,0.44124
1995,Baden-Wuerttemberg,Rural regions,Satisfactory,0.38277,78,159,0.30697,0.45856
1995,Bavaria,Urban regions,Very good,0.09408,96,852,0.07446,0.11369
1995,Bavaria,Urban regions,Good,0.38582,350,852,0.35311,0.41853
1995,Bavaria,Urban regions,Satisfactory,0.31469,248,852,0.28348,0.34589
1995,Bavaria,Urban regions,Poor,0.15720,120,852,0.13274,0.18165
1995,Bavaria,Urban regions,Bad,0.04822,38,852,0.03383,0.06261
1995,Bavaria,Rural regions,Very good,0.11974,113,809,0.09735,0.14212
1995,Bavaria,Rural regions,Good,0.37619,337,809,0.34279,0.40959
1995,Bavaria,Rural regions,Satisfactory,0.31339,251,809,0.28141,0.34538
1995,Bavaria,Rural regions,Poor,0.15594,108,809,0.13093,0.18096
1995,Berlin,Urban regions,Very good,0.07373,44,539,0.05165,0.09582
1995,Berlin,Urban regions,Good,0.38660,218,539,0.34545,0.42775
1995,Berlin,Urban regions,Satisfactory,0.29973,174,539,0.26102,0.33845
1995,Berlin,Urban regions,Poor,0.18729,103,539,0.15432,0.22025
1995,Brandenburg,Rural regions,Very good,0.07158,50,551,0.05004,0.09313
1995,Brandenburg,Rural regions,Good,0.40202,238,551,0.36105,0.44300
1995,Brandenburg,Rural regions,Satisfactory,0.34831,194,551,0.30849,0.38813
1995,Brandenburg,Rural regions,Poor,0.13321,69,551,0.10481,0.16160
1995,Mecklenburg-Western Pomerania,Rural regions,Very good,0.08660,32,352,0.05717,0.11602
1995,Mecklenburg-Western Pomerania,Rural regions,Good,0.41076,158,352,0.35929,0.46222
1995,Mecklenburg-Western Pomerania,Rural regions,Satisfactory,0.35055,115,352,0.30063,0.40047
1995,Mecklenburg-Western Pomerania,Rural regions,Poor,0.12335,47,352,0.08895,0.15776
1995,Saxony,Urban regions,Very good,0.06593,39,560,0.04536,0.08650
1995,Saxony,Urban regions,Good,0.33133,215,560,0.29231,0.37035
1995,Saxony,Urban regions,Satisfactory,0.40420,224,560,0.36352,0.44488
1995,Saxony,Urban regions,Poor,0.15971,82,560,0.12934,0.19008
1995,Saxony,Rural regions,Very good,0.05743,42,503,0.03708,0.07779
1995,Saxony,Rural regions,Good,0.43296,225,503,0.38962,0.47631
1995,Saxony,Rural regions,Satisfactory,0.34957,181,503,0.30786,0.39128
1995,Saxony,Rural regions,Poor,0.12291,55,503,0.09419,0.15164
1995,Saxony-Anhalt,Urban regions,Good,0.30296,46,83,0.20350,0.40243
1995,Saxony-Anhalt,Urban regions,Satisfactory,0.35156,37,83,0.24822,0.45491
1995,Saxony-Anhalt,Rural regions,Very good,0.04841,34,544,0.03036,0.06646
1995,Saxony-Anhalt,Rural regions,Good,0.39701,234,544,0.35586,0.43817
1995,Saxony-Anhalt,Rural regions,Satisfactory,0.36756,197,544,0.32701,0.40812
1995,Saxony-Anhalt,Rural regions,Poor,0.14737,79,544,0.11755,0.17719
1995,Thuringa,Urban regions,Good,0.34283,67,137,0.26305,0.42260
1995,Thuringa,Urban regions,Satisfactory,0.38074,70,137,0.29913,0.46235
1995,Thuringa,Rural regions,Good,0.37208,182,421,0.32585,0.41831
1995,Thuringa,Rural regions,Satisfactory,0.39813,186,421,0.35131,0.44495
1995,Thuringa,Rural regions,Poor,0.12943,53,421,0.09733,0.16153
1996,Schleswig-Holstein,Urban regions,Good,0.49312,62,105,0.39704,0.58921
1996,Schleswig-Holstein,Urban regions,Satisfactory,0.29049,43,105,0.20324,0.37775
1996,Schleswig-Holstein,Rural regions,Good,0.41959,58,103,0.32382,0.51536
1996,Schleswig-Holstein,Rural regions,Satisfactory,0.30912,45,103,0.21943,0.39880
1996,Hamburg,Urban regions,Good,0.41574,53,53,0.28178,0.54970
1996,Lower Saxony,Urban regions,Very good,0.11906,65,493,0.09044,0.14767
1996,Lower Saxony,Urban regions,Good,0.34919,189,493,0.30706,0.39131
1996,Lower Saxony,Urban regions,Satisfactory,0.34575,173,493,0.30372,0.38778
1996,Lower Saxony,Urban regions,Poor,0.14037,66,493,0.10967,0.17106
1996,Lower Saxony,Rural regions,Very good,0.05536,33,507,0.03543,0.07528
1996,Lower Saxony,Rural regions,Good,0.39219,233,507,0.34965,0.43473
1996,Lower Saxony,Rural regions,Satisfactory,0.36341,173,507,0.32150,0.40532
1996,Lower Saxony,Rural regions,Poor,0.13692,68,507,0.10697,0.16687
1996,Bremen,Urban regions,Satisfactory,0.33239,31,31,0.16382,0.50096
1996,North Rhine-Westphalia,Urban regions,Very good,0.08882,273,2488,0.07764,0.10000
1996,North Rhine-Westphalia,Urban regions,Good,0.37028,983,2488,0.35130,0.38926
1996,North Rhine-Westphalia,Urban regions,Satisfactory,0.35606,824,2488,0.33725,0.37488
1996,North Rhine-Westphalia,Urban regions,Poor,0.13885,309,2488,0.12526,0.15244
1996,North Rhine-Westphalia,Urban regions,Bad,0.04598,99,2488,0.03775,0.05422
1996,Hesse,Urban regions,Very good,0.09187,103,768,0.07143,0.11231
1996,Hesse,Urban regions,Good,0.39436,309,768,0.35978,0.42895
1996,Hesse,Urban regions,Satisfactory,0.32126,221,768,0.28822,0.35431
1996,Hesse,Urban regions,Poor,0.14034,102,768,0.11576,0.16492
1996,Hesse,Urban regions,Bad,0.05216,33,768,0.03642,0.06789
1996,Hesse,Rural regions,Good,0.34711,54,103,0.25473,0.43950
1996,Hesse,Rural regions,Satisfactory,0.35922,49,103,0.26611,0.45233
1996,"Rhineland-Palatinate, Saarland",Urban regions,Very good,0.10930,70,534,0.08281,0.13579
1996,"Rhineland-Palatinate, Saarland",Urban regions,Good,0.36933,221,534,0.32836,0.41031
1996,"Rhineland-Palatinate, Saarland",Urban regions,Satisfactory,0.35681,172,534,0.31614,0.39748
1996,"Rhineland-Palatinate, Saarland",Urban regions,Poor,0.13376,71,534,0.10486,0.16266
1996,"Rhineland-Palatinate, Saarland",Rural regions,Good,0.37363,61,109,0.28240,0.46487
1996,"Rhineland-Palatinate, Saarland",Rural regions,Satisfactory,0.41275,48,109,0.31990,0.50561
1996,Baden-Wuerttemberg,Urban regions,Very good,0.08272,146,1480,0.06868,0.09676
1996,Baden-Wuerttemberg,Urban regions,Good,0.36334,600,1480,0.33882,0.38785
1996,Baden-Wuerttemberg,Urban regions,Satisfactory,0.37469,484,1480,0.35002,0.39936
1996,Baden-Wuerttemberg,Urban regions,Poor,0.14821,203,1480,0.13011,0.16632
1996,Baden-Wuerttemberg,Urban regions,Bad,0.03104,47,1480,0.02220,0.03988
1996,Baden-Wuerttemberg,Rural regions,Good,0.41882,85,186,0.34773,0.48992
1996,Baden-Wuerttemberg,Rural regions,Satisfactory,0.30467,67,186,0.23835,0.37100
1996,Baden-Wuerttemberg,Rural regions,Poor,0.15839,34,186,0.10577,0.21100
1996,Bavaria,Urban regions,Very good,0.08214,81,806,0.06317,0.10111
1996,Bavaria,Urban regions,Good,0.39728,363,806,0.36348,0.43109
1996,Bavaria,Urban regions,Satisfactory,0.30804,238,806,0.27614,0.33993
1996,Bavaria,Urban regions,Poor,0.17765,124,806,0.15124,0.20405
1996,Bavaria,Rural regions,Very good,0.10883,110,797,0.08720,0.13047
1996,Bavaria,Rural regions,Good,0.35617,321,797,0.32291,0.38944
1996,Bavaria,Rural regions,Satisfactory,0.33659,258,797,0.30376,0.36942
1996,Bavaria,Rural regions,Poor,0.14790,108,797,0.12324,0.17256
1996,Berlin,Urban regions,Very good,0.08274,56,520,0.05904,0.10644
1996,Berlin,Urban regions,Good,0.32933,177,520,0.28890,0.36976
1996,Berlin,Urban regions,Satisfactory,0.38630,196,520,0.34441,0.42819
1996,Berlin,Urban regions,Poor,0.16872,91,520,0.13650,0.20094
1996,Brandenburg,Rural regions,Very good,0.04730,37,544,0.02944,0.06515
1996,Brandenburg,Rural regions,Good,0.40015,237,544,0.35894,0.44136
1996,Brandenburg,Rural regions,Satisfactory,0.34825,194,544,0.30818,0.38833
1996,Brandenburg,Rural regions,Poor,0.15164,76,544,0.12147,0.18181
1996,Mecklenburg-Western Pomerania,Rural regions,Good,0.37754,139,310,0.32349,0.43159
1996,Mecklenburg-Western Pomerania,Rural regions,Satisfactory,0.41435,129,310,0.35943,0.46928
1996,Mecklenburg-Western Pomerania,Rural regions,Poor,0.11241,42,310,0.07719,0.14763
1996,Saxony,Urban regions,Very good,0.04658,38,554,0.02901,0.06414
1996,Saxony,Urban regions,Good,0.37252,235,554,0.33223,0.41282
1996,Saxony,Urban regions,Satisfactory,0.39255,209,554,0.35185,0.43325
1996,Saxony,Urban regions,Poor,0.14795,72,554,0.11835,0.17754
1996,Saxony,Rural regions,Very good,0.05259,35,522,0.03342,0.07175
1996,Saxony,Rural regions,Good,0.43326,233,522,0.39071,0.47581
1996,Saxony,Rural regions,Satisfactory,0.36396,201,522,0.32264,0.40527
1996,Saxony,Rural regions,Poor,0.11431,53,522,0.08698,0.14163
1996,Saxony-Anhalt,Urban regions,Good,0.29457,53,106,0.20738,0.38176
1996,Saxony-Anhalt,Urban regions,Satisfactory,0.36687,53,106,0.27468,0.45905
1996,Saxony-Anhalt,Rural regions,Good,0.39144,214,480,0.34773,0.43515
1996,Saxony-Anhalt,Rural regions,Satisfactory,0.41242,201,480,0.36834,0.45651
1996,Saxony-Anhalt,Rural regions,Poor,0.12240,65,480,0.09305,0.15175
1996,Thuringa,Urban regions,Good,0.45724,93,160,0.37980,0.53467
1996,Thuringa,Urban regions,Satisfactory,0.35890,67,160,0.28434,0.43346
1996,Thuringa,Rural regions,Very good,0.06901,35,458,0.04577,0.09225
1996,Thuringa,Rural regions,Good,0.34907,176,458,0.30536,0.39277
1996,Thuringa,Rural regions,Satisfactory,0.45783,205,458,0.41215,0.50351
1996,Thuringa,Rural regions,Poor,0.09935,42,458,0.07192,0.12678
1997,Schleswig-Holstein,Urban regions,Good,0.47328,59,105,0.37732,0.56924
1997,Schleswig-Holstein,Urban regions,Satisfactory,0.34443,46,105,0.25310,0.43576
1997,Schleswig-Holstein,Rural regions,Good,0.37789,57,106,0.28515,0.47063
1997,Schleswig-Holstein,Rural regions,Satisfactory,0.39116,49,106,0.29782,0.48451
1997,Hamburg,Urban regions,Good,0.30784,42,75,0.20267,0.41301
1997,Hamburg,Urban regions,Satisfactory,0.25840,33,75,0.15866,0.35814
1997,Lower Saxony,Urban regions,Very good,0.09240,62,496,0.06689,0.11792
1997,Lower Saxony,Urban regions,Good,0.34879,203,496,0.30680,0.39077
1997,Lower Saxony,Urban regions,Satisfactory,0.38183,170,496,0.33903,0.42463
1997,Lower Saxony,Urban regions,Poor,0.13234,61,496,0.10248,0.16219
1997,Lower Saxony,Rural regions,Very good,0.07461,44,495,0.05144,0.09778
