year,regtyp,sampreg,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Rural regions,West,Very good,0.09395,230,2064,0.08136,0.10654
1995,Rural regions,West,Good,0.37378,841,2064,0.35290,0.39466
1995,Rural regions,West,Satisfactory,0.33560,650,2064,0.31522,0.35598
1995,Rural regions,West,Poor,0.15828,274,2064,0.14253,0.17403
1995,Rural regions,West,Bad,0.03839,69,2064,0.03010,0.04669
1995,Rural regions,East,Very good,0.06413,187,2473,0.05447,0.07378
1995,Rural regions,East,Good,0.40431,1037,2473,0.38497,0.42366
1995,Rural regions,East,Satisfactory,0.36117,873,2473,0.34224,0.38011
1995,Rural regions,East,Poor,0.13194,303,2473,0.11860,0.14528
1995,Rural regions,East,Bad,0.03845,73,2473,0.03087,0.04603
1996,Urban regions,West,Very good,0.09028,810,7286,0.08370,0.09686
1996,Urban regions,West,Good,0.37343,2907,7286,0.36232,0.38454
1996,Urban regions,West,Satisfactory,0.34324,2310,7286,0.33234,0.35414
1996,Urban regions,West,Poor,0.14915,984,7286,0.14097,0.15733
1996,Urban regions,West,Bad,0.04390,275,7286,0.03920,0.04860
1996,Urban regions,East,Very good,0.06234,91,1238,0.04886,0.07581
1996,Urban regions,East,Good,0.36198,493,1238,0.33520,0.38876
1996,Urban regions,East,Satisfactory,0.39401,459,1238,0.36678,0.42124
1996,Urban regions,East,Poor,0.14570,163,1238,0.12603,0.16536
1996,Urban regions,East,Bad,0.03598,32,1238,0.02560,0.04635
1996,Rural regions,West,Very good,0.09112,226,2054,0.07867,0.10357
1996,Rural regions,West,Good,0.37973,837,2054,0.35874,0.40072
1996,Rural regions,West,Satisfactory,0.34002,653,2054,0.31953,0.36052
1996,Rural regions,West,Poor,0.14551,266,2054,0.13026,0.16077
1996,Rural regions,West,Bad,0.04361,72,2054,0.03478,0.05245
1996,Rural regions,East,Very good,0.05378,161,2443,0.04483,0.06273
1996,Rural regions,East,Good,0.39417,999,2443,0.37479,0.41355
1996,Rural regions,East,Satisfactory,0.39359,930,2443,0.37421,0.41297
1996,Rural regions,East,Poor,0.12219,278,2443,0.10920,0.13518
1996,Rural regions,East,Bad,0.03627,75,2443,0.02886,0.04369
1997,Urban regions,West,Very good,0.08539,702,7170,0.07892,0.09186
1997,Urban regions,West,Good,0.38677,3060,7170,0.37550,0.39804
1997,Urban regions,West,Satisfactory,0.33948,2206,7170,0.32852,0.35044
1997,Urban regions,West,Poor,0.14455,938,7170,0.13641,0.15269
1997,Urban regions,West,Bad,0.04381,264,7170,0.03907,0.04855
1997,Urban regions,East,Very good,0.07673,94,1208,0.06171,0.09175
1997,Urban regions,East,Good,0.39299,530,1208,0.36544,0.42055
1997,Urban regions,East,Satisfactory,0.35561,405,1208,0.32860,0.38261
1997,Urban regions,East,Poor,0.13075,142,1208,0.11173,0.14977
1997,Urban regions,East,Bad,0.04391,37,1208,0.03235,0.05547
1997,Rural regions,West,Very good,0.09592,219,2008,0.08303,0.10880
1997,Rural regions,West,Good,0.36352,827,2008,0.34248,0.38457
1997,Rural regions,West,Satisfactory,0.35876,656,2008,0.33777,0.37974
1997,Rural regions,West,Poor,0.14305,241,2008,0.12773,0.15837
1997,Rural regions,West,Bad,0.03875,65,2008,0.03031,0.04720
1997,Rural regions,East,Very good,0.05972,157,2423,0.05028,0.06916
1997,Rural regions,East,Good,0.38977,1012,2423,0.37035,0.40919
1997,Rural regions,East,Satisfactory,0.38556,893,2423,0.36617,0.40494
1997,Rural regions,East,Poor,0.12210,274,2423,0.10906,0.13514
1997,Rural regions,East,Bad,0.04286,87,2423,0.03479,0.05092
1998,Urban regions,West,Very good,0.10308,889,8013,0.09642,0.10974
1998,Urban regions,West,Good,0.40095,3455,8013,0.39022,0.41168
1998,Urban regions,West,Satisfactory,0.31427,2372,8013,0.30410,0.32443
1998,Urban regions,West,Poor,0.13623,999,8013,0.12872,0.14375
1998,Urban regions,West,Bad,0.04547,298,8013,0.04090,0.05003
1998,Urban regions,East,Very good,0.08984,119,1255,0.07401,0.10566
1998,Urban regions,East,Good,0.39861,535,1255,0.37151,0.42571
1998,Urban regions,East,Satisfactory,0.33564,404,1255,0.30950,0.36178
1998,Urban regions,East,Poor,0.13535,154,1255,0.11642,0.15428
1998,Urban regions,East,Bad,0.04057,43,1255,0.02965,0.05149
1998,Rural regions,West,Very good,0.10740,279,2332,0.09483,0.11997
1998,Rural regions,West,Good,0.39174,993,2332,0.37192,0.41155
1998,Rural regions,West,Satisfactory,0.31554,697,2332,0.29667,0.33441
1998,Rural regions,West,Poor,0.14448,286,2332,0.13021,0.15875
1998,Rural regions,West,Bad,0.04084,77,2332,0.03281,0.04888
1998,Rural regions,East,Very good,0.06972,187,2606,0.05994,0.07950
1998,Rural regions,East,Good,0.39820,1114,2606,0.37940,0.41700
1998,Rural regions,East,Satisfactory,0.37293,919,2606,0.35436,0.39150
1998,Rural regions,East,Poor,0.11743,290,2606,0.10507,0.12979
1998,Rural regions,East,Bad,0.04172,96,2606,0.03404,0.04940
1999,Urban regions,West,Very good,0.09976,820,7634,0.09303,0.10648
1999,Urban regions,West,Good,0.38677,3193,7634,0.37585,0.39770
1999,Urban regions,West,Satisfactory,0.32438,2359,7634,0.31388,0.33488
1999,Urban regions,West,Poor,0.14609,981,7634,0.13816,0.15401
1999,Urban regions,West,Bad,0.04300,281,7634,0.03845,0.04755
1999,Urban regions,East,Very good,0.06885,95,1236,0.05473,0.08297
1999,Urban regions,East,Good,0.38796,503,1236,0.36078,0.41514
1999,Urban regions,East,Satisfactory,0.35776,436,1236,0.33103,0.38449
1999,Urban regions,East,Poor,0.14363,159,1236,0.12407,0.16319
1999,Urban regions,East,Bad,0.04180,43,1236,0.03064,0.05296
1999,Rural regions,West,Very good,0.08566,227,2230,0.07404,0.09728
1999,Rural regions,West,Good,0.39726,959,2230,0.37694,0.41757
1999,Rural regions,West,Satisfactory,0.34167,712,2230,0.32198,0.36136
1999,Rural regions,West,Poor,0.12823,256,2230,0.11435,0.14211
1999,Rural regions,West,Bad,0.04718,76,2230,0.03838,0.05599
1999,Rural regions,East,Very good,0.05678,155,2544,0.04778,0.06577
1999,Rural regions,East,Good,0.39144,1032,2544,0.37247,0.41041
1999,Rural regions,East,Satisfactory,0.37902,953,2544,0.36016,0.39788
1999,Rural regions,East,Poor,0.12799,312,2544,0.11501,0.14098
1999,Rural regions,East,Bad,0.04476,92,2544,0.03673,0.05280
2000,Urban regions,West,Very good,0.11697,1686,13869,0.11162,0.12232
2000,Urban regions,West,Good,0.38297,5607,13869,0.37488,0.39106
2000,Urban regions,West,Satisfactory,0.32882,4364,13869,0.32100,0.33664
2000,Urban regions,West,Poor,0.13059,1718,13869,0.12498,0.13619
2000,Urban regions,West,Bad,0.04065,494,13869,0.03736,0.04394
2000,Urban regions,East,Very good,0.09486,171,1849,0.08150,0.10822
2000,Urban regions,East,Good,0.38273,754,1849,0.36057,0.40489
2000,Urban regions,East,Satisfactory,0.35132,635,1849,0.32955,0.37308
2000,Urban regions,East,Poor,0.13362,227,1849,0.11810,0.14913
2000,Urban regions,East,Bad,0.03747,62,1849,0.02881,0.04613
2000,Rural regions,West,Very good,0.11347,508,4357,0.10405,0.12289
2000,Rural regions,West,Good,0.38108,1775,4357,0.36666,0.39550
2000,Rural regions,West,Satisfactory,0.33921,1418,4357,0.32515,0.35327
2000,Rural regions,West,Poor,0.13150,519,4357,0.12146,0.14153
2000,Rural regions,West,Bad,0.03475,137,4357,0.02931,0.04018
2000,Rural regions,East,Very good,0.07580,308,3991,0.06759,0.08402
2000,Rural regions,East,Good,0.37870,1616,3991,0.36365,0.39375
2000,Rural regions,East,Satisfactory,0.36144,1390,3991,0.34654,0.37635
2000,Rural regions,East,Poor,0.13883,524,3991,0.12810,0.14956
2000,Rural regions,East,Bad,0.04523,153,3991,0.03878,0.05167
2001,Urban regions,West,Very good,0.11596,1521,12568,0.11036,0.12156
2001,Urban regions,West,Good,0.38682,5115,12568,0.37831,0.39534
2001,Urban regions,West,Satisfactory,0.32269,3926,12568,0.31452,0.33087
2001,Urban regions,West,Poor,0.13385,1560,12568,0.12790,0.13981
2001,Urban regions,West,Bad,0.04067,446,12568,0.03722,0.04412
2001,Urban regions,East,Very good,0.07838,144,1746,0.06577,0.09099
2001,Urban regions,East,Good,0.38175,691,1746,0.35895,0.40454
2001,Urban regions,East,Satisfactory,0.36396,627,1746,0.34139,0.38654
2001,Urban regions,East,Poor,0.13312,220,1746,0.11718,0.14905
2001,Urban regions,East,Bad,0.04280,64,1746,0.03330,0.05229
2001,Rural regions,West,Very good,0.12437,488,3894,0.11401,0.13474
2001,Rural regions,West,Good,0.35944,1501,3894,0.34436,0.37451
2001,Rural regions,West,Satisfactory,0.34284,1299,3894,0.32793,0.35775
2001,Rural regions,West,Poor,0.13975,490,3894,0.12885,0.15064
2001,Rural regions,West,Bad,0.03360,116,3894,0.02794,0.03926
2001,Rural regions,East,Very good,0.06532,266,3682,0.05734,0.07331
2001,Rural regions,East,Good,0.37928,1493,3682,0.36360,0.39495
2001,Rural regions,East,Satisfactory,0.36296,1286,3682,0.34742,0.37849
2001,Rural regions,East,Poor,0.14840,489,3682,0.13691,0.15988
2001,Rural regions,East,Bad,0.04405,148,3682,0.03742,0.05068
2002,Urban regions,West,Very good,0.09493,1496,13508,0.08999,0.09987
2002,Urban regions,West,Good,0.38343,5593,13508,0.37523,0.39163
2002,Urban regions,West,Satisfactory,0.33856,4280,13508,0.33058,0.34654
2002,Urban regions,West,Poor,0.13873,1677,13508,0.13290,0.14456
2002,Urban regions,West,Bad,0.04435,462,13508,0.04088,0.04782
2002,Urban regions,East,Very good,0.08011,148,1767,0.06745,0.09278
2002,Urban regions,East,Good,0.39133,735,1767,0.36857,0.41409
2002,Urban regions,East,Satisfactory,0.35973,611,1767,0.33735,0.38211
2002,Urban regions,East,Poor,0.13937,230,1767,0.12322,0.15552
2002,Urban regions,East,Bad,0.02946,43,1767,0.02157,0.03734
2002,Rural regions,West,Very good,0.10366,422,4057,0.09427,0.11304
2002,Rural regions,West,Good,0.37502,1666,4057,0.36012,0.38992
2002,Rural regions,West,Satisfactory,0.35577,1362,4057,0.34104,0.37050
2002,Rural regions,West,Poor,0.13389,496,4057,0.12341,0.14437
2002,Rural regions,West,Bad,0.03166,111,4057,0.02627,0.03705
2002,Rural regions,East,Very good,0.07108,280,3652,0.06274,0.07941
2002,Rural regions,East,Good,0.37383,1468,3652,0.35813,0.38952
2002,Rural regions,East,Satisfactory,0.35949,1274,3652,0.34392,0.37505
2002,Rural regions,East,Poor,0.14873,486,3652,0.13719,0.16027
2002,Rural regions,East,Bad,0.04687,144,3652,0.04002,0.05373
2003,Urban regions,West,Very good,0.09986,1471,12980,0.09470,0.10502
2003,Urban regions,West,Good,0.39455,5451,12980,0.38615,0.40296
2003,Urban regions,West,Satisfactory,0.31828,3944,12980,0.31027,0.32630
2003,Urban regions,West,Poor,0.14438,1675,12980,0.13833,0.15042
2003,Urban regions,West,Bad,0.04293,439,12980,0.03944,0.04642
2003,Urban regions,East,Very good,0.07335,142,1757,0.06115,0.08554
2003,Urban regions,East,Good,0.40889,744,1757,0.38589,0.43188
2003,Urban regions,East,Satisfactory,0.33350,578,1757,0.31145,0.35556
2003,Urban regions,East,Poor,0.13932,237,1757,0.12312,0.15552
2003,Urban regions,East,Bad,0.04494,56,1757,0.03525,0.05463
2003,Rural regions,West,Very good,0.09271,381,3818,0.08351,0.10192
2003,Rural regions,West,Good,0.39610,1601,3818,0.38059,0.41162
2003,Rural regions,West,Satisfactory,0.34460,1272,3818,0.32953,0.35968
2003,Rural regions,West,Poor,0.13078,442,3818,0.12009,0.14148
2003,Rural regions,West,Bad,0.03580,122,3818,0.02991,0.04169
2003,Rural regions,East,Very good,0.06422,249,3572,0.05618,0.07226
2003,Rural regions,East,Good,0.38167,1475,3572,0.36574,0.39761
2003,Rural regions,East,Satisfactory,0.35955,1225,3572,0.34381,0.37528
2003,Rural regions,East,Poor,0.14041,477,3572,0.12901,0.15180
2003,Rural regions,East,Bad,0.05416,146,3572,0.04673,0.06158
2004,Urban regions,West,Very good,0.10398,1411,12591,0.09865,0.10931
2004,Urban regions,West,Good,0.37948,5269,12591,0.37100,0.38796
2004,Urban regions,West,Satisfactory,0.31117,3762,12591,0.30308,0.31925
2004,Urban regions,West,Poor,0.15460,1656,12591,0.14829,0.16092
2004,Urban regions,West,Bad,0.05077,493,12591,0.04694,0.05461
2004,Urban regions,East,Very good,0.08308,148,1756,0.07017,0.09600
2004,Urban regions,East,Good,0.38524,712,1756,0.36247,0.40801
2004,Urban regions,East,Satisfactory,0.32944,591,1756,0.30745,0.35143
2004,Urban regions,East,Poor,0.15881,246,1756,0.14171,0.17591
2004,Urban regions,East,Bad,0.04343,59,1756,0.03390,0.05297
2004,Rural regions,West,Very good,0.10697,412,3771,0.09710,0.11683
2004,Rural regions,West,Good,0.38377,1541,3771,0.36825,0.39929
2004,Rural regions,West,Satisfactory,0.33665,1241,3771,0.32157,0.35174
2004,Rural regions,West,Poor,0.13869,464,3771,0.12766,0.14973
2004,Rural regions,West,Bad,0.03392,113,3771,0.02814,0.03970
2004,Rural regions,East,Very good,0.05941,226,3453,0.05152,0.06729
2004,Rural regions,East,Good,0.37887,1430,3453,0.36269,0.39506
2004,Rural regions,East,Satisfactory,0.35404,1191,3453,0.33809,0.37000
2004,Rural regions,East,Poor,0.15729,466,3453,0.14515,0.16944
2004,Rural regions,East,Bad,0.05039,140,3453,0.04309,0.05768
2005,Urban regions,West,Very good,0.09083,1191,12043,0.08570,0.09596
2005,Urban regions,West,Good,0.37361,4887,12043,0.36497,0.38225
2005,Urban regions,West,Satisfactory,0.33429,3853,12043,0.32587,0.34272
2005,Urban regions,West,Poor,0.15419,1655,12043,0.14774,0.16064
2005,Urban regions,West,Bad,0.04708,457,12043,0.04330,0.05087
2005,Urban regions,East,Very good,0.06550,138,1701,0.05374,0.07726
2005,Urban regions,East,Good,0.40163,691,1701,0.37833,0.42494
2005,Urban regions,East,Satisfactory,0.33107,576,1701,0.30870,0.35344
2005,Urban regions,East,Poor,0.15376,232,1701,0.13662,0.17091
2005,Urban regions,East,Bad,0.04802,64,1701,0.03786,0.05819
2005,Rural regions,West,Very good,0.09875,369,3574,0.08897,0.10854
2005,Rural regions,West,Good,0.38539,1428,3574,0.36943,0.40135
2005,Rural regions,West,Satisfactory,0.33504,1178,3574,0.31956,0.35051
2005,Rural regions,West,Poor,0.14440,471,3574,0.13288,0.15593
2005,Rural regions,West,Bad,0.03641,128,3574,0.03027,0.04256
2005,Rural regions,East,Very good,0.07259,247,3310,0.06375,0.08143
2005,Rural regions,East,Good,0.36919,1299,3310,0.35275,0.38563
2005,Rural regions,East,Satisfactory,0.34636,1157,3310,0.33015,0.36257
2005,Rural regions,East,Poor,0.16341,476,3310,0.15081,0.17601
2005,Rural regions,East,Bad,0.04845,131,3310,0.04114,0.05577
2006,Urban regions,West,Very good,0.09511,1238,12725,0.09001,0.10020
2006,Urban regions,West,Good,0.37846,5154,12725,0.37003,0.38688
2006,Urban regions,West,Satisfactory,0.33791,4146,12725,0.32969,0.34613
2006,Urban regions,West,Poor,0.14248,1691,12725,0.13641,0.14856
2006,Urban regions,West,Bad,0.04604,496,12725,0.04240,0.04969
2006,Urban regions,East,Very good,0.07381,119,1741,0.06153,0.08610
2006,Urban regions,East,Good,0.38785,726,1741,0.36495,0.41074
2006,Urban regions,East,Satisfactory,0.32584,575,1741,0.30381,0.34786
2006,Urban regions,East,Poor,0.15342,248,1741,0.13649,0.17035
2006,Urban regions,East,Bad,0.05909,73,1741,0.04801,0.07016
2006,Rural regions,West,Very good,0.08715,365,3943,0.07835,0.09596
2006,Rural regions,West,Good,0.38026,1540,3943,0.36510,0.39541
2006,Rural regions,West,Satisfactory,0.34064,1351,3943,0.32584,0.35543
2006,Rural regions,West,Poor,0.14239,521,3943,0.13148,0.15330
2006,Rural regions,West,Bad,0.04957,166,3943,0.04279,0.05635
2006,Rural regions,East,Very good,0.08132,265,3525,0.07230,0.09035
2006,Rural regions,East,Good,0.36928,1419,3525,0.35334,0.38521
2006,Rural regions,East,Satisfactory,0.34029,1196,3525,0.32465,0.35594
2006,Rural regions,East,Poor,0.15447,488,3525,0.14253,0.16640
2006,Rural regions,East,Bad,0.05464,157,3525,0.04714,0.06215
2007,Urban regions,West,Very good,0.08458,1034,11788,0.07956,0.08960
2007,Urban regions,West,Good,0.38120,4865,11788,0.37244,0.38997
2007,Urban regions,West,Satisfactory,0.33885,3795,11788,0.33030,0.34739
2007,Urban regions,West,Poor,0.15098,1643,11788,0.14451,0.15744
2007,Urban regions,West,Bad,0.04439,451,11788,0.04067,0.04811
2007,Urban regions,East,Very good,0.07399,126,1666,0.06142,0.08657
2007,Urban regions,East,Good,0.40435,679,1666,0.38078,0.42792
2007,Urban regions,East,Satisfactory,0.33674,581,1666,0.31404,0.35944
2007,Urban regions,East,Poor,0.12780,211,1666,0.11176,0.14383
2007,Urban regions,East,Bad,0.05712,69,1666,0.04597,0.06826
2007,Rural regions,West,Very good,0.08184,332,3674,0.07297,0.09070
2007,Rural regions,West,Good,0.37277,1422,3674,0.35713,0.38840
2007,Rural regions,West,Satisfactory,0.35953,1280,3674,0.34402,0.37505
2007,Rural regions,West,Poor,0.15063,513,3674,0.13906,0.16220
2007,Rural regions,West,Bad,0.03523,127,3674,0.02927,0.04119
2007,Rural regions,East,Very good,0.07309,226,3330,0.06425,0.08194
2007,Rural regions,East,Good,0.38227,1323,3330,0.36576,0.39878
2007,Rural regions,East,Satisfactory,0.33844,1179,3330,0.32237,0.35451
2007,Rural regions,East,Poor,0.16297,472,3330,0.15043,0.17552
2007,Rural regions,East,Bad,0.04322,130,3330,0.03631,0.05013
2008,Urban regions,West,Very good,0.09077,1042,11070,0.08542,0.09612
2008,Urban regions,West,Good,0.38016,4475,11070,0.37111,0.38920
2008,Urban regions,West,Satisfactory,0.33414,3534,11070,0.32535,0.34292
2008,Urban regions,West,Poor,0.15250,1606,11070,0.14580,0.15920
2008,Urban regions,West,Bad,0.04243,413,11070,0.03868,0.04619
2008,Urban regions,East,Very good,0.09122,133,1614,0.07716,0.10527
2008,Urban regions,East,Good,0.40003,642,1614,0.37612,0.42393
2008,Urban regions,East,Satisfactory,0.31064,548,1614,0.28806,0.33323
2008,Urban regions,East,Poor,0.15699,239,1614,0.13924,0.17475
2008,Urban regions,East,Bad,0.04112,52,1614,0.03143,0.05081
2008,Rural regions,West,Very good,0.08717,297,3453,0.07776,0.09658
2008,Rural regions,West,Good,0.38048,1356,3453,0.36428,0.39668
2008,Rural regions,West,Satisfactory,0.35155,1192,3453,0.33562,0.36748
2008,Rural regions,West,Poor,0.14144,478,3453,0.12982,0.15307
2008,Rural regions,West,Bad,0.03936,130,3453,0.03287,0.04585
2008,Rural regions,East,Very good,0.07334,220,3151,0.06423,0.08244
2008,Rural regions,East,Good,0.37675,1236,3151,0.35983,0.39367
2008,Rural regions,East,Satisfactory,0.34981,1113,3151,0.33316,0.36647
2008,Rural regions,East,Poor,0.15655,450,3151,0.14386,0.16924
2008,Rural regions,East,Bad,0.04356,132,3151,0.03643,0.05068
2009,Urban regions,West,Very good,0.08859,903,10161,0.08307,0.09412
2009,Urban regions,West,Good,0.36831,4032,10161,0.35893,0.37769
2009,Urban regions,West,Satisfactory,0.35289,3408,10161,0.34360,0.36218
2009,Urban regions,West,Poor,0.14914,1428,10161,0.14222,0.15607
2009,Urban regions,West,Bad,0.04107,390,10161,0.03721,0.04492
2009,Urban regions,East,Very good,0.06091,106,1531,0.04893,0.07289
2009,Urban regions,East,Good,0.41751,630,1531,0.39280,0.44222
2009,Urban regions,East,Satisfactory,0.30771,503,1531,0.28458,0.33084
2009,Urban regions,East,Poor,0.15894,227,1531,0.14062,0.17726
2009,Urban regions,East,Bad,0.05493,65,1531,0.04352,0.06635
2009,Rural regions,West,Very good,0.07912,274,3281,0.06989,0.08836
2009,Rural regions,West,Good,0.37313,1238,3281,0.35658,0.38968
2009,Rural regions,West,Satisfactory,0.36850,1211,3281,0.35199,0.38501
2009,Rural regions,West,Poor,0.13700,439,3281,0.12523,0.14877
2009,Rural regions,West,Bad,0.04225,119,3281,0.03536,0.04913
2009,Rural regions,East,Very good,0.06611,169,3003,0.05722,0.07500
2009,Rural regions,East,Good,0.36195,1146,3003,0.34476,0.37914
2009,Rural regions,East,Satisfactory,0.37018,1115,3003,0.35291,0.38745
2009,Rural regions,East,Poor,0.16063,456,3003,0.14750,0.17377
2009,Rural regions,East,Bad,0.04112,117,3003,0.03402,0.04823
2010,Urban regions,West,Very good,0.10010,1722,13763,0.09509,0.10512
2010,Urban regions,West,Good,0.37144,5627,13763,0.36337,0.37952
2010,Urban regions,West,Satisfactory,0.33036,4144,13763,0.32250,0.33821
2010,Urban regions,West,Poor,0.15278,1814,13763,0.14677,0.15880
2010,Urban regions,West,Bad,0.04532,456,13763,0.04184,0.04879
2010,Urban regions,East,Very good,0.09873,219,1896,0.08530,0.11216
2010,Urban regions,East,Good,0.38400,774,1896,0.36210,0.40590
2010,Urban regions,East,Satisfactory,0.31115,560,1896,0.29031,0.33200
2010,Urban regions,East,Poor,0.15885,263,1896,0.14240,0.17531
2010,Urban regions,East,Bad,0.04726,80,1896,0.03771,0.05681
2010,Rural regions,West,Very good,0.09230,576,4715,0.08404,0.10056
2010,Rural regions,West,Good,0.36493,1901,4715,0.35119,0.37868
2010,Rural regions,West,Satisfactory,0.35732,1523,4715,0.34364,0.37100
2010,Rural regions,West,Poor,0.13990,557,4715,0.13000,0.14980
2010,Rural regions,West,Bad,0.04555,158,4715,0.03959,0.05150
2010,Rural regions,East,Very good,0.05902,282,3571,0.05129,0.06675
2010,Rural regions,East,Good,0.37768,1503,3571,0.36177,0.39358
2010,Rural regions,East,Satisfactory,0.35317,1174,3571,0.33749,0.36885
2010,Rural regions,East,Poor,0.16721,478,3571,0.15497,0.17945
2010,Rural regions,East,Bad,0.04293,134,3571,0.03628,0.04958
2011,Urban regions,West,Very good,0.10869,1899,16014,0.10387,0.11351
2011,Urban regions,West,Good,0.38566,6566,16014,0.37812,0.39320
2011,Urban regions,West,Satisfactory,0.30815,4805,16014,0.30100,0.31530
2011,Urban regions,West,Poor,0.15457,2175,16014,0.14898,0.16017
2011,Urban regions,West,Bad,0.04293,569,16014,0.03979,0.04607
2011,Urban regions,East,Very good,0.10514,224,2179,0.09226,0.11803
2011,Urban regions,East,Good,0.36819,894,2179,0.34793,0.38844
2011,Urban regions,East,Satisfactory,0.33897,679,2179,0.31909,0.35885
2011,Urban regions,East,Poor,0.14086,288,2179,0.12625,0.15547
2011,Urban regions,East,Bad,0.04685,94,2179,0.03797,0.05572
2011,Rural regions,West,Very good,0.08413,644,6022,0.07712,0.09114
2011,Rural regions,West,Good,0.38184,2475,6022,0.36957,0.39411
2011,Rural regions,West,Satisfactory,0.34719,1910,6022,0.33517,0.35922
2011,Rural regions,West,Poor,0.14324,785,6022,0.13439,0.15209
2011,Rural regions,West,Bad,0.04359,208,6022,0.03844,0.04875
2011,Rural regions,East,Very good,0.07713,322,4130,0.06899,0.08526
2011,Rural regions,East,Good,0.33547,1622,4130,0.32107,0.34987
2011,Rural regions,East,Satisfactory,0.38293,1425,4130,0.36810,0.39776
2011,Rural regions,East,Poor,0.16204,595,4130,0.15080,0.17328
2011,Rural regions,East,Bad,0.04244,166,4130,0.03629,0.04859
2012,Urban regions,West,Very good,0.10386,1720,15429,0.09904,0.10867
2012,Urban regions,West,Good,0.38726,6401,15429,0.37957,0.39495
2012,Urban regions,West,Satisfactory,0.32916,4795,15429,0.32175,0.33658
2012,Urban regions,West,Poor,0.14302,2002,15429,0.13749,0.14854
2012,Urban regions,West,Bad,0.03670,511,15429,0.03374,0.03967
2012,Urban regions,East,Very good,0.08842,174,2090,0.07625,0.10060
2012,Urban regions,East,Good,0.38579,887,2090,0.36491,0.40666
2012,Urban regions,East,Satisfactory,0.34231,670,2090,0.32196,0.36265
