year,age_gr,sampreg,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,West,Poor,0.05984,146,2484,0.05051,0.06917
1995,17-29 y.,East,Very good,0.16525,144,826,0.13990,0.19059
1995,17-29 y.,East,Good,0.58070,467,826,0.54703,0.61437
1995,17-29 y.,East,Satisfactory,0.19945,177,826,0.17218,0.22672
1995,17-29 y.,East,Poor,0.05309,38,826,0.03779,0.06839
1995,30-45 y.,West,Very good,0.09448,333,3153,0.08427,0.10469
1995,30-45 y.,West,Good,0.47632,1518,3153,0.45888,0.49375
1995,30-45 y.,West,Satisfactory,0.32082,951,3153,0.30453,0.33712
1995,30-45 y.,West,Poor,0.09412,300,3153,0.08393,0.10431
1995,30-45 y.,West,Bad,0.01426,51,3153,0.01012,0.01840
1995,30-45 y.,East,Very good,0.08585,111,1260,0.07037,0.10132
1995,30-45 y.,East,Good,0.49426,621,1260,0.46664,0.52188
1995,30-45 y.,East,Satisfactory,0.32466,413,1260,0.29879,0.35052
1995,30-45 y.,East,Poor,0.08108,115,1260,0.06600,0.09615
1995,46-65 y.,West,Very good,0.03416,92,2782,0.02741,0.04091
1995,46-65 y.,West,Good,0.32810,911,2782,0.31065,0.34555
1995,46-65 y.,West,Satisfactory,0.38874,1050,2782,0.37062,0.40686
1995,46-65 y.,West,Poor,0.19579,571,2782,0.18104,0.21054
1995,46-65 y.,West,Bad,0.05321,158,2782,0.04487,0.06155
1995,46-65 y.,East,Good,0.26966,332,1145,0.24395,0.29538
1995,46-65 y.,East,Satisfactory,0.47633,548,1145,0.44739,0.50527
1995,46-65 y.,East,Poor,0.19093,223,1145,0.16816,0.21371
1995,46-65 y.,East,Bad,0.03848,42,1145,0.02733,0.04962
1995,66 and older,West,Very good,0.03127,32,1113,0.02104,0.04150
1995,66 and older,West,Good,0.17862,208,1113,0.15611,0.20113
1995,66 and older,West,Satisfactory,0.41036,451,1113,0.38145,0.43927
1995,66 and older,West,Poor,0.27255,302,1113,0.24637,0.29872
1995,66 and older,West,Bad,0.10720,120,1113,0.08902,0.12539
1995,66 and older,East,Good,0.21228,81,398,0.17206,0.25251
1995,66 and older,East,Satisfactory,0.41066,173,398,0.36226,0.45905
1995,66 and older,East,Poor,0.22913,94,398,0.18779,0.27047
1995,66 and older,East,Bad,0.13719,50,398,0.10335,0.17103
1996,17-29 y.,West,Very good,0.20053,528,2305,0.18418,0.21688
1996,17-29 y.,West,Good,0.53448,1213,2305,0.51411,0.55485
1996,17-29 y.,West,Satisfactory,0.20319,447,2305,0.18676,0.21962
1996,17-29 y.,West,Poor,0.05388,117,2305,0.04466,0.06310
1996,17-29 y.,East,Very good,0.15555,138,830,0.13088,0.18022
1996,17-29 y.,East,Good,0.55175,460,830,0.51790,0.58561
1996,17-29 y.,East,Satisfactory,0.24285,192,830,0.21366,0.27204
1996,17-29 y.,East,Poor,0.04627,40,830,0.03197,0.06057
1996,30-45 y.,West,Very good,0.11598,363,3164,0.10483,0.12714
1996,30-45 y.,West,Good,0.47834,1512,3164,0.46093,0.49575
1996,30-45 y.,West,Satisfactory,0.30060,944,3164,0.28462,0.31658
1996,30-45 y.,West,Poor,0.08754,291,3164,0.07769,0.09738
1996,30-45 y.,West,Bad,0.01754,54,3164,0.01296,0.02211
1996,30-45 y.,East,Very good,0.05861,82,1242,0.04554,0.07168
1996,30-45 y.,East,Good,0.50990,624,1242,0.48209,0.53771
1996,30-45 y.,East,Satisfactory,0.33323,429,1242,0.30701,0.35946
1996,30-45 y.,East,Poor,0.08430,107,1242,0.06884,0.09975
1996,46-65 y.,West,Very good,0.04041,116,2724,0.03301,0.04781
1996,46-65 y.,West,Good,0.30617,826,2724,0.28886,0.32348
1996,46-65 y.,West,Satisfactory,0.40853,1081,2724,0.39007,0.42700
1996,46-65 y.,West,Poor,0.19349,552,2724,0.17865,0.20833
1996,46-65 y.,West,Bad,0.05140,149,2724,0.04310,0.05969
1996,46-65 y.,East,Good,0.28627,340,1142,0.26004,0.31250
1996,46-65 y.,East,Satisfactory,0.49135,563,1142,0.46234,0.52036
1996,46-65 y.,East,Poor,0.16462,197,1142,0.14310,0.18614
1996,46-65 y.,East,Bad,0.03635,42,1142,0.02549,0.04721
1996,66 and older,West,Good,0.16732,193,1096,0.14521,0.18943
1996,66 and older,West,Satisfactory,0.43661,491,1096,0.40724,0.46599
1996,66 and older,West,Poor,0.26302,290,1096,0.23694,0.28910
1996,66 and older,West,Bad,0.10825,122,1096,0.08985,0.12666
1996,66 and older,East,Good,0.16554,68,413,0.12965,0.20143
1996,66 and older,East,Satisfactory,0.47822,205,413,0.42998,0.52645
1996,66 and older,East,Poor,0.23753,97,413,0.19643,0.27862
1996,66 and older,East,Bad,0.10980,43,413,0.07961,0.13999
1997,17-29 y.,West,Very good,0.22109,494,2169,0.20363,0.23856
1997,17-29 y.,West,Good,0.54903,1207,2169,0.52808,0.56998
1997,17-29 y.,West,Satisfactory,0.18004,373,2169,0.16387,0.19621
1997,17-29 y.,West,Poor,0.04035,95,2169,0.03207,0.04864
1997,17-29 y.,East,Very good,0.17818,140,798,0.15161,0.20474
1997,17-29 y.,East,Good,0.57525,492,798,0.54094,0.60957
1997,17-29 y.,East,Satisfactory,0.21115,166,798,0.18281,0.23948
1997,30-45 y.,West,Very good,0.10226,311,3173,0.09171,0.11280
1997,30-45 y.,West,Good,0.49460,1635,3173,0.47720,0.51200
1997,30-45 y.,West,Satisfactory,0.29998,912,3173,0.28403,0.31593
1997,30-45 y.,West,Poor,0.09417,278,3173,0.08400,0.10433
1997,30-45 y.,West,Bad,0.00899,37,3173,0.00571,0.01228
1997,30-45 y.,East,Very good,0.07520,82,1172,0.06010,0.09031
1997,30-45 y.,East,Good,0.49857,606,1172,0.46993,0.52720
1997,30-45 y.,East,Satisfactory,0.33264,390,1172,0.30565,0.35962
1997,30-45 y.,East,Poor,0.07928,94,1172,0.06381,0.09476
1997,46-65 y.,West,Very good,0.03715,93,2673,0.02998,0.04432
1997,46-65 y.,West,Good,0.31894,866,2673,0.30127,0.33662
1997,46-65 y.,West,Satisfactory,0.40436,1043,2673,0.38575,0.42297
1997,46-65 y.,West,Poor,0.18694,519,2673,0.17216,0.20172
1997,46-65 y.,West,Bad,0.05260,152,2673,0.04414,0.06107
1997,46-65 y.,East,Good,0.30336,366,1149,0.27677,0.32995
1997,46-65 y.,East,Satisfactory,0.45446,535,1149,0.42566,0.48326
1997,46-65 y.,East,Poor,0.16412,190,1149,0.14270,0.18555
1997,46-65 y.,East,Bad,0.05800,58,1149,0.04448,0.07152
1997,66 and older,West,Good,0.14871,180,1118,0.12784,0.16957
1997,66 and older,West,Satisfactory,0.46753,534,1118,0.43827,0.49679
1997,66 and older,West,Poor,0.25058,287,1118,0.22516,0.27599
1997,66 and older,West,Bad,0.11049,117,1118,0.09211,0.12888
1997,66 and older,East,Good,0.17933,78,431,0.14307,0.21559
1997,66 and older,East,Satisfactory,0.47531,207,431,0.42811,0.52251
1997,66 and older,East,Poor,0.23446,106,431,0.19442,0.27451
1997,66 and older,East,Bad,0.09934,40,431,0.07107,0.12761
1998,17-29 y.,West,Very good,0.25559,585,2274,0.23766,0.27352
1998,17-29 y.,West,Good,0.52715,1208,2274,0.50663,0.54768
1998,17-29 y.,West,Satisfactory,0.17195,388,2274,0.15643,0.18746
1998,17-29 y.,West,Poor,0.03946,93,2274,0.03146,0.04747
1998,17-29 y.,East,Very good,0.19848,168,867,0.17192,0.22505
1998,17-29 y.,East,Good,0.57939,510,867,0.54651,0.61227
1998,17-29 y.,East,Satisfactory,0.17632,152,867,0.15094,0.20171
1998,17-29 y.,East,Poor,0.04334,37,867,0.02978,0.05690
1998,30-45 y.,West,Very good,0.11714,392,3575,0.10659,0.12768
1998,30-45 y.,West,Good,0.52319,1923,3575,0.50682,0.53957
1998,30-45 y.,West,Satisfactory,0.27132,941,3575,0.25674,0.28590
1998,30-45 y.,West,Poor,0.07271,260,3575,0.06420,0.08123
1998,30-45 y.,West,Bad,0.01563,59,3575,0.01157,0.01970
1998,30-45 y.,East,Very good,0.08736,99,1225,0.07154,0.10318
1998,30-45 y.,East,Good,0.51179,641,1225,0.48379,0.53980
1998,30-45 y.,East,Satisfactory,0.31485,391,1225,0.28883,0.34087
1998,30-45 y.,East,Poor,0.07253,94,1225,0.05800,0.08706
1998,46-65 y.,West,Very good,0.05036,148,3107,0.04266,0.05805
1998,46-65 y.,West,Good,0.33857,1056,3107,0.32193,0.35521
1998,46-65 y.,West,Satisfactory,0.37608,1165,3107,0.35905,0.39312
1998,46-65 y.,West,Poor,0.18656,588,3107,0.17286,0.20026
1998,46-65 y.,West,Bad,0.04843,150,3107,0.04088,0.05598
1998,46-65 y.,East,Very good,0.02875,31,1271,0.01956,0.03794
1998,46-65 y.,East,Good,0.32659,425,1271,0.30080,0.35238
1998,46-65 y.,East,Satisfactory,0.42680,543,1271,0.39960,0.45401
1998,46-65 y.,East,Poor,0.16364,209,1271,0.14329,0.18399
1998,46-65 y.,East,Bad,0.05421,63,1271,0.04176,0.06667
1998,66 and older,West,Very good,0.03279,43,1376,0.02337,0.04220
1998,66 and older,West,Good,0.18329,261,1376,0.16283,0.20374
1998,66 and older,West,Satisfactory,0.41266,575,1376,0.38663,0.43868
1998,66 and older,West,Poor,0.25255,344,1376,0.22958,0.27551
1998,66 and older,West,Bad,0.11872,153,1376,0.10163,0.13582
1998,66 and older,East,Good,0.15935,73,466,0.12608,0.19261
1998,66 and older,East,Satisfactory,0.50669,237,466,0.46125,0.55213
1998,66 and older,East,Poor,0.21417,104,466,0.17689,0.25146
1998,66 and older,East,Bad,0.10293,52,466,0.07531,0.13055
1999,17-29 y.,West,Very good,0.24855,508,2125,0.23017,0.26693
1999,17-29 y.,West,Good,0.51081,1130,2125,0.48955,0.53206
1999,17-29 y.,West,Satisfactory,0.18888,393,2125,0.17224,0.20553
1999,17-29 y.,West,Poor,0.04549,94,2125,0.03663,0.05436
1999,17-29 y.,East,Very good,0.15172,128,829,0.12729,0.17616
1999,17-29 y.,East,Good,0.58188,475,829,0.54828,0.61547
1999,17-29 y.,East,Satisfactory,0.21966,188,829,0.19146,0.24786
1999,17-29 y.,East,Poor,0.04282,38,829,0.02903,0.05661
1999,30-45 y.,West,Very good,0.10679,382,3485,0.09654,0.11705
1999,30-45 y.,West,Good,0.52646,1817,3485,0.50988,0.54304
1999,30-45 y.,West,Satisfactory,0.27074,950,3485,0.25598,0.28549
1999,30-45 y.,West,Poor,0.08273,285,3485,0.07358,0.09188
1999,30-45 y.,West,Bad,0.01328,51,3485,0.00948,0.01708
1999,30-45 y.,East,Very good,0.07740,89,1207,0.06232,0.09248
1999,30-45 y.,East,Good,0.51419,611,1207,0.48599,0.54240
1999,30-45 y.,East,Satisfactory,0.31048,407,1207,0.28437,0.33659
1999,30-45 y.,East,Poor,0.08302,100,1207,0.06745,0.09859
1999,46-65 y.,West,Very good,0.04866,130,2935,0.04087,0.05644
1999,46-65 y.,West,Good,0.32083,962,2935,0.30394,0.33772
1999,46-65 y.,West,Satisfactory,0.40257,1159,2935,0.38483,0.42032
1999,46-65 y.,West,Poor,0.18441,539,2935,0.17038,0.19845
1999,46-65 y.,West,Bad,0.04353,145,2935,0.03614,0.05091
1999,46-65 y.,East,Good,0.30705,375,1214,0.28109,0.33301
1999,46-65 y.,East,Satisfactory,0.44570,564,1214,0.41773,0.47367
1999,46-65 y.,East,Poor,0.17607,217,1214,0.15463,0.19750
1999,46-65 y.,East,Bad,0.04957,58,1214,0.03736,0.06179
1999,66 and older,West,Good,0.17700,243,1282,0.15610,0.19790
1999,66 and older,West,Satisfactory,0.42156,569,1282,0.39452,0.44861
1999,66 and older,West,Poor,0.25177,319,1282,0.22800,0.27554
1999,66 and older,West,Bad,0.12633,151,1282,0.10814,0.14453
1999,66 and older,East,Good,0.16227,74,474,0.12904,0.19550
1999,66 and older,East,Satisfactory,0.48293,230,474,0.43789,0.52796
1999,66 and older,East,Poor,0.22215,116,474,0.18469,0.25962
1999,66 and older,East,Bad,0.11624,54,474,0.08735,0.14512
2000,17-29 y.,West,Very good,0.28210,922,3346,0.26685,0.29735
2000,17-29 y.,West,Good,0.49294,1694,3346,0.47600,0.50988
2000,17-29 y.,West,Satisfactory,0.17423,580,3346,0.16138,0.18709
2000,17-29 y.,West,Poor,0.04379,150,3346,0.03686,0.05073
2000,17-29 y.,East,Very good,0.21142,235,1190,0.18821,0.23463
2000,17-29 y.,East,Good,0.54060,681,1190,0.51227,0.56893
2000,17-29 y.,East,Satisfactory,0.18463,213,1190,0.16257,0.20668
2000,17-29 y.,East,Poor,0.05770,61,1190,0.04444,0.07095
2000,30-45 y.,West,Very good,0.13850,852,6334,0.13000,0.14701
2000,30-45 y.,West,Good,0.49670,3239,6334,0.48438,0.50901
2000,30-45 y.,West,Satisfactory,0.27552,1691,6334,0.26452,0.28653
2000,30-45 y.,West,Poor,0.07536,467,6334,0.06886,0.08186
2000,30-45 y.,West,Bad,0.01391,85,6334,0.01103,0.01680
2000,30-45 y.,East,Very good,0.10745,176,1798,0.09313,0.12176
2000,30-45 y.,East,Good,0.50446,922,1798,0.48134,0.52758
2000,30-45 y.,East,Satisfactory,0.29496,553,1798,0.27388,0.31604
2000,30-45 y.,East,Poor,0.07851,147,1798,0.06607,0.09095
2000,46-65 y.,West,Very good,0.06166,351,5807,0.05548,0.06785
2000,46-65 y.,West,Good,0.33863,1948,5807,0.32645,0.35080
2000,46-65 y.,West,Satisfactory,0.39421,2285,5807,0.38164,0.40678
2000,46-65 y.,West,Poor,0.16006,960,5807,0.15063,0.16949
2000,46-65 y.,West,Bad,0.04544,263,5807,0.04008,0.05079
2000,46-65 y.,East,Very good,0.03423,58,1948,0.02616,0.04231
2000,46-65 y.,East,Good,0.31879,617,1948,0.29809,0.33949
2000,46-65 y.,East,Satisfactory,0.42712,835,1948,0.40514,0.44909
2000,46-65 y.,East,Poor,0.17269,342,1948,0.15590,0.18948
2000,46-65 y.,East,Bad,0.04717,96,1948,0.03775,0.05659
2000,66 and older,West,Very good,0.02508,69,2717,0.01920,0.03097
2000,66 and older,West,Good,0.17625,501,2717,0.16192,0.19058
2000,66 and older,West,Satisfactory,0.45356,1226,2717,0.43483,0.47228
2000,66 and older,West,Poor,0.24713,660,2717,0.23091,0.26335
2000,66 and older,West,Bad,0.09798,261,2717,0.08680,0.10916
2000,66 and older,East,Good,0.17176,150,866,0.14662,0.19689
2000,66 and older,East,Satisfactory,0.48332,424,866,0.45002,0.51662
2000,66 and older,East,Poor,0.22791,201,866,0.19995,0.25586
2000,66 and older,East,Bad,0.10541,91,866,0.08494,0.12587
2001,17-29 y.,West,Very good,0.29594,866,2972,0.27953,0.31235
2001,17-29 y.,West,Good,0.47950,1451,2972,0.46153,0.49746
2001,17-29 y.,West,Satisfactory,0.16722,505,2972,0.15380,0.18064
2001,17-29 y.,West,Poor,0.05231,150,2972,0.04431,0.06032
2001,17-29 y.,East,Very good,0.19322,223,1095,0.16982,0.21661
2001,17-29 y.,East,Good,0.56109,618,1095,0.53168,0.59049
2001,17-29 y.,East,Satisfactory,0.19092,204,1095,0.16763,0.21421
2001,17-29 y.,East,Poor,0.04599,50,1095,0.03357,0.05840
2001,30-45 y.,West,Very good,0.13772,758,5676,0.12875,0.14668
2001,30-45 y.,West,Good,0.49671,2881,5676,0.48371,0.50972
2001,30-45 y.,West,Satisfactory,0.27828,1554,5676,0.26662,0.28994
2001,30-45 y.,West,Poor,0.07170,403,5676,0.06499,0.07841
2001,30-45 y.,West,Bad,0.01559,80,5676,0.01237,0.01881
2001,30-45 y.,East,Very good,0.08444,132,1617,0.07088,0.09799
2001,30-45 y.,East,Good,0.50760,840,1617,0.48323,0.53198
2001,30-45 y.,East,Satisfactory,0.30204,504,1617,0.27966,0.32443
2001,30-45 y.,East,Poor,0.08934,141,1617,0.07544,0.10325
2001,46-65 y.,West,Very good,0.06546,323,5239,0.05876,0.07216
2001,46-65 y.,West,Good,0.34293,1803,5239,0.33007,0.35578
2001,46-65 y.,West,Satisfactory,0.37686,2005,5239,0.36373,0.38998
2001,46-65 y.,West,Poor,0.16782,876,5239,0.15770,0.17794
2001,46-65 y.,West,Bad,0.04693,232,5239,0.04120,0.05266
2001,46-65 y.,East,Very good,0.02670,43,1842,0.01934,0.03407
2001,46-65 y.,East,Good,0.32031,587,1842,0.29900,0.34163
2001,46-65 y.,East,Satisfactory,0.42156,789,1842,0.39900,0.44411
2001,46-65 y.,East,Poor,0.18109,324,1842,0.16350,0.19868
2001,46-65 y.,East,Bad,0.05033,99,1842,0.04035,0.06032
2001,66 and older,West,Very good,0.02491,62,2558,0.01886,0.03095
2001,66 and older,West,Good,0.17853,481,2558,0.16368,0.19337
2001,66 and older,West,Satisfactory,0.45609,1161,2558,0.43679,0.47540
2001,66 and older,West,Poor,0.24971,621,2558,0.23293,0.26648
2001,66 and older,West,Bad,0.09077,233,2558,0.07963,0.10190
2001,66 and older,East,Good,0.15795,139,828,0.13310,0.18281
2001,66 and older,East,Satisfactory,0.49394,416,828,0.45987,0.52802
2001,66 and older,East,Poor,0.23511,194,828,0.20621,0.26402
2001,66 and older,East,Bad,0.09721,79,828,0.07702,0.11740
2002,17-29 y.,West,Very good,0.26057,816,3037,0.24496,0.27619
2002,17-29 y.,West,Good,0.49911,1549,3037,0.48133,0.51690
2002,17-29 y.,West,Satisfactory,0.18974,541,3037,0.17579,0.20368
2002,17-29 y.,West,Poor,0.04246,131,3037,0.03529,0.04964
2002,17-29 y.,East,Very good,0.20240,221,1066,0.17827,0.22654
2002,17-29 y.,East,Good,0.56805,620,1066,0.53830,0.59780
2002,17-29 y.,East,Satisfactory,0.18572,186,1066,0.16236,0.20907
2002,17-29 y.,East,Poor,0.03643,39,1066,0.02518,0.04768
2002,30-45 y.,West,Very good,0.11243,692,5847,0.10434,0.12053
2002,30-45 y.,West,Good,0.48939,2975,5847,0.47657,0.50220
2002,30-45 y.,West,Satisfactory,0.30188,1629,5847,0.29011,0.31365
2002,30-45 y.,West,Poor,0.08166,467,5847,0.07464,0.08868
2002,30-45 y.,West,Bad,0.01464,84,5847,0.01156,0.01772
2002,30-45 y.,East,Very good,0.09369,140,1559,0.07922,0.10816
2002,30-45 y.,East,Good,0.52992,828,1559,0.50513,0.55470
2002,30-45 y.,East,Satisfactory,0.27794,463,1559,0.25569,0.30018
2002,30-45 y.,East,Poor,0.08336,128,1559,0.06963,0.09708
2002,46-65 y.,West,Very good,0.04776,341,5966,0.04234,0.05317
2002,46-65 y.,West,Good,0.34365,2202,5966,0.33160,0.35570
2002,46-65 y.,West,Satisfactory,0.39321,2278,5966,0.38082,0.40561
2002,46-65 y.,West,Poor,0.16876,926,5966,0.15925,0.17826
2002,46-65 y.,West,Bad,0.04662,219,5966,0.04127,0.05197
2002,46-65 y.,East,Very good,0.03205,59,1879,0.02408,0.04002
2002,46-65 y.,East,Good,0.30991,615,1879,0.28900,0.33083
2002,46-65 y.,East,Satisfactory,0.42341,797,1879,0.40106,0.44576
2002,46-65 y.,East,Poor,0.17494,318,1879,0.15776,0.19213
2002,46-65 y.,East,Bad,0.05968,90,1879,0.04897,0.07039
2002,66 and older,West,Very good,0.02244,69,2695,0.01684,0.02803
2002,66 and older,West,Good,0.18501,533,2695,0.17034,0.19967
2002,66 and older,West,Satisfactory,0.44482,1194,2695,0.42606,0.46359
2002,66 and older,West,Poor,0.24799,649,2695,0.23168,0.26429
2002,66 and older,West,Bad,0.09974,250,2695,0.08843,0.11106
2002,66 and older,East,Good,0.14603,140,879,0.12268,0.16939
2002,66 and older,East,Satisfactory,0.50424,439,879,0.47116,0.53731
2002,66 and older,East,Poor,0.26618,231,879,0.23695,0.29542
2002,66 and older,East,Bad,0.07315,69,879,0.05593,0.09038
2003,17-29 y.,West,Very good,0.24066,737,2912,0.22513,0.25619
2003,17-29 y.,West,Good,0.51477,1516,2912,0.49662,0.53293
2003,17-29 y.,West,Satisfactory,0.18765,522,2912,0.17346,0.20183
2003,17-29 y.,West,Poor,0.04949,137,2912,0.04161,0.05737
2003,17-29 y.,East,Very good,0.17811,201,1060,0.15507,0.20115
2003,17-29 y.,East,Good,0.57973,618,1060,0.55000,0.60946
2003,17-29 y.,East,Satisfactory,0.17588,183,1060,0.15295,0.19881
2003,17-29 y.,East,Poor,0.06193,58,1060,0.04742,0.07645
2003,30-45 y.,West,Very good,0.11322,658,5441,0.10480,0.12164
2003,30-45 y.,West,Good,0.51256,2821,5441,0.49927,0.52584
2003,30-45 y.,West,Satisfactory,0.28169,1469,5441,0.26974,0.29365
2003,30-45 y.,West,Poor,0.07603,403,5441,0.06899,0.08308
2003,30-45 y.,West,Bad,0.01650,90,5441,0.01312,0.01989
2003,30-45 y.,East,Very good,0.09221,134,1465,0.07739,0.10703
2003,30-45 y.,East,Good,0.52589,785,1465,0.50031,0.55147
2003,30-45 y.,East,Satisfactory,0.28539,423,1465,0.26225,0.30852
2003,30-45 y.,East,Poor,0.08190,123,1465,0.06785,0.09594
2003,46-65 y.,West,Very good,0.05815,382,5690,0.05207,0.06424
2003,46-65 y.,West,Good,0.35154,2137,5690,0.33913,0.36395
2003,46-65 y.,West,Satisfactory,0.36980,2066,5690,0.35726,0.38234
2003,46-65 y.,West,Poor,0.17504,896,5690,0.16517,0.18492
2003,46-65 y.,West,Bad,0.04546,209,5690,0.04005,0.05088
2003,46-65 y.,East,Very good,0.02777,48,1873,0.02033,0.03521
2003,46-65 y.,East,Good,0.31116,630,1873,0.29019,0.33213
2003,46-65 y.,East,Satisfactory,0.42555,785,1873,0.40315,0.44794
2003,46-65 y.,East,Poor,0.16990,324,1873,0.15289,0.18691
2003,46-65 y.,East,Bad,0.06562,86,1873,0.05441,0.07684
2003,66 and older,West,Very good,0.02604,75,2736,0.02007,0.03200
2003,66 and older,West,Good,0.19831,578,2736,0.18336,0.21325
2003,66 and older,West,Satisfactory,0.42371,1159,2736,0.40519,0.44223
2003,66 and older,West,Poor,0.25502,681,2736,0.23868,0.27136
2003,66 and older,West,Bad,0.09693,243,2736,0.08584,0.10802
2003,66 and older,East,Good,0.20077,186,899,0.17457,0.22697
2003,66 and older,East,Satisfactory,0.45431,412,899,0.42175,0.48688
2003,66 and older,East,Poor,0.22538,209,899,0.19805,0.25271
2003,66 and older,East,Bad,0.10937,92,899,0.08895,0.12978
2004,17-29 y.,West,Very good,0.26523,778,2862,0.24905,0.28140
2004,17-29 y.,West,Good,0.50201,1506,2862,0.48369,0.52033
