,Unnamed: 0,year,age_gr,quintil_oecd,ple0008,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
104,104,1994,30-45 y.,3rd Quintile,Good,0.48937,441,12478,0.45457,0.51903
105,105,1994,30-45 y.,3rd Quintile,Satisfactory,0.29983,282,12478,0.27471,0.32293
106,106,1994,30-45 y.,3rd Quintile,Poor,0.10566,99,12478,0.0919,0.12155
107,107,1994,30-45 y.,4th Quintile,Very good,0.09545,80,12478,0.08209,0.1102
108,108,1994,30-45 y.,4th Quintile,Good,0.50431,374,12478,0.47309,0.53376
109,109,1994,30-45 y.,4th Quintile,Satisfactory,0.30517,234,12478,0.27839,0.3261
110,110,1994,30-45 y.,4th Quintile,Poor,0.09507,76,12478,0.08125,0.11033
111,111,1994,30-45 y.,5th Quintile,Very good,0.12076,87,12478,0.10181,0.15431
112,112,1994,30-45 y.,5th Quintile,Good,0.52469,403,12478,0.48762,0.55757
113,113,1994,30-45 y.,5th Quintile,Satisfactory,0.2746,209,12478,0.25108,0.30108
114,114,1994,30-45 y.,5th Quintile,Poor,0.07995,63,12478,0.06623,0.09466
115,115,1994,46-65 y.,1st Quintile,Good,0.21542,170,12478,0.19592,0.23901
116,116,1994,46-65 y.,1st Quintile,Satisfactory,0.42503,263,12478,0.38819,0.45738
117,117,1994,46-65 y.,1st Quintile,Poor,0.26272,177,12478,0.22938,0.29229
118,118,1994,46-65 y.,1st Quintile,Bad,0.09683,67,12478,0.07531,0.11646
119,119,1994,46-65 y.,2nd Quintile,Good,0.32841,206,12478,0.3001,0.35785
120,120,1994,46-65 y.,2nd Quintile,Satisfactory,0.46869,290,12478,0.43423,0.50446
121,121,1994,46-65 y.,2nd Quintile,Poor,0.20291,125,12478,0.17689,0.23346
122,122,1994,46-65 y.,3rd Quintile,Very good,0.05011,32,12478,0.03933,0.06264
123,123,1994,46-65 y.,3rd Quintile,Good,0.32725,257,12478,0.29964,0.35489
124,124,1994,46-65 y.,3rd Quintile,Satisfactory,0.39581,301,12478,0.36344,0.43351
125,125,1994,46-65 y.,3rd Quintile,Poor,0.17587,136,12478,0.15578,0.19744
126,126,1994,46-65 y.,3rd Quintile,Bad,0.05096,40,12478,0.03559,0.06779
127,127,1994,46-65 y.,4th Quintile,Good,0.33404,259,12478,0.31227,0.35959
128,128,1994,46-65 y.,4th Quintile,Satisfactory,0.44225,344,12478,0.41274,0.47304
129,129,1994,46-65 y.,4th Quintile,Poor,0.22371,171,12478,0.20055,0.24799
130,130,1994,46-65 y.,5th Quintile,Very good,0.05077,47,12478,0.04322,0.05832
131,131,1994,46-65 y.,5th Quintile,Good,0.37694,327,12478,0.35333,0.40227
132,132,1994,46-65 y.,5th Quintile,Satisfactory,0.40822,360,12478,0.38179,0.43511
133,133,1994,46-65 y.,5th Quintile,Poor,0.16407,148,12478,0.14917,0.18055
134,134,1994,66 and older,1st Quintile,Good,0.15605,65,12478,0.13723,0.17769
135,135,1994,66 and older,1st Quintile,Satisfactory,0.35327,148,12478,0.32664,0.3763
136,136,1994,66 and older,1st Quintile,Poor,0.293,114,12478,0.25775,0.3257
137,137,1994,66 and older,1st Quintile,Bad,0.19768,72,12478,0.17824,0.2219
138,138,1994,66 and older,2nd Quintile,Good,0.17583,67,12478,0.15331,0.19574
139,139,1994,66 and older,2nd Quintile,Satisfactory,0.45041,176,12478,0.42034,0.48387
140,140,1994,66 and older,2nd Quintile,Poor,0.26226,95,12478,0.23168,0.29329
141,141,1994,66 and older,2nd Quintile,Bad,0.11151,42,12478,0.09678,0.12732
142,142,1994,66 and older,3rd Quintile,Good,0.19051,46,12478,0.16394,0.2184
143,143,1994,66 and older,3rd Quintile,Satisfactory,0.54214,133,12478,0.50409,0.58956
144,144,1994,66 and older,3rd Quintile,Poor,0.26735,67,12478,0.23897,0.29964
145,145,1994,66 and older,4th Quintile,Good,0.27054,57,12478,0.24377,0.30183
146,146,1994,66 and older,4th Quintile,Satisfactory,0.47634,90,12478,0.41203,0.53576
147,147,1994,66 and older,4th Quintile,Poor,0.25313,44,12478,0.21602,0.29551
148,148,1994,66 and older,5th Quintile,Good,0.21843,46,12478,0.18897,0.24662
149,149,1994,66 and older,5th Quintile,Satisfactory,0.45772,84,12478,0.40903,0.51113
150,150,1994,66 and older,5th Quintile,Poor,0.32385,59,12478,0.28349,0.35993
151,151,1995,17-29 y.,1st Quintile,Very good,0.23488,182,12922,0.20599,0.26955
152,152,1995,17-29 y.,1st Quintile,Good,0.5139,386,12922,0.47085,0.55804
153,153,1995,17-29 y.,1st Quintile,Satisfactory,0.19616,136,12922,0.17178,0.22379
154,154,1995,17-29 y.,1st Quintile,Poor,0.05507,39,12922,0.03906,0.07373
155,155,1995,17-29 y.,2nd Quintile,Very good,0.18715,147,12922,0.16166,0.21489
156,156,1995,17-29 y.,2nd Quintile,Good,0.53167,376,12922,0.48917,0.58183
157,157,1995,17-29 y.,2nd Quintile,Satisfactory,0.18919,141,12922,0.16532,0.21334
158,158,1995,17-29 y.,2nd Quintile,Poor,0.09199,46,12922,0.0691,0.12101
159,159,1995,17-29 y.,3rd Quintile,Very good,0.20282,143,12922,0.17572,0.22762
160,160,1995,17-29 y.,3rd Quintile,Good,0.53644,374,12922,0.4968,0.58457
161,161,1995,17-29 y.,3rd Quintile,Satisfactory,0.20556,136,12922,0.1767,0.23269
162,162,1995,17-29 y.,3rd Quintile,Poor,0.05517,37,12922,0.04571,0.06568
163,163,1995,17-29 y.,4th Quintile,Very good,0.18275,135,12922,0.15615,0.21719
164,164,1995,17-29 y.,4th Quintile,Good,0.58389,383,12922,0.54572,0.62804
165,165,1995,17-29 y.,4th Quintile,Satisfactory,0.18033,124,12922,0.1544,0.20305
166,166,1995,17-29 y.,4th Quintile,Poor,0.05303,37,12922,0.04073,0.06319
167,167,1995,17-29 y.,5th Quintile,Very good,0.19311,97,12922,0.17213,0.21404
168,168,1995,17-29 y.,5th Quintile,Good,0.61017,269,12922,0.56622,0.6751
169,169,1995,17-29 y.,5th Quintile,Satisfactory,0.19672,97,12922,0.17177,0.22143
170,170,1995,30-45 y.,1st Quintile,Very good,0.11046,97,12922,0.09545,0.12666
171,171,1995,30-45 y.,1st Quintile,Good,0.42456,350,12922,0.38385,0.46357
172,172,1995,30-45 y.,1st Quintile,Satisfactory,0.32991,255,12922,0.29081,0.36478
173,173,1995,30-45 y.,1st Quintile,Poor,0.13508,110,12922,0.11223,0.16101
174,174,1995,30-45 y.,2nd Quintile,Very good,0.08765,95,12922,0.07758,0.10098
175,175,1995,30-45 y.,2nd Quintile,Good,0.47503,487,12922,0.43961,0.50768
176,176,1995,30-45 y.,2nd Quintile,Satisfactory,0.34574,314,12922,0.31719,0.37569
177,177,1995,30-45 y.,2nd Quintile,Poor,0.09159,99,12922,0.0778,0.10577
178,178,1995,30-45 y.,3rd Quintile,Very good,0.09248,88,12922,0.07885,0.1095
179,179,1995,30-45 y.,3rd Quintile,Good,0.44006,434,12922,0.40736,0.47387
180,180,1995,30-45 y.,3rd Quintile,Satisfactory,0.35969,327,12922,0.33375,0.38947
181,181,1995,30-45 y.,3rd Quintile,Poor,0.10777,90,12922,0.08898,0.12503
182,182,1995,30-45 y.,4th Quintile,Very good,0.08946,84,12922,0.07887,0.10254
183,183,1995,30-45 y.,4th Quintile,Good,0.52736,430,12922,0.49201,0.56536
184,184,1995,30-45 y.,4th Quintile,Satisfactory,0.3035,247,12922,0.28055,0.32825
185,185,1995,30-45 y.,4th Quintile,Poor,0.07968,64,12922,0.06498,0.10018
186,186,1995,30-45 y.,5th Quintile,Very good,0.09423,80,12922,0.08224,0.10762
187,187,1995,30-45 y.,5th Quintile,Good,0.5471,438,12922,0.51425,0.58869
188,188,1995,30-45 y.,5th Quintile,Satisfactory,0.29718,221,12922,0.26896,0.32788
189,189,1995,30-45 y.,5th Quintile,Poor,0.06149,51,12922,0.05176,0.07129
190,190,1995,46-65 y.,1st Quintile,Good,0.21489,152,12922,0.19347,0.24118
191,191,1995,46-65 y.,1st Quintile,Satisfactory,0.42848,249,12922,0.39201,0.4707
192,192,1995,46-65 y.,1st Quintile,Poor,0.26686,172,12922,0.23501,0.29558
193,193,1995,46-65 y.,1st Quintile,Bad,0.08977,61,12922,0.06821,0.11136
194,194,1995,46-65 y.,2nd Quintile,Good,0.27853,200,12922,0.25306,0.3061
195,195,1995,46-65 y.,2nd Quintile,Satisfactory,0.41957,295,12922,0.37998,0.45486
196,196,1995,46-65 y.,2nd Quintile,Poor,0.22163,158,12922,0.1999,0.24368
197,197,1995,46-65 y.,2nd Quintile,Bad,0.08026,46,12922,0.06108,0.10051
198,198,1995,46-65 y.,3rd Quintile,Good,0.33064,222,12922,0.30332,0.36419
199,199,1995,46-65 y.,3rd Quintile,Satisfactory,0.45857,313,12922,0.42339,0.49584
200,200,1995,46-65 y.,3rd Quintile,Poor,0.21079,151,12922,0.18487,0.23448
201,201,1995,46-65 y.,4th Quintile,Good,0.34046,300,12922,0.31047,0.37136
202,202,1995,46-65 y.,4th Quintile,Satisfactory,0.41886,361,12922,0.39043,0.44768
203,203,1995,46-65 y.,4th Quintile,Poor,0.20059,163,12922,0.17559,0.2272
204,204,1995,46-65 y.,4th Quintile,Bad,0.04009,31,12922,0.02911,0.05066
205,205,1995,46-65 y.,5th Quintile,Very good,0.0337,32,12922,0.02821,0.04002
206,206,1995,46-65 y.,5th Quintile,Good,0.38933,368,12922,0.35906,0.41438
207,207,1995,46-65 y.,5th Quintile,Satisfactory,0.39276,380,12922,0.36844,0.41803
208,208,1995,46-65 y.,5th Quintile,Poor,0.15016,150,12922,0.13541,0.16312
209,209,1995,46-65 y.,5th Quintile,Bad,0.03406,36,12922,0.02671,0.04336
210,210,1995,66 and older,1st Quintile,Good,0.16858,50,12922,0.14433,0.19331
211,211,1995,66 and older,1st Quintile,Satisfactory,0.37482,115,12922,0.34127,0.40662
212,212,1995,66 and older,1st Quintile,Poor,0.30491,92,12922,0.27285,0.33708
213,213,1995,66 and older,1st Quintile,Bad,0.15169,38,12922,0.12968,0.17919
214,214,1995,66 and older,2nd Quintile,Good,0.16767,71,12922,0.14575,0.19027
215,215,1995,66 and older,2nd Quintile,Satisfactory,0.38845,152,12922,0.35739,0.42022
216,216,1995,66 and older,2nd Quintile,Poor,0.29577,119,12922,0.26983,0.33262
217,217,1995,66 and older,2nd Quintile,Bad,0.14811,56,12922,0.13025,0.1653
218,218,1995,66 and older,3rd Quintile,Good,0.21818,69,12922,0.19562,0.24228
219,219,1995,66 and older,3rd Quintile,Satisfactory,0.46508,147,12922,0.42548,0.50327
220,220,1995,66 and older,3rd Quintile,Poor,0.22687,66,12922,0.19892,0.26179
221,221,1995,66 and older,3rd Quintile,Bad,0.08988,34,12922,0.07057,0.10515
222,222,1995,66 and older,4th Quintile,Good,0.21791,51,12922,0.18978,0.25346
223,223,1995,66 and older,4th Quintile,Satisfactory,0.49328,121,12922,0.43636,0.54346
224,224,1995,66 and older,4th Quintile,Poor,0.28881,67,12922,0.25829,0.32749
225,225,1995,66 and older,5th Quintile,Good,0.22668,48,12922,0.19936,0.25542
226,226,1995,66 and older,5th Quintile,Satisfactory,0.49338,89,12922,0.44131,0.55481
227,227,1995,66 and older,5th Quintile,Poor,0.27994,51,12922,0.23248,0.34442
228,228,1996,17-29 y.,1st Quintile,Very good,0.18796,157,12714,0.16209,0.21344
229,229,1996,17-29 y.,1st Quintile,Good,0.53803,395,12714,0.49077,0.60046
230,230,1996,17-29 y.,1st Quintile,Satisfactory,0.2193,158,12714,0.19326,0.24823
231,231,1996,17-29 y.,1st Quintile,Poor,0.0547,42,12714,0.04082,0.07146
232,232,1996,17-29 y.,2nd Quintile,Very good,0.18303,155,12714,0.15826,0.21157
233,233,1996,17-29 y.,2nd Quintile,Good,0.53211,355,12714,0.49001,0.57613
234,234,1996,17-29 y.,2nd Quintile,Satisfactory,0.23028,137,12714,0.19443,0.26308
235,235,1996,17-29 y.,2nd Quintile,Poor,0.05458,38,12714,0.04292,0.06559
236,236,1996,17-29 y.,3rd Quintile,Very good,0.17241,120,12714,0.14516,0.20039
237,237,1996,17-29 y.,3rd Quintile,Good,0.55392,315,12714,0.49722,0.60521
238,238,1996,17-29 y.,3rd Quintile,Satisfactory,0.20575,126,12714,0.1831,0.22965
239,239,1996,17-29 y.,3rd Quintile,Poor,0.06792,34,12714,0.05436,0.08434
240,240,1996,17-29 y.,4th Quintile,Very good,0.20526,127,12714,0.18037,0.2403
241,241,1996,17-29 y.,4th Quintile,Good,0.55799,363,12714,0.50648,0.61853
242,242,1996,17-29 y.,4th Quintile,Satisfactory,0.23676,144,12714,0.20943,0.26993
243,243,1996,17-29 y.,5th Quintile,Very good,0.23995,107,12714,0.21185,0.26814
244,244,1996,17-29 y.,5th Quintile,Good,0.57774,244,12714,0.51589,0.64116
245,245,1996,17-29 y.,5th Quintile,Satisfactory,0.18231,74,12714,0.15023,0.21279
246,246,1996,30-45 y.,1st Quintile,Very good,0.09172,70,12714,0.07265,0.11279
247,247,1996,30-45 y.,1st Quintile,Good,0.43846,368,12714,0.39587,0.48697
248,248,1996,30-45 y.,1st Quintile,Satisfactory,0.31522,262,12714,0.28473,0.34449
249,249,1996,30-45 y.,1st Quintile,Poor,0.11025,96,12714,0.09014,0.13278
250,250,1996,30-45 y.,1st Quintile,Bad,0.04434,32,12714,0.03365,0.05282
251,251,1996,30-45 y.,2nd Quintile,Very good,0.08871,91,12714,0.07584,0.10386
252,252,1996,30-45 y.,2nd Quintile,Good,0.47393,467,12714,0.43879,0.5105
253,253,1996,30-45 y.,2nd Quintile,Satisfactory,0.34198,345,12714,0.31846,0.36554
254,254,1996,30-45 y.,2nd Quintile,Poor,0.09538,92,12714,0.08127,0.11442
255,255,1996,30-45 y.,3rd Quintile,Very good,0.11391,92,12714,0.09827,0.13381
256,256,1996,30-45 y.,3rd Quintile,Good,0.45653,444,12714,0.41917,0.49322
257,257,1996,30-45 y.,3rd Quintile,Satisfactory,0.33658,306,12714,0.30512,0.36594
258,258,1996,30-45 y.,3rd Quintile,Poor,0.09297,74,12714,0.07856,0.11005
259,259,1996,30-45 y.,4th Quintile,Very good,0.10645,87,12714,0.09282,0.1248
260,260,1996,30-45 y.,4th Quintile,Good,0.52343,444,12714,0.48571,0.55782
261,261,1996,30-45 y.,4th Quintile,Satisfactory,0.29542,266,12714,0.2693,0.31693
262,262,1996,30-45 y.,4th Quintile,Poor,0.0747,76,12714,0.06461,0.08663
263,263,1996,30-45 y.,5th Quintile,Very good,0.12754,105,12714,0.10743,0.1446
264,264,1996,30-45 y.,5th Quintile,Good,0.53899,414,12714,0.49982,0.57846
265,265,1996,30-45 y.,5th Quintile,Satisfactory,0.26256,194,12714,0.23954,0.28707
266,266,1996,30-45 y.,5th Quintile,Poor,0.07092,60,12714,0.06095,0.08342
267,267,1996,46-65 y.,1st Quintile,Good,0.21324,132,12714,0.18223,0.24209
268,268,1996,46-65 y.,1st Quintile,Satisfactory,0.43817,260,12714,0.40209,0.47235
269,269,1996,46-65 y.,1st Quintile,Poor,0.25052,162,12714,0.21704,0.28307
270,270,1996,46-65 y.,1st Quintile,Bad,0.09807,54,12714,0.07738,0.1292
271,271,1996,46-65 y.,2nd Quintile,Good,0.25574,154,12714,0.22615,0.28845
272,272,1996,46-65 y.,2nd Quintile,Satisfactory,0.48255,305,12714,0.44594,0.51914
273,273,1996,46-65 y.,2nd Quintile,Poor,0.1985,127,12714,0.17639,0.22617
274,274,1996,46-65 y.,2nd Quintile,Bad,0.06321,44,12714,0.04906,0.081
275,275,1996,46-65 y.,3rd Quintile,Good,0.2932,243,12714,0.26431,0.31857
276,276,1996,46-65 y.,3rd Quintile,Satisfactory,0.46031,333,12714,0.42333,0.49483
277,277,1996,46-65 y.,3rd Quintile,Poor,0.2004,148,12714,0.17867,0.22807
278,278,1996,46-65 y.,3rd Quintile,Bad,0.04609,35,12714,0.03184,0.06616
279,279,1996,46-65 y.,4th Quintile,Very good,0.04778,43,12714,0.03887,0.05794
280,280,1996,46-65 y.,4th Quintile,Good,0.32367,273,12714,0.29119,0.35061
281,281,1996,46-65 y.,4th Quintile,Satisfactory,0.44992,371,12714,0.42229,0.47742
282,282,1996,46-65 y.,4th Quintile,Poor,0.17864,155,12714,0.16202,0.19826
283,283,1996,46-65 y.,5th Quintile,Very good,0.04217,41,12714,0.0357,0.0485
284,284,1996,46-65 y.,5th Quintile,Good,0.39229,363,12714,0.37112,0.42407
285,285,1996,46-65 y.,5th Quintile,Satisfactory,0.39693,375,12714,0.36985,0.42992
286,286,1996,46-65 y.,5th Quintile,Poor,0.16861,156,12714,0.15213,0.18859
287,287,1996,66 and older,1st Quintile,Good,0.13212,42,12714,0.11144,0.15747
288,288,1996,66 and older,1st Quintile,Satisfactory,0.38098,129,12714,0.34922,0.41813
289,289,1996,66 and older,1st Quintile,Poor,0.30789,100,12714,0.27826,0.33752
290,290,1996,66 and older,1st Quintile,Bad,0.17901,54,12714,0.15451,0.20304
291,291,1996,66 and older,2nd Quintile,Good,0.1487,62,12714,0.13041,0.16769
292,292,1996,66 and older,2nd Quintile,Satisfactory,0.44129,167,12714,0.40736,0.48135
293,293,1996,66 and older,2nd Quintile,Poor,0.30588,114,12714,0.28155,0.33673
294,294,1996,66 and older,2nd Quintile,Bad,0.10413,38,12714,0.08827,0.12339
295,295,1996,66 and older,3rd Quintile,Good,0.18652,58,12714,0.16102,0.21591
296,296,1996,66 and older,3rd Quintile,Satisfactory,0.49547,164,12714,0.45238,0.54635
297,297,1996,66 and older,3rd Quintile,Poor,0.22169,68,12714,0.18613,0.25689
298,298,1996,66 and older,3rd Quintile,Bad,0.09632,31,12714,0.07734,0.1157
299,299,1996,66 and older,4th Quintile,Good,0.22213,55,12714,0.19593,0.24666
300,300,1996,66 and older,4th Quintile,Satisfactory,0.55191,142,12714,0.4993,0.61065
301,301,1996,66 and older,4th Quintile,Poor,0.22597,56,12714,0.19082,0.26614
302,302,1996,66 and older,5th Quintile,Good,0.21894,43,12714,0.18597,0.24575
303,303,1996,66 and older,5th Quintile,Satisfactory,0.50942,93,12714,0.4443,0.56814
304,304,1996,66 and older,5th Quintile,Poor,0.27164,48,12714,0.23141,0.31537
