year,migback,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Indirect migration background,Very good,0.28688,176,587,0.25025,0.32350
1998,Indirect migration background,Good,0.44051,276,587,0.40032,0.48071
1998,Indirect migration background,Satisfactory,0.19205,93,587,0.16016,0.22394
1998,Indirect migration background,Poor,0.07398,42,587,0.05279,0.09518
1999,No migration background,Very good,0.08280,918,10845,0.07761,0.08799
1999,No migration background,Good,0.38656,4500,10845,0.37740,0.39573
1999,No migration background,Satisfactory,0.34487,3689,10845,0.33592,0.35381
1999,No migration background,Poor,0.13993,1340,10845,0.13340,0.14646
1999,No migration background,Bad,0.04584,398,10845,0.04191,0.04978
1999,Direct migration background,Very good,0.09522,210,2197,0.08294,0.10749
1999,Direct migration background,Good,0.39466,902,2197,0.37422,0.41511
1999,Direct migration background,Satisfactory,0.31068,660,2197,0.29132,0.33003
1999,Direct migration background,Poor,0.15994,337,2197,0.14460,0.17527
1999,Direct migration background,Bad,0.03951,88,2197,0.03136,0.04766
1999,Indirect migration background,Very good,0.27125,169,596,0.23553,0.30698
1999,Indirect migration background,Good,0.44795,285,596,0.40799,0.48791
1999,Indirect migration background,Satisfactory,0.21138,111,596,0.17857,0.24418
1999,Indirect migration background,Poor,0.06199,31,596,0.04261,0.08136
2000,No migration background,Very good,0.10332,2076,19947,0.09909,0.10754
2000,No migration background,Good,0.37977,8060,19947,0.37303,0.38650
2000,No migration background,Satisfactory,0.34278,6621,19947,0.33619,0.34937
2000,No migration background,Poor,0.13358,2485,19947,0.12886,0.13830
2000,No migration background,Bad,0.04055,705,19947,0.03782,0.04329
2000,Direct migration background,Very good,0.12115,376,3302,0.11002,0.13228
2000,Direct migration background,Good,0.38099,1304,3302,0.36443,0.39756
2000,Direct migration background,Satisfactory,0.31890,1030,3302,0.30300,0.33479
2000,Direct migration background,Poor,0.13745,460,3302,0.12570,0.14920
2000,Direct migration background,Bad,0.04151,132,3302,0.03471,0.04832
2000,Indirect migration background,Very good,0.25150,221,808,0.22156,0.28143
2000,Indirect migration background,Good,0.45821,388,808,0.42383,0.49258
2000,Indirect migration background,Satisfactory,0.21986,156,808,0.19129,0.24843
2000,Indirect migration background,Poor,0.05701,43,808,0.04101,0.07300
2001,No migration background,Very good,0.10151,1883,18215,0.09713,0.10590
2001,No migration background,Good,0.37681,7284,18215,0.36977,0.38385
2001,No migration background,Satisfactory,0.34317,6093,18215,0.33628,0.35007
2001,No migration background,Poor,0.13775,2303,18215,0.13275,0.14276
2001,No migration background,Bad,0.04075,652,18215,0.03788,0.04362
2001,Direct migration background,Very good,0.12707,342,2911,0.11497,0.13917
2001,Direct migration background,Good,0.38637,1148,2911,0.36867,0.40406
2001,Direct migration background,Satisfactory,0.29513,889,2911,0.27856,0.31170
2001,Direct migration background,Poor,0.15142,419,2911,0.13840,0.16445
2001,Direct migration background,Bad,0.04001,113,2911,0.03289,0.04713
2001,Indirect migration background,Very good,0.24814,194,755,0.21731,0.27897
2001,Indirect migration background,Good,0.46221,368,755,0.42662,0.49780
2001,Indirect migration background,Satisfactory,0.23706,156,755,0.20671,0.26742
2001,Indirect migration background,Poor,0.03961,37,755,0.02569,0.05353
2002,No migration background,Very good,0.08889,1905,19424,0.08488,0.09289
2002,No migration background,Good,0.38059,8022,19424,0.37376,0.38742
2002,No migration background,Satisfactory,0.35130,6491,19424,0.34459,0.35801
2002,No migration background,Poor,0.13780,2368,19424,0.13296,0.14265
2002,No migration background,Bad,0.04142,638,19424,0.03861,0.04422
2002,Direct migration background,Very good,0.09703,267,2793,0.08605,0.10801
2002,Direct migration background,Good,0.36694,1070,2793,0.34906,0.38481
2002,Direct migration background,Satisfactory,0.32501,869,2793,0.30763,0.34238
2002,Direct migration background,Poor,0.16384,472,2793,0.15011,0.17757
2002,Direct migration background,Bad,0.04719,115,2793,0.03933,0.05506
2002,Indirect migration background,Very good,0.18653,174,760,0.15882,0.21424
2002,Indirect migration background,Good,0.46197,370,760,0.42650,0.49744
2002,Indirect migration background,Satisfactory,0.27599,167,760,0.24419,0.30780
2002,Indirect migration background,Poor,0.06423,49,760,0.04679,0.08168
2003,No migration background,Very good,0.08523,1793,18738,0.08123,0.08923
2003,No migration background,Good,0.39636,7892,18738,0.38935,0.40336
2003,No migration background,Satisfactory,0.33483,6050,18738,0.32807,0.34158
2003,No migration background,Poor,0.14057,2368,18738,0.13559,0.14555
2003,No migration background,Bad,0.04301,635,18738,0.04011,0.04592
2003,Direct migration background,Very good,0.11307,277,2615,0.10093,0.12521
2003,Direct migration background,Good,0.35902,998,2615,0.34063,0.37741
2003,Direct migration background,Satisfactory,0.32124,816,2615,0.30334,0.33914
2003,Direct migration background,Poor,0.15607,407,2615,0.14215,0.16998
2003,Direct migration background,Bad,0.05060,117,2615,0.04220,0.05901
2003,Indirect migration background,Very good,0.20176,173,763,0.17327,0.23026
2003,Indirect migration background,Good,0.47992,381,763,0.44445,0.51540
2003,Indirect migration background,Satisfactory,0.21496,153,763,0.18579,0.24412
2003,Indirect migration background,Poor,0.08857,56,763,0.06839,0.10874
2004,No migration background,Very good,0.09006,1740,18241,0.08591,0.09421
2004,No migration background,Good,0.37934,7577,18241,0.37230,0.38638
2004,No migration background,Satisfactory,0.33102,5853,18241,0.32419,0.33785
2004,No migration background,Poor,0.15162,2394,18241,0.14642,0.15683
2004,No migration background,Bad,0.04795,677,18241,0.04485,0.05106
2004,Direct migration background,Very good,0.11484,271,2533,0.10242,0.12726
2004,Direct migration background,Good,0.36472,970,2533,0.34597,0.38347
2004,Direct migration background,Satisfactory,0.29317,777,2533,0.27544,0.31090
2004,Direct migration background,Poor,0.17712,398,2533,0.16225,0.19199
2004,Direct migration background,Bad,0.05015,117,2533,0.04165,0.05865
2004,Indirect migration background,Very good,0.22189,186,786,0.19282,0.25096
2004,Indirect migration background,Good,0.47303,405,786,0.43810,0.50796
2004,Indirect migration background,Satisfactory,0.22566,155,786,0.19641,0.25490
2004,Indirect migration background,Poor,0.06793,40,786,0.05033,0.08553
2005,No migration background,Very good,0.08466,1575,17445,0.08053,0.08879
2005,No migration background,Good,0.37660,7014,17445,0.36940,0.38379
2005,No migration background,Satisfactory,0.33946,5805,17445,0.33243,0.34649
2005,No migration background,Poor,0.15426,2409,17445,0.14890,0.15962
2005,No migration background,Bad,0.04502,642,17445,0.04195,0.04810
2005,Direct migration background,Very good,0.08695,204,2360,0.07558,0.09832
2005,Direct migration background,Good,0.35061,876,2360,0.33135,0.36986
2005,Direct migration background,Satisfactory,0.33792,771,2360,0.31883,0.35701
2005,Direct migration background,Poor,0.16856,379,2360,0.15345,0.18367
2005,Direct migration background,Bad,0.05597,130,2360,0.04669,0.06525
2005,Indirect migration background,Very good,0.17715,166,815,0.15092,0.20337
2005,Indirect migration background,Good,0.47996,415,815,0.44564,0.51429
2005,Indirect migration background,Satisfactory,0.24665,188,815,0.21703,0.27626
2005,Indirect migration background,Poor,0.08275,46,815,0.06382,0.10168
2006,No migration background,Very good,0.08598,1620,18746,0.08197,0.08999
2006,No migration background,Good,0.37626,7555,18746,0.36932,0.38319
2006,No migration background,Satisfactory,0.34491,6312,18746,0.33811,0.35172
2006,No migration background,Poor,0.14354,2507,18746,0.13853,0.14856
2006,No migration background,Bad,0.04931,752,18746,0.04621,0.05240
2006,Direct migration background,Very good,0.09960,225,2376,0.08755,0.11164
2006,Direct migration background,Good,0.35369,865,2376,0.33446,0.37292
2006,Direct migration background,Satisfactory,0.32158,778,2376,0.30279,0.34036
2006,Direct migration background,Poor,0.17116,379,2376,0.15601,0.18630
2006,Direct migration background,Bad,0.05398,129,2376,0.04489,0.06307
2006,Indirect migration background,Very good,0.15345,142,801,0.12848,0.17843
2006,Indirect migration background,Good,0.49998,419,801,0.46533,0.53463
2006,Indirect migration background,Satisfactory,0.24836,178,801,0.21842,0.27830
2006,Indirect migration background,Poor,0.08087,62,801,0.06198,0.09976
2007,No migration background,Very good,0.07717,1422,17562,0.07322,0.08112
2007,No migration background,Good,0.38089,7086,17562,0.37371,0.38807
2007,No migration background,Satisfactory,0.34804,5950,17562,0.34099,0.35508
2007,No migration background,Poor,0.15136,2451,17562,0.14606,0.15666
2007,No migration background,Bad,0.04254,653,17562,0.03956,0.04553
2007,Direct migration background,Very good,0.08009,160,2117,0.06853,0.09166
2007,Direct migration background,Good,0.35236,816,2117,0.33201,0.37272
2007,Direct migration background,Satisfactory,0.33977,697,2117,0.31959,0.35995
2007,Direct migration background,Poor,0.17069,334,2117,0.15465,0.18672
2007,Direct migration background,Bad,0.05709,110,2117,0.04720,0.06697
2007,Indirect migration background,Very good,0.17849,136,765,0.15134,0.20565
2007,Indirect migration background,Good,0.47268,387,765,0.43727,0.50808
2007,Indirect migration background,Satisfactory,0.24934,188,765,0.21867,0.28002
2007,Indirect migration background,Poor,0.08341,54,765,0.06380,0.10301
2008,No migration background,Very good,0.08115,1378,16619,0.07700,0.08530
2008,No migration background,Good,0.38160,6638,16619,0.37422,0.38899
2008,No migration background,Satisfactory,0.34560,5604,16619,0.33836,0.35283
2008,No migration background,Poor,0.15044,2389,16619,0.14500,0.15587
2008,No migration background,Bad,0.04121,610,16619,0.03819,0.04424
2008,Direct migration background,Very good,0.09118,158,1903,0.07824,0.10411
2008,Direct migration background,Good,0.34608,700,1903,0.32470,0.36746
2008,Direct migration background,Satisfactory,0.31960,607,1903,0.29865,0.34056
2008,Direct migration background,Poor,0.18648,332,1903,0.16897,0.20398
2008,Direct migration background,Bad,0.05667,106,1903,0.04628,0.06706
2008,Indirect migration background,Very good,0.20032,156,755,0.17175,0.22889
2008,Indirect migration background,Good,0.46822,371,755,0.43260,0.50384
2008,Indirect migration background,Satisfactory,0.25244,176,755,0.22144,0.28345
2008,Indirect migration background,Poor,0.06591,52,755,0.04820,0.08362
2009,No migration background,Very good,0.07469,1195,15611,0.07056,0.07881
2009,No migration background,Good,0.36928,6088,15611,0.36171,0.37685
2009,No migration background,Satisfactory,0.36644,5535,15611,0.35888,0.37400
2009,No migration background,Poor,0.14656,2201,15611,0.14101,0.15211
2009,No migration background,Bad,0.04303,592,15611,0.03984,0.04621
2009,Direct migration background,Very good,0.08463,131,1657,0.07122,0.09803
2009,Direct migration background,Good,0.34729,593,1657,0.32436,0.37022
2009,Direct migration background,Satisfactory,0.32359,547,1657,0.30106,0.34613
2009,Direct migration background,Poor,0.19338,293,1657,0.17436,0.21241
2009,Direct migration background,Bad,0.05110,93,1657,0.04050,0.06171
2009,Indirect migration background,Very good,0.19920,126,702,0.16963,0.22876
2009,Indirect migration background,Good,0.47223,365,702,0.43528,0.50919
2009,Indirect migration background,Satisfactory,0.24541,155,702,0.21355,0.27726
2009,Indirect migration background,Poor,0.07590,56,702,0.05629,0.09550
2010,No migration background,Very good,0.08633,2169,19876,0.08243,0.09024
2010,No migration background,Good,0.36869,8074,19876,0.36198,0.37539
2010,No migration background,Satisfactory,0.34689,6302,19876,0.34027,0.35350
2010,No migration background,Poor,0.15422,2643,19876,0.14920,0.15924
2010,No migration background,Bad,0.04387,688,19876,0.04102,0.04672
2010,Direct migration background,Very good,0.10191,419,2982,0.09105,0.11277
2010,Direct migration background,Good,0.37598,1222,2982,0.35859,0.39337
2010,Direct migration background,Satisfactory,0.29911,835,2982,0.28267,0.31554
2010,Direct migration background,Poor,0.16108,380,2982,0.14788,0.17427
2010,Direct migration background,Bad,0.06192,126,2982,0.05327,0.07058
2010,Indirect migration background,Very good,0.20868,211,1073,0.18436,0.23301
2010,Indirect migration background,Good,0.41690,509,1073,0.38738,0.44641
2010,Indirect migration background,Satisfactory,0.27044,264,1073,0.24385,0.29703
2010,Indirect migration background,Poor,0.08670,89,1073,0.06986,0.10355
2011,No migration background,Very good,0.09379,2429,23766,0.09009,0.09750
2011,No migration background,Good,0.37307,9630,23766,0.36692,0.37922
2011,No migration background,Satisfactory,0.33582,7585,23766,0.32982,0.34183
2011,No migration background,Poor,0.15331,3250,23766,0.14873,0.15789
2011,No migration background,Bad,0.04400,872,23766,0.04139,0.04661
2011,Direct migration background,Very good,0.11148,438,3341,0.10081,0.12215
2011,Direct migration background,Good,0.37400,1328,3341,0.35759,0.39041
2011,Direct migration background,Satisfactory,0.29783,946,3341,0.28232,0.31334
2011,Direct migration background,Poor,0.16968,485,3341,0.15695,0.18241
2011,Direct migration background,Bad,0.04702,144,3341,0.03984,0.05420
2011,Indirect migration background,Very good,0.17862,222,1217,0.15709,0.20015
2011,Indirect migration background,Good,0.48452,599,1217,0.45643,0.51261
2011,Indirect migration background,Satisfactory,0.24556,288,1217,0.22137,0.26976
2011,Indirect migration background,Poor,0.07492,108,1217,0.06013,0.08972
2012,No migration background,Very good,0.09130,2220,23219,0.08760,0.09501
2012,No migration background,Good,0.37734,9566,23219,0.37111,0.38358
2012,No migration background,Satisfactory,0.34744,7595,23219,0.34131,0.35356
2012,No migration background,Poor,0.14350,3040,23219,0.13899,0.14801
2012,No migration background,Bad,0.04041,798,23219,0.03788,0.04294
2012,Direct migration background,Very good,0.10466,377,3191,0.09404,0.11529
2012,Direct migration background,Good,0.38847,1304,3191,0.37156,0.40538
2012,Direct migration background,Satisfactory,0.30421,913,3191,0.28825,0.32018
2012,Direct migration background,Poor,0.16365,462,3191,0.15082,0.17649
2012,Direct migration background,Bad,0.03900,135,3191,0.03228,0.04572
2012,Indirect migration background,Very good,0.20729,228,1178,0.18413,0.23045
2012,Indirect migration background,Good,0.45788,549,1178,0.42942,0.48634
2012,Indirect migration background,Satisfactory,0.22458,286,1178,0.20074,0.24843
2012,Indirect migration background,Poor,0.09278,115,1178,0.07620,0.10935
2013,No migration background,Very good,0.08645,2082,22007,0.08273,0.09016
2013,No migration background,Good,0.36767,8762,22007,0.36130,0.37404
2013,No migration background,Satisfactory,0.34745,7264,22007,0.34116,0.35374
2013,No migration background,Poor,0.15359,3106,22007,0.14883,0.15836
2013,No migration background,Bad,0.04485,793,22007,0.04211,0.04758
2013,Direct migration background,Very good,0.15721,1137,6554,0.14840,0.16602
2013,Direct migration background,Good,0.37031,2618,6554,0.35862,0.38200
2013,Direct migration background,Satisfactory,0.27503,1670,6554,0.26422,0.28584
2013,Direct migration background,Poor,0.15172,869,6554,0.14303,0.16040
2013,Direct migration background,Bad,0.04573,260,6554,0.04067,0.05079
2013,Indirect migration background,Very good,0.24399,507,2041,0.22535,0.26262
2013,Indirect migration background,Good,0.44500,895,2041,0.42343,0.46656
2013,Indirect migration background,Satisfactory,0.22955,457,2041,0.21130,0.24780
2013,Indirect migration background,Poor,0.06752,146,2041,0.05663,0.07840
2013,Indirect migration background,Bad,0.01395,36,2041,0.00886,0.01904
2014,No migration background,Very good,0.08661,1736,20081,0.08272,0.09050
2014,No migration background,Good,0.36783,7986,20081,0.36116,0.37450
2014,No migration background,Satisfactory,0.34295,6695,20081,0.33639,0.34952
2014,No migration background,Poor,0.16278,2967,20081,0.15767,0.16788
2014,No migration background,Bad,0.03982,697,20081,0.03712,0.04253
2014,Direct migration background,Very good,0.12365,674,5279,0.11477,0.13253
2014,Direct migration background,Good,0.38309,2140,5279,0.36998,0.39621
2014,Direct migration background,Satisfactory,0.29674,1526,5279,0.28442,0.30907
2014,Direct migration background,Poor,0.14985,730,5279,0.14022,0.15948
2014,Direct migration background,Bad,0.04667,209,5279,0.04098,0.05236
2014,Indirect migration background,Very good,0.22507,352,1695,0.20518,0.24496
2014,Indirect migration background,Good,0.44121,772,1695,0.41756,0.46485
2014,Indirect migration background,Satisfactory,0.24319,404,1695,0.22276,0.26362
2014,Indirect migration background,Poor,0.07366,134,1695,0.06122,0.08610
2014,Indirect migration background,Bad,0.01688,33,1695,0.01074,0.02301
2015,No migration background,Very good,0.08486,1616,19103,0.08091,0.08881
2015,No migration background,Good,0.36884,7485,19103,0.36200,0.37568
2015,No migration background,Satisfactory,0.34456,6534,19103,0.33782,0.35130
2015,No migration background,Poor,0.16006,2811,19103,0.15486,0.16526
2015,No migration background,Bad,0.04168,657,19103,0.03885,0.04452
2015,Direct migration background,Very good,0.14963,1070,6047,0.14064,0.15863
2015,Direct migration background,Good,0.38536,2543,6047,0.37309,0.39762
2015,Direct migration background,Satisfactory,0.27628,1496,6047,0.26501,0.28755
2015,Direct migration background,Poor,0.13901,734,6047,0.13028,0.14773
2015,Direct migration background,Bad,0.04972,204,6047,0.04424,0.05520
2015,Indirect migration background,Very good,0.19256,309,1580,0.17311,0.21201
2015,Indirect migration background,Good,0.46342,737,1580,0.43883,0.48802
2015,Indirect migration background,Satisfactory,0.24175,375,1580,0.22063,0.26287
2015,Indirect migration background,Poor,0.08542,159,1580,0.07163,0.09920
2016,No migration background,Very good,0.08004,1494,17745,0.07605,0.08403
2016,No migration background,Good,0.37612,6928,17745,0.36899,0.38325
2016,No migration background,Satisfactory,0.34263,6094,17745,0.33564,0.34961
2016,No migration background,Poor,0.15984,2595,17745,0.15445,0.16523
2016,No migration background,Bad,0.04137,634,17745,0.03844,0.04430
2016,Direct migration background,Very good,0.13260,1884,8011,0.12518,0.14003
2016,Direct migration background,Good,0.39200,3072,8011,0.38131,0.40269
2016,Direct migration background,Satisfactory,0.27629,1737,8011,0.26650,0.28609
2016,Direct migration background,Poor,0.15350,1008,8011,0.14561,0.16140
2016,Direct migration background,Bad,0.04560,310,8011,0.04103,0.05017
2016,Indirect migration background,Very good,0.19234,281,1453,0.17207,0.21262
2016,Indirect migration background,Good,0.45061,641,1453,0.42501,0.47620
2016,Indirect migration background,Satisfactory,0.26230,386,1453,0.23968,0.28493
2016,Indirect migration background,Poor,0.07895,145,1453,0.06508,0.09282
2017,No migration background,Very good,0.08730,1916,20084,0.08339,0.09120
2017,No migration background,Good,0.36965,7885,20084,0.36298,0.37633
2017,No migration background,Satisfactory,0.34783,6802,20084,0.34124,0.35441
2017,No migration background,Poor,0.15662,2813,20084,0.15160,0.16165
2017,No migration background,Bad,0.03860,668,20084,0.03594,0.04126
2017,Direct migration background,Very good,0.12700,2072,8781,0.12003,0.13396
2017,Direct migration background,Good,0.38409,3391,8781,0.37391,0.39426
2017,Direct migration background,Satisfactory,0.29671,1996,8781,0.28715,0.30626
2017,Direct migration background,Poor,0.15462,1046,8781,0.14706,0.16218
2017,Direct migration background,Bad,0.03759,276,8781,0.03361,0.04157
2017,Indirect migration background,Very good,0.19747,320,1597,0.17794,0.21700
2017,Indirect migration background,Good,0.45273,697,1597,0.42831,0.47715
2017,Indirect migration background,Satisfactory,0.23952,414,1597,0.21858,0.26046
2017,Indirect migration background,Poor,0.09716,166,1597,0.08263,0.11169
2018,No migration background,Very good,0.08818,1874,19399,0.08419,0.09217
2018,No migration background,Good,0.37591,7679,19399,0.36909,0.38272
2018,No migration background,Satisfactory,0.34711,6500,19399,0.34041,0.35381
2018,No migration background,Poor,0.15098,2712,19399,0.14594,0.15602
2018,No migration background,Bad,0.03782,634,19399,0.03514,0.04051
2018,Direct migration background,Very good,0.13661,2057,8184,0.12917,0.14405
2018,Direct migration background,Good,0.37401,2934,8184,0.36352,0.38449
2018,Direct migration background,Satisfactory,0.30050,1970,8184,0.29057,0.31044
2018,Direct migration background,Poor,0.14772,935,8184,0.14003,0.15541
2018,Direct migration background,Bad,0.04116,288,8184,0.03686,0.04547
2018,Indirect migration background,Very good,0.21607,360,1610,0.19596,0.23618
2018,Indirect migration background,Good,0.43181,678,1610,0.40761,0.45601
2018,Indirect migration background,Satisfactory,0.24584,393,1610,0.22480,0.26688
2018,Indirect migration background,Poor,0.08192,136,1610,0.06852,0.09532
2018,Indirect migration background,Bad,0.02436,43,1610,0.01683,0.03189
2019,No migration background,Very good,0.08779,2156,20106,0.08388,0.09170
2019,No migration background,Good,0.38801,8190,20106,0.38127,0.39474
2019,No migration background,Satisfactory,0.33387,6479,20106,0.32735,0.34038
2019,No migration background,Poor,0.15462,2672,20106,0.14963,0.15962
2019,No migration background,Bad,0.03571,609,20106,0.03315,0.03828
2019,Direct migration background,Very good,0.13620,1692,7387,0.12837,0.14402
2019,Direct migration background,Good,0.37802,2871,7387,0.36696,0.38908
2019,Direct migration background,Satisfactory,0.30275,1725,7387,0.29228,0.31323
2019,Direct migration background,Poor,0.14515,859,7387,0.13711,0.15318
2019,Direct migration background,Bad,0.03788,240,7387,0.03353,0.04224
2019,Indirect migration background,Very good,0.19154,331,1568,0.17205,0.21102
2019,Indirect migration background,Good,0.45088,683,1568,0.42624,0.47551
2019,Indirect migration background,Satisfactory,0.25492,381,1568,0.23334,0.27650
2019,Indirect migration background,Poor,0.07698,138,1568,0.06378,0.09017
2019,Indirect migration background,Bad,0.02569,35,1568,0.01786,0.03352
2020,No migration background,Very good,0.09696,1957,18492,0.09270,0.10123
2020,No migration background,Good,0.38201,7596,18492,0.37501,0.38902
2020,No migration background,Satisfactory,0.33783,5923,18492,0.33101,0.34465
2020,No migration background,Poor,0.14612,2459,18492,0.14103,0.15121
2020,No migration background,Bad,0.03707,557,18492,0.03435,0.03980
2020,Direct migration background,Very good,0.14577,2687,9347,0.13861,0.15292
2020,Direct migration background,Good,0.36920,3763,9347,0.35942,0.37899
2020,Direct migration background,Satisfactory,0.29365,1808,9347,0.28441,0.30288
2020,Direct migration background,Poor,0.15955,854,9347,0.15213,0.16698
2020,Direct migration background,Bad,0.03183,235,9347,0.02827,0.03539
2020,Indirect migration background,Very good,0.21141,329,1533,0.19096,0.23185
2020,Indirect migration background,Good,0.45911,680,1533,0.43416,0.48407
2020,Indirect migration background,Satisfactory,0.24254,361,1533,0.22108,0.26401
2020,Indirect migration background,Poor,0.07354,132,1533,0.06047,0.08661
2020,Indirect migration background,Bad,0.01340,31,1533,0.00764,0.01915
2021,No migration background,Very good,0.11336,1601,13164,0.10795,0.11878
2021,No migration background,Good,0.37380,5276,13164,0.36554,0.38207
2021,No migration background,Satisfactory,0.32250,4056,13164,0.31451,0.33049
2021,No migration background,Poor,0.15000,1769,13164,0.14390,0.15610
2021,No migration background,Bad,0.04034,462,13164,0.03698,0.04370
2021,Direct migration background,Very good,0.14657,1267,5468,0.13720,0.15595
2021,Direct migration background,Good,0.34445,2134,5468,0.33185,0.35704
2021,Direct migration background,Satisfactory,0.30573,1186,5468,0.29351,0.31794
2021,Direct migration background,Poor,0.16285,677,5468,0.15306,0.17264
2021,Direct migration background,Bad,0.04040,204,5468,0.03518,0.04562
