year,age_gr,migback,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,Direct migration background,Good,0.32535,313,993,0.29619,0.35451
1992,46-65 y.,Direct migration background,Satisfactory,0.35691,346,993,0.32709,0.38672
1992,46-65 y.,Direct migration background,Poor,0.18988,207,993,0.16547,0.21429
1992,46-65 y.,Direct migration background,Bad,0.05410,74,993,0.04003,0.06818
1992,66 and older,No migration background,Good,0.18740,241,1283,0.16604,0.20876
1992,66 and older,No migration background,Satisfactory,0.42580,576,1283,0.39874,0.45287
1992,66 and older,No migration background,Poor,0.24421,308,1283,0.22069,0.26773
1992,66 and older,No migration background,Bad,0.12410,158,1283,0.10605,0.14215
1992,66 and older,Direct migration background,Satisfactory,0.34844,55,55,0.22136,0.47553
1994,17-29 y.,No migration background,Very good,0.19109,470,2361,0.17522,0.20695
1994,17-29 y.,No migration background,Good,0.52632,1261,2361,0.50617,0.54646
1994,17-29 y.,No migration background,Satisfactory,0.21551,495,2361,0.19892,0.23210
1994,17-29 y.,No migration background,Poor,0.05849,135,2361,0.04902,0.06796
1994,17-29 y.,Direct migration background,Very good,0.22950,126,493,0.19234,0.26666
1994,17-29 y.,Direct migration background,Good,0.53511,284,493,0.49104,0.57918
1994,17-29 y.,Direct migration background,Satisfactory,0.18180,83,493,0.14772,0.21588
1994,17-29 y.,Indirect migration background,Very good,0.35659,151,410,0.31017,0.40301
1994,17-29 y.,Indirect migration background,Good,0.40263,188,410,0.35510,0.45016
1994,17-29 y.,Indirect migration background,Satisfactory,0.18147,71,410,0.14412,0.21882
1994,30-45 y.,No migration background,Very good,0.09373,321,3391,0.08392,0.10354
1994,30-45 y.,No migration background,Good,0.48499,1659,3391,0.46817,0.50182
1994,30-45 y.,No migration background,Satisfactory,0.30561,1031,3391,0.29011,0.32112
1994,30-45 y.,No migration background,Poor,0.09720,327,3391,0.08722,0.10717
1994,30-45 y.,No migration background,Bad,0.01847,53,3391,0.01394,0.02300
1994,30-45 y.,Direct migration background,Very good,0.14484,91,692,0.11860,0.17108
1994,30-45 y.,Direct migration background,Good,0.44344,316,692,0.40640,0.48049
1994,30-45 y.,Direct migration background,Satisfactory,0.26157,186,692,0.22880,0.29434
1994,30-45 y.,Direct migration background,Poor,0.12513,99,692,0.10046,0.14980
1994,46-65 y.,No migration background,Very good,0.04118,114,2924,0.03398,0.04838
1994,46-65 y.,No migration background,Good,0.31017,914,2924,0.29340,0.32694
1994,46-65 y.,No migration background,Satisfactory,0.41549,1243,2924,0.39763,0.43336
1994,46-65 y.,No migration background,Poor,0.18821,528,2924,0.17404,0.20238
1994,46-65 y.,No migration background,Bad,0.04494,125,2924,0.03743,0.05245
1994,46-65 y.,Direct migration background,Very good,0.04186,36,948,0.02910,0.05461
1994,46-65 y.,Direct migration background,Good,0.31864,302,948,0.28897,0.34832
1994,46-65 y.,Direct migration background,Satisfactory,0.36302,315,948,0.33240,0.39365
1994,46-65 y.,Direct migration background,Poor,0.21902,228,948,0.19268,0.24536
1994,46-65 y.,Direct migration background,Bad,0.05745,67,948,0.04263,0.07228
1994,66 and older,No migration background,Good,0.17827,243,1292,0.15740,0.19915
1994,66 and older,No migration background,Satisfactory,0.42356,566,1292,0.39661,0.45052
1994,66 and older,No migration background,Poor,0.25982,330,1292,0.23589,0.28374
1994,66 and older,No migration background,Bad,0.12101,153,1292,0.10322,0.13880
1994,66 and older,Direct migration background,Good,0.21021,38,150,0.14479,0.27564
1994,66 and older,Direct migration background,Satisfactory,0.36328,64,150,0.28605,0.44050
1994,66 and older,Direct migration background,Poor,0.29999,48,150,0.22641,0.37357
1995,17-29 y.,No migration background,Very good,0.17195,409,2281,0.15646,0.18744
1995,17-29 y.,No migration background,Good,0.55454,1254,2281,0.53414,0.57495
1995,17-29 y.,No migration background,Satisfactory,0.20240,484,2281,0.18591,0.21889
1995,17-29 y.,No migration background,Poor,0.06306,134,2281,0.05308,0.07304
1995,17-29 y.,Direct migration background,Very good,0.29622,155,573,0.25881,0.33364
1995,17-29 y.,Direct migration background,Good,0.53260,334,573,0.49171,0.57348
1995,17-29 y.,Direct migration background,Satisfactory,0.13495,84,573,0.10695,0.16295
1995,17-29 y.,Indirect migration background,Very good,0.31002,140,406,0.26498,0.35507
1995,17-29 y.,Indirect migration background,Good,0.45125,200,406,0.40278,0.49971
1995,17-29 y.,Indirect migration background,Satisfactory,0.16529,66,406,0.12912,0.20147
1995,30-45 y.,No migration background,Very good,0.08465,323,3465,0.07538,0.09392
1995,30-45 y.,No migration background,Good,0.48367,1691,3465,0.46703,0.50032
1995,30-45 y.,No migration background,Satisfactory,0.32940,1092,3465,0.31375,0.34505
1995,30-45 y.,No migration background,Poor,0.08849,308,3465,0.07903,0.09794
1995,30-45 y.,No migration background,Bad,0.01378,51,3465,0.00990,0.01767
1995,30-45 y.,Direct migration background,Very good,0.14247,117,902,0.11965,0.16529
1995,30-45 y.,Direct migration background,Good,0.45592,426,902,0.42340,0.48844
1995,30-45 y.,Direct migration background,Satisfactory,0.27236,258,902,0.24329,0.30143
1995,30-45 y.,Direct migration background,Poor,0.11188,101,902,0.09130,0.13246
1995,46-65 y.,No migration background,Very good,0.03109,88,2906,0.02478,0.03741
1995,46-65 y.,No migration background,Good,0.31122,905,2906,0.29438,0.32806
1995,46-65 y.,No migration background,Satisfactory,0.42005,1247,2906,0.40210,0.43800
1995,46-65 y.,No migration background,Poor,0.19130,548,2906,0.17699,0.20560
1995,46-65 y.,No migration background,Bad,0.04634,118,2906,0.03870,0.05399
1995,46-65 y.,Direct migration background,Good,0.33610,334,1009,0.30694,0.36526
1995,46-65 y.,Direct migration background,Satisfactory,0.34474,350,1009,0.31540,0.37408
1995,46-65 y.,Direct migration background,Poor,0.21338,243,1009,0.18808,0.23867
1995,46-65 y.,Direct migration background,Bad,0.07050,82,1009,0.05470,0.08631
1995,66 and older,No migration background,Good,0.18594,250,1272,0.16455,0.20733
1995,66 and older,No migration background,Satisfactory,0.41014,537,1272,0.38310,0.43718
1995,66 and older,No migration background,Poor,0.26776,336,1272,0.24342,0.29211
1995,66 and older,No migration background,Bad,0.11122,149,1272,0.09394,0.12851
1995,66 and older,Direct migration background,Good,0.17878,38,182,0.12296,0.23461
1995,66 and older,Direct migration background,Satisfactory,0.40740,85,182,0.33582,0.47898
1995,66 and older,Direct migration background,Poor,0.23384,59,182,0.17217,0.29550
1996,17-29 y.,No migration background,Very good,0.16883,381,2145,0.15297,0.18469
1996,17-29 y.,No migration background,Good,0.55981,1193,2145,0.53880,0.58082
1996,17-29 y.,No migration background,Satisfactory,0.21298,460,2145,0.19565,0.23031
1996,17-29 y.,No migration background,Poor,0.05072,111,2145,0.04144,0.06001
1996,17-29 y.,Direct migration background,Very good,0.25217,142,505,0.21426,0.29008
1996,17-29 y.,Direct migration background,Good,0.48115,274,505,0.43752,0.52477
1996,17-29 y.,Direct migration background,Satisfactory,0.19776,89,505,0.16298,0.23253
1996,17-29 y.,Indirect migration background,Very good,0.30267,143,439,0.25965,0.34570
1996,17-29 y.,Indirect migration background,Good,0.42749,206,439,0.38116,0.47383
1996,17-29 y.,Indirect migration background,Satisfactory,0.21668,90,439,0.17810,0.25526
1996,30-45 y.,No migration background,Very good,0.10288,346,3510,0.09283,0.11293
1996,30-45 y.,No migration background,Good,0.48831,1715,3510,0.47177,0.50484
1996,30-45 y.,No migration background,Satisfactory,0.30790,1095,3510,0.29263,0.32318
1996,30-45 y.,No migration background,Poor,0.08359,297,3510,0.07443,0.09275
1996,30-45 y.,No migration background,Bad,0.01732,57,3510,0.01300,0.02164
1996,30-45 y.,Direct migration background,Very good,0.11932,90,835,0.09732,0.14132
1996,30-45 y.,Direct migration background,Good,0.46878,392,835,0.43491,0.50264
1996,30-45 y.,Direct migration background,Satisfactory,0.29020,259,835,0.25940,0.32100
1996,30-45 y.,Direct migration background,Poor,0.10650,94,835,0.08556,0.12743
1996,46-65 y.,No migration background,Very good,0.03459,106,2903,0.02795,0.04124
1996,46-65 y.,No migration background,Good,0.30273,881,2903,0.28602,0.31945
1996,46-65 y.,No migration background,Satisfactory,0.43157,1271,2903,0.41355,0.44959
1996,46-65 y.,No migration background,Poor,0.18893,536,2903,0.17469,0.20317
1996,46-65 y.,No migration background,Bad,0.04218,109,2903,0.03486,0.04949
1996,46-65 y.,Direct migration background,Very good,0.04492,37,981,0.03196,0.05789
1996,46-65 y.,Direct migration background,Good,0.30065,282,981,0.27194,0.32935
1996,46-65 y.,Direct migration background,Satisfactory,0.39225,370,981,0.36168,0.42282
1996,46-65 y.,Direct migration background,Poor,0.18194,211,981,0.15779,0.20610
1996,46-65 y.,Direct migration background,Bad,0.08024,81,981,0.06323,0.09725
1996,66 and older,No migration background,Good,0.16933,219,1281,0.14878,0.18987
1996,66 and older,No migration background,Satisfactory,0.44687,597,1281,0.41964,0.47411
1996,66 and older,No migration background,Poor,0.26300,335,1281,0.23889,0.28712
1996,66 and older,No migration background,Bad,0.09962,130,1281,0.08321,0.11603
1996,66 and older,Direct migration background,Good,0.14427,40,222,0.09795,0.19060
1996,66 and older,Direct migration background,Satisfactory,0.43141,97,222,0.36611,0.49671
1996,66 and older,Direct migration background,Poor,0.21024,50,222,0.15652,0.26397
1996,66 and older,Direct migration background,Bad,0.18463,35,222,0.13347,0.23578
1997,17-29 y.,No migration background,Very good,0.18436,379,2051,0.16757,0.20115
1997,17-29 y.,No migration background,Good,0.56796,1179,2051,0.54652,0.58941
1997,17-29 y.,No migration background,Satisfactory,0.20177,415,2051,0.18439,0.21914
1997,17-29 y.,No migration background,Poor,0.03482,78,2051,0.02688,0.04276
1997,17-29 y.,Direct migration background,Very good,0.30569,113,455,0.26331,0.34806
1997,17-29 y.,Direct migration background,Good,0.52008,279,455,0.47413,0.56604
1997,17-29 y.,Direct migration background,Satisfactory,0.12927,63,455,0.09840,0.16013
1997,17-29 y.,Indirect migration background,Very good,0.30412,142,444,0.26129,0.34696
1997,17-29 y.,Indirect migration background,Good,0.49444,241,444,0.44788,0.54100
1997,17-29 y.,Indirect migration background,Satisfactory,0.14409,61,444,0.11139,0.17680
1997,30-45 y.,No migration background,Very good,0.09671,305,3471,0.08687,0.10654
1997,30-45 y.,No migration background,Good,0.49997,1786,3471,0.48334,0.51661
1997,30-45 y.,No migration background,Satisfactory,0.30697,1053,3471,0.29162,0.32232
1997,30-45 y.,No migration background,Poor,0.08625,286,3471,0.07691,0.09559
1997,30-45 y.,No migration background,Bad,0.01010,41,3471,0.00677,0.01343
1997,30-45 y.,Direct migration background,Very good,0.10054,78,809,0.07980,0.12128
1997,30-45 y.,Direct migration background,Good,0.46326,418,809,0.42888,0.49764
1997,30-45 y.,Direct migration background,Satisfactory,0.29787,231,809,0.26634,0.32941
1997,30-45 y.,Direct migration background,Poor,0.12905,82,809,0.10594,0.15217
1997,30-45 y.,Indirect migration background,Good,0.52869,37,37,0.36563,0.69176
1997,46-65 y.,No migration background,Very good,0.03349,93,2893,0.02693,0.04004
1997,46-65 y.,No migration background,Good,0.31629,936,2893,0.29934,0.33324
1997,46-65 y.,No migration background,Satisfactory,0.42065,1231,2893,0.40266,0.43864
1997,46-65 y.,No migration background,Poor,0.17669,493,2893,0.16279,0.19059
1997,46-65 y.,No migration background,Bad,0.05288,140,2893,0.04473,0.06104
1997,46-65 y.,Direct migration background,Good,0.31064,288,915,0.28064,0.34065
1997,46-65 y.,Direct migration background,Satisfactory,0.38330,343,915,0.35178,0.41482
1997,46-65 y.,Direct migration background,Poor,0.21245,214,915,0.18593,0.23896
1997,46-65 y.,Direct migration background,Bad,0.05866,70,915,0.04342,0.07389
1997,66 and older,No migration background,Good,0.15202,218,1315,0.13261,0.17144
1997,66 and older,No migration background,Satisfactory,0.47865,642,1315,0.45164,0.50566
1997,66 and older,No migration background,Poor,0.24655,327,1315,0.22325,0.26986
1997,66 and older,No migration background,Bad,0.10343,128,1315,0.08696,0.11989
1997,66 and older,Direct migration background,Good,0.16624,38,198,0.11425,0.21822
1997,66 and older,Direct migration background,Satisfactory,0.38782,96,198,0.31978,0.45586
1997,66 and older,Direct migration background,Poor,0.25667,64,198,0.19567,0.31766
1998,17-29 y.,No migration background,Very good,0.21846,481,2233,0.20132,0.23560
1998,17-29 y.,No migration background,Good,0.55508,1250,2233,0.53447,0.57570
1998,17-29 y.,No migration background,Satisfactory,0.18134,415,2233,0.16535,0.19732
1998,17-29 y.,No migration background,Poor,0.04041,87,2233,0.03224,0.04858
1998,17-29 y.,Direct migration background,Very good,0.31387,109,415,0.26916,0.35857
1998,17-29 y.,Direct migration background,Good,0.51856,248,415,0.47043,0.56670
1998,17-29 y.,Direct migration background,Satisfactory,0.13095,58,415,0.09845,0.16345
1998,17-29 y.,Indirect migration background,Very good,0.33469,163,450,0.29104,0.37834
1998,17-29 y.,Indirect migration background,Good,0.44548,220,450,0.39950,0.49145
1998,17-29 y.,Indirect migration background,Satisfactory,0.16270,67,450,0.12856,0.19684
1998,30-45 y.,No migration background,Very good,0.11600,416,3948,0.10601,0.12599
1998,30-45 y.,No migration background,Good,0.51868,2081,3948,0.50309,0.53426
1998,30-45 y.,No migration background,Satisfactory,0.27851,1106,3948,0.26453,0.29250
1998,30-45 y.,No migration background,Poor,0.07117,278,3948,0.06315,0.07919
1998,30-45 y.,No migration background,Bad,0.01563,67,3948,0.01176,0.01951
1998,30-45 y.,Direct migration background,Very good,0.08442,63,773,0.06481,0.10404
1998,30-45 y.,Direct migration background,Good,0.53439,433,773,0.49920,0.56958
1998,30-45 y.,Direct migration background,Satisfactory,0.28817,210,773,0.25623,0.32012
1998,30-45 y.,Direct migration background,Poor,0.07999,67,773,0.06086,0.09913
1998,30-45 y.,Indirect migration background,Good,0.55289,50,50,0.41368,0.69211
1998,46-65 y.,No migration background,Very good,0.04481,143,3433,0.03789,0.05173
1998,46-65 y.,No migration background,Good,0.33865,1188,3433,0.32282,0.35448
1998,46-65 y.,No migration background,Satisfactory,0.38825,1353,3433,0.37194,0.40456
1998,46-65 y.,No migration background,Poor,0.18012,596,3433,0.16726,0.19297
1998,46-65 y.,No migration background,Bad,0.04818,153,3433,0.04101,0.05534
1998,46-65 y.,Direct migration background,Very good,0.05017,35,927,0.03611,0.06423
1998,46-65 y.,Direct migration background,Good,0.32645,288,927,0.29625,0.35665
1998,46-65 y.,Direct migration background,Satisfactory,0.37800,348,927,0.34677,0.40924
1998,46-65 y.,Direct migration background,Poor,0.18721,196,927,0.16208,0.21233
1998,46-65 y.,Direct migration background,Bad,0.05817,60,927,0.04310,0.07325
1998,66 and older,No migration background,Very good,0.03066,47,1597,0.02220,0.03912
1998,66 and older,No migration background,Good,0.17629,285,1597,0.15759,0.19498
1998,66 and older,No migration background,Satisfactory,0.43954,718,1597,0.41519,0.46389
1998,66 and older,No migration background,Poor,0.23784,370,1597,0.21695,0.25873
1998,66 and older,No migration background,Bad,0.11567,177,1597,0.09998,0.13136
1998,66 and older,Direct migration background,Good,0.20506,48,216,0.15109,0.25902
1998,66 and older,Direct migration background,Satisfactory,0.33504,91,216,0.27194,0.39813
1998,66 and older,Direct migration background,Poor,0.31444,77,216,0.25238,0.37650
1999,17-29 y.,No migration background,Very good,0.20147,387,2109,0.18435,0.21860
1999,17-29 y.,No migration background,Good,0.53934,1176,2109,0.51806,0.56062
1999,17-29 y.,No migration background,Satisfactory,0.20268,443,2109,0.18552,0.21984
1999,17-29 y.,No migration background,Poor,0.04962,103,2109,0.04035,0.05889
1999,17-29 y.,Direct migration background,Very good,0.31749,96,352,0.26879,0.36619
1999,17-29 y.,Direct migration background,Good,0.48293,196,352,0.43065,0.53521
1999,17-29 y.,Direct migration background,Satisfactory,0.15965,60,352,0.12133,0.19797
1999,17-29 y.,Indirect migration background,Very good,0.31543,153,464,0.27310,0.35776
1999,17-29 y.,Indirect migration background,Good,0.47694,233,464,0.43144,0.52243
1999,17-29 y.,Indirect migration background,Satisfactory,0.18171,78,464,0.14658,0.21683
1999,30-45 y.,No migration background,Very good,0.10631,385,3872,0.09660,0.11602
1999,30-45 y.,No migration background,Good,0.52158,1991,3872,0.50584,0.53732
1999,30-45 y.,No migration background,Satisfactory,0.28022,1147,3872,0.26607,0.29437
1999,30-45 y.,No migration background,Poor,0.07732,291,3872,0.06890,0.08573
1999,30-45 y.,No migration background,Bad,0.01457,58,3872,0.01079,0.01834
1999,30-45 y.,Direct migration background,Very good,0.07349,72,730,0.05455,0.09244
1999,30-45 y.,Direct migration background,Good,0.55025,391,730,0.51413,0.58636
1999,30-45 y.,Direct migration background,Satisfactory,0.25638,183,730,0.22468,0.28808
1999,30-45 y.,Direct migration background,Poor,0.11210,84,730,0.08920,0.13500
1999,30-45 y.,Indirect migration background,Good,0.44545,46,46,0.30023,0.59067
1999,46-65 y.,No migration background,Very good,0.04298,120,3312,0.03607,0.04989
1999,46-65 y.,No migration background,Good,0.31754,1066,3312,0.30169,0.33340
1999,46-65 y.,No migration background,Satisfactory,0.41495,1395,3312,0.39817,0.43174
1999,46-65 y.,No migration background,Poor,0.18053,584,3312,0.16743,0.19363
1999,46-65 y.,No migration background,Bad,0.04399,147,3312,0.03700,0.05097
1999,46-65 y.,Direct migration background,Very good,0.04336,34,844,0.02961,0.05711
1999,46-65 y.,Direct migration background,Good,0.32659,267,844,0.29493,0.35825
1999,46-65 y.,Direct migration background,Satisfactory,0.39020,323,844,0.35727,0.42313
1999,46-65 y.,Direct migration background,Poor,0.19267,167,844,0.16605,0.21930
1999,46-65 y.,Direct migration background,Bad,0.04717,53,844,0.03286,0.06148
1999,66 and older,No migration background,Good,0.17290,267,1513,0.15384,0.19196
1999,66 and older,No migration background,Satisfactory,0.44243,704,1513,0.41740,0.46747
1999,66 and older,No migration background,Poor,0.24059,362,1513,0.21904,0.26213
1999,66 and older,No migration background,Bad,0.12619,180,1513,0.10945,0.14293
1999,66 and older,Direct migration background,Good,0.18166,48,213,0.12975,0.23356
1999,66 and older,Direct migration background,Satisfactory,0.37101,94,213,0.30599,0.43604
1999,66 and older,Direct migration background,Poor,0.29058,71,213,0.22946,0.35170
2000,17-29 y.,No migration background,Very good,0.25692,796,3337,0.24209,0.27174
2000,17-29 y.,No migration background,Good,0.50715,1772,3337,0.49019,0.52412
2000,17-29 y.,No migration background,Satisfactory,0.18029,605,3337,0.16724,0.19333
2000,17-29 y.,No migration background,Poor,0.04783,164,3337,0.04059,0.05507
2000,17-29 y.,Direct migration background,Very good,0.31132,171,565,0.27311,0.34954
2000,17-29 y.,Direct migration background,Good,0.49589,306,565,0.45463,0.53715
2000,17-29 y.,Direct migration background,Satisfactory,0.14795,88,565,0.11865,0.17725
2000,17-29 y.,Indirect migration background,Very good,0.28752,190,587,0.25088,0.32417
2000,17-29 y.,Indirect migration background,Good,0.47956,297,587,0.43911,0.52001
2000,17-29 y.,Indirect migration background,Satisfactory,0.18507,100,587,0.15362,0.21651
2000,30-45 y.,No migration background,Very good,0.13362,855,6819,0.12554,0.14170
2000,30-45 y.,No migration background,Good,0.50090,3491,6819,0.48904,0.51277
2000,30-45 y.,No migration background,Satisfactory,0.27609,1882,6819,0.26548,0.28670
2000,30-45 y.,No migration background,Poor,0.07550,508,6819,0.06923,0.08177
2000,30-45 y.,No migration background,Bad,0.01389,83,6819,0.01111,0.01666
2000,30-45 y.,Direct migration background,Very good,0.12674,146,1152,0.10752,0.14596
2000,30-45 y.,Direct migration background,Good,0.47893,586,1152,0.45007,0.50779
2000,30-45 y.,Direct migration background,Satisfactory,0.29896,325,1152,0.27251,0.32541
2000,30-45 y.,Direct migration background,Poor,0.07972,95,1152,0.06407,0.09537
2000,30-45 y.,Indirect migration background,Good,0.50926,84,121,0.41981,0.59870
2000,30-45 y.,Indirect migration background,Satisfactory,0.26031,37,121,0.18180,0.33882
2000,46-65 y.,No migration background,Very good,0.05553,349,6545,0.04998,0.06107
2000,46-65 y.,No migration background,Good,0.34013,2208,6545,0.32865,0.35161
2000,46-65 y.,No migration background,Satisfactory,0.40138,2644,6545,0.38950,0.41326
2000,46-65 y.,No migration background,Poor,0.15912,1054,6545,0.15026,0.16798
2000,46-65 y.,No migration background,Bad,0.04384,290,6545,0.03888,0.04880
2000,46-65 y.,Direct migration background,Very good,0.05953,57,1182,0.04604,0.07303
2000,46-65 y.,Direct migration background,Good,0.30615,352,1182,0.27987,0.33244
2000,46-65 y.,Direct migration background,Satisfactory,0.39441,466,1182,0.36654,0.42228
2000,46-65 y.,Direct migration background,Poor,0.18454,242,1182,0.16242,0.20667
2000,46-65 y.,Direct migration background,Bad,0.05536,65,1182,0.04232,0.06840
2000,66 and older,No migration background,Very good,0.02294,76,3221,0.01777,0.02811
2000,66 and older,No migration background,Good,0.17411,589,3221,0.16101,0.18721
2000,66 and older,No migration background,Satisfactory,0.46540,1490,3221,0.44817,0.48262
2000,66 and older,No migration background,Poor,0.23983,759,3221,0.22509,0.25458
2000,66 and older,No migration background,Bad,0.09772,307,3221,0.08746,0.10798
2000,66 and older,Direct migration background,Good,0.18913,60,353,0.14822,0.23004
2000,66 and older,Direct migration background,Satisfactory,0.40498,151,353,0.35370,0.45627
2000,66 and older,Direct migration background,Poor,0.27887,98,353,0.23202,0.32572
2000,66 and older,Direct migration background,Bad,0.11994,44,353,0.08600,0.15388
2001,17-29 y.,No migration background,Very good,0.26057,767,3030,0.24494,0.27621
2001,17-29 y.,No migration background,Good,0.49818,1549,3030,0.48037,0.51599
2001,17-29 y.,No migration background,Satisfactory,0.18024,555,3030,0.16655,0.19393
2001,17-29 y.,No migration background,Poor,0.05458,159,3030,0.04649,0.06267
2001,17-29 y.,Direct migration background,Very good,0.33968,157,471,0.29686,0.38250
2001,17-29 y.,Direct migration background,Good,0.47514,245,471,0.42999,0.52028
2001,17-29 y.,Direct migration background,Satisfactory,0.13167,69,471,0.10110,0.16224
2001,17-29 y.,Indirect migration background,Very good,0.29381,165,525,0.25480,0.33281
2001,17-29 y.,Indirect migration background,Good,0.50483,275,525,0.46203,0.54764
2001,17-29 y.,Indirect migration background,Satisfactory,0.16763,85,525,0.13565,0.19962
2001,30-45 y.,No migration background,Very good,0.12765,736,6113,0.11928,0.13601
2001,30-45 y.,No migration background,Good,0.49991,3111,6113,0.48737,0.51244
2001,30-45 y.,No migration background,Satisfactory,0.28076,1717,6113,0.26949,0.29203
2001,30-45 y.,No migration background,Poor,0.07713,463,6113,0.07044,0.08382
2001,30-45 y.,No migration background,Bad,0.01455,86,6113,0.01155,0.01756
2001,30-45 y.,Direct migration background,Very good,0.12756,127,1018,0.10706,0.14806
2001,30-45 y.,Direct migration background,Good,0.49612,526,1018,0.46539,0.52685
2001,30-45 y.,Direct migration background,Satisfactory,0.28428,295,1018,0.25656,0.31200
2001,30-45 y.,Direct migration background,Poor,0.06668,70,1018,0.05134,0.08201
2001,30-45 y.,Indirect migration background,Good,0.45907,84,130,0.37307,0.54506
2001,30-45 y.,Indirect migration background,Satisfactory,0.34151,46,130,0.25968,0.42335
2001,46-65 y.,No migration background,Very good,0.05777,309,6008,0.05187,0.06367
2001,46-65 y.,No migration background,Good,0.34200,2062,6008,0.33000,0.35400
2001,46-65 y.,No migration background,Satisfactory,0.38917,2388,6008,0.37684,0.40150
2001,46-65 y.,No migration background,Poor,0.16447,976,6008,0.15509,0.17384
2001,46-65 y.,No migration background,Bad,0.04659,273,6008,0.04126,0.05192
2001,46-65 y.,Direct migration background,Very good,0.06068,56,1042,0.04618,0.07519
2001,46-65 y.,Direct migration background,Good,0.31892,320,1042,0.29061,0.34723
2001,46-65 y.,Direct migration background,Satisfactory,0.35587,390,1042,0.32679,0.38496
2001,46-65 y.,Direct migration background,Poor,0.21017,219,1042,0.18542,0.23492
2001,46-65 y.,Direct migration background,Bad,0.05436,57,1042,0.04058,0.06813
2001,66 and older,No migration background,Very good,0.02391,71,3046,0.01848,0.02933
2001,66 and older,No migration background,Good,0.17492,562,3046,0.16143,0.18842
2001,66 and older,No migration background,Satisfactory,0.47089,1433,3046,0.45316,0.48862
2001,66 and older,No migration background,Poor,0.23837,705,3046,0.22323,0.25350
2001,66 and older,No migration background,Bad,0.09192,275,3046,0.08166,0.10218
2001,66 and older,Direct migration background,Good,0.17882,57,333,0.13760,0.22004
2001,66 and older,Direct migration background,Satisfactory,0.38993,135,333,0.33746,0.44239
2001,66 and older,Direct migration background,Poor,0.33641,107,333,0.28558,0.38723
2001,66 and older,Direct migration background,Bad,0.09055,34,333,0.05968,0.12142
2002,17-29 y.,No migration background,Very good,0.24207,764,3145,0.22710,0.25705
2002,17-29 y.,No migration background,Good,0.51588,1680,3145,0.49842,0.53335
2002,17-29 y.,No migration background,Satisfactory,0.19096,574,3145,0.17722,0.20470
2002,17-29 y.,No migration background,Poor,0.04153,127,3145,0.03456,0.04850
2002,17-29 y.,Direct migration background,Very good,0.29288,126,415,0.24904,0.33671
2002,17-29 y.,Direct migration background,Good,0.50481,226,415,0.45665,0.55297
2002,17-29 y.,Direct migration background,Satisfactory,0.16048,63,415,0.12512,0.19584
2002,17-29 y.,Indirect migration background,Very good,0.23799,147,500,0.20062,0.27535
2002,17-29 y.,Indirect migration background,Good,0.50427,263,500,0.46040,0.54814
2002,17-29 y.,Indirect migration background,Satisfactory,0.21143,90,500,0.17560,0.24725
2002,30-45 y.,No migration background,Very good,0.11144,705,6272,0.10365,0.11923
2002,30-45 y.,No migration background,Good,0.50438,3232,6272,0.49200,0.51675
2002,30-45 y.,No migration background,Satisfactory,0.29215,1774,6272,0.28089,0.30340
2002,30-45 y.,No migration background,Poor,0.07820,474,6272,0.07156,0.08485
2002,30-45 y.,No migration background,Bad,0.01383,87,6272,0.01094,0.01672
