"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1986","(Fach-)Abitur","kein Migrationshintergrund ","7.27","8","576","7.09","7.45"
"1986","(noch) kein Abschluss","direkter Migrationshintergrund","6.53","7","801","6.34","6.72"
"1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1986","(noch) kein Abschluss","kein Migrationshintergrund ","7.25","8","218","6.91","7.59"
"1986","AkademikerInnen","direkter Migrationshintergrund","7.39","8","110","7.03","7.75"
"1986","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1986","AkademikerInnen","kein Migrationshintergrund ","7.21","8","636","7.05","7.37"
"1986","Hauptschulabschluss","direkter Migrationshintergrund","6.7","7","1487","6.57","6.83"
"1986","Hauptschulabschluss","indirekter Migrationshintergrund","6.77","8","87","6.31","7.23"
"1986","Hauptschulabschluss","kein Migrationshintergrund ","6.4","7","4527","6.33","6.47"
"1986","Realschulabschluss","direkter Migrationshintergrund","7.06","7","145","6.7","7.42"
"1986","Realschulabschluss","indirekter Migrationshintergrund","6.78","8","30","5.99","7.57"
"1986","Realschulabschluss","kein Migrationshintergrund ","7.15","8","1598","7.04","7.26"
"1987","(Fach-)Abitur","direkter Migrationshintergrund","7.51","8","230","7.2","7.82"
"1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1987","(Fach-)Abitur","kein Migrationshintergrund ","7.14","8","542","6.96","7.32"
"1987","(noch) kein Abschluss","direkter Migrationshintergrund","6.55","7","780","6.37","6.73"
"1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1987","(noch) kein Abschluss","kein Migrationshintergrund ","6.93","8","212","6.59","7.27"
"1987","AkademikerInnen","direkter Migrationshintergrund","7.2","8","100","6.79","7.61"
"1987","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1987","AkademikerInnen","kein Migrationshintergrund ","7.15","8","639","6.99","7.31"
"1987","Hauptschulabschluss","direkter Migrationshintergrund","6.75","7","1504","6.63","6.87"
"1987","Hauptschulabschluss","indirekter Migrationshintergrund","6.42","7","97","5.94","6.9"
"1987","Hauptschulabschluss","kein Migrationshintergrund ","6.34","7","4438","6.27","6.41"
"1987","Realschulabschluss","direkter Migrationshintergrund","7.19","7","147","6.88","7.5"
"1987","Realschulabschluss","indirekter Migrationshintergrund","6.67","8","34","6.05","7.29"
"1987","Realschulabschluss","kein Migrationshintergrund ","7.04","8","1583","6.93","7.15"
"1988","(Fach-)Abitur","direkter Migrationshintergrund","7.3","7","212","7","7.6"
"1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1988","(Fach-)Abitur","kein Migrationshintergrund ","7.09","8","511","6.91","7.27"
"1988","(noch) kein Abschluss","direkter Migrationshintergrund","6.39","7","705","6.2","6.58"
"1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1988","(noch) kein Abschluss","kein Migrationshintergrund ","7.27","8","180","6.92","7.62"
"1988","AkademikerInnen","direkter Migrationshintergrund","7.17","7","85","6.74","7.6"
"1988","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1988","AkademikerInnen","kein Migrationshintergrund ","7.05","8","612","6.88","7.22"
"1988","Hauptschulabschluss","direkter Migrationshintergrund","6.54","7","1456","6.41","6.67"
"1988","Hauptschulabschluss","indirekter Migrationshintergrund","7.11","7","116","6.73","7.49"
"1988","Hauptschulabschluss","kein Migrationshintergrund ","6.23","7","4196","6.16","6.3"
"1988","Realschulabschluss","direkter Migrationshintergrund","6.78","7","148","6.47","7.09"
"1988","Realschulabschluss","indirekter Migrationshintergrund","6.54","8.28","44","5.92","7.16"
"1988","Realschulabschluss","kein Migrationshintergrund ","6.94","7","1506","6.83","7.05"
"1989","(Fach-)Abitur","direkter Migrationshintergrund","7.12","8","211","6.83","7.41"
"1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1989","(Fach-)Abitur","kein Migrationshintergrund ","7.12","8","522","6.95","7.29"
"1989","(noch) kein Abschluss","direkter Migrationshintergrund","6.24","7","670","6.04","6.44"
"1989","(noch) kein Abschluss","indirekter Migrationshintergrund","7.76","9","41","7.02","8.5"
"1989","(noch) kein Abschluss","kein Migrationshintergrund ","7.21","8","178","6.78","7.64"
"1989","AkademikerInnen","direkter Migrationshintergrund","7.01","7","89","6.56","7.46"
"1989","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1989","AkademikerInnen","kein Migrationshintergrund ","6.98","8","606","6.81","7.15"
"1989","Hauptschulabschluss","direkter Migrationshintergrund","6.39","7","1406","6.26","6.52"
"1989","Hauptschulabschluss","indirekter Migrationshintergrund","6.93","7","131","6.55","7.31"
"1989","Hauptschulabschluss","kein Migrationshintergrund ","6.18","7","3975","6.1","6.26"
"1989","Realschulabschluss","direkter Migrationshintergrund","6.86","7","146","6.51","7.21"
"1989","Realschulabschluss","indirekter Migrationshintergrund","8.01","9","50","7.66","8.36"
"1989","Realschulabschluss","kein Migrationshintergrund ","6.97","8","1455","6.85","7.09"
"1990","(Fach-)Abitur","direkter Migrationshintergrund","7.34","8","206","7.04","7.64"
"1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1990","(Fach-)Abitur","kein Migrationshintergrund ","7.07","8","650","6.91","7.23"
"1990","(noch) kein Abschluss","direkter Migrationshintergrund","6.29","7","646","6.09","6.49"
"1990","(noch) kein Abschluss","indirekter Migrationshintergrund","7.64","8","51","7.04","8.24"
"1990","(noch) kein Abschluss","kein Migrationshintergrund ","7.35","8","199","7.02","7.68"
"1990","AkademikerInnen","direkter Migrationshintergrund","6.74","7","126","6.32","7.16"
"1990","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1990","AkademikerInnen","kein Migrationshintergrund ","6.96","8","1567","6.85","7.07"
"1990","Hauptschulabschluss","direkter Migrationshintergrund","6.42","7","1462","6.3","6.54"
"1990","Hauptschulabschluss","indirekter Migrationshintergrund","7.4","8","146","7.09","7.71"
"1990","Hauptschulabschluss","kein Migrationshintergrund ","6.17","6","5451","6.1","6.24"
"1990","Realschulabschluss","direkter Migrationshintergrund","6.95","7","161","6.66","7.24"
"1990","Realschulabschluss","indirekter Migrationshintergrund","7.35","9","52","6.88","7.82"
"1990","Realschulabschluss","kein Migrationshintergrund ","7.07","8","2984","6.99","7.15"
"1991","(Fach-)Abitur","direkter Migrationshintergrund","7.27","8","206","6.98","7.56"
"1991","(Fach-)Abitur","indirekter Migrationshintergrund","7.22","7.15","37","6.54","7.9"
"1991","(Fach-)Abitur","kein Migrationshintergrund ","7.06","8","651","6.9","7.22"
"1991","(noch) kein Abschluss","direkter Migrationshintergrund","6.48","7","621","6.29","6.67"
"1991","(noch) kein Abschluss","indirekter Migrationshintergrund","8.65","9","52","8.1","9.2"
"1991","(noch) kein Abschluss","kein Migrationshintergrund ","7.29","8","210","6.96","7.62"
"1991","AkademikerInnen","direkter Migrationshintergrund","6.86","7","127","6.48","7.24"
"1991","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1991","AkademikerInnen","kein Migrationshintergrund ","6.91","8","1554","6.8","7.02"
"1991","Hauptschulabschluss","direkter Migrationshintergrund","6.52","7","1435","6.4","6.64"
"1991","Hauptschulabschluss","indirekter Migrationshintergrund","6.96","8","167","6.63","7.29"
"1991","Hauptschulabschluss","kein Migrationshintergrund ","6.11","6","5196","6.04","6.18"
"1991","Realschulabschluss","direkter Migrationshintergrund","6.52","7","167","6.17","6.87"
"1991","Realschulabschluss","indirekter Migrationshintergrund","7.34","8","67","6.88","7.8"
"1991","Realschulabschluss","kein Migrationshintergrund ","7.06","8","2917","6.98","7.14"
"1992","(Fach-)Abitur","direkter Migrationshintergrund","6.87","7","209","6.55","7.19"
"1992","(Fach-)Abitur","indirekter Migrationshintergrund","7.91","9","39","7.24","8.58"
"1992","(Fach-)Abitur","kein Migrationshintergrund ","7.27","8","657","7.11","7.43"
"1992","(noch) kein Abschluss","direkter Migrationshintergrund","6.28","7","589","6.08","6.48"
"1992","(noch) kein Abschluss","indirekter Migrationshintergrund","8.02","8.99","73","7.48","8.56"
"1992","(noch) kein Abschluss","kein Migrationshintergrund ","7.41","8","210","7.09","7.73"
"1992","AkademikerInnen","direkter Migrationshintergrund","6.94","7","132","6.57","7.31"
"1992","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1992","AkademikerInnen","kein Migrationshintergrund ","6.99","8","1520","6.88","7.1"
"1992","Hauptschulabschluss","direkter Migrationshintergrund","6.56","7","1389","6.44","6.68"
"1992","Hauptschulabschluss","indirekter Migrationshintergrund","7.59","8","190","7.31","7.87"
"1992","Hauptschulabschluss","kein Migrationshintergrund ","6.18","7","4986","6.11","6.25"
"1992","Realschulabschluss","direkter Migrationshintergrund","6.62","7","160","6.29","6.95"
"1992","Realschulabschluss","indirekter Migrationshintergrund","7.66","8","83","7.27","8.05"
"1992","Realschulabschluss","kein Migrationshintergrund ","7.07","8","2862","6.99","7.15"
"1993","(Fach-)Abitur","direkter Migrationshintergrund","7.01","7","202","6.66","7.36"
"1993","(Fach-)Abitur","indirekter Migrationshintergrund","7.66","8","47","7.07","8.25"
"1993","(Fach-)Abitur","kein Migrationshintergrund ","7.08","8","669","6.92","7.24"
"1993","(noch) kein Abschluss","direkter Migrationshintergrund","6.09","6","569","5.88","6.3"
"1993","(noch) kein Abschluss","indirekter Migrationshintergrund","8.56","9","69","8.14","8.98"
"1993","(noch) kein Abschluss","kein Migrationshintergrund ","7.43","8","210","7.12","7.74"
"1993","AkademikerInnen","direkter Migrationshintergrund","6.64","7","132","6.25","7.03"
"1993","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1993","AkademikerInnen","kein Migrationshintergrund ","6.76","7","1498","6.65","6.87"
"1993","Hauptschulabschluss","direkter Migrationshintergrund","6.35","7","1357","6.22","6.48"
"1993","Hauptschulabschluss","indirekter Migrationshintergrund","7.71","8","207","7.44","7.98"
"1993","Hauptschulabschluss","kein Migrationshintergrund ","6.07","6","4817","6","6.14"
"1993","Realschulabschluss","direkter Migrationshintergrund","6.83","7","151","6.49","7.17"
"1993","Realschulabschluss","indirekter Migrationshintergrund","8.06","8","110","7.69","8.43"
"1993","Realschulabschluss","kein Migrationshintergrund ","6.9","7","2841","6.82","6.98"
"1994","(Fach-)Abitur","direkter Migrationshintergrund","6.82","7","193","6.49","7.15"
"1994","(Fach-)Abitur","indirekter Migrationshintergrund","6.65","7","49","6.01","7.29"
"1994","(Fach-)Abitur","kein Migrationshintergrund ","6.93","7","686","6.77","7.09"
"1994","(noch) kein Abschluss","direkter Migrationshintergrund","6.19","7","533","5.98","6.4"
"1994","(noch) kein Abschluss","indirekter Migrationshintergrund","7.67","8","75","7.21","8.13"
"1994","(noch) kein Abschluss","kein Migrationshintergrund ","7.65","8","237","7.37","7.93"
"1994","AkademikerInnen","direkter Migrationshintergrund","6.67","7","125","6.27","7.07"
"1994","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1994","AkademikerInnen","kein Migrationshintergrund ","6.69","7","1521","6.58","6.8"
"1994","Hauptschulabschluss","direkter Migrationshintergrund","6.15","6","1268","6.02","6.28"
"1994","Hauptschulabschluss","indirekter Migrationshintergrund","7.35","8","200","7.04","7.66"
"1994","Hauptschulabschluss","kein Migrationshintergrund ","5.95","6","4664","5.88","6.02"
"1994","Realschulabschluss","direkter Migrationshintergrund","6.58","7","140","6.24","6.92"
"1994","Realschulabschluss","indirekter Migrationshintergrund","7.6","8","112","7.24","7.96"
"1994","Realschulabschluss","kein Migrationshintergrund ","6.83","7","2801","6.75","6.91"
"1995","(Fach-)Abitur","direkter Migrationshintergrund","7.12","8","324","6.87","7.37"
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","7.46","7","57","6.98","7.94"
"1995","(Fach-)Abitur","kein Migrationshintergrund ","7.11","8","694","6.96","7.26"
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","6.4","7","555","6.19","6.61"
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","7.75","8","68","7.24","8.26"
"1995","(noch) kein Abschluss","kein Migrationshintergrund ","7.56","8","255","7.31","7.81"
"1995","AkademikerInnen","direkter Migrationshintergrund","7.02","8","198","6.72","7.32"
"1995","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1995","AkademikerInnen","kein Migrationshintergrund ","6.68","7","1549","6.58","6.78"
"1995","Hauptschulabschluss","direkter Migrationshintergrund","6.46","7","1426","6.34","6.58"
"1995","Hauptschulabschluss","indirekter Migrationshintergrund","7.37","8","196","7.08","7.66"
"1995","Hauptschulabschluss","kein Migrationshintergrund ","5.98","6","4525","5.91","6.05"
"1995","Realschulabschluss","direkter Migrationshintergrund","6.7","7","160","6.36","7.04"
"1995","Realschulabschluss","indirekter Migrationshintergrund","7.46","8","116","7.08","7.84"
"1995","Realschulabschluss","kein Migrationshintergrund ","6.75","7","2833","6.67","6.83"
"1996","(Fach-)Abitur","direkter Migrationshintergrund","6.98","8","298","6.73","7.23"
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","6.95","8","62","6.42","7.48"
"1996","(Fach-)Abitur","kein Migrationshintergrund ","7.18","8","684","7.03","7.33"
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","6.28","6","503","6.07","6.49"
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","8.26","9","65","7.84","8.68"
"1996","(noch) kein Abschluss","kein Migrationshintergrund ","7.21","8","276","6.96","7.46"
"1996","AkademikerInnen","direkter Migrationshintergrund","6.72","7","187","6.43","7.01"
"1996","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1996","AkademikerInnen","kein Migrationshintergrund ","6.73","7","1566","6.63","6.83"
"1996","Hauptschulabschluss","direkter Migrationshintergrund","6.17","7","1353","6.04","6.3"
"1996","Hauptschulabschluss","indirekter Migrationshintergrund","7.12","8","208","6.82","7.42"
"1996","Hauptschulabschluss","kein Migrationshintergrund ","5.97","6","4417","5.9","6.04"
"1996","Realschulabschluss","direkter Migrationshintergrund","6.52","7","149","6.18","6.86"
"1996","Realschulabschluss","indirekter Migrationshintergrund","7.33","8","129","6.98","7.68"
"1996","Realschulabschluss","kein Migrationshintergrund ","6.81","7","2845","6.73","6.89"
"1997","(Fach-)Abitur","direkter Migrationshintergrund","6.86","7","271","6.6","7.12"
"1997","(Fach-)Abitur","indirekter Migrationshintergrund","7.33","8","63","6.75","7.91"
"1997","(Fach-)Abitur","kein Migrationshintergrund ","7.11","8","694","6.96","7.26"
"1997","(noch) kein Abschluss","direkter Migrationshintergrund","6.26","6","472","6.04","6.48"
"1997","(noch) kein Abschluss","indirekter Migrationshintergrund","8.55","9","76","8.18","8.92"
"1997","(noch) kein Abschluss","kein Migrationshintergrund ","7.17","8","290","6.92","7.42"
"1997","AkademikerInnen","direkter Migrationshintergrund","6.94","7","182","6.67","7.21"
"1997","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1997","AkademikerInnen","kein Migrationshintergrund ","6.63","7","1572","6.53","6.73"
"1997","Hauptschulabschluss","direkter Migrationshintergrund","6.32","7","1289","6.19","6.45"
"1997","Hauptschulabschluss","indirekter Migrationshintergrund","7.58","8","217","7.32","7.84"
"1997","Hauptschulabschluss","kein Migrationshintergrund ","5.98","6","4295","5.91","6.05"
"1997","Realschulabschluss","direkter Migrationshintergrund","6.36","7","153","6.02","6.7"
"1997","Realschulabschluss","indirekter Migrationshintergrund","7.77","8","129","7.44","8.1"
"1997","Realschulabschluss","kein Migrationshintergrund ","6.69","7","2801","6.61","6.77"
"1998","(Fach-)Abitur","direkter Migrationshintergrund","6.77","7","266","6.49","7.05"
"1998","(Fach-)Abitur","indirekter Migrationshintergrund","7.27","8","72","6.82","7.72"
"1998","(Fach-)Abitur","kein Migrationshintergrund ","7.25","8","816","7.11","7.39"
"1998","(noch) kein Abschluss","direkter Migrationshintergrund","6.31","7","436","6.08","6.54"
"1998","(noch) kein Abschluss","indirekter Migrationshintergrund","8.43","9","80","8.04","8.82"
"1998","(noch) kein Abschluss","kein Migrationshintergrund ","7.18","8","309","6.94","7.42"
"1998","AkademikerInnen","direkter Migrationshintergrund","6.99","8","192","6.71","7.27"
"1998","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1998","AkademikerInnen","kein Migrationshintergrund ","6.81","7","1756","6.71","6.91"
"1998","Hauptschulabschluss","direkter Migrationshintergrund","6.4","7","1228","6.27","6.53"
"1998","Hauptschulabschluss","indirekter Migrationshintergrund","7.5","8","221","7.23","7.77"
"1998","Hauptschulabschluss","kein Migrationshintergrund ","6.04","6","4775","5.98","6.1"
"1998","Realschulabschluss","direkter Migrationshintergrund","6.39","7","142","6.02","6.76"
"1998","Realschulabschluss","indirekter Migrationshintergrund","7.75","8","139","7.45","8.05"
"1998","Realschulabschluss","kein Migrationshintergrund ","6.82","7","3115","6.75","6.89"
"1999","(Fach-)Abitur","direkter Migrationshintergrund","6.83","7","240","6.56","7.1"
"1999","(Fach-)Abitur","indirekter Migrationshintergrund","7.55","8","77","7.13","7.97"
"1999","(Fach-)Abitur","kein Migrationshintergrund ","7.23","8","831","7.09","7.37"
"1999","(noch) kein Abschluss","direkter Migrationshintergrund","6.21","6","409","5.98","6.44"
"1999","(noch) kein Abschluss","indirekter Migrationshintergrund","8.22","9","77","7.77","8.67"
"1999","(noch) kein Abschluss","kein Migrationshintergrund ","7.29","8","308","7.03","7.55"
"1999","AkademikerInnen","direkter Migrationshintergrund","7.04","8","181","6.72","7.36"
"1999","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1999","AkademikerInnen","kein Migrationshintergrund ","6.75","7","1760","6.65","6.85"
"1999","Hauptschulabschluss","direkter Migrationshintergrund","6.28","7","1144","6.15","6.41"
"1999","Hauptschulabschluss","indirekter Migrationshintergrund","7.48","8","230","7.21","7.75"
"1999","Hauptschulabschluss","kein Migrationshintergrund ","5.98","6","4674","5.91","6.05"
"1999","Realschulabschluss","direkter Migrationshintergrund","6.34","7","132","5.96","6.72"
"1999","Realschulabschluss","indirekter Migrationshintergrund","7.03","8","133","6.7","7.36"
"1999","Realschulabschluss","kein Migrationshintergrund ","6.8","7","3123","6.73","6.87"
"2000","(Fach-)Abitur","direkter Migrationshintergrund","7.06","8","511","6.87","7.25"
"2000","(Fach-)Abitur","indirekter Migrationshintergrund","7.81","8","130","7.51","8.11"
"2000","(Fach-)Abitur","kein Migrationshintergrund ","7.24","8","1752","7.14","7.34"
"2000","(noch) kein Abschluss","direkter Migrationshintergrund","6.31","7","382","6.05","6.57"
"2000","(noch) kein Abschluss","indirekter Migrationshintergrund","8.23","8.83","76","7.81","8.65"
"2000","(noch) kein Abschluss","kein Migrationshintergrund ","7.54","8","465","7.34","7.74"
"2000","AkademikerInnen","direkter Migrationshintergrund","6.85","7","407","6.64","7.06"
"2000","AkademikerInnen","indirekter Migrationshintergrund","7.99","8","54","7.5","8.48"
"2000","AkademikerInnen","kein Migrationshintergrund ","7.03","8","3371","6.96","7.1"
"2000","Hauptschulabschluss","direkter Migrationshintergrund","6.62","7","1757","6.51","6.73"
"2000","Hauptschulabschluss","indirekter Migrationshintergrund","7.67","8","335","7.44","7.9"
"2000","Hauptschulabschluss","kein Migrationshintergrund ","6.16","6","8633","6.11","6.21"
"2000","Realschulabschluss","direkter Migrationshintergrund","6.9","7","255","6.61","7.19"
"2000","Realschulabschluss","indirekter Migrationshintergrund","7.71","8","235","7.48","7.94"
"2000","Realschulabschluss","kein Migrationshintergrund ","7","7","5812","6.95","7.05"
"2001","(Fach-)Abitur","direkter Migrationshintergrund","6.93","7.07","466","6.74","7.12"
"2001","(Fach-)Abitur","indirekter Migrationshintergrund","7.69","8","126","7.34","8.04"
"2001","(Fach-)Abitur","kein Migrationshintergrund ","7.1","8","1658","7","7.2"
"2001","(noch) kein Abschluss","direkter Migrationshintergrund","6.54","7","276","6.25","6.83"
"2001","(noch) kein Abschluss","indirekter Migrationshintergrund","8.09","8.04","76","7.64","8.54"
"2001","(noch) kein Abschluss","kein Migrationshintergrund ","7.65","8","519","7.46","7.84"
"2001","AkademikerInnen","direkter Migrationshintergrund","6.81","7","365","6.6","7.02"
"2001","AkademikerInnen","indirekter Migrationshintergrund","8.44","9","56","8","8.88"
"2001","AkademikerInnen","kein Migrationshintergrund ","6.95","7","3138","6.88","7.02"
"2001","Hauptschulabschluss","direkter Migrationshintergrund","6.65","7","1569","6.54","6.76"
"2001","Hauptschulabschluss","indirekter Migrationshintergrund","7.53","8","303","7.29","7.77"
"2001","Hauptschulabschluss","kein Migrationshintergrund ","6.19","7","7543","6.14","6.24"
"2001","Realschulabschluss","direkter Migrationshintergrund","7.17","7.89","230","6.88","7.46"
"2001","Realschulabschluss","indirekter Migrationshintergrund","7.69","8","206","7.43","7.95"
"2001","Realschulabschluss","kein Migrationshintergrund ","6.96","7","5342","6.9","7.02"
"2002","(Fach-)Abitur","direkter Migrationshintergrund","6.84","7","450","6.65","7.03"
"2002","(Fach-)Abitur","indirekter Migrationshintergrund","7.55","8","135","7.26","7.84"
"2002","(Fach-)Abitur","kein Migrationshintergrund ","7.14","8","1901","7.05","7.23"
"2002","(noch) kein Abschluss","direkter Migrationshintergrund","6.61","7","258","6.29","6.93"
"2002","(noch) kein Abschluss","indirekter Migrationshintergrund","7.39","8","88","6.92","7.86"
"2002","(noch) kein Abschluss","kein Migrationshintergrund ","7.38","8","565","7.21","7.55"
"2002","AkademikerInnen","direkter Migrationshintergrund","6.43","7","397","6.22","6.64"
"2002","AkademikerInnen","indirekter Migrationshintergrund","7.33","8","66","6.9","7.76"
"2002","AkademikerInnen","kein Migrationshintergrund ","6.92","7","4099","6.86","6.98"
"2002","Hauptschulabschluss","direkter Migrationshintergrund","6.31","7","1442","6.19","6.43"
"2002","Hauptschulabschluss","indirekter Migrationshintergrund","7.13","8","262","6.86","7.4"
"2002","Hauptschulabschluss","kein Migrationshintergrund ","6.12","6","7245","6.07","6.17"
"2002","Realschulabschluss","direkter Migrationshintergrund","7.03","7","227","6.76","7.3"
"2002","Realschulabschluss","indirekter Migrationshintergrund","7.52","8","210","7.26","7.78"
"2002","Realschulabschluss","kein Migrationshintergrund ","6.84","7","5566","6.79","6.89"
"2003","(Fach-)Abitur","direkter Migrationshintergrund","6.89","8","416","6.68","7.1"
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","7.31","8","142","7.01","7.61"
"2003","(Fach-)Abitur","kein Migrationshintergrund ","7.09","8","1882","7","7.18"
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","6.43","6","234","6.11","6.75"
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","7.85","8","80","7.41","8.29"
"2003","(noch) kein Abschluss","kein Migrationshintergrund ","7.44","8","581","7.28","7.6"
"2003","AkademikerInnen","direkter Migrationshintergrund","6.73","7","372","6.51","6.95"
"2003","AkademikerInnen","indirekter Migrationshintergrund","7.57","8","64","7.17","7.97"
"2003","AkademikerInnen","kein Migrationshintergrund ","6.87","7","3928","6.81","6.93"
"2003","Hauptschulabschluss","direkter Migrationshintergrund","6.47","7","1365","6.35","6.59"
"2003","Hauptschulabschluss","indirekter Migrationshintergrund","6.89","7","258","6.62","7.16"
"2003","Hauptschulabschluss","kein Migrationshintergrund ","6.11","6","6876","6.06","6.16"
"2003","Realschulabschluss","direkter Migrationshintergrund","6.89","7","210","6.59","7.19"
"2003","Realschulabschluss","indirekter Migrationshintergrund","7.55","8","207","7.3","7.8"
"2003","Realschulabschluss","kein Migrationshintergrund ","6.75","7","5378","6.69","6.81"
"2004","(Fach-)Abitur","direkter Migrationshintergrund","6.66","7","398","6.44","6.88"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","7.61","8","147","7.33","7.89"
"2004","(Fach-)Abitur","kein Migrationshintergrund ","7.02","8","1871","6.93","7.11"
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","6.22","6","238","5.9","6.54"
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","8.07","8","91","7.77","8.37"
"2004","(noch) kein Abschluss","kein Migrationshintergrund ","7.38","8","578","7.21","7.55"
"2004","AkademikerInnen","direkter Migrationshintergrund","6.69","7","359","6.47","6.91"
"2004","AkademikerInnen","indirekter Migrationshintergrund","7.57","8","60","7.1","8.04"
"2004","AkademikerInnen","kein Migrationshintergrund ","6.64","7","3877","6.57","6.71"
"2004","Hauptschulabschluss","direkter Migrationshintergrund","6.32","7","1301","6.2","6.44"
"2004","Hauptschulabschluss","indirekter Migrationshintergrund","7.34","8","257","7.08","7.6"
"2004","Hauptschulabschluss","kein Migrationshintergrund ","5.95","6","6549","5.89","6.01"
"2004","Realschulabschluss","direkter Migrationshintergrund","6.93","7","204","6.63","7.23"
"2004","Realschulabschluss","indirekter Migrationshintergrund","6.59","7","200","6.3","6.88"
"2004","Realschulabschluss","kein Migrationshintergrund ","6.61","7","5207","6.55","6.67"
"2005","(Fach-)Abitur","direkter Migrationshintergrund","6.72","7","378","6.49","6.95"
