"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1989","16-34 Jahre alt","indirekter Migrationshintergrund","7.87","8.5","228","7.61","8.13"
"1989","16-34 Jahre alt","kein Migrationshintergrund ","7.52","7.5","2569","7.44","7.6"
"1989","35-65 Jahre alt","direkter Migrationshintergrund","6.2","6.5","1551","6.08","6.32"
"1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1989","35-65 Jahre alt","kein Migrationshintergrund ","6.31","6.5","3295","6.23","6.39"
"1989","66 und älter","direkter Migrationshintergrund","5.68","4.5","69","4.97","6.39"
"1989","66 und älter","indirekter Migrationshintergrund","","","","",""
"1989","66 und älter","kein Migrationshintergrund ","5.37","4.5","938","5.2","5.54"
"1990","16-34 Jahre alt","direkter Migrationshintergrund","7.66","7.5","923","7.53","7.79"
"1990","16-34 Jahre alt","indirekter Migrationshintergrund","7.82","7.5","267","7.59","8.05"
"1990","16-34 Jahre alt","kein Migrationshintergrund ","7.56","7.5","4138","7.5","7.62"
"1990","35-65 Jahre alt","direkter Migrationshintergrund","6.24","6.5","1638","6.12","6.36"
"1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1990","35-65 Jahre alt","kein Migrationshintergrund ","6.37","6.5","5409","6.31","6.43"
"1990","66 und älter","direkter Migrationshintergrund","5.7","5.5","104","5.2","6.2"
"1990","66 und älter","indirekter Migrationshintergrund","","","","",""
"1990","66 und älter","kein Migrationshintergrund ","5.34","4.5","1348","5.2","5.48"
"1991","16-34 Jahre alt","direkter Migrationshintergrund","7.53","7.5","885","7.4","7.66"
"1991","16-34 Jahre alt","indirekter Migrationshintergrund","7.76","7.5","317","7.54","7.98"
"1991","16-34 Jahre alt","kein Migrationshintergrund ","7.52","7.5","3942","7.46","7.58"
"1991","35-65 Jahre alt","direkter Migrationshintergrund","6.36","6.5","1615","6.25","6.47"
"1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1991","35-65 Jahre alt","kein Migrationshintergrund ","6.37","6.5","5336","6.31","6.43"
"1991","66 und älter","direkter Migrationshintergrund","5.8","5.5","121","5.34","6.26"
"1991","66 und älter","indirekter Migrationshintergrund","","","","",""
"1991","66 und älter","kein Migrationshintergrund ","5.3","4.5","1315","5.16","5.44"
"1992","16-34 Jahre alt","direkter Migrationshintergrund","7.76","7.5","840","7.63","7.89"
"1992","16-34 Jahre alt","indirekter Migrationshintergrund","8.09","8.5","375","7.89","8.29"
"1992","16-34 Jahre alt","kein Migrationshintergrund ","7.66","7.5","3745","7.6","7.72"
"1992","35-65 Jahre alt","direkter Migrationshintergrund","6.36","6.5","1569","6.24","6.48"
"1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1992","35-65 Jahre alt","kein Migrationshintergrund ","6.47","6.5","5275","6.41","6.53"
"1992","66 und älter","direkter Migrationshintergrund","5.19","4.5","135","4.74","5.64"
"1992","66 und älter","indirekter Migrationshintergrund","","","","",""
"1992","66 und älter","kein Migrationshintergrund ","5.36","4.5","1302","5.22","5.5"
"1993","16-34 Jahre alt","direkter Migrationshintergrund","7.53","7.5","806","7.39","7.67"
"1993","16-34 Jahre alt","indirekter Migrationshintergrund","8.03","7.5","437","7.85","8.21"
"1993","16-34 Jahre alt","kein Migrationshintergrund ","7.48","7.5","3637","7.42","7.54"
"1993","35-65 Jahre alt","direkter Migrationshintergrund","6.29","6.5","1510","6.17","6.41"
"1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1993","35-65 Jahre alt","kein Migrationshintergrund ","6.31","6.5","5189","6.25","6.37"
"1993","66 und älter","direkter Migrationshintergrund","5.19","4.5","154","4.78","5.6"
"1993","66 und älter","indirekter Migrationshintergrund","","","","",""
"1993","66 und älter","kein Migrationshintergrund ","5.35","4.5","1307","5.22","5.48"
"1994","16-34 Jahre alt","direkter Migrationshintergrund","7.52","7.5","752","7.39","7.65"
"1994","16-34 Jahre alt","indirekter Migrationshintergrund","7.61","7.5","458","7.42","7.8"
"1994","16-34 Jahre alt","kein Migrationshintergrund ","7.39","7.5","3572","7.32","7.46"
"1994","35-65 Jahre alt","direkter Migrationshintergrund","6.06","5.5","1426","5.94","6.18"
"1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","kein Migrationshintergrund ","6.25","6.5","5114","6.19","6.31"
"1994","66 und älter","direkter Migrationshintergrund","5.34","5.5","171","4.97","5.71"
"1994","66 und älter","indirekter Migrationshintergrund","","","","",""
"1994","66 und älter","kein Migrationshintergrund ","5.26","4.5","1316","5.13","5.39"
"1995","16-34 Jahre alt","direkter Migrationshintergrund","7.89","7.5","921","7.77","8.01"
"1995","16-34 Jahre alt","indirekter Migrationshintergrund","7.74","7.5","470","7.56","7.92"
"1995","16-34 Jahre alt","kein Migrationshintergrund ","7.41","7.5","3518","7.35","7.47"
"1995","35-65 Jahre alt","direkter Migrationshintergrund","6.32","6.5","1635","6.21","6.43"
"1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","kein Migrationshintergrund ","6.27","6.5","5143","6.21","6.33"
"1995","66 und älter","direkter Migrationshintergrund","5.28","4.5","212","4.94","5.62"
"1995","66 und älter","indirekter Migrationshintergrund","","","","",""
"1995","66 und älter","kein Migrationshintergrund ","5.38","4.5","1301","5.25","5.51"
"1996","16-34 Jahre alt","direkter Migrationshintergrund","7.58","7.5","834","7.45","7.71"
"1996","16-34 Jahre alt","indirekter Migrationshintergrund","7.56","7.5","508","7.38","7.74"
"1996","16-34 Jahre alt","kein Migrationshintergrund ","7.37","7.5","3411","7.3","7.44"
"1996","35-65 Jahre alt","direkter Migrationshintergrund","6.23","6.5","1531","6.12","6.34"
"1996","35-65 Jahre alt","indirekter Migrationshintergrund","6.61","6.5","31","5.66","7.56"
"1996","35-65 Jahre alt","kein Migrationshintergrund ","6.31","6.5","5176","6.25","6.37"
"1996","66 und älter","direkter Migrationshintergrund","4.8","4.5","227","4.47","5.13"
"1996","66 und älter","indirekter Migrationshintergrund","","","","",""
"1996","66 und älter","kein Migrationshintergrund ","5.41","4.5","1311","5.28","5.54"
"1997","16-34 Jahre alt","direkter Migrationshintergrund","7.74","7.5","776","7.6","7.88"
"1997","16-34 Jahre alt","indirekter Migrationshintergrund","7.92","7.5","526","7.76","8.08"
"1997","16-34 Jahre alt","kein Migrationshintergrund ","7.32","7.5","3298","7.26","7.38"
"1997","35-65 Jahre alt","direkter Migrationshintergrund","6.18","6.5","1456","6.07","6.29"
"1997","35-65 Jahre alt","indirekter Migrationshintergrund","6.93","6.5","33","6.2","7.66"
"1997","35-65 Jahre alt","kein Migrationshintergrund ","6.26","6.5","5133","6.2","6.32"
"1997","66 und älter","direkter Migrationshintergrund","5.45","5.5","233","5.15","5.75"
"1997","66 und älter","indirekter Migrationshintergrund","","","","",""
"1997","66 und älter","kein Migrationshintergrund ","5.47","5.5","1334","5.35","5.59"
"1998","16-34 Jahre alt","direkter Migrationshintergrund","7.75","7.5","716","7.61","7.89"
"1998","16-34 Jahre alt","indirekter Migrationshintergrund","7.87","7.5","547","7.71","8.03"
"1998","16-34 Jahre alt","kein Migrationshintergrund ","7.45","7.5","3587","7.39","7.51"
"1998","35-65 Jahre alt","direkter Migrationshintergrund","6.28","6.5","1428","6.16","6.4"
"1998","35-65 Jahre alt","indirekter Migrationshintergrund","7.14","6.5","44","6.49","7.79"
"1998","35-65 Jahre alt","kein Migrationshintergrund ","6.45","6.5","6021","6.4","6.5"
"1998","66 und älter","direkter Migrationshintergrund","5.23","4.5","247","4.92","5.54"
"1998","66 und älter","indirekter Migrationshintergrund","","","","",""
"1998","66 und älter","kein Migrationshintergrund ","5.47","4.5","1590","5.35","5.59"
"1999","16-34 Jahre alt","direkter Migrationshintergrund","7.67","7.5","633","7.52","7.82"
"1999","16-34 Jahre alt","indirekter Migrationshintergrund","7.81","7.5","546","7.65","7.97"
"1999","16-34 Jahre alt","kein Migrationshintergrund ","7.45","7.5","3401","7.39","7.51"
"1999","35-65 Jahre alt","direkter Migrationshintergrund","6.3","6.5","1314","6.18","6.42"
"1999","35-65 Jahre alt","indirekter Migrationshintergrund","6.38","5.5","51","5.66","7.1"
"1999","35-65 Jahre alt","kein Migrationshintergrund ","6.4","6.5","5901","6.35","6.45"
"1999","66 und älter","direkter Migrationshintergrund","5.27","4.5","247","4.96","5.58"
"1999","66 und älter","indirekter Migrationshintergrund","","","","",""
"1999","66 und älter","kein Migrationshintergrund ","5.42","5.5","1536","5.3","5.54"
"2000","16-34 Jahre alt","direkter Migrationshintergrund","7.92","7.5","970","7.8","8.04"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","8","7.5","707","7.86","8.14"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","7.65","7.5","5390","7.6","7.7"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","6.46","6.5","1975","6.36","6.56"
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","7.19","7.5","97","6.78","7.6"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","6.64","6.5","11338","6.6","6.68"
"2000","66 und älter","direkter Migrationshintergrund","5.32","4.5","353","5.06","5.58"
"2000","66 und älter","indirekter Migrationshintergrund","","","","",""
"2000","66 und älter","kein Migrationshintergrund ","5.56","5.5","3218","5.48","5.64"
"2001","16-34 Jahre alt","direkter Migrationshintergrund","7.83","7.5","821","7.7","7.96"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","8.02","7.5","644","7.88","8.16"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","7.64","7.5","4760","7.58","7.7"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","6.56","6.5","1754","6.46","6.66"
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","6.82","6.5","104","6.41","7.23"
"2001","35-65 Jahre alt","kein Migrationshintergrund ","6.63","6.5","10377","6.59","6.67"
"2001","66 und älter","direkter Migrationshintergrund","5.43","4.5","333","5.19","5.67"
"2001","66 und älter","indirekter Migrationshintergrund","","","","",""
"2001","66 und älter","kein Migrationshintergrund ","5.67","5.5","3032","5.59","5.75"
"2002","16-34 Jahre alt","direkter Migrationshintergrund","7.67","7.5","734","7.53","7.81"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","7.78","7.5","625","7.63","7.93"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","7.57","7.5","4764","7.52","7.62"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","6.27","6.5","1710","6.17","6.37"
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","6.28","6.5","130","5.92","6.64"
"2002","35-65 Jahre alt","kein Migrationshintergrund ","6.54","6.5","11436","6.5","6.58"
"2002","66 und älter","direkter Migrationshintergrund","5.27","4.5","345","5.03","5.51"
"2002","66 und älter","indirekter Migrationshintergrund","","","","",""
"2002","66 und älter","kein Migrationshintergrund ","5.64","5.5","3215","5.56","5.72"
"2003","16-34 Jahre alt","direkter Migrationshintergrund","7.79","7.5","668","7.66","7.92"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","7.76","7.5","630","7.62","7.9"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","7.52","7.5","4535","7.46","7.58"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","6.4","6.5","1590","6.29","6.51"
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","6.32","6.5","138","5.96","6.68"
"2003","35-65 Jahre alt","kein Migrationshintergrund ","6.57","6.5","10930","6.53","6.61"
"2003","66 und älter","direkter Migrationshintergrund","5.46","4.5","355","5.22","5.7"
"2003","66 und älter","indirekter Migrationshintergrund","","","","",""
"2003","66 und älter","kein Migrationshintergrund ","5.6","5.5","3267","5.52","5.68"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","7.78","7.5","621","7.64","7.92"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","7.54","7.5","635","7.39","7.69"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","7.5","7.5","4332","7.44","7.56"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","6.23","5.5","1545","6.12","6.34"
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","6.8","6.5","151","6.49","7.11"
"2004","35-65 Jahre alt","kein Migrationshintergrund ","6.44","6.5","10506","6.4","6.48"
"2004","66 und älter","direkter Migrationshintergrund","5.38","4.5","361","5.15","5.61"
"2004","66 und älter","indirekter Migrationshintergrund","","","","",""
"2004","66 und älter","kein Migrationshintergrund ","5.37","4.5","3371","5.29","5.45"
"2005","16-34 Jahre alt","direkter Migrationshintergrund","7.87","7.5","528","7.71","8.03"
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","7.63","7.5","658","7.48","7.78"
"2005","16-34 Jahre alt","kein Migrationshintergrund ","7.5","7.5","4109","7.44","7.56"
"2005","35-65 Jahre alt","direkter Migrationshintergrund","6.15","5.5","1470","6.03","6.27"
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","6.75","6.5","155","6.44","7.06"
"2005","35-65 Jahre alt","kein Migrationshintergrund ","6.46","6.5","9963","6.42","6.5"
"2005","66 und älter","direkter Migrationshintergrund","5.18","4.5","366","4.95","5.41"
"2005","66 und älter","indirekter Migrationshintergrund","","","","",""
"2005","66 und älter","kein Migrationshintergrund ","5.5","4.5","3373","5.42","5.58"
"2006","16-34 Jahre alt","direkter Migrationshintergrund","7.75","7.5","535","7.59","7.91"
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","7.53","7.5","623","7.38","7.68"
"2006","16-34 Jahre alt","kein Migrationshintergrund ","7.51","7.5","3954","7.45","7.57"
"2006","35-65 Jahre alt","direkter Migrationshintergrund","6.23","6.5","1446","6.12","6.34"
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","6.8","6.5","182","6.48","7.12"
"2006","35-65 Jahre alt","kein Migrationshintergrund ","6.52","6.5","10765","6.48","6.56"
"2006","66 und älter","direkter Migrationshintergrund","5.21","4.5","389","4.98","5.44"
"2006","66 und älter","indirekter Migrationshintergrund","","","","",""
"2006","66 und älter","kein Migrationshintergrund ","5.54","5.5","4010","5.47","5.61"
"2007","16-34 Jahre alt","direkter Migrationshintergrund","7.74","7.5","441","7.57","7.91"
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","7.6","7.5","582","7.45","7.75"
"2007","16-34 Jahre alt","kein Migrationshintergrund ","7.53","7.5","3670","7.47","7.59"
"2007","35-65 Jahre alt","direkter Migrationshintergrund","6.11","5.5","1301","5.99","6.23"
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","6.77","6.5","186","6.47","7.07"
"2007","35-65 Jahre alt","kein Migrationshintergrund ","6.47","6.5","9962","6.43","6.51"
"2007","66 und älter","direkter Migrationshintergrund","5.35","4.5","374","5.12","5.58"
"2007","66 und älter","indirekter Migrationshintergrund","","","","",""
"2007","66 und älter","kein Migrationshintergrund ","5.57","5.5","3939","5.5","5.64"
"2008","16-34 Jahre alt","direkter Migrationshintergrund","7.91","7.5","370","7.73","8.09"
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","7.58","7.5","564","7.42","7.74"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","7.41","7.5","3405","7.35","7.47"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","6.1","5.5","1166","5.97","6.23"
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","6.49","6.5","193","6.17","6.81"
"2008","35-65 Jahre alt","kein Migrationshintergrund ","6.45","6.5","9304","6.41","6.49"
"2008","66 und älter","direkter Migrationshintergrund","4.99","4.5","369","4.75","5.23"
"2008","66 und älter","indirekter Migrationshintergrund","","","","",""
"2008","66 und älter","kein Migrationshintergrund ","5.68","5.5","3906","5.61","5.75"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","7.64","7.5","296","7.43","7.85"
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","7.5","7.5","512","7.33","7.67"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","7.41","7.5","3156","7.34","7.48"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","6.13","5.5","1026","6","6.26"
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","6.69","6.5","191","6.38","7"
"2009","35-65 Jahre alt","kein Migrationshintergrund ","6.36","6.5","8654","6.32","6.4"
"2009","66 und älter","direkter Migrationshintergrund","5.15","4.5","336","4.91","5.39"
"2009","66 und älter","indirekter Migrationshintergrund","","","","",""
"2009","66 und älter","kein Migrationshintergrund ","5.57","5.5","3810","5.5","5.64"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","8","7.5","927","7.88","8.12"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","7.75","7.5","755","7.61","7.89"
"2010","16-34 Jahre alt","kein Migrationshintergrund ","7.46","7.5","4863","7.4","7.52"
"2010","35-65 Jahre alt","direkter Migrationshintergrund","6.39","6.5","1653","6.28","6.5"
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","6.69","6.5","382","6.47","6.91"
"2010","35-65 Jahre alt","kein Migrationshintergrund ","6.38","6.5","11329","6.34","6.42"
"2010","66 und älter","direkter Migrationshintergrund","5.33","4.5","317","5.06","5.6"
"2010","66 und älter","indirekter Migrationshintergrund","","","","",""
"2010","66 und älter","kein Migrationshintergrund ","5.64","5.5","3694","5.57","5.71"
"2011","16-34 Jahre alt","direkter Migrationshintergrund","7.67","7.5","803","7.53","7.81"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","7.54","7.5","735","7.4","7.68"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","7.51","7.5","4756","7.45","7.57"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","6.44","6.5","1742","6.33","6.55"
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","6.99","7.5","472","6.79","7.19"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","6.42","6.5","12811","6.38","6.46"
"2011","66 und älter","direkter Migrationshintergrund","5.38","4.5","360","5.14","5.62"
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","5.66","5.5","4088","5.59","5.73"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","7.88","7.5","718","7.74","8.02"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","7.6","7.5","704","7.45","7.75"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","7.5","7.5","4643","7.44","7.56"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","6.61","6.5","1785","6.51","6.71"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","6.71","6.5","510","6.52","6.9"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","6.47","6.5","13141","6.43","6.51"
"2012","66 und älter","direkter Migrationshintergrund","5.45","5.5","398","5.22","5.68"
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","5.84","5.5","4502","5.77","5.91"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","8.15","7.5","1924","8.07","8.23"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","7.87","7.5","1385","7.77","7.97"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","7.51","7.5","4520","7.45","7.57"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","6.6","6.5","4011","6.53","6.67"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","6.9","6.5","737","6.75","7.05"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","6.45","6.5","12975","6.41","6.49"
"2013","66 und älter","direkter Migrationshintergrund","5.66","5.5","448","5.43","5.89"
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","5.83","5.5","4585","5.76","5.9"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","7.94","7.5","1411","7.84","8.04"
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","7.63","7.5","1100","7.51","7.75"
"2014","16-34 Jahre alt","kein Migrationshintergrund ","7.54","7.5","4022","7.48","7.6"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","6.62","6.5","3264","6.54","6.7"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","6.94","6.5","682","6.78","7.1"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","6.43","6.5","11630","6.39","6.47"
"2014","66 und älter","direkter Migrationshintergrund","5.49","4.5","439","5.27","5.71"
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","5.88","5.5","4504","5.81","5.95"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","8","7.5","1074","7.89","8.11"
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","7.75","7.5","945","7.63","7.87"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","7.51","7.5","3696","7.45","7.57"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","6.63","6.5","2808","6.55","6.71"
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","6.96","6.5","670","6.81","7.11"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","6.47","6.5","10929","6.43","6.51"
"2015","66 und älter","direkter Migrationshintergrund","5.52","5.5","421","5.3","5.74"
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","5.88","5.5","4453","5.81","5.95"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","8.05","7.5","2891","7.98","8.12"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","7.76","7.5","884","7.63","7.89"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","7.51","7.5","3345","7.45","7.57"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","6.79","6.5","4426","6.72","6.86"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","6.6","6.5","653","6.43","6.77"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","6.43","6.5","10166","6.39","6.47"
"2016","66 und älter","direkter Migrationshintergrund","5.5","5.5","420","5.28","5.72"
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","5.9","5.5","4301","5.83","5.97"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","7.83","7.5","3262","7.76","7.9"
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","7.75","7.5","940","7.62","7.88"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","7.49","7.5","4046","7.43","7.55"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","6.58","6.5","4802","6.51","6.65"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","6.66","6.5","721","6.5","6.82"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","6.39","6.5","11617","6.35","6.43"
"2017","66 und älter","direkter Migrationshintergrund","5.73","5.5","463","5.52","5.94"
"2017","66 und älter","indirekter Migrationshintergrund","","","","",""
"2017","66 und älter","kein Migrationshintergrund ","5.9","5.5","4509","5.84","5.96"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","7.8","7.5","2845","7.72","7.88"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","7.65","7.5","967","7.52","7.78"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","7.43","7.5","3945","7.37","7.49"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","6.48","6.5","4634","6.41","6.55"
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","6.88","6.5","710","6.72","7.04"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","6.35","6.5","11010","6.31","6.39"
"2018","66 und älter","direkter Migrationshintergrund","5.83","5.5","472","5.63","6.03"
"2018","66 und älter","indirekter Migrationshintergrund","","","","",""
"2018","66 und älter","kein Migrationshintergrund ","5.93","5.5","4520","5.86","6"
