year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1992,Second Stage of Tertiary Education,Urban regions,984,2.48391,2.24888,2.71894,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Second Stage of Tertiary Education,Rural regions,626,2.09450,1.84082,2.34818,0.00000,1.00000,3.00000,0.0,7.50000,,,
1993,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1993,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1993,No answer / don't know,Urban regions,,,,,,,,,,,,
1993,No answer / don't know,Rural regions,,,,,,,,,,,,
1993,Pre-primary Level,Urban regions,,,,,,,,,,,,
1993,Pre-primary Level,Rural regions,,,,,,,,,,,,
1993,Primary Level,Urban regions,,,,,,,,,,,,
1993,Primary Level,Rural regions,,,,,,,,,,,,
1993,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1993,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1993,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1993,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1993,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1993,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1994,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1994,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1994,No answer / don't know,Urban regions,,,,,,,,,,,,
1994,No answer / don't know,Rural regions,,,,,,,,,,,,
1994,Pre-primary Level,Urban regions,,,,,,,,,,,,
1994,Pre-primary Level,Rural regions,,,,,,,,,,,,
1994,Primary Level,Urban regions,,,,,,,,,,,,
1994,Primary Level,Rural regions,,,,,,,,,,,,
1994,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1994,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1994,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1994,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1994,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1994,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1995,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1995,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1995,No answer / don't know,Urban regions,201,3.19273,2.51143,3.87404,0.00000,2.00000,4.00000,0.0,10.00000,,,
1995,No answer / don't know,Rural regions,61,1.81607,0.98413,2.64800,0.00000,0.00000,3.00000,0.0,7.50000,,,
1995,Pre-primary Level,Urban regions,195,1.66601,1.33997,1.99206,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Pre-primary Level,Rural regions,88,1.25779,0.83946,1.67612,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Primary Level,Urban regions,445,3.42520,2.99884,3.85156,0.00000,2.00000,5.00000,0.0,12.50000,,,
1995,Primary Level,Rural regions,86,2.76786,1.93761,3.59810,0.00000,2.00000,3.00000,0.0,7.50000,,,
1995,Lower Secondary Level,Urban regions,1716,3.89827,3.60693,4.18962,1.00000,2.00000,5.00000,0.0,11.00000,,,
1995,Lower Secondary Level,Rural regions,758,4.04640,3.56140,4.53141,1.00000,2.00000,5.00000,0.0,11.00000,,,
1995,Upper Secondary Level,Urban regions,4204,3.49220,3.30630,3.67810,0.00000,2.00000,4.00000,0.0,10.00000,,,
1995,Upper Secondary Level,Rural regions,2465,2.83677,2.66865,3.00488,0.00000,2.00000,3.00000,0.0,7.50000,,,
1995,Post-secondary Non-tertiary Level,Urban regions,354,2.81403,2.42255,3.20551,0.00000,1.18564,4.00000,0.0,10.00000,,,
1995,Post-secondary Non-tertiary Level,Rural regions,113,2.67656,1.85207,3.50105,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,First Stage of Tertiary Education,Urban regions,453,3.03562,2.57103,3.50021,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,First Stage of Tertiary Education,Rural regions,295,2.83085,2.41426,3.24744,0.00000,2.00000,4.00000,0.0,10.00000,,,
1995,Second Stage of Tertiary Education,Urban regions,1100,2.43332,2.22325,2.64339,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Second Stage of Tertiary Education,Rural regions,643,2.62129,2.29954,2.94305,0.00000,2.00000,3.00000,0.0,7.50000,,,
1996,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1996,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1996,No answer / don't know,Urban regions,195,2.99713,2.41819,3.57606,0.00000,1.00000,4.00000,0.0,10.00000,,,
1996,No answer / don't know,Rural regions,60,2.18227,1.40007,2.96448,0.00000,1.00000,3.00000,0.0,7.50000,,,
1996,Pre-primary Level,Urban regions,200,1.62680,1.20309,2.05051,0.00000,1.00000,2.00000,0.0,5.00000,,,
1996,Pre-primary Level,Rural regions,93,2.06403,1.47485,2.65320,0.00000,1.00000,3.00000,0.0,7.50000,,,
1996,Primary Level,Urban regions,403,3.10117,2.66639,3.53594,0.00000,2.00000,4.00000,0.0,10.00000,,,
1996,Primary Level,Rural regions,82,3.62456,2.50404,4.74507,1.00000,2.00000,4.00000,0.0,8.50000,,,
1996,Lower Secondary Level,Urban regions,1633,3.95383,3.65224,4.25541,1.00000,2.00000,5.00000,0.0,11.00000,,,
1996,Lower Secondary Level,Rural regions,717,3.96049,3.52616,4.39482,1.00000,2.00000,4.24391,0.0,9.10979,,,
1996,Upper Secondary Level,Urban regions,4099,3.23195,3.06981,3.39409,0.00000,2.00000,4.00000,0.0,10.00000,,,
1996,Upper Secondary Level,Rural regions,2436,2.87505,2.70834,3.04177,0.00000,2.00000,4.00000,0.0,10.00000,,,
1996,Post-secondary Non-tertiary Level,Urban regions,354,2.62400,2.04146,3.20654,0.00000,1.00000,3.00000,0.0,7.50000,,,
1996,Post-secondary Non-tertiary Level,Rural regions,115,2.22442,1.64788,2.80097,0.00000,1.00000,3.00000,0.0,7.50000,,,
1996,First Stage of Tertiary Education,Urban regions,464,2.99462,2.59796,3.39128,0.00000,2.00000,4.00000,0.0,10.00000,,,
1996,First Stage of Tertiary Education,Rural regions,288,3.75107,3.00657,4.49556,0.00000,2.00000,4.00000,0.0,10.00000,,,
1996,Second Stage of Tertiary Education,Urban regions,1113,2.46709,2.26703,2.66715,0.00000,1.00000,3.00000,0.0,7.50000,,,
1996,Second Stage of Tertiary Education,Rural regions,643,2.33412,2.09805,2.57020,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1997,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1997,No answer / don't know,Urban regions,199,2.50923,2.03227,2.98619,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,No answer / don't know,Rural regions,66,2.48406,1.24461,3.72351,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,Pre-primary Level,Urban regions,206,1.88118,1.51823,2.24412,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,Pre-primary Level,Rural regions,108,1.88216,1.34397,2.42036,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,Primary Level,Urban regions,382,3.37970,2.80755,3.95184,0.00000,2.00000,4.00000,0.0,10.00000,,,
1997,Primary Level,Rural regions,76,3.82097,2.59078,5.05116,1.00000,2.00000,6.00000,0.0,13.50000,,,
1997,Lower Secondary Level,Urban regions,1603,3.62511,3.36556,3.88466,0.00000,2.00000,4.00000,0.0,10.00000,,,
1997,Lower Secondary Level,Rural regions,709,3.38167,3.04129,3.72206,1.00000,2.00000,4.00000,0.0,8.50000,,,
1997,Upper Secondary Level,No answer / don't know,,,,,,,,,,,,
1997,Upper Secondary Level,Urban regions,4054,3.13053,2.98348,3.27759,0.00000,2.00000,4.00000,0.0,10.00000,,,
1997,Upper Secondary Level,Rural regions,2408,2.87526,2.69792,3.05261,0.00000,2.00000,3.00000,0.0,7.50000,,,
1997,Post-secondary Non-tertiary Level,Urban regions,333,2.19496,1.84724,2.54267,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,Post-secondary Non-tertiary Level,Rural regions,117,2.05633,1.51979,2.59287,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,First Stage of Tertiary Education,Urban regions,468,2.95698,2.52715,3.38680,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,First Stage of Tertiary Education,Rural regions,285,2.40971,2.06474,2.75468,0.00000,2.00000,3.00000,0.0,7.50000,,,
1997,Second Stage of Tertiary Education,Urban regions,1103,2.54266,2.31846,2.76687,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,Second Stage of Tertiary Education,Rural regions,654,2.34819,2.11508,2.58131,0.00000,1.00000,3.00000,0.0,7.50000,,,
1998,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1998,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1998,No answer / don't know,Urban regions,413,2.54373,2.14502,2.94244,0.00000,1.00000,3.00000,0.0,7.50000,,,
1998,No answer / don't know,Rural regions,188,2.35045,1.80492,2.89598,0.00000,1.00000,3.00000,0.0,7.50000,,,
1998,Pre-primary Level,Urban regions,217,2.06410,1.53352,2.59469,0.00000,1.00000,2.00000,0.0,5.00000,,,
1998,Pre-primary Level,Rural regions,114,1.91822,1.46216,2.37427,0.00000,1.00000,3.00000,0.0,7.50000,,,
1998,Primary Level,Urban regions,361,3.22812,2.79218,3.66407,0.00000,2.00000,4.00000,0.0,10.00000,,,
1998,Primary Level,Rural regions,78,2.77403,1.90402,3.64404,0.00000,2.00000,3.39071,0.0,8.47676,,,
1998,Lower Secondary Level,Urban regions,1745,3.31767,3.07776,3.55758,0.00000,2.00000,4.00000,0.0,10.00000,,,
1998,Lower Secondary Level,Rural regions,774,3.21061,2.91074,3.51047,0.00000,2.00000,4.00000,0.0,10.00000,,,
1998,Upper Secondary Level,Urban regions,4336,2.90875,2.76651,3.05098,0.00000,2.00000,4.00000,0.0,10.00000,,,
1998,Upper Secondary Level,Rural regions,2629,2.59289,2.44342,2.74235,0.00000,1.00000,3.00000,0.0,7.50000,,,
1998,Post-secondary Non-tertiary Level,Urban regions,384,2.21660,1.93718,2.49602,0.00000,1.00000,3.00000,0.0,7.50000,,,
1998,Post-secondary Non-tertiary Level,Rural regions,120,2.17472,1.56171,2.78773,0.00000,1.00000,2.00000,0.0,5.00000,,,
1998,First Stage of Tertiary Education,Urban regions,505,2.67078,2.25244,3.08913,0.00000,2.00000,3.00000,0.0,7.50000,,,
1998,First Stage of Tertiary Education,Rural regions,303,2.83102,2.41471,3.24733,0.00000,2.00000,3.00000,0.0,7.50000,,,
1998,Second Stage of Tertiary Education,Urban regions,1239,2.44396,2.25915,2.62878,0.00000,1.00000,3.00000,0.0,7.50000,,,
1998,Second Stage of Tertiary Education,Rural regions,720,2.68358,2.40609,2.96106,0.00000,2.00000,3.00000,0.0,7.50000,,,
1999,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1999,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1999,No answer / don't know,Urban regions,205,2.86060,1.78100,3.94020,0.00000,1.00000,3.00000,0.0,7.50000,,,
1999,No answer / don't know,Rural regions,75,1.99931,0.68288,3.31574,0.00000,0.93110,2.00000,0.0,5.00000,,,
1999,Pre-primary Level,Urban regions,206,2.01519,1.36270,2.66767,0.00000,1.00000,3.00000,0.0,7.50000,,,
1999,Pre-primary Level,Rural regions,109,1.56932,1.14784,1.99079,0.00000,1.00000,2.00000,0.0,5.00000,,,
1999,Primary Level,Urban regions,352,3.77473,2.91398,4.63548,0.00000,2.00000,4.00000,0.0,10.00000,,,
1999,Primary Level,Rural regions,71,2.88106,2.05859,3.70353,0.89651,2.00000,3.00000,0.0,6.15523,,,
1999,Lower Secondary Level,Urban regions,1673,3.38217,3.15100,3.61334,0.00000,2.00000,4.00000,0.0,10.00000,,,
1999,Lower Secondary Level,Rural regions,749,3.42604,3.05514,3.79694,1.00000,2.00000,4.00000,0.0,8.50000,,,
