year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1986,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1986,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1986,Indirect migration background,Primary Level,,,,,,,,,,,,
1986,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1986,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1986,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,No migration background,No answer / don't know,,,,,,,,,,,,
1987,No migration background,Pre-primary Level,,,,,,,,,,,,
1987,No migration background,Primary Level,,,,,,,,,,,,
1987,No migration background,Lower Secondary Level,,,,,,,,,,,,
1987,No migration background,Upper Secondary Level,,,,,,,,,,,,
1987,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,No migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1987,No migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Direct migration background,No answer / don't know,,,,,,,,,,,,
1987,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1987,Direct migration background,Primary Level,,,,,,,,,,,,
1987,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1987,Direct migration background,Upper Secondary Level,,,,,,,,,,,,
1987,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1987,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1987,Indirect migration background,Primary Level,,,,,,,,,,,,
1987,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1987,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1987,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1988,No migration background,No answer / don't know,74,2.89061,1.99566,3.78557,0.00000,2.00000,4.00000,0.0,10.00000,,,
1988,No migration background,Pre-primary Level,125,2.01536,1.46091,2.56982,0.00000,1.00000,3.00000,0.0,7.50000,,,
1988,No migration background,Primary Level,66,2.39251,1.74608,3.03895,0.00000,2.07637,3.00000,0.0,7.50000,,,
1988,No migration background,Lower Secondary Level,1722,3.43783,3.18706,3.68861,0.00000,2.00000,4.00000,0.0,10.00000,,,
1988,No migration background,Upper Secondary Level,3818,3.37342,3.20354,3.54330,0.00000,2.00000,4.00000,0.0,10.00000,,,
1988,No migration background,Post-secondary Non-tertiary Level,170,3.41125,2.69026,4.13225,0.00000,2.00000,5.00000,0.0,12.50000,,,
1988,No migration background,First Stage of Tertiary Education,476,3.40764,2.87889,3.93639,0.00000,2.00000,4.00000,0.0,10.00000,,,
1988,No migration background,Second Stage of Tertiary Education,611,2.38699,2.06265,2.71132,0.00000,1.00000,3.00000,0.0,7.50000,,,
1988,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1988,Direct migration background,No answer / don't know,62,2.66827,1.59183,3.74470,0.00000,1.00000,3.00000,0.0,7.50000,,,
1988,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1988,Direct migration background,Primary Level,612,4.10591,3.48448,4.72733,0.00000,2.00000,4.00000,0.0,10.00000,,,
1988,Direct migration background,Lower Secondary Level,906,3.54123,3.07116,4.01131,0.00000,1.22341,4.00000,0.0,10.00000,,,
1988,Direct migration background,Upper Secondary Level,826,2.90797,2.52314,3.29280,0.00000,1.00000,3.00000,0.0,7.50000,,,
1988,Direct migration background,Post-secondary Non-tertiary Level,93,2.84336,1.39921,4.28751,0.00000,1.00000,3.00000,0.0,7.50000,,,
1988,Direct migration background,First Stage of Tertiary Education,53,2.68633,1.05392,4.31875,0.00000,1.00000,2.15716,0.0,5.39291,,,
1988,Direct migration background,Second Stage of Tertiary Education,84,2.17954,1.53992,2.81915,0.00000,1.00000,3.00000,0.0,7.50000,,,
1988,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1988,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1988,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1988,Indirect migration background,Primary Level,,,,,,,,,,,,
1988,Indirect migration background,Lower Secondary Level,80,4.72515,2.33001,7.12029,0.00000,1.00000,1.00000,0.0,2.50000,,,
1988,Indirect migration background,Upper Secondary Level,84,3.40848,2.24445,4.57252,0.00000,2.00000,4.00000,0.0,10.00000,,,
1988,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1988,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1989,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1989,No migration background,No answer / don't know,76,4.35778,1.95119,6.76436,0.00000,2.00000,4.00000,0.0,10.00000,,,
1989,No migration background,Pre-primary Level,121,1.88697,1.35029,2.42365,0.00000,1.00000,3.00000,0.0,7.50000,,,
1989,No migration background,Primary Level,65,3.85841,2.32863,5.38820,1.00000,2.00000,5.00000,0.0,11.00000,,,
1989,No migration background,Lower Secondary Level,1587,3.58629,3.31012,3.86246,0.00000,2.00000,4.00000,0.0,10.00000,,,
1989,No migration background,Upper Secondary Level,3701,3.39576,3.19306,3.59846,0.00000,2.00000,4.00000,0.0,10.00000,,,
1989,No migration background,Post-secondary Non-tertiary Level,191,2.75879,2.22871,3.28887,0.00000,1.46090,3.49534,0.0,8.73835,,,
1989,No migration background,First Stage of Tertiary Education,456,3.31008,2.83361,3.78654,0.00000,2.00000,4.00000,0.0,10.00000,,,
1989,No migration background,Second Stage of Tertiary Education,604,2.63866,2.29954,2.97778,0.00000,1.00000,3.00000,0.0,7.50000,,,
1989,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1989,Direct migration background,No answer / don't know,56,4.12369,1.82311,6.42427,0.00000,1.00000,3.60887,0.0,9.02218,,,
1989,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1989,Direct migration background,Primary Level,569,3.61333,3.04975,4.17691,0.00000,2.00000,4.00000,0.0,10.00000,,,
1989,Direct migration background,Lower Secondary Level,870,3.05335,2.69289,3.41381,0.00000,2.00000,4.00000,0.0,10.00000,,,
1989,Direct migration background,Upper Secondary Level,823,2.90984,2.59580,3.22388,0.00000,2.00000,4.00000,0.0,10.00000,,,
1989,Direct migration background,Post-secondary Non-tertiary Level,92,2.49094,1.10687,3.87501,0.00000,0.00000,3.00000,0.0,7.50000,,,
1989,Direct migration background,First Stage of Tertiary Education,49,2.54634,0.88868,4.20400,0.00000,1.00000,3.00000,0.0,7.50000,,,
1989,Direct migration background,Second Stage of Tertiary Education,88,2.13821,1.56414,2.71229,0.00000,1.00000,3.00000,0.0,7.50000,,,
1989,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1989,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1989,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1989,Indirect migration background,Primary Level,,,,,,,,,,,,
1989,Indirect migration background,Lower Secondary Level,106,4.58947,2.76751,6.41142,0.00000,1.00000,3.00000,0.0,7.50000,,,
1989,Indirect migration background,Upper Secondary Level,84,2.08202,1.41965,2.74439,0.00000,1.00000,3.47493,0.0,8.68732,,,
1989,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1989,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1989,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1990,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1990,No migration background,No answer / don't know,,,,,,,,,,,,
1990,No migration background,Pre-primary Level,,,,,,,,,,,,
1990,No migration background,Primary Level,,,,,,,,,,,,
1990,No migration background,Lower Secondary Level,,,,,,,,,,,,
1990,No migration background,Upper Secondary Level,,,,,,,,,,,,
1990,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1990,No migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1990,No migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1990,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1990,Direct migration background,No answer / don't know,,,,,,,,,,,,
1990,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1990,Direct migration background,Primary Level,,,,,,,,,,,,
1990,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1990,Direct migration background,Upper Secondary Level,,,,,,,,,,,,
1990,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1990,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1990,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1990,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1990,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1990,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1990,Indirect migration background,Primary Level,,,,,,,,,,,,
1990,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1990,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1990,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1990,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1990,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1991,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1991,No migration background,No answer / don't know,93,3.05463,2.21201,3.89726,0.00000,1.00000,4.54460,0.0,11.36149,,,
1991,No migration background,Pre-primary Level,107,2.29874,1.70905,2.88843,0.00000,2.00000,4.00000,0.0,10.00000,,,
1991,No migration background,Primary Level,104,3.38079,2.68508,4.07650,0.79037,3.00000,4.00000,0.0,8.81445,,,
1991,No migration background,Lower Secondary Level,1868,3.63742,3.40216,3.87269,1.00000,2.00000,5.00000,0.0,11.00000,,,
1991,No migration background,Upper Secondary Level,5904,3.04926,2.90198,3.19655,0.00000,2.00000,3.00000,0.0,7.50000,,,
1991,No migration background,Post-secondary Non-tertiary Level,269,2.82952,2.40422,3.25481,0.00000,2.00000,3.46989,0.0,8.67473,,,
1991,No migration background,First Stage of Tertiary Education,689,3.19403,2.68926,3.69880,0.00000,2.00000,4.00000,0.0,10.00000,,,
1991,No migration background,Second Stage of Tertiary Education,1544,2.24873,2.04667,2.45078,0.00000,1.00000,3.00000,0.0,7.50000,,,
1991,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1991,Direct migration background,No answer / don't know,67,2.79437,1.80844,3.78031,0.00000,2.00000,3.49470,0.0,8.73675,,,
1991,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1991,Direct migration background,Primary Level,529,3.78488,3.15864,4.41113,0.00000,1.00000,4.00000,0.0,10.00000,,,
1991,Direct migration background,Lower Secondary Level,837,2.98665,2.71404,3.25927,0.00000,2.00000,4.00000,0.0,10.00000,,,
1991,Direct migration background,Upper Secondary Level,859,3.21225,2.81723,3.60727,0.00000,2.00000,4.00000,0.0,10.00000,,,
1991,Direct migration background,Post-secondary Non-tertiary Level,100,2.25671,1.59596,2.91746,0.00000,2.00000,3.00000,0.0,7.50000,,,
1991,Direct migration background,First Stage of Tertiary Education,56,1.57453,1.10268,2.04638,0.00000,1.00000,3.00000,0.0,7.0,,,
1991,Direct migration background,Second Stage of Tertiary Education,125,2.37559,1.71178,3.03941,0.00000,1.00000,3.00000,0.0,7.50000,,,
1991,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1991,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1991,Indirect migration background,Pre-primary Level,34,0.79848,0.37554,1.22142,0.00000,0.00000,1.22699,0.0,3.06747,,,
1991,Indirect migration background,Primary Level,,,,,,,,,,,,
1991,Indirect migration background,Lower Secondary Level,135,4.10130,2.43720,5.76540,0.00000,1.00000,3.00000,0.0,7.50000,,,
1991,Indirect migration background,Upper Secondary Level,118,3.12650,2.18767,4.06533,0.00000,1.00000,3.56378,0.0,8.90945,,,
1991,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1991,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1991,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1992,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1992,No migration background,No answer / don't know,103,1.96065,1.23937,2.68194,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,No migration background,Pre-primary Level,125,2.27487,1.65823,2.89150,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,No migration background,Primary Level,85,2.58157,1.77204,3.39110,0.00000,1.00000,4.00000,0.0,10.00000,,,
1992,No migration background,Lower Secondary Level,1779,3.47097,3.21198,3.72996,0.00000,2.00000,4.00000,0.0,10.00000,,,
1992,No migration background,Upper Secondary Level,5702,3.10653,2.97046,3.24260,0.00000,2.00000,4.00000,0.0,10.00000,,,
1992,No migration background,Post-secondary Non-tertiary Level,275,3.10241,2.14425,4.06057,0.00000,2.00000,3.00000,0.0,7.50000,,,
1992,No migration background,First Stage of Tertiary Education,690,3.25924,2.86780,3.65069,0.00000,2.00000,4.00000,0.0,10.00000,,,
1992,No migration background,Second Stage of Tertiary Education,1506,2.43823,2.25163,2.62483,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1992,Direct migration background,No answer / don't know,65,2.34826,1.08389,3.61263,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1992,Direct migration background,Primary Level,496,3.64132,3.00460,4.27805,0.00000,2.00000,4.00000,0.0,10.00000,,,
1992,Direct migration background,Lower Secondary Level,802,3.20739,2.83729,3.57748,0.00000,2.00000,4.00000,0.0,10.00000,,,
1992,Direct migration background,Upper Secondary Level,829,3.17459,2.76561,3.58357,0.00000,2.00000,4.00000,0.0,10.00000,,,
1992,Direct migration background,Post-secondary Non-tertiary Level,95,2.50113,1.67932,3.32294,0.00000,1.00000,4.00000,0.0,10.00000,,,
1992,Direct migration background,First Stage of Tertiary Education,60,1.38877,0.91173,1.86582,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,Direct migration background,Second Stage of Tertiary Education,130,1.60733,1.21172,2.00294,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1992,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1992,Indirect migration background,Pre-primary Level,48,2.66072,1.78354,3.53791,0.00000,2.00000,4.20743,0.0,10.0,,,
1992,Indirect migration background,Primary Level,,,,,,,,,,,,
1992,Indirect migration background,Lower Secondary Level,165,2.86645,1.85502,3.87789,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Indirect migration background,Upper Secondary Level,119,2.86593,2.06153,3.67034,0.00000,1.00000,4.07346,0.0,10.18364,,,
1992,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1992,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1992,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1993,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1993,No migration background,No answer / don't know,,,,,,,,,,,,
1993,No migration background,Pre-primary Level,,,,,,,,,,,,
1993,No migration background,Primary Level,,,,,,,,,,,,
1993,No migration background,Lower Secondary Level,,,,,,,,,,,,
1993,No migration background,Upper Secondary Level,,,,,,,,,,,,
1993,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1993,No migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1993,No migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1993,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1993,Direct migration background,No answer / don't know,,,,,,,,,,,,
1993,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1993,Direct migration background,Primary Level,,,,,,,,,,,,
1993,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1993,Direct migration background,Upper Secondary Level,,,,,,,,,,,,
1993,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1993,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1993,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1993,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1993,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1993,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1993,Indirect migration background,Primary Level,,,,,,,,,,,,
1993,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1993,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1993,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1993,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1993,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1994,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1994,No migration background,No answer / don't know,,,,,,,,,,,,
1994,No migration background,Pre-primary Level,,,,,,,,,,,,
1994,No migration background,Primary Level,,,,,,,,,,,,
1994,No migration background,Lower Secondary Level,,,,,,,,,,,,
1994,No migration background,Upper Secondary Level,,,,,,,,,,,,
1994,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1994,No migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1994,No migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1994,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1994,Direct migration background,No answer / don't know,,,,,,,,,,,,
1994,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1994,Direct migration background,Primary Level,,,,,,,,,,,,
1994,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1994,Direct migration background,Upper Secondary Level,,,,,,,,,,,,
1994,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1994,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1994,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1994,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1994,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1994,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1994,Indirect migration background,Primary Level,,,,,,,,,,,,
1994,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1994,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1994,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1994,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1994,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1995,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1995,No migration background,No answer / don't know,97,3.03420,2.05425,4.01416,0.00000,2.00000,4.00000,0.0,10.00000,,,
1995,No migration background,Pre-primary Level,193,1.46741,1.17476,1.76006,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,No migration background,Primary Level,59,2.98743,2.11405,3.86082,0.00000,2.00000,3.41563,0.0,8.53907,,,
1995,No migration background,Lower Secondary Level,1533,4.06655,3.74743,4.38567,1.00000,2.00000,5.00000,0.0,11.00000,,,
1995,No migration background,Upper Secondary Level,5511,3.34143,3.19146,3.49139,0.00000,2.00000,4.00000,0.0,10.00000,,,
1995,No migration background,Post-secondary Non-tertiary Level,304,2.80634,2.39303,3.21966,0.00000,1.24317,4.00000,0.0,10.00000,,,
1995,No migration background,First Stage of Tertiary Education,682,3.10861,2.75135,3.46588,0.00000,2.00000,4.00000,0.0,10.00000,,,
1995,No migration background,Second Stage of Tertiary Education,1539,2.48081,2.29434,2.66727,0.00000,2.00000,3.00000,0.0,7.50000,,,
1995,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1995,Direct migration background,No answer / don't know,113,2.92227,2.06451,3.78002,0.00000,2.00000,3.00000,0.0,7.50000,,,
1995,Direct migration background,Pre-primary Level,37,1.98994,0.92608,3.05380,0.00000,1.00000,2.56439,0.0,6.41097,,,
1995,Direct migration background,Primary Level,456,3.51318,3.06551,3.96085,0.00000,2.00000,5.00000,0.0,12.50000,,,
1995,Direct migration background,Lower Secondary Level,774,3.60965,3.17394,4.04537,0.00000,2.00000,4.00000,0.0,10.00000,,,
1995,Direct migration background,Upper Secondary Level,979,2.79885,2.50601,3.09169,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Direct migration background,Post-secondary Non-tertiary Level,151,2.75406,2.00064,3.50748,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Direct migration background,First Stage of Tertiary Education,56,1.62250,1.01814,2.22686,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Direct migration background,Second Stage of Tertiary Education,192,2.57036,2.02314,3.11758,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1995,Indirect migration background,No answer / don't know,52,1.72397,1.01310,2.43485,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Indirect migration background,Pre-primary Level,53,1.64010,1.11819,2.16202,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Indirect migration background,Primary Level,,,,,,,,,,,,
1995,Indirect migration background,Lower Secondary Level,167,2.80333,1.70828,3.89837,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Indirect migration background,Upper Secondary Level,179,2.73384,1.65045,3.81724,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1995,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1995,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1996,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1996,No migration background,No answer / don't know,104,3.40073,2.56030,4.24116,0.00000,2.00000,4.00000,0.0,10.00000,,,
1996,No migration background,Pre-primary Level,210,1.78210,1.41573,2.14848,0.00000,1.00000,2.00000,0.0,5.00000,,,
1996,No migration background,Primary Level,55,2.80583,1.80669,3.80498,1.00000,2.00000,3.00000,0.0,6.00000,,,
1996,No migration background,Lower Secondary Level,1469,4.01140,3.70141,4.32140,1.00000,2.88691,5.00000,0.0,11.00000,,,
1996,No migration background,Upper Secondary Level,5413,3.16015,3.02644,3.29387,0.00000,2.00000,4.00000,0.0,10.00000,,,
