"plh0181","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","kein Migrationshintergrund","40","0.00963967224135199","0.00665941740874446","0.0126199270739595"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","kein Migrationshintergrund","146","0.0275565566867969","0.0236303827595042","0.0314827306140896"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","direkter Migrationshintergrund","35","0.0279166054740012","0.0184733029658611","0.0373599079821412"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","kein Migrationshintergrund","100","0.0265997324743201","0.0222871565232869","0.0309123084253533"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","kein Migrationshintergrund","65","0.0189181169907019","0.0147626749332662","0.0230735590481377"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","kein Migrationshintergrund","174","0.0281190864197457","0.0241541884718862","0.0320839843676052"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","direkter Migrationshintergrund","52","0.0437592723137385","0.0320330128459969","0.0554855317814802"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","kein Migrationshintergrund","141","0.0273972396384485","0.0230222850963752","0.0317721941805217"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","kein Migrationshintergrund","42","0.0262975132013672","0.0191136653890402","0.0334813610136941"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","kein Migrationshintergrund","97","0.0312952831246518","0.0259844726976453","0.0366060935516582"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","kein Migrationshintergrund","669","0.10603330837342","0.0986490529850403","0.113417563761799"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","direkter Migrationshintergrund","121","0.100914750563104","0.0836476826442838","0.118181818481924"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","kein Migrationshintergrund","417","0.0778624549933075","0.0706809694503912","0.0850439405362237"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","kein Migrationshintergrund","99","0.0592758365649903","0.0486745972483151","0.0698770758816655"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","kein Migrationshintergrund","301","0.0793133663817275","0.0710709460060172","0.0875557867574378"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","direkter Migrationshintergrund","30","0.0950585152638701","0.0650516366711244","0.125065393856616"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","kein Migrationshintergrund","555","0.0831834525038135","0.0765599977165076","0.0898069072911194"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","direkter Migrationshintergrund","133","0.124075614226067","0.105177548243687","0.142973680208446"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","kein Migrationshintergrund","402","0.0793139016747205","0.0720714960967008","0.0865563072527402"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","kein Migrationshintergrund","155","0.0831674862626753","0.0707707194059451","0.0955642531194055"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","direkter Migrationshintergrund","43","0.104265787465943","0.0744287250399778","0.134102849891908"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","kein Migrationshintergrund","392","0.0989433655408614","0.0898359524981375","0.108050778583585"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","direkter Migrationshintergrund","30","0.0946901558276607","0.0647353784739168","0.124644933181405"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","kein Migrationshintergrund","63","0.150585021017638","0.115536561037036","0.185633480998239"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","direkter Migrationshintergrund","32","0.163698287370756","0.110090719126024","0.217305855615488"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","kein Migrationshintergrund","1088","0.157019999094856","0.148294083563092","0.165745914626619"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","direkter Migrationshintergrund","203","0.162847553020905","0.141681799736832","0.184013306304977"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","indirekter Migrationshintergrund","38","0.120682924614698","0.080221228502377","0.16114462072702"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","kein Migrationshintergrund","952","0.17822758183279","0.167970693452702","0.188484470212878"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","indirekter Migrationshintergrund","36","0.19294129844618","0.138523926129538","0.247358670762822"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","kein Migrationshintergrund","363","0.17831606956266","0.161131673205484","0.195500465919835"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","direkter Migrationshintergrund","74","0.189434690796017","0.151176949062885","0.227692432529148"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","kein Migrationshintergrund","781","0.184513308975314","0.172681587514292","0.196345030436336"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","direkter Migrationshintergrund","67","0.178693678345656","0.139499439388834","0.217887917302478"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","kein Migrationshintergrund","96","0.251197164569802","0.208695180719396","0.293699148420207"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","direkter Migrationshintergrund","40","0.190174005584084","0.133315691310577","0.247032319857592"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","kein Migrationshintergrund","1927","0.27318648517656","0.262499234749041","0.28387373560408"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","direkter Migrationshintergrund","332","0.280130602708154","0.254388265854867","0.305872939561441"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","indirekter Migrationshintergrund","73","0.353727814843668","0.294340901195817","0.41311472849152"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","kein Migrationshintergrund","1562","0.284687500369109","0.272593095623712","0.296781905114506"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","direkter Migrationshintergrund","53","0.228772541175574","0.170117118595037","0.287427963756111"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","indirekter Migrationshintergrund","53","0.214009745166755","0.15745126092139","0.27056822941212"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","kein Migrationshintergrund","570","0.307934999902978","0.287210234997453","0.328659764808503"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","direkter Migrationshintergrund","103","0.192005659500301","0.153550311807172","0.23046100719343"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","43","0.299965298808998","0.227355092894915","0.372575504723081"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","kein Migrationshintergrund","1231","0.285432092471009","0.271656864212842","0.299207320729177"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","direkter Migrationshintergrund","106","0.237057977565188","0.193548074624445","0.280567880505931"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","kein Migrationshintergrund","98","0.218245306149515","0.177766676638545","0.258723935660486"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","kein Migrationshintergrund","992","0.141421037703696","0.133063621806469","0.149778453600922"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","direkter Migrationshintergrund","135","0.107289179301797","0.0895483385908631","0.125030020012731"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","indirekter Migrationshintergrund","39","0.154389407709969","0.109510489979364","0.199268325440575"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","kein Migrationshintergrund","960","0.171231243566053","0.161134982258896","0.18132750487321"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","direkter Migrationshintergrund","46","0.187933797877255","0.13338148843253","0.242486107321979"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","indirekter Migrationshintergrund","45","0.206880010659923","0.151019986510942","0.262740034808905"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","kein Migrationshintergrund","396","0.190361334267569","0.172736638332104","0.207986030203034"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","direkter Migrationshintergrund","67","0.158667749022821","0.122996060532405","0.194339437513238"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.153924198661706","0.0967420509253314","0.211106346398081"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","kein Migrationshintergrund","729","0.175422540737248","0.163821843902794","0.187023237571703"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","direkter Migrationshintergrund","65","0.172578102482854","0.133917251543421","0.211238953422288"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ganz und gar zufrieden","2006","(noch) kein Abschluss","kein Migrationshintergrund","82","0.152155932437122","0.116957726078684","0.18735413879556"
"Ganz und gar zufrieden","2006","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.198688974491359","0.140878040023738","0.256499908958981"
"Ganz und gar zufrieden","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ganz und gar zufrieden","2006","Hauptschulabschluss","kein Migrationshintergrund","979","0.157515213860636","0.148778116590409","0.166252311130864"
"Ganz und gar zufrieden","2006","Hauptschulabschluss","direkter Migrationshintergrund","132","0.130442430955293","0.111136113314454","0.149748748596132"
"Ganz und gar zufrieden","2006","Hauptschulabschluss","indirekter Migrationshintergrund","46","0.18604844399957","0.13771355590679","0.23438333209235"
"Ganz und gar zufrieden","2006","Realschulabschluss","kein Migrationshintergrund","717","0.131999531189621","0.122927624679566","0.141071437699677"
"Ganz und gar zufrieden","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ganz und gar zufrieden","2006","Realschulabschluss","indirekter Migrationshintergrund","36","0.178811079865668","0.125967630345091","0.231654529386246"
"Ganz und gar zufrieden","2006","(Fach-)Abitur","kein Migrationshintergrund","235","0.128101089471435","0.113097467195097","0.143104711747774"
"Ganz und gar zufrieden","2006","(Fach-)Abitur","direkter Migrationshintergrund","51","0.131446417816696","0.0984574859888682","0.164435349644524"
"Ganz und gar zufrieden","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ganz und gar zufrieden","2006","AkademikerInnen","kein Migrationshintergrund","481","0.109280019428281","0.0997637522098229","0.11879628664674"
"Ganz und gar zufrieden","2006","AkademikerInnen","direkter Migrationshintergrund","36","0.117305357357861","0.0843838866961089","0.150226828019612"
"Ganz und gar zufrieden","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
