"plh0181","year","bula_h","n","percent","lower_confidence","upper_confidence"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Brandenburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Mecklenburg-Vorpommern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen","39","0.0258039856225779","0.0179662900649059","0.0336416811802499"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen-Anhalt","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Thueringen","35","0.0494377916857107","0.0356309957792687","0.0632445875921527"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Schleswig-Holstein","54","0.0625929938550327","0.0442923015674729","0.0808936861425925"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hamburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Niedersachsen","137","0.07084129692141","0.0595119942571753","0.0821705995856447"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bremen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Nordrhein-Westfalen","324","0.0875920604747678","0.0793741714067315","0.0958099495428042"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hessen","115","0.0982919913436964","0.083124656883147","0.113459325804246"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Rheinland-Pfalz,Saarland","71","0.0783433441463484","0.0618366601669668","0.0948500281257299"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Baden-Wuerttemberg","261","0.0896198889296359","0.0788855026293316","0.10035427522994"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bayern","262","0.0829078027350192","0.0732369159122844","0.0925786895577539"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Saarland","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Berlin","76","0.104531818179471","0.083088398466317","0.125975237892625"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Brandenburg","95","0.125398646592021","0.104261627396556","0.146535665787485"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Mecklenburg-Vorpommern","54","0.123329441962043","0.0958742878677189","0.150784596056367"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen","144","0.0894842527176602","0.0753738678784456","0.103594637556875"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen-Anhalt","89","0.0881021206921226","0.0696760627094523","0.106528178674793"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Thueringen","89","0.105099969932385","0.0855672978669148","0.124632641997856"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Schleswig-Holstein","48","0.0783046927712055","0.0580078661447956","0.0986015193976154"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hamburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Niedersachsen","148","0.0854133254797655","0.0730711923075357","0.0977554586519953"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bremen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Nordrhein-Westfalen","343","0.0823671629145193","0.0743753574823568","0.0903589683466817"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hessen","115","0.0827277215734107","0.0686933846214999","0.0967620585253214"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Rheinland-Pfalz,Saarland","84","0.0897837769806323","0.0722229314207243","0.10734462254054"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Baden-Wuerttemberg","246","0.0837251389853389","0.0733162479238272","0.0941340300468505"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bayern","249","0.0857226044058793","0.0759040224676306","0.095541186344128"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Berlin","86","0.119923050135653","0.0971533993122604","0.142692700959045"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Brandenburg","104","0.130768236087055","0.109249776861949","0.152286695312162"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Mecklenburg-Vorpommern","40","0.0758597073315206","0.053751841207911","0.0979675734551303"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen","141","0.0883526599946853","0.0743230670906981","0.102382252898672"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen-Anhalt","83","0.0934781922198432","0.0745543015643958","0.112402082875291"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Thueringen","101","0.107726499291269","0.0879803065100201","0.127472692072519"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Schleswig-Holstein","103","0.167122280546743","0.13893531285078","0.195309248242706"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hamburg","40","0.122075311196602","0.0855737531448223","0.158576869248382"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Niedersachsen","361","0.165015622777641","0.148624198784414","0.181407046770869"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bremen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Nordrhein-Westfalen","774","0.168623707053538","0.157739632453633","0.179507781653443"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hessen","251","0.17054288281632","0.151381316689017","0.189704448943623"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Rheinland-Pfalz,Saarland","166","0.1702951010781","0.147204400669634","0.193385801486567"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Baden-Wuerttemberg","509","0.187585473596832","0.172914731546019","0.202256215647646"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bayern","461","0.141044415170508","0.128836952638625","0.15325187770239"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Saarland","35","0.110224840856505","0.0727309446605973","0.147718737052412"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Berlin","147","0.174647911423729","0.148037840015428","0.201257982832029"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Brandenburg","184","0.20539924701026","0.179614305276914","0.231184188743607"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Mecklenburg-Vorpommern","83","0.156106366023676","0.125800517097976","0.186412214949376"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen","313","0.196344543617166","0.176707948417776","0.215981138816556"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen-Anhalt","161","0.168267116057687","0.143947444170142","0.192586787945232"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Thueringen","224","0.22583414047573","0.199203297883795","0.252464983067665"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Schleswig-Holstein","185","0.282614163475386","0.248595760648596","0.316632566302176"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hamburg","122","0.387425464580664","0.333107635745761","0.441743293415566"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Niedersachsen","573","0.289177534665779","0.269156900682784","0.309198168648774"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bremen","35","0.293348671674069","0.218725324495387","0.367972018852751"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Nordrhein-Westfalen","1318","0.265965776791414","0.253121655198047","0.278809898384781"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hessen","429","0.258176731128923","0.235880779778381","0.280472682479465"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Rheinland-Pfalz,Saarland","302","0.270926436658371","0.243624995676905","0.298227877639836"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Baden-Wuerttemberg","765","0.280680503717922","0.263794352334785","0.297566655101059"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bayern","902","0.270405259856132","0.254827302391717","0.285983217320547"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Saarland","100","0.353359475697972","0.29612990028332","0.410589051112624"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Berlin","209","0.267291499780201","0.236274277430091","0.298308722130311"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Brandenburg","258","0.248243418449519","0.220671325385732","0.275815511513306"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Mecklenburg-Vorpommern","186","0.312939979899509","0.274223117442547","0.351656842356471"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen","451","0.29237929032548","0.269894160919033","0.314864419731926"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen-Anhalt","234","0.244271911296087","0.216340961975274","0.272202860616901"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Thueringen","267","0.279988325679155","0.251391828945267","0.308584822413043"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Schleswig-Holstein","138","0.19020799537736","0.160556835575165","0.219859155179555"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hamburg","59","0.18174834814641","0.138750419679441","0.224746276613379"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Niedersachsen","311","0.134414606942487","0.119352241832206","0.149476972052768"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bremen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Nordrhein-Westfalen","829","0.178089972899759","0.166968424693839","0.189211521105679"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hessen","254","0.170338811558317","0.151186357604072","0.189491265512562"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Rheinland-Pfalz,Saarland","159","0.142240578593367","0.120783593198455","0.163697563988279"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Baden-Wuerttemberg","453","0.150822174482051","0.13737300208903","0.164271346875072"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Bayern","590","0.188072740713999","0.1743675972249","0.201777884203098"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Saarland","38","0.122114968985367","0.082915158474263","0.16131477949647"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Berlin","107","0.126885184424624","0.103556736207938","0.150213632641311"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Brandenburg","141","0.113742035401652","0.093477678861165","0.134006391942139"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Mecklenburg-Vorpommern","99","0.166966977304039","0.135826971226198","0.198106983381879"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen","258","0.158103304761675","0.140068074291545","0.176138535231806"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Sachsen-Anhalt","159","0.182729454253835","0.157607503979721","0.20785140452795"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Thueringen","124","0.111474962966354","0.0914303993934665","0.131519526539242"
"Ganz und gar zufrieden","2006","Schleswig-Holstein","108","0.153518740810556","0.126283580721908","0.180753900899203"
"Ganz und gar zufrieden","2006","Hamburg","46","0.152577475680958","0.112484890030978","0.192670061330939"
"Ganz und gar zufrieden","2006","Niedersachsen","317","0.167910124827144","0.151404250316633","0.184415999337656"
"Ganz und gar zufrieden","2006","Bremen","40","0.200029373454142","0.134465594110242","0.265593152798043"
"Ganz und gar zufrieden","2006","Nordrhein-Westfalen","698","0.147099956063636","0.136803477605427","0.157396434521845"
"Ganz und gar zufrieden","2006","Hessen","204","0.139339926594367","0.121696990942812","0.156982862245922"
"Ganz und gar zufrieden","2006","Rheinland-Pfalz,Saarland","163","0.165690589900045","0.142851084486773","0.188530095313317"
"Ganz und gar zufrieden","2006","Baden-Wuerttemberg","276","0.110275900527528","0.0985044055244607","0.122047395530594"
"Ganz und gar zufrieden","2006","Bayern","488","0.164341267727681","0.151344064995771","0.17733847045959"
"Ganz und gar zufrieden","2006","Saarland","32","0.118441221918455","0.0797548706597761","0.157127573177134"
"Ganz und gar zufrieden","2006","Berlin","95","0.0965632314882825","0.0758618422701065","0.117264620706459"
"Ganz und gar zufrieden","2006","Brandenburg","96","0.0977037360582028","0.0787531602839577","0.116654311832448"
"Ganz und gar zufrieden","2006","Mecklenburg-Vorpommern","58","0.118294970509735","0.0913289356985209","0.145261005320949"
"Ganz und gar zufrieden","2006","Sachsen","177","0.108275801603064","0.0929153918859619","0.123636211320166"
"Ganz und gar zufrieden","2006","Sachsen-Anhalt","116","0.147593477884429","0.124535399314595","0.170651556454262"
"Ganz und gar zufrieden","2006","Thueringen","73","0.0843389369437569","0.0666397002852814","0.102038173602232"
"Ganz und gar unzufrieden","2007","Schleswig-Holstein","","","",""
"Ganz und gar unzufrieden","2007","Hamburg","","","",""
"Ganz und gar unzufrieden","2007","Niedersachsen","","","",""
"Ganz und gar unzufrieden","2007","Bremen","","","",""
"Ganz und gar unzufrieden","2007","Nordrhein-Westfalen","","","",""
"Ganz und gar unzufrieden","2007","Hessen","","","",""
"Ganz und gar unzufrieden","2007","Rheinland-Pfalz,Saarland","","","",""
"Ganz und gar unzufrieden","2007","Baden-Wuerttemberg","","","",""
"Ganz und gar unzufrieden","2007","Bayern","","","",""
"Ganz und gar unzufrieden","2007","Saarland","","","",""
"Ganz und gar unzufrieden","2007","Berlin","","","",""
"Ganz und gar unzufrieden","2007","Brandenburg","","","",""
"Ganz und gar unzufrieden","2007","Mecklenburg-Vorpommern","","","",""
"Ganz und gar unzufrieden","2007","Sachsen","","","",""
"Ganz und gar unzufrieden","2007","Sachsen-Anhalt","","","",""
"Ganz und gar unzufrieden","2007","Thueringen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Schleswig-Holstein","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hamburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Niedersachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Bremen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Nordrhein-Westfalen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hessen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Rheinland-Pfalz,Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Baden-Wuerttemberg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Bayern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Berlin","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Brandenburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Mecklenburg-Vorpommern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Sachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Sachsen-Anhalt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Thueringen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Schleswig-Holstein","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hamburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Niedersachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Bremen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Nordrhein-Westfalen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hessen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Rheinland-Pfalz,Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Baden-Wuerttemberg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Bayern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Berlin","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Brandenburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Mecklenburg-Vorpommern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Sachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Sachsen-Anhalt","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Thueringen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Schleswig-Holstein","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hamburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Niedersachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Bremen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Nordrhein-Westfalen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hessen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Rheinland-Pfalz,Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Baden-Wuerttemberg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Bayern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Berlin","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Brandenburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Mecklenburg-Vorpommern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Sachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Sachsen-Anhalt","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Thueringen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Schleswig-Holstein","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hamburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Niedersachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Bremen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Nordrhein-Westfalen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hessen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Rheinland-Pfalz,Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Baden-Wuerttemberg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Bayern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Berlin","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Brandenburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Mecklenburg-Vorpommern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Sachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Sachsen-Anhalt","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Thueringen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Schleswig-Holstein","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hamburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Niedersachsen","","","",""
