"plh0181","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","maennlich","60","0.0338200202334539","0.0267970610180213","0.0408429794488864"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","weiblich","48","0.0308827415184128","0.0233533444113799","0.0384121386254456"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","maennlich","403","0.107308056405879","0.097605588207893","0.117010524603866"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","weiblich","411","0.101755442064872","0.0925980305564229","0.110912853573322"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","maennlich","208","0.0872843701255604","0.0760249650696418","0.0985437751814791"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","weiblich","238","0.0694282820558237","0.0607990217797839","0.0780575423318634"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","maennlich","64","0.0810241478632705","0.0646742332810146","0.0973740624455265"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","weiblich","75","0.0576254419456446","0.045383582629205","0.0698673012620843"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","maennlich","190","0.078300426262109","0.0678632995953744","0.0887375529288437"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","weiblich","150","0.085439680989856","0.0732736168459373","0.0976057451337746"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","maennlich","341","0.0926931152941917","0.0836020223426964","0.101784208245687"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","weiblich","359","0.0834390554257869","0.0750625673634084","0.0918155434881654"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","maennlich","195","0.0833551248774168","0.0723284093972407","0.0943818403575929"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","weiblich","234","0.0785266094583821","0.0693943076324555","0.0876589112843086"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","maennlich","92","0.0790773930173377","0.0629079916712041","0.0952467943634712"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","weiblich","116","0.0987275389534593","0.0830572978160461","0.114397780090872"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","maennlich","267","0.114382670327418","0.102017293198115","0.126748047456722"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","weiblich","159","0.0748885854347876","0.0634329561994892","0.086344214670086"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","maennlich","46","0.172725935947286","0.130302908971557","0.215148962923015"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","weiblich","58","0.137262170072518","0.100949900429986","0.17357443971505"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","maennlich","687","0.173417521815075","0.161548775667085","0.185286267963065"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","weiblich","642","0.141385629140212","0.130832085229292","0.151939173051132"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","maennlich","453","0.206702672295052","0.190549028594403","0.2228563159957"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","weiblich","562","0.156928538977004","0.144580056380732","0.169277021573277"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","maennlich","222","0.196758675459539","0.172938433470866","0.220578917448212"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","weiblich","238","0.160468764710807","0.141187205180153","0.17975032424146"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","maennlich","485","0.190523569445207","0.175266165082762","0.205780973807652"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","weiblich","381","0.181362573875944","0.164592547377959","0.19813260037393"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","maennlich","70","0.227062547098249","0.180046826174442","0.274078268022057"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","weiblich","83","0.232927345306087","0.188324041093031","0.277530649519144"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","maennlich","1135","0.274432243149795","0.260443721766053","0.288420764533537"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","weiblich","1197","0.278939709070514","0.265355399436558","0.29252401870447"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","maennlich","705","0.268399254862856","0.250722311086167","0.286076198639544"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","weiblich","963","0.288124604029899","0.272749339424856","0.303499868634941"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","maennlich","313","0.295926473042399","0.268576486382702","0.323276459702096"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","weiblich","403","0.273214484529279","0.249805452006504","0.296623517052054"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","maennlich","761","0.274171625983156","0.256840274804048","0.291502977162264"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","weiblich","599","0.286154111085954","0.266483568393068","0.30582465377884"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","maennlich","66","0.204237491300342","0.15899384047147","0.249481142129214"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(noch) kein Abschluss","weiblich","69","0.203641436127771","0.161147599251278","0.246135273004264"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","maennlich","563","0.132089026622033","0.121474852314318","0.142703200929748"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Hauptschulabschluss","weiblich","603","0.140959429714357","0.130419189344686","0.151499670084028"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","maennlich","406","0.157818674832782","0.143275425232045","0.17236192443352"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Realschulabschluss","weiblich","645","0.185915918908267","0.172708335738541","0.199123502077992"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","maennlich","199","0.162206579962898","0.140118452057322","0.184294707868473"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","(Fach-)Abitur","weiblich","296","0.198497910941713","0.177544304964854","0.219451516918573"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","maennlich","443","0.174470394625401","0.159725848931134","0.189214940319668"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","AkademikerInnen","weiblich","364","0.174589536431392","0.15806770424697","0.191111368615815"
"Ganz und gar zufrieden","2006","(noch) kein Abschluss","maennlich","64","0.163348195542229","0.121859697007101","0.204836694077357"
"Ganz und gar zufrieden","2006","(noch) kein Abschluss","weiblich","62","0.167380632886032","0.127988055161289","0.206773210610775"
"Ganz und gar zufrieden","2006","Hauptschulabschluss","maennlich","532","0.143953718201126","0.132949091326673","0.154958345075579"
"Ganz und gar zufrieden","2006","Hauptschulabschluss","weiblich","625","0.163933021375502","0.152719284339262","0.175146758411742"
"Ganz und gar zufrieden","2006","Realschulabschluss","maennlich","295","0.126148781898186","0.112904154754303","0.139393409042069"
"Ganz und gar zufrieden","2006","Realschulabschluss","weiblich","486","0.138907985976594","0.12716661467266","0.150649357280527"
"Ganz und gar zufrieden","2006","(Fach-)Abitur","maennlich","119","0.114762286280536","0.0956643802580173","0.133860192303054"
"Ganz und gar zufrieden","2006","(Fach-)Abitur","weiblich","188","0.141219357488079","0.122925018915493","0.159513696060666"
"Ganz und gar zufrieden","2006","AkademikerInnen","maennlich","271","0.0956295947771655","0.0842041391913823","0.107055050362949"
"Ganz und gar zufrieden","2006","AkademikerInnen","weiblich","253","0.127326501245455","0.112818772990569","0.141834229500341"
"Ganz und gar unzufrieden","2007","(noch) kein Abschluss","maennlich","","","",""
"Ganz und gar unzufrieden","2007","(noch) kein Abschluss","weiblich","","","",""
"Ganz und gar unzufrieden","2007","Hauptschulabschluss","maennlich","","","",""
"Ganz und gar unzufrieden","2007","Hauptschulabschluss","weiblich","","","",""
"Ganz und gar unzufrieden","2007","Realschulabschluss","maennlich","","","",""
"Ganz und gar unzufrieden","2007","Realschulabschluss","weiblich","","","",""
"Ganz und gar unzufrieden","2007","(Fach-)Abitur","maennlich","","","",""
"Ganz und gar unzufrieden","2007","(Fach-)Abitur","weiblich","","","",""
"Ganz und gar unzufrieden","2007","AkademikerInnen","maennlich","","","",""
"Ganz und gar unzufrieden","2007","AkademikerInnen","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(noch) kein Abschluss","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Hauptschulabschluss","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","Realschulabschluss","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","(Fach-)Abitur","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2007","AkademikerInnen","weiblich","","","",""
"Ganz und gar zufrieden","2007","(noch) kein Abschluss","maennlich","","","",""
"Ganz und gar zufrieden","2007","(noch) kein Abschluss","weiblich","","","",""
"Ganz und gar zufrieden","2007","Hauptschulabschluss","maennlich","","","",""
"Ganz und gar zufrieden","2007","Hauptschulabschluss","weiblich","","","",""
"Ganz und gar zufrieden","2007","Realschulabschluss","maennlich","","","",""
"Ganz und gar zufrieden","2007","Realschulabschluss","weiblich","","","",""
"Ganz und gar zufrieden","2007","(Fach-)Abitur","maennlich","","","",""
"Ganz und gar zufrieden","2007","(Fach-)Abitur","weiblich","","","",""
"Ganz und gar zufrieden","2007","AkademikerInnen","maennlich","","","",""
"Ganz und gar zufrieden","2007","AkademikerInnen","weiblich","","","",""
"Ganz und gar unzufrieden","2008","(noch) kein Abschluss","maennlich","","","",""
"Ganz und gar unzufrieden","2008","(noch) kein Abschluss","weiblich","","","",""
"Ganz und gar unzufrieden","2008","Hauptschulabschluss","maennlich","","","",""
"Ganz und gar unzufrieden","2008","Hauptschulabschluss","weiblich","","","",""
"Ganz und gar unzufrieden","2008","Realschulabschluss","maennlich","","","",""
"Ganz und gar unzufrieden","2008","Realschulabschluss","weiblich","","","",""
"Ganz und gar unzufrieden","2008","(Fach-)Abitur","maennlich","","","",""
"Ganz und gar unzufrieden","2008","(Fach-)Abitur","weiblich","","","",""
"Ganz und gar unzufrieden","2008","AkademikerInnen","maennlich","","","",""
"Ganz und gar unzufrieden","2008","AkademikerInnen","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","weiblich","","","",""
