"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1987","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1987","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1987","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1987","35-65 Jahre alt","kein Migrationshintergrund ","8.05","8","3645","7.99","8.11"
"1987","66 und Ã¤lter","direkter Migrationshintergrund","8.41","9","42","7.85","8.97"
"1987","66 und Ã¤lter","indirekter Migrationshintergrund","5.48","3.57","4","-2.1","13.06"
"1987","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1988","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1988","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1988","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1988","35-65 Jahre alt","kein Migrationshintergrund ","7.89","8","3477","7.83","7.95"
"1988","66 und Ã¤lter","direkter Migrationshintergrund","7.81","8","63","7.3","8.32"
"1988","66 und Ã¤lter","indirekter Migrationshintergrund","5.9","4.22","4","-0.9","12.7"
"1988","66 und Ã¤lter","kein Migrationshintergrund ","8.18","8","983","8.07","8.29"
"1989","16-34 Jahre alt","direkter Migrationshintergrund","6.59","7","957","6.41","6.77"
"1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1989","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1989","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1989","35-65 Jahre alt","kein Migrationshintergrund ","7.89","8","3295","7.82","7.96"
"1989","66 und Ã¤lter","direkter Migrationshintergrund","7.83","8","69","7.35","8.31"
"1989","66 und Ã¤lter","indirekter Migrationshintergrund","6.78","4.96","4","2.01","11.55"
"1989","66 und Ã¤lter","kein Migrationshintergrund ","8.27","9","953","8.16","8.38"
"1990","16-34 Jahre alt","direkter Migrationshintergrund","6.61","7","924","6.44","6.78"
"1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1990","16-34 Jahre alt","kein Migrationshintergrund ","7.02","8","4123","6.94","7.1"
"1990","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1990","35-65 Jahre alt","kein Migrationshintergrund ","7.72","8","5413","7.66","7.78"
"1990","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1990","66 und Ã¤lter","indirekter Migrationshintergrund","6.96","7.58","5","3.4","10.52"
"1990","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1991","16-34 Jahre alt","direkter Migrationshintergrund","6.53","7","885","6.35","6.71"
"1991","16-34 Jahre alt","indirekter Migrationshintergrund","6.95","7","316","6.67","7.23"
"1991","16-34 Jahre alt","kein Migrationshintergrund ","7.01","8","3941","6.93","7.09"
"1991","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1991","35-65 Jahre alt","kein Migrationshintergrund ","7.73","8","5344","7.67","7.79"
"1991","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1991","66 und Ã¤lter","indirekter Migrationshintergrund","7.25","7.87","5","4.21","10.29"
"1991","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1992","16-34 Jahre alt","direkter Migrationshintergrund","6.46","7","841","6.27","6.65"
"1992","16-34 Jahre alt","indirekter Migrationshintergrund","6.89","7","375","6.64","7.14"
"1992","16-34 Jahre alt","kein Migrationshintergrund ","6.94","7","3737","6.86","7.02"
"1992","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1992","35-65 Jahre alt","kein Migrationshintergrund ","7.59","8","5284","7.53","7.65"
"1992","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1992","66 und Ã¤lter","indirekter Migrationshintergrund","4.97","4","4","1.96","7.98"
"1992","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1993","16-34 Jahre alt","direkter Migrationshintergrund","6.6","7","811","6.41","6.79"
"1993","16-34 Jahre alt","indirekter Migrationshintergrund","6.85","7","438","6.61","7.09"
"1993","16-34 Jahre alt","kein Migrationshintergrund ","7.07","8","3619","6.99","7.15"
"1993","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1993","35-65 Jahre alt","kein Migrationshintergrund ","7.61","8","5194","7.55","7.67"
"1993","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1993","66 und Ã¤lter","indirekter Migrationshintergrund","7.24","5.78","4","2.67","11.81"
"1993","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1994","16-34 Jahre alt","direkter Migrationshintergrund","6.69","7","752","6.5","6.88"
"1994","16-34 Jahre alt","indirekter Migrationshintergrund","6.76","7","457","6.53","6.99"
"1994","16-34 Jahre alt","kein Migrationshintergrund ","7.1","8","3556","7.02","7.18"
"1994","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","kein Migrationshintergrund ","7.6","8","5121","7.54","7.66"
"1994","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1994","66 und Ã¤lter","indirekter Migrationshintergrund","8.29","7.35","4","5.11","11.47"
"1994","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1995","16-34 Jahre alt","direkter Migrationshintergrund","6.74","7","930","6.57","6.91"
"1995","16-34 Jahre alt","indirekter Migrationshintergrund","7.06","8","471","6.83","7.29"
"1995","16-34 Jahre alt","kein Migrationshintergrund ","7.06","8","3474","6.98","7.14"
"1995","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","kein Migrationshintergrund ","7.57","8","5143","7.51","7.63"
"1995","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1995","66 und Ã¤lter","indirekter Migrationshintergrund","6.42","4.99","6","3.33","9.51"
"1995","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1996","16-34 Jahre alt","direkter Migrationshintergrund","6.61","7","841","6.44","6.78"
"1996","16-34 Jahre alt","indirekter Migrationshintergrund","7","8","505","6.79","7.21"
"1996","16-34 Jahre alt","kein Migrationshintergrund ","7.2","8","3376","7.12","7.28"
"1996","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1996","35-65 Jahre alt","indirekter Migrationshintergrund","6.63","8","31","5.7","7.56"
"1996","35-65 Jahre alt","kein Migrationshintergrund ","7.61","8","5176","7.55","7.67"
"1996","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1996","66 und Ã¤lter","indirekter Migrationshintergrund","7.48","6.72","6","5.42","9.54"
"1996","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1997","16-34 Jahre alt","direkter Migrationshintergrund","6.85","7","775","6.68","7.02"
"1997","16-34 Jahre alt","indirekter Migrationshintergrund","7.03","7","516","6.83","7.23"
"1997","16-34 Jahre alt","kein Migrationshintergrund ","7.16","8","3271","7.09","7.23"
"1997","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1997","35-65 Jahre alt","indirekter Migrationshintergrund","7.07","7","33","6.27","7.87"
"1997","35-65 Jahre alt","kein Migrationshintergrund ","7.58","8","5141","7.52","7.64"
"1997","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1997","66 und Ã¤lter","indirekter Migrationshintergrund","7.21","7.28","7","5.02","9.4"
"1997","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1998","16-34 Jahre alt","direkter Migrationshintergrund","6.54","7","717","6.36","6.72"
"1998","16-34 Jahre alt","indirekter Migrationshintergrund","7.22","8","543","7.03","7.41"
"1998","16-34 Jahre alt","kein Migrationshintergrund ","7.35","8","3534","7.28","7.42"
"1998","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1998","35-65 Jahre alt","indirekter Migrationshintergrund","7.02","7","44","6.37","7.67"
"1998","35-65 Jahre alt","kein Migrationshintergrund ","7.68","8","6038","7.63","7.73"
"1998","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1998","66 und Ã¤lter","indirekter Migrationshintergrund","7.44","7.98","6","4.79","10.09"
"1998","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1999","16-34 Jahre alt","direkter Migrationshintergrund","6.87","7","636","6.69","7.05"
"1999","16-34 Jahre alt","indirekter Migrationshintergrund","7.06","8","543","6.87","7.25"
"1999","16-34 Jahre alt","kein Migrationshintergrund ","7.34","8","3362","7.27","7.41"
"1999","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1999","35-65 Jahre alt","indirekter Migrationshintergrund","7.51","8","51","6.84","8.18"
"1999","35-65 Jahre alt","kein Migrationshintergrund ","7.7","8","5915","7.65","7.75"
"1999","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1999","66 und Ã¤lter","indirekter Migrationshintergrund","7.27","7.3","7","5.36","9.18"
"1999","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2000","16-34 Jahre alt","direkter Migrationshintergrund","7.15","8","989","7.01","7.29"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","7.08","8","706","6.91","7.25"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","7.43","8","5345","7.37","7.49"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","7.32","8","96","6.83","7.81"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2000","66 und Ã¤lter","direkter Migrationshintergrund","7.86","8","358","7.67","8.05"
"2000","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2000","66 und Ã¤lter","kein Migrationshintergrund ","8.19","8","3251","8.13","8.25"
"2001","16-34 Jahre alt","direkter Migrationshintergrund","6.98","7","828","6.82","7.14"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","7.17","8","650","7","7.34"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","7.47","8","4736","7.41","7.53"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2001","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2001","66 und Ã¤lter","direkter Migrationshintergrund","7.99","8","338","7.81","8.17"
"2001","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2001","66 und Ã¤lter","kein Migrationshintergrund ","8.29","8","3069","8.23","8.35"
"2002","16-34 Jahre alt","direkter Migrationshintergrund","6.95","7","739","6.79","7.11"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","7.01","7","629","6.83","7.19"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","7.38","8","4712","7.32","7.44"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2002","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2002","66 und Ã¤lter","direkter Migrationshintergrund","7.67","8","351","7.45","7.89"
"2002","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2002","66 und Ã¤lter","kein Migrationshintergrund ","8.14","8","3261","8.08","8.2"
"2003","16-34 Jahre alt","direkter Migrationshintergrund","6.97","7","676","6.8","7.14"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","7.28","8","635","7.11","7.45"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","7.34","8","4491","7.28","7.4"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2003","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2003","66 und Ã¤lter","direkter Migrationshintergrund","7.85","8","358","7.65","8.05"
"2003","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2003","66 und Ã¤lter","kein Migrationshintergrund ","8.19","8","3322","8.14","8.24"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","7.1","8","626","6.92","7.28"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","7.21","8","637","7.04","7.38"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","7.5","8","4296","7.44","7.56"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2004","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2004","66 und Ã¤lter","direkter Migrationshintergrund","7.82","8","364","7.61","8.03"
"2004","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2004","66 und Ã¤lter","kein Migrationshintergrund ","8.2","8","3423","8.15","8.25"
"2005","16-34 Jahre alt","direkter Migrationshintergrund","7.16","8","532","6.97","7.35"
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","7.09","7","653","6.92","7.26"
"2005","16-34 Jahre alt","kein Migrationshintergrund ","7.4","8","4078","7.34","7.46"
"2005","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2005","35-65 Jahre alt","kein Migrationshintergrund ","7.73","8","9982","7.69","7.77"
"2005","66 und Ã¤lter","direkter Migrationshintergrund","7.75","8","371","7.54","7.96"
"2005","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2005","66 und Ã¤lter","kein Migrationshintergrund ","8.22","8","3421","8.17","8.27"
"2006","16-34 Jahre alt","direkter Migrationshintergrund","7.1","8","537","6.91","7.29"
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","6.87","7","622","6.69","7.05"
"2006","16-34 Jahre alt","kein Migrationshintergrund ","7.35","8","3923","7.29","7.41"
"2006","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2006","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2006","66 und Ã¤lter","direkter Migrationshintergrund","7.55","8","396","7.35","7.75"
"2006","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2006","66 und Ã¤lter","kein Migrationshintergrund ","8.13","8","4063","8.08","8.18"
"2007","16-34 Jahre alt","direkter Migrationshintergrund","7.09","8","445","6.9","7.28"
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","7.04","7","579","6.86","7.22"
"2007","16-34 Jahre alt","kein Migrationshintergrund ","7.44","8","3638","7.38","7.5"
"2007","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2007","35-65 Jahre alt","kein Migrationshintergrund ","7.72","8","9967","7.69","7.75"
"2007","66 und Ã¤lter","direkter Migrationshintergrund","7.66","8","382","7.46","7.86"
"2007","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2007","66 und Ã¤lter","kein Migrationshintergrund ","8.17","8","3990","8.12","8.22"
"2008","16-34 Jahre alt","direkter Migrationshintergrund","7.4","8","369","7.2","7.6"
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","7.3","8","567","7.13","7.47"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","7.58","8","3391","7.51","7.65"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2008","35-65 Jahre alt","kein Migrationshintergrund ","7.88","8","9312","7.85","7.91"
"2008","66 und Ã¤lter","direkter Migrationshintergrund","7.61","8","375","7.42","7.8"
"2008","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2008","66 und Ã¤lter","kein Migrationshintergrund ","8.24","8","3960","8.19","8.29"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","7.12","8","511","6.93","7.31"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","7.46","8","3137","7.39","7.53"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2009","35-65 Jahre alt","kein Migrationshintergrund ","7.76","8","8668","7.72","7.8"
"2009","66 und Ã¤lter","direkter Migrationshintergrund","7.61","8","341","7.41","7.81"
"2009","66 und Ã¤lter","indirekter Migrationshintergrund","5.27","4.21","6","0.83","9.71"
"2009","66 und Ã¤lter","kein Migrationshintergrund ","8.16","8","3856","8.11","8.21"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","7.38","8","928","7.22","7.54"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","7.15","8","753","6.98","7.32"
"2010","16-34 Jahre alt","kein Migrationshintergrund ","7.52","8","4860","7.46","7.58"
"2010","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","7.44","8","381","7.22","7.66"
"2010","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2010","66 und Ã¤lter","direkter Migrationshintergrund","7.59","8","320","7.4","7.78"
"2010","66 und Ã¤lter","indirekter Migrationshintergrund","7.3","6.64","6","6.07","8.53"
"2010","66 und Ã¤lter","kein Migrationshintergrund ","8.21","8","3733","8.16","8.26"
"2011","16-34 Jahre alt","direkter Migrationshintergrund","7.39","8","801","7.22","7.56"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","7.5","8","730","7.34","7.66"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","7.64","8","4749","7.58","7.7"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","7.33","8","472","7.13","7.53"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2011","66 und Ã¤lter","direkter Migrationshintergrund","7.6","8","362","7.41","7.79"
"2011","66 und Ã¤lter","indirekter Migrationshintergrund","6.96","7.8","6","5.53","8.39"
"2011","66 und Ã¤lter","kein Migrationshintergrund ","8.18","8","4150","8.13","8.23"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","7.34","8","718","7.17","7.51"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","7.49","8","705","7.33","7.65"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","7.61","8","4633","7.55","7.67"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","7.39","8","511","7.2","7.58"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2012","66 und Ã¤lter","direkter Migrationshintergrund","7.85","8","400","7.69","8.01"
"2012","66 und Ã¤lter","indirekter Migrationshintergrund","7.83","7.94","6","7.04","8.62"
"2012","66 und Ã¤lter","kein Migrationshintergrund ","8.2","8","4549","8.15","8.25"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2013","16-34 Jahre alt","kein Migrationshintergrund ","7.65","8","4527","7.59","7.71"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","7.42","8","4021","7.35","7.49"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","7.54","8","736","7.39","7.69"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2013","66 und Ã¤lter","direkter Migrationshintergrund","7.89","8","448","7.73","8.05"
"2013","66 und Ã¤lter","indirekter Migrationshintergrund","8.59","8.18","5","7.91","9.27"
"2013","66 und Ã¤lter","kein Migrationshintergrund ","8.23","8","4639","8.18","8.28"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","kein Migrationshintergrund ","7.62","8","4008","7.56","7.68"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","7.4","8","3270","7.32","7.48"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","7.57","8","681","7.41","7.73"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","66 und Ã¤lter","direkter Migrationshintergrund","7.91","8","441","7.75","8.07"
"2014","66 und Ã¤lter","indirekter Migrationshintergrund","9.39","9.26","5","8.15","10.63"
"2014","66 und Ã¤lter","kein Migrationshintergrund ","8.26","8","4555","8.22","8.3"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","7.76","8","945","7.62","7.9"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","7.71","8","3668","7.64","7.78"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","7.52","8","670","7.36","7.68"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2015","66 und Ã¤lter","direkter Migrationshintergrund","7.85","8","427","7.69","8.01"
"2015","66 und Ã¤lter","indirekter Migrationshintergrund","9.59","10","5","8.55","10.63"
"2015","66 und Ã¤lter","kein Migrationshintergrund ","8.22","8","4513","8.17","8.27"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","7.65","8","889","7.5","7.8"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","7.74","8","3317","7.67","7.81"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","7.54","8","3059","7.46","7.62"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","7.61","8","652","7.45","7.77"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2016","66 und Ã¤lter","direkter Migrationshintergrund","7.66","8","401","7.49","7.83"
"2016","66 und Ã¤lter","indirekter Migrationshintergrund","9.24","9","4","7.94","10.54"
"2016","66 und Ã¤lter","kein Migrationshintergrund ","8.28","8","4361","8.24","8.32"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","7.54","8","946","7.39","7.69"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","7.72","8","4024","7.66","7.78"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","7.6","8","3020","7.52","7.68"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","7.56","8","722","7.4","7.72"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2017","66 und Ã¤lter","direkter Migrationshintergrund","7.7","8","429","7.53","7.87"
"2017","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2017","66 und Ã¤lter","kein Migrationshintergrund ","8.26","8","4573","8.22","8.3"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","7.6","8","961","7.46","7.74"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","7.65","8","3938","7.59","7.71"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","7.68","8","708","7.52","7.84"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2018","66 und Ã¤lter","direkter Migrationshintergrund","7.76","8","444","7.6","7.92"
"2018","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2018","66 und Ã¤lter","kein Migrationshintergrund ","8.26","8","4579","8.21","8.31"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","6.87","7","813","6.71","7.03"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","7.64","8","878","7.49","7.79"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","7.81","8","3700","7.75","7.87"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","7.78","8","790","7.64","7.92"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2019","66 und Ã¤lter","direkter Migrationshintergrund","8.08","8","429","7.91","8.25"
"2019","66 und Ã¤lter","indirekter Migrationshintergrund","8.7","9","36","7.9","9.5"
"2019","66 und Ã¤lter","kein Migrationshintergrund ","8.29","8","4769","8.25","8.33"
