"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1989","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Hauptschule","Westdeutschland","7.77","7.5","5466","5","7","9","10","10","7.71","7.83","0","10","8","8"
"1989","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","Westdeutschland","7.26","7.5","746","5","6","9","10","10","7.11","7.41","0","10","7","8"
"1990","(noch) kein Abschluss","Ostdeutschland","8.35","8.5","44","5","8","10","10","10","7.71","8.99","2","10","8","10"
"1990","(noch) kein Abschluss","Westdeutschland","7.32","7.5","835","4","6","9","10","10","7.15","7.49","0","10","7","7"
"1990","AkademikerIn","Ostdeutschland","6.98","7.5","990","4","5","9","10","10","6.82","7.14","0","10","7","8"
"1990","AkademikerIn","Westdeutschland","7.72","7.5","698","5","7","9","10","10","7.57","7.87","0","10","8","8"
"1990","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1990","Hauptschule","Westdeutschland","7.73","7.5","5327","5","7","9","10","10","7.67","7.79","0","10","8","8"
"1990","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1990","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Westdeutschland","7.18","7.5","772","4","6","9","10","10","7.02","7.34","0","10","7","8"
"1991","(noch) kein Abschluss","Ostdeutschland","7.32","7.5","54","4","6","9","10","10","6.71","7.93","1","10","7","8"
"1991","(noch) kein Abschluss","Westdeutschland","7.26","7.5","818","4","6","9","10","10","7.09","7.43","0","10","7","8"
"1991","AkademikerIn","Ostdeutschland","6.79","6.5","952","3","5","8","9","10","6.64","6.94","0","10","7","7"
"1991","AkademikerIn","Westdeutschland","7.62","7.5","724","5","7","9","10","10","7.47","7.77","0","10","8","8"
"1991","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1991","Hauptschule","Westdeutschland","7.87","7.5","5244","5","7","9","10","10","7.81","7.93","0","10","8","8"
"1991","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1991","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Westdeutschland","7.38","7.5","779","5","6","9","10","10","7.22","7.54","0","10","7","8"
"1992","(noch) kein Abschluss","Ostdeutschland","7.03","6.5","66","5","5","9","10","10","6.5","7.56","0","10","6","8"
"1992","(noch) kein Abschluss","Westdeutschland","7.1","7.5","785","4","6","9","10","10","6.92","7.28","0","10","7","7"
"1992","AkademikerIn","Ostdeutschland","6.24","6.5","913","3","5","8","9","10","6.09","6.39","0","10","6","7"
"1992","AkademikerIn","Westdeutschland","7.66","7.5","735","5","7","9","10","10","7.52","7.8","0","10","8","8"
"1992","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1992","Hauptschule","Westdeutschland","7.77","7.5","5102","5","7","9","10","10","7.71","7.83","0","10","8","8"
"1992","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1992","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Westdeutschland","7.42","7.5","783","5","6","9","10","10","7.27","7.57","0","10","8","8"
"1993","(noch) kein Abschluss","Ostdeutschland","7.3","7.5","75","4","6","9","10","10","6.76","7.84","1","10","7","8"
"1993","(noch) kein Abschluss","Westdeutschland","7.13","7.5","753","3","5","9","10","10","6.94","7.32","0","10","7","7"
"1993","AkademikerIn","Ostdeutschland","6.36","6.5","869","3","5","8","9","10","6.2","6.52","0","10","6","7"
"1993","AkademikerIn","Westdeutschland","7.61","7.5","762","5","7","9","10","10","7.47","7.75","0","10","8","8"
"1993","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1993","Hauptschule","Westdeutschland","7.84","7.5","4987","5","7","9","10","10","7.78","7.9","0","10","8","8"
"1993","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1993","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Westdeutschland","7.51","7.5","779","5","6","9","10","10","7.36","7.66","0","10","8","8"
"1994","(noch) kein Abschluss","Ostdeutschland","7.4","7.5","94","3","6","9","10","10","6.92","7.88","0","10","7","8"
"1994","(noch) kein Abschluss","Westdeutschland","7.12","7.5","729","3","6","9","10","10","6.95","7.29","0","10","7","8"
"1994","AkademikerIn","Ostdeutschland","6.63","6.5","858","3","5","8","10","10","6.47","6.79","0","10","7","7"
"1994","AkademikerIn","Westdeutschland","7.73","7.5","794","5","7","9","10","10","7.59","7.87","0","10","8","8"
"1994","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1994","Hauptschule","Westdeutschland","7.79","7.5","4806","5","7","9","10","10","7.73","7.85","0","10","8","8"
"1994","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1994","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Westdeutschland","7.37","7.5","901","4","6","9","10","10","7.22","7.52","0","10","8","8"
"1995","(noch) kein Abschluss","Ostdeutschland","7.37","7.5","99","4","7","9","10","10","6.89","7.85","0","10","7","8"
"1995","(noch) kein Abschluss","Westdeutschland","7.14","7.5","747","4","6","9","10","10","6.97","7.31","0","10","7","8"
"1995","AkademikerIn","Ostdeutschland","6.65","6.5","833","3","5","8","9","10","6.5","6.8","0","10","7","7"
"1995","AkademikerIn","Westdeutschland","7.78","7.5","916","5","7","9","10","10","7.65","7.91","0","10","8","8"
"1995","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1995","Hauptschule","Westdeutschland","7.71","7.5","4868","5","7","9","10","10","7.65","7.77","0","10","8","8"
"1995","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1995","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","Westdeutschland","7.48","7.5","864","5","7","9","10","10","7.34","7.62","0","10","8","8"
"1996","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","Westdeutschland","7.16","7.5","711","4","6","9","10","10","6.99","7.33","0","10","7","8"
"1996","AkademikerIn","Ostdeutschland","6.86","6.5","838","4","5","8","10","10","6.71","7.01","0","10","7","8"
"1996","AkademikerIn","Westdeutschland","7.75","7.5","924","5","7","9","10","10","7.63","7.87","0","10","8","8"
"1996","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1996","Hauptschule","Westdeutschland","7.74","7.5","4735","5","7","9","10","10","7.68","7.8","0","10","8","8"
"1996","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1996","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Westdeutschland","7.36","7.5","841","5","6","9","10","10","7.22","7.5","0","10","8","8"
"1997","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Westdeutschland","6.95","6.5","690","4","6","9","10","10","6.78","7.12","0","10","7","8"
"1997","AkademikerIn","Ostdeutschland","7","6.5","837","4","6","8","10","10","6.85","7.15","0","10","7","8"
"1997","AkademikerIn","Westdeutschland","7.75","7.5","927","6","7","9","10","10","7.64","7.86","0","10","8","8"
"1997","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1997","Hauptschule","Westdeutschland","7.67","7.5","4591","5","7","9","10","10","7.61","7.73","0","10","8","8"
"1997","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1997","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Westdeutschland","7.39","7.5","966","4","6","9","10","10","7.26","7.52","0","10","8","8"
"1998","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Westdeutschland","7.29","7.5","679","4","6","9","10","10","7.12","7.46","0","10","7","8"
"1998","AkademikerIn","Ostdeutschland","7.22","7.5","865","4","6","9","10","10","7.08","7.36","0","10","7","8"
"1998","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"1998","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1998","Hauptschule","Westdeutschland","7.75","7.5","4976","5","7","9","10","10","7.69","7.81","0","10","8","8"
"1998","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1998","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Westdeutschland","7.48","7.5","942","5","7","9","10","10","7.36","7.6","0","10","8","8"
"1999","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Westdeutschland","7.43","7.5","652","5","6","9","10","10","7.27","7.59","0","10","7","8"
"1999","AkademikerIn","Ostdeutschland","7.46","7.5","857","5","7","9","10","10","7.33","7.59","0","10","8","8"
"1999","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"1999","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Hauptschule","Westdeutschland","7.74","7.5","4833","5","7","9","10","10","7.68","7.8","0","10","8","8"
"1999","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Ostdeutschland","7.42","7.5","344","4","7","9","10","10","7.22","7.62","1","10","8","8"
"2000","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Westdeutschland","7.51","7.5","724","5","6","9","10","10","7.35","7.67","0","10","8","8"
"2000","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2000","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2000","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2000","Hauptschule","Westdeutschland","7.86","7.5","8861","5","7","9","10","10","7.82","7.9","0","10","8","8"
"2000","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2000","Realschule","Westdeutschland","7.83","7.5","4011","5","7","9","10","10","7.77","7.89","0","10","8","8"
"2001","(Fach-)Abitur","Ostdeutschland","7.38","7.5","345","5","6","9","10","10","7.19","7.57","0","10","8","8"
"2001","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","7.62","7.5","680","5","7","9","10","10","7.46","7.78","0","10","8","8"
"2001","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2001","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2001","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Hauptschule","Westdeutschland","7.84","7.5","7741","5","7","9","10","10","7.8","7.88","0","10","8","8"
"2001","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Realschule","Westdeutschland","7.83","7.5","3686","5","7","9","10","10","7.77","7.89","0","10","8","8"
"2002","(Fach-)Abitur","Ostdeutschland","7.41","7.5","347","5","6","9","10","10","7.22","7.6","0","10","8","8"
"2002","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","7.43","7.5","709","5","6","9","10","10","7.28","7.58","0","10","8","8"
"2002","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2002","AkademikerIn","Westdeutschland","7.83","7.5","3223","5","7","9","10","10","7.77","7.89","0","10","8","9"
"2002","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Hauptschule","Westdeutschland","7.71","7.5","7380","5","7","9","10","10","7.67","7.75","0","10","8","8"
"2002","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Realschule","Westdeutschland","7.8","7.5","3940","5","7","9","10","10","7.74","7.86","0","10","8","8"
"2003","(Fach-)Abitur","Ostdeutschland","7.35","7.5","366","5","6","9","10","10","7.16","7.54","0","10","8","8"
"2003","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Westdeutschland","7.35","7.5","689","4","6","9","10","10","7.19","7.51","0","10","8","8"
"2003","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2003","AkademikerIn","Westdeutschland","7.86","7.5","3058","5","7","9","10","10","7.8","7.92","0","10","8","8"
"2003","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Hauptschule","Westdeutschland","7.76","7.5","6994","5","7","9","10","10","7.71","7.81","0","10","8","8"
"2003","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Realschule","Westdeutschland","7.75","7.5","3765","5","7","9","10","10","7.69","7.81","0","10","8","8"
"2004","(Fach-)Abitur","Ostdeutschland","7.73","7.5","387","5","7","9","10","10","7.54","7.92","0","10","8","8"
"2004","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","7.44","7.5","705","5","6","9","10","10","7.28","7.6","0","10","8","8"
"2004","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2004","AkademikerIn","Westdeutschland","7.97","7.5","3008","6","7","9","10","10","7.91","8.03","0","10","8","9"
"2004","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Hauptschule","Westdeutschland","7.77","7.5","6668","5","7","9","10","10","7.72","7.82","0","10","8","8"
"2004","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Realschule","Westdeutschland","7.85","7.5","3665","5","7","9","10","10","7.79","7.91","0","10","8","8"
"2005","(Fach-)Abitur","Ostdeutschland","7.5","7.5","393","5","7","9","10","10","7.3","7.7","0","10","8","8"
"2005","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","7.57","7.5","715","5","6","9","10","10","7.42","7.72","0","10","8","8"
"2005","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2005","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Westdeutschland","7.73","7.5","6253","5","7","9","10","10","7.68","7.78","0","10","8","8"
"2005","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Westdeutschland","7.84","7.5","3523","5","7","9","10","10","7.78","7.9","0","10","8","8"
"2006","(Fach-)Abitur","Ostdeutschland","7.41","7.5","410","5","6","9","10","10","7.22","7.6","1","10","8","8"
"2006","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Ostdeutschland","8.02","7.5","92","6","7","10","10","10","7.67","8.37","2","10","8","9"
"2006","(noch) kein Abschluss","Westdeutschland","7.21","7.5","542","4","6","9","10","10","7.03","7.39","1","10","8","8"
"2006","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2006","AkademikerIn","Westdeutschland","7.86","7.5","3239","5","7","9","10","10","7.8","7.92","0","10","8","8"
"2006","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Hauptschule","Westdeutschland","7.72","7.5","6678","5","7","9","10","10","7.67","7.77","0","10","8","8"
"2006","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Realschule","Westdeutschland","7.79","7.5","3783","5","7","9","10","10","7.73","7.85","0","10","8","8"
"2007","(Fach-)Abitur","Ostdeutschland","7.49","7.5","389","5","7","9","10","10","7.31","7.67","1","10","8","8"
"2007","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","7.8","7.5","97","5","7","9","10","10","7.46","8.14","2","10","8","8"
"2007","(noch) kein Abschluss","Westdeutschland","7.25","7.5","443","4","6","9","10","10","7.05","7.45","0","10","8","8"
"2007","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2007","AkademikerIn","Westdeutschland","7.9","7.5","3080","6","7","9","10","10","7.84","7.96","1","10","8","8"
"2007","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Westdeutschland","7.72","7.5","6044","5","7","9","10","10","7.67","7.77","0","10","8","8"
"2007","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Westdeutschland","7.8","7.5","3551","5","7","9","10","10","7.74","7.86","0","10","8","8"
"2008","(Fach-)Abitur","Ostdeutschland","7.65","7.5","363","5","7","9","10","10","7.46","7.84","1","10","8","8"
"2008","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Ostdeutschland","7.78","7.5","97","5","7","9","10","10","7.42","8.14","3","10","8","9"
"2008","(noch) kein Abschluss","Westdeutschland","7.61","7.5","433","5","6","9","10","10","7.43","7.79","0","10","8","8"
"2008","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2008","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Westdeutschland","7.81","7.5","5600","5","7","9","10","10","7.76","7.86","0","10","8","8"
"2008","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Realschule","Westdeutschland","7.84","7.5","3358","5","7","9","10","10","7.78","7.9","0","10","8","8"
"2009","(Fach-)Abitur","Ostdeutschland","7.4","7.5","343","5","7","9","9","10","7.21","7.59","0","10","8","8"
"2009","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Ostdeutschland","7.94","7.5","70","6","7","9","10","10","7.54","8.34","3","10","8","9"
"2009","(noch) kein Abschluss","Westdeutschland","7.33","7.5","396","5","6","9","10","10","7.12","7.54","0","10","8","8"
"2009","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2009","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Westdeutschland","7.83","7.5","5079","5","7","9","10","10","7.78","7.88","0","10","8","8"
"2009","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Realschule","Westdeutschland","7.74","7.5","3128","5","7","9","10","10","7.68","7.8","0","10","8","8"
"2010","(Fach-)Abitur","Ostdeutschland","7.57","7.5","496","5","7","9","10","10","7.4","7.74","1","10","8","8"
"2010","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Ostdeutschland","7.93","7.5","82","5","7","9","10","10","7.45","8.41","0","10","8","9"
"2010","(noch) kein Abschluss","Westdeutschland","7.46","7.5","679","4","6","9","10","10","7.28","7.64","0","10","8","8"
"2010","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2010","AkademikerIn","Westdeutschland","7.89","7.5","3975","6","7","9","10","10","7.83","7.95","0","10","8","8"
"2010","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Hauptschule","Westdeutschland","7.76","7.5","6292","5","7","9","10","10","7.71","7.81","0","10","8","8"
"2010","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Realschule","Westdeutschland","7.73","7.5","4574","5","7","9","10","10","7.67","7.79","0","10","8","8"
"2011","(Fach-)Abitur","Ostdeutschland","7.6","7.5","530","5","7","9","10","10","7.44","7.76","0","10","8","8"
"2011","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","7.9","7.5","84","6","7","10","10","10","7.4","8.4","0","10","8","9"
"2011","(noch) kein Abschluss","Westdeutschland","7.43","7.5","707","4","6","9","10","10","7.26","7.6","0","10","8","8"
"2011","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Westdeutschland","7.93","7.5","4290","5","7","9","10","10","7.88","7.98","0","10","8","8"
"2011","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Westdeutschland","7.75","7.5","6682","5","7","9","10","10","7.7","7.8","0","10","8","8"
"2011","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Westdeutschland","7.84","7.5","4933","5","7","9","10","10","7.79","7.89","0","10","8","8"
"2012","(Fach-)Abitur","Ostdeutschland","7.62","7.5","531","5","7","9","10","10","7.46","7.78","0","10","8","8"
"2012","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Ostdeutschland","7.31","7.5","99","5","6","9","10","10","6.82","7.8","0","10","7","8"
"2012","(noch) kein Abschluss","Westdeutschland","7.43","7.5","729","4","6","9","10","10","7.26","7.6","0","10","8","8"
"2012","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2012","AkademikerIn","Westdeutschland","8","7.5","4424","6","7","9","10","10","7.95","8.05","0","10","8","8"
"2012","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Hauptschule","Westdeutschland","7.8","7.5","6881","5","7","9","10","10","7.75","7.85","0","10","8","8"
"2012","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Realschule","Westdeutschland","7.87","7.5","5065","5","7","9","10","10","7.82","7.92","0","10","8","8"
"2013","(Fach-)Abitur","Ostdeutschland","7.8","7.5","568","5","7","9","10","10","7.64","7.96","0","10","8","8"
"2013","(Fach-)Abitur","Westdeutschland","7.66","7.5","3883","5","7","9","10","10","7.6","7.72","0","10","8","8"
"2013","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
