"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"1987","AkademikerIn","direkter Migrationshintergrund","7.86","7.5","48","7.32","8.4"
"1987","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1987","AkademikerIn","kein Migrationshintergrund","7.87","7.5","636","7.71","8.03"
"1987","Hauptschule","direkter Migrationshintergrund","7.94","7.5","253","7.68","8.2"
"1987","Hauptschule","indirekter Migrationshintergrund","","","","",""
"1987","Hauptschule","kein Migrationshintergrund","7.98","7.5","4401","7.92","8.04"
"1987","Realschule","direkter Migrationshintergrund","8.02","8.5","91","7.6","8.44"
"1987","Realschule","indirekter Migrationshintergrund","","","","",""
"1987","Realschule","kein Migrationshintergrund","7.82","7.5","1568","7.72","7.92"
"1988","(Fach-)Abitur","direkter Migrationshintergrund","7.09","6.5","210","6.76","7.42"
"1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1988","(Fach-)Abitur","kein Migrationshintergrund","7.43","7.5","505","7.25","7.61"
"1988","(noch) kein Abschluss","direkter Migrationshintergrund","6.68","6.5","696","6.48","6.88"
"1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1988","(noch) kein Abschluss","kein Migrationshintergrund","7.73","7.5","177","7.42","8.04"
"1988","AkademikerIn","direkter Migrationshintergrund","7.59","7.5","85","7.15","8.03"
"1988","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1988","AkademikerIn","kein Migrationshintergrund","7.79","7.5","612","7.63","7.95"
"1988","Hauptschule","direkter Migrationshintergrund","7.4","7.5","1445","7.27","7.53"
"1988","Hauptschule","indirekter Migrationshintergrund","7.47","7.5","114","7.03","7.91"
"1988","Hauptschule","kein Migrationshintergrund","7.87","7.5","4166","7.81","7.93"
"1988","Realschule","direkter Migrationshintergrund","7.16","7.5","148","6.77","7.55"
"1988","Realschule","indirekter Migrationshintergrund","6.65","6.5","44","5.95","7.35"
"1988","Realschule","kein Migrationshintergrund","7.75","7.5","1497","7.65","7.85"
"1989","(Fach-)Abitur","direkter Migrationshintergrund","7.01","7.5","209","6.65","7.37"
"1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1989","(Fach-)Abitur","kein Migrationshintergrund","7.48","7.5","517","7.3","7.66"
"1989","(noch) kein Abschluss","direkter Migrationshintergrund","6.49","6.5","661","6.3","6.68"
"1989","(noch) kein Abschluss","indirekter Migrationshintergrund","7.89","7.5","40","7.14","8.64"
"1989","(noch) kein Abschluss","kein Migrationshintergrund","8.05","8.5","173","7.71","8.39"
"1989","AkademikerIn","direkter Migrationshintergrund","7.32","7.5","88","6.8","7.84"
"1989","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1989","AkademikerIn","kein Migrationshintergrund","7.72","7.5","605","7.56","7.88"
"1989","Hauptschule","direkter Migrationshintergrund","7.16","7.5","1396","7.03","7.29"
"1989","Hauptschule","indirekter Migrationshintergrund","7.39","7.5","128","7","7.78"
"1989","Hauptschule","kein Migrationshintergrund","7.85","7.5","3942","7.79","7.91"
"1989","Realschule","direkter Migrationshintergrund","7.43","7.5","146","7.05","7.81"
"1989","Realschule","indirekter Migrationshintergrund","7.46","7.5","49","6.83","8.09"
"1989","Realschule","kein Migrationshintergrund","7.78","7.5","1448","7.68","7.88"
"1990","(Fach-)Abitur","direkter Migrationshintergrund","6.96","6.5","203","6.61","7.31"
"1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1990","(Fach-)Abitur","kein Migrationshintergrund","7.21","7.5","643","7.04","7.38"
"1990","(noch) kein Abschluss","direkter Migrationshintergrund","6.6","6.5","637","6.4","6.8"
"1990","(noch) kein Abschluss","indirekter Migrationshintergrund","7.11","6.5","48","6.38","7.84"
"1990","(noch) kein Abschluss","kein Migrationshintergrund","8.02","7.5","194","7.71","8.33"
"1990","AkademikerIn","direkter Migrationshintergrund","7.59","7.5","125","7.18","8"
"1990","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1990","AkademikerIn","kein Migrationshintergrund","7.44","7.5","1560","7.33","7.55"
"1990","Hauptschule","direkter Migrationshintergrund","7.25","7.5","1450","7.12","7.38"
"1990","Hauptschule","indirekter Migrationshintergrund","6.97","7.5","142","6.59","7.35"
"1990","Hauptschule","kein Migrationshintergrund","7.73","7.5","5395","7.67","7.79"
"1990","Realschule","direkter Migrationshintergrund","7.31","7.5","160","6.93","7.69"
"1990","Realschule","indirekter Migrationshintergrund","6.4","6.5","52","5.7","7.1"
"1990","Realschule","kein Migrationshintergrund","7.31","7.5","2959","7.21","7.41"
"1991","(Fach-)Abitur","direkter Migrationshintergrund","6.71","6.5","203","6.34","7.08"
"1991","(Fach-)Abitur","indirekter Migrationshintergrund","6.74","6.5","38","5.87","7.61"
"1991","(Fach-)Abitur","kein Migrationshintergrund","7.15","7.5","646","6.98","7.32"
"1991","(noch) kein Abschluss","direkter Migrationshintergrund","6.77","6.5","613","6.58","6.96"
"1991","(noch) kein Abschluss","indirekter Migrationshintergrund","6.81","6.5","50","6.07","7.55"
"1991","(noch) kein Abschluss","kein Migrationshintergrund","7.72","7.5","209","7.42","8.02"
"1991","AkademikerIn","direkter Migrationshintergrund","7.38","7.5","126","6.98","7.78"
"1991","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1991","AkademikerIn","kein Migrationshintergrund","7.31","7.5","1548","7.2","7.42"
"1991","Hauptschule","direkter Migrationshintergrund","7.31","7.5","1425","7.18","7.44"
"1991","Hauptschule","indirekter Migrationshintergrund","7.14","7.5","163","6.8","7.48"
"1991","Hauptschule","kein Migrationshintergrund","7.84","7.5","5150","7.78","7.9"
"1991","Realschule","direkter Migrationshintergrund","7.44","7.5","163","7.06","7.82"
"1991","Realschule","indirekter Migrationshintergrund","7.3","7.5","67","6.68","7.92"
"1991","Realschule","kein Migrationshintergrund","7.34","7.5","2904","7.25","7.43"
"1992","(Fach-)Abitur","direkter Migrationshintergrund","6.77","6.5","206","6.41","7.13"
"1992","(Fach-)Abitur","indirekter Migrationshintergrund","7.5","7.5","38","6.64","8.36"
"1992","(Fach-)Abitur","kein Migrationshintergrund","7.33","7.5","651","7.16","7.5"
"1992","(noch) kein Abschluss","direkter Migrationshintergrund","6.64","6.5","580","6.44","6.84"
"1992","(noch) kein Abschluss","indirekter Migrationshintergrund","6.6","6.5","68","5.99","7.21"
"1992","(noch) kein Abschluss","kein Migrationshintergrund","7.59","7.5","203","7.28","7.9"
"1992","AkademikerIn","direkter Migrationshintergrund","7.36","7.5","129","6.91","7.81"
"1992","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1992","AkademikerIn","kein Migrationshintergrund","7.13","7.5","1516","7.02","7.24"
"1992","Hauptschule","direkter Migrationshintergrund","7.13","7.5","1377","7","7.26"
"1992","Hauptschule","indirekter Migrationshintergrund","7.03","6.5","185","6.66","7.4"
"1992","Hauptschule","kein Migrationshintergrund","7.73","7.5","4949","7.67","7.79"
"1992","Realschule","direkter Migrationshintergrund","7.09","7.5","157","6.68","7.5"
"1992","Realschule","indirekter Migrationshintergrund","7.05","7.5","80","6.55","7.55"
"1992","Realschule","kein Migrationshintergrund","7.3","7.5","2840","7.22","7.38"
"1993","(Fach-)Abitur","direkter Migrationshintergrund","7.01","6.5","200","6.65","7.37"
"1993","(Fach-)Abitur","indirekter Migrationshintergrund","6.61","6.5","45","5.9","7.32"
"1993","(Fach-)Abitur","kein Migrationshintergrund","7.46","7.5","659","7.3","7.62"
"1993","(noch) kein Abschluss","direkter Migrationshintergrund","6.48","6.5","561","6.26","6.7"
"1993","(noch) kein Abschluss","indirekter Migrationshintergrund","6.75","6.5","67","6.09","7.41"
"1993","(noch) kein Abschluss","kein Migrationshintergrund","7.91","7.5","200","7.62","8.2"
"1993","AkademikerIn","direkter Migrationshintergrund","7.13","7.5","131","6.68","7.58"
"1993","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1993","AkademikerIn","kein Migrationshintergrund","7.17","7.5","1495","7.05","7.29"
"1993","Hauptschule","direkter Migrationshintergrund","7.4","7.5","1343","7.26","7.54"
"1993","Hauptschule","indirekter Migrationshintergrund","7.13","7.5","201","6.78","7.48"
"1993","Hauptschule","kein Migrationshintergrund","7.76","7.5","4772","7.7","7.82"
"1993","Realschule","direkter Migrationshintergrund","7.64","7.5","148","7.22","8.06"
"1993","Realschule","indirekter Migrationshintergrund","6.83","6.5","107","6.31","7.35"
"1993","Realschule","kein Migrationshintergrund","7.34","7.5","2825","7.25","7.43"
"1994","(Fach-)Abitur","direkter Migrationshintergrund","7.27","7.5","190","6.94","7.6"
"1994","(Fach-)Abitur","indirekter Migrationshintergrund","6.77","6.5","48","6.13","7.41"
"1994","(Fach-)Abitur","kein Migrationshintergrund","7.5","7.5","679","7.34","7.66"
"1994","(noch) kein Abschluss","direkter Migrationshintergrund","6.69","6.5","525","6.48","6.9"
"1994","(noch) kein Abschluss","indirekter Migrationshintergrund","6.91","6.5","74","6.3","7.52"
"1994","(noch) kein Abschluss","kein Migrationshintergrund","7.67","7.5","224","7.39","7.95"
"1994","AkademikerIn","direkter Migrationshintergrund","7.66","7.5","124","7.26","8.06"
"1994","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1994","AkademikerIn","kein Migrationshintergrund","7.33","7.5","1519","7.22","7.44"
"1994","Hauptschule","direkter Migrationshintergrund","7.28","7.5","1259","7.14","7.42"
"1994","Hauptschule","indirekter Migrationshintergrund","6.87","7.5","194","6.53","7.21"
"1994","Hauptschule","kein Migrationshintergrund","7.76","7.5","4622","7.7","7.82"
"1994","Realschule","direkter Migrationshintergrund","7.77","7.5","138","7.4","8.14"
"1994","Realschule","indirekter Migrationshintergrund","6.92","6.5","110","6.43","7.41"
"1994","Realschule","kein Migrationshintergrund","7.4","7.5","2782","7.32","7.48"
"1995","(Fach-)Abitur","direkter Migrationshintergrund","7.15","7.5","312","6.88","7.42"
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","6.63","6.5","56","6.03","7.23"
"1995","(Fach-)Abitur","kein Migrationshintergrund","7.37","7.5","683","7.21","7.53"
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","6.84","7.5","543","6.64","7.04"
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","6.98","6.5","67","6.44","7.52"
"1995","(noch) kein Abschluss","kein Migrationshintergrund","7.52","7.5","236","7.24","7.8"
"1995","AkademikerIn","direkter Migrationshintergrund","7.43","7.5","192","7.09","7.77"
"1995","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1995","AkademikerIn","kein Migrationshintergrund","7.42","7.5","1545","7.31","7.53"
"1995","Hauptschule","direkter Migrationshintergrund","7.28","7.5","1412","7.16","7.4"
"1995","Hauptschule","indirekter Migrationshintergrund","7.31","7.5","191","6.95","7.67"
"1995","Hauptschule","kein Migrationshintergrund","7.67","7.5","4482","7.61","7.73"
"1995","Realschule","direkter Migrationshintergrund","7.7","7.5","156","7.32","8.08"
"1995","Realschule","indirekter Migrationshintergrund","7.08","7.5","111","6.59","7.57"
"1995","Realschule","kein Migrationshintergrund","7.42","7.5","2810","7.34","7.5"
"1996","(Fach-)Abitur","direkter Migrationshintergrund","6.99","7.5","288","6.71","7.27"
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","7.32","7.5","61","6.75","7.89"
"1996","(Fach-)Abitur","kein Migrationshintergrund","7.53","7.5","674","7.38","7.68"
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","6.81","6.5","500","6.61","7.01"
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","7.02","6.5","64","6.43","7.61"
"1996","(noch) kein Abschluss","kein Migrationshintergrund","7.58","7.5","257","7.29","7.87"
"1996","AkademikerIn","direkter Migrationshintergrund","7.29","7.5","185","6.97","7.61"
"1996","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1996","AkademikerIn","kein Migrationshintergrund","7.5","7.5","1561","7.4","7.6"
"1996","Hauptschule","direkter Migrationshintergrund","7.37","7.5","1344","7.25","7.49"
"1996","Hauptschule","indirekter Migrationshintergrund","6.94","7.5","207","6.6","7.28"
"1996","Hauptschule","kein Migrationshintergrund","7.7","7.5","4370","7.64","7.76"
"1996","Realschule","direkter Migrationshintergrund","7.51","7.5","147","7.13","7.89"
"1996","Realschule","indirekter Migrationshintergrund","7.1","7.5","123","6.65","7.55"
"1996","Realschule","kein Migrationshintergrund","7.44","7.5","2817","7.36","7.52"
"1997","(Fach-)Abitur","direkter Migrationshintergrund","7.03","7.5","262","6.74","7.32"
"1997","(Fach-)Abitur","indirekter Migrationshintergrund","6.62","6.5","60","6.05","7.19"
"1997","(Fach-)Abitur","kein Migrationshintergrund","7.39","7.5","688","7.24","7.54"
"1997","(noch) kein Abschluss","direkter Migrationshintergrund","6.63","6.5","462","6.43","6.83"
"1997","(noch) kein Abschluss","indirekter Migrationshintergrund","6.68","6.5","73","6","7.36"
"1997","(noch) kein Abschluss","kein Migrationshintergrund","7.37","7.5","277","7.1","7.64"
"1997","AkademikerIn","direkter Migrationshintergrund","7.51","7.5","180","7.19","7.83"
"1997","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1997","AkademikerIn","kein Migrationshintergrund","7.52","7.5","1566","7.42","7.62"
"1997","Hauptschule","direkter Migrationshintergrund","7.27","7.5","1281","7.14","7.4"
"1997","Hauptschule","indirekter Migrationshintergrund","7.26","7.5","208","6.96","7.56"
"1997","Hauptschule","kein Migrationshintergrund","7.66","7.5","4245","7.6","7.72"
"1997","Realschule","direkter Migrationshintergrund","7.69","7.5","152","7.31","8.07"
"1997","Realschule","indirekter Migrationshintergrund","7.37","7.5","123","6.96","7.78"
"1997","Realschule","kein Migrationshintergrund","7.43","7.5","2773","7.35","7.51"
"1998","(Fach-)Abitur","direkter Migrationshintergrund","6.9","7.5","259","6.62","7.18"
"1998","(Fach-)Abitur","indirekter Migrationshintergrund","7.2","7.5","67","6.65","7.75"
"1998","(Fach-)Abitur","kein Migrationshintergrund","7.47","7.5","805","7.33","7.61"
"1998","(noch) kein Abschluss","direkter Migrationshintergrund","7.01","6.5","430","6.8","7.22"
"1998","(noch) kein Abschluss","indirekter Migrationshintergrund","6.79","7.5","79","6.22","7.36"
"1998","(noch) kein Abschluss","kein Migrationshintergrund","7.56","7.5","293","7.31","7.81"
"1998","AkademikerIn","direkter Migrationshintergrund","7.52","7.5","190","7.22","7.82"
"1998","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1998","AkademikerIn","kein Migrationshintergrund","7.63","7.5","1748","7.54","7.72"
"1998","Hauptschule","direkter Migrationshintergrund","7.27","7.5","1216","7.15","7.39"
"1998","Hauptschule","indirekter Migrationshintergrund","7.15","6.5","216","6.85","7.45"
"1998","Hauptschule","kein Migrationshintergrund","7.77","7.5","4713","7.71","7.83"
"1998","Realschule","direkter Migrationshintergrund","7.45","7.5","142","7.04","7.86"
"1998","Realschule","indirekter Migrationshintergrund","7.38","7.5","134","7.02","7.74"
"1998","Realschule","kein Migrationshintergrund","7.6","7.5","3091","7.53","7.67"
"1999","(Fach-)Abitur","direkter Migrationshintergrund","7.15","7.5","235","6.89","7.41"
"1999","(Fach-)Abitur","indirekter Migrationshintergrund","7.08","6.5","74","6.62","7.54"
"1999","(Fach-)Abitur","kein Migrationshintergrund","7.51","7.5","821","7.37","7.65"
"1999","(noch) kein Abschluss","direkter Migrationshintergrund","7.19","6.5","402","6.98","7.4"
"1999","(noch) kein Abschluss","indirekter Migrationshintergrund","7.27","7.5","76","6.75","7.79"
"1999","(noch) kein Abschluss","kein Migrationshintergrund","7.71","7.5","286","7.46","7.96"
"1999","AkademikerIn","direkter Migrationshintergrund","7.6","7.5","179","7.31","7.89"
"1999","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1999","AkademikerIn","kein Migrationshintergrund","7.75","7.5","1749","7.66","7.84"
"1999","Hauptschule","direkter Migrationshintergrund","7.32","7.5","1134","7.19","7.45"
"1999","Hauptschule","indirekter Migrationshintergrund","7.3","7.5","222","6.99","7.61"
"1999","Hauptschule","kein Migrationshintergrund","7.78","7.5","4621","7.72","7.84"
"1999","Realschule","direkter Migrationshintergrund","7.92","7.5","132","7.56","8.28"
"1999","Realschule","indirekter Migrationshintergrund","6.65","6.5","129","6.24","7.06"
"1999","Realschule","kein Migrationshintergrund","7.61","7.5","3095","7.54","7.68"
"2000","(Fach-)Abitur","direkter Migrationshintergrund","7.25","6.5","494","7.06","7.44"
"2000","(Fach-)Abitur","indirekter Migrationshintergrund","7.03","6.5","122","6.65","7.41"
"2000","(Fach-)Abitur","kein Migrationshintergrund","7.67","7.5","1709","7.58","7.76"
"2000","(noch) kein Abschluss","direkter Migrationshintergrund","7.17","7.5","378","6.95","7.39"
"2000","(noch) kein Abschluss","indirekter Migrationshintergrund","7.29","7.5","73","6.76","7.82"
"2000","(noch) kein Abschluss","kein Migrationshintergrund","7.8","7.5","427","7.6","8"
"2000","AkademikerIn","direkter Migrationshintergrund","7.5","7.5","397","7.29","7.71"
"2000","AkademikerIn","indirekter Migrationshintergrund","7.82","7.5","53","7.22","8.42"
"2000","AkademikerIn","kein Migrationshintergrund","7.83","7.5","3356","7.77","7.89"
"2000","Hauptschule","direkter Migrationshintergrund","7.31","7.5","1743","7.21","7.41"
"2000","Hauptschule","indirekter Migrationshintergrund","7.23","7.5","332","6.96","7.5"
"2000","Hauptschule","kein Migrationshintergrund","7.92","7.5","8550","7.88","7.96"
"2000","Realschule","direkter Migrationshintergrund","7.57","7.5","253","7.31","7.83"
"2000","Realschule","indirekter Migrationshintergrund","6.95","7.5","230","6.65","7.25"
"2000","Realschule","kein Migrationshintergrund","7.72","7.5","5770","7.67","7.77"
"2001","(Fach-)Abitur","direkter Migrationshintergrund","7.15","7.5","456","6.95","7.35"
"2001","(Fach-)Abitur","indirekter Migrationshintergrund","7.37","7.5","119","7.01","7.73"
"2001","(Fach-)Abitur","kein Migrationshintergrund","7.61","7.5","1628","7.52","7.7"
"2001","(noch) kein Abschluss","direkter Migrationshintergrund","7.17","7.5","275","6.91","7.43"
"2001","(noch) kein Abschluss","indirekter Migrationshintergrund","7.68","7.5","75","7.18","8.18"
"2001","(noch) kein Abschluss","kein Migrationshintergrund","7.93","7.5","500","7.75","8.11"
"2001","AkademikerIn","direkter Migrationshintergrund","7.53","7.5","361","7.31","7.75"
"2001","AkademikerIn","indirekter Migrationshintergrund","7.64","7.5","56","7.11","8.17"
"2001","AkademikerIn","kein Migrationshintergrund","7.91","7.5","3121","7.85","7.97"
"2001","Hauptschule","direkter Migrationshintergrund","7.31","7.5","1554","7.2","7.42"
"2001","Hauptschule","indirekter Migrationshintergrund","7.16","7.5","300","6.91","7.41"
"2001","Hauptschule","kein Migrationshintergrund","7.92","7.5","7480","7.88","7.96"
"2001","Realschule","direkter Migrationshintergrund","7.64","7.5","229","7.37","7.91"
"2001","Realschule","indirekter Migrationshintergrund","7","6.5","202","6.68","7.32"
"2001","Realschule","kein Migrationshintergrund","7.76","7.5","5306","7.71","7.81"
"2002","(Fach-)Abitur","direkter Migrationshintergrund","7","6.5","437","6.8","7.2"
"2002","(Fach-)Abitur","indirekter Migrationshintergrund","7.16","7.5","127","6.81","7.51"
"2002","(Fach-)Abitur","kein Migrationshintergrund","7.61","7.5","1869","7.53","7.69"
"2002","(noch) kein Abschluss","direkter Migrationshintergrund","7.09","7.5","256","6.81","7.37"
"2002","(noch) kein Abschluss","indirekter Migrationshintergrund","7.19","6.5","84","6.76","7.62"
"2002","(noch) kein Abschluss","kein Migrationshintergrund","7.77","7.5","534","7.61","7.93"
"2002","AkademikerIn","direkter Migrationshintergrund","7.28","7.5","393","7.08","7.48"
"2002","AkademikerIn","indirekter Migrationshintergrund","7.49","7.5","66","7.02","7.96"
"2002","AkademikerIn","kein Migrationshintergrund","7.87","7.5","4084","7.82","7.92"
"2002","Hauptschule","direkter Migrationshintergrund","7.12","7.5","1435","7.01","7.23"
"2002","Hauptschule","indirekter Migrationshintergrund","6.99","7.5","257","6.7","7.28"
"2002","Hauptschule","kein Migrationshintergrund","7.8","7.5","7182","7.76","7.84"
"2002","Realschule","direkter Migrationshintergrund","7.46","7.5","226","7.17","7.75"
"2002","Realschule","indirekter Migrationshintergrund","7.11","7.5","205","6.8","7.42"
"2002","Realschule","kein Migrationshintergrund","7.72","7.5","5524","7.67","7.77"
"2003","(Fach-)Abitur","direkter Migrationshintergrund","7.16","7.5","405","6.97","7.35"
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","7.4","7.5","137","7.05","7.75"
"2003","(Fach-)Abitur","kein Migrationshintergrund","7.61","7.5","1855","7.53","7.69"
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","7","6.5","232","6.71","7.29"
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","7.1","6.5","79","6.59","7.61"
"2003","(noch) kein Abschluss","kein Migrationshintergrund","7.58","7.5","553","7.41","7.75"
"2003","AkademikerIn","direkter Migrationshintergrund","7.59","7.5","369","7.39","7.79"
"2003","AkademikerIn","indirekter Migrationshintergrund","7.43","7.5","63","6.99","7.87"
"2003","AkademikerIn","kein Migrationshintergrund","7.86","7.5","3915","7.81","7.91"
"2003","Hauptschule","direkter Migrationshintergrund","7.33","7.5","1356","7.22","7.44"
"2003","Hauptschule","indirekter Migrationshintergrund","7.23","7.5","255","6.94","7.52"
"2003","Hauptschule","kein Migrationshintergrund","7.82","7.5","6819","7.78","7.86"
"2003","Realschule","direkter Migrationshintergrund","7.65","7.5","210","7.38","7.92"
"2003","Realschule","indirekter Migrationshintergrund","7.4","7.5","204","7.11","7.69"
"2003","Realschule","kein Migrationshintergrund","7.64","7.5","5345","7.59","7.69"
"2004","(Fach-)Abitur","direkter Migrationshintergrund","7.23","7.5","391","7.02","7.44"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","7.19","6.5","141","6.86","7.52"
"2004","(Fach-)Abitur","kein Migrationshintergrund","7.69","7.5","1849","7.61","7.77"
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","7.03","6.5","235","6.76","7.3"
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","7.3","7.5","88","6.8","7.8"
"2004","(noch) kein Abschluss","kein Migrationshintergrund","7.79","7.5","552","7.63","7.95"
"2004","AkademikerIn","direkter Migrationshintergrund","7.59","7.5","356","7.4","7.78"
"2004","AkademikerIn","indirekter Migrationshintergrund","7.61","7.5","60","7.13","8.09"
"2004","AkademikerIn","kein Migrationshintergrund","7.99","7.5","3864","7.94","8.04"
"2004","Hauptschule","direkter Migrationshintergrund","7.33","7.5","1295","7.22","7.44"
"2004","Hauptschule","indirekter Migrationshintergrund","7.18","6.5","256","6.9","7.46"
"2004","Hauptschule","kein Migrationshintergrund","7.85","7.5","6481","7.81","7.89"
"2004","Realschule","direkter Migrationshintergrund","7.78","7.5","203","7.54","8.02"
"2004","Realschule","indirekter Migrationshintergrund","7.39","7.5","196","7.09","7.69"
"2004","Realschule","kein Migrationshintergrund","7.77","7.5","5175","7.72","7.82"
"2005","(Fach-)Abitur","direkter Migrationshintergrund","7.19","7.5","372","6.97","7.41"
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","6.92","6.5","141","6.56","7.28"
"2005","(Fach-)Abitur","kein Migrationshintergrund","7.56","7.5","1771","7.47","7.65"
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","7.27","7.5","217","6.98","7.56"
