"year","bildungsniveau","sex","mean","median","n","lower_confidence","upper_confidence"
"1987","AkademikerIn","maennlich","7.82","7.5","456","7.64","8"
"1987","AkademikerIn","weiblich","7.97","8.5","231","7.68","8.26"
"1987","Hauptschule","maennlich","7.94","7.5","2154","7.85","8.03"
"1987","Hauptschule","weiblich","8.01","7.5","2527","7.93","8.09"
"1987","Realschule","maennlich","7.8","7.5","702","7.65","7.95"
"1987","Realschule","weiblich","7.85","7.5","967","7.71","7.99"
"1988","(Fach-)Abitur","maennlich","7.26","7.5","435","7.05","7.47"
"1988","(Fach-)Abitur","weiblich","7.56","7.5","299","7.31","7.81"
"1988","(noch) kein Abschluss","maennlich","7.32","7.5","395","7.06","7.58"
"1988","(noch) kein Abschluss","weiblich","7.24","7.5","506","7.02","7.46"
"1988","AkademikerIn","maennlich","7.81","7.5","471","7.63","7.99"
"1988","AkademikerIn","weiblich","7.72","7.5","230","7.43","8.01"
"1988","Hauptschule","maennlich","7.8","7.5","2831","7.72","7.88"
"1988","Hauptschule","weiblich","7.85","7.5","2894","7.77","7.93"
"1988","Realschule","maennlich","7.61","7.5","690","7.46","7.76"
"1988","Realschule","weiblich","7.77","7.5","999","7.64","7.9"
"1989","(Fach-)Abitur","maennlich","7.35","7.5","442","7.14","7.56"
"1989","(Fach-)Abitur","weiblich","7.51","7.5","306","7.25","7.77"
"1989","(noch) kein Abschluss","maennlich","7.6","7.5","384","7.35","7.85"
"1989","(noch) kein Abschluss","weiblich","7.17","7.5","490","6.94","7.4"
"1989","AkademikerIn","maennlich","7.77","7.5","472","7.59","7.95"
"1989","AkademikerIn","weiblich","7.52","7.5","225","7.21","7.83"
"1989","Hauptschule","maennlich","7.73","7.5","2687","7.65","7.81"
"1989","Hauptschule","weiblich","7.81","7.5","2779","7.73","7.89"
"1989","Realschule","maennlich","7.73","7.5","672","7.59","7.87"
"1989","Realschule","weiblich","7.77","7.5","971","7.64","7.9"
"1990","(Fach-)Abitur","maennlich","6.99","6.5","504","6.79","7.19"
"1990","(Fach-)Abitur","weiblich","7.47","7.5","370","7.24","7.7"
"1990","(noch) kein Abschluss","maennlich","7.43","7.5","399","7.18","7.68"
"1990","(noch) kein Abschluss","weiblich","7.33","7.5","480","7.1","7.56"
"1990","AkademikerIn","maennlich","7.55","7.5","922","7.41","7.69"
"1990","AkademikerIn","weiblich","7.29","7.5","766","7.11","7.47"
"1990","Hauptschule","maennlich","7.6","7.5","3339","7.52","7.68"
"1990","Hauptschule","weiblich","7.73","7.5","3648","7.66","7.8"
"1990","Realschule","maennlich","7.17","7.5","1468","7.03","7.31"
"1990","Realschule","weiblich","7.41","7.5","1703","7.29","7.53"
"1991","(Fach-)Abitur","maennlich","7.02","7.5","508","6.82","7.22"
"1991","(Fach-)Abitur","weiblich","7.18","7.5","379","6.94","7.42"
"1991","(noch) kein Abschluss","maennlich","7.34","7.5","386","7.09","7.59"
"1991","(noch) kein Abschluss","weiblich","7.2","7.5","486","6.99","7.41"
"1991","AkademikerIn","maennlich","7.41","7.5","923","7.27","7.55"
"1991","AkademikerIn","weiblich","7.18","7.5","753","7.01","7.35"
"1991","Hauptschule","maennlich","7.72","7.5","3248","7.64","7.8"
"1991","Hauptschule","weiblich","7.82","7.5","3490","7.75","7.89"
"1991","Realschule","maennlich","7.21","7.5","1433","7.08","7.34"
"1991","Realschule","weiblich","7.45","7.5","1701","7.33","7.57"
"1992","(Fach-)Abitur","maennlich","7.19","6.5","503","6.98","7.4"
"1992","(Fach-)Abitur","weiblich","7.35","7.5","392","7.12","7.58"
"1992","(noch) kein Abschluss","maennlich","7.22","7.5","365","6.97","7.47"
"1992","(noch) kein Abschluss","weiblich","6.99","6.5","486","6.77","7.21"
"1992","AkademikerIn","maennlich","7.33","7.5","905","7.19","7.47"
"1992","AkademikerIn","weiblich","6.88","6.5","743","6.71","7.05"
"1992","Hauptschule","maennlich","7.59","7.5","3154","7.51","7.67"
"1992","Hauptschule","weiblich","7.71","7.5","3357","7.63","7.79"
"1992","Realschule","maennlich","7.15","7.5","1380","7.03","7.27"
"1992","Realschule","weiblich","7.39","7.5","1697","7.28","7.5"
"1993","(Fach-)Abitur","maennlich","7.19","7.5","491","7","7.38"
"1993","(Fach-)Abitur","weiblich","7.61","7.5","413","7.39","7.83"
"1993","(noch) kein Abschluss","maennlich","7.19","7.5","358","6.93","7.45"
"1993","(noch) kein Abschluss","weiblich","7.11","7.5","470","6.87","7.35"
"1993","AkademikerIn","maennlich","7.25","7.5","907","7.1","7.4"
"1993","AkademikerIn","weiblich","7.04","7.5","724","6.87","7.21"
"1993","Hauptschule","maennlich","7.63","7.5","3066","7.55","7.71"
"1993","Hauptschule","weiblich","7.77","7.5","3250","7.69","7.85"
"1993","Realschule","maennlich","7.16","7.5","1387","7.04","7.28"
"1993","Realschule","weiblich","7.49","7.5","1693","7.38","7.6"
"1994","(Fach-)Abitur","maennlich","7.39","7.5","495","7.2","7.58"
"1994","(Fach-)Abitur","weiblich","7.52","7.5","422","7.3","7.74"
"1994","(noch) kein Abschluss","maennlich","7.26","7.5","354","7.01","7.51"
"1994","(noch) kein Abschluss","weiblich","7.06","7.5","469","6.84","7.28"
"1994","AkademikerIn","maennlich","7.5","7.5","912","7.36","7.64"
"1994","AkademikerIn","weiblich","7.13","7.5","740","6.96","7.3"
"1994","Hauptschule","maennlich","7.6","7.5","2941","7.52","7.68"
"1994","Hauptschule","weiblich","7.77","7.5","3134","7.69","7.85"
"1994","Realschule","maennlich","7.26","7.5","1354","7.14","7.38"
"1994","Realschule","weiblich","7.53","7.5","1676","7.42","7.64"
"1995","(Fach-)Abitur","maennlich","7.3","7.5","549","7.12","7.48"
"1995","(Fach-)Abitur","weiblich","7.3","7.5","502","7.09","7.51"
"1995","(noch) kein Abschluss","maennlich","7.14","7.5","379","6.91","7.37"
"1995","(noch) kein Abschluss","weiblich","7.18","7.5","467","6.96","7.4"
"1995","AkademikerIn","maennlich","7.5","7.5","953","7.37","7.63"
"1995","AkademikerIn","weiblich","7.31","7.5","796","7.15","7.47"
"1995","Hauptschule","maennlich","7.52","7.5","2966","7.44","7.6"
"1995","Hauptschule","weiblich","7.69","7.5","3119","7.61","7.77"
"1995","Realschule","maennlich","7.36","7.5","1350","7.24","7.48"
"1995","Realschule","weiblich","7.48","7.5","1727","7.37","7.59"
"1996","(Fach-)Abitur","maennlich","7.25","7.5","521","7.07","7.43"
"1996","(Fach-)Abitur","weiblich","7.57","7.5","502","7.38","7.76"
"1996","(noch) kein Abschluss","maennlich","7.19","7.5","361","6.96","7.42"
"1996","(noch) kein Abschluss","weiblich","7.22","7.5","460","7.01","7.43"
"1996","AkademikerIn","maennlich","7.57","7.5","965","7.45","7.69"
"1996","AkademikerIn","weiblich","7.32","7.5","797","7.16","7.48"
"1996","Hauptschule","maennlich","7.54","7.5","2884","7.46","7.62"
"1996","Hauptschule","weiblich","7.73","7.5","3037","7.65","7.81"
"1996","Realschule","maennlich","7.32","7.5","1366","7.21","7.43"
"1996","Realschule","weiblich","7.53","7.5","1721","7.42","7.64"
"1997","(Fach-)Abitur","maennlich","7.17","7.5","514","6.99","7.35"
"1997","(Fach-)Abitur","weiblich","7.43","7.5","496","7.24","7.62"
"1997","(noch) kein Abschluss","maennlich","6.83","6.5","367","6.59","7.07"
"1997","(noch) kein Abschluss","weiblich","7.16","7.5","445","6.95","7.37"
"1997","AkademikerIn","maennlich","7.59","7.5","966","7.47","7.71"
"1997","AkademikerIn","weiblich","7.4","7.5","798","7.25","7.55"
"1997","Hauptschule","maennlich","7.5","7.5","2794","7.42","7.58"
"1997","Hauptschule","weiblich","7.68","7.5","2940","7.6","7.76"
"1997","Realschule","maennlich","7.38","7.5","1350","7.27","7.49"
"1997","Realschule","weiblich","7.49","7.5","1698","7.39","7.59"
"1998","(Fach-)Abitur","maennlich","7.16","7.5","549","6.99","7.33"
"1998","(Fach-)Abitur","weiblich","7.53","7.5","582","7.36","7.7"
"1998","(noch) kein Abschluss","maennlich","7.46","7.5","359","7.24","7.68"
"1998","(noch) kein Abschluss","weiblich","7.09","6.5","443","6.87","7.31"
"1998","AkademikerIn","maennlich","7.75","7.5","1073","7.64","7.86"
"1998","AkademikerIn","weiblich","7.42","7.5","889","7.28","7.56"
"1998","Hauptschule","maennlich","7.61","7.5","3006","7.54","7.68"
"1998","Hauptschule","weiblich","7.76","7.5","3139","7.69","7.83"
"1998","Realschule","maennlich","7.5","7.5","1504","7.4","7.6"
"1998","Realschule","weiblich","7.66","7.5","1863","7.56","7.76"
"1999","(Fach-)Abitur","maennlich","7.22","7.5","539","7.05","7.39"
"1999","(Fach-)Abitur","weiblich","7.62","7.5","591","7.46","7.78"
"1999","(noch) kein Abschluss","maennlich","7.39","7.5","348","7.16","7.62"
"1999","(noch) kein Abschluss","weiblich","7.51","7.5","416","7.3","7.72"
"1999","AkademikerIn","maennlich","7.82","7.5","1074","7.71","7.93"
"1999","AkademikerIn","weiblich","7.6","7.5","880","7.47","7.73"
"1999","Hauptschule","maennlich","7.57","7.5","2939","7.5","7.64"
"1999","Hauptschule","weiblich","7.83","7.5","3038","7.76","7.9"
"1999","Realschule","maennlich","7.52","7.5","1499","7.42","7.62"
"1999","Realschule","weiblich","7.67","7.5","1857","7.58","7.76"
"2000","(Fach-)Abitur","maennlich","7.41","7.5","1104","7.29","7.53"
"2000","(Fach-)Abitur","weiblich","7.7","7.5","1221","7.59","7.81"
"2000","(noch) kein Abschluss","maennlich","7.42","7.5","405","7.2","7.64"
"2000","(noch) kein Abschluss","weiblich","7.55","7.5","473","7.36","7.74"
"2000","AkademikerIn","maennlich","7.84","7.5","2153","7.76","7.92"
"2000","AkademikerIn","weiblich","7.71","7.5","1653","7.61","7.81"
"2000","Hauptschule","maennlich","7.76","7.5","5126","7.7","7.82"
"2000","Hauptschule","weiblich","7.89","7.5","5499","7.84","7.94"
"2000","Realschule","maennlich","7.58","7.5","2697","7.51","7.65"
"2000","Realschule","weiblich","7.78","7.5","3556","7.71","7.85"
"2001","(Fach-)Abitur","maennlich","7.42","7.5","1029","7.3","7.54"
"2001","(Fach-)Abitur","weiblich","7.59","7.5","1174","7.48","7.7"
"2001","(noch) kein Abschluss","maennlich","7.73","7.5","397","7.53","7.93"
"2001","(noch) kein Abschluss","weiblich","7.58","7.5","453","7.37","7.79"
"2001","AkademikerIn","maennlich","7.86","7.5","1987","7.78","7.94"
"2001","AkademikerIn","weiblich","7.87","7.5","1551","7.78","7.96"
"2001","Hauptschule","maennlich","7.7","7.5","4519","7.64","7.76"
"2001","Hauptschule","weiblich","7.93","7.5","4815","7.88","7.98"
"2001","Realschule","maennlich","7.65","7.5","2475","7.58","7.72"
"2001","Realschule","weiblich","7.8","7.5","3262","7.73","7.87"
"2002","(Fach-)Abitur","maennlich","7.28","7.5","1132","7.17","7.39"
"2002","(Fach-)Abitur","weiblich","7.64","7.5","1301","7.54","7.74"
"2002","(noch) kein Abschluss","maennlich","7.63","7.5","412","7.44","7.82"
"2002","(noch) kein Abschluss","weiblich","7.31","7.5","462","7.11","7.51"
"2002","AkademikerIn","maennlich","7.83","7.5","2591","7.77","7.89"
"2002","AkademikerIn","weiblich","7.74","7.5","1952","7.66","7.82"
"2002","Hauptschule","maennlich","7.6","7.5","4281","7.54","7.66"
"2002","Hauptschule","weiblich","7.77","7.5","4593","7.71","7.83"
"2002","Realschule","maennlich","7.66","7.5","2543","7.59","7.73"
"2002","Realschule","weiblich","7.71","7.5","3412","7.64","7.78"
"2003","(Fach-)Abitur","maennlich","7.41","7.5","1102","7.3","7.52"
"2003","(Fach-)Abitur","weiblich","7.6","7.5","1295","7.5","7.7"
"2003","(noch) kein Abschluss","maennlich","7.32","7.5","403","7.11","7.53"
"2003","(noch) kein Abschluss","weiblich","7.36","7.5","461","7.16","7.56"
"2003","AkademikerIn","maennlich","7.81","7.5","2454","7.74","7.88"
"2003","AkademikerIn","weiblich","7.84","7.5","1893","7.76","7.92"
"2003","Hauptschule","maennlich","7.66","7.5","4070","7.6","7.72"
"2003","Hauptschule","weiblich","7.8","7.5","4360","7.74","7.86"
"2003","Realschule","maennlich","7.57","7.5","2464","7.5","7.64"
"2003","Realschule","weiblich","7.68","7.5","3295","7.61","7.75"
"2004","(Fach-)Abitur","maennlich","7.46","7.5","1083","7.35","7.57"
"2004","(Fach-)Abitur","weiblich","7.67","7.5","1298","7.57","7.77"
"2004","(noch) kein Abschluss","maennlich","7.47","7.5","414","7.27","7.67"
"2004","(noch) kein Abschluss","weiblich","7.5","7.5","461","7.31","7.69"
"2004","AkademikerIn","maennlich","7.95","7.5","2408","7.89","8.01"
"2004","AkademikerIn","weiblich","7.92","7.5","1872","7.84","8"
"2004","Hauptschule","maennlich","7.67","7.5","3879","7.61","7.73"
"2004","Hauptschule","weiblich","7.83","7.5","4153","7.77","7.89"
"2004","Realschule","maennlich","7.67","7.5","2375","7.6","7.74"
"2004","Realschule","weiblich","7.82","7.5","3199","7.76","7.88"
"2005","(Fach-)Abitur","maennlich","7.32","7.5","1022","7.2","7.44"
"2005","(Fach-)Abitur","weiblich","7.57","7.5","1262","7.46","7.68"
"2005","(noch) kein Abschluss","maennlich","7.62","7.5","408","7.43","7.81"
"2005","(noch) kein Abschluss","weiblich","7.57","7.5","463","7.37","7.77"
"2005","AkademikerIn","maennlich","7.84","7.5","2303","7.77","7.91"
"2005","AkademikerIn","weiblich","7.86","7.5","1850","7.78","7.94"
"2005","Hauptschule","maennlich","7.59","7.5","3645","7.53","7.65"
"2005","Hauptschule","weiblich","7.84","7.5","3888","7.78","7.9"
"2005","Realschule","maennlich","7.66","7.5","2282","7.58","7.74"
"2005","Realschule","weiblich","7.74","7.5","3077","7.67","7.81"
"2006","(Fach-)Abitur","maennlich","7.37","7.5","1056","7.26","7.48"
"2006","(Fach-)Abitur","weiblich","7.58","7.5","1384","7.48","7.68"
"2006","(noch) kein Abschluss","maennlich","7.53","7.5","296","7.31","7.75"
"2006","(noch) kein Abschluss","weiblich","7.07","7.5","338","6.84","7.3"
"2006","AkademikerIn","maennlich","7.82","7.5","2547","7.76","7.88"
"2006","AkademikerIn","weiblich","7.82","7.5","2021","7.74","7.9"
"2006","Hauptschule","maennlich","7.6","7.5","3894","7.54","7.66"
"2006","Hauptschule","weiblich","7.8","7.5","4164","7.74","7.86"
"2006","Realschule","maennlich","7.6","7.5","2413","7.53","7.67"
"2006","Realschule","weiblich","7.78","7.5","3311","7.72","7.84"
"2007","(Fach-)Abitur","maennlich","7.51","7.5","1039","7.4","7.62"
"2007","(Fach-)Abitur","weiblich","7.55","7.5","1306","7.45","7.65"
"2007","(noch) kein Abschluss","maennlich","7.52","7.5","238","7.27","7.77"
"2007","(noch) kein Abschluss","weiblich","7.15","7.5","302","6.91","7.39"
"2007","AkademikerIn","maennlich","7.91","7.5","2403","7.85","7.97"
"2007","AkademikerIn","weiblich","7.82","7.5","1973","7.74","7.9"
"2007","Hauptschule","maennlich","7.65","7.5","3549","7.59","7.71"
"2007","Hauptschule","weiblich","7.78","7.5","3760","7.72","7.84"
"2007","Realschule","maennlich","7.56","7.5","2259","7.48","7.64"
"2007","Realschule","weiblich","7.77","7.5","3110","7.71","7.83"
"2008","(Fach-)Abitur","maennlich","7.62","7.5","964","7.51","7.73"
"2008","(Fach-)Abitur","weiblich","7.68","7.5","1202","7.57","7.79"
"2008","(noch) kein Abschluss","maennlich","7.77","7.5","245","7.55","7.99"
"2008","(noch) kein Abschluss","weiblich","7.51","7.5","285","7.28","7.74"
"2008","AkademikerIn","maennlich","8.06","7.5","2289","8","8.12"
"2008","AkademikerIn","weiblich","8.08","7.5","1896","8.01","8.15"
"2008","Hauptschule","maennlich","7.72","7.5","3282","7.66","7.78"
"2008","Hauptschule","weiblich","7.88","7.5","3506","7.82","7.94"
"2008","Realschule","maennlich","7.7","7.5","2156","7.63","7.77"
"2008","Realschule","weiblich","7.86","7.5","2944","7.8","7.92"
"2009","(Fach-)Abitur","maennlich","7.5","7.5","881","7.38","7.62"
"2009","(Fach-)Abitur","weiblich","7.51","7.5","1108","7.4","7.62"
"2009","(noch) kein Abschluss","maennlich","7.49","7.5","238","7.24","7.74"
"2009","(noch) kein Abschluss","weiblich","7.3","7.5","228","7.02","7.58"
"2009","AkademikerIn","maennlich","7.82","7.5","2181","7.75","7.89"
"2009","AkademikerIn","weiblich","7.88","7.5","1847","7.8","7.96"
"2009","Hauptschule","maennlich","7.68","7.5","2999","7.61","7.75"
"2009","Hauptschule","weiblich","7.93","7.5","3196","7.87","7.99"
"2009","Realschule","maennlich","7.64","7.5","2016","7.56","7.72"
"2009","Realschule","weiblich","7.7","7.5","2775","7.63","7.77"
"2010","(Fach-)Abitur","maennlich","7.57","7.5","1246","7.47","7.67"
"2010","(Fach-)Abitur","weiblich","7.57","7.5","1807","7.47","7.67"
"2010","(noch) kein Abschluss","maennlich","7.66","7.5","371","7.45","7.87"
"2010","(noch) kein Abschluss","weiblich","7.32","7.5","390","7.05","7.59"
"2010","AkademikerIn","maennlich","7.91","7.5","2762","7.85","7.97"
"2010","AkademikerIn","weiblich","7.83","7.5","2605","7.76","7.9"
"2010","Hauptschule","maennlich","7.69","7.5","3615","7.63","7.75"
"2010","Hauptschule","weiblich","7.8","7.5","3854","7.73","7.87"
"2010","Realschule","maennlich","7.62","7.5","2644","7.55","7.69"
"2010","Realschule","weiblich","7.71","7.5","4125","7.65","7.77"
"2011","(Fach-)Abitur","maennlich","7.67","7.5","1287","7.57","7.77"
"2011","(Fach-)Abitur","weiblich","7.66","7.5","1995","7.57","7.75"
"2011","(noch) kein Abschluss","maennlich","7.63","7.5","376","7.42","7.84"
"2011","(noch) kein Abschluss","weiblich","7.32","7.5","415","7.08","7.56"
"2011","AkademikerIn","maennlich","7.95","7.5","2954","7.89","8.01"
"2011","AkademikerIn","weiblich","7.87","7.5","2801","7.8","7.94"
"2011","Hauptschule","maennlich","7.63","7.5","3785","7.57","7.69"
"2011","Hauptschule","weiblich","7.85","7.5","4131","7.79","7.91"
"2011","Realschule","maennlich","7.76","7.5","2774","7.69","7.83"
"2011","Realschule","weiblich","7.74","7.5","4472","7.68","7.8"
"2012","(Fach-)Abitur","maennlich","7.66","7.5","1344","7.56","7.76"
"2012","(Fach-)Abitur","weiblich","7.69","7.5","2028","7.6","7.78"
"2012","(noch) kein Abschluss","maennlich","7.81","7.5","385","7.61","8.01"
"2012","(noch) kein Abschluss","weiblich","7.05","7.5","443","6.81","7.29"
"2012","AkademikerIn","maennlich","8","7.5","3030","7.94","8.06"
"2012","AkademikerIn","weiblich","7.98","7.5","2885","7.92","8.04"
"2012","Hauptschule","maennlich","7.69","7.5","3970","7.63","7.75"
"2012","Hauptschule","weiblich","7.87","7.5","4233","7.81","7.93"
"2012","Realschule","maennlich","7.76","7.5","2912","7.69","7.83"
"2012","Realschule","weiblich","7.75","7.5","4531","7.69","7.81"
"2013","(Fach-)Abitur","maennlich","7.61","7.5","1859","7.52","7.7"
"2013","(Fach-)Abitur","weiblich","7.74","7.5","2592","7.66","7.82"
"2013","(noch) kein Abschluss","maennlich","7.48","7.5","617","7.28","7.68"
"2013","(noch) kein Abschluss","weiblich","7.31","7.5","687","7.12","7.5"
"2013","AkademikerIn","maennlich","8.03","7.5","3436","7.97","8.09"
"2013","AkademikerIn","weiblich","8.04","7.5","3418","7.98","8.1"
"2013","Hauptschule","maennlich","7.72","7.5","4595","7.66","7.78"
"2013","Hauptschule","weiblich","7.87","7.5","4807","7.81","7.93"
"2013","Realschule","maennlich","7.79","7.5","3066","7.73","7.85"
"2013","Realschule","weiblich","7.78","7.5","4710","7.72","7.84"
"2014","(Fach-)Abitur","maennlich","7.81","7.5","1685","7.72","7.9"
"2014","(Fach-)Abitur","weiblich","7.83","7.5","2244","7.75","7.91"
"2014","(noch) kein Abschluss","maennlich","7.51","7.5","450","7.3","7.72"
"2014","(noch) kein Abschluss","weiblich","7.32","7.5","532","7.11","7.53"
"2014","AkademikerIn","maennlich","7.99","7.5","3099","7.93","8.05"
"2014","AkademikerIn","weiblich","7.94","7.5","3117","7.88","8"
"2014","Hauptschule","maennlich","7.75","7.5","3996","7.69","7.81"
"2014","Hauptschule","weiblich","7.9","7.5","4190","7.84","7.96"
"2014","Realschule","maennlich","7.82","7.5","2740","7.75","7.89"
"2014","Realschule","weiblich","7.83","7.5","4121","7.77","7.89"
"2015","(Fach-)Abitur","maennlich","7.76","7.5","1529","7.67","7.85"
"2015","(Fach-)Abitur","weiblich","7.91","7.5","2106","7.83","7.99"
"2015","(noch) kein Abschluss","maennlich","7.22","7.5","346","6.96","7.48"
"2015","(noch) kein Abschluss","weiblich","7.12","7.5","450","6.88","7.36"
"2015","AkademikerIn","maennlich","7.99","7.5","2942","7.93","8.05"
"2015","AkademikerIn","weiblich","8.07","7.5","2918","8","8.14"
"2015","Hauptschule","maennlich","7.77","7.5","3599","7.71","7.83"
"2015","Hauptschule","weiblich","7.94","7.5","3751","7.87","8.01"
"2015","Realschule","maennlich","7.89","7.5","2584","7.82","7.96"
"2015","Realschule","weiblich","7.83","7.5","3888","7.77","7.89"
"2016","(Fach-)Abitur","maennlich","7.7","7.5","1532","7.61","7.79"
"2016","(Fach-)Abitur","weiblich","7.89","7.5","2127","7.81","7.97"
"2016","(noch) kein Abschluss","maennlich","7.35","7.5","346","7.1","7.6"
"2016","(noch) kein Abschluss","weiblich","7.21","7.5","453","6.98","7.44"
"2016","AkademikerIn","maennlich","8.03","7.5","2912","7.97","8.09"
"2016","AkademikerIn","weiblich","8.01","7.5","2959","7.94","8.08"
"2016","Hauptschule","maennlich","7.81","7.5","3431","7.75","7.87"
"2016","Hauptschule","weiblich","8","7.5","3517","7.93","8.07"
"2016","Realschule","maennlich","7.9","7.5","2387","7.83","7.97"
"2016","Realschule","weiblich","7.81","7.5","3602","7.75","7.87"
"2017","(Fach-)Abitur","maennlich","7.67","7.5","1750","7.58","7.76"
"2017","(Fach-)Abitur","weiblich","7.88","7.5","2351","7.8","7.96"
"2017","(noch) kein Abschluss","maennlich","7.56","7.5","411","7.35","7.77"
"2017","(noch) kein Abschluss","weiblich","7.57","7.5","482","7.35","7.79"
"2017","AkademikerIn","maennlich","8.02","7.5","3237","7.96","8.08"
"2017","AkademikerIn","weiblich","8.06","7.5","3248","8","8.12"
"2017","Hauptschule","maennlich","7.71","7.5","3547","7.64","7.78"
"2017","Hauptschule","weiblich","7.91","7.5","3577","7.84","7.98"
"2017","Realschule","maennlich","7.87","7.5","2796","7.81","7.93"
"2017","Realschule","weiblich","7.83","7.5","4097","7.77","7.89"
"2018","(Fach-)Abitur","maennlich","7.64","7.5","1696","7.55","7.73"
"2018","(Fach-)Abitur","weiblich","7.88","7.5","2306","7.8","7.96"
"2018","(noch) kein Abschluss","maennlich","7.45","7.5","390","7.22","7.68"
"2018","(noch) kein Abschluss","weiblich","7.09","7.5","481","6.86","7.32"
"2018","AkademikerIn","maennlich","8.09","7.5","3143","8.03","8.15"
"2018","AkademikerIn","weiblich","7.95","7.5","3187","7.89","8.01"
"2018","Hauptschule","maennlich","7.75","7.5","3357","7.69","7.81"
"2018","Hauptschule","weiblich","7.88","7.5","3409","7.81","7.95"
"2018","Realschule","maennlich","7.8","7.5","2672","7.73","7.87"
"2018","Realschule","weiblich","7.81","7.5","3962","7.75","7.87"
"2019","(Fach-)Abitur","maennlich","7.74","7.5","1818","7.66","7.82"
"2019","(Fach-)Abitur","weiblich","8","7.5","2321","7.92","8.08"
"2019","(noch) kein Abschluss","maennlich","7.62","7.5","364","7.38","7.86"
"2019","(noch) kein Abschluss","weiblich","7.34","7.5","404","7.08","7.6"
"2019","AkademikerIn","maennlich","8.06","7.5","3678","8.01","8.11"
"2019","AkademikerIn","weiblich","8.07","7.5","3357","8.01","8.13"
"2019","Hauptschule","maennlich","7.8","7.5","3171","7.73","7.87"
"2019","Hauptschule","weiblich","7.93","7.5","3033","7.86","8"
"2019","Realschule","maennlich","7.9","7.5","2827","7.84","7.96"
"2019","Realschule","weiblich","7.95","7.5","3913","7.89","8.01"
"2020","(Fach-)Abitur","maennlich","7.79","7.5","1963","7.71","7.87"
"2020","(Fach-)Abitur","weiblich","7.95","7.5","2464","7.88","8.02"
"2020","(noch) kein Abschluss","maennlich","7.58","7.5","451","7.34","7.82"
"2020","(noch) kein Abschluss","weiblich","7.19","7.5","440","6.94","7.44"
"2020","AkademikerIn","maennlich","8.07","7.5","3694","8.02","8.12"
"2020","AkademikerIn","weiblich","8.11","7.5","3496","8.05","8.17"
"2020","Hauptschule","maennlich","7.68","7.5","3028","7.61","7.75"
"2020","Hauptschule","weiblich","7.89","7.5","2901","7.82","7.96"
"2020","Realschule","maennlich","7.9","7.5","2561","7.83","7.97"
"2020","Realschule","weiblich","7.88","7.5","3628","7.82","7.94"
