"year","bildungsniveau","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Hessen","7.1","7.5","117","3","6","9","10","10","6.54","7.66","0","10","7","8"
"1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Niedersachsen","8","8.5","75","4","7","10","10","10","7.42","8.58","2","10","7","9"
"1985","(noch) kein Abschluss","Nordrhein-Westfalen","7.17","7.5","337","3","5","10","10","10","6.86","7.48","0","10","7","8"
"1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7.68","7.5","69","5","6","9.75","10","10","7.09","8.27","2","10","6","8"
"1985","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1985","AkademikerIn","Baden-Wuerttemberg","8.06","7.5","112","5","7","10","10","10","7.69","8.43","1","10","8","9"
"1985","AkademikerIn","Bayern","7.69","7.5","145","5","7","10","10","10","7.32","8.06","1","10","7","8"
"1985","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1985","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1985","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1985","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1985","AkademikerIn","Hessen","8.05","7.5","90","5","8","9","10","10","7.59","8.51","1","10","8","9"
"1985","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1985","AkademikerIn","Niedersachsen","8.49","8.5","74","6","8","10","10","10","8.11","8.87","3","10","8","9"
"1985","AkademikerIn","Nordrhein-Westfalen","7.84","7.5","223","5","7","10","10","10","7.57","8.11","0","10","8","9"
"1985","AkademikerIn","Rheinland-Pfalz,Saarland","8.17","8.5","36","4","7","10","10","10","7.3","9.04","2","10","8","10"
"1985","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1985","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1985","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1985","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1985","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1985","Hauptschule","Baden-Wuerttemberg","7.83","7.5","1199","5","7","10","10","10","7.7","7.96","0","10","8","8"
"1985","Hauptschule","Bayern","7.66","7.5","1145","5","7","10","10","10","7.52","7.8","0","10","8","8"
"1985","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1985","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1985","Hauptschule","Bremen","8.27","8.5","82","5","7","10","10","10","7.8","8.74","2","10","8","9"
"1985","Hauptschule","Hamburg","7.5","7.5","146","5","6","9","10","10","7.1","7.9","0","10","7","8"
"1985","Hauptschule","Hessen","7.82","7.5","622","5","7","10","10","10","7.61","8.03","0","10","8","8"
"1985","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1985","Hauptschule","Niedersachsen","8.18","8.5","644","5","7","10","10","10","8.02","8.34","0","10","8","9"
"1985","Hauptschule","Nordrhein-Westfalen","7.94","7.5","1632","5","7","10","10","10","7.83","8.05","0","10","8","8"
"1985","Hauptschule","Rheinland-Pfalz,Saarland","8.22","8.5","526","5","7","10","10","10","8.05","8.39","1","10","8","9"
"1985","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1985","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1985","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1985","Hauptschule","Schleswig-Holstein","8.31","8.5","212","5","7","10","10","10","8","8.62","0","10","8","10"
"1985","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1985","Realschule","Baden-Wuerttemberg","7.9","7.5","272","5","7","9","10","10","7.65","8.15","0","10","8","8"
"1985","Realschule","Bayern","7.76","7.5","352","5","7","10","10","10","7.53","7.99","0","10","8","8"
"1985","Realschule","Berlin","","","","","","","","","","","","","",""
"1985","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1985","Realschule","Bremen","","","","","","","","","","","","","",""
"1985","Realschule","Hamburg","7.77","7.5","57","5","6","10","10","10","7.27","8.27","2","10","7","8"
"1985","Realschule","Hessen","7.83","7.5","177","5","7","10","10","10","7.51","8.15","0","10","8","9"
"1985","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1985","Realschule","Niedersachsen","8.11","8.5","218","5","7","10","10","10","7.85","8.37","2","10","8","9"
"1985","Realschule","Nordrhein-Westfalen","7.86","7.5","444","5","7","10","10","10","7.65","8.07","0","10","8","9"
"1985","Realschule","Rheinland-Pfalz,Saarland","8.29","8.5","103","5","8","10","10","10","7.87","8.71","1","10","8","9"
"1985","Realschule","Saarland","","","","","","","","","","","","","",""
"1985","Realschule","Sachsen","","","","","","","","","","","","","",""
"1985","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1985","Realschule","Schleswig-Holstein","8.48","8.5","78","6","7","10","10","10","8.11","8.85","4","10","8","9"
"1985","Realschule","Thueringen","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Baden-Wuerttemberg","7.31","7.5","121","5","6","9","10","10","6.93","7.69","2","10","7","8"
"1986","(Fach-)Abitur","Bayern","7.85","7.5","126","5","7","10","10","10","7.45","8.25","0","10","8","9"
"1986","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Hamburg","6.34","7.5","36","2","5","8","9","10","5.36","7.32","0","10","5","8"
"1986","(Fach-)Abitur","Hessen","7.02","7.5","96","3","5","9","10","10","6.48","7.56","0","10","7","8"
"1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Niedersachsen","7.43","7.5","76","5","6","9","10","10","6.9","7.96","1","10","7","8"
"1986","(Fach-)Abitur","Nordrhein-Westfalen","7.38","7.5","255","4","6","9","10","10","7.07","7.69","0","10","7","8"
"1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8.1","8.5","35","5","7","10","10","10","7.4","8.8","3","10","7","9"
"1986","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Baden-Wuerttemberg","6.96","7.5","262","2","6","9","10","10","6.63","7.29","0","10","7","8"
"1986","(noch) kein Abschluss","Bayern","7.47","7.5","102","3","6","10","10","10","6.97","7.97","0","10","7","8"
"1986","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Hessen","7.65","7.5","109","4","6","10","10","10","7.11","8.19","0","10","7","8"
"1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Niedersachsen","7.93","7.5","73","5","7","10","10","10","7.32","8.54","0","10","7","9"
"1986","(noch) kein Abschluss","Nordrhein-Westfalen","7.08","7.5","339","3","5","9","10","10","6.78","7.38","0","10","7","8"
"1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7.92","8.5","56","5","7","9","10","10","7.37","8.47","3","10","7","8"
"1986","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1986","AkademikerIn","Baden-Wuerttemberg","8.03","7.5","114","5","7","10","10","10","7.68","8.38","3","10","8","9"
"1986","AkademikerIn","Bayern","7.39","7.5","142","4","6","9","10","10","6.99","7.79","0","10","8","8"
"1986","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1986","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1986","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1986","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1986","AkademikerIn","Hessen","7.49","7.5","91","4","7","10","10","10","6.96","8.02","0","10","7","8"
"1986","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1986","AkademikerIn","Niedersachsen","8.31","8.5","81","6","7","9","10","10","8.01","8.61","5","10","8","9"
"1986","AkademikerIn","Nordrhein-Westfalen","7.79","7.5","218","5","7","9","10","10","7.5","8.08","0","10","8","8"
"1986","AkademikerIn","Rheinland-Pfalz,Saarland","8.52","8.5","36","6","8","10","10","10","8.04","9","5","10","8","9"
"1986","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1986","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1986","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1986","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1986","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1986","Hauptschule","Baden-Wuerttemberg","7.79","7.5","1169","5","7","9","10","10","7.66","7.92","0","10","8","8"
"1986","Hauptschule","Bayern","7.56","7.5","1062","5","6","9","10","10","7.42","7.7","0","10","8","8"
"1986","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1986","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1986","Hauptschule","Bremen","8.32","9.5","72","5","7","10","10","10","7.72","8.92","1","10","8","10"
"1986","Hauptschule","Hamburg","7.56","7.5","132","5","6","10","10","10","7.14","7.98","0","10","7","8"
"1986","Hauptschule","Hessen","7.94","7.5","560","5","7","10","10","10","7.73","8.15","0","10","8","8"
"1986","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1986","Hauptschule","Niedersachsen","8.34","8.5","631","6","7","10","10","10","8.19","8.49","0","10","8","9"
"1986","Hauptschule","Nordrhein-Westfalen","7.78","7.5","1544","5","7","10","10","10","7.67","7.89","0","10","8","8"
"1986","Hauptschule","Rheinland-Pfalz,Saarland","8.3","8.5","522","6","8","10","10","10","8.14","8.46","0","10","9","9"
"1986","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1986","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1986","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1986","Hauptschule","Schleswig-Holstein","8.12","7.5","196","5","7","10","10","10","7.8","8.44","0","10","8","9"
"1986","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1986","Realschule","Baden-Wuerttemberg","7.84","7.5","277","5","7","10","10","10","7.6","8.08","0","10","8","8"
"1986","Realschule","Bayern","7.7","7.5","319","5","7","9","10","10","7.48","7.92","1","10","8","8"
"1986","Realschule","Berlin","","","","","","","","","","","","","",""
"1986","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1986","Realschule","Bremen","","","","","","","","","","","","","",""
"1986","Realschule","Hamburg","7.3","7.5","48","5","6","9","10","10","6.6","8","0","10","7","8"
"1986","Realschule","Hessen","7.78","7.5","164","5","7","10","10","10","7.46","8.1","0","10","8","8"
"1986","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1986","Realschule","Niedersachsen","8","8.5","230","5","7","10","10","10","7.73","8.27","0","10","8","9"
"1986","Realschule","Nordrhein-Westfalen","7.78","7.5","452","5","7","10","10","10","7.58","7.98","0","10","8","8"
"1986","Realschule","Rheinland-Pfalz,Saarland","7.86","7.5","108","5","7","10","10","10","7.46","8.26","1","10","8","9"
"1986","Realschule","Saarland","","","","","","","","","","","","","",""
"1986","Realschule","Sachsen","","","","","","","","","","","","","",""
"1986","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1986","Realschule","Schleswig-Holstein","7.99","7.5","73","6","7","10","10","10","7.56","8.42","2","10","8","9"
"1986","Realschule","Thueringen","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Baden-Wuerttemberg","7.6","7.5","86","5","7","9","10","10","7.18","8.02","1","10","7","8"
"1987","(Fach-)Abitur","Bayern","7.88","7.5","96","4","7","10","10","10","7.44","8.32","1","10","8","9"
"1987","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Hessen","7.3","7.5","59","4","6","9","10","10","6.76","7.84","2","10","7","8"
"1987","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Niedersachsen","7.49","7.5","70","5","6","9","10","10","6.99","7.99","1","10","7","8"
"1987","(Fach-)Abitur","Nordrhein-Westfalen","7.46","7.5","182","4","6","9","10","10","7.15","7.77","0","10","8","8"
"1987","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.16","7.5","30","2","6","9","10","10","6.27","8.05","1","10","7","9"
"1987","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Bayern","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Hessen","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Nordrhein-Westfalen","7.72","7.5","91","5","7","9","10","10","7.36","8.08","2","10","8","8"
"1987","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1987","AkademikerIn","Baden-Wuerttemberg","7.82","8.5","97","4","6","10","10","10","7.35","8.29","2","10","8","9"
"1987","AkademikerIn","Bayern","7.74","7.5","124","5","7","10","10","10","7.34","8.14","0","10","8","9"
"1987","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1987","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1987","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1987","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1987","AkademikerIn","Hessen","8.03","7.5","84","6","8","9","10","10","7.62","8.44","0","10","8","9"
"1987","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1987","AkademikerIn","Niedersachsen","8.1","7.5","76","5","7","10","10","10","7.71","8.49","2","10","8","9"
"1987","AkademikerIn","Nordrhein-Westfalen","7.86","7.5","207","5","7","9","10","10","7.57","8.15","0","10","8","9"
"1987","AkademikerIn","Rheinland-Pfalz,Saarland","8.83","8.5","36","8","8","10","10","10","8.35","9.31","5","10","8","10"
"1987","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1987","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1987","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1987","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1987","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1987","Hauptschule","Baden-Wuerttemberg","7.86","7.5","795","5","7","9","10","10","7.72","8","0","10","8","8"
"1987","Hauptschule","Bayern","7.85","7.5","841","5","7","10","10","10","7.71","7.99","0","10","8","8"
"1987","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1987","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1987","Hauptschule","Bremen","8.13","8.5","57","5","7","10","10","10","7.52","8.74","0","10","8","10"
"1987","Hauptschule","Hamburg","7.57","7.5","88","5","7","9","10","10","7.12","8.02","0","10","8","8"
"1987","Hauptschule","Hessen","8.28","8.5","378","5","7","10","10","10","8.08","8.48","0","10","8","9"
"1987","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1987","Hauptschule","Niedersachsen","8.2","8.5","557","5","7","10","10","10","8.02","8.38","0","10","8","9"
"1987","Hauptschule","Nordrhein-Westfalen","7.89","7.5","1204","5","7","10","10","10","7.77","8.01","0","10","8","8"
"1987","Hauptschule","Rheinland-Pfalz,Saarland","8.34","8.5","459","6","8","10","10","10","8.17","8.51","0","10","9","9"
"1987","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1987","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1987","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
