year,age_gr,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,Hesse,Poor,0.16791,51,254,0.12185,0.21397
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.23788,45,166,0.17292,0.30285
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.42922,82,166,0.35370,0.50475
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.21010,39,166,0.14794,0.27226
1992,46-65 y.,Baden-Wuerttemberg,Good,0.31808,177,500,0.27722,0.35894
1992,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.38764,193,500,0.34489,0.43039
1992,46-65 y.,Baden-Wuerttemberg,Poor,0.17862,99,500,0.14501,0.21223
1992,46-65 y.,Baden-Wuerttemberg,Bad,0.06202,31,500,0.04086,0.08318
1992,46-65 y.,Bavaria,Good,0.28893,142,414,0.24521,0.33264
1992,46-65 y.,Bavaria,Satisfactory,0.45699,207,414,0.40895,0.50504
1992,46-65 y.,Bavaria,Poor,0.13003,65,414,0.09759,0.16247
1992,46-65 y.,Berlin,Good,0.26247,61,176,0.19728,0.32766
1992,46-65 y.,Berlin,Satisfactory,0.40815,71,176,0.33533,0.48097
1992,46-65 y.,Berlin,Poor,0.22084,44,176,0.15938,0.28230
1992,46-65 y.,Brandenburg,Good,0.32840,68,160,0.25541,0.40140
1992,46-65 y.,Brandenburg,Satisfactory,0.48291,92,160,0.40524,0.56058
1992,46-65 y.,Mecklenburg-Western Pomerania,Good,0.38434,52,116,0.29543,0.47325
1992,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.43737,64,116,0.34671,0.52804
1992,46-65 y.,Saxony,Good,0.30605,121,346,0.25742,0.35468
1992,46-65 y.,Saxony,Satisfactory,0.46921,174,346,0.41655,0.52187
1992,46-65 y.,Saxony,Poor,0.14412,51,346,0.10706,0.18118
1992,46-65 y.,Saxony-Anhalt,Good,0.36638,83,167,0.29309,0.43968
1992,46-65 y.,Saxony-Anhalt,Satisfactory,0.35644,84,167,0.28358,0.42930
1992,46-65 y.,Thuringa,Good,0.44979,90,166,0.37389,0.52570
1992,46-65 y.,Thuringa,Satisfactory,0.37364,76,166,0.29982,0.44745
1992,66 and older,Lower Saxony,Satisfactory,0.43000,48,79,0.32013,0.53987
1992,66 and older,Lower Saxony,Poor,0.28599,31,79,0.18570,0.38627
1992,66 and older,North Rhine-Westphalia,Good,0.18299,44,222,0.13201,0.23397
1992,66 and older,North Rhine-Westphalia,Satisfactory,0.44215,113,222,0.37667,0.50763
1992,66 and older,North Rhine-Westphalia,Poor,0.27340,65,222,0.21464,0.33217
1992,66 and older,Hesse,Satisfactory,0.30678,40,40,0.16205,0.45152
1992,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.44795,48,48,0.30577,0.59012
1992,66 and older,Baden-Wuerttemberg,Good,0.22591,35,144,0.15737,0.29445
1992,66 and older,Baden-Wuerttemberg,Satisfactory,0.42494,70,144,0.34391,0.50596
1992,66 and older,Baden-Wuerttemberg,Poor,0.22413,39,144,0.15578,0.29248
1992,66 and older,Bavaria,Good,0.20426,44,169,0.14329,0.26522
1992,66 and older,Bavaria,Satisfactory,0.41590,83,169,0.34137,0.49044
1992,66 and older,Bavaria,Poor,0.22813,42,169,0.16468,0.29159
1992,66 and older,Saxony,Satisfactory,0.51622,64,64,0.39282,0.63963
1992,66 and older,Saxony-Anhalt,Satisfactory,0.41066,39,39,0.25424,0.56707
1992,66 and older,Thuringa,Satisfactory,0.42194,34,34,0.25343,0.59044
1994,17-29 y.,Schleswig-Holstein,Good,0.42210,32,32,0.24823,0.59596
1994,17-29 y.,Lower Saxony,Very good,0.18954,56,260,0.14181,0.23727
1994,17-29 y.,Lower Saxony,Good,0.51964,137,260,0.45879,0.58049
1994,17-29 y.,Lower Saxony,Satisfactory,0.21800,67,260,0.16771,0.26828
1994,17-29 y.,North Rhine-Westphalia,Very good,0.21744,156,656,0.18584,0.24903
1994,17-29 y.,North Rhine-Westphalia,Good,0.51626,326,656,0.47799,0.55454
1994,17-29 y.,North Rhine-Westphalia,Satisfactory,0.18482,125,656,0.15509,0.21454
1994,17-29 y.,North Rhine-Westphalia,Poor,0.07925,49,656,0.05856,0.09994
1994,17-29 y.,Hesse,Very good,0.17171,55,229,0.12276,0.22066
1994,17-29 y.,Hesse,Good,0.58873,137,229,0.52486,0.65260
1994,17-29 y.,Hesse,Satisfactory,0.17386,37,229,0.12467,0.22305
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.17859,34,110,0.10669,0.25049
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.50064,76,110,0.40678,0.59451
1994,17-29 y.,Baden-Wuerttemberg,Very good,0.18114,121,517,0.14791,0.21438
1994,17-29 y.,Baden-Wuerttemberg,Good,0.53909,299,517,0.49607,0.58210
1994,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.22463,97,517,0.18862,0.26064
1994,17-29 y.,Bavaria,Very good,0.25946,115,401,0.21650,0.30242
1994,17-29 y.,Bavaria,Good,0.47367,201,401,0.42474,0.52260
1994,17-29 y.,Bavaria,Satisfactory,0.21308,85,401,0.17295,0.25321
1994,17-29 y.,Berlin,Good,0.44492,64,64,0.32221,0.56764
1994,17-29 y.,Brandenburg,Very good,0.20992,33,129,0.13937,0.28047
1994,17-29 y.,Brandenburg,Good,0.47398,63,129,0.38748,0.56048
1994,17-29 y.,Brandenburg,Satisfactory,0.27938,33,129,0.20165,0.35711
1994,17-29 y.,Mecklenburg-Western Pomerania,Good,0.45749,46,46,0.31193,0.60305
1994,17-29 y.,Saxony,Very good,0.19183,49,233,0.14116,0.24249
1994,17-29 y.,Saxony,Good,0.57401,139,233,0.51038,0.63765
1994,17-29 y.,Saxony,Satisfactory,0.21761,45,233,0.16452,0.27071
1994,17-29 y.,Saxony-Anhalt,Very good,0.17774,32,133,0.11252,0.24296
1994,17-29 y.,Saxony-Anhalt,Good,0.63062,101,133,0.54828,0.71296
1994,17-29 y.,Thuringa,Good,0.52423,87,134,0.43935,0.60910
1994,17-29 y.,Thuringa,Satisfactory,0.31945,47,134,0.24021,0.39870
1994,30-45 y.,Schleswig-Holstein,Good,0.43487,39,39,0.27724,0.59249
1994,30-45 y.,Lower Saxony,Good,0.46969,117,206,0.40137,0.53801
1994,30-45 y.,Lower Saxony,Satisfactory,0.30288,89,206,0.23998,0.36579
1994,30-45 y.,North Rhine-Westphalia,Very good,0.09629,82,800,0.07584,0.11675
1994,30-45 y.,North Rhine-Westphalia,Good,0.44229,365,800,0.40785,0.47673
1994,30-45 y.,North Rhine-Westphalia,Satisfactory,0.31543,252,800,0.28321,0.34765
1994,30-45 y.,North Rhine-Westphalia,Poor,0.12531,101,800,0.10236,0.14827
1994,30-45 y.,Hesse,Good,0.56806,148,216,0.50185,0.63427
1994,30-45 y.,Hesse,Satisfactory,0.25397,68,216,0.19579,0.31216
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.50845,110,160,0.43074,0.58616
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.26039,50,160,0.19218,0.32860
1994,30-45 y.,Baden-Wuerttemberg,Very good,0.09346,51,493,0.06774,0.11918
1994,30-45 y.,Baden-Wuerttemberg,Good,0.45524,228,493,0.41124,0.49925
1994,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.32669,153,493,0.28524,0.36813
1994,30-45 y.,Baden-Wuerttemberg,Poor,0.09953,61,493,0.07307,0.12598
1994,30-45 y.,Bavaria,Very good,0.12686,71,497,0.09757,0.15615
1994,30-45 y.,Bavaria,Good,0.48651,243,497,0.44252,0.53050
1994,30-45 y.,Bavaria,Satisfactory,0.29980,145,497,0.25948,0.34012
1994,30-45 y.,Bavaria,Poor,0.06199,38,497,0.04077,0.08322
1994,30-45 y.,Berlin,Good,0.47684,83,133,0.39163,0.56205
1994,30-45 y.,Berlin,Satisfactory,0.25233,50,133,0.17823,0.32642
1994,30-45 y.,Brandenburg,Good,0.45563,101,181,0.38288,0.52839
1994,30-45 y.,Brandenburg,Satisfactory,0.35686,80,181,0.28687,0.42685
1994,30-45 y.,Mecklenburg-Western Pomerania,Good,0.51889,75,122,0.42986,0.60792
1994,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.31106,47,122,0.22857,0.39354
1994,30-45 y.,Saxony,Very good,0.09003,37,366,0.06066,0.11939
1994,30-45 y.,Saxony,Good,0.53209,208,366,0.48090,0.58328
1994,30-45 y.,Saxony,Satisfactory,0.29128,121,366,0.24467,0.33789
1994,30-45 y.,Saxony-Anhalt,Good,0.51474,126,186,0.44272,0.58676
1994,30-45 y.,Saxony-Anhalt,Satisfactory,0.26431,60,186,0.20077,0.32786
1994,30-45 y.,Thuringa,Good,0.44255,109,185,0.37078,0.51431
1994,30-45 y.,Thuringa,Satisfactory,0.31508,76,185,0.24796,0.38220
1994,46-65 y.,Schleswig-Holstein,Good,0.36870,31,70,0.25486,0.48254
1994,46-65 y.,Schleswig-Holstein,Satisfactory,0.40791,39,70,0.29195,0.52387
1994,46-65 y.,Lower Saxony,Good,0.34426,100,276,0.28810,0.40041
1994,46-65 y.,Lower Saxony,Satisfactory,0.40214,126,276,0.34419,0.46010
1994,46-65 y.,Lower Saxony,Poor,0.15604,50,276,0.11315,0.19893
1994,46-65 y.,North Rhine-Westphalia,Good,0.32776,244,670,0.29219,0.36333
1994,46-65 y.,North Rhine-Westphalia,Satisfactory,0.36162,242,670,0.32522,0.39803
1994,46-65 y.,North Rhine-Westphalia,Poor,0.23064,152,670,0.19872,0.26256
1994,46-65 y.,North Rhine-Westphalia,Bad,0.04184,32,670,0.02666,0.05701
1994,46-65 y.,Hesse,Good,0.33089,95,249,0.27233,0.38946
1994,46-65 y.,Hesse,Satisfactory,0.35128,93,249,0.29187,0.41070
1994,46-65 y.,Hesse,Poor,0.18828,61,249,0.13963,0.23694
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.31931,61,164,0.24773,0.39088
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.37304,62,164,0.29879,0.44728
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.22524,41,164,0.16111,0.28938
1994,46-65 y.,Baden-Wuerttemberg,Good,0.29750,146,461,0.25572,0.33928
1994,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.43339,208,461,0.38810,0.47867
1994,46-65 y.,Baden-Wuerttemberg,Poor,0.18829,107,461,0.15256,0.22401
1994,46-65 y.,Bavaria,Good,0.30419,149,412,0.25971,0.34867
1994,46-65 y.,Bavaria,Satisfactory,0.42564,177,412,0.37784,0.47344
1994,46-65 y.,Bavaria,Poor,0.17608,86,412,0.13926,0.21291
1994,46-65 y.,Berlin,Good,0.17353,40,169,0.11627,0.23080
1994,46-65 y.,Berlin,Satisfactory,0.44884,79,169,0.37363,0.52405
1994,46-65 y.,Berlin,Poor,0.28896,50,169,0.22042,0.35751
1994,46-65 y.,Brandenburg,Good,0.27881,54,167,0.21059,0.34702
1994,46-65 y.,Brandenburg,Satisfactory,0.45867,82,167,0.38287,0.53448
1994,46-65 y.,Brandenburg,Poor,0.16554,31,167,0.10900,0.22208
1994,46-65 y.,Mecklenburg-Western Pomerania,Good,0.35311,49,106,0.26170,0.44453
1994,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.43535,57,106,0.34052,0.53019
1994,46-65 y.,Saxony,Good,0.28015,102,338,0.23220,0.32809
1994,46-65 y.,Saxony,Satisfactory,0.49148,173,338,0.43810,0.54485
1994,46-65 y.,Saxony,Poor,0.17765,63,338,0.13684,0.21846
1994,46-65 y.,Saxony-Anhalt,Good,0.27421,64,214,0.21430,0.33412
1994,46-65 y.,Saxony-Anhalt,Satisfactory,0.46609,112,214,0.39910,0.53309
1994,46-65 y.,Saxony-Anhalt,Poor,0.16682,38,214,0.11675,0.21689
1994,46-65 y.,Thuringa,Good,0.34698,66,153,0.27130,0.42265
1994,46-65 y.,Thuringa,Satisfactory,0.41633,87,153,0.33796,0.49470
1994,66 and older,Lower Saxony,Satisfactory,0.33123,44,79,0.22678,0.43568
1994,66 and older,Lower Saxony,Poor,0.33349,35,79,0.22887,0.43812
1994,66 and older,North Rhine-Westphalia,Good,0.13946,39,261,0.09735,0.18157
1994,66 and older,North Rhine-Westphalia,Satisfactory,0.44875,115,261,0.38829,0.50920
1994,66 and older,North Rhine-Westphalia,Poor,0.25920,73,261,0.20594,0.31247
1994,66 and older,North Rhine-Westphalia,Bad,0.11837,34,261,0.07910,0.15763
1994,66 and older,Hesse,Satisfactory,0.35891,41,41,0.21026,0.50757
1994,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.47188,46,46,0.32603,0.61774
1994,66 and older,Baden-Wuerttemberg,Good,0.22037,38,157,0.15532,0.28541
1994,66 and older,Baden-Wuerttemberg,Satisfactory,0.40111,73,157,0.32420,0.47802
1994,66 and older,Baden-Wuerttemberg,Poor,0.25849,46,157,0.18978,0.32719
1994,66 and older,Bavaria,Good,0.17923,41,176,0.12240,0.23606
1994,66 and older,Bavaria,Satisfactory,0.44382,86,176,0.37021,0.51744
1994,66 and older,Bavaria,Poor,0.28532,49,176,0.21841,0.35222
1994,66 and older,Brandenburg,Satisfactory,0.54971,37,37,0.38719,0.71223
1994,66 and older,Saxony,Satisfactory,0.45557,61,61,0.32955,0.58159
1994,66 and older,Thuringa,Satisfactory,0.50281,38,38,0.34170,0.66391
1995,17-29 y.,Schleswig-Holstein,Good,0.55117,38,38,0.39090,0.71143
1995,17-29 y.,Lower Saxony,Very good,0.16274,52,247,0.11661,0.20886
1995,17-29 y.,Lower Saxony,Good,0.58622,154,247,0.52467,0.64776
1995,17-29 y.,Lower Saxony,Satisfactory,0.16163,41,247,0.11563,0.20763
1995,17-29 y.,North Rhine-Westphalia,Very good,0.24001,165,660,0.20740,0.27261
1995,17-29 y.,North Rhine-Westphalia,Good,0.50431,345,660,0.46614,0.54249
1995,17-29 y.,North Rhine-Westphalia,Satisfactory,0.19191,115,660,0.16184,0.22197
1995,17-29 y.,North Rhine-Westphalia,Poor,0.05110,35,660,0.03429,0.06792
1995,17-29 y.,Hesse,Very good,0.16118,42,224,0.11292,0.20944
1995,17-29 y.,Hesse,Good,0.60954,139,224,0.54551,0.67357
1995,17-29 y.,Hesse,Satisfactory,0.18326,43,224,0.13248,0.23404
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.23136,39,133,0.15942,0.30330
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.53887,94,133,0.45383,0.62391
1995,17-29 y.,Baden-Wuerttemberg,Very good,0.15982,110,483,0.12711,0.19254
1995,17-29 y.,Baden-Wuerttemberg,Good,0.57983,282,483,0.53576,0.62389
1995,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.19184,91,483,0.15669,0.22699
1995,17-29 y.,Bavaria,Very good,0.25118,112,419,0.20960,0.29275
1995,17-29 y.,Bavaria,Good,0.47490,213,419,0.42703,0.52277
1995,17-29 y.,Bavaria,Satisfactory,0.20472,94,419,0.16603,0.24340
1995,17-29 y.,Berlin,Good,0.52527,61,93,0.42323,0.62732
1995,17-29 y.,Berlin,Satisfactory,0.19223,32,93,0.11171,0.27276
1995,17-29 y.,Brandenburg,Good,0.65284,81,81,0.54851,0.75716
1995,17-29 y.,Mecklenburg-Western Pomerania,Good,0.55071,64,64,0.42788,0.67354
1995,17-29 y.,Saxony,Very good,0.17837,44,222,0.12789,0.22884
1995,17-29 y.,Saxony,Good,0.58763,130,222,0.52272,0.65253
1995,17-29 y.,Saxony,Satisfactory,0.15883,48,222,0.11064,0.20703
1995,17-29 y.,Saxony-Anhalt,Good,0.56807,90,127,0.48157,0.65456
1995,17-29 y.,Saxony-Anhalt,Satisfactory,0.26655,37,127,0.18934,0.34375
1995,17-29 y.,Thuringa,Good,0.51474,75,117,0.42379,0.60569
1995,17-29 y.,Thuringa,Satisfactory,0.27281,42,117,0.19175,0.35386
1995,30-45 y.,Schleswig-Holstein,Good,0.54469,50,50,0.40525,0.68413
1995,30-45 y.,Lower Saxony,Good,0.46664,153,270,0.40702,0.52626
1995,30-45 y.,Lower Saxony,Satisfactory,0.33807,117,270,0.28154,0.39460
1995,30-45 y.,North Rhine-Westphalia,Very good,0.07725,84,880,0.05960,0.09490
1995,30-45 y.,North Rhine-Westphalia,Good,0.47113,424,880,0.43813,0.50413
1995,30-45 y.,North Rhine-Westphalia,Satisfactory,0.34300,275,880,0.31162,0.37439
1995,30-45 y.,North Rhine-Westphalia,Poor,0.09705,97,880,0.07748,0.11662
1995,30-45 y.,Hesse,Very good,0.09067,32,267,0.05616,0.12517
1995,30-45 y.,Hesse,Good,0.46425,148,267,0.40431,0.52418
1995,30-45 y.,Hesse,Satisfactory,0.32738,87,267,0.27098,0.38377
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.46147,122,207,0.39339,0.52954
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.34632,85,207,0.28135,0.41130
1995,30-45 y.,Baden-Wuerttemberg,Very good,0.10944,65,561,0.08358,0.13529
1995,30-45 y.,Baden-Wuerttemberg,Good,0.45036,270,561,0.40915,0.49157
1995,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.35312,178,561,0.31354,0.39271
1995,30-45 y.,Baden-Wuerttemberg,Poor,0.06834,48,561,0.04744,0.08924
1995,30-45 y.,Bavaria,Very good,0.14076,78,540,0.11140,0.17012
1995,30-45 y.,Bavaria,Good,0.49116,273,540,0.44896,0.53337
1995,30-45 y.,Bavaria,Satisfactory,0.26477,141,540,0.22752,0.30202
1995,30-45 y.,Bavaria,Poor,0.08968,48,540,0.06556,0.11380
1995,30-45 y.,Berlin,Good,0.51758,89,148,0.43680,0.59836
1995,30-45 y.,Berlin,Satisfactory,0.29694,59,148,0.22307,0.37080
1995,30-45 y.,Brandenburg,Good,0.44655,96,169,0.37137,0.52172
1995,30-45 y.,Brandenburg,Satisfactory,0.36149,73,169,0.28884,0.43414
1995,30-45 y.,Mecklenburg-Western Pomerania,Good,0.54716,72,103,0.45056,0.64377
1995,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.26454,31,103,0.17894,0.35014
1995,30-45 y.,Saxony,Good,0.53677,195,317,0.48179,0.59175
1995,30-45 y.,Saxony,Satisfactory,0.29994,122,317,0.24942,0.35047
1995,30-45 y.,Saxony-Anhalt,Good,0.48349,106,173,0.40880,0.55817
1995,30-45 y.,Saxony-Anhalt,Satisfactory,0.30315,67,173,0.23446,0.37184
1995,30-45 y.,Thuringa,Good,0.48360,111,196,0.41346,0.55375
1995,30-45 y.,Thuringa,Satisfactory,0.36282,85,196,0.29533,0.43031
1995,46-65 y.,Schleswig-Holstein,Satisfactory,0.45174,35,35,0.28446,0.61903
1995,46-65 y.,Lower Saxony,Good,0.35372,107,283,0.29791,0.40952
1995,46-65 y.,Lower Saxony,Satisfactory,0.34811,117,283,0.29251,0.40371
1995,46-65 y.,Lower Saxony,Poor,0.20195,59,283,0.15509,0.24881
1995,46-65 y.,North Rhine-Westphalia,Good,0.33913,264,720,0.30453,0.37374
1995,46-65 y.,North Rhine-Westphalia,Satisfactory,0.39945,279,720,0.36365,0.43525
1995,46-65 y.,North Rhine-Westphalia,Poor,0.18772,144,720,0.15918,0.21626
1995,46-65 y.,North Rhine-Westphalia,Bad,0.04198,33,720,0.02732,0.05664
1995,46-65 y.,Hesse,Good,0.41697,111,262,0.35715,0.47678
1995,46-65 y.,Hesse,Satisfactory,0.33358,93,262,0.27638,0.39078
1995,46-65 y.,Hesse,Poor,0.17283,58,262,0.12695,0.21870
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.30795,55,165,0.23729,0.37860
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.44491,78,165,0.36885,0.52097
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.16205,32,165,0.10565,0.21844
1995,46-65 y.,Baden-Wuerttemberg,Good,0.26630,139,490,0.22712,0.30548
1995,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.44344,207,490,0.39941,0.48747
1995,46-65 y.,Baden-Wuerttemberg,Poor,0.19685,112,490,0.16160,0.23209
1995,46-65 y.,Baden-Wuerttemberg,Bad,0.06432,32,490,0.04257,0.08606
1995,46-65 y.,Bavaria,Good,0.30844,153,445,0.26548,0.35140
1995,46-65 y.,Bavaria,Satisfactory,0.39225,192,445,0.34684,0.43767
1995,46-65 y.,Bavaria,Poor,0.21188,100,445,0.17387,0.24989
1995,46-65 y.,Berlin,Good,0.29084,56,166,0.22154,0.36013
1995,46-65 y.,Berlin,Satisfactory,0.31029,57,166,0.23970,0.38088
1995,46-65 y.,Berlin,Poor,0.29236,53,166,0.22296,0.36177
1995,46-65 y.,Brandenburg,Good,0.27456,52,168,0.20687,0.34224
1995,46-65 y.,Brandenburg,Satisfactory,0.45175,80,168,0.37627,0.52723
