year,bula_h,pgisced97,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1992,Baden-Wuerttemberg,Lower Secondary Level,Satisfactory,0.015639696286072736,139,10239,0.015605552935851209,0.015673839636294266
1992,Baden-Wuerttemberg,Lower Secondary Level,Poor,0.007218037078766474,72,10239,0.007194742684439252,0.007241331473093696
1992,Baden-Wuerttemberg,Upper Secondary Level,Very good,0.00974188931333672,120,10239,0.009714861511319558,0.009768917115353881
1992,Baden-Wuerttemberg,Upper Secondary Level,Good,0.033362512831694995,337,10239,0.03331309586055451,0.03341192980283548
1992,Baden-Wuerttemberg,Upper Secondary Level,Satisfactory,0.02295033244934856,211,10239,0.022909125758385916,0.022991539140311202
1992,Baden-Wuerttemberg,Upper Secondary Level,Poor,0.010580695798557502,87,10239,0.01055254036408693,0.010608851233028075
1992,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Good,0.0032889455325110094,31,10239,0.003273190187868809,0.0033047008771532097
1992,Baden-Wuerttemberg,First Stage of Tertiary Education,Good,0.006238565430116442,45,10239,0.006216898450933426,0.006260232409299458
1992,Baden-Wuerttemberg,Second Stage of Tertiary Education,Good,0.005703723885151681,43,10239,0.005683000911128611,0.0057244468591747515
1992,Bavaria,Lower Secondary Level,Very good,0.004784991175863541,56,10239,0.004766001657113351,0.004803980694613731
1992,Bavaria,Lower Secondary Level,Good,0.012545295679508779,142,10239,0.012514668008607602,0.012575923350409956
1992,Bavaria,Lower Secondary Level,Satisfactory,0.01354774038648539,119,10239,0.01351592872163471,0.013579552051336069
1992,Bavaria,Lower Secondary Level,Poor,0.006884533209137357,52,10239,0.006861779507872174,0.006907286910402539
1992,Bavaria,Upper Secondary Level,Very good,0.013212722877595805,133,10239,0.013181301670633194,0.013244144084558415
1992,Bavaria,Upper Secondary Level,Good,0.041847531807586644,355,10239,0.04179242983264987,0.041902633782523416
1992,Bavaria,Upper Secondary Level,Satisfactory,0.030405060604878114,234,10239,0.03035781264767432,0.03045230856208191
1992,Bavaria,Upper Secondary Level,Poor,0.009865297136323984,69,10239,0.009838100377138252,0.009892493895509715
1992,Bavaria,Upper Secondary Level,Bad,0.004950122142784044,33,10239,0.004930809339698401,0.004969434945869686
1992,Bavaria,First Stage of Tertiary Education,Good,0.004499545697703988,36,10239,0.004481128650797314,0.0045179627446106626
1992,Bavaria,First Stage of Tertiary Education,Satisfactory,0.006293584906425626,41,10239,0.006271823196148781,0.006315346616702471
1992,Bavaria,Second Stage of Tertiary Education,Very good,0.004070235499860997,35,10239,0.004052715300068284,0.004087755699653711
1992,Bavaria,Second Stage of Tertiary Education,Good,0.0075943632006132905,68,10239,0.007570473801706038,0.007618252599520543
1992,Bavaria,Second Stage of Tertiary Education,Satisfactory,0.004744541191975019,36,10239,0.004725631723372411,0.004763450660577627
1992,Berlin,Lower Secondary Level,Good,0.0027650243064249055,34,10239,0.002750574462468922,0.002779474150380889
1992,Berlin,Upper Secondary Level,Very good,0.0028379596814218397,35,10239,0.0028233210354118507,0.0028525983274318286
1992,Berlin,Upper Secondary Level,Good,0.009789871224531111,101,10239,0.009762777600419157,0.009816964848643065
1992,Berlin,Upper Secondary Level,Satisfactory,0.008355639580903356,76,10239,0.008330591021604064,0.008380688140202649
1992,Berlin,Upper Secondary Level,Poor,0.003983170394025653,35,10239,0.003965837834096988,0.004000502953954317
1992,Berlin,Second Stage of Tertiary Education,Good,0.005490517377833933,72,10239,0.005470183227551667,0.005510851528116199
1992,Berlin,Second Stage of Tertiary Education,Satisfactory,0.003113846307869301,32,10239,0.0030985147496000592,0.003129177866138543
1992,Brandenburg,Upper Secondary Level,Very good,0.0032746277548104446,58,10239,0.003258906628554218,0.0032903488810666712
1992,Brandenburg,Upper Secondary Level,Good,0.009282726380455485,141,10239,0.009256337098599321,0.009309115662311648
1992,Brandenburg,Upper Secondary Level,Satisfactory,0.00829739689464663,115,10239,0.008272435055037698,0.008322358734255561
1992,Brandenburg,Second Stage of Tertiary Education,Very good,0.0019006410825817327,31,10239,0.0018886557007613848,0.0019126264644020805
1992,Brandenburg,Second Stage of Tertiary Education,Good,0.004625760031407564,72,10239,0.004607087651380917,0.00464443241143421
1992,Brandenburg,Second Stage of Tertiary Education,Satisfactory,0.003460382179851148,45,10239,0.0034442228164633278,0.0034765415432389682
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Very good,0.002269862423401811,36,10239,0.00225676694880151,0.0022829578980021123
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Good,0.007649504887671465,108,10239,0.0076255295828178355,0.007673480192525094
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Satisfactory,0.004237382747025715,58,10239,0.004219507926681759,0.004255257567369671
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Good,0.002756141161886259,48,10239,0.002741714483727279,0.002770567840045239
1992,Saxony,Lower Secondary Level,Good,0.001997698296945748,34,10239,0.0019854113028205307,0.0020099852910709652
1992,Saxony,Lower Secondary Level,Satisfactory,0.005247986401296155,57,10239,0.005228104006485772,0.005267868796106538
1992,Saxony,Upper Secondary Level,Very good,0.005565657079937237,82,10239,0.005545185035817767,0.005586129124056707
1992,Saxony,Upper Secondary Level,Good,0.019160738953869494,310,10239,0.01912301475920273,0.01919846314853626
1992,Saxony,Upper Secondary Level,Satisfactory,0.013834294237292636,194,10239,0.013802152571463302,0.01386643590312197
1992,Saxony,Upper Secondary Level,Poor,0.003948647434349009,51,10239,0.003931389851244916,0.003965905017453101
1992,Saxony,Second Stage of Tertiary Education,Very good,0.0020424195465114543,36,10239,0.002029996061245656,0.0020548430317772525
1992,Saxony,Second Stage of Tertiary Education,Good,0.0075420842017931405,136,10239,0.007518276544198606,0.007565891859387675
1992,Saxony,Second Stage of Tertiary Education,Satisfactory,0.004341115624996225,63,10239,0.004323024278447148,0.0043592069715453026
1992,Saxony-Anhalt,Upper Secondary Level,Very good,0.0046388653602096866,65,10239,0.004620166671450135,0.004657564048969238
1992,Saxony-Anhalt,Upper Secondary Level,Good,0.009701612986980229,179,10239,0.009674640565450572,0.009728585408509885
1992,Saxony-Anhalt,Upper Secondary Level,Satisfactory,0.008035299780081521,122,10239,0.008010732103832977,0.008059867456330066
1992,Saxony-Anhalt,Upper Secondary Level,Poor,0.002772486652449493,41,10239,0.0027580173768925976,0.0027869559280063886
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Good,0.004721775300579387,91,10239,0.004702911037747599,0.004740639563411175
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Satisfactory,0.002105363010093829,36,10239,0.0020927499411977865,0.002117976078989871
1992,Thuringa,Upper Secondary Level,Very good,0.0036928778798698864,65,10239,0.0036761864316311008,0.003709569328108672
1992,Thuringa,Upper Secondary Level,Good,0.011694284874088504,211,10239,0.011664701519610049,0.011723868228566959
1992,Thuringa,Upper Secondary Level,Satisfactory,0.007035655079055547,110,10239,0.0070126547511988185,0.007058655406912275
1992,Thuringa,Upper Secondary Level,Poor,0.002565677089384901,34,10239,0.0025517564852998937,0.0025795976934699085
1992,Thuringa,Second Stage of Tertiary Education,Good,0.003555033616487071,69,10239,0.003538655519287957,0.003571411713686185
1994,Schleswig-Holstein,Upper Secondary Level,Good,0.012349447311668198,71,9838,0.012319058056566646,0.01237983656676975
1994,Schleswig-Holstein,Upper Secondary Level,Satisfactory,0.008453551943319542,46,9838,0.00842835947141878,0.008478744415220304
1994,Hamburg,Upper Secondary Level,Good,0.005837412312796263,35,9838,0.0058164502734766935,0.0058583743521158325
1994,Lower Saxony,Lower Secondary Level,Good,0.007535847394121682,69,9838,0.007512050619324444,0.00755964416891892
1994,Lower Saxony,Lower Secondary Level,Satisfactory,0.0088871853312467,70,9838,0.008861360451811769,0.008913010210681633
1994,Lower Saxony,Lower Secondary Level,Poor,0.005927315542248299,42,9838,0.0059061936543939415,0.005948437430102657
1994,Lower Saxony,Upper Secondary Level,Very good,0.004927340491409514,53,9838,0.004908072860319688,0.0049466081224993404
1994,Lower Saxony,Upper Secondary Level,Good,0.02422844947571268,202,9838,0.024186140596057695,0.024270758355367666
1994,Lower Saxony,Upper Secondary Level,Satisfactory,0.019999112344068884,176,9838,0.019960589953242264,0.020037634734895504
1994,Lower Saxony,Upper Secondary Level,Poor,0.008156931794505608,51,9838,0.00813218154763352,0.008181682041377696
1994,Lower Saxony,Second Stage of Tertiary Education,Good,0.0058022823706489575,41,9838,0.005781383132759225,0.00582318160853869
1994,North Rhine-Westphalia,Primary Level,Good,0.003098433777024961,52,9838,0.003083140805255136,0.0031137267487947864
1994,North Rhine-Westphalia,Primary Level,Satisfactory,0.00282535867970912,47,9838,0.0028107531589609677,0.0028399642004572727
1994,North Rhine-Westphalia,Lower Secondary Level,Very good,0.004519708952794979,50,9838,0.004501251736306849,0.004538166169283109
1994,North Rhine-Westphalia,Lower Secondary Level,Good,0.01712858642694549,189,9838,0.01709288350568184,0.01716428934820914
1994,North Rhine-Westphalia,Lower Secondary Level,Satisfactory,0.01776704027947551,151,9838,0.017730689859442206,0.017803390699508814
1994,North Rhine-Westphalia,Lower Secondary Level,Poor,0.012975828264612882,100,9838,0.012944687729063088,0.013006968800162676
1994,North Rhine-Westphalia,Upper Secondary Level,Very good,0.012341013981151703,134,9838,0.012310634974402669,0.012371392987900737
1994,North Rhine-Westphalia,Upper Secondary Level,Good,0.055731932768394846,481,9838,0.055668808792931145,0.05579505674385855
1994,North Rhine-Westphalia,Upper Secondary Level,Satisfactory,0.05216681009346533,386,9838,0.05210562329424236,0.05222799689268829
1994,North Rhine-Westphalia,Upper Secondary Level,Poor,0.02603568473025778,185,9838,0.025991866920741163,0.0260795025397744
1994,North Rhine-Westphalia,Upper Secondary Level,Bad,0.005488045217498393,35,9838,0.005467716570103153,0.005508373864893633
1994,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Good,0.004907396378224415,44,9838,0.004888167588218172,0.004926625168230658
1994,North Rhine-Westphalia,First Stage of Tertiary Education,Good,0.005075398381877156,47,9838,0.005055844868993581,0.00509495189476073
1994,North Rhine-Westphalia,First Stage of Tertiary Education,Satisfactory,0.0058604794072385814,44,9838,0.005839476235667514,0.005881482578809649
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,Good,0.014344715799347488,110,9838,0.014311996564427497,0.01437743503426748
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,Satisfactory,0.008760719076862808,61,9838,0.0087350769663454,0.008786361187380217
1994,Hesse,Lower Secondary Level,Very good,0.0020683160934571515,31,9838,0.0020558148417429076,0.0020808173451713954
1994,Hesse,Lower Secondary Level,Good,0.005199220006250991,80,9838,0.005179430644177206,0.005219009368324776
1994,Hesse,Lower Secondary Level,Satisfactory,0.008045593422950147,65,9838,0.008021011291592106,0.008070175554308189
1994,Hesse,Lower Secondary Level,Poor,0.0038550053045704135,37,9838,0.0038379535761526896,0.0038720570329881373
1994,Hesse,Upper Secondary Level,Very good,0.003770628047065909,42,9838,0.003753763248579632,0.0037874928455521864
1994,Hesse,Upper Secondary Level,Good,0.021919741481152815,204,9838,0.02187945126484422,0.02196003169746141
1994,Hesse,Upper Secondary Level,Satisfactory,0.013141397319029958,102,9838,0.013110061368194209,0.013172733269865707
1994,Hesse,Upper Secondary Level,Poor,0.006722047161126823,55,9838,0.006699562786437547,0.006744531535816099
1994,Hesse,Second Stage of Tertiary Education,Good,0.007092293391577875,50,9838,0.007069202408352184,0.0071153843748035656
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Good,0.006838137706938691,60,9838,0.006815461334734612,0.00686081407914277
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Satisfactory,0.008943224958379618,64,9838,0.008917319517762274,0.008969130398996963
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Poor,0.00454571198468176,35,9838,0.00452720199157288,0.0045642219777906395
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very good,0.003414478494776975,32,9838,0.0033984270504768726,0.0034305299390770773
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Good,0.016560822718608127,138,9838,0.016525706370526836,0.01659593906668942
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Satisfactory,0.013193218901234777,91,9838,0.013161822050721339,0.013224615751748216
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Poor,0.007209658161045654,47,9838,0.0071863782805252656,0.007232938041566043
1994,Baden-Wuerttemberg,Primary Level,Good,0.002406277260995148,58,9838,0.0023927955713306664,0.0024197589506596293
1994,Baden-Wuerttemberg,Primary Level,Satisfactory,0.0020110483630605093,49,9838,0.001998721040424997,0.0020233756856960217
1994,Baden-Wuerttemberg,Primary Level,Poor,0.0010430099099493744,39,9838,0.0010341278796373579,0.001051891940261391
1994,Baden-Wuerttemberg,Lower Secondary Level,Very good,0.004148524349749064,50,9838,0.004130837978135236,0.004166210721362891
1994,Baden-Wuerttemberg,Lower Secondary Level,Good,0.012299293553218417,162,9838,0.012268965299525744,0.012329621806911089
1994,Baden-Wuerttemberg,Lower Secondary Level,Satisfactory,0.013712330326112422,138,9838,0.013680330171717756,0.013744330480507088
1994,Baden-Wuerttemberg,Lower Secondary Level,Poor,0.006733227808509481,66,9838,0.006710724869333585,0.006755730747685378
1994,Baden-Wuerttemberg,Upper Secondary Level,Very good,0.005802671437547144,81,9838,0.005781771503068692,0.005823571372025596
1994,Baden-Wuerttemberg,Upper Secondary Level,Good,0.031103903704417964,323,9838,0.031056135304852805,0.031151672103983123
1994,Baden-Wuerttemberg,Upper Secondary Level,Satisfactory,0.03196496334560939,251,9838,0.03191655978811057,0.03201336690310821
1994,Baden-Wuerttemberg,Upper Secondary Level,Poor,0.011973501862155378,102,9838,0.011943573046750108,0.012003430677560647
1994,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Good,0.0036547572629518506,37,9838,0.003638152647080087,0.0036713618788236143
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,Good,0.005990351869390682,43,9838,0.005969118637388273,0.006011585101393092
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,Good,0.007647575818053794,53,9838,0.0076236046331658045,0.007671547002941784
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,Satisfactory,0.005039707899578665,35,9838,0.005020222909200212,0.005059192889957118
1994,Bavaria,Lower Secondary Level,Very good,0.0033162379204109867,43,9838,0.00330041829592194,0.0033320575449000333
1994,Bavaria,Lower Secondary Level,Good,0.010404168007534945,117,9838,0.010376247246894633,0.010432088768175257
1994,Bavaria,Lower Secondary Level,Satisfactory,0.013784635275318667,113,9838,0.013752552039718464,0.01381671851091887
1994,Bavaria,Lower Secondary Level,Poor,0.007345891689596963,55,9838,0.00732239450271557,0.007369388876478356
1994,Bavaria,Upper Secondary Level,Very good,0.00817335282217649,94,9838,0.008148577880091795,0.008198127764261185
1994,Bavaria,Upper Secondary Level,Good,0.03679204835338232,335,9838,0.03674024812771488,0.03684384857904975
1994,Bavaria,Upper Secondary Level,Satisfactory,0.036354372138598226,264,9838,0.03630286924374057,0.03640587503345588
1994,Bavaria,Upper Secondary Level,Poor,0.012333540112469236,93,9838,0.012303170191154159,0.012363910033784313
1994,Bavaria,First Stage of Tertiary Education,Good,0.004996513984243741,40,9838,0.004977112252602287,0.005015915715885196
1994,Bavaria,Second Stage of Tertiary Education,Good,0.01052987721736163,83,9838,0.010501790069882614,0.010557964364840647
1994,Bavaria,Second Stage of Tertiary Education,Satisfactory,0.005845367094969904,46,9838,0.0058243908616963415,0.005866343328243467
1994,Berlin,Lower Secondary Level,Satisfactory,0.004612604291964012,33,9838,0.004593959231055567,0.004631249352872457
1994,Berlin,Upper Secondary Level,Good,0.008121836738295982,81,9838,0.00809713935563886,0.008146534120953104
1994,Berlin,Upper Secondary Level,Satisfactory,0.009229886058916746,84,9838,0.00920357252018921,0.009256199597644283
1994,Berlin,Upper Secondary Level,Poor,0.005074064832417621,41,9838,0.005054513875420904,0.005093615789414337
1994,Berlin,Second Stage of Tertiary Education,Good,0.0053445485155605415,62,9838,0.005324485949304569,0.005364611081816514
1994,Berlin,Second Stage of Tertiary Education,Satisfactory,0.003762665381064545,41,9838,0.0037458183318757033,0.003779512430253387
1994,Brandenburg,Upper Secondary Level,Very good,0.00207941928223242,31,9838,0.0020668845903885538,0.0020919539740762863
1994,Brandenburg,Upper Secondary Level,Good,0.00735173813914148,114,9838,0.007328231672870733,0.007375244605412226
1994,Brandenburg,Upper Secondary Level,Satisfactory,0.009528459820240717,124,9838,0.009501728094756556,0.009555191545724878
1994,Brandenburg,Upper Secondary Level,Poor,0.0035604057808021725,40,9838,0.003544016123405319,0.003576795438199026
1994,Brandenburg,Second Stage of Tertiary Education,Good,0.004318662476523656,63,9838,0.004300618616323023,0.004336706336724288
1994,Brandenburg,Second Stage of Tertiary Education,Satisfactory,0.004487841732751302,57,9838,0.004469449405353366,0.004506234060149238
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Good,0.00705388673353273,98,9838,0.007030857911716963,0.007076915555348497
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Satisfactory,0.005165379267032274,72,9838,0.005145654077210323,0.005185104456854226
1994,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Good,0.0021243990816425516,37,9838,0.0021117298320272233,0.00213706833125788
1994,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Satisfactory,0.0026793038727704853,36,9838,0.0026650798303066393,0.0026935279152343313
1994,Saxony,Lower Secondary Level,Good,0.002315223386886777,38,9838,0.002301998628034314,0.0023284481457392396
1994,Saxony,Lower Secondary Level,Satisfactory,0.004189032442074072,49,9838,0.004171260292775872,0.004206804591372273
1994,Saxony,Upper Secondary Level,Very good,0.0030631638969355526,52,9838,0.0030479579462596843,0.003078369847611421
1994,Saxony,Upper Secondary Level,Good,0.015811602072032645,251,9838,0.01577727619067987,0.01584592795338542
1994,Saxony,Upper Secondary Level,Satisfactory,0.017996952405480243,244,9838,0.017960371829418707,0.01803353298154178
1994,Saxony,Upper Secondary Level,Poor,0.0048223568791910835,65,9838,0.004803294609149939,0.004841419149232228
1994,Saxony,Second Stage of Tertiary Education,Good,0.007612307317634237,117,9838,0.00758839104586757,0.007636223589400904
1994,Saxony,Second Stage of Tertiary Education,Satisfactory,0.004817523304413424,75,9838,0.004798470543804539,0.004836576065022309
1994,Saxony-Anhalt,Lower Secondary Level,Good,0.002259648905589583,33,9838,0.002246583470112295,0.002272714341066871
1994,Saxony-Anhalt,Upper Secondary Level,Very good,0.0019879737789818535,31,9838,0.001975717239974627,0.00200023031798908
1994,Saxony-Anhalt,Upper Secondary Level,Good,0.010418508690165126,165,9838,0.010390568896176063,0.01044644848415419
1994,Saxony-Anhalt,Upper Secondary Level,Satisfactory,0.008705349377990747,126,9838,0.008679787713948409,0.008730911042033086
1994,Saxony-Anhalt,Upper Secondary Level,Poor,0.003735642576061648,57,9838,0.0037188559045006433,0.0037524292476226527
1994,Saxony-Anhalt,Second Stage of Tertiary Education,Good,0.0035839218592333792,67,9838,0.003567478359035217,0.0036003653594315413
1994,Saxony-Anhalt,Second Stage of Tertiary Education,Satisfactory,0.0034072261616535544,51,9838,0.0033911917146610434,0.0034232606086460654
1994,Thuringa,Lower Secondary Level,Good,0.0017234747094643135,34,9838,0.001712061112695667,0.00173488830623296
1994,Thuringa,Upper Secondary Level,Very good,0.0024398799086165976,35,9838,0.002426304640891272,0.002453455176341923
1994,Thuringa,Upper Secondary Level,Good,0.00977652485377163,170,9838,0.009749450786618895,0.009803598920924365
1994,Thuringa,Upper Secondary Level,Satisfactory,0.009772235854394015,156,9838,0.009745167668021268,0.009799304040766761
1994,Thuringa,Upper Secondary Level,Poor,0.003011216173487148,42,9838,0.002996139319047446,0.00302629302792685
1994,Thuringa,Second Stage of Tertiary Education,Good,0.002576711228405088,47,9838,0.002562761451387067,0.002590661005423109
1994,Thuringa,Second Stage of Tertiary Education,Satisfactory,0.0024197491458101293,44,9838,0.002406229860529947,0.0024332684310903116
1995,Schleswig-Holstein,Upper Secondary Level,Good,0.012532005056299837,71,10086,0.012501420583270837,0.012562589529328837
1995,Schleswig-Holstein,Upper Secondary Level,Satisfactory,0.010645694331815557,51,10086,0.010617478547479228,0.010673910116151885
1995,Lower Saxony,Lower Secondary Level,Good,0.007397508534381779,76,10086,0.007373949383968057,0.007421067684795501
1995,Lower Saxony,Lower Secondary Level,Satisfactory,0.00837741061063326,67,10086,0.008352351981188107,0.008402469240078411
1995,Lower Saxony,Lower Secondary Level,Poor,0.0059327273145919155,40,10086,0.005911613617402123,0.005953841011781708
1995,Lower Saxony,Upper Secondary Level,Very good,0.004633309751219064,47,10086,0.004614638800780902,0.004651980701657225
1995,Lower Saxony,Upper Secondary Level,Good,0.025176826489408687,224,10086,0.025133754728959096,0.025219898249858277
1995,Lower Saxony,Upper Secondary Level,Satisfactory,0.020660786087528124,169,10086,0.020621677763943375,0.020699894411112873
1995,Lower Saxony,Upper Secondary Level,Poor,0.008515736099617647,60,10086,0.008490473198797442,0.008540999000437852
1995,Lower Saxony,Second Stage of Tertiary Education,Good,0.006749359306416742,51,10086,0.006726848559345388,0.006771870053488095
1995,North Rhine-Westphalia,Primary Level,Good,0.001862660838036054,45,10086,0.0018508061194184961,0.001874515556653612
1995,North Rhine-Westphalia,Primary Level,Satisfactory,0.0020933065553381323,47,10086,0.002080740742361829,0.0021058723683144358
1995,North Rhine-Westphalia,Primary Level,Poor,0.0013183722604569869,33,10086,0.0013083961381364318,0.001328348382777542
1995,North Rhine-Westphalia,Lower Secondary Level,Very good,0.004623096504251813,62,10086,0.004604446047756148,0.0046417469607474785
