year,sampreg,sex,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,West,female,Good,0.29294,1897,4724,0.27996,0.30592
1997,West,female,Satisfactory,0.29281,1542,4724,0.27983,0.30579
1997,West,female,Poor,0.14044,694,4724,0.13053,0.15034
1997,West,female,Bad,0.03894,190,4724,0.03343,0.04446
1997,East,male,Very good,0.06137,133,1744,0.05010,0.07264
1997,East,male,Good,0.34723,782,1744,0.32488,0.36958
1997,East,male,Satisfactory,0.29965,599,1744,0.27815,0.32116
1997,East,male,Poor,0.09185,178,1744,0.07829,0.10541
1997,East,male,Bad,0.02840,52,1744,0.02060,0.03619
1997,East,female,Very good,0.04867,118,1887,0.03896,0.05839
1997,East,female,Good,0.30734,760,1887,0.28652,0.32816
1997,East,female,Satisfactory,0.32714,699,1887,0.30596,0.34831
1997,East,female,Poor,0.11685,238,1887,0.10235,0.13135
1997,East,female,Bad,0.04357,72,1887,0.03436,0.05278
1998,West,male,Very good,0.09399,641,5007,0.08591,0.10207
1998,West,male,Good,0.34710,2246,5007,0.33392,0.36029
1998,West,male,Satisfactory,0.24244,1412,5007,0.23057,0.25431
1998,West,male,Poor,0.09873,547,5007,0.09047,0.10700
1998,West,male,Bad,0.02911,161,5007,0.02445,0.03376
1998,West,female,Very good,0.07720,527,5338,0.07004,0.08437
1998,West,female,Good,0.30848,2202,5338,0.29609,0.32087
1998,West,female,Satisfactory,0.27320,1657,5338,0.26124,0.28515
1998,West,female,Poor,0.12732,738,5338,0.11837,0.13626
1998,West,female,Bad,0.04348,214,5338,0.03800,0.04895
1998,East,male,Very good,0.06888,156,1870,0.05740,0.08036
1998,East,male,Good,0.34750,832,1870,0.32591,0.36909
1998,East,male,Satisfactory,0.29985,636,1870,0.27908,0.32062
1998,East,male,Poor,0.09452,199,1870,0.08126,0.10778
1998,East,male,Bad,0.02235,47,1870,0.01565,0.02905
1998,East,female,Very good,0.05914,150,1991,0.04878,0.06950
1998,East,female,Good,0.31905,817,1991,0.29857,0.33953
1998,East,female,Satisfactory,0.30266,687,1991,0.28248,0.32285
1998,East,female,Poor,0.11144,245,1991,0.09761,0.12526
1998,East,female,Bad,0.04622,92,1991,0.03700,0.05545
1999,West,male,Very good,0.08315,549,4777,0.07532,0.09098
1999,West,male,Good,0.34167,2111,4777,0.32822,0.35512
1999,West,male,Satisfactory,0.26274,1450,4777,0.25026,0.27523
1999,West,male,Poor,0.09503,512,4777,0.08671,0.10335
1999,West,male,Bad,0.03010,155,4777,0.02525,0.03494
1999,West,female,Very good,0.07546,498,5087,0.06820,0.08272
1999,West,female,Good,0.29794,2041,5087,0.28537,0.31051
1999,West,female,Satisfactory,0.27577,1621,5087,0.26349,0.28805
1999,West,female,Poor,0.13711,725,5087,0.12766,0.14656
1999,West,female,Bad,0.04178,202,5087,0.03628,0.04728
1999,East,male,Very good,0.04987,123,1817,0.03985,0.05988
1999,East,male,Good,0.35524,771,1817,0.33323,0.37726
1999,East,male,Satisfactory,0.30352,663,1817,0.28237,0.32466
1999,East,male,Poor,0.09852,199,1817,0.08482,0.11223
1999,East,male,Bad,0.03148,61,1817,0.02345,0.03951
1999,East,female,Very good,0.05294,127,1963,0.04303,0.06284
1999,East,female,Good,0.30542,764,1963,0.28504,0.32580
1999,East,female,Satisfactory,0.32458,726,1963,0.30387,0.34530
1999,East,female,Poor,0.12619,272,1963,0.11149,0.14088
1999,East,female,Bad,0.04228,74,1963,0.03337,0.05118
2000,West,male,Very good,0.10210,1127,8766,0.09576,0.10843
2000,West,male,Good,0.33076,3699,8766,0.32091,0.34061
2000,West,male,Satisfactory,0.25808,2698,8766,0.24892,0.26724
2000,West,male,Poor,0.09295,972,8766,0.08687,0.09903
2000,West,male,Bad,0.02715,270,8766,0.02374,0.03055
2000,West,female,Very good,0.08897,1067,9460,0.08324,0.09471
2000,West,female,Good,0.29824,3683,9460,0.28902,0.30746
2000,West,female,Satisfactory,0.28551,3084,9460,0.27641,0.29461
2000,West,female,Poor,0.12138,1265,9460,0.11479,0.12796
2000,West,female,Bad,0.03720,361,9460,0.03338,0.04101
2000,East,male,Very good,0.07698,241,2793,0.06709,0.08687
2000,East,male,Good,0.33915,1191,2793,0.32159,0.35671
2000,East,male,Satisfactory,0.29585,953,2793,0.27892,0.31278
2000,East,male,Poor,0.09800,314,2793,0.08697,0.10903
2000,East,male,Bad,0.03001,94,2793,0.02368,0.03634
2000,East,female,Very good,0.06226,238,3047,0.05368,0.07084
2000,East,female,Good,0.30561,1179,3047,0.28925,0.32197
2000,East,female,Satisfactory,0.31040,1072,3047,0.29396,0.32683
2000,East,female,Poor,0.13315,437,3047,0.12109,0.14522
2000,East,female,Bad,0.04198,121,3047,0.03486,0.04911
2001,West,male,Very good,0.10744,1049,7887,0.10061,0.11428
2001,West,male,Good,0.32056,3239,7887,0.31025,0.33086
2001,West,male,Satisfactory,0.26057,2462,7887,0.25089,0.27026
2001,West,male,Poor,0.09576,886,7887,0.08926,0.10225
2001,West,male,Bad,0.02674,251,7887,0.02318,0.03030
2001,West,female,Very good,0.08659,960,8575,0.08063,0.09254
2001,West,female,Good,0.30437,3377,8575,0.29463,0.31411
2001,West,female,Satisfactory,0.27665,2763,8575,0.26718,0.28612
2001,West,female,Poor,0.12568,1164,8575,0.11866,0.13269
2001,West,female,Bad,0.03712,311,8575,0.03312,0.04113
2001,East,male,Very good,0.06547,206,2618,0.05599,0.07494
2001,East,male,Good,0.35807,1130,2618,0.33970,0.37644
2001,East,male,Satisfactory,0.29055,879,2618,0.27316,0.30795
2001,East,male,Poor,0.10934,306,2618,0.09738,0.12130
2001,East,male,Bad,0.03145,97,2618,0.02476,0.03813
2001,East,female,Very good,0.05407,204,2810,0.04570,0.06243
2001,East,female,Good,0.29460,1054,2810,0.27774,0.31146
2001,East,female,Satisfactory,0.33081,1034,2810,0.31341,0.34821
2001,East,female,Poor,0.13563,403,2810,0.12297,0.14829
2001,East,female,Bad,0.04302,115,2810,0.03552,0.05053
2002,West,male,Very good,0.08791,998,8480,0.08188,0.09394
2002,West,male,Good,0.32764,3641,8480,0.31765,0.33763
2002,West,male,Satisfactory,0.26918,2655,8480,0.25974,0.27862
2002,West,male,Poor,0.09768,925,8480,0.09136,0.10400
2002,West,male,Bad,0.02904,261,8480,0.02547,0.03261
2002,West,female,Very good,0.07183,920,9085,0.06652,0.07714
2002,West,female,Good,0.29988,3618,9085,0.29046,0.30930
2002,West,female,Satisfactory,0.29347,2987,9085,0.28410,0.30283
2002,West,female,Poor,0.12786,1248,9085,0.12099,0.13473
2002,West,female,Bad,0.03875,312,9085,0.03478,0.04271
2002,East,male,Very good,0.06645,210,2629,0.05692,0.07597
2002,East,male,Good,0.34980,1114,2629,0.33157,0.36803
2002,East,male,Satisfactory,0.30140,904,2629,0.28385,0.31894
2002,East,male,Poor,0.10999,311,2629,0.09803,0.12195
2002,East,male,Bad,0.03394,90,2629,0.02702,0.04086
2002,East,female,Very good,0.06135,218,2790,0.05245,0.07026
2002,East,female,Good,0.30574,1089,2790,0.28864,0.32284
2002,East,female,Satisfactory,0.31853,981,2790,0.30124,0.33583
2002,East,female,Poor,0.14072,405,2790,0.12782,0.15363
2002,East,female,Bad,0.03704,97,2790,0.03003,0.04405
2003,West,male,Very good,0.09260,1000,8081,0.08628,0.09892
2003,West,male,Good,0.33922,3515,8081,0.32890,0.34954
2003,West,male,Satisfactory,0.25649,2419,8081,0.24697,0.26602
2003,West,male,Poor,0.09714,898,8081,0.09068,0.10360
2003,West,male,Bad,0.02949,249,8081,0.02580,0.03318
2003,West,female,Very good,0.06955,852,8717,0.06421,0.07490
2003,West,female,Good,0.31150,3537,8717,0.30178,0.32122
2003,West,female,Satisfactory,0.27710,2797,8717,0.26770,0.28649
2003,West,female,Poor,0.13449,1219,8717,0.12732,0.14165
2003,West,female,Bad,0.03825,312,8717,0.03422,0.04227
2003,East,male,Very good,0.06283,195,2574,0.05346,0.07221
2003,East,male,Good,0.34414,1074,2574,0.32579,0.36250
2003,East,male,Satisfactory,0.31019,906,2574,0.29231,0.32806
2003,East,male,Poor,0.10625,307,2574,0.09435,0.11816
2003,East,male,Bad,0.03717,92,2574,0.02986,0.04448
2003,East,female,Very good,0.05356,196,2755,0.04515,0.06197
2003,East,female,Good,0.33214,1145,2755,0.31455,0.34973
2003,East,female,Satisfactory,0.29783,897,2755,0.28075,0.31491
2003,East,female,Poor,0.13609,407,2755,0.12328,0.14889
2003,East,female,Bad,0.05135,110,2755,0.04310,0.05959
2004,West,male,Very good,0.09743,979,7869,0.09088,0.10399
2004,West,male,Good,0.32684,3363,7869,0.31648,0.33721
2004,West,male,Satisfactory,0.25484,2365,7869,0.24521,0.26446
2004,West,male,Poor,0.10577,885,7869,0.09897,0.11256
2004,West,male,Bad,0.03523,277,7869,0.03116,0.03930
2004,West,female,Very good,0.07616,844,8493,0.07052,0.08180
2004,West,female,Good,0.30297,3447,8493,0.29320,0.31275
2004,West,female,Satisfactory,0.26950,2638,8493,0.26007,0.27894
2004,West,female,Poor,0.14292,1235,8493,0.13548,0.15037
2004,West,female,Bad,0.04200,329,8493,0.03773,0.04626
2004,East,male,Very good,0.06300,183,2496,0.05346,0.07253
2004,East,male,Good,0.34969,1056,2496,0.33098,0.36840
2004,East,male,Satisfactory,0.29708,870,2496,0.27915,0.31501
2004,East,male,Poor,0.11651,294,2496,0.10392,0.12910
2004,East,male,Bad,0.03737,93,2496,0.02993,0.04481
2004,East,female,Very good,0.05415,191,2713,0.04563,0.06267
2004,East,female,Good,0.31206,1086,2713,0.29462,0.32950
2004,East,female,Satisfactory,0.30288,912,2713,0.28559,0.32018
2004,East,female,Poor,0.15699,418,2713,0.14330,0.17068
2004,East,female,Bad,0.04590,106,2713,0.03803,0.05378
2005,West,male,Very good,0.08163,788,7456,0.07541,0.08784
2005,West,male,Good,0.32261,3076,7456,0.31200,0.33322
2005,West,male,Satisfactory,0.27015,2404,7456,0.26007,0.28023
2005,West,male,Poor,0.11378,922,7456,0.10657,0.12099
2005,West,male,Bad,0.03362,266,7456,0.02953,0.03771
2005,West,female,Very good,0.07261,772,8161,0.06698,0.07824
2005,West,female,Good,0.30321,3239,8161,0.29324,0.31318
2005,West,female,Satisfactory,0.28523,2627,8161,0.27544,0.29503
2005,West,female,Poor,0.13801,1204,8161,0.13053,0.14549
2005,West,female,Bad,0.04024,319,8161,0.03598,0.04451
2005,East,male,Very good,0.06686,194,2409,0.05688,0.07684
2005,East,male,Good,0.32603,934,2409,0.30731,0.34476
2005,East,male,Satisfactory,0.30206,875,2409,0.28372,0.32040
2005,East,male,Poor,0.12432,314,2409,0.11114,0.13750
2005,East,male,Bad,0.04099,92,2409,0.03307,0.04891
2005,East,female,Very good,0.05433,191,2602,0.04562,0.06304
2005,East,female,Good,0.33107,1056,2602,0.31299,0.34916
2005,East,female,Satisfactory,0.28699,858,2602,0.26961,0.30438
2005,East,female,Poor,0.15184,394,2602,0.13805,0.16563
2005,East,female,Bad,0.04242,103,2602,0.03467,0.05016
2006,West,male,Very good,0.08717,865,8035,0.08101,0.09334
2006,West,male,Good,0.33183,3343,8035,0.32153,0.34212
2006,West,male,Satisfactory,0.27296,2609,8035,0.26322,0.28270
2006,West,male,Poor,0.09841,924,8035,0.09190,0.10493
2006,West,male,Bad,0.03569,294,8035,0.03163,0.03974
2006,West,female,Very good,0.07427,827,8843,0.06880,0.07973
2006,West,female,Good,0.30133,3444,8843,0.29177,0.31090
2006,West,female,Satisfactory,0.28705,2913,8843,0.27762,0.29647
2006,West,female,Poor,0.13601,1290,8843,0.12886,0.14315
2006,West,female,Bad,0.04171,369,8843,0.03754,0.04588
2006,East,male,Very good,0.08179,221,2576,0.07120,0.09237
2006,East,male,Good,0.35059,1090,2576,0.33216,0.36902
2006,East,male,Satisfactory,0.27842,837,2576,0.26111,0.29573
2006,East,male,Poor,0.11669,324,2576,0.10429,0.12910
2006,East,male,Bad,0.04378,104,2576,0.03588,0.05169
2006,East,female,Very good,0.06445,201,2781,0.05532,0.07357
2006,East,female,Good,0.31167,1095,2781,0.29445,0.32888
2006,East,female,Satisfactory,0.30490,945,2781,0.28778,0.32201
2006,East,female,Poor,0.14975,413,2781,0.13649,0.16302
2006,East,female,Bad,0.05335,127,2781,0.04500,0.06171
2007,West,male,Very good,0.07846,746,7477,0.07237,0.08456
2007,West,male,Good,0.33408,3169,7477,0.32338,0.34477
2007,West,male,Satisfactory,0.27410,2360,7477,0.26399,0.28421
2007,West,male,Poor,0.11034,947,7477,0.10324,0.11744
2007,West,male,Bad,0.03096,255,7477,0.02703,0.03489
2007,West,female,Very good,0.07205,742,8246,0.06646,0.07763
2007,West,female,Good,0.30087,3225,8246,0.29097,0.31077
2007,West,female,Satisfactory,0.29439,2739,8246,0.28456,0.30423
2007,West,female,Poor,0.13811,1216,8246,0.13066,0.14556
2007,West,female,Bad,0.03842,324,8246,0.03427,0.04257
2007,East,male,Very good,0.07548,198,2446,0.06501,0.08595
2007,East,male,Good,0.35653,993,2446,0.33754,0.37552
2007,East,male,Satisfactory,0.28098,833,2446,0.26316,0.29880
2007,East,male,Poor,0.12236,320,2446,0.10937,0.13535
2007,East,male,Bad,0.04033,102,2446,0.03253,0.04813
2007,East,female,Very good,0.06251,187,2629,0.05326,0.07177
2007,East,female,Good,0.33763,1044,2629,0.31955,0.35571
2007,East,female,Satisfactory,0.31073,937,2629,0.29303,0.32842
2007,East,female,Poor,0.14159,364,2629,0.12826,0.15492
2007,East,female,Bad,0.04331,97,2629,0.03553,0.05109
2008,West,male,Very good,0.08474,714,7000,0.07822,0.09127
2008,West,male,Good,0.33603,2914,7000,0.32496,0.34710
2008,West,male,Satisfactory,0.27265,2247,7000,0.26222,0.28308
2008,West,male,Poor,0.11117,882,7000,0.10380,0.11853
2008,West,male,Bad,0.02979,243,7000,0.02581,0.03377
2008,West,female,Very good,0.07459,711,7739,0.06873,0.08044
2008,West,female,Good,0.30725,3023,7739,0.29697,0.31753
2008,West,female,Satisfactory,0.29076,2496,7739,0.28064,0.30087
2008,West,female,Poor,0.13722,1207,7739,0.12956,0.14489
2008,West,female,Bad,0.03927,302,7739,0.03494,0.04360
2008,East,male,Very good,0.08230,192,2327,0.07114,0.09347
2008,East,male,Good,0.34958,935,2327,0.33020,0.36896
2008,East,male,Satisfactory,0.27919,792,2327,0.26096,0.29742
2008,East,male,Poor,0.12119,302,2327,0.10793,0.13446
2008,East,male,Bad,0.04323,106,2327,0.03496,0.05149
2008,East,female,Very good,0.06330,178,2476,0.05371,0.07290
2008,East,female,Good,0.33122,963,2476,0.31268,0.34976
2008,East,female,Satisfactory,0.30987,870,2476,0.29165,0.32809
2008,East,female,Poor,0.15336,387,2476,0.13916,0.16756
2008,East,female,Bad,0.03148,78,2476,0.02460,0.03836
2009,West,male,Very good,0.07884,625,6510,0.07230,0.08539
2009,West,male,Good,0.33566,2665,6510,0.32419,0.34714
2009,West,male,Satisfactory,0.28644,2197,6510,0.27546,0.29742
2009,West,male,Poor,0.11038,804,6510,0.10276,0.11799
2009,West,male,Bad,0.02873,219,6510,0.02467,0.03279
2009,West,female,Very good,0.07583,646,7139,0.06969,0.08197
2009,West,female,Good,0.29194,2693,7139,0.28139,0.30249
2009,West,female,Satisfactory,0.31126,2444,7139,0.30051,0.32200
2009,West,female,Poor,0.13337,1066,7139,0.12549,0.14126
2009,West,female,Bad,0.04013,290,7139,0.03557,0.04468
2009,East,male,Very good,0.06917,151,2197,0.05856,0.07979
2009,East,male,Good,0.33537,867,2197,0.31562,0.35511
2009,East,male,Satisfactory,0.29988,790,2197,0.28071,0.31904
2009,East,male,Poor,0.12044,295,2197,0.10683,0.13405
2009,East,male,Bad,0.03780,94,2197,0.02983,0.04578
2009,East,female,Very good,0.04654,138,2366,0.03805,0.05503
2009,East,female,Good,0.33024,921,2366,0.31128,0.34919
2009,East,female,Satisfactory,0.30443,831,2366,0.28589,0.32298
2009,East,female,Poor,0.15659,388,2366,0.14194,0.17124
2009,East,female,Bad,0.04179,88,2366,0.03373,0.04986
2010,West,male,Very good,0.08770,1106,8547,0.08171,0.09370
2010,West,male,Good,0.32872,3570,8547,0.31876,0.33868
2010,West,male,Satisfactory,0.27493,2610,8547,0.26546,0.28440
2010,West,male,Poor,0.11295,998,8547,0.10624,0.11966
2010,West,male,Bad,0.03256,263,8547,0.02879,0.03632
2010,West,female,Very good,0.08558,1348,10246,0.08016,0.09100
2010,West,female,Good,0.29576,4064,10246,0.28692,0.30460
2010,West,female,Satisfactory,0.29071,3101,10246,0.28192,0.29950
2010,West,female,Poor,0.13667,1382,10246,0.13002,0.14332
2010,West,female,Bad,0.04300,351,10246,0.03907,0.04693
2010,East,male,Very good,0.07577,252,2532,0.06546,0.08608
2010,East,male,Good,0.34486,1063,2532,0.32634,0.36338
2010,East,male,Satisfactory,0.28918,795,2532,0.27151,0.30684
2010,East,male,Poor,0.13594,327,2532,0.12259,0.14929
2010,East,male,Bad,0.03505,95,2532,0.02789,0.04222
2010,East,female,Very good,0.05599,269,2981,0.04774,0.06425
2010,East,female,Good,0.32602,1231,2981,0.30919,0.34285
2010,East,female,Satisfactory,0.30612,944,2981,0.28957,0.32267
2010,East,female,Poor,0.15320,417,2981,0.14027,0.16613
2010,East,female,Bad,0.04319,120,2981,0.03589,0.05049
2011,West,male,Very good,0.09812,1306,10191,0.09234,0.10389
2011,West,male,Good,0.32992,4240,10191,0.32080,0.33905
2011,West,male,Satisfactory,0.26553,3096,10191,0.25696,0.27410
2011,West,male,Poor,0.10889,1221,10191,0.10284,0.11494
2011,West,male,Bad,0.03168,328,10191,0.02828,0.03509
2011,West,female,Very good,0.08205,1426,12295,0.07720,0.08690
2011,West,female,Good,0.31876,4998,12295,0.31052,0.32699
2011,West,female,Satisfactory,0.26607,3673,12295,0.25825,0.27388
2011,West,female,Poor,0.14283,1746,12295,0.13665,0.14902
2011,West,female,Bad,0.03989,452,12295,0.03644,0.04335
2011,East,male,Very good,0.09823,292,2923,0.08744,0.10902
2011,East,male,Good,0.30707,1172,2923,0.29034,0.32380
2011,East,male,Satisfactory,0.31797,991,2923,0.30108,0.33485
2011,East,male,Poor,0.11072,344,2923,0.09934,0.12210
2011,East,male,Bad,0.03542,124,2923,0.02872,0.04213
2011,East,female,Very good,0.05799,284,3459,0.05020,0.06578
2011,East,female,Good,0.30100,1381,3459,0.28571,0.31629
2011,East,female,Satisfactory,0.31910,1117,3459,0.30356,0.33464
2011,East,female,Poor,0.15722,540,3459,0.14508,0.16935
2011,East,female,Bad,0.04082,137,3459,0.03422,0.04741
2012,West,male,Very good,0.09752,1233,9942,0.09169,0.10335
2012,West,male,Good,0.33564,4203,9942,0.32635,0.34492
2012,West,male,Satisfactory,0.27161,3055,9942,0.26286,0.28035
2012,West,male,Poor,0.10261,1138,9942,0.09664,0.10857
2012,West,male,Bad,0.02829,313,9942,0.02503,0.03155
2012,West,female,Very good,0.08488,1339,11959,0.07988,0.08987
2012,West,female,Good,0.31562,4855,11959,0.30729,0.32395
2012,West,female,Satisfactory,0.28425,3739,11959,0.27616,0.29233
2012,West,female,Poor,0.13334,1619,11959,0.12725,0.13944
2012,West,female,Bad,0.03516,407,11959,0.03185,0.03846
2012,East,male,Very good,0.07471,247,2857,0.06507,0.08435
2012,East,male,Good,0.33089,1185,2857,0.31363,0.34814
2012,East,male,Satisfactory,0.30777,945,2857,0.29084,0.32470
2012,East,male,Poor,0.12112,372,2857,0.10916,0.13309
2012,East,male,Bad,0.03435,108,2857,0.02767,0.04103
2012,East,female,Very good,0.05573,240,3382,0.04799,0.06346
2012,East,female,Good,0.31881,1408,3382,0.30310,0.33452
2012,East,female,Satisfactory,0.30656,1107,3382,0.29102,0.32210
2012,East,female,Poor,0.14736,499,3382,0.13541,0.15931
2012,East,female,Bad,0.04228,128,3382,0.03550,0.04906
2013,West,male,Very good,0.10670,1716,11411,0.10104,0.11237
2013,West,male,Good,0.32943,4655,11411,0.32081,0.33806
2013,West,male,Satisfactory,0.26279,3374,11411,0.25472,0.27087
2013,West,male,Poor,0.10731,1296,11411,0.10163,0.11299
2013,West,male,Bad,0.03122,370,11411,0.02803,0.03441
2013,West,female,Very good,0.08789,1732,13545,0.08312,0.09266
2013,West,female,Good,0.30446,5418,13545,0.29671,0.31221
2013,West,female,Satisfactory,0.28176,3975,13545,0.27419,0.28934
2013,West,female,Poor,0.13997,1944,13545,0.13413,0.14581
2013,West,female,Bad,0.03887,476,13545,0.03562,0.04213
2013,East,male,Very good,0.08102,269,2827,0.07096,0.09108
2013,East,male,Good,0.31937,1110,2827,0.30218,0.33656
2013,East,male,Satisfactory,0.30662,957,2827,0.28962,0.32362
2013,East,male,Poor,0.11658,378,2827,0.10475,0.12841
2013,East,male,Bad,0.04469,113,2827,0.03707,0.05230
2013,East,female,Very good,0.05720,270,3372,0.04937,0.06504
2013,East,female,Good,0.30699,1303,3372,0.29142,0.32256
2013,East,female,Satisfactory,0.32040,1144,3372,0.30465,0.33616
2013,East,female,Poor,0.15299,523,3372,0.14083,0.16514
2013,East,female,Bad,0.04277,132,3372,0.03594,0.04960
2014,West,male,Very good,0.10273,1331,10132,0.09682,0.10864
2014,West,male,Good,0.33619,4211,10132,0.32699,0.34539
2014,West,male,Satisfactory,0.26553,3062,10132,0.25693,0.27413
2014,West,male,Poor,0.11230,1214,10132,0.10615,0.11845
2014,West,male,Bad,0.02790,314,10132,0.02469,0.03111
2014,West,female,Very good,0.08208,1256,11836,0.07714,0.08703
2014,West,female,Good,0.30293,4635,11836,0.29465,0.31120
2014,West,female,Satisfactory,0.28564,3743,11836,0.27750,0.29378
2014,West,female,Poor,0.14679,1794,11836,0.14042,0.15317
2014,West,female,Bad,0.03665,408,11836,0.03326,0.04003
2014,East,male,Very good,0.07519,221,2585,0.06503,0.08536
2014,East,male,Good,0.32823,1068,2585,0.31013,0.34634
2014,East,male,Satisfactory,0.29042,854,2585,0.27292,0.30792
2014,East,male,Poor,0.12755,344,2585,0.11469,0.14042
2014,East,male,Bad,0.03901,98,2585,0.03154,0.04647
2014,East,female,Very good,0.05836,232,3074,0.05007,0.06665
2014,East,female,Good,0.30394,1203,3074,0.28768,0.32020
2014,East,female,Satisfactory,0.30851,1029,3074,0.29218,0.32484
