"m11126","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Zufriedenstellend","1992","(noch) kein Abschluss","männlich","86","0.180819361363125","0.14186601592055","0.219772706805701"
"Zufriedenstellend","1992","(noch) kein Abschluss","weiblich","133","0.24324866532648","0.205490656505997","0.281006674146963"
"Zufriedenstellend","1992","Hauptschule","männlich","959","0.32999109560277","0.31359408506067","0.34638810614487"
"Zufriedenstellend","1992","Hauptschule","weiblich","1224","0.381423342905313","0.365016427815904","0.397830257994722"
"Zufriedenstellend","1992","Realschule","männlich","288","0.242375941035534","0.219872746958847","0.264879135112221"
"Zufriedenstellend","1992","Realschule","weiblich","407","0.272799660681056","0.251670595649858","0.293928725712254"
"Zufriedenstellend","1992","(Fach-)Abitur","männlich","99","0.196004154888664","0.161312610066491","0.230695699710836"
"Zufriedenstellend","1992","(Fach-)Abitur","weiblich","78","0.203798210722603","0.163921730680931","0.243674690764274"
"Zufriedenstellend","1992","AkademikerIn","männlich","246","0.277451292462881","0.248344584412501","0.306558000513261"
"Zufriedenstellend","1992","AkademikerIn","weiblich","148","0.221471323230982","0.191573811540154","0.251368834921811"
"Weniger gut","1992","(noch) kein Abschluss","männlich","55","0.115719102378615","0.0833425868279399","0.14809561792929"
"Weniger gut","1992","(noch) kein Abschluss","weiblich","88","0.134904746473231","0.104840326297593","0.164969166648868"
"Weniger gut","1992","Hauptschule","männlich","362","0.1280887052333","0.116434978029747","0.139742432436852"
"Weniger gut","1992","Hauptschule","weiblich","529","0.174915013288652","0.162083159013755","0.187746867563549"
"Weniger gut","1992","Realschule","männlich","67","0.0599111447682086","0.0474484834213658","0.0723738061150515"
"Weniger gut","1992","Realschule","weiblich","130","0.1003716222089","0.0861165843431199","0.114626660074681"
"Weniger gut","1992","(Fach-)Abitur","männlich","34","0.0693160793570478","0.0471196969199772","0.0915124617941183"
"Weniger gut","1992","(Fach-)Abitur","weiblich","35","0.109568136533238","0.0786475629539077","0.140488710112569"
"Weniger gut","1992","AkademikerIn","männlich","55","0.0647034472770387","0.0487113830224604","0.080695511531617"
"Weniger gut","1992","AkademikerIn","weiblich","51","0.0872682563709358","0.066947554048157","0.107588958693715"
"Schlecht","1992","(noch) kein Abschluss","männlich","15","","",""
"Schlecht","1992","(noch) kein Abschluss","weiblich","33","0.0754508442249761","0.0522071952717037","0.0986944931782486"
"Schlecht","1992","Hauptschule","männlich","138","0.0526503718509002","0.0448623144466356","0.0604384292551649"
"Schlecht","1992","Hauptschule","weiblich","190","0.0707445420555662","0.0620840899767025","0.0794049941344298"
"Schlecht","1992","Realschule","männlich","20","","",""
"Schlecht","1992","Realschule","weiblich","31","0.0228395471757581","0.0157526192481836","0.0299264751033326"
"Schlecht","1992","(Fach-)Abitur","männlich","13","","",""
"Schlecht","1992","(Fach-)Abitur","weiblich","7","","",""
"Schlecht","1992","AkademikerIn","männlich","20","","",""
"Schlecht","1992","AkademikerIn","weiblich","18","","",""
"Sehr gut","1993","(noch) kein Abschluss","männlich","","","",""
"Sehr gut","1993","(noch) kein Abschluss","weiblich","","","",""
"Sehr gut","1993","Hauptschule","männlich","","","",""
"Sehr gut","1993","Hauptschule","weiblich","","","",""
"Sehr gut","1993","Realschule","männlich","","","",""
"Sehr gut","1993","Realschule","weiblich","","","",""
"Sehr gut","1993","(Fach-)Abitur","männlich","","","",""
"Sehr gut","1993","(Fach-)Abitur","weiblich","","","",""
"Sehr gut","1993","AkademikerIn","männlich","","","",""
"Sehr gut","1993","AkademikerIn","weiblich","","","",""
"Gut","1993","(noch) kein Abschluss","männlich","","","",""
"Gut","1993","(noch) kein Abschluss","weiblich","","","",""
"Gut","1993","Hauptschule","männlich","","","",""
"Gut","1993","Hauptschule","weiblich","","","",""
"Gut","1993","Realschule","männlich","","","",""
"Gut","1993","Realschule","weiblich","","","",""
"Gut","1993","(Fach-)Abitur","männlich","","","",""
"Gut","1993","(Fach-)Abitur","weiblich","","","",""
"Gut","1993","AkademikerIn","männlich","","","",""
"Gut","1993","AkademikerIn","weiblich","","","",""
"Zufriedenstellend","1993","(noch) kein Abschluss","männlich","","","",""
"Zufriedenstellend","1993","(noch) kein Abschluss","weiblich","","","",""
"Zufriedenstellend","1993","Hauptschule","männlich","","","",""
"Zufriedenstellend","1993","Hauptschule","weiblich","","","",""
"Zufriedenstellend","1993","Realschule","männlich","","","",""
"Zufriedenstellend","1993","Realschule","weiblich","","","",""
"Zufriedenstellend","1993","(Fach-)Abitur","männlich","","","",""
"Zufriedenstellend","1993","(Fach-)Abitur","weiblich","","","",""
"Zufriedenstellend","1993","AkademikerIn","männlich","","","",""
"Zufriedenstellend","1993","AkademikerIn","weiblich","","","",""
"Weniger gut","1993","(noch) kein Abschluss","männlich","","","",""
"Weniger gut","1993","(noch) kein Abschluss","weiblich","","","",""
"Weniger gut","1993","Hauptschule","männlich","","","",""
"Weniger gut","1993","Hauptschule","weiblich","","","",""
"Weniger gut","1993","Realschule","männlich","","","",""
"Weniger gut","1993","Realschule","weiblich","","","",""
"Weniger gut","1993","(Fach-)Abitur","männlich","","","",""
"Weniger gut","1993","(Fach-)Abitur","weiblich","","","",""
"Weniger gut","1993","AkademikerIn","männlich","","","",""
"Weniger gut","1993","AkademikerIn","weiblich","","","",""
"Schlecht","1993","(noch) kein Abschluss","männlich","","","",""
"Schlecht","1993","(noch) kein Abschluss","weiblich","","","",""
"Schlecht","1993","Hauptschule","männlich","","","",""
"Schlecht","1993","Hauptschule","weiblich","","","",""
"Schlecht","1993","Realschule","männlich","","","",""
"Schlecht","1993","Realschule","weiblich","","","",""
"Schlecht","1993","(Fach-)Abitur","männlich","","","",""
"Schlecht","1993","(Fach-)Abitur","weiblich","","","",""
"Schlecht","1993","AkademikerIn","männlich","","","",""
"Schlecht","1993","AkademikerIn","weiblich","","","",""
"Sehr gut","1994","(noch) kein Abschluss","männlich","56","0.179661598284474","0.140059459571424","0.219263736997523"
"Sehr gut","1994","(noch) kein Abschluss","weiblich","75","0.18606605244179","0.151396074663535","0.220736030220045"
"Sehr gut","1994","Hauptschule","männlich","298","0.0852451001484793","0.0751545733135746","0.0953356269833841"
"Sehr gut","1994","Hauptschule","weiblich","185","0.0460065889969639","0.0386882346399891","0.0533249433539386"
"Sehr gut","1994","Realschule","männlich","190","0.11816288870392","0.101000683188128","0.135325094219713"
"Sehr gut","1994","Realschule","weiblich","195","0.0999539256943991","0.0856326918137859","0.114275159575012"
"Sehr gut","1994","(Fach-)Abitur","männlich","83","0.13755798401735","0.107276458451296","0.167839509583403"
"Sehr gut","1994","(Fach-)Abitur","weiblich","58","0.122648350319173","0.091424758073134","0.153871942565211"
"Sehr gut","1994","AkademikerIn","männlich","73","0.0874274124708329","0.0690753483949005","0.105779476546765"
"Sehr gut","1994","AkademikerIn","weiblich","77","0.0960688059016288","0.0748224351804536","0.117315176622804"
"Gut","1994","(noch) kein Abschluss","männlich","151","0.467048103914953","0.415582235825879","0.518513972004027"
"Gut","1994","(noch) kein Abschluss","weiblich","179","0.385278050238695","0.341921781030699","0.42863431944669"
"Gut","1994","Hauptschule","männlich","1135","0.352836088432459","0.335568948764692","0.370103228100227"
"Gut","1994","Hauptschule","weiblich","997","0.283507956008499","0.267763812461658","0.299252099555341"
"Gut","1994","Realschule","männlich","650","0.459647051136516","0.433150499020211","0.486143603252821"
"Gut","1994","Realschule","weiblich","754","0.409390364744811","0.385912034296774","0.432868695192848"
"Gut","1994","(Fach-)Abitur","männlich","250","0.504110906074472","0.460154191810561","0.548067620338383"
"Gut","1994","(Fach-)Abitur","weiblich","209","0.473407194106267","0.42588242120676","0.520931967005773"
"Gut","1994","AkademikerIn","männlich","432","0.477670972954262","0.445217296589879","0.510124649318645"
"Gut","1994","AkademikerIn","weiblich","336","0.445798415934081","0.409961633202583","0.481635198665578"
"Zufriedenstellend","1994","(noch) kein Abschluss","männlich","90","0.213110960581397","0.170868021062042","0.255353900100752"
"Zufriedenstellend","1994","(noch) kein Abschluss","weiblich","115","0.247454280853729","0.209009327290785","0.285899234416672"
"Zufriedenstellend","1994","Hauptschule","männlich","963","0.352943029676986","0.335674700392983","0.370211358960989"
"Zufriedenstellend","1994","Hauptschule","weiblich","1180","0.391587482796469","0.374536704798195","0.408638260794743"
"Zufriedenstellend","1994","Realschule","männlich","405","0.32826526333049","0.303299219393179","0.353231307267801"
"Zufriedenstellend","1994","Realschule","weiblich","512","0.315742279163066","0.293548852550976","0.337935705775157"
"Zufriedenstellend","1994","(Fach-)Abitur","männlich","102","0.213563370041323","0.177533296703708","0.249593443378939"
"Zufriedenstellend","1994","(Fach-)Abitur","weiblich","108","0.277522998917725","0.234901701483212","0.320144296352239"
"Zufriedenstellend","1994","AkademikerIn","männlich","301","0.315159020635431","0.284974301733046","0.345343739537815"
"Zufriedenstellend","1994","AkademikerIn","weiblich","211","0.296998847794843","0.26405447281969","0.329943222769997"
"Weniger gut","1994","(noch) kein Abschluss","männlich","45","0.0815752623215812","0.0533397601561151","0.109810764487047"
"Weniger gut","1994","(noch) kein Abschluss","weiblich","90","0.131211967552928","0.10113257586169","0.161291359244167"
"Weniger gut","1994","Hauptschule","männlich","416","0.156471592728707","0.143343719783442","0.169599465673973"
"Weniger gut","1994","Hauptschule","weiblich","604","0.205023488079248","0.190920547151261","0.219126429007235"
"Weniger gut","1994","Realschule","männlich","96","0.0823560144639236","0.0677401961923124","0.0969718327355348"
"Weniger gut","1994","Realschule","weiblich","201","0.156111176499513","0.13878080971541","0.173441543283617"
"Weniger gut","1994","(Fach-)Abitur","männlich","49","0.123022494628073","0.0941452076919713","0.151899781564175"
"Weniger gut","1994","(Fach-)Abitur","weiblich","37","0.0934982003406948","0.0657872689006546","0.121209131780735"
"Weniger gut","1994","AkademikerIn","männlich","83","0.0981007511656236","0.0787747245247356","0.117426777806512"
"Weniger gut","1994","AkademikerIn","weiblich","100","0.131549405407877","0.107180115476021","0.155918695339733"
"Schlecht","1994","(noch) kein Abschluss","männlich","19","","",""
"Schlecht","1994","(noch) kein Abschluss","weiblich","25","","",""
"Schlecht","1994","Hauptschule","männlich","130","0.0525041890133681","0.0444446095149683","0.0605637685117679"
"Schlecht","1994","Hauptschule","weiblich","182","0.0738744841188199","0.0647372893048707","0.0830116789327692"
"Schlecht","1994","Realschule","männlich","18","","",""
"Schlecht","1994","Realschule","weiblich","23","","",""
"Schlecht","1994","(Fach-)Abitur","männlich","13","","",""
"Schlecht","1994","(Fach-)Abitur","weiblich","12","","",""
"Schlecht","1994","AkademikerIn","männlich","21","","",""
"Schlecht","1994","AkademikerIn","weiblich","15","","",""
"Sehr gut","1995","(noch) kein Abschluss","männlich","73","0.226531945934128","0.184935214259117","0.268128677609138"
"Sehr gut","1995","(noch) kein Abschluss","weiblich","49","0.129192434615683","0.0994029322482541","0.158981936983113"
"Sehr gut","1995","Hauptschule","männlich","282","0.0706725079696166","0.0614588235572388","0.0798861923819944"
"Sehr gut","1995","Hauptschule","weiblich","175","0.0464729510810194","0.0391018133189062","0.0538440888431326"
"Sehr gut","1995","Realschule","männlich","151","0.0921992703250441","0.0768740977872777","0.107524442862811"
"Sehr gut","1995","Realschule","weiblich","191","0.0925212279219837","0.0789142103056587","0.106128245538309"
"Sehr gut","1995","(Fach-)Abitur","männlich","93","0.178603127874846","0.146766156437632","0.210440099312061"
"Sehr gut","1995","(Fach-)Abitur","weiblich","63","0.0962684315118432","0.0705174078873707","0.122019455136316"
"Sehr gut","1995","AkademikerIn","männlich","84","0.0871475484867977","0.0692214526887862","0.105073644284809"
"Sehr gut","1995","AkademikerIn","weiblich","86","0.0937460642984397","0.0735102630535991","0.11398186554328"
"Gut","1995","(noch) kein Abschluss","männlich","157","0.450745542374343","0.401300152489827","0.500190932258858"
"Gut","1995","(noch) kein Abschluss","weiblich","184","0.396539698278795","0.353093548097783","0.439985848459807"
"Gut","1995","Hauptschule","männlich","1141","0.351240805566803","0.334078804142616","0.36840280699099"
"Gut","1995","Hauptschule","weiblich","1012","0.284320753592607","0.268525326033239","0.300116181151976"
"Gut","1995","Realschule","männlich","666","0.465043174067666","0.438621984277161","0.491464363858171"
"Gut","1995","Realschule","weiblich","795","0.431261688160995","0.408004848579196","0.454518527742795"
"Gut","1995","(Fach-)Abitur","männlich","287","0.515138925373027","0.473597486139562","0.556680364606492"
"Gut","1995","(Fach-)Abitur","weiblich","260","0.536412779834517","0.492876821532889","0.579948738136145"
"Gut","1995","AkademikerIn","männlich","440","0.454772470322958","0.423124650018359","0.486420290627557"
"Gut","1995","AkademikerIn","weiblich","350","0.427546716538431","0.393200354499089","0.461893078577773"
"Zufriedenstellend","1995","(noch) kein Abschluss","männlich","92","0.193748960628346","0.154472881636025","0.233025039620667"
"Zufriedenstellend","1995","(noch) kein Abschluss","weiblich","145","0.272939573605547","0.233375398238482","0.312503748972612"
"Zufriedenstellend","1995","Hauptschule","männlich","991","0.367461303078185","0.350128330751005","0.384794275405365"
"Zufriedenstellend","1995","Hauptschule","weiblich","1132","0.378462276306318","0.361479333829174","0.395445218783462"
"Zufriedenstellend","1995","Realschule","männlich","417","0.327731022728921","0.302866697436607","0.352595348021234"
"Zufriedenstellend","1995","Realschule","weiblich","529","0.321218766339857","0.299291252993771","0.343146279685944"
"Zufriedenstellend","1995","(Fach-)Abitur","männlich","122","0.214522380195117","0.180401996491137","0.248642763899097"
"Zufriedenstellend","1995","(Fach-)Abitur","weiblich","130","0.256980965813331","0.218831955912745","0.295129975713917"
"Zufriedenstellend","1995","AkademikerIn","männlich","335","0.355387898887849","0.324967957178627","0.385807840597072"
"Zufriedenstellend","1995","AkademikerIn","weiblich","249","0.332611640694254","0.29990191016918","0.365321371219328"
"Weniger gut","1995","(noch) kein Abschluss","männlich","50","0.0974259094366247","0.0679578215926851","0.126893997280564"
"Weniger gut","1995","(noch) kein Abschluss","weiblich","89","0.171371218286102","0.137903002569631","0.204839434002573"
"Weniger gut","1995","Hauptschule","männlich","437","0.162677851914024","0.14940897417421","0.175946729653838"
"Weniger gut","1995","Hauptschule","weiblich","619","0.2177305137934","0.203279253039908","0.232181774546891"
"Weniger gut","1995","Realschule","männlich","115","0.0916695045292174","0.0763839655637704","0.106955043494664"
"Weniger gut","1995","Realschule","weiblich","193","0.125194273000603","0.109653520080093","0.140735025921114"
"Weniger gut","1995","(Fach-)Abitur","männlich","43","0.0756036874869992","0.0536295778751261","0.0975777970988722"
"Weniger gut","1995","(Fach-)Abitur","weiblich","39","0.0875798649789476","0.062900590466776","0.112259139491119"
"Weniger gut","1995","AkademikerIn","männlich","74","0.0866297827477994","0.0687519500704877","0.104507615425111"
"Weniger gut","1995","AkademikerIn","weiblich","94","0.127866456022447","0.104682436181069","0.151050475863825"
"Schlecht","1995","(noch) kein Abschluss","männlich","17","","",""
"Schlecht","1995","(noch) kein Abschluss","weiblich","20","","",""
"Schlecht","1995","Hauptschule","männlich","121","0.0479475314713719","0.0402661867335253","0.0556288762092185"
"Schlecht","1995","Hauptschule","weiblich","195","0.0730135052266554","0.0639037607310651","0.0821232497222458"
"Schlecht","1995","Realschule","männlich","20","","",""
"Schlecht","1995","Realschule","weiblich","34","0.0298040445765605","0.0218187425371284","0.0377893466159926"
"Schlecht","1995","(Fach-)Abitur","männlich","11","","",""
"Schlecht","1995","(Fach-)Abitur","weiblich","12","","",""
"Schlecht","1995","AkademikerIn","männlich","18","","",""
"Schlecht","1995","AkademikerIn","weiblich","18","","",""
"Sehr gut","1996","(noch) kein Abschluss","männlich","71","0.218077306425054","0.176058057796225","0.260096555053882"
"Sehr gut","1996","(noch) kein Abschluss","weiblich","62","0.162570466004813","0.129141716843897","0.195999215165728"
"Sehr gut","1996","Hauptschule","männlich","242","0.0605155734318217","0.051811868909159","0.0692192779544844"
"Sehr gut","1996","Hauptschule","weiblich","181","0.0490697259836288","0.0413985085099057","0.0567409434573518"
"Sehr gut","1996","Realschule","männlich","155","0.0937691158444319","0.0783834853592655","0.109154746329598"
"Sehr gut","1996","Realschule","weiblich","190","0.0977480349445563","0.0837661171092045","0.111729952779908"
"Sehr gut","1996","(Fach-)Abitur","männlich","88","0.157446689159318","0.126291248348459","0.188602129970177"
"Sehr gut","1996","(Fach-)Abitur","weiblich","81","0.154704692649198","0.123133659410721","0.186275725887675"
"Sehr gut","1996","AkademikerIn","männlich","73","0.0769477486282233","0.0601328003385635","0.0937626969178832"
"Sehr gut","1996","AkademikerIn","weiblich","86","0.112451810538418","0.0905188060432944","0.134384815033542"
"Gut","1996","(noch) kein Abschluss","männlich","131","0.381219191013766","0.331797576161841","0.430640805865691"
"Gut","1996","(noch) kein Abschluss","weiblich","174","0.366597547247722","0.322939951781871","0.410255142713573"
"Gut","1996","Hauptschule","männlich","1067","0.337840561092615","0.320575705435931","0.355105416749298"
"Gut","1996","Hauptschule","weiblich","893","0.262867680884642","0.247235323875133","0.278500037894151"
"Gut","1996","Realschule","männlich","671","0.465575732261986","0.439248560256553","0.491902904267419"
"Gut","1996","Realschule","weiblich","791","0.427139479177784","0.403850089191798","0.45042886916377"
"Gut","1996","(Fach-)Abitur","männlich","263","0.511706925681452","0.468948730139748","0.554465121223156"
"Gut","1996","(Fach-)Abitur","weiblich","259","0.476581615045427","0.432977653127925","0.520185576962929"
"Gut","1996","AkademikerIn","männlich","466","0.488266605934355","0.456728556839337","0.519804655029374"
"Gut","1996","AkademikerIn","weiblich","368","0.455052191273117","0.420479993350477","0.489624389195757"
"Zufriedenstellend","1996","(noch) kein Abschluss","männlich","96","0.230872048177347","0.187992903719964","0.273751192634729"
"Zufriedenstellend","1996","(noch) kein Abschluss","weiblich","138","0.274110597855919","0.233697391742562","0.314523803969277"
"Zufriedenstellend","1996","Hauptschule","männlich","1056","0.395339460734538","0.377492401457179","0.413186520011896"
"Zufriedenstellend","1996","Hauptschule","weiblich","1221","0.414720574537179","0.397224421812919","0.432216727261439"
"Zufriedenstellend","1996","Realschule","männlich","433","0.344877338375612","0.319789710551098","0.369964966200126"
"Zufriedenstellend","1996","Realschule","weiblich","528","0.316443374400882","0.294546402465423","0.338340346336341"
"Zufriedenstellend","1996","(Fach-)Abitur","männlich","126","0.233235643948481","0.197061616969884","0.269409670927077"
"Zufriedenstellend","1996","(Fach-)Abitur","weiblich","113","0.245405992206529","0.207836780696241","0.282975203716816"
"Zufriedenstellend","1996","AkademikerIn","männlich","320","0.321713174917074","0.292240093186794","0.351186256647354"
"Zufriedenstellend","1996","AkademikerIn","weiblich","232","0.285755575957732","0.254390978618438","0.317120173297025"
"Weniger gut","1996","(noch) kein Abschluss","männlich","51","0.113153174147409","0.0809188317457703","0.145387516549048"
"Weniger gut","1996","(noch) kein Abschluss","weiblich","74","0.134634948759388","0.103710373384546","0.16555952413423"
"Weniger gut","1996","Hauptschule","männlich","395","0.155253882889599","0.142034532707074","0.168473233072124"
"Weniger gut","1996","Hauptschule","weiblich","585","0.209185751586095","0.194741786359508","0.223629716812682"
"Weniger gut","1996","Realschule","männlich","96","0.0777536702046344","0.0636201652722071","0.0918871751370618"
"Weniger gut","1996","Realschule","weiblich","191","0.131501293073937","0.115590258867133","0.147412327280741"
"Weniger gut","1996","(Fach-)Abitur","männlich","36","0.070067488227976","0.0482325267681657","0.0919024496877863"
"Weniger gut","1996","(Fach-)Abitur","weiblich","39","0.105829478454793","0.0789731694724325","0.132685787437153"
"Weniger gut","1996","AkademikerIn","männlich","86","0.089484524160153","0.0714750071099959","0.10749404121031"
"Weniger gut","1996","AkademikerIn","weiblich","97","0.125522286181333","0.102520915149343","0.148523657213323"
"Schlecht","1996","(noch) kein Abschluss","männlich","22","","",""
"Schlecht","1996","(noch) kein Abschluss","weiblich","20","","",""
"Schlecht","1996","Hauptschule","männlich","123","0.0510505218514272","0.0430162336130884","0.059084810089766"
"Schlecht","1996","Hauptschule","weiblich","166","0.0641562670084548","0.0554545620727728","0.0728579719441369"
"Schlecht","1996","Realschule","männlich","24","","",""
"Schlecht","1996","Realschule","weiblich","33","0.0271678184028407","0.0195137003393316","0.0348219364663498"
"Schlecht","1996","(Fach-)Abitur","männlich","12","","",""
"Schlecht","1996","(Fach-)Abitur","weiblich","12","","",""
"Schlecht","1996","AkademikerIn","männlich","20","","",""
"Schlecht","1996","AkademikerIn","weiblich","14","","",""
"Sehr gut","1997","(noch) kein Abschluss","männlich","69","0.215813745938046","0.174231941391402","0.25739555048469"
"Sehr gut","1997","(noch) kein Abschluss","weiblich","63","0.179186707280627","0.143986861988823","0.214386552572432"
"Sehr gut","1997","Hauptschule","männlich","244","0.0647544391964999","0.055661932167191","0.0738469462258088"
"Sehr gut","1997","Hauptschule","weiblich","141","0.0484475189291361","0.0406982122533297","0.0561968256049425"
"Sehr gut","1997","Realschule","männlich","138","0.0924516511048922","0.0770795537174411","0.107823748492343"
"Sehr gut","1997","Realschule","weiblich","169","0.0901848392067564","0.0766121333086295","0.103757545104883"
"Sehr gut","1997","(Fach-)Abitur","männlich","84","0.164204342313459","0.132332528027085","0.196076156599833"
"Sehr gut","1997","(Fach-)Abitur","weiblich","60","0.132364896960102","0.102630934525069","0.162098859395135"
"Sehr gut","1997","AkademikerIn","männlich","85","0.0920964796116301","0.0738616843001062","0.110331274923154"
"Sehr gut","1997","AkademikerIn","weiblich","58","0.0800599842004654","0.061242471988127","0.0988774964128037"
"Gut","1997","(noch) kein Abschluss","männlich","155","0.425964812652395","0.375983197238586","0.475946428066204"
"Gut","1997","(noch) kein Abschluss","weiblich","179","0.378512658845926","0.3339960557489","0.423029261942952"
"Gut","1997","Hauptschule","männlich","1083","0.341887423610052","0.324361629624261","0.359413217595842"
"Gut","1997","Hauptschule","weiblich","932","0.268698195039747","0.252699247956878","0.284697142122616"
"Gut","1997","Realschule","männlich","699","0.474383746963426","0.447884093214027","0.500883400712824"
"Gut","1997","Realschule","weiblich","806","0.437633990498012","0.414127481239218","0.461140499756807"
"Gut","1997","(Fach-)Abitur","männlich","263","0.490867949969618","0.447858690105894","0.533877209833343"
"Gut","1997","(Fach-)Abitur","weiblich","267","0.494825794352708","0.450958124422546","0.53869346428287"
"Gut","1997","AkademikerIn","männlich","487","0.494076624432019","0.462548433321906","0.525604815542132"
"Gut","1997","AkademikerIn","weiblich","380","0.446135807223435","0.411668299101896","0.480603315344973"
"Zufriedenstellend","1997","(noch) kein Abschluss","männlich","89","0.211849256144864","0.170547141756727","0.253151370533002"
"Zufriedenstellend","1997","(noch) kein Abschluss","weiblich","126","0.267201742217307","0.226587577436894","0.30781590699772"
"Zufriedenstellend","1997","Hauptschule","männlich","985","0.391813920447627","0.373777754891938","0.409850086003316"
"Zufriedenstellend","1997","Hauptschule","weiblich","1142","0.402312986455231","0.384614764376273","0.420011208534189"
"Zufriedenstellend","1997","Realschule","männlich","395","0.312785239908292","0.288180982005571","0.337389497811014"
"Zufriedenstellend","1997","Realschule","weiblich","543","0.337328740310167","0.314926119590786","0.359731361029549"
"Zufriedenstellend","1997","(Fach-)Abitur","männlich","129","0.266912648026988","0.228856322581007","0.304968973472968"
"Zufriedenstellend","1997","(Fach-)Abitur","weiblich","116","0.253531901974873","0.215362113660377","0.291701690289369"
"Zufriedenstellend","1997","AkademikerIn","männlich","297","0.309975407480817","0.280810847242424","0.33913996771921"
"Zufriedenstellend","1997","AkademikerIn","weiblich","261","0.327309694967727","0.294773877693958","0.359845512241496"
"Weniger gut","1997","(noch) kein Abschluss","männlich","53","0.128521218429917","0.0946937112874076","0.162348725572427"
"Weniger gut","1997","(noch) kein Abschluss","weiblich","60","0.126490971899997","0.0959818903742386","0.157000053425755"
"Weniger gut","1997","Hauptschule","männlich","375","0.147636320244829","0.134529567147782","0.160743073341876"
"Weniger gut","1997","Hauptschule","weiblich","563","0.211157702638934","0.196427481610985","0.225887923666883"
"Weniger gut","1997","Realschule","männlich","102","0.0872425011145607","0.0722669551478777","0.102218047081244"
"Weniger gut","1997","Realschule","weiblich","161","0.109044499650569","0.0942754355661067","0.123813563735031"
"Weniger gut","1997","(Fach-)Abitur","männlich","37","0.0697006700812392","0.0477930983273035","0.0916082418351748"
"Weniger gut","1997","(Fach-)Abitur","weiblich","43","0.0998682844831745","0.0735616890975787","0.12617487986877"
"Weniger gut","1997","AkademikerIn","männlich","82","0.0868114517483833","0.0690561414898316","0.104566762006935"
"Weniger gut","1997","AkademikerIn","weiblich","87","0.128807796752642","0.105580280788202","0.152035312717083"
"Schlecht","1997","(noch) kein Abschluss","männlich","10","","",""
"Schlecht","1997","(noch) kein Abschluss","weiblich","28","","",""
"Schlecht","1997","Hauptschule","männlich","127","0.0539078965009926","0.0455638071450453","0.0622519858569398"
"Schlecht","1997","Hauptschule","weiblich","171","0.0693835969369517","0.0602124328961203","0.078554760977783"
"Schlecht","1997","Realschule","männlich","30","0.0331368609088291","0.0236378346115848","0.0426358872060734"
"Schlecht","1997","Realschule","weiblich","32","0.0258079303344948","0.0182947818836683","0.0333210787853213"
"Schlecht","1997","(Fach-)Abitur","männlich","6","","",""
"Schlecht","1997","(Fach-)Abitur","weiblich","13","","",""
"Schlecht","1997","AkademikerIn","männlich","15","","",""
"Schlecht","1997","AkademikerIn","weiblich","13","","",""
"Sehr gut","1998","(noch) kein Abschluss","männlich","73","0.24222124002581","0.198448724310917","0.285993755740703"
"Sehr gut","1998","(noch) kein Abschluss","weiblich","68","0.189948743605518","0.153866409195854","0.226031078015182"
"Sehr gut","1998","Hauptschule","männlich","286","0.0802577415759803","0.0705661953323823","0.0899492878195783"
"Sehr gut","1998","Hauptschule","weiblich","197","0.0582794991698043","0.050110060890256","0.0664489374493527"
"Sehr gut","1998","Realschule","männlich","176","0.100923642489703","0.0857753406182321","0.116071944361173"
