"m11126","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Sehr gut","1992","(Fach-)Abitur","Hessen","","","",""
"Sehr gut","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Sehr gut","1992","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Sehr gut","1992","(Fach-)Abitur","Bayern","","","",""
"Sehr gut","1992","(Fach-)Abitur","Berlin","","","",""
"Sehr gut","1992","(Fach-)Abitur","Brandenburg","","","",""
"Sehr gut","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr gut","1992","(Fach-)Abitur","Sachsen","","","",""
"Sehr gut","1992","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr gut","1992","(Fach-)Abitur","Thueringen","","","",""
"Sehr gut","1992","AkademikerIn","Schleswig-Holstein","","","",""
"Sehr gut","1992","AkademikerIn","Hamburg","","","",""
"Sehr gut","1992","AkademikerIn","Niedersachsen","","","",""
"Sehr gut","1992","AkademikerIn","Bremen","","","",""
"Sehr gut","1992","AkademikerIn","Nordrhein-Westfalen","32","0.13604560208687","0.0896767753636427","0.182414428810097"
"Sehr gut","1992","AkademikerIn","Hessen","","","",""
"Sehr gut","1992","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Sehr gut","1992","AkademikerIn","Baden-Wuerttemberg","","","",""
"Sehr gut","1992","AkademikerIn","Bayern","35","0.21801383541801","0.152801569184804","0.283226101651216"
"Sehr gut","1992","AkademikerIn","Berlin","","","",""
"Sehr gut","1992","AkademikerIn","Brandenburg","31","0.177909827592263","0.118465663203488","0.237353991981038"
"Sehr gut","1992","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr gut","1992","AkademikerIn","Sachsen","36","0.135097314625447","0.0927247190759825","0.177469910174911"
"Sehr gut","1992","AkademikerIn","Sachsen-Anhalt","","","",""
"Sehr gut","1992","AkademikerIn","Thueringen","","","",""
"Gut","1992","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Gut","1992","(noch) kein Abschluss","Hamburg","","","",""
"Gut","1992","(noch) kein Abschluss","Niedersachsen","","","",""
"Gut","1992","(noch) kein Abschluss","Bremen","","","",""
"Gut","1992","(noch) kein Abschluss","Nordrhein-Westfalen","82","0.379579099541161","0.317796201835672","0.44136199724665"
"Gut","1992","(noch) kein Abschluss","Hessen","33","0.32236056744766","0.230755735596076","0.413965399299243"
"Gut","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Gut","1992","(noch) kein Abschluss","Baden-Wuerttemberg","72","0.369383884986201","0.304261789305387","0.434505980667016"
"Gut","1992","(noch) kein Abschluss","Bayern","44","0.446022830767663","0.349080851528314","0.542964810007011"
"Gut","1992","(noch) kein Abschluss","Berlin","","","",""
"Gut","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Gut","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Gut","1992","(noch) kein Abschluss","Sachsen","","","",""
"Gut","1992","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Gut","1992","(noch) kein Abschluss","Thueringen","","","",""
"Gut","1992","Hauptschule","Schleswig-Holstein","55","0.348676645034054","0.273654064768637","0.423699225299472"
"Gut","1992","Hauptschule","Hamburg","","","",""
"Gut","1992","Hauptschule","Niedersachsen","171","0.308854870609138","0.268951798806128","0.348757942412149"
"Gut","1992","Hauptschule","Bremen","","","",""
"Gut","1992","Hauptschule","Nordrhein-Westfalen","463","0.332007972577699","0.306437675186231","0.357578269969167"
"Gut","1992","Hauptschule","Hessen","202","0.369601382747495","0.327121660116719","0.412081105378271"
"Gut","1992","Hauptschule","Rheinland-Pfalz,Saarland","155","0.324529927188254","0.28048117010958","0.368578684266929"
"Gut","1992","Hauptschule","Baden-Wuerttemberg","412","0.365692391810745","0.33596028065753","0.395424502963959"
"Gut","1992","Hauptschule","Bayern","332","0.33515979445522","0.304657060095399","0.365662528815041"
"Gut","1992","Hauptschule","Berlin","63","0.282295856792328","0.218627673862126","0.34596403972253"
"Gut","1992","Hauptschule","Brandenburg","73","0.322388734183923","0.261317447587811","0.383460020780035"
"Gut","1992","Hauptschule","Mecklenburg-Vorpommern","60","0.395416567174587","0.315833688992638","0.474999445356536"
"Gut","1992","Hauptschule","Sachsen","137","0.280394100393985","0.23793745693853","0.32285074384944"
"Gut","1992","Hauptschule","Sachsen-Anhalt","96","0.28090129813606","0.229614190378017","0.332188405894103"
"Gut","1992","Hauptschule","Thueringen","105","0.33976816395447","0.283378044025645","0.396158283883295"
"Gut","1992","Realschule","Schleswig-Holstein","","","",""
"Gut","1992","Realschule","Hamburg","","","",""
"Gut","1992","Realschule","Niedersachsen","98","0.430283170909965","0.364558783236672","0.496007558583259"
"Gut","1992","Realschule","Bremen","","","",""
"Gut","1992","Realschule","Nordrhein-Westfalen","209","0.450102548515855","0.40408520862255","0.49611988840916"
"Gut","1992","Realschule","Hessen","83","0.495620980182084","0.418149572469645","0.573092387894523"
"Gut","1992","Realschule","Rheinland-Pfalz,Saarland","39","0.369521560283825","0.272461333940389","0.466581786627261"
"Gut","1992","Realschule","Baden-Wuerttemberg","107","0.406285884686964","0.346701509232668","0.46587026014126"
"Gut","1992","Realschule","Bayern","161","0.48936287923967","0.433983558452019","0.544742200027322"
"Gut","1992","Realschule","Berlin","76","0.457116890907022","0.380641608720234","0.53359217309381"
"Gut","1992","Realschule","Brandenburg","122","0.513598337404762","0.449830539534912","0.577366135274613"
"Gut","1992","Realschule","Mecklenburg-Vorpommern","88","0.563354593364943","0.486743701040157","0.639965485689729"
"Gut","1992","Realschule","Sachsen","225","0.541479611124361","0.493011571481395","0.589947650767327"
"Gut","1992","Realschule","Sachsen-Anhalt","127","0.416979650645729","0.357838230679636","0.476121070611823"
"Gut","1992","Realschule","Thueringen","141","0.503222594495395","0.442330741150411","0.564114447840378"
"Gut","1992","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Gut","1992","(Fach-)Abitur","Hamburg","","","",""
"Gut","1992","(Fach-)Abitur","Niedersachsen","40","0.404937524937387","0.302376571597391","0.507498478277382"
"Gut","1992","(Fach-)Abitur","Bremen","","","",""
"Gut","1992","(Fach-)Abitur","Nordrhein-Westfalen","118","0.461309596319484","0.400004426930706","0.522614765708263"
"Gut","1992","(Fach-)Abitur","Hessen","31","0.40976688141579","0.298466238279874","0.521067524551705"
"Gut","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Gut","1992","(Fach-)Abitur","Baden-Wuerttemberg","67","0.604403619490425","0.520022959332056","0.688784279648794"
"Gut","1992","(Fach-)Abitur","Bayern","52","0.452575537622812","0.361996701776311","0.543154373469312"
"Gut","1992","(Fach-)Abitur","Berlin","","","",""
"Gut","1992","(Fach-)Abitur","Brandenburg","","","",""
"Gut","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Gut","1992","(Fach-)Abitur","Sachsen","","","",""
"Gut","1992","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Gut","1992","(Fach-)Abitur","Thueringen","","","",""
"Gut","1992","AkademikerIn","Schleswig-Holstein","","","",""
"Gut","1992","AkademikerIn","Hamburg","","","",""
"Gut","1992","AkademikerIn","Niedersachsen","33","0.434550242640079","0.323831858777829","0.545268626502329"
"Gut","1992","AkademikerIn","Bremen","","","",""
"Gut","1992","AkademikerIn","Nordrhein-Westfalen","115","0.533498293642165","0.46602505142616","0.600971535858171"
"Gut","1992","AkademikerIn","Hessen","41","0.427617500050848","0.327068553370981","0.528166446730714"
"Gut","1992","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Gut","1992","AkademikerIn","Baden-Wuerttemberg","43","0.410990591751137","0.315507810409165","0.506473373093109"
"Gut","1992","AkademikerIn","Bayern","68","0.406807220950378","0.329221824251874","0.484392617648882"
"Gut","1992","AkademikerIn","Berlin","72","0.443204971755482","0.362068366841818","0.524341576669145"
"Gut","1992","AkademikerIn","Brandenburg","72","0.433664752190054","0.356634133274233","0.510695371105875"
"Gut","1992","AkademikerIn","Mecklenburg-Vorpommern","48","0.499785068669532","0.398165679289276","0.601404458049789"
"Gut","1992","AkademikerIn","Sachsen","136","0.498722219050108","0.436742918210846","0.560701519889369"
"Gut","1992","AkademikerIn","Sachsen-Anhalt","91","0.505890250275198","0.431172509099748","0.580607991450648"
"Gut","1992","AkademikerIn","Thueringen","69","0.535099540089218","0.448011183500656","0.62218789667778"
"Zufriedenstellend","1992","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Hamburg","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Niedersachsen","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Bremen","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Nordrhein-Westfalen","64","0.233991201405609","0.180090978565754","0.287891424245464"
"Zufriedenstellend","1992","(noch) kein Abschluss","Hessen","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Baden-Wuerttemberg","58","0.254018218711243","0.195282348564961","0.312754088857524"
"Zufriedenstellend","1992","(noch) kein Abschluss","Bayern","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Berlin","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Sachsen","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Thueringen","","","",""
"Zufriedenstellend","1992","Hauptschule","Schleswig-Holstein","43","0.284824227004259","0.213772096852134","0.355876357156385"
"Zufriedenstellend","1992","Hauptschule","Hamburg","","","",""
"Zufriedenstellend","1992","Hauptschule","Niedersachsen","189","0.388766022994404","0.346665026897776","0.430867019091032"
"Zufriedenstellend","1992","Hauptschule","Bremen","","","",""
"Zufriedenstellend","1992","Hauptschule","Nordrhein-Westfalen","408","0.347291143710208","0.321439837607067","0.373142449813348"
"Zufriedenstellend","1992","Hauptschule","Hessen","143","0.319719160286464","0.278676480983305","0.360761839589622"
"Zufriedenstellend","1992","Hauptschule","Rheinland-Pfalz,Saarland","150","0.362997305687943","0.317756996783098","0.408237614592788"
"Zufriedenstellend","1992","Hauptschule","Baden-Wuerttemberg","294","0.338415686670737","0.309205410203502","0.367625963137972"
"Zufriedenstellend","1992","Hauptschule","Bayern","309","0.358427897043086","0.327441019546366","0.389414774539806"
"Zufriedenstellend","1992","Hauptschule","Berlin","70","0.410623894130332","0.341038859486284","0.48020892877438"
"Zufriedenstellend","1992","Hauptschule","Brandenburg","90","0.421401278467351","0.3568814073416","0.485921149593103"
"Zufriedenstellend","1992","Hauptschule","Mecklenburg-Vorpommern","49","0.355245842067505","0.277347956875153","0.433143727259858"
"Zufriedenstellend","1992","Hauptschule","Sachsen","187","0.452095831340143","0.405054303682962","0.499137358997323"
"Zufriedenstellend","1992","Hauptschule","Sachsen-Anhalt","110","0.361911675565921","0.307074032670887","0.416749318460954"
"Zufriedenstellend","1992","Hauptschule","Thueringen","93","0.344690651496664","0.288105643734421","0.401275659258907"
"Zufriedenstellend","1992","Realschule","Schleswig-Holstein","","","",""
"Zufriedenstellend","1992","Realschule","Hamburg","","","",""
"Zufriedenstellend","1992","Realschule","Niedersachsen","54","0.285689135933899","0.225722410436105","0.345655861431694"
"Zufriedenstellend","1992","Realschule","Bremen","","","",""
"Zufriedenstellend","1992","Realschule","Nordrhein-Westfalen","112","0.286778468722697","0.244946296769976","0.328610640675419"
"Zufriedenstellend","1992","Realschule","Hessen","35","0.245163928115971","0.178507397072814","0.311820459159128"
"Zufriedenstellend","1992","Realschule","Rheinland-Pfalz,Saarland","30","0.366472323944752","0.269579932397379","0.463364715492126"
"Zufriedenstellend","1992","Realschule","Baden-Wuerttemberg","66","0.288279914339556","0.233327137767776","0.343232690911337"
"Zufriedenstellend","1992","Realschule","Bayern","69","0.264365988706563","0.215510921724353","0.313221055688773"
"Zufriedenstellend","1992","Realschule","Berlin","41","0.24402278241523","0.178086595241703","0.309958969588758"
"Zufriedenstellend","1992","Realschule","Brandenburg","53","0.236921395105889","0.182674002501063","0.291168787710715"
"Zufriedenstellend","1992","Realschule","Mecklenburg-Vorpommern","30","0.180351273705524","0.120961913858559","0.23974063355249"
"Zufriedenstellend","1992","Realschule","Sachsen","83","0.207227314100474","0.167801296397853","0.246653331803094"
"Zufriedenstellend","1992","Realschule","Sachsen-Anhalt","50","0.206473832195096","0.15792200307114","0.255025661319052"
"Zufriedenstellend","1992","Realschule","Thueringen","45","0.189038775784781","0.141354663540649","0.236722888028914"
"Zufriedenstellend","1992","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Hamburg","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Niedersachsen","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Bremen","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Nordrhein-Westfalen","49","0.197795724936091","0.148808575440497","0.246782874431686"
"Zufriedenstellend","1992","(Fach-)Abitur","Hessen","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Bayern","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Berlin","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Brandenburg","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Sachsen","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Thueringen","","","",""
"Zufriedenstellend","1992","AkademikerIn","Schleswig-Holstein","","","",""
"Zufriedenstellend","1992","AkademikerIn","Hamburg","","","",""
"Zufriedenstellend","1992","AkademikerIn","Niedersachsen","","","",""
"Zufriedenstellend","1992","AkademikerIn","Bremen","","","",""
"Zufriedenstellend","1992","AkademikerIn","Nordrhein-Westfalen","48","0.259182230957817","0.199917440816156","0.318447021099477"
"Zufriedenstellend","1992","AkademikerIn","Hessen","","","",""
"Zufriedenstellend","1992","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Zufriedenstellend","1992","AkademikerIn","Baden-Wuerttemberg","","","",""
"Zufriedenstellend","1992","AkademikerIn","Bayern","36","0.254238753257539","0.185467250961403","0.323010255553675"
"Zufriedenstellend","1992","AkademikerIn","Berlin","32","0.251425173730503","0.180567182947945","0.322283164513061"
"Zufriedenstellend","1992","AkademikerIn","Brandenburg","45","0.324111653497237","0.25136143008718","0.396861876907295"
"Zufriedenstellend","1992","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Zufriedenstellend","1992","AkademikerIn","Sachsen","63","0.286971585069962","0.230898951570259","0.343044218569665"
"Zufriedenstellend","1992","AkademikerIn","Sachsen-Anhalt","36","0.225615686171462","0.163149241743478","0.288082130599445"
"Zufriedenstellend","1992","AkademikerIn","Thueringen","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Hamburg","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Niedersachsen","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Bremen","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Nordrhein-Westfalen","36","0.124057045011311","0.0820886320973238","0.166025457925299"
"Weniger gut","1992","(noch) kein Abschluss","Hessen","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Baden-Wuerttemberg","43","0.124043040507238","0.0795661467642841","0.168519934250191"
"Weniger gut","1992","(noch) kein Abschluss","Bayern","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Berlin","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Sachsen","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Weniger gut","1992","(noch) kein Abschluss","Thueringen","","","",""
"Weniger gut","1992","Hauptschule","Schleswig-Holstein","","","",""
"Weniger gut","1992","Hauptschule","Hamburg","","","",""
"Weniger gut","1992","Hauptschule","Niedersachsen","76","0.158031512747707","0.126527618292128","0.189535407203287"
"Weniger gut","1992","Hauptschule","Bremen","","","",""
"Weniger gut","1992","Hauptschule","Nordrhein-Westfalen","182","0.157758694344363","0.137966643267758","0.177550745420968"
"Weniger gut","1992","Hauptschule","Hessen","68","0.156250596840412","0.124296625999221","0.188204567681603"
"Weniger gut","1992","Hauptschule","Rheinland-Pfalz,Saarland","59","0.158242208400148","0.123905554861333","0.192578861938962"
"Weniger gut","1992","Hauptschule","Baden-Wuerttemberg","136","0.154936922276097","0.13259915042847","0.177274694123725"
"Weniger gut","1992","Hauptschule","Bayern","104","0.135292096018248","0.113190425299976","0.157393766736519"
"Weniger gut","1992","Hauptschule","Berlin","33","0.158557009686552","0.106891282259699","0.210222737113405"
"Weniger gut","1992","Hauptschule","Brandenburg","","","",""
"Weniger gut","1992","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Weniger gut","1992","Hauptschule","Sachsen","61","0.15864678668223","0.12411502920319","0.19317854416127"
"Weniger gut","1992","Hauptschule","Sachsen-Anhalt","48","0.171211948567698","0.12822606493561","0.214197832199786"
"Weniger gut","1992","Hauptschule","Thueringen","36","0.168495136681007","0.123930586472222","0.213059686889792"
"Weniger gut","1992","Realschule","Schleswig-Holstein","","","",""
"Weniger gut","1992","Realschule","Hamburg","","","",""
"Weniger gut","1992","Realschule","Niedersachsen","","","",""
"Weniger gut","1992","Realschule","Bremen","","","",""
"Weniger gut","1992","Realschule","Nordrhein-Westfalen","31","0.0776615874617209","0.0529060020783753","0.102417172845067"
"Weniger gut","1992","Realschule","Hessen","","","",""
"Weniger gut","1992","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Weniger gut","1992","Realschule","Baden-Wuerttemberg","","","",""
"Weniger gut","1992","Realschule","Bayern","","","",""
"Weniger gut","1992","Realschule","Berlin","","","",""
"Weniger gut","1992","Realschule","Brandenburg","","","",""
"Weniger gut","1992","Realschule","Mecklenburg-Vorpommern","","","",""
"Weniger gut","1992","Realschule","Sachsen","","","",""
"Weniger gut","1992","Realschule","Sachsen-Anhalt","","","",""
"Weniger gut","1992","Realschule","Thueringen","","","",""
"Weniger gut","1992","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Weniger gut","1992","(Fach-)Abitur","Hamburg","","","",""
"Weniger gut","1992","(Fach-)Abitur","Niedersachsen","","","",""
"Weniger gut","1992","(Fach-)Abitur","Bremen","","","",""
"Weniger gut","1992","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Weniger gut","1992","(Fach-)Abitur","Hessen","","","",""
"Weniger gut","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Weniger gut","1992","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Weniger gut","1992","(Fach-)Abitur","Bayern","","","",""
"Weniger gut","1992","(Fach-)Abitur","Berlin","","","",""
"Weniger gut","1992","(Fach-)Abitur","Brandenburg","","","",""
"Weniger gut","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Weniger gut","1992","(Fach-)Abitur","Sachsen","","","",""
"Weniger gut","1992","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Weniger gut","1992","(Fach-)Abitur","Thueringen","","","",""
"Weniger gut","1992","AkademikerIn","Schleswig-Holstein","","","",""
"Weniger gut","1992","AkademikerIn","Hamburg","","","",""
"Weniger gut","1992","AkademikerIn","Niedersachsen","","","",""
"Weniger gut","1992","AkademikerIn","Bremen","","","",""
"Weniger gut","1992","AkademikerIn","Nordrhein-Westfalen","","","",""
"Weniger gut","1992","AkademikerIn","Hessen","","","",""
"Weniger gut","1992","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Weniger gut","1992","AkademikerIn","Baden-Wuerttemberg","","","",""
"Weniger gut","1992","AkademikerIn","Bayern","","","",""
"Weniger gut","1992","AkademikerIn","Berlin","","","",""
"Weniger gut","1992","AkademikerIn","Brandenburg","","","",""
"Weniger gut","1992","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Weniger gut","1992","AkademikerIn","Sachsen","","","",""
"Weniger gut","1992","AkademikerIn","Sachsen-Anhalt","","","",""
"Weniger gut","1992","AkademikerIn","Thueringen","","","",""
"Schlecht","1992","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Schlecht","1992","(noch) kein Abschluss","Hamburg","","","",""
"Schlecht","1992","(noch) kein Abschluss","Niedersachsen","","","",""
"Schlecht","1992","(noch) kein Abschluss","Bremen","","","",""
"Schlecht","1992","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Schlecht","1992","(noch) kein Abschluss","Hessen","","","",""
"Schlecht","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Schlecht","1992","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Schlecht","1992","(noch) kein Abschluss","Bayern","","","",""
"Schlecht","1992","(noch) kein Abschluss","Berlin","","","",""
"Schlecht","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Schlecht","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Schlecht","1992","(noch) kein Abschluss","Sachsen","","","",""
"Schlecht","1992","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Schlecht","1992","(noch) kein Abschluss","Thueringen","","","",""
"Schlecht","1992","Hauptschule","Schleswig-Holstein","","","",""
"Schlecht","1992","Hauptschule","Hamburg","","","",""
"Schlecht","1992","Hauptschule","Niedersachsen","","","",""
"Schlecht","1992","Hauptschule","Bremen","","","",""
"Schlecht","1992","Hauptschule","Nordrhein-Westfalen","54","0.0484541452542307","0.0367952818950082","0.0601130086134533"
"Schlecht","1992","Hauptschule","Hessen","31","0.0785353060361023","0.0548609010331609","0.102209711039044"
"Schlecht","1992","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Schlecht","1992","Hauptschule","Baden-Wuerttemberg","45","0.0567673738045823","0.0424824925759169","0.0710522550332477"
"Schlecht","1992","Hauptschule","Bayern","44","0.0569734093471401","0.0419954636688172","0.0719513550254631"
"Schlecht","1992","Hauptschule","Berlin","","","",""
"Schlecht","1992","Hauptschule","Brandenburg","","","",""
"Schlecht","1992","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Schlecht","1992","Hauptschule","Sachsen","","","",""
"Schlecht","1992","Hauptschule","Sachsen-Anhalt","","","",""
"Schlecht","1992","Hauptschule","Thueringen","","","",""
"Schlecht","1992","Realschule","Schleswig-Holstein","","","",""
"Schlecht","1992","Realschule","Hamburg","","","",""
"Schlecht","1992","Realschule","Niedersachsen","","","",""
"Schlecht","1992","Realschule","Bremen","","","",""
"Schlecht","1992","Realschule","Nordrhein-Westfalen","","","",""
"Schlecht","1992","Realschule","Hessen","","","",""
"Schlecht","1992","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Schlecht","1992","Realschule","Baden-Wuerttemberg","","","",""
