year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2021,Direct migration background,Rural regions,191,7.31080,6.95565,7.66595,7.00000,8.00000,9.00000,4.00000,10,,,
2021,Indirect migration background,Urban regions,106,6.73961,6.20456,7.27466,5.00000,7.00000,9.00000,0,10,,,
2021,Indirect migration background,Rural regions,39,6.38531,5.67952,7.09110,5.00000,7.00000,8.00000,0.50000,10,,,
2022,No answer / don't know,Urban regions,,,,,,,,,,,,
2022,No answer / don't know,Rural regions,,,,,,,,,,,,
2022,No migration background,Urban regions,1874,6.90150,6.79407,7.00894,5.00000,7.00000,9.00000,0,10,,,
2022,No migration background,Rural regions,1473,6.74563,6.61504,6.87622,5.00000,7.00000,8.00000,0.50000,10,,,
2022,Direct migration background,Urban regions,1335,6.67904,6.53931,6.81876,5.00000,7.00000,9.00000,0,10,,,
2022,Direct migration background,Rural regions,301,6.99977,6.74978,7.24975,5.62999,7.96974,8.00000,2.07497,10,,,
2022,Indirect migration background,Urban regions,242,6.30374,5.93692,6.67055,5.00000,7.00000,8.00000,0.50000,10,,,
2022,Indirect migration background,Rural regions,88,7.61713,7.09908,8.13517,6.00000,8.00000,10.00000,0.00000,10,,,
