"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1993","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1994","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1994","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1994","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1994","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1994","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1994","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1995","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1995","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1995","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1995","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1995","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1996","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1996","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1996","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1996","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1996","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1996","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1996","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1997","16-34 Jahre alt","direkter Migrationshintergrund","6.35","7","454","6.13","6.57"
"1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1997","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1997","35-65 Jahre alt","direkter Migrationshintergrund","6.45","7","424","6.23","6.67"
"1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1997","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1997","66 und Ã¤lter","direkter Migrationshintergrund","5.09","5","7","3.11","7.07"
"1997","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1997","66 und Ã¤lter","kein Migrationshintergrund ","5.31","5","40","4.43","6.19"
"1998","16-34 Jahre alt","direkter Migrationshintergrund","6.46","7","415","6.23","6.69"
"1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1998","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1998","35-65 Jahre alt","direkter Migrationshintergrund","6.38","7","409","6.16","6.6"
"1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1998","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1998","66 und Ã¤lter","direkter Migrationshintergrund","7.99","8.69","5","4.87","11.11"
"1998","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1998","66 und Ã¤lter","kein Migrationshintergrund ","4.31","5","45","3.41","5.21"
"1999","16-34 Jahre alt","direkter Migrationshintergrund","6.53","7","384","6.3","6.76"
"1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1999","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1999","35-65 Jahre alt","direkter Migrationshintergrund","6.54","7","395","6.32","6.76"
"1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1999","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1999","66 und Ã¤lter","direkter Migrationshintergrund","6.31","5.31","9","4.75","7.87"
"1999","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1999","66 und Ã¤lter","kein Migrationshintergrund ","6.42","7","55","5.72","7.12"
"2000","16-34 Jahre alt","direkter Migrationshintergrund","6.94","8","524","6.73","7.15"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2000","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2000","35-65 Jahre alt","direkter Migrationshintergrund","6.56","7","627","6.37","6.75"
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","6.24","6.08","45","5.53","6.95"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2000","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2000","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2000","66 und Ã¤lter","kein Migrationshintergrund ","5.11","6","97","4.36","5.86"
"2001","16-34 Jahre alt","direkter Migrationshintergrund","7.14","8","394","6.91","7.37"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2001","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2001","35-65 Jahre alt","direkter Migrationshintergrund","6.66","7","430","6.42","6.9"
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","6.37","6.84","34","5.56","7.18"
"2001","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2001","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2001","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2001","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2002","16-34 Jahre alt","direkter Migrationshintergrund","6.66","7","337","6.41","6.91"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2002","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2002","35-65 Jahre alt","direkter Migrationshintergrund","6.45","7","383","6.2","6.7"
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","7","8","41","6.29","7.71"
"2002","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2002","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2002","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2002","66 und Ã¤lter","kein Migrationshintergrund ","4.89","5","79","4.11","5.67"
"2003","16-34 Jahre alt","direkter Migrationshintergrund","6.64","7","414","6.4","6.88"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2003","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2003","35-65 Jahre alt","direkter Migrationshintergrund","6.41","7","673","6.23","6.59"
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","6.21","5.3","80","5.64","6.78"
"2003","35-65 Jahre alt","kein Migrationshintergrund ","6.28","7","5012","6.21","6.35"
"2003","66 und Ã¤lter","direkter Migrationshintergrund","6.3","7","64","5.61","6.99"
"2003","66 und Ã¤lter","indirekter Migrationshintergrund","3.84","3.81","4","-1.44","9.12"
"2003","66 und Ã¤lter","kein Migrationshintergrund ","6.08","6","471","5.83","6.33"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2004","16-34 Jahre alt","kein Migrationshintergrund ","6.57","7","933","6.4","6.74"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","5.98","6","353","5.7","6.26"
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","6.55","7","57","6","7.1"
"2004","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2004","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2004","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2004","66 und Ã¤lter","kein Migrationshintergrund ","5.16","6.59","74","4.33","5.99"
"2005","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2005","16-34 Jahre alt","kein Migrationshintergrund ","6.24","7","896","6.06","6.42"
"2005","35-65 Jahre alt","direkter Migrationshintergrund","5.98","6","333","5.69","6.27"
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","5.71","7","59","4.95","6.47"
"2005","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2005","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2005","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2005","66 und Ã¤lter","kein Migrationshintergrund ","3.99","5","96","3.2","4.78"
"2006","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2006","16-34 Jahre alt","kein Migrationshintergrund ","6.42","7","861","6.24","6.6"
"2006","35-65 Jahre alt","direkter Migrationshintergrund","6.09","7","302","5.8","6.38"
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","6.26","7","68","5.7","6.82"
"2006","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2006","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2006","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2006","66 und Ã¤lter","kein Migrationshintergrund ","4.41","5","74","3.5","5.32"
"2007","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2007","16-34 Jahre alt","kein Migrationshintergrund ","6.39","7","780","6.2","6.58"
"2007","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","6.63","7","75","5.98","7.28"
"2007","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2007","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2007","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2007","66 und Ã¤lter","kein Migrationshintergrund ","3.25","0.17","98","2.52","3.98"
"2008","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2008","16-34 Jahre alt","kein Migrationshintergrund ","6.49","7","648","6.29","6.69"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","5.97","6","74","5.35","6.59"
"2008","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2008","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2008","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2008","66 und Ã¤lter","kein Migrationshintergrund ","5.26","6","64","4.3","6.22"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2009","16-34 Jahre alt","kein Migrationshintergrund ","6.77","7","616","6.57","6.97"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","6.66","7","70","6.09","7.23"
"2009","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2009","66 und Ã¤lter","direkter Migrationshintergrund","3.72","5","8","0.71","6.73"
"2009","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2009","66 und Ã¤lter","kein Migrationshintergrund ","2.88","0","59","1.96","3.8"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","7.28","8","567","7.06","7.5"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2010","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2010","35-65 Jahre alt","direkter Migrationshintergrund","6.46","7","711","6.25","6.67"
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2010","35-65 Jahre alt","kein Migrationshintergrund ","6.75","7","3194","6.66","6.84"
"2010","66 und Ã¤lter","direkter Migrationshintergrund","3.41","0","9","0.13","6.69"
"2010","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2010","66 und Ã¤lter","kein Migrationshintergrund ","4.39","5","71","3.43","5.35"
"2011","16-34 Jahre alt","direkter Migrationshintergrund","7.34","8","496","7.12","7.56"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2011","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2011","35-65 Jahre alt","direkter Migrationshintergrund","7.16","8","717","7","7.32"
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2011","35-65 Jahre alt","kein Migrationshintergrund ","7.09","8","3666","7.01","7.17"
"2011","66 und Ã¤lter","direkter Migrationshintergrund","7.94","8","9","7.34","8.54"
"2011","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2011","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2012","16-34 Jahre alt","direkter Migrationshintergrund","7.46","8","444","7.24","7.68"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2012","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2012","35-65 Jahre alt","direkter Migrationshintergrund","7.26","8","698","7.09","7.43"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2012","35-65 Jahre alt","kein Migrationshintergrund ","7.16","8","3503","7.09","7.23"
"2012","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2012","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2012","66 und Ã¤lter","kein Migrationshintergrund ","5.31","6","74","4.44","6.18"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","6.73","8","357","6.49","6.97"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2013","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2013","35-65 Jahre alt","direkter Migrationshintergrund","7.24","8","686","7.08","7.4"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2013","35-65 Jahre alt","kein Migrationshintergrund ","7.34","8","3277","7.27","7.41"
"2013","66 und Ã¤lter","direkter Migrationshintergrund","5.18","5.35","9","2.75","7.61"
"2013","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2013","66 und Ã¤lter","kein Migrationshintergrund ","4.89","5","70","4.01","5.77"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","7.45","8","584","7.27","7.63"
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","7.21","8","301","6.96","7.46"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2014","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2014","66 und Ã¤lter","kein Migrationshintergrund ","4.57","5","74","3.71","5.43"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","7.7","8","447","7.5","7.9"
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2015","16-34 Jahre alt","kein Migrationshintergrund ","7.4","8","841","7.25","7.55"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","7.32","8","893","7.18","7.46"
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2015","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2015","66 und Ã¤lter","direkter Migrationshintergrund","6.09","7","8","2.96","9.22"
"2015","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2015","66 und Ã¤lter","kein Migrationshintergrund ","6.5","8","76","5.74","7.26"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","7.5","8","514","7.31","7.69"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2016","16-34 Jahre alt","kein Migrationshintergrund ","7.29","8","705","7.12","7.46"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","7.49","8","920","7.36","7.62"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2016","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2016","66 und Ã¤lter","direkter Migrationshintergrund","3.14","0.6","7","-0.08","6.36"
"2016","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2016","66 und Ã¤lter","kein Migrationshintergrund ","6.09","7.31","65","5.33","6.85"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","7.41","8","424","7.19","7.63"
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2017","16-34 Jahre alt","kein Migrationshintergrund ","7.33","8","685","7.16","7.5"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","7.55","8","789","7.41","7.69"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2017","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2017","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2017","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2017","66 und Ã¤lter","kein Migrationshintergrund ","6.51","8","66","5.76","7.26"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","7.31","8","392","7.08","7.54"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2018","16-34 Jahre alt","kein Migrationshintergrund ","6.83","7","648","6.65","7.01"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","7.19","8","757","7.03","7.35"
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2018","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2018","66 und Ã¤lter","direkter Migrationshintergrund","7.24","7.03","9","5","9.48"
"2018","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2018","66 und Ã¤lter","kein Migrationshintergrund ","5.96","8","63","4.99","6.93"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2019","16-34 Jahre alt","kein Migrationshintergrund ","7.15","8","607","6.95","7.35"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","7.4","8","648","7.23","7.57"
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2019","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2019","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2019","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2019","66 und Ã¤lter","kein Migrationshintergrund ","5.69","7","88","4.92","6.46"
