"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1999","(Fach-)Abitur","maennlich","6.61","6.5","133","3","5","9","10","10","6.19","7.03","0","10","6","7"
"1999","(Fach-)Abitur","weiblich","6.89","7.5","193","3","5","9","10","10","6.55","7.23","1","10","7","8"
"1999","(noch) kein Abschluss","maennlich","5.89","5.5","64","2","5","8","9","10","5.27","6.51","0","10","5","8"
"1999","(noch) kein Abschluss","weiblich","6.68","6.5","74","3","5","9","10","10","6.16","7.2","0","10","6","8"
"1999","AkademikerIn","maennlich","6.81","6.5","273","4","5","8","9","10","6.54","7.08","0","10","7","7"
"1999","AkademikerIn","weiblich","6.65","6.5","239","3","5","8","10","10","6.34","6.96","0","10","7","8"
"1999","Hauptschule","maennlich","6.39","6.5","736","3","5","8","9","10","6.22","6.56","0","10","7","7"
"1999","Hauptschule","weiblich","6.57","6.5","675","3","5","8","10","10","6.39","6.75","0","10","7","7"
"1999","Realschule","maennlich","6.68","6.5","447","3","5","8","10","10","6.46","6.9","0","10","7","7"
"1999","Realschule","weiblich","6.51","6.5","642","2","5","8","10","10","6.31","6.71","0","10","7","7"
"2000","(Fach-)Abitur","maennlich","6.68","6.5","269","3","5","8","10","10","6.37","6.99","0","10","7","7"
"2000","(Fach-)Abitur","weiblich","6.48","6.5","364","2","5","8","10","10","6.2","6.76","0","10","7","8"
"2000","(noch) kein Abschluss","maennlich","6.48","7.5","58","1","5","8","10","10","5.74","7.22","0","10","6","8"
"2000","(noch) kein Abschluss","weiblich","6.44","6.5","73","2","5","9","10","10","5.79","7.09","0","10","5","8"
"2000","AkademikerIn","maennlich","6.46","6.5","561","3","5","8","10","10","6.26","6.66","0","10","7","7"
"2000","AkademikerIn","weiblich","6.56","6.5","444","2","5","9","10","10","6.31","6.81","0","10","7","8"
"2000","Hauptschule","maennlich","6.46","6.5","1143","2","5","8","10","10","6.31","6.61","0","10","7","7"
"2000","Hauptschule","weiblich","6.47","6.5","1106","2","5","8","10","10","6.31","6.63","0","10","7","7"
"2000","Realschule","maennlich","6.42","6.5","743","3","5","8","10","10","6.24","6.6","0","10","7","7"
"2000","Realschule","weiblich","6.69","6.5","1150","3","5","9","10","10","6.54","6.84","0","10","7","8"
"2001","(Fach-)Abitur","maennlich","6.63","6.5","211","3","5","8","10","10","6.28","6.98","0","10","7","8"
"2001","(Fach-)Abitur","weiblich","6.53","6.5","292","3","5","9","10","10","6.22","6.84","0","10","7","8"
"2001","(noch) kein Abschluss","maennlich","6.57","6","40","2","5","8","10","10","5.78","7.36","2","10","5","8"
"2001","(noch) kein Abschluss","weiblich","7.47","7.5","45","5","7","9","9","10","6.86","8.08","3","10","7","8"
"2001","AkademikerIn","maennlich","6.29","6.5","422","2","5","8","9","10","6.04","6.54","0","10","7","7"
"2001","AkademikerIn","weiblich","6.39","7.5","318","2","5","8","10","10","6.07","6.71","0","10","7","8"
"2001","Hauptschule","maennlich","6.25","6.5","857","1","5","8","10","10","6.06","6.44","0","10","7","7"
"2001","Hauptschule","weiblich","6.39","6.5","795","1","5","8","10","10","6.2","6.58","0","10","7","8"
"2001","Realschule","maennlich","6.46","6.5","562","3","5","8","9","10","6.26","6.66","0","10","7","7"
"2001","Realschule","weiblich","6.59","6.5","823","2","5","9","10","10","6.41","6.77","0","10","7","8"
"2002","(Fach-)Abitur","maennlich","6.49","6.5","220","3","5","8","9","10","6.16","6.82","0","10","6","7"
"2002","(Fach-)Abitur","weiblich","6.29","5.5","303","3","5","8","10","10","6","6.58","0","10","6","7"
"2002","(noch) kein Abschluss","maennlich","5.87","5.5","33","3","5","8","9","10","4.88","6.86","0","10","5","7"
"2002","(noch) kein Abschluss","weiblich","6.49","6.5","30","3","4","9","10","10","5.55","7.43","2","10","6","8"
"2002","AkademikerIn","maennlich","6.66","6.5","473","3","5","8","9","10","6.46","6.86","0","10","7","8"
"2002","AkademikerIn","weiblich","6.38","6.5","360","3","5","8","9","10","6.1","6.66","0","10","7","7"
"2002","Hauptschule","maennlich","6.15","6.5","709","2","5","8","9","10","5.96","6.34","0","10","7","7"
"2002","Hauptschule","weiblich","6.47","6.5","628","3","5","8","10","10","6.27","6.67","0","10","7","7"
"2002","Realschule","maennlich","6.46","6.5","544","3","5","8","9","10","6.25","6.67","0","10","7","7"
"2002","Realschule","weiblich","6.49","6.5","779","2","5","9","10","10","6.31","6.67","0","10","7","8"
"2003","(Fach-)Abitur","maennlich","6.25","5.5","513","3","5","8","9","10","6.06","6.44","0","10","6","7"
"2003","(Fach-)Abitur","weiblich","6.18","5.5","602","3","5","8","10","10","5.99","6.37","0","10","6","7"
"2003","(noch) kein Abschluss","maennlich","6.45","6.5","145","4","5","8","10","10","6.07","6.83","0","10","6","7"
"2003","(noch) kein Abschluss","weiblich","5.59","5.5","145","1","4","8","9","10","5.16","6.02","0","10","5","7"
"2003","AkademikerIn","maennlich","6.16","5.5","1073","3","5","8","9","10","6.02","6.3","0","10","6","7"
"2003","AkademikerIn","weiblich","6.2","6.5","889","3","5","8","9","10","6.03","6.37","0","10","7","7"
"2003","Hauptschule","maennlich","6.32","6.5","1463","3","5","8","10","10","6.19","6.45","0","10","7","7"
"2003","Hauptschule","weiblich","6.34","6.5","1437","3","5","8","10","10","6.2","6.48","0","10","7","7"
"2003","Realschule","maennlich","6.32","6.5","1213","3","5","8","9","10","6.19","6.45","0","10","6","7"
"2003","Realschule","weiblich","6.35","6.5","1643","3","5","8","10","10","6.23","6.47","0","10","7","7"
"2004","(Fach-)Abitur","maennlich","6.42","6.5","198","3","5","9","9","10","6.06","6.78","0","10","6","7"
"2004","(Fach-)Abitur","weiblich","6.34","6.5","290","3","5","8","9","10","6.05","6.63","0","10","6","7"
"2004","(noch) kein Abschluss","maennlich","5.86","6.5","48","0","3","8","10","10","4.95","6.77","0","10","6","8"
"2004","(noch) kein Abschluss","weiblich","6.18","5.5","36","3","5","7","9","10","5.29","7.07","0","10","5","7"
"2004","AkademikerIn","maennlich","6.49","6.5","428","3","5","8","9","10","6.27","6.71","0","10","7","7"
"2004","AkademikerIn","weiblich","6.27","6.5","348","2","5","8","9","10","5.99","6.55","0","10","7","7"
"2004","Hauptschule","maennlich","6.04","5.5","654","2","5","8","9","10","5.83","6.25","0","10","6","7"
"2004","Hauptschule","weiblich","6.24","6.5","578","2","5","8","10","10","6.01","6.47","0","10","7","7"
"2004","Realschule","maennlich","6.45","6.5","517","3","5","8","9","10","6.24","6.66","0","10","7","7"
"2004","Realschule","weiblich","6.4","6.5","769","3","5","8","10","10","6.22","6.58","0","10","7","7"
"2005","(Fach-)Abitur","maennlich","6.2","6.5","194","2","5","8","9","10","5.85","6.55","0","10","6","7"
"2005","(Fach-)Abitur","weiblich","6.02","6.5","277","1","4","8","10","10","5.68","6.36","0","10","7","7"
"2005","(noch) kein Abschluss","maennlich","6.42","7.5","35","0","5","9","10","10","5.28","7.56","0","10","5","8"
"2005","(noch) kein Abschluss","weiblich","5.32","4.5","36","3","3","7","9","10","4.48","6.16","0","10","5","7"
"2005","AkademikerIn","maennlich","6.31","6.5","406","1","5","8","9","10","6.05","6.57","0","10","7","7"
"2005","AkademikerIn","weiblich","6.03","6.5","340","0","4","8","9","10","5.71","6.35","0","10","6","7"
"2005","Hauptschule","maennlich","6.05","6.5","623","2","5","8","9","10","5.84","6.26","0","10","6","7"
"2005","Hauptschule","weiblich","6.36","6.5","553","2","5","9","10","10","6.12","6.6","0","10","7","7"
"2005","Realschule","maennlich","6.22","6.5","492","2","5","8","9","10","5.99","6.45","0","10","6","7"
"2005","Realschule","weiblich","6.26","6.5","722","2","5","8","10","10","6.07","6.45","0","10","7","7"
"2006","(Fach-)Abitur","maennlich","6.54","6.5","182","3","5","8","9","10","6.15","6.93","0","10","7","8"
"2006","(Fach-)Abitur","weiblich","6.34","6.5","296","2","4","8","9","10","6.04","6.64","0","10","7","8"
"2006","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2006","AkademikerIn","maennlich","6.53","6.5","411","3","5","8","9","10","6.29","6.77","0","10","7","7"
"2006","AkademikerIn","weiblich","6.15","6.5","365","0","4","9","10","10","5.85","6.45","0","10","7","8"
"2006","Hauptschule","maennlich","6","6.5","566","0","5","8","10","10","5.77","6.23","0","10","6","7"
"2006","Hauptschule","weiblich","5.95","5.5","499","0","4","8","10","10","5.69","6.21","0","10","6","7"
"2006","Realschule","maennlich","6.08","6.5","494","2","5","8","9","10","5.86","6.3","0","10","6","7"
"2006","Realschule","weiblich","6.38","6.5","690","2","5","8","9","10","6.18","6.58","0","10","7","8"
"2007","(Fach-)Abitur","maennlich","6.49","6.5","184","4","5","8","9","10","6.14","6.84","0","10","6","7"
"2007","(Fach-)Abitur","weiblich","6.15","6.5","272","2","5","8","9","10","5.84","6.46","0","10","7","8"
"2007","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2007","AkademikerIn","maennlich","6.56","6.5","401","3","5","8","9","10","6.32","6.8","0","10","7","8"
"2007","AkademikerIn","weiblich","6.35","6.5","393","2","5","8","10","10","6.09","6.61","0","10","7","8"
"2007","Hauptschule","maennlich","5.99","6.5","523","0","5","8","9","10","5.75","6.23","0","10","7","7"
"2007","Hauptschule","weiblich","5.93","6.5","439","0","4","8","10","10","5.64","6.22","0","10","6","7"
"2007","Realschule","maennlich","6.45","6.5","464","3","5","8","9","10","6.23","6.67","0","10","7","7"
"2007","Realschule","weiblich","6.28","6.5","664","2","5","8","10","10","6.08","6.48","0","10","7","8"
"2008","(Fach-)Abitur","maennlich","7.18","7.5","163","4","6","9","10","10","6.86","7.5","0","10","7","8"
"2008","(Fach-)Abitur","weiblich","6.7","7.5","245","3","5","9","9","10","6.37","7.03","0","10","7","8"
"2008","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2008","AkademikerIn","maennlich","6.85","6.5","338","4","5","8","10","10","6.61","7.09","0","10","7","8"
"2008","AkademikerIn","weiblich","6.87","7.5","298","3","5","9","10","10","6.59","7.15","0","10","7","8"
"2008","Hauptschule","maennlich","6.21","6.5","422","2","5","8","10","10","5.95","6.47","0","10","7","7"
"2008","Hauptschule","weiblich","6.33","6.5","347","1","5","8","10","10","6.04","6.62","0","10","6","7"
"2008","Realschule","maennlich","6.63","6.5","418","3","5","8","9","10","6.4","6.86","0","10","7","8"
"2008","Realschule","weiblich","6.86","7.5","553","3","6","9","10","10","6.66","7.06","0","10","8","8"
"2009","(Fach-)Abitur","maennlich","7.04","7.5","135","4","6","9","10","10","6.64","7.44","0","10","7","8"
"2009","(Fach-)Abitur","weiblich","7.31","7.5","204","4","6","9","10","10","6.96","7.66","0","10","8","8"
"2009","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2009","AkademikerIn","maennlich","6.8","6.5","322","3","5","9","10","10","6.55","7.05","0","10","7","8"
"2009","AkademikerIn","weiblich","6.76","7.5","320","2","5","9","10","10","6.47","7.05","0","10","8","8"
"2009","Hauptschule","maennlich","5.98","6.5","395","0","5","8","9","10","5.7","6.26","0","10","7","7"
"2009","Hauptschule","weiblich","6.24","6.5","318","0","5","9","10","10","5.91","6.57","0","10","7","8"
"2009","Realschule","maennlich","6.76","6.5","384","3","5","8","9","10","6.52","7","0","10","7","8"
"2009","Realschule","weiblich","6.8","7.5","519","3","5","9","10","10","6.58","7.02","0","10","8","8"
"2010","(Fach-)Abitur","maennlich","6.99","6.5","397","4","6","9","9","10","6.76","7.22","0","10","8","8"
"2010","(Fach-)Abitur","weiblich","6.98","7.5","662","3","5","9","10","10","6.77","7.19","0","10","8","8"
"2010","(noch) kein Abschluss","maennlich","6.15","7.5","77","0","2","9","10","10","5.38","6.92","0","10","7","8"
"2010","(noch) kein Abschluss","weiblich","6.37","6.5","101","1","4","9","10","10","5.81","6.93","0","10","7","8"
"2010","AkademikerIn","maennlich","6.8","6.5","797","2","6","9","10","10","6.63","6.97","0","10","7","8"
"2010","AkademikerIn","weiblich","7.12","7.5","859","3","6","9","10","10","6.94","7.3","0","10","8","8"
"2010","Hauptschule","maennlich","6.29","6.5","937","0","5","9","10","10","6.12","6.46","0","10","7","8"
"2010","Hauptschule","weiblich","6.27","6.5","825","0","5","9","10","10","6.07","6.47","0","10","8","8"
"2010","Realschule","maennlich","6.99","7.5","827","4","5","9","10","10","6.83","7.15","0","10","8","8"
"2010","Realschule","weiblich","7.09","7.5","1303","3","6","9","10","10","6.95","7.23","0","10","8","8"
"2011","(Fach-)Abitur","maennlich","7.14","7.5","395","4","5","9","10","10","6.91","7.37","0","10","8","8"
"2011","(Fach-)Abitur","weiblich","7.12","7.5","723","3","6","9","10","10","6.94","7.3","0","10","8","8"
"2011","(noch) kein Abschluss","maennlich","7.64","8.5","70","5","7","9","10","10","7.09","8.19","0","10","8","9"
"2011","(noch) kein Abschluss","weiblich","7.35","7.5","83","4","7","9","10","10","6.85","7.85","0","10","8","9"
"2011","AkademikerIn","maennlich","6.87","7.5","867","4","6","9","10","10","6.72","7.02","0","10","8","8"
"2011","AkademikerIn","weiblich","7.02","7.5","922","3","5","9","10","10","6.86","7.18","0","10","8","8"
"2011","Hauptschule","maennlich","6.52","6.5","909","0","5","9","10","10","6.36","6.68","0","10","8","8"
"2011","Hauptschule","weiblich","6.65","7.5","838","2","5","9","10","10","6.48","6.82","0","10","8","8"
"2011","Realschule","maennlich","7.15","7.5","887","5","6","9","10","10","7","7.3","0","10","8","8"
"2011","Realschule","weiblich","7.25","7.5","1358","4","6","9","10","10","7.12","7.38","0","10","8","8"
"2012","(Fach-)Abitur","maennlich","7.47","7.5","389","5","6","9","10","10","7.27","7.67","0","10","8","8"
"2012","(Fach-)Abitur","weiblich","7.42","7.5","672","5","6","9","10","10","7.25","7.59","0","10","8","8"
"2012","(noch) kein Abschluss","maennlich","6.99","7.5","70","0","6","9","10","10","6.36","7.62","0","10","7","9"
"2012","(noch) kein Abschluss","weiblich","6.85","6.5","91","4","5","9","10","10","6.26","7.44","0","10","7","8"
"2012","AkademikerIn","maennlich","7.43","7.5","816","4","7","9","10","10","7.29","7.57","0","10","8","8"
"2012","AkademikerIn","weiblich","7.37","7.5","843","4","6","9","10","10","7.21","7.53","0","10","8","8"
"2012","Hauptschule","maennlich","6.98","7.5","885","3","5","9","10","10","6.83","7.13","0","10","8","8"
"2012","Hauptschule","weiblich","6.84","7.5","777","2","5","9","10","10","6.66","7.02","0","10","8","8"
"2012","Realschule","maennlich","6.78","6.5","842","4","5","9","9","10","6.63","6.93","0","10","8","8"
"2012","Realschule","weiblich","7.44","7.5","1243","5","6","9","10","10","7.32","7.56","0","10","8","8"
"2013","(Fach-)Abitur","maennlich","7.32","7.5","364","3","6","9","10","10","7.1","7.54","0","10","8","8"
"2013","(Fach-)Abitur","weiblich","7.57","7.5","601","5","7","9","10","10","7.39","7.75","0","10","8","8"
"2013","(noch) kein Abschluss","maennlich","7.32","7.5","62","0","7","10","10","10","6.73","7.91","0","10","8","9"
"2013","(noch) kein Abschluss","weiblich","6.86","6.5","81","1","5","9","10","10","6.19","7.53","0","10","8","9"
"2013","AkademikerIn","maennlich","7.38","7.5","727","4","6","9","10","10","7.23","7.53","0","10","8","8"
"2013","AkademikerIn","weiblich","7.29","7.5","812","3","6","9","10","10","7.14","7.44","0","10","8","8"
"2013","Hauptschule","maennlich","6.73","6.5","759","4","5","9","10","10","6.56","6.9","0","10","8","8"
"2013","Hauptschule","weiblich","6.93","7.5","701","3","5","9","10","10","6.75","7.11","0","10","8","8"
"2013","Realschule","maennlich","7.02","7.5","767","4","6","9","10","10","6.87","7.17","0","10","8","8"
"2013","Realschule","weiblich","7.1","7.5","1119","4","5","9","10","10","6.97","7.23","0","10","8","8"
"2014","(Fach-)Abitur","maennlich","7.08","7.5","441","4","6","9","10","10","6.89","7.27","0","10","8","8"
"2014","(Fach-)Abitur","weiblich","7.34","7.5","631","5","6","9","10","10","7.16","7.52","0","10","8","8"
"2014","(noch) kein Abschluss","maennlich","6.43","6.5","82","0","6","8","9","10","5.91","6.95","0","10","7","8"
"2014","(noch) kein Abschluss","weiblich","6.64","6.5","113","2","5","9","10","10","6.17","7.11","0","10","7","8"
"2014","AkademikerIn","maennlich","7.34","7.5","765","5","6","9","10","10","7.2","7.48","0","10","8","8"
"2014","AkademikerIn","weiblich","7.38","7.5","846","4","6","9","10","10","7.24","7.52","0","10","8","8"
"2014","Hauptschule","maennlich","6.87","7.5","844","3","5","9","10","10","6.71","7.03","0","10","8","8"
"2014","Hauptschule","weiblich","6.57","7.5","763","2","5","9","10","10","6.38","6.76","0","10","8","8"
"2014","Realschule","maennlich","7.04","7.5","698","4","6","9","9","10","6.89","7.19","0","10","8","8"
"2014","Realschule","weiblich","7.27","7.5","1020","5","6","9","10","10","7.14","7.4","0","10","8","8"
"2015","(Fach-)Abitur","maennlich","7.52","7.5","348","5","7","9","9","10","7.3","7.74","0","10","8","8"
"2015","(Fach-)Abitur","weiblich","7.71","7.5","535","5","7","9","10","10","7.53","7.89","0","10","8","8"
"2015","(noch) kein Abschluss","maennlich","6.1","5.5","73","3","5","8","9","10","5.46","6.74","0","10","6","8"
"2015","(noch) kein Abschluss","weiblich","7.3","7.5","99","4","6","9","10","10","6.86","7.74","0","10","7","9"
"2015","AkademikerIn","maennlich","7.53","7.5","643","5","7","9","10","10","7.39","7.67","0","10","8","8"
"2015","AkademikerIn","weiblich","7.43","7.5","711","4","7","9","10","10","7.28","7.58","0","10","8","8"
"2015","Hauptschule","maennlich","7.05","7.5","655","3","6","9","10","10","6.87","7.23","0","10","8","8"
"2015","Hauptschule","weiblich","6.89","7.5","626","2","5","9","10","10","6.69","7.09","0","10","8","8"
"2015","Realschule","maennlich","7.22","7.5","590","4","6","9","9","10","7.07","7.37","0","10","8","8"
"2015","Realschule","weiblich","7.18","7.5","863","4","6","9","10","10","7.03","7.33","0","10","8","8"
"2016","(Fach-)Abitur","maennlich","7.61","7.5","362","5","7","9","10","10","7.41","7.81","0","10","8","8"
"2016","(Fach-)Abitur","weiblich","7.6","7.5","514","5","7","9","10","10","7.42","7.78","0","10","8","8"
"2016","(noch) kein Abschluss","maennlich","6.94","7.5","73","4","7","8","10","10","6.43","7.45","0","10","7","8"
"2016","(noch) kein Abschluss","weiblich","6.47","6.5","91","3","5","8","9","10","5.94","7","0","10","7","8"
"2016","AkademikerIn","maennlich","7.58","7.5","616","5","6","9","10","10","7.43","7.73","0","10","8","8"
"2016","AkademikerIn","weiblich","7.63","7.5","687","4","7","9","10","10","7.48","7.78","0","10","8","8"
"2016","Hauptschule","maennlich","6.97","7.5","603","4","6","9","10","10","6.79","7.15","0","10","8","8"
"2016","Hauptschule","weiblich","7.08","7.5","528","3","5","9","10","10","6.87","7.29","0","10","8","8"
"2016","Realschule","maennlich","7.23","7.5","488","5","6","9","9","10","7.06","7.4","0","10","8","8"
"2016","Realschule","weiblich","7.19","7.5","738","4","6","9","9","10","7.03","7.35","0","10","8","8"
"2017","(Fach-)Abitur","maennlich","7.49","7.5","339","5","6","9","10","10","7.26","7.72","0","10","8","8"
"2017","(Fach-)Abitur","weiblich","7.56","7.5","471","4","7","9","10","10","7.36","7.76","0","10","8","8"
"2017","(noch) kein Abschluss","maennlich","7.51","7.5","67","5","7","9","10","10","7.02","8","0","10","7","9"
"2017","(noch) kein Abschluss","weiblich","7.61","7.5","87","5","6","10","10","10","7.06","8.16","0","10","8","9"
"2017","AkademikerIn","maennlich","7.51","7.5","621","4","7","9","10","10","7.36","7.66","0","10","8","8"
"2017","AkademikerIn","weiblich","7.63","7.5","662","5","7","9","10","10","7.47","7.79","0","10","8","8"
"2017","Hauptschule","maennlich","7.11","7.5","525","4","6","9","10","10","6.91","7.31","0","10","8","8"
"2017","Hauptschule","weiblich","7.1","7.5","454","3","6","9","10","10","6.86","7.34","0","10","8","8"
"2017","Realschule","maennlich","7","7.5","459","3","6","8","10","10","6.81","7.19","0","10","8","8"
"2017","Realschule","weiblich","6.9","7.5","662","3","5","9","10","10","6.72","7.08","0","10","8","8"
"2018","(Fach-)Abitur","maennlich","7.06","7.5","307","5","6","8","9","10","6.83","7.29","0","10","8","8"
