"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2003","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2003","AkademikerIn","Ostdeutschland","6.09","5.5","598","3","5","8","9","10","5.91","6.27","0","10","6","7"
"2003","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2003","Hauptschule","Ostdeutschland","5.7","5.5","392","1","5","8","9","10","5.44","5.96","0","10","5","6"
"2003","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2003","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","Ostdeutschland","6.84","7.5","80","3","6","9","10","10","6.27","7.41","0","10","6","8"
"2004","(Fach-)Abitur","Westdeutschland","6.32","6.5","408","3","5","8","9","10","6.08","6.56","0","10","6","7"
"2004","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","6.16","6.5","67","0","5","8","10","10","5.48","6.84","0","10","6","7"
"2004","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2004","AkademikerIn","Westdeutschland","6.3","6.5","593","2","5","8","9","10","6.1","6.5","0","10","7","7"
"2004","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2004","Realschule","Ostdeutschland","6.54","6.5","484","3","5","8","10","10","6.31","6.77","0","10","7","7"
"2004","Realschule","Westdeutschland","6.36","6.5","802","3","5","8","9","10","6.19","6.53","0","10","7","7"
"2005","(Fach-)Abitur","Ostdeutschland","6.76","7.5","83","2","5","9","10","10","6.13","7.39","0","10","7","8"
"2005","(Fach-)Abitur","Westdeutschland","6.01","6.5","388","2","4","8","9","10","5.75","6.27","0","10","6","7"
"2005","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","6.3","6.5","59","3","4","9","10","10","5.63","6.97","0","10","5","7"
"2005","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2005","AkademikerIn","Westdeutschland","6.08","6.5","537","1","4","8","9","10","5.85","6.31","0","10","7","7"
"2005","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Ostdeutschland","6.65","6.5","478","3","5","9","10","10","6.41","6.89","0","10","7","8"
"2005","Realschule","Westdeutschland","6.06","6.5","736","2","5","8","9","10","5.87","6.25","0","10","6","7"
"2006","(Fach-)Abitur","Ostdeutschland","6.78","7.5","89","2","5","9","10","10","6.26","7.3","0","10","8","8"
"2006","(Fach-)Abitur","Westdeutschland","6.37","6.5","389","3","5","8","9","10","6.11","6.63","0","10","7","7"
"2006","(noch) kein Abschluss","Ostdeutschland","4.4","4","7","0","2","8","8","8","1.63","7.17","0","8","",""
"2006","(noch) kein Abschluss","Westdeutschland","5.16","4.5","42","2","4","7","8","10","4.4","5.92","0","10","5","7"
"2006","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2006","AkademikerIn","Westdeutschland","6.16","6.5","569","1","5","8","9","10","5.93","6.39","0","10","7","7"
"2006","Hauptschule","Ostdeutschland","5.75","6.5","96","0","4","8","10","10","5.12","6.38","0","10","6","8"
"2006","Hauptschule","Westdeutschland","6","6.5","969","0","4","8","10","10","5.82","6.18","0","10","6","7"
"2006","Realschule","Ostdeutschland","6.93","7.5","464","4","6","8","9","10","6.72","7.14","0","10","7","8"
"2006","Realschule","Westdeutschland","5.93","6.5","720","2","4","8","9","10","5.73","6.13","0","10","6","7"
"2007","(Fach-)Abitur","Ostdeutschland","6.29","6.5","94","2","5","8","10","10","5.77","6.81","0","10","7","8"
"2007","(Fach-)Abitur","Westdeutschland","6.3","6.5","362","3","5","8","9","10","6.04","6.56","0","10","7","7"
"2007","(noch) kein Abschluss","Ostdeutschland","2.8","0","8","0","0","5","7","10","-0.28","5.88","0","10","",""
"2007","(noch) kein Abschluss","Westdeutschland","5.12","5.5","36","0","1","8","9","10","4.03","6.21","0","10","5","8"
"2007","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2007","AkademikerIn","Westdeutschland","6.27","6.5","579","2","5","8","9","10","6.06","6.48","0","10","7","7"
"2007","Hauptschule","Ostdeutschland","4.8","5.5","99","0","0","8","10","10","4.11","5.49","0","10","5","7"
"2007","Hauptschule","Westdeutschland","6.07","6.5","863","0","5","8","10","10","5.88","6.26","0","10","7","7"
"2007","Realschule","Ostdeutschland","6.64","7.5","426","2","5","9","9","10","6.39","6.89","0","10","7","8"
"2007","Realschule","Westdeutschland","6.23","6.5","702","3","5","8","9","10","6.04","6.42","0","10","7","7"
"2008","(Fach-)Abitur","Ostdeutschland","7.49","7.5","85","4","7","9","10","10","6.98","8","0","10","8","9"
"2008","(Fach-)Abitur","Westdeutschland","6.83","7.5","323","3","5","9","9","10","6.57","7.09","0","10","7","8"
"2008","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Westdeutschland","6.02","5.5","34","4","5","7","9","10","5.1","6.94","0","10","6","8"
"2008","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2008","AkademikerIn","Westdeutschland","6.71","6.5","449","3","5","8","9","10","6.5","6.92","0","10","7","8"
"2008","Hauptschule","Ostdeutschland","4.99","5.5","60","0","0","8","10","10","4.17","5.81","0","10","6","8"
"2008","Hauptschule","Westdeutschland","6.34","6.5","709","2","5","8","10","10","6.14","6.54","0","10","7","7"
"2008","Realschule","Ostdeutschland","7.4","7.5","385","5","7","9","10","10","7.18","7.62","0","10","8","8"
"2008","Realschule","Westdeutschland","6.48","6.5","586","3","5","8","9","10","6.28","6.68","0","10","7","8"
"2009","(Fach-)Abitur","Ostdeutschland","7.77","7.5","68","6","7","9","9","10","7.29","8.25","1","10","8","9"
"2009","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2009","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2009","AkademikerIn","Westdeutschland","6.5","6.5","460","2","5","9","9","10","6.28","6.72","0","10","7","8"
"2009","Hauptschule","Ostdeutschland","6.25","6.5","74","0","5","8","10","10","5.55","6.95","0","10","6","8"
"2009","Hauptschule","Westdeutschland","6.07","6.5","639","0","5","8","9","10","5.85","6.29","0","10","7","7"
"2009","Realschule","Ostdeutschland","6.92","7.5","380","3","5","9","10","10","6.68","7.16","0","10","8","8"
"2009","Realschule","Westdeutschland","6.72","6.5","523","3","5","9","10","10","6.5","6.94","0","10","7","8"
"2010","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Westdeutschland","6.93","7.5","877","3","6","9","10","10","6.76","7.1","0","10","8","8"
"2010","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2010","AkademikerIn","Ostdeutschland","7.52","7.5","361","5","6","9","10","10","7.27","7.77","0","10","8","8"
"2010","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2010","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2010","Realschule","Ostdeutschland","7.2","7.5","744","5","6","9","10","10","7.04","7.36","0","10","8","8"
"2010","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Westdeutschland","7.14","7.5","921","4","6","9","10","10","6.98","7.3","0","10","8","8"
"2011","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Ostdeutschland","7.28","7.5","382","3","6","9","10","10","7.04","7.52","0","10","8","9"
"2011","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Ostdeutschland","7.27","7.5","779","4","6","9","10","10","7.11","7.43","0","10","8","8"
"2011","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Westdeutschland","7.42","7.5","871","5","6","9","10","10","7.28","7.56","0","10","8","8"
"2012","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2012","AkademikerIn","Ostdeutschland","8.04","7.5","353","6","7","9","10","10","7.84","8.24","0","10","8","9"
"2012","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2012","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2012","Realschule","Ostdeutschland","7.18","7.5","702","4","5","9","10","10","7.02","7.34","0","10","8","8"
"2012","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","Westdeutschland","7.29","7.5","778","4","6","9","10","10","7.13","7.45","0","10","8","8"
"2013","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Ostdeutschland","8.11","8.5","309","5","8","9","10","10","7.9","8.32","0","10","8","9"
"2013","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2013","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2013","Realschule","Ostdeutschland","7.01","7.5","630","3","5","9","10","10","6.84","7.18","0","10","8","8"
"2013","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","7.16","7.5","903","5","6","9","10","10","7.01","7.31","0","10","8","8"
"2014","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Ostdeutschland","7.97","7.5","309","5","7","9","10","10","7.78","8.16","0","10","8","9"
"2014","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Ostdeutschland","7.05","7.5","554","4","6","9","9","10","6.87","7.23","0","10","8","8"
"2014","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Westdeutschland","7.6","7.5","726","5","7","9","10","10","7.44","7.76","0","10","8","8"
"2015","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2015","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Ostdeutschland","7.08","7.5","454","3","6","9","10","10","6.89","7.27","0","10","8","8"
"2015","Realschule","Westdeutschland","7.25","7.5","999","5","6","9","10","10","7.12","7.38","0","10","8","8"
"2016","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Westdeutschland","7.63","7.5","736","5","7","9","10","10","7.48","7.78","0","10","8","8"
"2016","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2016","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2016","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Hauptschule","Westdeutschland","7.01","7.5","991","4","5","9","10","10","6.86","7.16","0","10","8","8"
"2016","Realschule","Ostdeutschland","7.2","7.5","400","3","6","9","9","10","6.99","7.41","0","10","8","8"
"2016","Realschule","Westdeutschland","7.21","7.5","826","5","6","9","9","10","7.07","7.35","0","10","8","8"
"2017","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Westdeutschland","7.51","7.5","658","5","7","9","10","10","7.34","7.68","0","10","8","8"
"2017","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2017","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Hauptschule","Westdeutschland","7.05","7.5","840","4","6","9","10","10","6.88","7.22","0","10","8","8"
"2017","Realschule","Ostdeutschland","7.15","7.5","357","5","6","9","10","10","6.93","7.37","0","10","8","8"
"2017","Realschule","Westdeutschland","6.87","7.5","764","3","5","9","10","10","6.71","7.03","0","10","8","8"
"2018","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","7.12","7.5","594","4","6","9","10","10","6.94","7.3","0","10","8","8"
"2018","(noch) kein Abschluss","Ostdeutschland","6.8","6.5","32","5","5","9","10","10","5.89","7.71","0","10","6","8"
"2018","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Westdeutschland","7.34","7.5","985","4","6","9","10","10","7.21","7.47","0","10","8","8"
"2018","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Hauptschule","Westdeutschland","7.01","7.5","754","3","6","9","10","10","6.83","7.19","0","10","8","8"
"2018","Realschule","Ostdeutschland","7.03","7.5","346","4","6","8","9","10","6.81","7.25","0","10","8","8"
"2018","Realschule","Westdeutschland","6.81","6.5","750","3","5","9","10","10","6.64","6.98","0","10","7","8"
"2019","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Westdeutschland","7.41","7.5","599","5","7","9","10","10","7.24","7.58","0","10","8","8"
"2019","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2019","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Hauptschule","Westdeutschland","7","7.5","644","3","5","9","10","10","6.8","7.2","0","10","8","8"
"2019","Realschule","Ostdeutschland","7.41","7.5","330","5","7","9","10","10","7.17","7.65","0","10","8","8"
"2019","Realschule","Westdeutschland","7.04","7.5","668","4","6","9","10","10","6.87","7.21","0","10","8","8"
"2020","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","Westdeutschland","6.89","7.5","672","4","5","8","10","10","6.69","7.09","0","10","8","8"
"2020","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2020","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2020","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2020","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2020","Hauptschule","Westdeutschland","6.63","6.5","778","3","5","8","10","10","6.45","6.81","0","10","7","8"
"2020","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2020","Realschule","Westdeutschland","6.86","7.5","630","3","5","9","10","10","6.66","7.06","0","10","7","8"
