year,bula_h,hhtyp,rentown,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,Lower Saxony,Couple with children,Owner,0.5039370078740157,5863,0.4911386967067997,0.5167353190412317
1984,Lower Saxony,Couple with children,Tenant,0.49606299212598426,5863,0.48326468095876823,0.5088613032932002
1984,Lower Saxony,Multi-generational household,Owner,0.8095238095238095,5863,0.7994723000602385,0.8195753189873806
1984,Lower Saxony,Multi-generational household,Tenant,0.19047619047619047,5863,0.18042468101261946,0.20052769993976147
1984,Lower Saxony,Other Combinations,Tenant,0.5,5863,0.4872012920658945,0.5127987079341054
1984,Lower Saxony,Other Combinations,Owner,0.5,5863,0.4872012920658945,0.5127987079341054
1984,Bremen,Single-person household,Tenant,0.8888888888888888,5863,0.8808443971816603,0.8969333805961174
1984,Bremen,Single-person household,Owner,0.1111111111111111,5863,0.10306661940388262,0.11915560281833959
1984,Bremen,Couple without children,Tenant,0.7391304347826086,5863,0.7278903813925954,0.7503704881726219
1984,Bremen,Couple without children,Owner,0.2608695652173913,5863,0.24962951182737805,0.2721096186074045
1984,Bremen,Single parent,Tenant,0.6666666666666666,5863,0.6545999291058239,0.6787334042275094
1984,Bremen,Single parent,Owner,0.3333333333333333,5863,0.32126659577249056,0.34540007089417607
1984,Bremen,Couple with children,Tenant,0.7,5863,0.6882697904188659,0.711730209581134
1984,Bremen,Couple with children,Owner,0.3,5863,0.28826979041886597,0.311730209581134
1984,Bremen,Multi-generational household,Owner,1.0,5863,1.0,1.0
1984,Bremen,Other Combinations,Tenant,1.0,5863,1.0,1.0
1984,North Rhine-Westphalia,Single-person household,Tenant,0.8532608695652174,5863,0.8442033348022602,0.8623184043281746
1984,North Rhine-Westphalia,Single-person household,Owner,0.14673913043478262,5863,0.13768159567182536,0.15579666519773988
1984,North Rhine-Westphalia,Couple without children,Tenant,0.7154929577464789,5863,0.7039439328807162,0.7270419826122416
1984,North Rhine-Westphalia,Couple without children,Owner,0.28450704225352114,5863,0.2729580173877584,0.2960560671192839
1984,North Rhine-Westphalia,Single parent,Tenant,0.8023255813953488,5863,0.7921315332805967,0.8125196295101009
1984,North Rhine-Westphalia,Single parent,Owner,0.19767441860465115,5863,0.18748037048989907,0.20786846671940323
1984,North Rhine-Westphalia,Couple with children,Tenant,0.6616022099447514,5863,0.6494904192547816,0.6737140006347212
1984,North Rhine-Westphalia,Couple with children,Owner,0.3383977900552486,5863,0.3262859993652788,0.35050958074521843
1984,North Rhine-Westphalia,Multi-generational household,Owner,0.5416666666666666,5863,0.5289124761124304,0.5544208572209028
1984,North Rhine-Westphalia,Multi-generational household,Tenant,0.4583333333333333,5863,0.44557914277909716,0.47108752388756947
1984,North Rhine-Westphalia,Other Combinations,Tenant,0.6857142857142857,5863,0.673831177738698,0.6975973936898734
1984,North Rhine-Westphalia,Other Combinations,Owner,0.3142857142857143,5863,0.3024026063101266,0.32616882226130195
1984,Hesse,Single-person household,Tenant,0.8347107438016529,5863,0.8252028036653024,0.8442186839380034
1984,Hesse,Single-person household,Owner,0.1652892561983471,5863,0.15578131606199666,0.17479719633469756
1984,Hesse,Couple without children,Tenant,0.6293706293706294,5863,0.6170077601160938,0.6417334986251649
1984,Hesse,Couple without children,Owner,0.3706293706293706,5863,0.358266501374835,0.38299223988390624
1984,Hesse,Single parent,Tenant,0.7777777777777778,5863,0.7671359155371538,0.7884196400184018
1984,Hesse,Single parent,Owner,0.2222222222222222,5863,0.21158035998159822,0.2328640844628462
1984,Hesse,Couple with children,Tenant,0.690566037735849,5863,0.6787333685889247,0.7023987068827733
1984,Hesse,Couple with children,Owner,0.30943396226415093,5863,0.2976012931172266,0.32126663141107525
1984,Hesse,Multi-generational household,Tenant,0.6666666666666666,5863,0.6545999291058239,0.6787334042275094
1984,Hesse,Multi-generational household,Owner,0.3333333333333333,5863,0.32126659577249056,0.34540007089417607
1984,Hesse,Other Combinations,Tenant,0.8333333333333334,5863,0.8237937396783914,0.8428729269882753
1984,Hesse,Other Combinations,Owner,0.16666666666666666,5863,0.15712707301172474,0.17620626032160858
1984,"Rhineland-Palatinate, Saarland",Single-person household,Tenant,0.6233766233766234,5863,0.6109736726970205,0.6357795740562262
1984,"Rhineland-Palatinate, Saarland",Single-person household,Owner,0.37662337662337664,5863,0.36422042594377385,0.3890263273029794
1984,"Rhineland-Palatinate, Saarland",Couple without children,Owner,0.5631067961165048,5863,0.5504104383071148,0.5758031539258949
1984,"Rhineland-Palatinate, Saarland",Couple without children,Tenant,0.4368932038834951,5863,0.424196846074105,0.4495895616928852
1984,"Rhineland-Palatinate, Saarland",Single parent,Tenant,0.6538461538461539,5863,0.6416683635345197,0.666023944157788
1984,"Rhineland-Palatinate, Saarland",Single parent,Owner,0.34615384615384615,5863,0.33397605584221207,0.3583316364654802
1984,"Rhineland-Palatinate, Saarland",Couple with children,Owner,0.5212121212121212,5863,0.5084249361269728,0.5339993062972697
1984,"Rhineland-Palatinate, Saarland",Couple with children,Tenant,0.47878787878787876,5863,0.46600069370273034,0.4915750638730272
1984,"Rhineland-Palatinate, Saarland",Multi-generational household,Owner,0.6428571428571429,5863,0.6305919510150747,0.6551223346992111
1984,"Rhineland-Palatinate, Saarland",Multi-generational household,Tenant,0.35714285714285715,5863,0.34487766530078895,0.36940804898492535
1984,"Rhineland-Palatinate, Saarland",Other Combinations,Owner,0.6666666666666666,5863,0.6545999291058239,0.6787334042275094
1984,"Rhineland-Palatinate, Saarland",Other Combinations,Tenant,0.3333333333333333,5863,0.32126659577249056,0.34540007089417607
1984,Baden-Wuerttemberg,Single-person household,Tenant,0.7511961722488039,5863,0.7401299003619597,0.762262444135648
1984,Baden-Wuerttemberg,Single-person household,Owner,0.24880382775119617,5863,0.23773755586435202,0.2598700996380403
1984,Baden-Wuerttemberg,Couple without children,Tenant,0.5615763546798029,5863,0.5488750739434262,0.5742776354161797
1984,Baden-Wuerttemberg,Couple without children,Owner,0.43842364532019706,5863,0.42572236458382035,0.4511249260565738
1984,Baden-Wuerttemberg,Single parent,Tenant,0.6935483870967742,5863,0.681747478052823,0.7053492961407255
1984,Baden-Wuerttemberg,Single parent,Owner,0.3064516129032258,5863,0.2946507038592745,0.3182525219471771
1984,Baden-Wuerttemberg,Couple with children,Tenant,0.6210720887245841,5863,0.6086542667787499,0.6334899106704183
1984,Baden-Wuerttemberg,Couple with children,Owner,0.3789279112754159,5863,0.36651008932958173,0.3913457332212501
1984,Baden-Wuerttemberg,Multi-generational household,Tenant,0.5652173913043478,5863,0.5525280241221839,0.5779067584865116
1984,Baden-Wuerttemberg,Multi-generational household,Owner,0.43478260869565216,5863,0.4220932415134883,0.447471975877816
1984,Baden-Wuerttemberg,Other Combinations,Owner,0.5294117647058824,5863,0.5166352190532253,0.5421883103585394
1984,Baden-Wuerttemberg,Other Combinations,Tenant,0.47058823529411764,5863,0.45781168964146063,0.48336478094677465
1984,Bavaria,Single-person household,Tenant,0.7225130890052356,5863,0.7110516213005235,0.7339745567099477
1984,Bavaria,Single-person household,Owner,0.2774869109947644,5863,0.2660254432900523,0.28894837869947654
1984,Bavaria,Couple without children,Tenant,0.5767634854771784,5863,0.5641165131669775,0.5894104577873792
1984,Bavaria,Couple without children,Owner,0.42323651452282157,5863,0.4105895422126207,0.43588348683302247
1984,Bavaria,Single parent,Tenant,0.64,5863,0.6277132403832587,0.6522867596167413
1984,Bavaria,Single parent,Owner,0.36,5863,0.34771324038325874,0.37228675961674124
1984,Bavaria,Couple with children,Tenant,0.5488069414316703,5863,0.5360693554989654,0.5615445273643752
1984,Bavaria,Couple with children,Owner,0.4511930585683297,5863,0.43845547263562484,0.46393064450103455
1984,Bavaria,Multi-generational household,Owner,0.7058823529411765,5863,0.6942190158395851,0.7175456900427679
1984,Bavaria,Multi-generational household,Tenant,0.29411764705882354,5863,0.2824543099572322,0.3057809841604149
1984,Bavaria,Other Combinations,Tenant,0.64,5863,0.6277132403832587,0.6522867596167413
1984,Bavaria,Other Combinations,Owner,0.36,5863,0.34771324038325874,0.37228675961674124
1984,Berlin,Single-person household,Tenant,0.9444444444444444,5863,0.938581063924028,0.9503078249648609
1984,Berlin,Single-person household,Owner,0.05555555555555555,5863,0.04969217503513914,0.061418936075971965
1984,Berlin,Couple without children,Tenant,0.9230769230769231,5863,0.916255996180583,0.9298978499732633
1984,Berlin,Couple without children,Owner,0.07692307692307693,5863,0.07010215002673674,0.08374400381941711
1984,Berlin,Single parent,Tenant,1.0,5863,1.0,1.0
1984,Berlin,Couple with children,Tenant,0.8904109589041096,5863,0.8824149193098694,0.8984069984983498
1984,Berlin,Couple with children,Owner,0.1095890410958904,5863,0.10159300150165017,0.11758508069013064
1984,Berlin,Multi-generational household,Tenant,1.0,5863,1.0,1.0
1984,Berlin,Other Combinations,Tenant,0.8,5863,0.7897610336527157,0.8102389663472844
1984,Berlin,Other Combinations,Owner,0.2,5863,0.18976103365271563,0.2102389663472844
1985,Schleswig-Holstein,Single-person household,Tenant,0.7045454545454546,5272,0.6922294960364342,0.7168614130544749
1985,Schleswig-Holstein,Single-person household,Owner,0.29545454545454547,5272,0.2831385869455251,0.30777050396356587
1985,Schleswig-Holstein,Couple without children,Tenant,0.5238095238095238,5272,0.5103278002298223,0.5372912473892254
1985,Schleswig-Holstein,Couple without children,Owner,0.47619047619047616,5272,0.4627087526107746,0.48967219977017773
1985,Schleswig-Holstein,Single parent,Owner,0.5,5272,0.48650296497461465,0.5134970350253854
1985,Schleswig-Holstein,Single parent,Tenant,0.5,5272,0.48650296497461465,0.5134970350253854
1985,Schleswig-Holstein,Couple with children,Owner,0.5921052631578947,5272,0.5788392054523748,0.6053713208634146
1985,Schleswig-Holstein,Couple with children,Tenant,0.40789473684210525,5272,0.3946286791365854,0.4211607945476251
1985,Schleswig-Holstein,Multi-generational household,Owner,0.6666666666666666,5272,0.6539415400101835,0.6793917933231498
1985,Schleswig-Holstein,Multi-generational household,Tenant,0.3333333333333333,5272,0.3206082066768502,0.34605845998981644
1985,Schleswig-Holstein,Other Combinations,Owner,0.6666666666666666,5272,0.6539415400101835,0.6793917933231498
1985,Schleswig-Holstein,Other Combinations,Tenant,0.3333333333333333,5272,0.3206082066768502,0.34605845998981644
1985,Hamburg,Single-person household,Tenant,0.9473684210526315,5272,0.9413407294785079,0.9533961126267552
1985,Hamburg,Single-person household,Owner,0.05263157894736842,5272,0.046603887373244834,0.058659270521492
1985,Hamburg,Couple without children,Tenant,0.8695652173913043,5272,0.8604741231519137,0.8786563116306949
1985,Hamburg,Couple without children,Owner,0.13043478260869565,5272,0.12134368836930508,0.1395258768480862
1985,Hamburg,Single parent,Tenant,0.875,5272,0.8660725504715255,0.8839274495284745
1985,Hamburg,Single parent,Owner,0.125,5272,0.11607255047152548,0.13392744952847452
1985,Hamburg,Couple with children,Tenant,0.7777777777777778,5272,0.7665552709328267,0.7890002846227289
1985,Hamburg,Couple with children,Owner,0.2222222222222222,5272,0.21099971537727114,0.23344472906717328
1985,Hamburg,Multi-generational household,Tenant,1.0,5272,1.0,1.0
1985,Hamburg,Other Combinations,Tenant,1.0,5272,1.0,1.0
1985,Lower Saxony,Single-person household,Tenant,0.8365384615384616,5272,0.8265564258497532,0.8465204972271699
1985,Lower Saxony,Single-person household,Owner,0.16346153846153846,5272,0.15347950277283007,0.17344357415024686
1985,Lower Saxony,Couple without children,Tenant,0.5606060606060606,5272,0.5472085442472282,0.5740035769648929
1985,Lower Saxony,Couple without children,Owner,0.4393939393939394,5272,0.425996423035107,0.4527914557527718
1985,Lower Saxony,Single parent,Tenant,0.5806451612903226,5272,0.5673248429090157,0.5939654796716295
1985,Lower Saxony,Single parent,Owner,0.41935483870967744,5272,0.4060345203283706,0.43267515709098425
1985,Lower Saxony,Couple with children,Owner,0.5525114155251142,5272,0.5390890216545772,0.5659338093956512
1985,Lower Saxony,Couple with children,Tenant,0.4474885844748858,5272,0.4340661906043488,0.46091097834542283
1985,Lower Saxony,Multi-generational household,Owner,0.8421052631578947,5272,0.8322620840355771,0.8519484422802123
1985,Lower Saxony,Multi-generational household,Tenant,0.15789473684210525,5272,0.14805155771978773,0.16773791596442278
1985,Lower Saxony,Other Combinations,Owner,0.5333333333333333,5272,0.519866325119392,0.5468003415472746
1985,Lower Saxony,Other Combinations,Tenant,0.4666666666666667,5272,0.4531996584527254,0.48013367488060793
1985,Bremen,Single-person household,Tenant,0.8695652173913043,5272,0.8604741231519137,0.8786563116306949
1985,Bremen,Single-person household,Owner,0.13043478260869565,5272,0.12134368836930508,0.1395258768480862
1985,Bremen,Couple without children,Tenant,0.7,5272,0.6876297630677403,0.7123702369322596
1985,Bremen,Couple without children,Owner,0.3,5272,0.28762976306774024,0.31237023693225974
1985,Bremen,Single parent,Tenant,1.0,5272,1.0,1.0
1985,Bremen,Couple with children,Tenant,0.6666666666666666,5272,0.6539415400101835,0.6793917933231498
1985,Bremen,Couple with children,Owner,0.3333333333333333,5272,0.3206082066768502,0.34605845998981644
1985,Bremen,Multi-generational household,Owner,1.0,5272,1.0,1.0
1985,Bremen,Other Combinations,Tenant,1.0,5272,1.0,1.0
1985,North Rhine-Westphalia,Single-person household,Tenant,0.8544891640866873,5272,0.8449706464654466,0.864007681707928
1985,North Rhine-Westphalia,Single-person household,Owner,0.14551083591331268,5272,0.13599231829207203,0.15502935353455333
1985,North Rhine-Westphalia,Couple without children,Tenant,0.7174603174603175,5272,0.7053066586657474,0.7296139762548876
1985,North Rhine-Westphalia,Couple without children,Owner,0.28253968253968254,5272,0.27038602374511245,0.2946933413342526
1985,North Rhine-Westphalia,Single parent,Tenant,0.8108108108108109,5272,0.8002383448913852,0.8213832767302365
1985,North Rhine-Westphalia,Single parent,Owner,0.1891891891891892,5272,0.17861672326976358,0.19976165510861482
1985,North Rhine-Westphalia,Couple with children,Tenant,0.6326219512195121,5272,0.6196083617920184,0.6456355406470059
1985,North Rhine-Westphalia,Couple with children,Owner,0.3673780487804878,5272,0.3543644593529941,0.3803916382079815
1985,North Rhine-Westphalia,Multi-generational household,Owner,0.5,5272,0.48650296497461465,0.5134970350253854
1985,North Rhine-Westphalia,Multi-generational household,Tenant,0.5,5272,0.48650296497461465,0.5134970350253854
1985,North Rhine-Westphalia,Other Combinations,Tenant,0.7105263157894737,5272,0.6982840163296036,0.7227686152493438
1985,North Rhine-Westphalia,Other Combinations,Owner,0.2894736842105263,5272,0.2772313847506562,0.3017159836703965
1985,Hesse,Single-person household,Tenant,0.79,5272,0.7790050929157818,0.8009949070842183
1985,Hesse,Single-person household,Owner,0.21,5272,0.19900509291578178,0.2209949070842182
1985,Hesse,Couple without children,Tenant,0.6115107913669064,5272,0.5983536993182876,0.6246678834155253
1985,Hesse,Couple without children,Owner,0.38848920863309355,5272,0.3753321165844748,0.4016463006817123
1985,Hesse,Single parent,Tenant,0.75,5272,0.7383112247922479,0.7616887752077521
1985,Hesse,Single parent,Owner,0.25,5272,0.23831122479224792,0.2616887752077521
1985,Hesse,Couple with children,Tenant,0.6932773109243697,5272,0.6808294474713298,0.7057251743774097
1985,Hesse,Couple with children,Owner,0.3067226890756303,5272,0.2942748256225904,0.31917055252867016
1985,Hesse,Multi-generational household,Tenant,0.6,5272,0.5867756604589333,0.6132243395410667
1985,Hesse,Multi-generational household,Owner,0.4,5272,0.3867756604589333,0.41322433954106674
1985,Hesse,Other Combinations,Tenant,0.75,5272,0.7383112247922479,0.7616887752077521
1985,Hesse,Other Combinations,Owner,0.25,5272,0.23831122479224792,0.2616887752077521
1985,"Rhineland-Palatinate, Saarland",Single-person household,Tenant,0.6811594202898551,5272,0.6685794519184762,0.693739388661234
1985,"Rhineland-Palatinate, Saarland",Single-person household,Owner,0.3188405797101449,5272,0.306260611338766,0.3314205480815238
1985,"Rhineland-Palatinate, Saarland",Couple without children,Owner,0.5555555555555556,5272,0.542142094306019,0.5689690168050922
1985,"Rhineland-Palatinate, Saarland",Couple without children,Tenant,0.4444444444444444,5272,0.43103098319490785,0.457857905693981
1985,"Rhineland-Palatinate, Saarland",Single parent,Tenant,0.6666666666666666,5272,0.6539415400101835,0.6793917933231498
1985,"Rhineland-Palatinate, Saarland",Single parent,Owner,0.3333333333333333,5272,0.3206082066768502,0.34605845998981644
1985,"Rhineland-Palatinate, Saarland",Couple with children,Owner,0.581081081081081,5272,0.5677626911598903,0.5943994710022718
1985,"Rhineland-Palatinate, Saarland",Couple with children,Tenant,0.4189189189189189,5272,0.40560052899772814,0.4322373088401097
1985,"Rhineland-Palatinate, Saarland",Multi-generational household,Owner,0.6923076923076923,5272,0.6798488907457981,0.7047664938695865
1985,"Rhineland-Palatinate, Saarland",Multi-generational household,Tenant,0.3076923076923077,5272,0.29523350613041355,0.32015110925420187
1985,"Rhineland-Palatinate, Saarland",Other Combinations,Owner,0.7777777777777778,5272,0.7665552709328267,0.7890002846227289
1985,"Rhineland-Palatinate, Saarland",Other Combinations,Tenant,0.2222222222222222,5272,0.21099971537727114,0.23344472906717328
1985,Baden-Wuerttemberg,Single-person household,Tenant,0.751412429378531,5272,0.7397457499974277,0.7630791087596344
1985,Baden-Wuerttemberg,Single-person household,Owner,0.24858757062146894,5272,0.23692089124036558,0.2602542500025723
1985,Baden-Wuerttemberg,Couple without children,Tenant,0.553072625698324,5272,0.5396518403483075,0.5664934110483406
1985,Baden-Wuerttemberg,Couple without children,Owner,0.44692737430167595,5272,0.4335065889516594,0.4603481596516925
1985,Baden-Wuerttemberg,Single parent,Tenant,0.6862745098039216,5272,0.6737490923850243,0.6987999272228188
1985,Baden-Wuerttemberg,Single parent,Owner,0.3137254901960784,5272,0.3012000727771812,0.32625090761497566
1985,Baden-Wuerttemberg,Couple with children,Tenant,0.6056338028169014,5272,0.5924414193888945,0.6188261862449083
1985,Baden-Wuerttemberg,Couple with children,Owner,0.39436619718309857,5272,0.3811738137550917,0.40755858061110545
1985,Baden-Wuerttemberg,Multi-generational household,Tenant,0.5238095238095238,5272,0.5103278002298223,0.5372912473892254
1985,Baden-Wuerttemberg,Multi-generational household,Owner,0.47619047619047616,5272,0.4627087526107746,0.48967219977017773
1985,Baden-Wuerttemberg,Other Combinations,Tenant,0.6470588235294118,5272,0.6341587728358886,0.659958874222935
1985,Baden-Wuerttemberg,Other Combinations,Owner,0.35294117647058826,5272,0.340041125777065,0.3658412271641115
1985,Bavaria,Single-person household,Tenant,0.757396449704142,5272,0.7458252449346466,0.7689676544736374
1985,Bavaria,Single-person household,Owner,0.24260355029585798,5272,0.2310323455263626,0.25417475506535336
1985,Bavaria,Couple without children,Tenant,0.5753424657534246,5272,0.561999542053698,0.5886853894531513
1985,Bavaria,Couple without children,Owner,0.4246575342465753,5272,0.41131461054684865,0.438000457946302
1985,Bavaria,Single parent,Tenant,0.574468085106383,5272,0.5611215850528096,0.5878145851599564
1985,Bavaria,Single parent,Owner,0.425531914893617,5272,0.4121854148400436,0.43887841494719043
1985,Bavaria,Couple with children,Tenant,0.5156626506024097,5272,0.5021722393504763,0.5291530618543431
1985,Bavaria,Couple with children,Owner,0.4843373493975904,5272,0.4708469381456569,0.49782776064952383
1985,Bavaria,Multi-generational household,Owner,0.7777777777777778,5272,0.7665552709328267,0.7890002846227289
1985,Bavaria,Multi-generational household,Tenant,0.2222222222222222,5272,0.21099971537727114,0.23344472906717328
1985,Bavaria,Other Combinations,Tenant,0.5238095238095238,5272,0.5103278002298223,0.5372912473892254
1985,Bavaria,Other Combinations,Owner,0.47619047619047616,5272,0.4627087526107746,0.48967219977017773
1985,Berlin,Single-person household,Tenant,0.918918918918919,5272,0.9115506285463717,0.9262872092914662
1985,Berlin,Single-person household,Owner,0.08108108108108109,5272,0.07371279070853376,0.08844937145362841
1985,Berlin,Couple without children,Tenant,0.9069767441860465,5272,0.8991359110029912,0.9148175773691017
1985,Berlin,Couple without children,Owner,0.09302325581395349,5272,0.08518242263089816,0.10086408899700881
1985,Berlin,Single parent,Tenant,1.0,5272,1.0,1.0
1985,Berlin,Couple with children,Tenant,0.8888888888888888,5272,0.8804054711179001,0.8973723066598775
1985,Berlin,Couple with children,Owner,0.1111111111111111,5272,0.10262769334012235,0.11959452888209986
1985,Berlin,Multi-generational household,Tenant,1.0,5272,1.0,1.0
1985,Berlin,Other Combinations,Tenant,0.75,5272,0.7383112247922479,0.7616887752077521
1985,Berlin,Other Combinations,Owner,0.25,5272,0.23831122479224792,0.2616887752077521
1986,Schleswig-Holstein,Single-person household,Tenant,0.5897435897435898,5039,0.5761622318290409,0.6033249476581386
1986,Schleswig-Holstein,Single-person household,Owner,0.41025641025641024,5039,0.39667505234186146,0.42383776817095903
1986,Schleswig-Holstein,Couple without children,Tenant,0.5555555555555556,5039,0.5418354838679937,0.5692756272431174
1986,Schleswig-Holstein,Couple without children,Owner,0.4444444444444444,5039,0.4307243727568826,0.45816451613200626
1986,Schleswig-Holstein,Single parent,Tenant,0.7,5039,0.6873469990820905,0.7126530009179094
1986,Schleswig-Holstein,Single parent,Owner,0.3,5039,0.28734699908209055,0.31265300091790943
1986,Schleswig-Holstein,Couple with children,Owner,0.6056338028169014,5039,0.5921398624390358,0.6191277431947669
1986,Schleswig-Holstein,Couple with children,Tenant,0.39436619718309857,5039,0.38087225680523296,0.4078601375609642
1986,Schleswig-Holstein,Multi-generational household,Owner,0.6666666666666666,5039,0.653650663808621,0.6796826695247122
1986,Schleswig-Holstein,Multi-generational household,Tenant,0.3333333333333333,5039,0.32031733047528765,0.346349336191379
1986,Schleswig-Holstein,Other Combinations,Owner,1.0,5039,1.0,1.0
1986,Hamburg,Single-person household,Tenant,0.9464285714285714,5039,0.9402113773123238,0.952645765544819
1986,Hamburg,Single-person household,Owner,0.05357142857142857,5039,0.047354234455181034,0.0597886226876761
1986,Hamburg,Couple without children,Tenant,0.7777777777777778,5039,0.7662987422356129,0.7892568133199427
1986,Hamburg,Couple without children,Owner,0.2222222222222222,5039,0.2107431866800573,0.23370125776438713
1986,Hamburg,Single parent,Tenant,0.875,5039,0.8658684831424855,0.8841315168575145
1986,Hamburg,Single parent,Owner,0.125,5039,0.11586848314248552,0.13413151685751448
1986,Hamburg,Couple with children,Tenant,0.7674418604651163,5039,0.7557771918170116,0.779106529113221
1986,Hamburg,Couple with children,Owner,0.23255813953488372,5039,0.22089347088677908,0.24422280818298836
1986,Hamburg,Multi-generational household,Tenant,1.0,5039,1.0,1.0
1986,Hamburg,Other Combinations,Tenant,1.0,5039,1.0,1.0
1986,Lower Saxony,Single-person household,Tenant,0.8163265306122449,5039,0.8056350202174165,0.8270180410070733
1986,Lower Saxony,Single-person household,Owner,0.1836734693877551,5039,0.17298195899292676,0.19436497978258346
1986,Lower Saxony,Couple without children,Tenant,0.5944055944055944,5039,0.5808483534678329,0.6079628353433558
1986,Lower Saxony,Couple without children,Owner,0.40559440559440557,5039,0.3920371646566441,0.419151646532167
1986,Lower Saxony,Single parent,Tenant,0.6451612903225806,5039,0.6319503558400068,0.6583722248051544
1986,Lower Saxony,Single parent,Owner,0.3548387096774194,5039,0.34162777519484555,0.3680496441599932
1986,Lower Saxony,Couple with children,Owner,0.6105769230769231,5039,0.5971132075431955,0.6240406386106507
1986,Lower Saxony,Couple with children,Tenant,0.3894230769230769,5039,0.3759593613893493,0.40288679245680453
1986,Lower Saxony,Multi-generational household,Owner,0.7894736842105263,5039,0.7782171183569948,0.8007302500640578
1986,Lower Saxony,Multi-generational household,Tenant,0.21052631578947367,5039,0.19926974993594213,0.22178288164300522
1986,Lower Saxony,Other Combinations,Owner,0.5555555555555556,5039,0.5418354838679937,0.5692756272431174
1986,Lower Saxony,Other Combinations,Tenant,0.4444444444444444,5039,0.4307243727568826,0.45816451613200626
1986,Bremen,Single-person household,Tenant,0.9130434782608695,5039,0.9052634584770318,0.9208234980447072
1986,Bremen,Single-person household,Owner,0.08695652173913043,5039,0.07917650195529272,0.09473654152296815
1986,Bremen,Couple without children,Tenant,0.6666666666666666,5039,0.653650663808621,0.6796826695247122
1986,Bremen,Couple without children,Owner,0.3333333333333333,5039,0.32031733047528765,0.346349336191379
1986,Bremen,Single parent,Tenant,1.0,5039,1.0,1.0
1986,Bremen,Couple with children,Tenant,0.7058823529411765,5039,0.6933014852225236,0.7184632206598295
1986,Bremen,Couple with children,Owner,0.29411764705882354,5039,0.28153677934017063,0.30669851477747645
1986,Bremen,Multi-generational household,Owner,1.0,5039,1.0,1.0
1986,Bremen,Other Combinations,Tenant,1.0,5039,1.0,1.0
1986,North Rhine-Westphalia,Single-person household,Tenant,0.8339100346020761,5039,0.823634245332689,0.8441858238714632
1986,North Rhine-Westphalia,Single-person household,Owner,0.16608996539792387,5039,0.15581417612853676,0.17636575466731097
1986,North Rhine-Westphalia,Couple without children,Tenant,0.7222222222222222,5039,0.7098551167290857,0.7345893277153587
1986,North Rhine-Westphalia,Couple without children,Owner,0.2777777777777778,5039,0.26541067228464127,0.2901448832709143
1986,North Rhine-Westphalia,Single parent,Tenant,0.7121212121212122,5039,0.6996196096186524,0.7246228146237719
