year,age_gr,quintil_oecd,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,46-65 y.,5th Quintile,Disabled (> 30%),0.17292,136,871,0.14779,0.19805
1984,66 and older,1st Quintile,Not Disabled (<= 30%),0.78527,271,350,0.74219,0.82835
1984,66 and older,1st Quintile,Disabled (> 30%),0.21473,79,350,0.17165,0.25781
1984,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76847,207,268,0.71788,0.81907
1984,66 and older,2nd Quintile,Disabled (> 30%),0.22300,61,268,0.17307,0.27293
1984,66 and older,3rd Quintile,Not Disabled (<= 30%),0.79945,190,239,0.74858,0.85033
1984,66 and older,3rd Quintile,Disabled (> 30%),0.19135,49,239,0.14137,0.24132
1984,66 and older,4th Quintile,Not Disabled (<= 30%),0.83787,173,208,0.78766,0.88808
1984,66 and older,4th Quintile,Disabled (> 30%),0.16213,35,208,0.11192,0.21234
1984,66 and older,5th Quintile,Not Disabled (<= 30%),0.79662,154,194,0.73983,0.85341
1984,66 and older,5th Quintile,Disabled (> 30%),0.19992,40,194,0.14349,0.25634
1985,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97731,761,761,0.96672,0.98789
1985,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.97313,577,577,0.95992,0.98633
1985,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98273,640,640,0.97263,0.99283
1985,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98791,622,622,0.97932,0.99651
1985,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98524,484,484,0.97449,0.99600
1985,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.94832,652,652,0.93132,0.96533
1985,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.96906,719,719,0.95640,0.98173
1985,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.93891,619,619,0.92003,0.95779
1985,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96030,653,653,0.94531,0.97528
1985,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96842,707,707,0.95552,0.98132
1985,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.72062,425,523,0.68213,0.75912
1985,46-65 y.,1st Quintile,Disabled (> 30%),0.25008,98,523,0.21293,0.28723
1985,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.75479,457,570,0.71944,0.79014
1985,46-65 y.,2nd Quintile,Disabled (> 30%),0.24043,113,570,0.20531,0.27554
1985,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.79335,568,676,0.76280,0.82389
1985,46-65 y.,3rd Quintile,Disabled (> 30%),0.19466,108,676,0.16479,0.22453
1985,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.85960,629,721,0.83423,0.88498
1985,46-65 y.,4th Quintile,Disabled (> 30%),0.13504,92,721,0.11007,0.16000
1985,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.81028,654,781,0.78276,0.83779
1985,46-65 y.,5th Quintile,Disabled (> 30%),0.18450,127,781,0.15727,0.21172
1985,66 and older,1st Quintile,Not Disabled (<= 30%),0.83189,211,255,0.78589,0.87788
1985,66 and older,1st Quintile,Disabled (> 30%),0.16274,44,255,0.11735,0.20814
1985,66 and older,2nd Quintile,Not Disabled (<= 30%),0.80654,202,255,0.75796,0.85511
1985,66 and older,2nd Quintile,Disabled (> 30%),0.19346,53,255,0.14489,0.24204
1985,66 and older,3rd Quintile,Not Disabled (<= 30%),0.77905,174,225,0.72472,0.83338
1985,66 and older,3rd Quintile,Disabled (> 30%),0.22095,51,225,0.16662,0.27528
1985,66 and older,4th Quintile,Not Disabled (<= 30%),0.84029,167,202,0.78965,0.89094
1985,66 and older,4th Quintile,Disabled (> 30%),0.15971,35,202,0.10906,0.21035
1985,66 and older,5th Quintile,Not Disabled (<= 30%),0.75865,126,168,0.69375,0.82355
1985,66 and older,5th Quintile,Disabled (> 30%),0.23623,42,168,0.17181,0.30066
1987,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97364,625,625,0.96107,0.98621
1987,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98548,611,611,0.97599,0.99497
1987,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.97822,596,596,0.96649,0.98995
1987,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.97828,639,639,0.96697,0.98959
1987,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98576,473,473,0.97507,0.99645
1987,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.94058,535,535,0.92053,0.96063
1987,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.96486,642,642,0.95061,0.97912
1987,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.93881,612,644,0.92029,0.95734
1987,30-45 y.,3rd Quintile,Disabled (> 30%),0.05561,32,644,0.03790,0.07332
1987,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96632,604,604,0.95192,0.98072
1987,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96712,658,658,0.95348,0.98076
1987,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.75642,416,510,0.71913,0.79371
1987,46-65 y.,1st Quintile,Disabled (> 30%),0.23203,94,510,0.19536,0.26870
1987,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.77800,444,537,0.74282,0.81318
1987,46-65 y.,2nd Quintile,Disabled (> 30%),0.21519,93,537,0.18040,0.24998
1987,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.82839,544,633,0.79900,0.85779
1987,46-65 y.,3rd Quintile,Disabled (> 30%),0.16858,89,633,0.13939,0.19777
1987,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83808,637,744,0.81160,0.86457
1987,46-65 y.,4th Quintile,Disabled (> 30%),0.15316,107,744,0.12726,0.17906
1987,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.84084,653,762,0.81485,0.86683
1987,46-65 y.,5th Quintile,Disabled (> 30%),0.15709,109,762,0.13124,0.18295
1987,66 and older,1st Quintile,Not Disabled (<= 30%),0.79756,243,309,0.75269,0.84244
1987,66 and older,1st Quintile,Disabled (> 30%),0.19455,66,309,0.15034,0.23876
1987,66 and older,2nd Quintile,Not Disabled (<= 30%),0.80025,185,227,0.74812,0.85238
1987,66 and older,2nd Quintile,Disabled (> 30%),0.19287,42,227,0.14143,0.24431
1987,66 and older,3rd Quintile,Not Disabled (<= 30%),0.78659,160,209,0.73091,0.84227
1987,66 and older,3rd Quintile,Disabled (> 30%),0.20563,49,209,0.15070,0.26055
1987,66 and older,4th Quintile,Not Disabled (<= 30%),0.74325,125,166,0.67659,0.80990
1987,66 and older,4th Quintile,Disabled (> 30%),0.25675,41,166,0.19010,0.32341
1987,66 and older,5th Quintile,Not Disabled (<= 30%),0.75612,112,150,0.68717,0.82507
1987,66 and older,5th Quintile,Disabled (> 30%),0.23778,38,150,0.16942,0.30614
1988,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97254,622,622,0.95969,0.98540
1988,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98346,552,552,0.97281,0.99411
1988,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.97551,594,594,0.96306,0.98795
1988,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98075,612,612,0.96985,0.99164
1988,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98760,428,428,0.97710,0.99810
1988,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.94048,516,516,0.92005,0.96092
1988,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.96301,626,626,0.94821,0.97781
1988,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.94668,569,569,0.92821,0.96516
1988,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96611,536,536,0.95077,0.98144
1988,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96330,593,593,0.94816,0.97845
1988,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.72826,399,505,0.68942,0.76710
1988,46-65 y.,1st Quintile,Disabled (> 30%),0.25689,106,505,0.21875,0.29504
1988,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.75182,414,506,0.71414,0.78949
1988,46-65 y.,2nd Quintile,Disabled (> 30%),0.23788,92,506,0.20074,0.27502
1988,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.80934,519,618,0.77835,0.84034
1988,46-65 y.,3rd Quintile,Disabled (> 30%),0.17807,99,618,0.14789,0.20826
1988,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83427,619,729,0.80726,0.86128
1988,46-65 y.,4th Quintile,Disabled (> 30%),0.16409,110,729,0.13719,0.19099
1988,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.85952,628,730,0.83430,0.88475
1988,46-65 y.,5th Quintile,Disabled (> 30%),0.13901,102,730,0.11389,0.16412
1988,66 and older,1st Quintile,Not Disabled (<= 30%),0.71700,196,277,0.66386,0.77014
1988,66 and older,1st Quintile,Disabled (> 30%),0.27496,81,277,0.22229,0.32764
1988,66 and older,2nd Quintile,Not Disabled (<= 30%),0.75860,201,263,0.70679,0.81042
1988,66 and older,2nd Quintile,Disabled (> 30%),0.23941,62,263,0.18774,0.29108
1988,66 and older,3rd Quintile,Not Disabled (<= 30%),0.72679,127,173,0.66019,0.79338
1988,66 and older,3rd Quintile,Disabled (> 30%),0.24701,46,173,0.18256,0.31147
1988,66 and older,4th Quintile,Not Disabled (<= 30%),0.73796,114,158,0.66918,0.80675
1988,66 and older,4th Quintile,Disabled (> 30%),0.26204,44,158,0.19325,0.33082
1988,66 and older,5th Quintile,Not Disabled (<= 30%),0.74068,116,158,0.67213,0.80924
1988,66 and older,5th Quintile,Disabled (> 30%),0.25932,42,158,0.19076,0.32787
1989,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97396,629,629,0.96150,0.98641
1989,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98169,593,593,0.97089,0.99249
1989,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98058,520,520,0.96870,0.99245
1989,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.97200,611,611,0.95891,0.98509
1989,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98889,417,417,0.97882,0.99897
1989,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93486,490,490,0.91299,0.95673
1989,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.96572,599,599,0.95114,0.98030
1989,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95308,568,568,0.93568,0.97049
1989,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.95342,512,512,0.93515,0.97169
1989,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.95518,563,563,0.93808,0.97229
1989,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.68469,364,476,0.64290,0.72648
1989,46-65 y.,1st Quintile,Disabled (> 30%),0.30707,112,476,0.26559,0.34855
1989,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.76108,428,524,0.72453,0.79762
1989,46-65 y.,2nd Quintile,Disabled (> 30%),0.22652,96,524,0.19065,0.26240
1989,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.84039,500,585,0.81068,0.87009
1989,46-65 y.,3rd Quintile,Disabled (> 30%),0.15961,85,585,0.12991,0.18932
1989,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82800,598,712,0.80026,0.85574
1989,46-65 y.,4th Quintile,Disabled (> 30%),0.17007,114,712,0.14245,0.19768
1989,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.85667,580,667,0.83005,0.88328
1989,46-65 y.,5th Quintile,Disabled (> 30%),0.13540,87,667,0.10942,0.16139
1989,66 and older,1st Quintile,Not Disabled (<= 30%),0.74689,212,284,0.69623,0.79755
1989,66 and older,1st Quintile,Disabled (> 30%),0.24211,72,284,0.19220,0.29202
1989,66 and older,2nd Quintile,Not Disabled (<= 30%),0.69367,148,210,0.63117,0.75616
1989,66 and older,2nd Quintile,Disabled (> 30%),0.28869,62,210,0.22725,0.35012
1989,66 and older,3rd Quintile,Not Disabled (<= 30%),0.68904,123,185,0.62215,0.75592
1989,66 and older,3rd Quintile,Disabled (> 30%),0.30953,62,185,0.24274,0.37633
1989,66 and older,4th Quintile,Not Disabled (<= 30%),0.68310,110,159,0.61055,0.75565
1989,66 and older,4th Quintile,Disabled (> 30%),0.31357,49,159,0.24123,0.38591
1989,66 and older,5th Quintile,Not Disabled (<= 30%),0.73225,120,165,0.66448,0.80002
1989,66 and older,5th Quintile,Disabled (> 30%),0.26775,45,165,0.19998,0.33552
1991,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.95407,585,585,0.93709,0.97105
1991,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98518,537,537,0.97495,0.99541
1991,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98018,536,536,0.96837,0.99199
1991,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98370,556,556,0.97317,0.99424
1991,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98401,412,412,0.97188,0.99614
1991,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.90458,424,424,0.87658,0.93258
1991,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.97496,608,608,0.96253,0.98739
1991,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.94924,578,578,0.93133,0.96715
1991,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.93093,488,488,0.90841,0.95345
1991,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96827,590,590,0.95411,0.98243
1991,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.67917,357,471,0.63697,0.72137
1991,46-65 y.,1st Quintile,Disabled (> 30%),0.31624,114,471,0.27420,0.35828
1991,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.76494,382,468,0.72648,0.80340
1991,46-65 y.,2nd Quintile,Disabled (> 30%),0.22662,86,468,0.18865,0.26459
1991,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.82878,477,562,0.79761,0.85995
1991,46-65 y.,3rd Quintile,Disabled (> 30%),0.16885,85,562,0.13785,0.19985
1991,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.85155,588,682,0.82485,0.87826
1991,46-65 y.,4th Quintile,Disabled (> 30%),0.14207,94,682,0.11585,0.16829
1991,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.85180,567,656,0.82459,0.87901
1991,46-65 y.,5th Quintile,Disabled (> 30%),0.14052,89,656,0.11391,0.16714
1991,66 and older,1st Quintile,Not Disabled (<= 30%),0.71320,217,302,0.66211,0.76430
1991,66 and older,1st Quintile,Disabled (> 30%),0.27562,85,302,0.22514,0.32610
1991,66 and older,2nd Quintile,Not Disabled (<= 30%),0.69418,168,240,0.63576,0.75260
1991,66 and older,2nd Quintile,Disabled (> 30%),0.29600,72,240,0.23812,0.35387
1991,66 and older,3rd Quintile,Not Disabled (<= 30%),0.65997,124,185,0.59152,0.72842
1991,66 and older,3rd Quintile,Disabled (> 30%),0.33150,61,185,0.26348,0.39952
1991,66 and older,4th Quintile,Not Disabled (<= 30%),0.69361,126,172,0.62451,0.76271
1991,66 and older,4th Quintile,Disabled (> 30%),0.28067,46,172,0.21332,0.34801
1991,66 and older,5th Quintile,Not Disabled (<= 30%),0.70833,97,143,0.63357,0.78309
1991,66 and older,5th Quintile,Disabled (> 30%),0.28979,46,143,0.21517,0.36441
1992,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97643,684,684,0.96505,0.98781
1992,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.97735,796,796,0.96701,0.98770
1992,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.99153,758,758,0.98500,0.99806
1992,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98343,722,722,0.97411,0.99274
1992,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.97878,552,552,0.96674,0.99081
1992,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93583,783,820,0.91905,0.95261
1992,30-45 y.,1st Quintile,Disabled (> 30%),0.05972,37,820,0.04349,0.07595
1992,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95413,981,1017,0.94126,0.96699
1992,30-45 y.,2nd Quintile,Disabled (> 30%),0.04150,36,1017,0.02923,0.05376
1992,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95821,869,869,0.94490,0.97153
1992,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.95679,744,744,0.94217,0.97141
1992,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96296,707,707,0.94903,0.97689
1992,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.74310,598,734,0.71147,0.77473
1992,46-65 y.,1st Quintile,Disabled (> 30%),0.23889,136,734,0.20802,0.26976
1992,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.82879,615,705,0.80096,0.85661
1992,46-65 y.,2nd Quintile,Disabled (> 30%),0.15306,90,705,0.12646,0.17966
1992,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.81257,656,766,0.78492,0.84023
1992,46-65 y.,3rd Quintile,Disabled (> 30%),0.16702,110,766,0.14058,0.19345
1992,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82284,753,894,0.79780,0.84788
1992,46-65 y.,4th Quintile,Disabled (> 30%),0.17185,141,894,0.14711,0.19660
1992,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87818,774,881,0.85657,0.89979
1992,46-65 y.,5th Quintile,Disabled (> 30%),0.12120,107,881,0.09964,0.14276
1992,66 and older,1st Quintile,Not Disabled (<= 30%),0.74081,389,498,0.70228,0.77933
1992,66 and older,1st Quintile,Disabled (> 30%),0.23751,109,498,0.20010,0.27493
1992,66 and older,2nd Quintile,Not Disabled (<= 30%),0.72542,215,292,0.67414,0.77670
1992,66 and older,2nd Quintile,Disabled (> 30%),0.26421,77,292,0.21355,0.31487
1992,66 and older,3rd Quintile,Not Disabled (<= 30%),0.65226,151,229,0.59045,0.71408
1992,66 and older,3rd Quintile,Disabled (> 30%),0.33832,78,229,0.27690,0.39973
1992,66 and older,4th Quintile,Not Disabled (<= 30%),0.68563,150,216,0.62357,0.74769
1992,66 and older,4th Quintile,Disabled (> 30%),0.30379,66,216,0.24232,0.36526
1992,66 and older,5th Quintile,Not Disabled (<= 30%),0.67783,133,192,0.61155,0.74410
1992,66 and older,5th Quintile,Disabled (> 30%),0.31945,59,192,0.25332,0.38557
1994,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97734,675,675,0.96611,0.98858
1994,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98236,689,689,0.97253,0.99220
1994,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98827,709,709,0.98034,0.99620
1994,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.99085,709,709,0.98383,0.99786
1994,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.97750,502,502,0.96452,0.99049
1994,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.92317,681,719,0.90369,0.94265
1994,30-45 y.,1st Quintile,Disabled (> 30%),0.07381,38,719,0.05468,0.09293
1994,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95300,909,940,0.93947,0.96654
1994,30-45 y.,2nd Quintile,Disabled (> 30%),0.04568,31,940,0.03233,0.05904
1994,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96262,908,941,0.95050,0.97475
1994,30-45 y.,3rd Quintile,Disabled (> 30%),0.03738,33,941,0.02525,0.04950
1994,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96669,744,744,0.95379,0.97960
1994,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.95912,738,738,0.94482,0.97341
1994,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.75718,564,691,0.72519,0.78918
1994,46-65 y.,1st Quintile,Disabled (> 30%),0.22746,127,691,0.19618,0.25874
1994,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.86699,583,659,0.84104,0.89293
1994,46-65 y.,2nd Quintile,Disabled (> 30%),0.12065,76,659,0.09577,0.14554
1994,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83916,657,763,0.81308,0.86525
1994,46-65 y.,3rd Quintile,Disabled (> 30%),0.15136,106,763,0.12591,0.17681
1994,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.81677,693,829,0.79042,0.84312
1994,46-65 y.,4th Quintile,Disabled (> 30%),0.17779,136,829,0.15175,0.20383
1994,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87538,810,913,0.85394,0.89682
1994,46-65 y.,5th Quintile,Disabled (> 30%),0.12462,103,913,0.10318,0.14606
1994,66 and older,1st Quintile,Not Disabled (<= 30%),0.74792,303,396,0.70510,0.79074
1994,66 and older,1st Quintile,Disabled (> 30%),0.23807,93,396,0.19607,0.28007
1994,66 and older,2nd Quintile,Not Disabled (<= 30%),0.73020,285,384,0.68575,0.77466
1994,66 and older,2nd Quintile,Disabled (> 30%),0.26361,99,384,0.21948,0.30773
1994,66 and older,3rd Quintile,Not Disabled (<= 30%),0.69823,196,277,0.64408,0.75239
1994,66 and older,3rd Quintile,Disabled (> 30%),0.28911,81,277,0.23563,0.34260
1994,66 and older,4th Quintile,Not Disabled (<= 30%),0.69585,161,218,0.63464,0.75706
1994,66 and older,4th Quintile,Disabled (> 30%),0.29863,57,218,0.23774,0.35952
1994,66 and older,5th Quintile,Not Disabled (<= 30%),0.69413,143,205,0.63089,0.75736
1994,66 and older,5th Quintile,Disabled (> 30%),0.30199,62,205,0.23899,0.36500
1995,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97766,746,746,0.96705,0.98828
1995,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98127,708,708,0.97127,0.99126
1995,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98411,681,681,0.97471,0.99351
1995,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98081,675,675,0.97045,0.99116
1995,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.97792,484,484,0.96481,0.99102
1995,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.92643,788,833,0.90870,0.94417
1995,30-45 y.,1st Quintile,Disabled (> 30%),0.06230,45,833,0.04588,0.07873
1995,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.94086,968,1015,0.92634,0.95538
1995,30-45 y.,2nd Quintile,Disabled (> 30%),0.05374,47,1015,0.03986,0.06762
1995,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96230,919,952,0.95019,0.97440
1995,30-45 y.,3rd Quintile,Disabled (> 30%),0.03455,33,952,0.02294,0.04616
1995,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96781,805,805,0.95561,0.98001
1995,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.95594,759,759,0.94133,0.97055
1995,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.77930,523,632,0.74694,0.81165
1995,46-65 y.,1st Quintile,Disabled (> 30%),0.19538,109,632,0.16444,0.22631
1995,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.80654,596,715,0.77757,0.83552
1995,46-65 y.,2nd Quintile,Disabled (> 30%),0.18190,119,715,0.15360,0.21019
1995,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.80416,614,718,0.77511,0.83321
1995,46-65 y.,3rd Quintile,Disabled (> 30%),0.16385,104,718,0.13676,0.19094
1995,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.81087,748,875,0.78491,0.83684
1995,46-65 y.,4th Quintile,Disabled (> 30%),0.17500,127,875,0.14981,0.20019
1995,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.85581,840,959,0.83357,0.87806
1995,46-65 y.,5th Quintile,Disabled (> 30%),0.13236,119,959,0.11090,0.15382
1995,66 and older,1st Quintile,Not Disabled (<= 30%),0.71730,221,297,0.66600,0.76860
1995,66 and older,1st Quintile,Disabled (> 30%),0.26872,76,297,0.21822,0.31922
1995,66 and older,2nd Quintile,Not Disabled (<= 30%),0.71686,297,405,0.67293,0.76079
1995,66 and older,2nd Quintile,Disabled (> 30%),0.27403,108,405,0.23054,0.31752
1995,66 and older,3rd Quintile,Not Disabled (<= 30%),0.69688,236,323,0.64668,0.74709
1995,66 and older,3rd Quintile,Disabled (> 30%),0.29302,87,323,0.24331,0.34274
1995,66 and older,4th Quintile,Not Disabled (<= 30%),0.63912,181,268,0.58151,0.69673
1995,66 and older,4th Quintile,Disabled (> 30%),0.35503,87,268,0.29763,0.41242
1995,66 and older,5th Quintile,Not Disabled (<= 30%),0.65480,146,214,0.59095,0.71864
1995,66 and older,5th Quintile,Disabled (> 30%),0.32743,68,214,0.26440,0.39045
1996,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97947,745,745,0.96928,0.98966
1996,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98828,682,682,0.98020,0.99636
1996,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98895,592,592,0.98052,0.99738
1996,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98943,652,652,0.98157,0.99728
1996,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98226,443,443,0.96995,0.99457
1996,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.90908,770,826,0.88947,0.92870
1996,30-45 y.,1st Quintile,Disabled (> 30%),0.08949,56,826,0.07001,0.10897
1996,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95844,969,1005,0.94609,0.97078
1996,30-45 y.,2nd Quintile,Disabled (> 30%),0.03939,36,1005,0.02736,0.05142
1996,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95615,901,901,0.94278,0.96953
1996,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97513,861,861,0.96473,0.98554
