"year","quintil","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1997","4","Staedtischer Raum","44240.97","47263","1385","0","28513","61560","76281","104529","42891.93","45590.01","0","140013","50234","52746"
"1997","5 Einkommensstärkstes Quintil","Laendlicher Raum","68791.17","67566.5","185","22088","46272","81610","99242","233852","60754.14","76828.2","0","356862","66202","71376"
"1997","5 Einkommensstärkstes Quintil","Staedtischer Raum","67423.35","68132.5","781","0","42949","89318","112152","241841","64525.82","70320.88","0","324261","72542","76489"
"1998","1 Einkommensschwächstes Quintil","Laendlicher Raum","18792.28","16296.5","2582","0","460","28700","41031","82835","18051.04","19533.52","0","209988","19020","21423"
"1998","1 Einkommensschwächstes Quintil","Staedtischer Raum","19170.9","18376","3857","0","0","29808","41854","69741","18610.77","19731.03","0","138866","20400","21679"
"1998","2","Laendlicher Raum","26422.67","26796.5","1905","0","6928","39751","49800","83502","25562.56","27282.78","0","91350","29093","31393"
"1998","2","Staedtischer Raum","27627.93","29816","3269","0","3681","40801","51180","86347","26901.04","28354.82","0","202459","32569","33643"
"1998","3","Laendlicher Raum","33866.14","36052.5","1226","0","18049","48266","61593","86475","32602.79","35129.49","0","109101","38807","41210"
"1998","3","Staedtischer Raum","33796.89","37221","2371","0","12527","49646","62607","87047","32888.59","34705.19","0","119037","39727","41231"
"1998","4","Laendlicher Raum","46720.48","51457","639","0","30473","67721","76694","93904","44831.08","48609.88","0","102079","52645","57699"
"1998","4","Staedtischer Raum","47308.69","49109.5","1744","0","29655","64326","78499","109570","45622.47","48994.91","0","564977","51927","54197"
"1998","5 Einkommensstärkstes Quintil","Laendlicher Raum","67121.07","68986","267","0","45658","88928","105940","259594","61392.57","72849.57","0","259594","65599","75994"
"1998","5 Einkommensstärkstes Quintil","Staedtischer Raum","67228.41","69024.5","896","0","42388","91010","111645","198724","64560","69896.82","0","313115","71572","76139"
"1999","1 Einkommensschwächstes Quintil","Laendlicher Raum","16990.33","16612.5","2102","0","0","28163","37127","63543","16302.24","17678.42","0","102288","18419","20554"
"1999","1 Einkommensschwächstes Quintil","Staedtischer Raum","17674.11","15775","3156","0","0","27828","40576","67924","16984.54","18363.68","0","325182","19704","21045"
"1999","2","Laendlicher Raum","26494.62","27559","2066","0","8487","40781","50254","73268","25682.72","27306.52","0","89016","30294","32150"
"1999","2","Staedtischer Raum","27010.05","28611","3237","0","6136","39881","50720","82829","26261.57","27758.53","0","351539","31496","32785"
"1999","3","Laendlicher Raum","32213","34595","1231","0","4034","48453","63797","84772","30920.37","33505.63","0","114133","37196","40239"
"1999","3","Staedtischer Raum","38131.33","39436","2432","0","20303","54028","68964","109022","37161.01","39101.65","0","195200","40852","42488"
"1999","4","Laendlicher Raum","46075.49","49863.5","691","0","28736","65650","79352","90192","44233.52","47917.46","0","113456","51768","55864"
"1999","4","Staedtischer Raum","45748.65","49390.5","1747","0","27814","63555","80613","112382","44491.8","47005.5","0","147508","52003","54586"
"1999","5 Einkommensstärkstes Quintil","Laendlicher Raum","64670.89","63432.5","281","0","37580","82318","106364","264442","58959.18","70382.6","0","310187","64842","70873"
"1999","5 Einkommensstärkstes Quintil","Staedtischer Raum","66604.66","67911.5","1045","0","38781","89581","119008","195222","64178.9","69030.42","0","217695","70457","74771"
"2000","1 Einkommensschwächstes Quintil","Laendlicher Raum","17575.9","15337","3506","0","0","27932","40129","77410","16972.61","18179.19","0","110439","16566","18407"
"2000","1 Einkommensschwächstes Quintil","Staedtischer Raum","18779.8","14933.5","5183","0","0","29016","42437","91942","18229.09","19330.51","0","232647","18253","20247"
"2000","2","Laendlicher Raum","26294.15","28039.5","3437","0","5522","39312","50970","81997","25645.92","26942.38","0","109300","29599","31291"
"2000","2","Staedtischer Raum","27839.84","29645","5277","0","7363","40689","51693","90951","27263.92","28415.76","0","160545","31516","32371"
"2000","3","Laendlicher Raum","35201.55","36718.5","2264","0","17134","50260","62717","102933","34152.51","36250.59","0","233200","38163","40934"
"2000","3","Staedtischer Raum","36100.15","38633.5","4474","0","18560","52195","65036","96972","35395.63","36804.67","0","168582","40589","42335"
"2000","4","Laendlicher Raum","49660.73","50460.5","1325","0","31832","65226","79425","169340","47605.5","51715.96","0","614240","52050","53916"
"2000","4","Staedtischer Raum","45650.37","48131","3427","0","26587","63809","78943","118399","44595.54","46705.2","0","497998","50413","52510"
"2000","5 Einkommensstärkstes Quintil","Laendlicher Raum","64433.71","61176","617","0","37834","86263","109280","196489","61001.17","67866.25","0","324108","64685","72015"
"2000","5 Einkommensstärkstes Quintil","Staedtischer Raum","65600.52","66194","2297","0","36053","91008","122352","189485","63783.56","67417.48","0","260759","69117","72961"
"2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","17274.95","13319.5","2945","0","0","27339","40472","78268","16525.12","18024.78","0","297674","16412","19020"
"2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","17205.52","13153","4332","0","0","28605","41100","79752","16643.48","17767.56","0","153921","16612","18407"
"2001","2","Laendlicher Raum","27591.3","29258.5","2971","0","4295","41415","53537","82592","26866.41","28316.19","0","104167","30473","32416"
"2001","2","Staedtischer Raum","28411.39","29634.5","4676","0","6136","41721","52664","87029","27678.47","29144.31","0","474403","31598","32825"
"2001","3","Laendlicher Raum","32362.18","33505","2117","0","8794","48926","61969","95018","31341.18","33383.18","0","179360","35647","38107"
"2001","3","Staedtischer Raum","35634.43","37084","4188","0","13958","52611","66468","103303","34828.68","36440.18","0","223462","39881","41283"
"2001","4","Laendlicher Raum","45052.23","47473.5","1318","0","28326","61509","79332","106834","43567.58","46536.88","0","186317","49521","52374"
"2001","4","Staedtischer Raum","45239.31","46522.5","3318","0","27508","62478","77781","150889","44171.87","46306.75","0","429485","50524","52499"
"2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","62617.94","64780.5","625","0","37394","80938","111396","196336","59409.65","65826.23","0","264103","66366","69791"
"2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","65806.26","66212","2238","0","34357","90754","117870","216066","63807.95","67804.57","0","492828","69175","72869"
"2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","18253.54","13648.5","2521","0","0","29101","41382","99743","17509.04","18998.04","0","132657","14600","16999"
"2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","18341.34","11850","3725","0","0","29050","44483","92161","17588.5","19094.18","0","262723","15320","17500"
"2002","2","Laendlicher Raum","25915.8","26198.5","2494","0","1860","38837","50500","83241","24886.9","26944.7","0","290798","27000","29784"
"2002","2","Staedtischer Raum","28060.5","29361","4086","0","6812","41165","52451","91066","27363.35","28757.65","0","183233","30900","32158"
"2002","3","Laendlicher Raum","31249.72","33550","2091","0","12000","46076","55865","91682","30210.18","32289.26","0","118127","35335","38160"
"2002","3","Staedtischer Raum","32726.76","35050","3874","0","5600","49740","62500","89954","31908.21","33545.31","0","156486","38368","40392"
"2002","4","Laendlicher Raum","43172.03","45406","1848","0","27300","58369","74300","131356","41805.24","44538.82","0","206800","50150","51904"
"2002","4","Staedtischer Raum","42318.25","43106","4011","0","19200","61105","74956","129049","41187.05","43449.45","0","499000","52555","54600"
"2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","68724.21","66901.5","1169","0","33598","95700","125615","234630","66108.35","71340.07","0","303200","80840","86095"
"2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","72451.71","67475","4297","0","32000","98200","133874","292900","70349.46","74553.96","0","950298","83800","86456"
"2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","17462.27","12107.5","2342","0","0","28800","43431","85351","16623.82","18300.72","0","224178","13200","15600"
"2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","16316.01","10852","3438","0","0","27700","40025","77945","15553.74","17078.28","0","372640","13200","15300"
"2003","2","Laendlicher Raum","25335.63","25980.5","2314","0","1320","38080","52500","85780","24436.8","26234.46","0","122121","27630","29700"
"2003","2","Staedtischer Raum","27361.8","29087","3812","0","3600","41290","54174","85628","26618.12","28105.48","0","157500","30580","31918"
"2003","3","Laendlicher Raum","33359.57","35767.5","2167","0","2240","50774","62089","115936","32234.23","34484.91","0","166673","37160","39750"
"2003","3","Staedtischer Raum","34274.07","37293.5","3965","0","6253","52198","63711","102000","33408.01","35140.13","0","321775","40390","41980"
"2003","4","Laendlicher Raum","44655.74","46817","1768","0","27600","61500","74457","127074","43121.17","46190.31","0","295536","52621","55671"
"2003","4","Staedtischer Raum","43663.53","44283","4070","0","20489","62159","78738","147936","42620.2","44706.86","0","322815","52511","54478"
"2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","68395.68","68217","1049","0","42000","94200","123170","180000","65521.79","71269.57","0","444000","81200","86842"
"2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","72740.39","69603.5","3867","0","29366","100949","138555","267769","70691.93","74788.85","0","540000","84204","86946"
"2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","16930.34","11467","2240","0","0","28840","40939","77613","16149.16","17711.52","0","129088","12062","15000"
"2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","15781.13","7750","3325","0","0","25762","40800","88322","15058.09","16504.17","0","162000","10000","12300"
"2004","2","Laendlicher Raum","25542.89","25933","2208","0","0","40660","52390","81124","24458.36","26627.42","0","242688","27450","29800"
"2004","2","Staedtischer Raum","28645.38","30490","3715","0","6930","42655","54831","87027","27900.7","29390.06","0","374631","31237","32664"
"2004","3","Laendlicher Raum","32177.02","34477.5","2111","0","6001","49550","61800","85230","31104.48","33249.56","0","127520","36100","38800"
"2004","3","Staedtischer Raum","32268.24","33937.5","3776","0","3000","50000","62600","98363","31396.86","33139.62","0","240045","38400","40602"
"2004","4","Laendlicher Raum","43595.9","45669.5","1722","0","26007","62210","75316","128964","42084.38","45107.42","0","350000","51761","54180"
"2004","4","Staedtischer Raum","41808.65","43925.5","3965","0","16000","62100","76201","122627","40787.99","42829.31","0","467386","51593","54087"
"2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","65252.64","61100.5","1085","0","35099","85965","112600","235037","62005.89","68499.39","0","659441","78000","83850"
"2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","73603.28","70289","3784","0","39000","98348","138281","275700","71513.23","75693.33","0","761931","83886","86400"
"2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","15331.21","9839.5","2197","0","0","24774","40562","61509","14559.89","16102.53","0","119503","11583","13799"
"2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","15789.51","8768.5","3190","0","0","25650","42600","87533","15005.56","16573.46","0","237708","10024","12780"
"2005","2","Laendlicher Raum","25647.85","26679","2069","0","0","39843","51979","91696","24615.37","26680.33","0","142160","28570","30456"
"2005","2","Staedtischer Raum","26279.22","27110","3425","0","664","40230","51502","93121","25519.24","27039.2","0","143821","30000","31400"
"2005","3","Laendlicher Raum","32354","32950","1941","0","4788","50560","62803","101568","31234.96","33473.04","0","136100","35050","38500"
"2005","3","Staedtischer Raum","32583.56","36209","3598","0","4400","48988","60824","93995","31757.41","33409.71","0","119495","37950","40250"
"2005","4","Laendlicher Raum","43883.89","46008.5","1671","0","24551","63001","78950","123250","42442.98","45324.8","0","136230","50402","53192"
"2005","4","Staedtischer Raum","42633.49","44058.5","3784","0","17100","63000","78000","115702","41602.22","43664.76","0","187168","52124","54500"
"2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","65388.67","65315","1076","0","35750","90700","114000","210000","62511.86","68265.48","0","345515","75959","81546"
"2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","70435.87","68775","3755","0","34200","96794","130412","243600","68469.11","72402.63","0","579999","81300","84910"
"2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","14137.31","6380","2428","0","0","22850","38550","72000","13371.19","14903.43","0","150903","8285","11640"
"2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","13046.79","5615.5","3290","0","0","20600","34846","75265","12376.09","13717.49","0","158748","6000","7750"
"2006","2","Laendlicher Raum","23694.43","22725","2285","0","0","37002","50040","78590","22848.09","24540.77","0","144000","24600","28290"
"2006","2","Staedtischer Raum","25466.94","26712.5","3644","0","2280","39600","51759","80400","24740.3","26193.58","0","226200","28721","30220"
"2006","3","Laendlicher Raum","32453.71","34739","2183","0","3600","48160","62800","113277","31354.93","33552.49","0","146156","36930","39546"
"2006","3","Staedtischer Raum","33971.53","36980","3731","0","4200","50780","63633","103684","32947.53","34995.53","0","582850","38856","40660"
"2006","4","Laendlicher Raum","42642.51","45633","1828","0","20700","60650","77638","112932","41222.78","44062.24","0","171000","49692","52060"
"2006","4","Staedtischer Raum","42020.74","44375","4230","0","15000","62400","78104","116300","41072.02","42969.46","0","264722","49900","51966"
"2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","68939.35","66607","1129","0","28066","90000","126000","256560","65846.07","72032.63","0","418565","72000","77304"
"2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","73095.79","71104.5","3920","0","36200","99680","135349","262850","71008.24","75183.34","0","992880","80250","82816"
"2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","15280.17","6636.5","2034","0","0","26400","40795","77610","14453.01","16107.33","0","116150","7801","11256"
"2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","13394.1","4770","2862","0","0","21600","35970","90461","12585.14","14203.06","0","191000","6501","8125"
"2007","2","Laendlicher Raum","23366.69","21331","2185","0","0","36616","50610","103852","22406.87","24326.51","0","131831","23000","25360"
"2007","2","Staedtischer Raum","25754.85","26374","3228","0","0","40450","54119","93567","24892.47","26617.23","0","249701","27800","30060"
"2007","3","Laendlicher Raum","31520.51","33531","2100","0","1560","49017","62600","85554","30451.49","32589.53","0","118080","35923","38900"
"2007","3","Staedtischer Raum","32936.43","34983","3505","0","1740","49950","63469","97824","31950.66","33922.2","0","6e+05","38000","40000"
"2007","4","Laendlicher Raum","45068.7","46005","1744","0","26650","60600","76785","159791","43586.58","46550.82","0","196150","50598","53565"
"2007","4","Staedtischer Raum","43287.71","44282","3992","0","18100","61280","81000","121360","42142.16","44433.26","0","487415","49905","51840"
"2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","67413.03","69178","1098","0","34575","88100","121000","221200","64228.87","70597.19","0","414509","75600","79638"
"2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","73671.07","71950","3867","0","39224","101400","132300","265068","71618.91","75723.23","0","604825","80343","83600"
"2008","1 Einkommensschwächstes Quintil","Laendlicher Raum","15448.03","7198.5","1775","0","0","25205","46497","80875","14560.37","16335.69","0","120945","7600","10500"
"2008","1 Einkommensschwächstes Quintil","Staedtischer Raum","14042.77","4807","2509","0","0","22199","38232","82577","13205.67","14879.87","0","220957","7200","9228"
"2008","2","Laendlicher Raum","22082.64","20350","1869","0","0","36000","50706","83300","21125.02","23040.26","0","97647","22800","24600"
"2008","2","Staedtischer Raum","25013.84","25907","2807","0","0","39600","49874","100038","24114.82","25912.86","0","155060","27600","29707"
"2008","3","Laendlicher Raum","31542.91","34808","1958","0","1804","48902","61204","108000","30403.35","32682.47","0","170893","35350","37740"
"2008","3","Staedtischer Raum","32576.12","33900","3441","0","0","51271","65300","90951","31652.66","33499.58","0","349958","37500","39300"
"2008","4","Laendlicher Raum","45754.52","47040","1857","0","28340","64150","78009","155485","44303.63","47205.41","0","322588","47960","51000"
"2008","4","Staedtischer Raum","42727.91","44370","3691","0","17119","62926","78647","121490","41611.22","43844.6","0","276240","49281","51360"
"2008","5 Einkommensstärkstes Quintil","Laendlicher Raum","72724.77","70696","1104","0","41400","96980","133500","214927","69521.17","75928.37","0","458850","73896","79820"
"2008","5 Einkommensstärkstes Quintil","Staedtischer Raum","73764.73","70100","3866","0","38900","100800","134100","273266","71761.83","75767.63","0","906996","78847","83360"
"2009","1 Einkommensschwächstes Quintil","Laendlicher Raum","14977.62","7870.5","1543","0","0","25771","40330","70805","14065.12","15890.12","0","86000","7200","10448"
"2009","1 Einkommensschwächstes Quintil","Staedtischer Raum","13961.87","6909.5","2235","0","0","22597","40934","74499","13156.86","14766.88","0","150000","8040","9930"
"2009","2","Laendlicher Raum","22983.2","23207","1739","0","0","38500","49705","78642","21998.4","23968","0","113031","23440","26000"
"2009","2","Staedtischer Raum","26526.05","26117.5","2569","0","0","40538","50600","114560","24671.46","28380.64","0","975606","27061","29900"
"2009","3","Laendlicher Raum","31495.44","33425","1935","0","1920","48600","65100","92159","30369.72","32621.16","0","117779","35400","37426"
"2009","3","Staedtischer Raum","32702.76","33495","2939","0","0","49560","65700","101312","31684.75","33720.77","0","142393","36315","38924"
"2009","4","Laendlicher Raum","42746.25","44249.5","1755","0","24000","58660","74130","118240","41255.6","44236.9","0","480000","47729","50478"
"2009","4","Staedtischer Raum","42745.87","43939","3598","0","14400","63971","81700","120752","41674.62","43817.12","0","252527","48122","51100"
"2009","5 Einkommensstärkstes Quintil","Laendlicher Raum","74321.14","73608.5","1210","240","40450","97800","138546","218600","70390.4","78251.88","0","1220406","76200","82300"
"2009","5 Einkommensstärkstes Quintil","Staedtischer Raum","72988.42","69325","3698","0","36102","97594","134056","265200","70547","75429.84","0","1141530","78553","82900"
"2010","1 Einkommensschwächstes Quintil","Laendlicher Raum","14158.5","5996","3255","0","0","22127","38755","78420","13546.21","14770.79","0","123932","8952","10400"
"2010","1 Einkommensschwächstes Quintil","Staedtischer Raum","11373.29","4683","4878","0","0","17226","31668","69791","10844.89","11901.69","0","204519","7945","9080"
"2010","2","Laendlicher Raum","20916.02","18965","3310","0","0","35180","46300","76961","20303.41","21528.63","0","108549","26000","27290"
"2010","2","Staedtischer Raum","22544.18","19422.5","5049","0","0","36006","50700","87545","21957.51","23130.85","0","179637","26400","27500"
"2010","3","Laendlicher Raum","30338.34","31874","2727","0","0","46422","60344","127100","29450.13","31226.55","0","150256","38365","39802"
"2010","3","Staedtischer Raum","31867.61","33312","4494","0","0","49034","68303","100091","31070.02","32665.2","0","391611","39020","40200"
"2010","4","Laendlicher Raum","41342.6","44146","2374","0","23986","59400","72900","112701","40218.74","42466.46","0","174275","49028","50886"
"2010","4","Staedtischer Raum","43008.85","44386.5","4931","0","11160","62750","83000","129817","42056.43","43961.27","0","350000","52400","54017"
"2010","5 Einkommensstärkstes Quintil","Laendlicher Raum","67810.61","64869","1476","0","38131","89300","132240","204000","65190.27","70430.95","0","468552","73900","77400"
"2010","5 Einkommensstärkstes Quintil","Staedtischer Raum","72273.73","70491.5","4974","0","35885","100800","129936","257891","70492.09","74055.37","0","720000","81950","84772"
"2011","1 Einkommensschwächstes Quintil","Laendlicher Raum","14656.94","5816","3582","0","0","22100","41650","86932","14023.4","15290.48","0","180770","6705","9350"
"2011","1 Einkommensschwächstes Quintil","Staedtischer Raum","14913.08","4799.5","4995","0","0","21600","40608","105990","14181.31","15644.85","0","630634","5750","7410"
"2011","2","Laendlicher Raum","22418.84","20175","3670","0","0","35900","50000","92102","21767.95","23069.73","0","193977","25440","27240"
"2011","2","Staedtischer Raum","22961","18988","5599","0","0","36150","50800","103769","22305.15","23616.85","0","418600","24406","25800"
"2011","3","Laendlicher Raum","30424.71","30796","3487","0","1966","46100","59550","107200","29625.48","31223.94","0","250000","36300","38150"
"2011","3","Staedtischer Raum","30514.17","29787","5258","0","0","49120","63942","104942","29836.63","31191.71","0","189500","35996","37200"
"2011","4","Laendlicher Raum","44153.41","45222.5","3123","0","24651","60500","76054","164163","43042.64","45264.18","0","344550","49603","51600"
"2011","4","Staedtischer Raum","44775.24","46248.5","6173","0","20000","65600","85800","135460","43990.71","45559.77","0","399500","51235","52967"
"2011","5 Einkommensstärkstes Quintil","Laendlicher Raum","73865.44","70256","1959","2294","45390","91891","126353","256803","71489.56","76241.32","0","466718","73000","76800"
"2011","5 Einkommensstärkstes Quintil","Staedtischer Raum","74236.55","71017.5","6155","0","39600","101252","133942","253806","72530.4","75942.7","0","950000","78710","81505"
"2012","1 Einkommensschwächstes Quintil","Laendlicher Raum","12735.27","4785.5","2954","0","0","20950","35641","76317","12086.12","13384.42","0","128000","5222","7200"
"2012","1 Einkommensschwächstes Quintil","Staedtischer Raum","13101.18","4213","4183","0","0","19800","36400","78150","12539.34","13663.02","0","162301","5770","7200"
"2012","2","Laendlicher Raum","22686.92","19196","3538","0","0","35500","51600","108481","21956.73","23417.11","0","304810","24000","26000"
"2012","2","Staedtischer Raum","23198.34","18403","5033","0","0","37084","50436","113700","22546.31","23850.37","0","447350","23900","24840"
"2012","3","Laendlicher Raum","28538.81","29950","3588","0","0","45500","59550","98096","27762.08","29315.54","0","145307","36575","38200"
"2012","3","Staedtischer Raum","30154.84","30980","5254","0","0","48139","60310","99935","29419.84","30889.84","0","402800","37417","38750"
"2012","4","Laendlicher Raum","44227.94","44765.5","3194","0","25100","60851","74110","177159","43209.31","45246.57","0","217480","49224","51551"
"2012","4","Staedtischer Raum","42725.13","45149.5","6127","0","15600","63357","82400","121410","41893.15","43557.11","0","485000","50400","52259"
"2012","5 Einkommensstärkstes Quintil","Laendlicher Raum","69375.31","70148","2180","0","41797","91200","123425","209090","67239.82","71510.8","0","472727","74620","77280"
"2012","5 Einkommensstärkstes Quintil","Staedtischer Raum","76900.24","73171","6354","0","39841","101848","134788","276067","74780.01","79020.47","0","2614803","81390","84000"
"2013","1 Einkommensschwächstes Quintil","Laendlicher Raum","12447.48","4789.5","3119","0","0","20340","36017","80100","11780.24","13114.72","0","171311","6862","8532"
"2013","1 Einkommensschwächstes Quintil","Staedtischer Raum","13409.16","4799","5662","0","0","20267","36130","84457","12933.52","13884.8","0","146302","9488","10010"
"2013","2","Laendlicher Raum","24312.27","20730.5","3495","0","0","36600","56400","98382","23637.4","24987.14","0","123909","25300","27300"
"2013","2","Staedtischer Raum","22139.51","18082","6124","0","0","36200","50401","95136","21603.06","22675.96","0","151620","24660","25840"
"2013","3","Laendlicher Raum","27969.27","26925","3557","0","0","45400","59853","93102","27151.36","28787.18","0","205600","36000","37740"
"2013","3","Staedtischer Raum","30763.57","30560","5789","0","0","47300","64402","104198","30075.72","31451.42","0","246544","37651","39080"
"2013","4","Laendlicher Raum","42312.95","44064.5","3665","0","22800","60000","76000","122225","41391.5","43234.4","0","207011","50400","52278"
"2013","4","Staedtischer Raum","43061.45","43986.5","6893","0","14621","64000","82900","132009","42320.8","43802.1","0","264566","50910","52200"
"2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","70886.11","68238.5","2315","0","42200","90272","125817","237120","68405.59","73366.63","0","625000","72231","75400"
"2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","77489.18","71998","7045","0","41737","103400","136000","289107","75679.48","79298.88","0","1877400","82080","84600"
"2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","12460.97","4799","2419","0","0","19200","35780","74928","11716.46","13205.48","0","144000","6906","9000"
"2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","11388.29","3540","4122","0","0","16828","36000","66400","10810.33","11966.25","0","318813","6185","7600"
"2014","2","Laendlicher Raum","21785.85","19189","3012","0","600","33600","47300","98130","20963.54","22608.16","0","254388","23700","25422"
"2014","2","Staedtischer Raum","20942.09","16876.5","4833","0","0","34300","47400","93190","20350.99","21533.19","0","171250","24000","25198"
"2014","3","Laendlicher Raum","27510.07","26278.5","3147","0","0","43648","60960","95100","26665.51","28354.63","0","244594","35450","37300"
"2014","3","Staedtischer Raum","31531.66","29163","5095","0","0","48800","64812","133796","30808.56","32254.76","0","186472","37700","39000"
"2014","4","Laendlicher Raum","39543.64","41838","3463","0","9600","59252","75050","138551","38511.39","40575.89","0","236242","48740","50450"
"2014","4","Staedtischer Raum","41595.08","42996","6174","0","11014","63590","81312","124509","40807.78","42382.38","0","360000","50300","51817"
"2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","72592.03","67665","2323","0","44002","89789","130400","233400","70308.07","74875.99","0","639000","73700","78000"
