"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1996","Sonstige","1 Einkommensschwächstes Quintil","23463.36","22548","487","21331.58","25595.14"
"1996","Sonstige","2","33399.28","31417","269","30788.89","36009.67"
"1996","Sonstige","3","49311.05","47973","202","46401.07","52221.03"
"1996","Sonstige","4","64211.24","60304","108","58625.04","69797.44"
"1996","Sonstige","5 Einkommensstärkstes Quintil","60898.86","52349","42","46079.45","75718.27"
"1997","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","9895.02","0","776","8866.06","10923.98"
"1997","(Ehe-)Paar ohne Kind(er)","2","10523.97","0","908","9417.24","11630.7"
"1997","(Ehe-)Paar ohne Kind(er)","3","23566.88","25309.5","932","22286.2","24847.56"
"1997","(Ehe-)Paar ohne Kind(er)","4","36730.97","43961.5","744","35096.39","38365.55"
"1997","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","60769.56","65705","398","57671.65","63867.47"
"1997","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2850.59","0","466","2248.21","3452.97"
"1997","1-Pers.- Haushalt","2","7852.41","0","412","6778.1","8926.72"
"1997","1-Pers.- Haushalt","3","14446.1","11926","253","12768.85","16123.35"
"1997","1-Pers.- Haushalt","4","21779.56","26638.5","162","19136.84","24422.28"
"1997","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","30290.24","26523","109","23244.28","37336.2"
"1997","Alleinerziehende","1 Einkommensschwächstes Quintil","9813.34","5935","508","8847.97","10778.71"
"1997","Alleinerziehende","2","16270.04","16867","210","14437.14","18102.94"
"1997","Alleinerziehende","3","27141.91","25406","138","24962.45","29321.37"
"1997","Alleinerziehende","4","37711.2","35764.5","78","33681.62","41740.78"
"1997","Alleinerziehende","5 Einkommensstärkstes Quintil","52237.14","50068.5","33","43320.74","61153.54"
"1997","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","28869.01","25921.5","3808","28273.06","29464.96"
"1997","Paar mit Kind(ern)","2","39382.05","38590","3010","38833.54","39930.56"
"1997","Paar mit Kind(ern)","3","50475.36","50387.5","1746","49713.63","51237.09"
"1997","Paar mit Kind(ern)","4","62805.11","61945","847","61509.68","64100.54"
"1997","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","99754.93","88126.5","395","95236.28","104273.58"
"1997","Sonstige","1 Einkommensschwächstes Quintil","25818.29","25345.5","429","23822.29","27814.29"
"1997","Sonstige","2","32801.03","30703.5","287","29988.8","35613.26"
"1997","Sonstige","3","42256.31","43613","222","39630.82","44881.8"
"1997","Sonstige","4","57298.63","55858.5","104","52678.03","61919.23"
"1997","Sonstige","5 Einkommensstärkstes Quintil","80023.47","77895.5","32","67158.27","92888.67"
"1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","10211.43","0","936","9256.38","11166.48"
"1998","(Ehe-)Paar ohne Kind(er)","2","11843.05","0","920","10768.88","12917.22"
"1998","(Ehe-)Paar ohne Kind(er)","3","21561.54","21765","1122","20367.26","22755.82"
"1998","(Ehe-)Paar ohne Kind(er)","4","36281.58","43400","854","34741.62","37821.54"
"1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","61568.91","66947.5","526","58783.46","64354.36"
"1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2913.8","0","549","2360.9","3466.7"
"1998","1-Pers.- Haushalt","2","8120.21","0","491","7107.74","9132.68"
"1998","1-Pers.- Haushalt","3","13995.39","9083","305","12378.28","15612.5"
"1998","1-Pers.- Haushalt","4","21085.97","25322","218","18777.43","23394.51"
"1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","30327.12","30320","143","24272.43","36381.81"
"1998","Alleinerziehende","1 Einkommensschwächstes Quintil","9687.18","4568","576","8747.22","10627.14"
"1998","Alleinerziehende","2","19257.76","18445","269","17646.43","20869.09"
"1998","Alleinerziehende","3","28657.4","25447.5","160","26038.21","31276.59"
"1998","Alleinerziehende","4","36531.39","35586","66","31243.76","41819.02"
"1998","Alleinerziehende","5 Einkommensstärkstes Quintil","60087.46","55370.5","34","51331.36","68843.56"
"1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","27465.11","25435","4036","26928.88","28001.34"
"1998","Paar mit Kind(ern)","2","40369.83","38514","3171","39799.14","40940.52"
"1998","Paar mit Kind(ern)","3","49668.38","48074.5","1833","48910.19","50426.57"
"1998","Paar mit Kind(ern)","4","66592.32","65805.5","1111","64530.72","68653.92"
"1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","98633.84","89350","431","94700.05","102567.63"
"1998","Sonstige","1 Einkommensschwächstes Quintil","28492.43","27408.5","342","26563.96","30420.9"
"1998","Sonstige","2","32659.77","32045","323","30215.87","35103.67"
"1998","Sonstige","3","39503.22","41414.5","177","36392.66","42613.78"
"1998","Sonstige","4","52811.69","51218.5","134","47944.03","57679.35"
"1998","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","9056.06","0","746","8048.88","10063.24"
"1999","(Ehe-)Paar ohne Kind(er)","2","11885.81","0","908","10698.1","13073.52"
"1999","(Ehe-)Paar ohne Kind(er)","3","20018.59","17243","1114","18875.37","21161.81"
"1999","(Ehe-)Paar ohne Kind(er)","4","37805.69","45530.5","958","36307.73","39303.65"
"1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","58924.37","65254.5","586","56217.34","61631.4"
"1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","3288.41","0","498","2656.37","3920.45"
"1999","1-Pers.- Haushalt","2","7860.49","0","472","6904.5","8816.48"
"1999","1-Pers.- Haushalt","3","14396.1","14075.5","284","12686.37","16105.83"
"1999","1-Pers.- Haushalt","4","20236.03","24082","227","17806.27","22665.79"
"1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","27667.03","26331.5","157","22766.1","32567.96"
"1999","Alleinerziehende","1 Einkommensschwächstes Quintil","10184.08","5171","539","9054.37","11313.79"
"1999","Alleinerziehende","2","17997.95","16794.5","312","16504.44","19491.46"
"1999","Alleinerziehende","3","24665.71","24616.5","160","22312.13","27019.29"
"1999","Alleinerziehende","4","40064","37067","73","36002.13","44125.87"
"1999","Alleinerziehende","5 Einkommensstärkstes Quintil","56995.51","57139","31","49100.7","64890.32"
"1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","25854.27","25515","3255","25271.07","26437.47"
"1999","Paar mit Kind(ern)","2","38723.48","38027.5","3391","38152.84","39294.12"
"1999","Paar mit Kind(ern)","3","54188.38","51027","1971","53346.25","55030.51"
"1999","Paar mit Kind(ern)","4","66750.58","64346","1120","65642.55","67858.61"
"1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","98201.68","89842","520","94747.08","101656.28"
"1999","Sonstige","1 Einkommensschwächstes Quintil","27694.99","22164.5","220","24245.26","31144.72"
"1999","Sonstige","2","35166.2","34267.5","220","32429.35","37903.05"
"1999","Sonstige","3","35001.93","33806.5","134","31677.54","38326.32"
"1999","Sonstige","4","34806.1","25308.5","60","27025.55","42586.65"
"1999","Sonstige","5 Einkommensstärkstes Quintil","81111.8","68463","32","67261.49","94962.11"
"2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","8919.32","0","1330","8110.43","9728.21"
"2000","(Ehe-)Paar ohne Kind(er)","2","11454.56","0","1672","10687.12","12222"
"2000","(Ehe-)Paar ohne Kind(er)","3","20359.73","14699.5","1876","19308.3","21411.16"
"2000","(Ehe-)Paar ohne Kind(er)","4","36096.33","42910.5","1746","34896.54","37296.12"
"2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","60612.22","63989","1312","58451.09","62773.35"
"2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","3635.14","0","941","3125.08","4145.2"
"2000","1-Pers.- Haushalt","2","8547.71","0","835","7809.97","9285.45"
"2000","1-Pers.- Haushalt","3","16278.33","21377","592","15110.11","17446.55"
"2000","1-Pers.- Haushalt","4","21250.4","26244","471","19652.33","22848.47"
"2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","31579.4","32032","421","28789.07","34369.73"
"2000","Alleinerziehende","1 Einkommensschwächstes Quintil","9488.85","4427","928","8655.26","10322.44"
"2000","Alleinerziehende","2","20844.57","21377","456","19527.63","22161.51"
"2000","Alleinerziehende","3","27237.52","25155.5","298","25232.35","29242.69"
"2000","Alleinerziehende","4","40677.09","36215","165","32386.86","48967.32"
"2000","Alleinerziehende","5 Einkommensstärkstes Quintil","61733.69","59846.5","64","53956.46","69510.92"
"2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","28068.51","26442.5","5065","27564.6","28572.42"
"2000","Paar mit Kind(ern)","2","39629.33","37347","5437","39201.78","40056.88"
"2000","Paar mit Kind(ern)","3","51428.89","50099","3736","50878.8","51978.98"
"2000","Paar mit Kind(ern)","4","67232.5","64357.5","2210","65947.36","68517.64"
"2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","96710.97","89657.5","1054","94358.87","99063.07"
"2000","Sonstige","1 Einkommensschwächstes Quintil","25053.15","21182.5","425","22717.24","27389.06"
"2000","Sonstige","2","30486.74","29195","314","28117.65","32855.83"
"2000","Sonstige","3","37445.23","32680","236","33781.1","41109.36"
"2000","Sonstige","4","48967.14","45909","160","45224.47","52709.81"
"2000","Sonstige","5 Einkommensstärkstes Quintil","72646.93","74902","63","63629.85","81664.01"
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","7087.04","0","1066","6391.88","7782.2"
"2001","(Ehe-)Paar ohne Kind(er)","2","11431.92","0","1408","10217.78","12646.06"
"2001","(Ehe-)Paar ohne Kind(er)","3","17764.39","7324.5","1766","16803.82","18724.96"
"2001","(Ehe-)Paar ohne Kind(er)","4","34475.27","39395","1644","33132.78","35817.76"
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","59521.88","64656.5","1294","57331.81","61711.95"
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","3476.24","0","784","3040.84","3911.64"
"2001","1-Pers.- Haushalt","2","7272.5","0","712","6516.12","8028.88"
"2001","1-Pers.- Haushalt","3","14071.99","13881.5","557","12920.87","15223.11"
"2001","1-Pers.- Haushalt","4","22154.46","27548","494","19907.03","24401.89"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","32430.71","33332.5","379","29507.61","35353.81"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","9230.92","4724","819","8431.33","10030.51"
"2001","Alleinerziehende","2","22324.19","23521.5","432","20952.98","23695.4"
"2001","Alleinerziehende","3","28135.45","26825.5","302","26090.76","30180.14"
"2001","Alleinerziehende","4","34582.83","34737","160","31898.98","37266.68"
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","46452.19","42743.5","48","37670.28","55234.1"
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","27455.59","25577.5","4254","26865.62","28045.56"
"2001","Paar mit Kind(ern)","2","40324.37","38250","4792","39784.9","40863.84"
"2001","Paar mit Kind(ern)","3","52162.82","50678","3480","51507.45","52818.19"
"2001","Paar mit Kind(ern)","4","66002.23","62863.5","2196","65072.97","66931.49"
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","96702.74","89683.5","1076","93949.88","99455.6"
"2001","Sonstige","1 Einkommensschwächstes Quintil","23492.96","18844","354","21222.93","25762.99"
"2001","Sonstige","2","35868.82","30981.5","303","32745.38","38992.26"
"2001","Sonstige","3","38319.62","36570.5","200","34310.09","42329.15"
"2001","Sonstige","4","49608.65","48266","142","45127.01","54090.29"
"2001","Sonstige","5 Einkommensstärkstes Quintil","68561.55","65381.5","66","58990.16","78132.94"
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","9013.44","0","994","7897.3","10129.58"
"2002","(Ehe-)Paar ohne Kind(er)","2","10648.18","0","1322","9806.86","11489.5"
"2002","(Ehe-)Paar ohne Kind(er)","3","16247.78","2701","1602","15219.88","17275.68"
"2002","(Ehe-)Paar ohne Kind(er)","4","33059.88","36486","1740","31769.34","34350.42"
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","62162.02","62380","2146","59713.32","64610.72"
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","3532.58","0","729","2906.8","4158.36"
"2002","1-Pers.- Haushalt","2","6918.25","0","643","6117.96","7718.54"
"2002","1-Pers.- Haushalt","3","12852.17","2500","565","11677.25","14027.09"
"2002","1-Pers.- Haushalt","4","21883.94","25597.5","573","20374.81","23393.07"
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","34735.13","35598.5","428","29930.26","39540"
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","10351.55","6027.5","788","9479.17","11223.93"
"2002","Alleinerziehende","2","22256.69","20675","383","20396.7","24116.68"
"2002","Alleinerziehende","3","27061.91","27465","281","25087.66","29036.16"
"2002","Alleinerziehende","4","35760.45","32400","237","32756.18","38764.72"
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","69236.22","61708","81","58608.05","79864.39"
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","28649.74","26465","3464","27910.19","29389.29"
"2002","Paar mit Kind(ern)","2","40123.01","37224.5","3983","39448.42","40797.6"
"2002","Paar mit Kind(ern)","3","48142.54","47661.5","3355","47491.43","48793.65"
"2002","Paar mit Kind(ern)","4","63820.22","60281.5","3094","62690.35","64950.09"
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","110232.42","98135","2690","107690.39","112774.45"
"2002","Sonstige","1 Einkommensschwächstes Quintil","25851.6","20235","271","23380.01","28323.19"
"2002","Sonstige","2","24729.36","24555.5","249","21705.13","27753.59"
"2002","Sonstige","3","31365.79","33150","162","27301.67","35429.91"
"2002","Sonstige","4","45601.39","40815.5","215","41242.67","49960.11"
"2002","Sonstige","5 Einkommensstärkstes Quintil","79630.46","78390.5","121","70788.47","88472.45"
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","7055","0","932","5971.97","8138.03"
"2003","(Ehe-)Paar ohne Kind(er)","2","11369.67","0","1270","10415.08","12324.26"
"2003","(Ehe-)Paar ohne Kind(er)","3","15889.16","0","1616","14763.26","17015.06"
"2003","(Ehe-)Paar ohne Kind(er)","4","34237.26","37800","1832","32840.03","35634.49"
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","62189.51","63703","1986","59851.78","64527.24"
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","3371.02","0","732","2876.89","3865.15"
"2003","1-Pers.- Haushalt","2","6729.71","0","585","5881.71","7577.71"
"2003","1-Pers.- Haushalt","3","12177.66","0","566","11017.27","13338.05"
"2003","1-Pers.- Haushalt","4","23558.73","29880.5","625","21993.1","25124.36"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","34148.33","35352.5","411","29663.18","38633.48"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","9989.03","5389","798","9113.01","10865.05"
"2003","Alleinerziehende","2","19605.9","18573","410","18159.66","21052.14"
"2003","Alleinerziehende","3","28096.66","30006.5","272","26216.41","29976.91"
"2003","Alleinerziehende","4","40382.83","39630","202","36578.72","44186.94"
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","52610.35","54583","60","42073.54","63147.16"
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","26781.26","25490","3085","25953.06","27609.46"
"2003","Paar mit Kind(ern)","2","39677.41","37586","3662","39053.5","40301.32"
"2003","Paar mit Kind(ern)","3","51379.35","49777","3509","50697.73","52060.97"
"2003","Paar mit Kind(ern)","4","64759.68","61013","2999","63748.83","65770.53"
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","108941.43","97791","2371","106494.65","111388.21"
"2003","Sonstige","1 Einkommensschwächstes Quintil","28312.59","26700","233","25866.01","30759.17"
"2003","Sonstige","2","28796.8","22655","199","25369.97","32223.63"
"2003","Sonstige","3","25998.05","17803","169","20842.82","31153.28"
"2003","Sonstige","4","42075.6","40190.5","180","37649.03","46502.17"
"2003","Sonstige","5 Einkommensstärkstes Quintil","69477.01","57350","88","58432.17","80521.85"
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","7740.92","0","888","6869.74","8612.1"
"2004","(Ehe-)Paar ohne Kind(er)","2","11776.58","0","1188","10416.03","13137.13"
"2004","(Ehe-)Paar ohne Kind(er)","3","15864.92","2845","1658","14916.31","16813.53"
"2004","(Ehe-)Paar ohne Kind(er)","4","32812.64","34844","1850","31316.59","34308.69"
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","62965.43","64253","2054","60583.55","65347.31"
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2645.25","0","689","2215.28","3075.22"
"2004","1-Pers.- Haushalt","2","6648.7","0","582","5811.24","7486.16"
"2004","1-Pers.- Haushalt","3","11151.47","0","560","9982.03","12320.91"
"2004","1-Pers.- Haushalt","4","22386","28700","618","20890.03","23881.97"
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","35658.53","35583","412","29327.17","41989.89"
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","9435.38","5031","813","8697.36","10173.4"
"2004","Alleinerziehende","2","19156.61","17992","349","17575.46","20737.76"
"2004","Alleinerziehende","3","30324.83","30994.5","291","28204.72","32444.94"
"2004","Alleinerziehende","4","33319.02","29862.5","155","30117.4","36520.64"
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","54613.8","53650","78","46146.56","63081.04"
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","26251.28","24022.5","2949","25462.81","27039.75"
"2004","Paar mit Kind(ern)","2","40315.31","39308","3629","39694.87","40935.75"
"2004","Paar mit Kind(ern)","3","49293.11","48962.5","3211","48576.98","50009.24"
"2004","Paar mit Kind(ern)","4","63304.87","61932.5","2936","62441.58","64168.16"
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","106971.19","94060","2222","104453.29","109489.09"
"2004","Sonstige","1 Einkommensschwächstes Quintil","23803.8","18944.5","226","21070.12","26537.48"
"2004","Sonstige","2","36328.52","27348","175","31439.31","41217.73"
"2004","Sonstige","3","36592.82","37280","167","32113.72","41071.92"
"2004","Sonstige","4","41726.77","35350","128","35792.72","47660.82"
"2004","Sonstige","5 Einkommensstärkstes Quintil","90722.53","88736.5","103","79548.45","101896.61"
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","8292.91","0","862","7044.62","9541.2"
"2005","(Ehe-)Paar ohne Kind(er)","2","9688.8","0","1168","8725.1","10652.5"
"2005","(Ehe-)Paar ohne Kind(er)","3","16747.68","3581.5","1552","15699.18","17796.18"
"2005","(Ehe-)Paar ohne Kind(er)","4","31288.68","33341","1726","30012.17","32565.19"
"2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","60004.95","64050","2076","57646.71","62363.19"
"2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2644.33","0","691","2226.5","3062.16"
"2005","1-Pers.- Haushalt","2","5517.04","0","555","4680.15","6353.93"
"2005","1-Pers.- Haushalt","3","10887.08","0","584","9751.09","12023.07"
"2005","1-Pers.- Haushalt","4","21892.72","26255","633","20451.12","23334.32"
"2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","35661.2","36325","450","31649.57","39672.83"
"2005","Alleinerziehende","1 Einkommensschwächstes Quintil","8965.28","4380","848","8089.19","9841.37"
"2005","Alleinerziehende","2","16943.57","17340.5","386","15427.78","18459.36"
"2005","Alleinerziehende","3","28016.12","28742","259","26026.54","30005.7"
"2005","Alleinerziehende","4","36099.33","36200","163","33395.01","38803.65"
"2005","Alleinerziehende","5 Einkommensstärkstes Quintil","65728.64","66250","80","58058.86","73398.42"
"2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","25254.94","23356.5","2761","24429.59","26080.29"
"2005","Paar mit Kind(ern)","2","40183.78","38580","3187","39544.51","40823.05"
"2005","Paar mit Kind(ern)","3","48835.68","47963","3009","48191.34","49480.02"
"2005","Paar mit Kind(ern)","4","65335.55","63299","2823","64440.46","66230.64"
"2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","105645.48","95618","2144","103376.15","107914.81"
"2005","Sonstige","1 Einkommensschwächstes Quintil","21658.8","18015","225","19243.41","24074.19"
"2005","Sonstige","2","38717.88","28022.5","198","34324.67","43111.09"
"2005","Sonstige","3","50140.37","48604","135","44996.72","55284.02"
"2005","Sonstige","4","34543","31117.5","110","28750.12","40335.88"
"2005","Sonstige","5 Einkommensstärkstes Quintil","72462.15","64100","81","61054.74","83869.56"
"2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","7556.09","0","1022","6606.57","8505.61"
"2006","(Ehe-)Paar ohne Kind(er)","2","9763.97","0","1420","8851.44","10676.5"
"2006","(Ehe-)Paar ohne Kind(er)","3","17131.47","3990","1656","16008.82","18254.12"
"2006","(Ehe-)Paar ohne Kind(er)","4","31211.02","34750","1964","29956.7","32465.34"
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","62525.59","67205.5","2254","60091.04","64960.14"
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2571.58","0","811","2171.35","2971.81"
"2006","1-Pers.- Haushalt","2","5912.36","0","595","5174.98","6649.74"
"2006","1-Pers.- Haushalt","3","10458.21","0","633","9389.92","11526.5"
"2006","1-Pers.- Haushalt","4","20795.82","23850","738","19432.33","22159.31"
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","38281.85","36950","523","34092.1","42471.6"
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","7858.67","3112.5","920","7150.16","8567.18"
"2006","Alleinerziehende","2","17981.59","17861.5","420","16682.32","19280.86"
"2006","Alleinerziehende","3","27443.19","26650","274","25169.37","29717.01"
"2006","Alleinerziehende","4","35929.17","35574","211","33233.3","38625.04"
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","61325.85","60050","99","52897.88","69753.82"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","22285.93","20175","2748","21513.22","23058.64"
"2006","Paar mit Kind(ern)","2","38087.11","36760.5","3301","37503.55","38670.67"
"2006","Paar mit Kind(ern)","3","51363.3","48875","3221","50480.89","52245.71"
"2006","Paar mit Kind(ern)","4","63385.31","61762","3012","62523.07","64247.55"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","109556.18","98250","2106","106950.96","112161.4"
"2006","Sonstige","1 Einkommensschwächstes Quintil","26464.21","18950","217","22758.39","30170.03"
"2006","Sonstige","2","33681.96","28905","193","30524.17","36839.75"
"2006","Sonstige","3","45310.04","38645","130","40192.13","50427.95"
"2006","Sonstige","4","49560.47","40572","133","44103.26","55017.68"
"2006","Sonstige","5 Einkommensstärkstes Quintil","72532.25","60853.5","67","61272.36","83792.14"
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","6920.76","0","826","6076.98","7764.54"
"2007","(Ehe-)Paar ohne Kind(er)","2","9661.77","0","1324","8813.5","10510.04"
"2007","(Ehe-)Paar ohne Kind(er)","3","15287.47","0","1554","13896.73","16678.21"
