year,bula_h,sex,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,"Rhineland-Palatinate, Saarland",female,Very important,0.60393,185,268,0.54527,0.66260
1992,"Rhineland-Palatinate, Saarland",female,Important,0.31579,83,268,0.26004,0.37155
1992,Baden-Wuerttemberg,male,Very important,0.65920,353,488,0.61710,0.70129
1992,Baden-Wuerttemberg,male,Important,0.27711,135,488,0.23736,0.31686
1992,Baden-Wuerttemberg,female,Very important,0.65472,417,539,0.61455,0.69490
1992,Baden-Wuerttemberg,female,Important,0.23093,122,539,0.19532,0.26654
1992,Bavaria,male,Very important,0.65372,441,602,0.61568,0.69175
1992,Bavaria,male,Important,0.26754,161,602,0.23215,0.30293
1992,Bavaria,female,Very important,0.66004,474,633,0.62310,0.69697
1992,Bavaria,female,Important,0.20035,123,633,0.16914,0.23156
1992,Bavaria,female,Unimportant,0.08073,36,633,0.05949,0.10197
1992,Berlin,male,Very important,0.62320,159,223,0.55945,0.68694
1992,Berlin,male,Important,0.31819,64,223,0.25692,0.37946
1992,Berlin,female,Very important,0.62951,188,242,0.56853,0.69048
1992,Berlin,female,Important,0.24626,54,242,0.19187,0.30066
1992,Brandenburg,male,Very important,0.67521,229,301,0.62222,0.72821
1992,Brandenburg,male,Important,0.26425,72,301,0.21435,0.31415
1992,Brandenburg,female,Very important,0.64984,237,296,0.59541,0.70428
1992,Brandenburg,female,Important,0.17385,59,296,0.13060,0.21710
1992,Mecklenburg-Western Pomerania,male,Very important,0.68168,146,195,0.61612,0.74723
1992,Mecklenburg-Western Pomerania,male,Important,0.24982,49,195,0.18890,0.31074
1992,Mecklenburg-Western Pomerania,female,Very important,0.70963,162,194,0.64559,0.77367
1992,Mecklenburg-Western Pomerania,female,Important,0.19816,32,194,0.14193,0.25440
1992,Saxony,male,Very important,0.74569,406,508,0.70778,0.78359
1992,Saxony,male,Important,0.19111,102,508,0.15689,0.22533
1992,Saxony,female,Very important,0.66354,444,587,0.62529,0.70180
1992,Saxony,female,Important,0.16101,98,587,0.13125,0.19076
1992,Saxony,female,Unimportant,0.12676,45,587,0.09982,0.15370
1992,Saxony-Anhalt,male,Very important,0.69875,263,340,0.64991,0.74759
1992,Saxony-Anhalt,male,Important,0.21673,77,340,0.17287,0.26059
1992,Saxony-Anhalt,female,Very important,0.67069,284,364,0.62234,0.71904
1992,Saxony-Anhalt,female,Important,0.20304,80,364,0.16166,0.24442
1992,Thuringa,male,Very important,0.73334,246,305,0.68363,0.78305
1992,Thuringa,male,Important,0.18749,59,305,0.14362,0.23137
1992,Thuringa,female,Very important,0.68014,259,316,0.62863,0.73165
1992,Thuringa,female,Important,0.16291,57,316,0.12213,0.20369
1995,Schleswig-Holstein,male,Very important,0.71844,92,92,0.62603,0.81085
1995,Schleswig-Holstein,female,Very important,0.68964,101,101,0.59896,0.78032
1995,Hamburg,female,Very important,0.70593,39,39,0.56107,0.85080
1995,Lower Saxony,male,Very important,0.66362,314,420,0.61838,0.70886
1995,Lower Saxony,male,Important,0.26438,106,420,0.22216,0.30661
1995,Lower Saxony,female,Very important,0.70411,349,429,0.66086,0.74735
1995,Lower Saxony,female,Important,0.20798,80,429,0.16953,0.24643
1995,North Rhine-Westphalia,male,Very important,0.69914,679,936,0.66975,0.72854
1995,North Rhine-Westphalia,male,Important,0.24336,224,936,0.21585,0.27086
1995,North Rhine-Westphalia,male,Less important,0.04500,33,936,0.03171,0.05828
1995,North Rhine-Westphalia,female,Very important,0.67618,781,1046,0.64781,0.70455
1995,North Rhine-Westphalia,female,Important,0.22060,222,1046,0.19546,0.24575
1995,North Rhine-Westphalia,female,Less important,0.06154,43,1046,0.04697,0.07611
1995,Hesse,male,Very important,0.70543,227,311,0.65469,0.75618
1995,Hesse,male,Important,0.25256,84,311,0.20419,0.30092
1995,Hesse,female,Very important,0.70674,264,332,0.65770,0.75579
1995,Hesse,female,Important,0.19663,68,332,0.15381,0.23945
1995,"Rhineland-Palatinate, Saarland",male,Very important,0.62388,194,282,0.56724,0.68052
1995,"Rhineland-Palatinate, Saarland",male,Important,0.31349,88,282,0.25925,0.36773
1995,"Rhineland-Palatinate, Saarland",female,Very important,0.62749,219,294,0.57213,0.68285
1995,"Rhineland-Palatinate, Saarland",female,Important,0.24707,75,294,0.19768,0.29646
1995,Baden-Wuerttemberg,male,Very important,0.67223,386,526,0.63207,0.71238
1995,Baden-Wuerttemberg,male,Important,0.25385,140,526,0.21662,0.29108
1995,Baden-Wuerttemberg,female,Very important,0.67790,451,569,0.63947,0.71633
1995,Baden-Wuerttemberg,female,Important,0.19965,118,569,0.16678,0.23253
1995,Bavaria,male,Very important,0.63540,450,632,0.59785,0.67296
1995,Bavaria,male,Important,0.29220,182,632,0.25672,0.32769
1995,Bavaria,female,Very important,0.63315,500,679,0.59688,0.66943
1995,Bavaria,female,Important,0.22969,142,679,0.19803,0.26136
1995,Bavaria,female,Unimportant,0.08212,37,679,0.06146,0.10279
1995,Berlin,male,Very important,0.67755,164,220,0.61564,0.73945
1995,Berlin,male,Important,0.26164,56,220,0.20343,0.31985
1995,Berlin,female,Very important,0.66407,184,234,0.60343,0.72472
1995,Berlin,female,Important,0.19332,50,234,0.14261,0.24402
1995,Brandenburg,male,Very important,0.66595,190,262,0.60872,0.72317
1995,Brandenburg,male,Important,0.26179,72,262,0.20846,0.31512
1995,Brandenburg,female,Very important,0.65143,205,274,0.59490,0.70795
1995,Brandenburg,female,Important,0.23315,69,274,0.18300,0.28331
1995,Mecklenburg-Western Pomerania,male,Very important,0.72886,142,189,0.66532,0.79241
1995,Mecklenburg-Western Pomerania,male,Important,0.21461,47,189,0.15593,0.27330
1995,Mecklenburg-Western Pomerania,female,Very important,0.66875,153,191,0.60183,0.73568
1995,Mecklenburg-Western Pomerania,female,Important,0.20662,38,191,0.14905,0.26419
1995,Saxony,male,Very important,0.72776,370,490,0.68831,0.76721
1995,Saxony,male,Important,0.22705,120,490,0.18992,0.26418
1995,Saxony,female,Very important,0.68139,425,553,0.64252,0.72026
1995,Saxony,female,Important,0.17512,97,553,0.14342,0.20683
1995,Saxony,female,Unimportant,0.09271,31,553,0.06852,0.11691
1995,Saxony-Anhalt,male,Very important,0.74501,238,301,0.69568,0.79433
1995,Saxony-Anhalt,male,Important,0.21000,63,301,0.16391,0.25609
1995,Saxony-Anhalt,female,Very important,0.69335,260,328,0.64337,0.74333
1995,Saxony-Anhalt,female,Important,0.17980,68,328,0.13818,0.22143
1995,Thuringa,male,Very important,0.65136,219,287,0.59613,0.70659
1995,Thuringa,male,Important,0.23722,68,287,0.18792,0.28652
1995,Thuringa,female,Very important,0.61376,231,306,0.55912,0.66840
1995,Thuringa,female,Important,0.22018,75,306,0.17368,0.26668
2004,Schleswig-Holstein,male,Very important,0.67176,216,284,0.61705,0.72647
2004,Schleswig-Holstein,male,Important,0.22620,68,284,0.17746,0.27495
2004,Schleswig-Holstein,female,Very important,0.65258,238,310,0.59949,0.70567
2004,Schleswig-Holstein,female,Important,0.23782,72,310,0.19035,0.28529
2004,Hamburg,male,Very important,0.52337,88,130,0.43718,0.60956
2004,Hamburg,male,Important,0.41413,42,130,0.32913,0.49913
2004,Hamburg,female,Very important,0.58861,103,143,0.50767,0.66954
2004,Hamburg,female,Important,0.30923,40,143,0.23321,0.38524
2004,Lower Saxony,male,Very important,0.65791,614,892,0.62676,0.68906
2004,Lower Saxony,male,Important,0.25115,230,892,0.22267,0.27962
2004,Lower Saxony,male,Less important,0.06623,48,892,0.04990,0.08256
2004,Lower Saxony,female,Very important,0.67869,685,931,0.64867,0.70870
2004,Lower Saxony,female,Important,0.23176,205,931,0.20464,0.25888
2004,Lower Saxony,female,Less important,0.05776,41,931,0.04277,0.07275
2004,Bremen,male,Very important,0.73929,57,57,0.62431,0.85428
2004,Bremen,female,Very important,0.62004,62,62,0.49824,0.74185
2004,North Rhine-Westphalia,male,Very important,0.65534,1506,2165,0.63531,0.67536
2004,North Rhine-Westphalia,male,Important,0.28573,585,2165,0.26669,0.30476
2004,North Rhine-Westphalia,male,Less important,0.04186,74,2165,0.03342,0.05029
2004,North Rhine-Westphalia,female,Very important,0.67078,1658,2312,0.65162,0.68994
2004,North Rhine-Westphalia,female,Important,0.24228,525,2312,0.22481,0.25975
2004,North Rhine-Westphalia,female,Less important,0.04020,68,2312,0.03219,0.04821
2004,North Rhine-Westphalia,female,Unimportant,0.04674,61,2312,0.03813,0.05534
2004,Hesse,male,Very important,0.62560,445,660,0.58865,0.66255
2004,Hesse,male,Important,0.31837,215,660,0.28280,0.35394
2004,Hesse,female,Very important,0.65788,494,706,0.62286,0.69290
2004,Hesse,female,Important,0.22542,181,706,0.19457,0.25627
2004,Hesse,female,Less important,0.05025,31,706,0.03412,0.06638
2004,"Rhineland-Palatinate, Saarland",male,Very important,0.65010,407,571,0.61095,0.68926
2004,"Rhineland-Palatinate, Saarland",male,Important,0.29371,164,571,0.25632,0.33110
2004,"Rhineland-Palatinate, Saarland",female,Very important,0.62746,454,655,0.59041,0.66452
2004,"Rhineland-Palatinate, Saarland",female,Important,0.26348,164,655,0.22972,0.29724
2004,"Rhineland-Palatinate, Saarland",female,Less important,0.07948,37,655,0.05875,0.10021
2004,Baden-Wuerttemberg,male,Very important,0.61504,796,1237,0.58791,0.64217
2004,Baden-Wuerttemberg,male,Important,0.31757,377,1237,0.29162,0.34353
2004,Baden-Wuerttemberg,male,Less important,0.05599,64,1237,0.04317,0.06881
2004,Baden-Wuerttemberg,female,Very important,0.62305,878,1270,0.59638,0.64971
2004,Baden-Wuerttemberg,female,Important,0.27707,332,1270,0.25244,0.30169
2004,Baden-Wuerttemberg,female,Less important,0.06354,60,1270,0.05012,0.07696
2004,Bavaria,male,Very important,0.61740,906,1421,0.59212,0.64268
2004,Bavaria,male,Important,0.30088,445,1421,0.27703,0.32474
2004,Bavaria,male,Less important,0.05789,70,1421,0.04574,0.07003
2004,Bavaria,female,Very important,0.58611,1002,1574,0.56177,0.61045
2004,Bavaria,female,Important,0.30834,458,1574,0.28552,0.33116
2004,Bavaria,female,Less important,0.06274,75,1574,0.05076,0.07473
2004,Bavaria,female,Unimportant,0.04281,39,1574,0.03281,0.05282
2004,Berlin,male,Very important,0.50253,227,344,0.44961,0.55544
2004,Berlin,male,Important,0.34724,117,344,0.29686,0.39763
2004,Berlin,female,Very important,0.54902,254,387,0.49938,0.59867
2004,Berlin,female,Important,0.25412,100,387,0.21069,0.29755
2004,Berlin,female,Less important,0.11510,33,387,0.08326,0.14693
2004,Brandenburg,male,Very important,0.57091,274,409,0.52288,0.61893
2004,Brandenburg,male,Important,0.37894,135,409,0.33187,0.42601
2004,Brandenburg,female,Very important,0.56411,291,432,0.51729,0.61092
2004,Brandenburg,female,Important,0.32342,141,432,0.27926,0.36758
2004,Mecklenburg-Western Pomerania,male,Very important,0.63443,159,219,0.57050,0.69836
2004,Mecklenburg-Western Pomerania,male,Important,0.26363,60,219,0.20514,0.32212
2004,Mecklenburg-Western Pomerania,female,Very important,0.63671,175,248,0.57673,0.69669
2004,Mecklenburg-Western Pomerania,female,Important,0.25086,73,248,0.19679,0.30492
2004,Saxony,male,Very important,0.62076,479,744,0.58587,0.65565
2004,Saxony,male,Important,0.30431,219,744,0.27123,0.33740
2004,Saxony,male,Less important,0.05492,46,744,0.03854,0.07130
2004,Saxony,female,Very important,0.61342,522,769,0.57898,0.64786
2004,Saxony,female,Important,0.27121,214,769,0.23977,0.30265
2004,Saxony,female,Less important,0.05353,33,769,0.03761,0.06945
2004,Saxony-Anhalt,male,Very important,0.62435,276,405,0.57712,0.67157
2004,Saxony-Anhalt,male,Important,0.30199,129,405,0.25722,0.34676
2004,Saxony-Anhalt,female,Very important,0.60437,318,449,0.55909,0.64965
2004,Saxony-Anhalt,female,Important,0.26964,131,449,0.22855,0.31074
2004,Thuringa,male,Very important,0.56226,291,445,0.51612,0.60841
2004,Thuringa,male,Important,0.31394,123,445,0.27077,0.35711
2004,Thuringa,male,Less important,0.07961,31,445,0.05443,0.10479
2004,Thuringa,female,Very important,0.61293,326,443,0.56752,0.65834
2004,Thuringa,female,Important,0.28993,117,443,0.24763,0.33223
2008,Schleswig-Holstein,male,Very important,0.61632,168,242,0.55492,0.67771
2008,Schleswig-Holstein,male,Important,0.31139,74,242,0.25293,0.36985
2008,Schleswig-Holstein,female,Very important,0.66173,199,266,0.60476,0.71869
2008,Schleswig-Holstein,female,Important,0.25183,67,266,0.19957,0.30409
2008,Hamburg,male,Very important,0.57268,85,116,0.48226,0.66309
2008,Hamburg,male,Important,0.28960,31,116,0.20670,0.37251
2008,Hamburg,female,Very important,0.62120,97,132,0.53813,0.70427
2008,Hamburg,female,Important,0.28414,35,132,0.20691,0.36137
2008,Lower Saxony,male,Very important,0.65331,566,784,0.61997,0.68664
2008,Lower Saxony,male,Important,0.27071,218,784,0.23959,0.30184
2008,Lower Saxony,female,Very important,0.64412,613,864,0.61218,0.67607
2008,Lower Saxony,female,Important,0.26016,217,864,0.23089,0.28943
2008,Lower Saxony,female,Less important,0.05600,34,864,0.04066,0.07134
2008,Bremen,male,Very important,0.68185,44,44,0.54264,0.82107
2008,Bremen,female,Very important,0.80279,59,59,0.70038,0.90519
2008,North Rhine-Westphalia,male,Very important,0.62718,1231,1829,0.60501,0.64935
2008,North Rhine-Westphalia,male,Important,0.30293,529,1829,0.28187,0.32400
2008,North Rhine-Westphalia,male,Less important,0.04812,69,1829,0.03831,0.05793
2008,North Rhine-Westphalia,female,Very important,0.65770,1404,2037,0.63709,0.67831
2008,North Rhine-Westphalia,female,Important,0.24949,507,2037,0.23069,0.26828
2008,North Rhine-Westphalia,female,Less important,0.04786,74,2037,0.03859,0.05713
2008,North Rhine-Westphalia,female,Unimportant,0.04495,52,2037,0.03595,0.05395
2008,Hesse,male,Very important,0.64189,407,586,0.60303,0.68074
2008,Hesse,male,Important,0.27849,179,586,0.24216,0.31481
2008,Hesse,female,Very important,0.64858,450,616,0.61085,0.68632
2008,Hesse,female,Important,0.22430,166,616,0.19133,0.25727
2008,"Rhineland-Palatinate, Saarland",male,Very important,0.62669,327,457,0.58230,0.67109
2008,"Rhineland-Palatinate, Saarland",male,Important,0.28327,130,457,0.24192,0.32463
2008,"Rhineland-Palatinate, Saarland",female,Very important,0.52021,361,575,0.47934,0.56108
2008,"Rhineland-Palatinate, Saarland",female,Important,0.35865,182,575,0.31941,0.39788
2008,"Rhineland-Palatinate, Saarland",female,Less important,0.07938,32,575,0.05727,0.10150
2008,Baden-Wuerttemberg,male,Very important,0.61379,718,1113,0.58517,0.64241
2008,Baden-Wuerttemberg,male,Important,0.30920,344,1113,0.28203,0.33636
2008,Baden-Wuerttemberg,male,Less important,0.05950,51,1113,0.04560,0.07341
2008,Baden-Wuerttemberg,female,Very important,0.62462,808,1173,0.59690,0.65234
2008,Baden-Wuerttemberg,female,Important,0.28838,316,1173,0.26244,0.31431
2008,Baden-Wuerttemberg,female,Less important,0.05560,49,1173,0.04248,0.06871
2008,Bavaria,male,Very important,0.60548,826,1278,0.57867,0.63229
2008,Bavaria,male,Important,0.30664,395,1278,0.28135,0.33193
2008,Bavaria,male,Less important,0.06405,57,1278,0.05062,0.07748
2008,Bavaria,female,Very important,0.59761,909,1410,0.57201,0.62322
2008,Bavaria,female,Important,0.29456,398,1410,0.27076,0.31837
2008,Bavaria,female,Less important,0.07005,68,1410,0.05673,0.08338
2008,Bavaria,female,Unimportant,0.03777,35,1410,0.02781,0.04772
2008,Berlin,male,Very important,0.51665,193,320,0.46181,0.57148
2008,Berlin,male,Important,0.31740,96,320,0.26632,0.36848
2008,Berlin,male,Less important,0.11953,31,320,0.08393,0.15513
2008,Berlin,female,Very important,0.52892,235,372,0.47812,0.57971
2008,Berlin,female,Important,0.27799,98,372,0.23240,0.32358
2008,Berlin,female,Less important,0.14117,39,372,0.10574,0.17660
2008,Brandenburg,male,Very important,0.50238,216,359,0.45058,0.55417
2008,Brandenburg,male,Important,0.40606,143,359,0.35518,0.45693
2008,Brandenburg,female,Very important,0.51594,252,391,0.46634,0.56554
2008,Brandenburg,female,Important,0.36115,139,391,0.31348,0.40883
2008,Mecklenburg-Western Pomerania,male,Very important,0.56030,140,217,0.49411,0.62649
2008,Mecklenburg-Western Pomerania,male,Important,0.33289,77,217,0.27005,0.39574
2008,Mecklenburg-Western Pomerania,female,Very important,0.62512,175,239,0.56362,0.68663
2008,Mecklenburg-Western Pomerania,female,Important,0.27633,64,239,0.21952,0.33315
2008,Saxony,male,Very important,0.56846,419,685,0.53134,0.60558
2008,Saxony,male,Important,0.34636,226,685,0.31070,0.38202
2008,Saxony,male,Less important,0.05860,40,685,0.04099,0.07620
2008,Saxony,female,Very important,0.59933,464,694,0.56285,0.63582
2008,Saxony,female,Important,0.27989,198,694,0.24647,0.31332
2008,Saxony,female,Unimportant,0.06538,32,694,0.04697,0.08378
2008,Saxony-Anhalt,male,Very important,0.63610,250,375,0.58734,0.68486
2008,Saxony-Anhalt,male,Important,0.30452,125,375,0.25788,0.35116
2008,Saxony-Anhalt,female,Very important,0.56680,251,379,0.51685,0.61676
2008,Saxony-Anhalt,female,Important,0.30228,128,379,0.25598,0.34858
2008,Thuringa,male,Very important,0.50240,238,383,0.45226,0.55254
2008,Thuringa,male,Important,0.37061,145,383,0.32218,0.41904
2008,Thuringa,female,Very important,0.62844,286,414,0.58184,0.67505
2008,Thuringa,female,Important,0.29737,128,414,0.25329,0.34146
2012,Schleswig-Holstein,male,Very important,0.66337,312,419,0.61806,0.70867
2012,Schleswig-Holstein,male,Important,0.29429,107,419,0.25060,0.33798
2012,Schleswig-Holstein,female,Very important,0.64816,357,496,0.60609,0.69023
2012,Schleswig-Holstein,female,Important,0.28777,139,496,0.24789,0.32766
2012,Hamburg,male,Very important,0.65046,135,186,0.58175,0.71917
2012,Hamburg,male,Important,0.28451,51,186,0.21950,0.34953
2012,Hamburg,female,Very important,0.61411,149,224,0.55021,0.67800
2012,Hamburg,female,Important,0.30851,75,224,0.24789,0.36913
2012,Lower Saxony,male,Very important,0.60195,773,1145,0.57359,0.63032
2012,Lower Saxony,male,Important,0.32192,330,1145,0.29485,0.34900
2012,Lower Saxony,male,Less important,0.06196,42,1145,0.04799,0.07593
2012,Lower Saxony,female,Very important,0.59457,872,1383,0.56868,0.62045
2012,Lower Saxony,female,Important,0.30465,402,1383,0.28038,0.32892
2012,Lower Saxony,female,Less important,0.04889,60,1383,0.03752,0.06025
2012,Lower Saxony,female,Unimportant,0.05190,49,1383,0.04020,0.06359
2012,Bremen,male,Very important,0.60766,48,48,0.46806,0.74725
2012,Bremen,female,Very important,0.78712,70,70,0.69054,0.88371
2012,North Rhine-Westphalia,male,Very important,0.60465,1644,2498,0.58547,0.62382
2012,North Rhine-Westphalia,male,Important,0.32728,744,2498,0.30888,0.34569
2012,North Rhine-Westphalia,male,Less important,0.04213,74,2498,0.03425,0.05001
2012,North Rhine-Westphalia,male,Unimportant,0.02594,36,2498,0.01971,0.03218
2012,North Rhine-Westphalia,female,Very important,0.61662,1890,2979,0.59916,0.63408
2012,North Rhine-Westphalia,female,Important,0.28792,846,2979,0.27165,0.30418
2012,North Rhine-Westphalia,female,Less important,0.05170,152,2979,0.04374,0.05965
2012,North Rhine-Westphalia,female,Unimportant,0.04377,91,2979,0.03642,0.05112
2012,Hesse,male,Very important,0.62489,552,827,0.59187,0.65790
2012,Hesse,male,Important,0.29265,244,827,0.26162,0.32368
2012,Hesse,male,Less important,0.04921,31,827,0.03446,0.06396
2012,Hesse,female,Very important,0.58876,646,1036,0.55878,0.61874
2012,Hesse,female,Important,0.29462,298,1036,0.26685,0.32240
2012,Hesse,female,Less important,0.04815,53,1036,0.03511,0.06119
2012,Hesse,female,Unimportant,0.06847,39,1036,0.05308,0.08385
2012,"Rhineland-Palatinate, Saarland",male,Very important,0.58661,447,682,0.54962,0.62359
2012,"Rhineland-Palatinate, Saarland",male,Important,0.32404,203,682,0.28889,0.35919
2012,"Rhineland-Palatinate, Saarland",male,Less important,0.06207,32,682,0.04395,0.08019
2012,"Rhineland-Palatinate, Saarland",female,Very important,0.55625,501,821,0.52225,0.59026
2012,"Rhineland-Palatinate, Saarland",female,Important,0.32139,270,821,0.28943,0.35336
2012,"Rhineland-Palatinate, Saarland",female,Less important,0.08228,50,821,0.06347,0.10109
2012,Baden-Wuerttemberg,male,Very important,0.65092,1049,1506,0.62684,0.67501
2012,Baden-Wuerttemberg,male,Important,0.26358,385,1506,0.24132,0.28584
2012,Baden-Wuerttemberg,male,Less important,0.07198,72,1506,0.05892,0.08504
2012,Baden-Wuerttemberg,female,Very important,0.62783,1186,1769,0.60530,0.65036
2012,Baden-Wuerttemberg,female,Important,0.28638,470,1769,0.26530,0.30745
2012,Baden-Wuerttemberg,female,Less important,0.05404,73,1769,0.04350,0.06457
2012,Baden-Wuerttemberg,female,Unimportant,0.03176,40,1769,0.02358,0.03993
2012,Bavaria,male,Very important,0.63099,1314,1954,0.60959,0.65239
2012,Bavaria,male,Important,0.28839,540,1954,0.26830,0.30848
2012,Bavaria,male,Less important,0.05383,66,1954,0.04382,0.06384
2012,Bavaria,male,Unimportant,0.02679,34,1954,0.01963,0.03395
2012,Bavaria,female,Very important,0.62414,1507,2344,0.60452,0.64375
2012,Bavaria,female,Important,0.27992,650,2344,0.26174,0.29810
2012,Bavaria,female,Less important,0.05754,112,2344,0.04811,0.06697
2012,Bavaria,female,Unimportant,0.03840,75,2344,0.03062,0.04619
2012,Berlin,male,Very important,0.59655,290,425,0.54985,0.64325
2012,Berlin,male,Important,0.29472,135,425,0.25132,0.33812
2012,Berlin,female,Very important,0.56166,360,573,0.52100,0.60233
2012,Berlin,female,Important,0.27268,142,573,0.23619,0.30918
2012,Berlin,female,Less important,0.09685,38,573,0.07261,0.12108
2012,Berlin,female,Unimportant,0.06881,33,573,0.04806,0.08955
2012,Brandenburg,male,Very important,0.61240,316,476,0.56858,0.65621
2012,Brandenburg,male,Important,0.35009,160,476,0.30720,0.39299
2012,Brandenburg,female,Very important,0.56261,353,545,0.52092,0.60429
2012,Brandenburg,female,Important,0.34917,192,545,0.30911,0.38923
2012,Mecklenburg-Western Pomerania,male,Very important,0.54539,182,273,0.48622,0.60457
2012,Mecklenburg-Western Pomerania,male,Important,0.36972,91,273,0.31236,0.42709
2012,Mecklenburg-Western Pomerania,female,Very important,0.53077,213,315,0.47557,0.58597
2012,Mecklenburg-Western Pomerania,female,Important,0.35110,102,315,0.29830,0.40389
2012,Saxony,male,Very important,0.52887,528,855,0.49539,0.56235
2012,Saxony,male,Important,0.35686,282,855,0.32473,0.38899
2012,Saxony,male,Less important,0.09223,45,855,0.07282,0.11163
2012,Saxony,female,Very important,0.59600,611,957,0.56490,0.62711
2012,Saxony,female,Important,0.26510,249,957,0.23712,0.29308
2012,Saxony,female,Less important,0.07214,56,957,0.05574,0.08854
2012,Saxony,female,Unimportant,0.06676,41,957,0.05094,0.08258
2012,Saxony-Anhalt,male,Very important,0.52347,278,424,0.47588,0.57107
2012,Saxony-Anhalt,male,Important,0.35804,146,424,0.31235,0.40373
2012,Saxony-Anhalt,female,Very important,0.53335,315,508,0.48993,0.57678
2012,Saxony-Anhalt,female,Important,0.33380,193,508,0.29275,0.37485
2012,Thuringa,male,Very important,0.62847,325,458,0.58417,0.67278
