"plh0109","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ganz unwichtig","1991","AkademikerIn","Westdeutschland","","","",""
"Ganz unwichtig","1991","AkademikerIn","Ostdeutschland","","","",""
"Sehr wichtig","1992","(noch) kein Abschluss","Westdeutschland","86","0.511000974321924","0.43426144170062","0.587740506943227"
"Sehr wichtig","1992","(noch) kein Abschluss","Ostdeutschland","36","0.532439074001792","0.412967453507221","0.651910694496363"
"Sehr wichtig","1992","Hauptschule","Westdeutschland","2655","0.643881132059024","0.628782768674016","0.658979495444033"
"Sehr wichtig","1992","Hauptschule","Ostdeutschland","939","0.623094929096988","0.597618779548741","0.648571078645235"
"Sehr wichtig","1992","Realschule","Westdeutschland","1131","0.685077571560269","0.661886626752541","0.708268516367998"
"Sehr wichtig","1992","Realschule","Ostdeutschland","1072","0.731595053042321","0.708514452619621","0.754675653465021"
"Sehr wichtig","1992","(Fach-)Abitur","Westdeutschland","413","0.679612967381899","0.641604784890762","0.717621149873037"
"Sehr wichtig","1992","(Fach-)Abitur","Ostdeutschland","87","0.729488728558752","0.647943671463849","0.811033785653655"
"Sehr wichtig","1992","AkademikerIn","Westdeutschland","498","0.698204646905889","0.663928963577593","0.732480330234185"
"Sehr wichtig","1992","AkademikerIn","Ostdeutschland","736","0.770970082867897","0.743728027955071","0.798212137780723"
"Wichtig","1992","(noch) kein Abschluss","Westdeutschland","57","0.361263179180301","0.287519107192353","0.43500725116825"
"Wichtig","1992","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Wichtig","1992","Hauptschule","Westdeutschland","937","0.258147120978382","0.244348932647481","0.271945309309283"
"Wichtig","1992","Hauptschule","Ostdeutschland","287","0.205185767502977","0.183955907754253","0.2264156272517"
"Wichtig","1992","Realschule","Westdeutschland","318","0.232338658890122","0.211252749014352","0.253424568765892"
"Wichtig","1992","Realschule","Ostdeutschland","264","0.199325513944426","0.1785177263726","0.220133301516253"
"Wichtig","1992","(Fach-)Abitur","Westdeutschland","126","0.238304724482641","0.203601824678651","0.273007624286631"
"Wichtig","1992","(Fach-)Abitur","Ostdeutschland","21","","",""
"Wichtig","1992","AkademikerIn","Westdeutschland","150","0.212460091921969","0.181916968445147","0.243003215398791"
"Wichtig","1992","AkademikerIn","Ostdeutschland","144","0.178355368051332","0.153537749977207","0.203172986125457"
"Weniger wichtig","1992","(noch) kein Abschluss","Westdeutschland","8","","",""
"Weniger wichtig","1992","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Weniger wichtig","1992","Hauptschule","Westdeutschland","118","0.0383376694177674","0.0322835122871008","0.044391826548434"
"Weniger wichtig","1992","Hauptschule","Ostdeutschland","48","0.0437243358290376","0.0329746974820113","0.0544739741760638"
"Weniger wichtig","1992","Realschule","Westdeutschland","45","0.0356717240750022","0.0264115047626762","0.0449319433873282"
"Weniger wichtig","1992","Realschule","Ostdeutschland","59","0.0457802487233381","0.0348939627383988","0.0566665347082775"
"Weniger wichtig","1992","(Fach-)Abitur","Westdeutschland","27","","",""
"Weniger wichtig","1992","(Fach-)Abitur","Ostdeutschland","3","","",""
"Weniger wichtig","1992","AkademikerIn","Westdeutschland","30","0.0670955775686794","0.0484144105246583","0.0857767446127005"
"Weniger wichtig","1992","AkademikerIn","Ostdeutschland","25","","",""
"Ganz unwichtig","1992","(noch) kein Abschluss","Westdeutschland","12","","",""
"Ganz unwichtig","1992","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Ganz unwichtig","1992","Hauptschule","Westdeutschland","154","0.059634077544826","0.0521674373092134","0.0671007177804385"
"Ganz unwichtig","1992","Hauptschule","Ostdeutschland","116","0.127994967570998","0.110432051179499","0.145557883962496"
"Ganz unwichtig","1992","Realschule","Westdeutschland","47","0.0469120454746066","0.0363546826579412","0.0574694082912719"
"Ganz unwichtig","1992","Realschule","Ostdeutschland","21","","",""
"Ganz unwichtig","1992","(Fach-)Abitur","Westdeutschland","13","","",""
"Ganz unwichtig","1992","(Fach-)Abitur","Ostdeutschland","3","","",""
"Ganz unwichtig","1992","AkademikerIn","Westdeutschland","11","","",""
"Ganz unwichtig","1992","AkademikerIn","Ostdeutschland","9","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr wichtig","1993","Hauptschule","Westdeutschland","","","",""
"Sehr wichtig","1993","Hauptschule","Ostdeutschland","","","",""
"Sehr wichtig","1993","Realschule","Westdeutschland","","","",""
"Sehr wichtig","1993","Realschule","Ostdeutschland","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr wichtig","1993","AkademikerIn","Westdeutschland","","","",""
"Sehr wichtig","1993","AkademikerIn","Ostdeutschland","","","",""
"Wichtig","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Wichtig","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Wichtig","1993","Hauptschule","Westdeutschland","","","",""
"Wichtig","1993","Hauptschule","Ostdeutschland","","","",""
"Wichtig","1993","Realschule","Westdeutschland","","","",""
"Wichtig","1993","Realschule","Ostdeutschland","","","",""
"Wichtig","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Wichtig","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Wichtig","1993","AkademikerIn","Westdeutschland","","","",""
"Wichtig","1993","AkademikerIn","Ostdeutschland","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger wichtig","1993","Hauptschule","Westdeutschland","","","",""
"Weniger wichtig","1993","Hauptschule","Ostdeutschland","","","",""
"Weniger wichtig","1993","Realschule","Westdeutschland","","","",""
"Weniger wichtig","1993","Realschule","Ostdeutschland","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger wichtig","1993","AkademikerIn","Westdeutschland","","","",""
"Weniger wichtig","1993","AkademikerIn","Ostdeutschland","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ganz unwichtig","1993","Hauptschule","Westdeutschland","","","",""
"Ganz unwichtig","1993","Hauptschule","Ostdeutschland","","","",""
"Ganz unwichtig","1993","Realschule","Westdeutschland","","","",""
"Ganz unwichtig","1993","Realschule","Ostdeutschland","","","",""
"Ganz unwichtig","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Ganz unwichtig","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Ganz unwichtig","1993","AkademikerIn","Westdeutschland","","","",""
"Ganz unwichtig","1993","AkademikerIn","Ostdeutschland","","","",""
"Sehr wichtig","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr wichtig","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr wichtig","1994","Hauptschule","Westdeutschland","","","",""
"Sehr wichtig","1994","Hauptschule","Ostdeutschland","","","",""
"Sehr wichtig","1994","Realschule","Westdeutschland","","","",""
"Sehr wichtig","1994","Realschule","Ostdeutschland","","","",""
"Sehr wichtig","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr wichtig","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr wichtig","1994","AkademikerIn","Westdeutschland","","","",""
"Sehr wichtig","1994","AkademikerIn","Ostdeutschland","","","",""
"Wichtig","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Wichtig","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Wichtig","1994","Hauptschule","Westdeutschland","","","",""
"Wichtig","1994","Hauptschule","Ostdeutschland","","","",""
"Wichtig","1994","Realschule","Westdeutschland","","","",""
"Wichtig","1994","Realschule","Ostdeutschland","","","",""
"Wichtig","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Wichtig","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Wichtig","1994","AkademikerIn","Westdeutschland","","","",""
"Wichtig","1994","AkademikerIn","Ostdeutschland","","","",""
"Weniger wichtig","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Weniger wichtig","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger wichtig","1994","Hauptschule","Westdeutschland","","","",""
"Weniger wichtig","1994","Hauptschule","Ostdeutschland","","","",""
"Weniger wichtig","1994","Realschule","Westdeutschland","","","",""
"Weniger wichtig","1994","Realschule","Ostdeutschland","","","",""
"Weniger wichtig","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Weniger wichtig","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger wichtig","1994","AkademikerIn","Westdeutschland","","","",""
"Weniger wichtig","1994","AkademikerIn","Ostdeutschland","","","",""
"Ganz unwichtig","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Ganz unwichtig","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ganz unwichtig","1994","Hauptschule","Westdeutschland","","","",""
"Ganz unwichtig","1994","Hauptschule","Ostdeutschland","","","",""
"Ganz unwichtig","1994","Realschule","Westdeutschland","","","",""
"Ganz unwichtig","1994","Realschule","Ostdeutschland","","","",""
"Ganz unwichtig","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Ganz unwichtig","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Ganz unwichtig","1994","AkademikerIn","Westdeutschland","","","",""
"Ganz unwichtig","1994","AkademikerIn","Ostdeutschland","","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","Westdeutschland","133","0.533782984014297","0.470405348103661","0.597160619924933"
"Sehr wichtig","1995","(noch) kein Abschluss","Ostdeutschland","51","0.456032450979921","0.361661013095673","0.550403888864169"
"Sehr wichtig","1995","Hauptschule","Westdeutschland","2660","0.653456237731337","0.638403124378434","0.668509351084239"
"Sehr wichtig","1995","Hauptschule","Ostdeutschland","783","0.614552338876005","0.586957600323665","0.642147077428345"
"Sehr wichtig","1995","Realschule","Westdeutschland","1242","0.704847998180061","0.682786646564284","0.726909349795839"
"Sehr wichtig","1995","Realschule","Ostdeutschland","1041","0.772448922502741","0.749925551149972","0.794972293855511"
"Sehr wichtig","1995","(Fach-)Abitur","Westdeutschland","528","0.719232687622108","0.686499613888083","0.751965761356132"
"Sehr wichtig","1995","(Fach-)Abitur","Ostdeutschland","107","0.698555375849743","0.624873758883757","0.772236992815729"
"Sehr wichtig","1995","AkademikerIn","Westdeutschland","630","0.6777678056134","0.646696240119066","0.708839371107734"
"Sehr wichtig","1995","AkademikerIn","Ostdeutschland","617","0.70862246413053","0.677671911087424","0.739573017173636"
"Wichtig","1995","(noch) kein Abschluss","Westdeutschland","78","0.345276936796536","0.284872030170448","0.405681843422623"
"Wichtig","1995","(noch) kein Abschluss","Ostdeutschland","42","0.383681889286391","0.291542714770408","0.475821063802374"
"Wichtig","1995","Hauptschule","Westdeutschland","909","0.25047567967766","0.236769554892244","0.264181804463076"
"Wichtig","1995","Hauptschule","Ostdeutschland","277","0.229732559181234","0.205882130794173","0.253582987568295"
"Wichtig","1995","Realschule","Westdeutschland","309","0.208910427705174","0.189247218327473","0.228573637082875"
"Wichtig","1995","Realschule","Ostdeutschland","230","0.176458560305775","0.15597888071572","0.19693823989583"
"Wichtig","1995","(Fach-)Abitur","Westdeutschland","155","0.213171156855351","0.183339102284698","0.243003211426003"
"Wichtig","1995","(Fach-)Abitur","Ostdeutschland","32","0.211767362198107","0.146166178311466","0.277368546084747"
"Wichtig","1995","AkademikerIn","Westdeutschland","189","0.23268605389836","0.204592290153863","0.260779817642858"
"Wichtig","1995","AkademikerIn","Ostdeutschland","175","0.224854811788605","0.196418350985538","0.253291272591673"
"Weniger wichtig","1995","(noch) kein Abschluss","Westdeutschland","18","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Weniger wichtig","1995","Hauptschule","Westdeutschland","124","0.0389261964411177","0.0328077890657735","0.045044603816462"
"Weniger wichtig","1995","Hauptschule","Ostdeutschland","52","0.0547182339107231","0.041823546619444","0.0676129212020022"
"Weniger wichtig","1995","Realschule","Westdeutschland","63","0.0574187394212377","0.0461662725720626","0.0686712062704127"
"Weniger wichtig","1995","Realschule","Ostdeutschland","40","0.0313961376785095","0.0220276330872853","0.0407646422697337"
"Weniger wichtig","1995","(Fach-)Abitur","Westdeutschland","27","","",""
"Weniger wichtig","1995","(Fach-)Abitur","Ostdeutschland","8","","",""
"Weniger wichtig","1995","AkademikerIn","Westdeutschland","33","0.0575017983395613","0.0420236436921428","0.0729799529869798"
"Weniger wichtig","1995","AkademikerIn","Ostdeutschland","23","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","Westdeutschland","9","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Ganz unwichtig","1995","Hauptschule","Westdeutschland","146","0.057141886149885","0.0497994616053345","0.0644843106944356"
"Ganz unwichtig","1995","Hauptschule","Ostdeutschland","83","0.100996868032038","0.0839125088334774","0.118081227230599"
"Ganz unwichtig","1995","Realschule","Westdeutschland","28","","",""
"Ganz unwichtig","1995","Realschule","Ostdeutschland","20","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","Westdeutschland","14","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","Ostdeutschland","2","","",""
"Ganz unwichtig","1995","AkademikerIn","Westdeutschland","17","","",""
"Ganz unwichtig","1995","AkademikerIn","Ostdeutschland","13","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr wichtig","1996","Hauptschule","Westdeutschland","","","",""
"Sehr wichtig","1996","Hauptschule","Ostdeutschland","","","",""
"Sehr wichtig","1996","Realschule","Westdeutschland","","","",""
"Sehr wichtig","1996","Realschule","Ostdeutschland","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr wichtig","1996","AkademikerIn","Westdeutschland","","","",""
"Sehr wichtig","1996","AkademikerIn","Ostdeutschland","","","",""
"Wichtig","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Wichtig","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Wichtig","1996","Hauptschule","Westdeutschland","","","",""
"Wichtig","1996","Hauptschule","Ostdeutschland","","","",""
"Wichtig","1996","Realschule","Westdeutschland","","","",""
"Wichtig","1996","Realschule","Ostdeutschland","","","",""
"Wichtig","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Wichtig","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Wichtig","1996","AkademikerIn","Westdeutschland","","","",""
"Wichtig","1996","AkademikerIn","Ostdeutschland","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger wichtig","1996","Hauptschule","Westdeutschland","","","",""
"Weniger wichtig","1996","Hauptschule","Ostdeutschland","","","",""
"Weniger wichtig","1996","Realschule","Westdeutschland","","","",""
"Weniger wichtig","1996","Realschule","Ostdeutschland","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger wichtig","1996","AkademikerIn","Westdeutschland","","","",""
"Weniger wichtig","1996","AkademikerIn","Ostdeutschland","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ganz unwichtig","1996","Hauptschule","Westdeutschland","","","",""
"Ganz unwichtig","1996","Hauptschule","Ostdeutschland","","","",""
"Ganz unwichtig","1996","Realschule","Westdeutschland","","","",""
"Ganz unwichtig","1996","Realschule","Ostdeutschland","","","",""
"Ganz unwichtig","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Ganz unwichtig","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Ganz unwichtig","1996","AkademikerIn","Westdeutschland","","","",""
"Ganz unwichtig","1996","AkademikerIn","Ostdeutschland","","","",""
"Sehr wichtig","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr wichtig","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr wichtig","1997","Hauptschule","Westdeutschland","","","",""
"Sehr wichtig","1997","Hauptschule","Ostdeutschland","","","",""
"Sehr wichtig","1997","Realschule","Westdeutschland","","","",""
"Sehr wichtig","1997","Realschule","Ostdeutschland","","","",""
"Sehr wichtig","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr wichtig","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr wichtig","1997","AkademikerIn","Westdeutschland","","","",""
"Sehr wichtig","1997","AkademikerIn","Ostdeutschland","","","",""
"Wichtig","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Wichtig","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Wichtig","1997","Hauptschule","Westdeutschland","","","",""
"Wichtig","1997","Hauptschule","Ostdeutschland","","","",""
"Wichtig","1997","Realschule","Westdeutschland","","","",""
"Wichtig","1997","Realschule","Ostdeutschland","","","",""
"Wichtig","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Wichtig","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Wichtig","1997","AkademikerIn","Westdeutschland","","","",""
"Wichtig","1997","AkademikerIn","Ostdeutschland","","","",""
"Weniger wichtig","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Weniger wichtig","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger wichtig","1997","Hauptschule","Westdeutschland","","","",""
"Weniger wichtig","1997","Hauptschule","Ostdeutschland","","","",""
"Weniger wichtig","1997","Realschule","Westdeutschland","","","",""
"Weniger wichtig","1997","Realschule","Ostdeutschland","","","",""
"Weniger wichtig","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Weniger wichtig","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger wichtig","1997","AkademikerIn","Westdeutschland","","","",""
"Weniger wichtig","1997","AkademikerIn","Ostdeutschland","","","",""
"Ganz unwichtig","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Ganz unwichtig","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ganz unwichtig","1997","Hauptschule","Westdeutschland","","","",""
"Ganz unwichtig","1997","Hauptschule","Ostdeutschland","","","",""
"Ganz unwichtig","1997","Realschule","Westdeutschland","","","",""
"Ganz unwichtig","1997","Realschule","Ostdeutschland","","","",""
"Ganz unwichtig","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Ganz unwichtig","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Ganz unwichtig","1997","AkademikerIn","Westdeutschland","","","",""
"Ganz unwichtig","1997","AkademikerIn","Ostdeutschland","","","",""
"Sehr wichtig","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr wichtig","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr wichtig","1998","Hauptschule","Westdeutschland","","","",""
"Sehr wichtig","1998","Hauptschule","Ostdeutschland","","","",""
"Sehr wichtig","1998","Realschule","Westdeutschland","","","",""
"Sehr wichtig","1998","Realschule","Ostdeutschland","","","",""
"Sehr wichtig","1998","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr wichtig","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr wichtig","1998","AkademikerIn","Westdeutschland","","","",""
"Sehr wichtig","1998","AkademikerIn","Ostdeutschland","","","",""
"Wichtig","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"Wichtig","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Wichtig","1998","Hauptschule","Westdeutschland","","","",""
"Wichtig","1998","Hauptschule","Ostdeutschland","","","",""
"Wichtig","1998","Realschule","Westdeutschland","","","",""
"Wichtig","1998","Realschule","Ostdeutschland","","","",""
"Wichtig","1998","(Fach-)Abitur","Westdeutschland","","","",""
"Wichtig","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Wichtig","1998","AkademikerIn","Westdeutschland","","","",""
"Wichtig","1998","AkademikerIn","Ostdeutschland","","","",""
"Weniger wichtig","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"Weniger wichtig","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger wichtig","1998","Hauptschule","Westdeutschland","","","",""
"Weniger wichtig","1998","Hauptschule","Ostdeutschland","","","",""
"Weniger wichtig","1998","Realschule","Westdeutschland","","","",""
"Weniger wichtig","1998","Realschule","Ostdeutschland","","","",""
"Weniger wichtig","1998","(Fach-)Abitur","Westdeutschland","","","",""
"Weniger wichtig","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger wichtig","1998","AkademikerIn","Westdeutschland","","","",""
"Weniger wichtig","1998","AkademikerIn","Ostdeutschland","","","",""
"Ganz unwichtig","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"Ganz unwichtig","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ganz unwichtig","1998","Hauptschule","Westdeutschland","","","",""
"Ganz unwichtig","1998","Hauptschule","Ostdeutschland","","","",""
"Ganz unwichtig","1998","Realschule","Westdeutschland","","","",""
"Ganz unwichtig","1998","Realschule","Ostdeutschland","","","",""
