year,age_gr,sampreg,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,17-29 y.,East,Very important,0.55927,611,1043,0.52912,0.58941
2004,17-29 y.,East,Important,0.33945,345,1043,0.31070,0.36820
2004,17-29 y.,East,Less important,0.07687,87,1043,0.06070,0.09305
2004,30-45 y.,West,Very important,0.71406,3819,5130,0.70169,0.72642
2004,30-45 y.,West,Important,0.24080,1127,5130,0.22909,0.25250
2004,30-45 y.,West,Less important,0.03814,146,5130,0.03289,0.04338
2004,30-45 y.,West,Unimportant,0.00701,38,5130,0.00473,0.00929
2004,30-45 y.,East,Very important,0.66215,959,1353,0.63694,0.68736
2004,30-45 y.,East,Important,0.28765,354,1353,0.26352,0.31178
2004,30-45 y.,East,Less important,0.03339,40,1353,0.02381,0.04297
2004,46-65 y.,West,Very important,0.61424,3617,5482,0.60135,0.62713
2004,46-65 y.,West,Important,0.30392,1568,5482,0.29174,0.31610
2004,46-65 y.,West,Less important,0.05260,206,5482,0.04669,0.05851
2004,46-65 y.,West,Unimportant,0.02924,91,5482,0.02478,0.03370
2004,46-65 y.,East,Very important,0.62297,1216,1789,0.60051,0.64543
2004,46-65 y.,East,Important,0.29375,503,1789,0.27264,0.31486
2004,46-65 y.,East,Less important,0.06024,70,1789,0.04921,0.07127
2004,66 and older,West,Very important,0.58064,1682,2702,0.56203,0.59925
2004,66 and older,West,Important,0.26476,706,2702,0.24812,0.28140
2004,66 and older,West,Less important,0.06079,127,2702,0.05178,0.06980
2004,66 and older,West,Unimportant,0.09381,187,2702,0.08281,0.10480
2004,66 and older,East,Very important,0.55496,558,929,0.52299,0.58694
2004,66 and older,East,Important,0.27498,242,929,0.24625,0.30371
2004,66 and older,East,Less important,0.06273,50,929,0.04713,0.07833
2004,66 and older,East,Unimportant,0.10733,79,929,0.08741,0.12724
2008,17-29 y.,West,Very important,0.64258,1508,2299,0.62299,0.66218
2008,17-29 y.,West,Important,0.29338,671,2299,0.27477,0.31200
2008,17-29 y.,West,Less important,0.05615,120,2299,0.04674,0.06556
2008,17-29 y.,East,Very important,0.56172,461,807,0.52746,0.59597
2008,17-29 y.,East,Important,0.33456,287,807,0.30199,0.36714
2008,17-29 y.,East,Less important,0.08263,59,807,0.06362,0.10163
2008,30-45 y.,West,Very important,0.70810,2963,3977,0.69397,0.72224
2008,30-45 y.,West,Important,0.23330,867,3977,0.22015,0.24645
2008,30-45 y.,West,Less important,0.04949,147,3977,0.04275,0.05623
2008,30-45 y.,East,Very important,0.60001,762,1131,0.57145,0.62857
2008,30-45 y.,East,Important,0.32053,311,1131,0.29332,0.34774
2008,30-45 y.,East,Less important,0.05959,58,1131,0.04579,0.07339
2008,46-65 y.,West,Very important,0.59067,3187,4978,0.57700,0.60433
2008,46-65 y.,West,Important,0.31351,1476,4978,0.30062,0.32640
2008,46-65 y.,West,Less important,0.06667,224,4978,0.05974,0.07360
2008,46-65 y.,West,Unimportant,0.02915,91,4978,0.02447,0.03382
2008,46-65 y.,East,Very important,0.56413,1032,1649,0.54019,0.58807
2008,46-65 y.,East,Important,0.34176,539,1649,0.31886,0.36466
2008,46-65 y.,East,Less important,0.07413,78,1649,0.06148,0.08677
2008,66 and older,West,Very important,0.54016,1819,3077,0.52255,0.55777
2008,66 and older,West,Important,0.30231,914,3077,0.28608,0.31854
2008,66 and older,West,Less important,0.06586,148,3077,0.05710,0.07463
2008,66 and older,West,Unimportant,0.09167,196,3077,0.08147,0.10186
2008,66 and older,East,Very important,0.56599,659,1089,0.53654,0.59544
2008,66 and older,East,Important,0.27584,312,1089,0.24929,0.30240
2008,66 and older,East,Less important,0.05674,44,1089,0.04299,0.07049
2008,66 and older,East,Unimportant,0.10143,74,1089,0.08349,0.11937
2012,17-29 y.,West,Very important,0.64846,2043,3121,0.63171,0.66521
2012,17-29 y.,West,Important,0.27982,864,3121,0.26407,0.29557
2012,17-29 y.,West,Less important,0.06110,181,3121,0.05269,0.06950
2012,17-29 y.,West,Unimportant,0.01062,33,3121,0.00703,0.01422
2012,17-29 y.,East,Very important,0.56347,525,828,0.52967,0.59727
2012,17-29 y.,East,Important,0.33904,244,828,0.30677,0.37130
2012,17-29 y.,East,Less important,0.09312,59,828,0.07332,0.11293
2012,30-45 y.,West,Very important,0.71002,5236,7178,0.69953,0.72052
2012,30-45 y.,West,Important,0.23828,1660,7178,0.22842,0.24814
2012,30-45 y.,West,Less important,0.03873,213,7178,0.03426,0.04319
2012,30-45 y.,West,Unimportant,0.01297,69,7178,0.01035,0.01559
2012,30-45 y.,East,Very important,0.63799,1307,1866,0.61618,0.65980
2012,30-45 y.,East,Important,0.29432,456,1866,0.27364,0.31501
2012,30-45 y.,East,Less important,0.05125,72,1866,0.04125,0.06126
2012,30-45 y.,East,Unimportant,0.01643,31,1866,0.01066,0.02220
2012,46-65 y.,West,Very important,0.60158,4449,7127,0.59021,0.61295
2012,46-65 y.,West,Important,0.31364,2168,7127,0.30287,0.32442
2012,46-65 y.,West,Less important,0.05739,352,7127,0.05199,0.06279
2012,46-65 y.,West,Unimportant,0.02739,158,7127,0.02360,0.03118
2012,46-65 y.,East,Very important,0.57942,1305,2172,0.55866,0.60019
2012,46-65 y.,East,Important,0.32762,709,2172,0.30788,0.34737
2012,46-65 y.,East,Less important,0.06423,104,2172,0.05392,0.07454
2012,46-65 y.,East,Unimportant,0.02872,54,2172,0.02170,0.03575
2012,66 and older,West,Very important,0.50642,2069,3772,0.49047,0.52238
2012,66 and older,West,Important,0.34646,1274,3772,0.33127,0.36165
2012,66 and older,West,Less important,0.06597,188,3772,0.05805,0.07390
2012,66 and older,West,Unimportant,0.08114,241,3772,0.07243,0.08986
2012,66 and older,East,Very important,0.49279,664,1250,0.46506,0.52051
2012,66 and older,East,Important,0.33494,422,1250,0.30877,0.36112
2012,66 and older,East,Less important,0.06997,59,1250,0.05582,0.08411
2012,66 and older,East,Unimportant,0.10231,105,1250,0.08550,0.11911
2016,17-29 y.,West,Very important,0.63223,2065,3200,0.61552,0.64894
2016,17-29 y.,West,Important,0.30324,909,3200,0.28731,0.31917
2016,17-29 y.,West,Less important,0.05536,193,3200,0.04743,0.06328
2016,17-29 y.,West,Unimportant,0.00916,33,3200,0.00586,0.01247
2016,17-29 y.,East,Very important,0.60800,394,621,0.56957,0.64643
2016,17-29 y.,East,Important,0.31524,185,621,0.27867,0.35181
2016,17-29 y.,East,Less important,0.06423,42,621,0.04493,0.08353
2016,30-45 y.,West,Very important,0.69298,4176,5723,0.68103,0.70493
2016,30-45 y.,West,Important,0.25302,1345,5723,0.24176,0.26428
2016,30-45 y.,West,Less important,0.04660,156,5723,0.04113,0.05206
2016,30-45 y.,West,Unimportant,0.00740,46,5723,0.00518,0.00962
2016,30-45 y.,East,Very important,0.61407,923,1335,0.58795,0.64020
2016,30-45 y.,East,Important,0.26900,340,1335,0.24520,0.29279
2016,30-45 y.,East,Less important,0.09825,72,1335,0.08228,0.11423
2016,46-65 y.,West,Very important,0.60916,4196,6688,0.59747,0.62086
2016,46-65 y.,West,Important,0.28480,1948,6688,0.27399,0.29562
2016,46-65 y.,West,Less important,0.07858,384,6688,0.07213,0.08503
2016,46-65 y.,West,Unimportant,0.02745,160,6688,0.02354,0.03137
2016,46-65 y.,East,Very important,0.57786,1153,1852,0.55536,0.60036
2016,46-65 y.,East,Important,0.30042,535,1852,0.27953,0.32130
2016,46-65 y.,East,Less important,0.08037,105,1852,0.06798,0.09275
2016,46-65 y.,East,Unimportant,0.04135,59,1852,0.03228,0.05042
2016,66 and older,West,Very important,0.51186,1900,3434,0.49514,0.52858
2016,66 and older,West,Important,0.32840,1136,3434,0.31269,0.34411
2016,66 and older,West,Less important,0.07839,191,3434,0.06940,0.08738
2016,66 and older,West,Unimportant,0.08136,207,3434,0.07221,0.09050
2016,66 and older,East,Very important,0.45216,607,1140,0.42325,0.48106
2016,66 and older,East,Important,0.37116,394,1140,0.34310,0.39921
2016,66 and older,East,Less important,0.06266,52,1140,0.04859,0.07674
2016,66 and older,East,Unimportant,0.11403,87,1140,0.09557,0.13248
2021,17-29 y.,West,Very important,0.60325,1349,2264,0.58309,0.62340
2021,17-29 y.,West,Important,0.30300,664,2264,0.28406,0.32193
2021,17-29 y.,West,Less important,0.07335,204,2264,0.06260,0.08409
2021,17-29 y.,West,Unimportant,0.02041,47,2264,0.01458,0.02624
2021,17-29 y.,East,Very important,0.61862,250,416,0.57189,0.66535
2021,17-29 y.,East,Important,0.30210,135,416,0.25792,0.34628
2021,17-29 y.,East,Less important,0.06998,31,416,0.04543,0.09452
2021,30-45 y.,West,Very important,0.65695,2220,3227,0.64057,0.67333
2021,30-45 y.,West,Important,0.25361,824,3227,0.23859,0.26862
2021,30-45 y.,West,Less important,0.06832,137,3227,0.05962,0.07703
2021,30-45 y.,West,Unimportant,0.02112,46,3227,0.01616,0.02608
2021,30-45 y.,East,Very important,0.60369,589,899,0.57170,0.63568
2021,30-45 y.,East,Important,0.29571,244,899,0.26586,0.32555
2021,30-45 y.,East,Less important,0.09148,66,899,0.07262,0.11033
2021,46-65 y.,West,Very important,0.58445,3246,5317,0.57121,0.59770
2021,46-65 y.,West,Important,0.30141,1572,5317,0.28907,0.31374
2021,46-65 y.,West,Less important,0.07576,340,5317,0.06865,0.08287
2021,46-65 y.,West,Unimportant,0.03838,159,5317,0.03321,0.04354
2021,46-65 y.,East,Very important,0.56822,856,1416,0.54241,0.59403
2021,46-65 y.,East,Important,0.30957,410,1416,0.28548,0.33366
2021,46-65 y.,East,Less important,0.08162,106,1416,0.06735,0.09588
2021,46-65 y.,East,Unimportant,0.04059,44,1416,0.03031,0.05088
2021,66 and older,West,Very important,0.52891,1462,2568,0.50960,0.54822
2021,66 and older,West,Important,0.33716,834,2568,0.31887,0.35544
2021,66 and older,West,Less important,0.06498,149,2568,0.05544,0.07452
2021,66 and older,West,Unimportant,0.06895,123,2568,0.05915,0.07875
2021,66 and older,East,Very important,0.46436,424,824,0.43029,0.49844
2021,66 and older,East,Important,0.30948,275,824,0.27789,0.34106
2021,66 and older,East,Less important,0.09844,52,824,0.07808,0.11879
2021,66 and older,East,Unimportant,0.12772,73,824,0.10492,0.15053
