syear,age_gr,regtyp,plh0109,proportion,n,lower_confidence,upper_confidence
1992,30-45 J.,Rural regions,1.0,0.10274036228518346,13316,0.09758334258468072,0.1078973819856862
1992,17-29 J.,Urban regions,1.0,0.10106827682303762,13316,0.09594863047392402,0.10618792317215123
1992,46-65 J.,Rural regions,1.0,0.08648397584765444,13316,0.08170983655086961,0.09125811514443927
1992,17-29 J.,Rural regions,1.0,0.06920575940548072,13316,0.06489486742130718,0.07351665138965427
1992,46-65 J.,Urban regions,2.0,0.0454249883882954,13316,0.04188809783302725,0.048961878943563554
1992,66 und älter,Urban regions,1.0,0.04431026474686484,13316,0.0408150021364145,0.047805527357315185
1992,30-45 J.,Urban regions,2.0,0.036228518346493266,13316,0.03305470413722133,0.0394023325557652
1992,17-29 J.,Urban regions,2.0,0.034928007431490944,13316,0.031809577864123625,0.03804643699885826
1992,46-65 J.,Rural regions,2.0,0.0234091964700418,13316,0.020841056166624766,0.025977336773458835
1992,30-45 J.,Rural regions,2.0,0.02313051555968416,13316,0.02057734336429919,0.025683687755069132
1992,17-29 J.,Rural regions,2.0,0.02229447282861124,13316,0.01978679455614812,0.024802151101074362
1992,66 und älter,Rural regions,1.0,0.02210868555503948,13316,0.01961124054813659,0.024606130561942368
1992,66 und älter,Urban regions,2.0,0.02090106827682304,13316,0.018471289644900482,0.023330846908745595
1992,66 und älter,Rural regions,2.0,0.011333023687877381,13316,0.009535117238230952,0.01313093013752381
1992,66 und älter,Urban regions,4.0,0.010868555503947979,13316,0.009107463293811265,0.012629647714084693
1992,66 und älter,Rural regions,4.0,0.009475150952159776,13316,0.007829662137690032,0.01112063976662952
1992,17-29 J.,Urban regions,3.0,0.007710171853228054,13316,0.0062245082735796495,0.009195835432876458
1992,17-29 J.,Rural regions,3.0,0.006130980027868091,13316,0.004805116862154348,0.007456843193581834
1992,46-65 J.,Urban regions,4.0,0.004923362749651649,13316,0.0037345091947186115,0.006112216304584686
1992,30-45 J.,Urban regions,3.0,0.004644681839294009,13316,0.0034898035054679016,0.005799560173120116
1992,66 und älter,Urban regions,3.0,0.004087320018578727,13316,0.003003644829585526,0.005170995207571929
1992,46-65 J.,Urban regions,3.0,0.003994426381792847,13316,0.0029230864978018675,0.0050657662657838266
1992,17-29 J.,Urban regions,4.0,0.003344170924291686,13316,0.0023635841825121497,0.004324757666071223
1992,30-45 J.,Rural regions,3.0,0.0030654900139340455,13316,0.0021265184376361972,0.004004461590231894
1992,46-65 J.,Rural regions,4.0,0.002879702740362285,13316,0.001969544749592624,0.003789860731131946
1992,46-65 J.,Rural regions,3.0,0.002879702740362285,13316,0.001969544749592624,0.003789860731131946
1992,66 und älter,Rural regions,3.0,0.0026010218300046447,13316,0.001735903256385854,0.0034661404036234354
1992,30-45 J.,Urban regions,4.0,0.002229447282861124,13316,0.001428353939323412,0.0030305406263988364
1992,17-29 J.,Rural regions,4.0,0.0014862981885740826,13316,0.0008319646716617162,0.0021406317054864493
1992,30-45 J.,Rural regions,4.0,0.001114723641430562,13316,0.0005479487663618434,0.0016814985164992809
1995,30-45 J.,Urban regions,1.0,0.16566129467903123,13284,0.15933902001939815,0.17198356933866432
1995,46-65 J.,Urban regions,1.0,0.1264067705050869,13284,0.12075569076345007,0.13205785024672373
1995,30-45 J.,Rural regions,1.0,0.1040785090483479,13284,0.09888564268655836,0.10927137541013743
1995,17-29 J.,Urban regions,1.0,0.09876654362113982,13284,0.09369295537513823,0.1038401318671414
1995,46-65 J.,Rural regions,1.0,0.0835509138381201,13284,0.07884524444830951,0.0882565832279307
1995,17-29 J.,Rural regions,1.0,0.06248311875393896,13284,0.058367240353782754,0.06659899715409516
1995,66 und älter,Urban regions,1.0,0.0498784550283605,13284,0.04617644392098518,0.05358046613573581
1995,30-45 J.,Urban regions,2.0,0.04177545691906005,13284,0.038373052863446215,0.04517786097467389
1995,46-65 J.,Urban regions,2.0,0.04123525704510669,13284,0.037853970171491017,0.04461654391872236
1995,17-29 J.,Urban regions,2.0,0.032592059061852884,13284,0.029572438588964984,0.03561167953474078
1995,30-45 J.,Rural regions,2.0,0.02574952732511029,13284,0.023056060808160462,0.02844299384206012
1995,46-65 J.,Rural regions,2.0,0.02574952732511029,13284,0.023056060808160462,0.02844299384206012
1995,17-29 J.,Rural regions,2.0,0.022418294769064553,13284,0.019900794890751448,0.02493579464737766
1995,66 und älter,Rural regions,1.0,0.02160799495813451,13284,0.019135386671397418,0.024080603244871605
1995,66 und älter,Urban regions,2.0,0.01962726208697218,13284,0.01726832090801903,0.021986203265925326
1995,66 und älter,Rural regions,2.0,0.011164130728369496,13284,0.009377370814759978,0.012950890641979015
1995,66 und älter,Rural regions,4.0,0.008553164670928244,13284,0.00698717183822444,0.010119157503632048
1995,66 und älter,Urban regions,4.0,0.008553164670928244,13284,0.00698717183822444,0.010119157503632048
1995,17-29 J.,Urban regions,3.0,0.00810299810930044,13284,0.006578426614370005,0.009627569604230876
1995,30-45 J.,Urban regions,3.0,0.0058521653011614294,13284,0.004555059457953448,0.007149271144369411
1995,46-65 J.,Urban regions,3.0,0.005492032051859188,13284,0.004235243248430538,0.006748820855287838
1995,17-29 J.,Rural regions,3.0,0.004951832177905825,13284,0.003758128178612404,0.006145536177199247
1995,66 und älter,Urban regions,3.0,0.00405149905465022,13284,0.0029712647871435963,0.005131733322156844
1995,46-65 J.,Urban regions,4.0,0.0037813991176735393,13284,0.002737652165408177,0.004825146069938902
1995,30-45 J.,Rural regions,3.0,0.0029710993067434952,13284,0.0020455403336683596,0.003896658279818631
1995,66 und älter,Rural regions,3.0,0.002700999369766814,13284,0.0018183939880568728,0.0035836047514767547
1995,46-65 J.,Rural regions,3.0,0.0026109660574412533,13284,0.0017431562671122122,0.0034787758477702944
1995,17-29 J.,Urban regions,4.0,0.0025209327451156927,13284,0.001668177964295477,0.0033736875259359083
1995,46-65 J.,Rural regions,4.0,0.0021607994958134508,13284,0.0013711594709748555,0.002950439520652046
1995,30-45 J.,Urban regions,4.0,0.0018906995588367696,13284,0.0011519589882388144,0.002629440129434725
1995,17-29 J.,Rural regions,4.0,0.0015305663095345277,13284,0.0008657753577663676,0.002195357261302688
1995,30-45 J.,Rural regions,4.0,0.0015305663095345277,13284,0.0008657753577663676,0.002195357261302688
2004,30-45 J.,Urban regions,1.0,0.153438657353148,21612,0.1486335266730879,0.15824378803320807
2004,46-65 J.,Urban regions,1.0,0.15020392855468567,21612,0.14544064322549466,0.1549672138838767
2004,46-65 J.,Rural regions,1.0,0.0763677277202194,21612,0.07282683249887811,0.07990862294156068
2004,17-29 J.,Urban regions,1.0,0.07360180019689654,21612,0.07012041834141909,0.07708318205237398
2004,30-45 J.,Rural regions,1.0,0.07060147203600393,21612,0.06718626953259108,0.0740166745394168
2004,66 und älter,Urban regions,1.0,0.0703670713984342,21612,0.06695711300928846,0.07377702978757995
2004,46-65 J.,Urban regions,2.0,0.06291313112371666,21612,0.05967593383392366,0.06615032841350965
2004,30-45 J.,Urban regions,2.0,0.0452393230509587,21612,0.042468467393562456,0.048010178708354945
2004,17-29 J.,Rural regions,1.0,0.03656649946087853,21612,0.034064073959305205,0.03906892496245186
2004,17-29 J.,Urban regions,2.0,0.03581641742065538,21612,0.033338826906793066,0.0382940079345177
2004,66 und älter,Rural regions,1.0,0.03459753410529277,21612,0.032160927782269776,0.03703414042831576
2004,46-65 J.,Rural regions,2.0,0.034175612957667245,21612,0.031753380430519285,0.036597845484815206
2004,66 und älter,Urban regions,2.0,0.027377994468144953,21612,0.02520238242976674,0.029553606506523167
2004,30-45 J.,Rural regions,2.0,0.02419014579719657,21612,0.022141766231933393,0.026238525362459745
2004,17-29 J.,Rural regions,2.0,0.020533495851108714,21612,0.018642742696775207,0.02242424900544222
2004,66 und älter,Rural regions,2.0,0.017064366415076648,21612,0.015337669092313409,0.018791063737839887
2004,46-65 J.,Urban regions,3.0,0.009094744737705687,21612,0.007829076402707892,0.010360413072703481
2004,17-29 J.,Urban regions,3.0,0.008579063335052272,21612,0.007349481122431692,0.009808645547672853
2004,66 und älter,Urban regions,4.0,0.008110262059912802,21612,0.006914464303699833,0.009306059816125771
2004,30-45 J.,Urban regions,3.0,0.00651633772443861,21612,0.005443606927347181,0.00758906852153004
2004,66 und älter,Urban regions,3.0,0.005438094791617833,21612,0.004457594134910189,0.006418595448325477
2004,17-29 J.,Rural regions,3.0,0.005109933899020205,21612,0.004159320830856952,0.006060546967183458
2004,66 und älter,Rural regions,4.0,0.004359851858797056,21612,0.003481445120269525,0.0052382585973245865
2004,46-65 J.,Rural regions,3.0,0.0038441704561436407,21612,0.003019133218481773,0.004669207693805509
2004,46-65 J.,Urban regions,4.0,0.003797290328629694,21612,0.002977279943028499,0.004617300714230889
2004,66 und älter,Rural regions,3.0,0.002859687778350757,21612,0.0021477434433217037,0.0035716321133798107
2004,30-45 J.,Rural regions,3.0,0.0022033659931555015,21612,0.0015782322663452156,0.0028284997199657875
2004,46-65 J.,Rural regions,4.0,0.001734564718016033,21612,0.0011797769679471161,0.00228935246808495
2004,30-45 J.,Urban regions,4.0,0.001687684590502086,21612,0.0011404324753566952,0.002234936705647477
2004,17-29 J.,Urban regions,4.0,0.001453283952932352,21612,0.0009453958674576794,0.0019611720384070247
2004,17-29 J.,Rural regions,4.0,0.0013595236979044583,21612,0.0008682691710913756,0.001850778224717541
2004,30-45 J.,Rural regions,4.0,0.0007969621677370963,21612,0.0004207313923460589,0.0011731929431281337
2008,46-65 J.,Urban regions,1.0,0.14479401141182013,19571,0.1398638603139801,0.14972416250966017
2008,30-45 J.,Urban regions,1.0,0.13264932209600586,19571,0.12789707032232567,0.13740157386968604
2008,66 und älter,Urban regions,1.0,0.08663560697272679,19571,0.08269448557528086,0.09057672837017272
2008,46-65 J.,Rural regions,1.0,0.07606135162016438,19571,0.07234725541278533,0.07977544782754342
2008,17-29 J.,Urban regions,1.0,0.07061718054755797,19571,0.06702794409515377,0.07420641699996218
2008,46-65 J.,Urban regions,2.0,0.06616761765167775,19571,0.06268499214128051,0.06965024316207499
2008,30-45 J.,Rural regions,1.0,0.06239857613987332,19571,0.0590097754109127,0.06578737686883394
2008,66 und älter,Rural regions,1.0,0.04302989059310056,19571,0.04018684469954238,0.045872936486658744
2008,66 und älter,Urban regions,2.0,0.0402554572580223,19571,0.03750161049371175,0.04300930402233285
2008,46-65 J.,Rural regions,2.0,0.03931319688007119,19571,0.03659043503553454,0.042035958724607844
2008,30-45 J.,Urban regions,2.0,0.0388944144898707,19571,0.03618560331426576,0.04160322566547564
2008,17-29 J.,Rural regions,1.0,0.032455635240538135,19571,0.029972901972558266,0.034938368508518
2008,17-29 J.,Urban regions,2.0,0.030728157880961105,19571,0.028310245139190237,0.03314607062273198
2008,66 und älter,Rural regions,2.0,0.02392294404020311,19571,0.021782031494249766,0.026063856586156453
2008,30-45 J.,Rural regions,2.0,0.022771292467151757,19571,0.02068131544299968,0.024861269491303833
2008,17-29 J.,Rural regions,2.0,0.01942103334554782,19571,0.01748760974049317,0.02135445695060247
2008,46-65 J.,Urban regions,3.0,0.010364864157462178,19571,0.008945908175663136,0.011783820139261221
2008,66 und älter,Urban regions,4.0,0.009003821389310579,19571,0.007680397443594543,0.010327245335026615
2008,30-45 J.,Urban regions,3.0,0.0069099094383081195,19571,0.00574931612299261,0.008070502753623629
2008,17-29 J.,Urban regions,3.0,0.006334083651782442,19571,0.005222578047218627,0.0074455892563462574
2008,66 und älter,Urban regions,3.0,0.006019996859132073,19571,0.004936228371810882,0.007103765346453264
2008,46-65 J.,Rural regions,3.0,0.005444171072606397,19571,0.004413239053745665,0.006475103091467128
2008,66 und älter,Rural regions,4.0,0.005130084279956028,19571,0.0041291744326404645,0.0061309941272715916
2008,66 und älter,Rural regions,3.0,0.004030780505679736,19571,0.003143078714897344,0.004918482296462128
2008,46-65 J.,Urban regions,4.0,0.003926084908129613,19571,0.003049941515169044,0.004802228301090182
2008,30-45 J.,Rural regions,3.0,0.00382138931057949,19571,0.002956961339286428,0.004685817281872552
2008,17-29 J.,Rural regions,3.0,0.0030361723289535677,19571,0.0022653532199835478,0.0038069914379235876
2008,46-65 J.,Rural regions,4.0,0.0020939119510024603,19571,0.00145347909137509,0.0027343448106298307
2008,30-45 J.,Urban regions,4.0,0.0013086949693765378,19571,0.0008021891799529742,0.0018152007588001014
2008,17-29 J.,Urban regions,4.0,0.0010469559755012302,19571,0.0005938640630973435,0.0015000478879051168
2008,30-45 J.,Rural regions,4.0,0.0007852169816259226,19571,0.00039277647301733803,0.0011776574902345072
2008,17-29 J.,Rural regions,4.0,0.0006281735853007381,19571,0.00027713654111704715,0.000979210629484429
2012,30-45 J.,Urban regions,1.0,0.15447124711739083,28166,0.15025057611450263,0.15869191812027902
2012,46-65 J.,Urban regions,1.0,0.13001940041729199,28166,0.1260915734514794,0.13394722738310458
2012,30-45 J.,Rural regions,1.0,0.08506899959734983,28166,0.08181083276627071,0.08832716642842894
2012,46-65 J.,Rural regions,1.0,0.08060324316409824,28166,0.07742401844976919,0.08378246787842729
2012,46-65 J.,Urban regions,2.0,0.06453384091657821,28166,0.061664373605605144,0.06740330822755128
2012,66 und älter,Urban regions,1.0,0.06347230864965775,28166,0.06062492528798053,0.06631969201133496
2012,17-29 J.,Urban regions,1.0,0.06142245323767342,28166,0.058618361980540844,0.064226544494806
2012,30-45 J.,Urban regions,2.0,0.04959918005783521,28166,0.04706356026268996,0.05213479985298046
2012,46-65 J.,Rural regions,2.0,0.040777480874116916,28166,0.03846773945056106,0.04308722229767277
2012,66 und älter,Urban regions,2.0,0.03905706651048721,28166,0.03679454824885387,0.04131958477212055
2012,66 und älter,Rural regions,1.0,0.03653135180643508,28166,0.034340337824713546,0.03872236578815662
2012,17-29 J.,Rural regions,1.0,0.03257805922617958,28166,0.030504750122969906,0.034651368329389254
2012,30-45 J.,Rural regions,2.0,0.027856070866429956,28166,0.025934224365232034,0.029777917367627877
2012,17-29 J.,Urban regions,2.0,0.02529375160144954,28166,0.023460014873495534,0.027127488329403544
2012,66 und älter,Rural regions,2.0,0.023024268823895456,28166,0.021272695608884198,0.024775842038906714
2012,17-29 J.,Rural regions,2.0,0.015264101907097625,28166,0.01383228001813668,0.01669592379605857
2012,46-65 J.,Urban regions,3.0,0.010834950034774332,28166,0.00962590821813794,0.012043991851410724
2012,66 und älter,Urban regions,4.0,0.008272630769793916,28166,0.007214811549395741,0.009330449990192089
2012,30-45 J.,Urban regions,3.0,0.006918262015447125,28166,0.005950241671151274,0.007886282359742976
2012,46-65 J.,Rural regions,3.0,0.005856729748526667,28166,0.004965590514665073,0.00674786898238826
2012,66 und älter,Urban regions,3.0,0.005783520626670083,28166,0.0048979359221110255,0.006669105331229141
2012,17-29 J.,Urban regions,3.0,0.005417475017387166,28166,0.004560215422481809,0.006274734612292523
2012,46-65 J.,Urban regions,4.0,0.004685383798821333,28166,0.0038878552091911214,0.005482912388451546
2012,66 und älter,Rural regions,4.0,0.004392547311395,28166,0.0036202299863484933,0.005164864636441507
2012,30-45 J.,Rural regions,3.0,0.003514037849116,28166,0.002822951532915284,0.004205124165316716
2012,17-29 J.,Rural regions,3.0,0.003367619605402833,28166,0.0026910344030180756,0.00404420480778759
2012,66 und älter,Rural regions,3.0,0.003257805922617958,28166,0.0025923067655405363,0.00392330507969538
2012,46-65 J.,Rural regions,4.0,0.0030747831179765,28166,0.002428188599457444,0.0037213776364955556
2012,30-45 J.,Urban regions,4.0,0.0020132508510560415,28166,0.0014897651577731024,0.0025367365443389805
2012,30-45 J.,Rural regions,4.0,0.0016472052417731249,28166,0.001173607785917915,0.0021208026976283346
2012,17-29 J.,Urban regions,4.0,0.000988323145063875,28166,0.0006213550992988208,0.001355291190828929
2012,17-29 J.,Rural regions,4.0,0.0004026501702112083,28166,0.00016835141816267063,0.000636948922259746
2016,30-45 J.,Urban regions,1.0,0.1420901485828443,27798,0.13798572562920514,0.14619457153648346
2016,46-65 J.,Urban regions,1.0,0.14034211512048944,27798,0.1362588636201577,0.14442536662082117
2016,46-65 J.,Rural regions,1.0,0.08236567195238689,27798,0.07913377693586854,0.08559756696890525
2016,17-29 J.,Urban regions,1.0,0.0702126774045865,27798,0.06720903052928401,0.073216324279889
2016,30-45 J.,Rural regions,1.0,0.07008781787156117,27798,0.06708664139318833,0.073088994349934
2016,66 und älter,Urban regions,1.0,0.06713280892329462,27798,0.06419091766907926,0.07007470017750998
2016,46-65 J.,Urban regions,2.0,0.06613393265909186,27798,0.06321244693724877,0.06905541838093494
2016,30-45 J.,Urban regions,2.0,0.04590668830898573,27798,0.043446418689456826,0.04836695792851463
2016,66 und älter,Urban regions,2.0,0.03833187663878137,27798,0.03607482265131827,0.04058893062624447
2016,46-65 J.,Rural regions,2.0,0.03720814084155325,27798,0.0349831179369972,0.0394331637461093
2016,66 und älter,Rural regions,1.0,0.03716652099721147,27798,0.03494269479626925,0.03939034719815369
2016,17-29 J.,Rural regions,1.0,0.03213051983185583,27798,0.030057437407118925,0.03420360225659273
2016,17-29 J.,Urban regions,2.0,0.030715445124235234,27798,0.028687046305151474,0.032743843943318994
2016,66 und älter,Rural regions,2.0,0.025346485204145338,27798,0.02349877739280943,0.027194193015481247
2016,30-45 J.,Rural regions,2.0,0.024222749406917217,27798,0.02241542398041566,0.026030074833418775
2016,17-29 J.,Rural regions,2.0,0.01481666458567445,27798,0.01339635489774005,0.016236974273608852
2016,46-65 J.,Urban regions,3.0,0.013193490656344946,27798,0.01185213126031714,0.014534850052372752
2016,66 und älter,Urban regions,4.0,0.007741291047571482,27798,0.00671097976974058,0.008771602325402385
2016,46-65 J.,Rural regions,3.0,0.007158613226786532,27798,0.0061675447067329235,0.008149681746840139
2016,66 und älter,Urban regions,3.0,0.006326216339950889,27798,0.005394157710362993,0.007258274969538784
2016,17-29 J.,Urban regions,3.0,0.006201356806925542,27798,0.005278483986348924,0.00712422962750216
2016,46-65 J.,Urban regions,4.0,0.005910017896533067,27798,0.005008952021116798,0.006811083771949335
2016,30-45 J.,Urban regions,3.0,0.005785158363507721,27798,0.00489360561541889,0.0066767111115965515
2016,66 und älter,Rural regions,4.0,0.004494943188912474,27798,0.003708561966184699,0.005281324411640248
2016,66 und älter,Rural regions,3.0,0.003787405835102177,27798,0.003065307685783653,0.0045095039844207
2016,30-45 J.,Rural regions,3.0,0.0037041661464186125,27798,0.0029900173932044137,0.004418314899632811
2016,17-29 J.,Rural regions,3.0,0.003579306613393266,27798,0.002877253262412407,0.004281359964374125
2016,46-65 J.,Rural regions,4.0,0.0032047280143172267,27798,0.0025403001012904367,0.0038691559273440167
2016,30-45 J.,Urban regions,4.0,0.001831273151038415,27798,0.0013286669533153204,0.0023338793487615098
2016,17-29 J.,Urban regions,4.0,0.0012069754859116827,27798,0.0007988100068352878,0.0016151409649880777
2016,30-45 J.,Rural regions,4.0,0.0009572564198609897,27798,0.0005937136810396029,0.0013207991586823764
2016,17-29 J.,Rural regions,4.0,0.0007075373538102968,27798,0.00039495080296687624,0.0010201239046537173
2021,46-65 J.,Urban regions,1.0,0.15851283564473295,19931,0.15344237411186035,0.16358329717760556
2021,30-45 J.,Urban regions,1.0,0.11372086161109472,19931,0.10931331553639483,0.11812840768579462
2021,46-65 J.,Rural regions,1.0,0.08356447329595751,19931,0.07972250899386105,0.08740643759805397
2021,46-65 J.,Urban regions,2.0,0.07553850693419888,19931,0.07186973987462672,0.07920727399377103
2021,66 und älter,Urban regions,1.0,0.06857480082620242,19931,0.06506608823063427,0.07208351342177056
2021,17-29 J.,Urban regions,1.0,0.06733549719681321,19931,0.06385632209806329,0.07081467229556314
2021,30-45 J.,Rural regions,1.0,0.05210976689288876,19931,0.04902423445701896,0.05519529932875856
2021,66 und älter,Rural regions,1.0,0.04272646798465624,19931,0.039918720487037186,0.0455342154822753
2021,30-45 J.,Urban regions,2.0,0.041959280023605786,19931,0.039175739650530485,0.044742820396681086
2021,66 und älter,Urban regions,2.0,0.04190026556506344,19931,0.039118597693260274,0.044681933436866605
2021,46-65 J.,Rural regions,2.0,0.0414281498967247,19931,0.03866151639350471,0.04419478339994469
2021,17-29 J.,Urban regions,2.0,0.03369725582767778,19931,0.03119203853540214,0.03620247311995342
2021,17-29 J.,Rural regions,1.0,0.026969607553850694,19931,0.024720594153915428,0.02921862095378596
2021,66 und älter,Rural regions,2.0,0.023487754499852465,19931,0.021385181306505702,0.025590327693199227
2021,30-45 J.,Rural regions,2.0,0.021068161699616405,19931,0.019074364071502217,0.023061959327730593
2021,46-65 J.,Urban regions,3.0,0.01681912068456772,19931,0.01503382612247611,0.018604415246659328
2021,17-29 J.,Rural regions,2.0,0.013455296547654176,19931,0.011855751231860646,0.015054841863447705
2021,17-29 J.,Urban regions,3.0,0.009796400118028917,19931,0.008429027009288624,0.01116377322676921
2021,46-65 J.,Rural regions,3.0,0.009501327825317202,19931,0.008154504506744672,0.010848151143889732
2021,46-65 J.,Urban regions,4.0,0.008143995278843316,19931,0.00689622511472677,0.009391765442959861
2021,66 und älter,Urban regions,3.0,0.007376807317792859,19931,0.0061888031730006916,0.008564811462585026
2021,30-45 J.,Urban regions,3.0,0.007317792859250516,19931,0.006134515100121015,0.008501070618380019
2021,66 und älter,Urban regions,4.0,0.007022720566538802,19931,0.005863372407846765,0.008182068725230838
2021,30-45 J.,Rural regions,3.0,0.004662142224845087,19931,0.003716407038794543,0.005607877410895632
2021,66 und älter,Rural regions,4.0,0.004544113307760401,19931,0.003610370838146257,0.005477855777374545
2021,66 und älter,Rural regions,3.0,0.004485098849218059,19931,0.003557411959986419,0.005412785738449699
2021,17-29 J.,Rural regions,3.0,0.004071997639421658,19931,0.0031878816247836676,0.004956113654059648
2021,46-65 J.,Rural regions,4.0,0.0038359398052522867,19931,0.002977731223338496,0.004694148387166077
2021,30-45 J.,Urban regions,4.0,0.002419592800236058,19931,0.001737510744875339,0.003101674855596777
2021,17-29 J.,Urban regions,4.0,0.001829448214812629,19931,0.0012361760621581114,0.0024227203674671467
2021,17-29 J.,Rural regions,4.0,0.0011802891708468574,19931,0.0007036065811189868,0.0016569717605747281
2021,30-45 J.,Rural regions,4.0,0.0009442313366774859,19931,0.00051782308790204,0.001370639585452932
